
[00:00:00.000 --> 00:00:05.600]  父親節 我今天選擇了一段在聖經裏面的一個爸爸 叫做艾魯
[00:19:15.100 --> 00:19:17.380]  因為很開心去玩
[00:19:17.380 --> 00:19:25.180]  其實他沒有在我們面前說自己的腳痛
[00:19:25.180 --> 00:19:29.900]  他去完旅行很開心回來
[00:19:29.900 --> 00:19:32.700]  我真的忍不住問他
[00:19:32.700 --> 00:19:34.620]  「為甚麼真的這麼辛苦?」
[00:19:34.620 --> 00:19:36.020]  他回來真的很痛
[00:19:36.020 --> 00:19:38.380]  我就問他這麼辛苦為甚麼還要去呢?
[00:19:38.380 --> 00:19:40.260]  不去不是更好嗎?
[00:19:40.260 --> 00:19:45.780]  他可以更加舒服地在香港醫病
[00:19:45.780 --> 00:19:48.060]  或者休息一下
[00:19:48.060 --> 00:19:50.220]  他只說了一句話
[00:19:50.220 --> 00:19:53.220]  「因為媽媽生日」
[00:19:53.220 --> 00:19:54.260]  那段時間
[00:19:54.260 --> 00:19:58.220]  因為我媽媽是5月1日生日
[00:19:58.220 --> 00:20:01.260]  所以他說他要媽媽生日
[00:20:01.260 --> 00:20:02.980]  所以他跟媽媽去一次旅行
[00:20:02.980 --> 00:20:09.900]  他說媽媽很久沒有跟他去過旅行
[00:20:09.900 --> 00:20:13.540]  而且他一生人只去過一次旅行
[00:20:13.540 --> 00:20:16.140]  第二次就是泰國的旅行
[00:20:16.140 --> 00:20:18.980]  所以他很想在媽媽生日的時候
[00:20:18.980 --> 00:20:24.380]  很想給媽媽一個開心難忘的生日
[00:20:24.380 --> 00:20:29.020]  然後我們家人真的沒有怎麼去過旅行
[00:20:29.020 --> 00:20:35.900]  所以他很想在我們有限的時間裡去旅行
[00:20:35.900 --> 00:20:38.900]  讓我們家人都開心一點
[00:20:38.900 --> 00:20:42.860]  然後在2007年去完旅行之後的一個月
[00:20:42.860 --> 00:20:46.580]  他就進了醫院的ICU
[00:20:46.580 --> 00:20:49.540]  醫生就說其實他已經不能
[00:20:49.540 --> 00:20:51.900]  就是你要有定心理準備
[00:20:51.900 --> 00:20:55.180]  他不可能再出來
[00:20:55.180 --> 00:20:57.540]  我接著在想的時候
[00:20:57.540 --> 00:21:00.460]  爸爸是用生命告訴我
[00:21:00.460 --> 00:21:01.980]  他怎樣去愛媽媽
[00:21:01.980 --> 00:21:04.780]  怎樣去愛家人
[00:21:04.780 --> 00:21:06.580]  在2008年
[00:21:06.580 --> 00:21:08.500]  上帝的恩典讓他再留多一年
[00:21:08.500 --> 00:21:12.180]  在2008年他就正式離開這個世界
[00:21:12.180 --> 00:21:15.140]  一個爸爸不是屬靈的爸爸
[00:21:15.140 --> 00:21:19.180]  他尚且這樣影響著一個兒子女兒
[00:21:19.180 --> 00:21:24.220]  如果一個屬靈的爸爸所影響的可以是更大
[00:21:24.220 --> 00:21:26.660]  我最近看一本書叫做
[00:21:26.660 --> 00:21:30.340]  《當凡夫俗子遇上偉大真神》
[00:21:30.340 --> 00:21:31.820]  裡面有一個序
[00:21:31.820 --> 00:21:34.020]  姐妹是這樣寫的
[00:21:34.020 --> 00:21:38.940]  她說當凡夫俗子遇上偉大真神
[00:21:38.940 --> 00:21:41.500]  從前有一個疲乏人
[00:21:41.500 --> 00:21:45.340]  對偉大的真神產生了超凡的信心
[00:21:45.340 --> 00:21:47.380]  有認識他的人曾經說
[00:21:47.380 --> 00:21:50.580]  他的生命因著主耶穌基督而發光
[00:21:50.580 --> 00:21:54.220]  雖然他離世之時只有十二歲
[00:21:54.220 --> 00:21:58.260]  但他說我卻能見證此言廢墟
[00:21:58.260 --> 00:22:00.220]  他失去過的 心痛過的
[00:22:00.220 --> 00:22:03.020]  比我們絕大部分人都多
[00:22:03.020 --> 00:22:06.300]  然而他對神的充滿喜樂信心
[00:22:06.300 --> 00:22:08.460]  卻往往永留不息
[00:22:08.460 --> 00:22:10.740]  感染周圍的人
[00:22:10.740 --> 00:22:14.860]  他最常引用的經文是羅馬書八章二十八節
[00:22:14.860 --> 00:22:17.700]  我們曉得萬事都互相效力
[00:22:17.700 --> 00:22:19.820]  叫愛神的人得益處
[00:22:19.820 --> 00:22:23.180]  這人就是我的祖父許浩文
[00:22:23.180 --> 00:22:24.460]  這是他的故事
[00:22:24.460 --> 00:22:27.300]  見證了神是何等偉大
[00:22:27.300 --> 00:22:31.180]  並曾向他獻出何等的美善
[00:22:31.180 --> 00:22:34.780]  這個熟神的爸爸影響著他的下一代
[00:22:34.780 --> 00:22:36.500]  影響著他的女兒
[00:22:36.500 --> 00:22:39.460]  他的女兒成為日後的宣教士
[00:22:39.460 --> 00:22:43.660]  在香港播道神學院裡祝福許多神學生
[00:22:43.660 --> 00:22:48.540]  帶領許多香港居民去信主
[00:22:48.540 --> 00:22:50.460]  有沒有想過
[00:22:50.460 --> 00:22:54.660]  我們生命到最後的時候
[00:22:54.660 --> 00:22:58.820]  如何影響你的子女呢?
[00:22:58.820 --> 00:23:02.380]  作者將艾魯和患血瘤婦人放在一起描述
[00:23:02.380 --> 00:23:03.660]  成為一個對比
[00:23:03.660 --> 00:23:05.260]  一個沒有名字的婦人
[00:23:05.260 --> 00:23:07.660]  一個有名的回塘主管
[00:23:07.660 --> 00:23:11.900]  她是萬人尊敬的主管
[00:23:11.900 --> 00:23:18.980]  但她同樣要經歷許多困難和難過
[00:23:18.980 --> 00:23:22.580]  這些難過她就是憑著對耶穌的信心
[00:23:22.580 --> 00:23:25.420]  以致她的生命裡有轉化
[00:23:25.420 --> 00:23:30.460]  從此她就對著耶穌存著信心去生活
[00:23:30.460 --> 00:23:33.100]  做爸爸是一生的勞程
[00:23:33.100 --> 00:23:39.620]  不是一天做爸爸一年或一段時間的事
[00:23:39.620 --> 00:23:43.460]  生命長長的一定有艱難
[00:23:43.460 --> 00:23:45.740]  亦有很多軟弱的事
[00:23:45.740 --> 00:23:48.660]  但艾魯就是懷著這六個字
[00:23:48.660 --> 00:23:51.820]  和經歷耶穌基督
[00:23:51.820 --> 00:23:59.980]  成為一個令她子女一生都引以為傲的父親
[00:23:59.980 --> 00:24:03.460]  今天是父親節
[00:24:03.460 --> 00:24:08.460]  我們有許多歌頌爸爸的事
[00:24:08.460 --> 00:24:11.620]  但同樣是反思的時間
[00:24:11.620 --> 00:24:15.740]  究竟我們怎樣成為一個好的父親
[00:24:15.740 --> 00:24:19.700]  在屬靈裡怎樣成為一個好的爸爸
[00:24:19.700 --> 00:24:23.340]  在結束之前我想唱一首歌
[00:24:23.340 --> 00:24:25.140]  今天是父親節
[00:24:25.140 --> 00:24:28.980]  這篇講道是講給爸爸媽媽聽
[00:24:28.980 --> 00:24:33.020]  但我想作為子女的你們
[00:24:33.020 --> 00:24:36.140]  在屬靈上怎樣支持爸爸媽媽
[00:24:36.140 --> 00:24:43.900]  怎樣支持一個在外面為家庭獻上一切的爸爸
[00:24:43.900 --> 00:24:45.980]  作為爸爸的你們
[00:24:45.980 --> 00:24:51.700]  你們盼望你們的子女將來以什麼特質為你驕傲
[00:24:51.700 --> 00:24:53.460]  我在預備這篇講章的時候
[00:24:53.460 --> 00:24:57.860]  我很確信上帝將這份信息帶給大家
[00:24:57.860 --> 00:25:02.420]  其中一個原因是我在社交媒體上
[00:25:02.420 --> 00:25:07.740]  我見到一個爸爸他遇上火災
[00:25:07.740 --> 00:25:12.220]  他在社交媒體上分享了一段說話
[00:25:12.220 --> 00:25:16.980]  他說這一年確實是經歷了很多很多事情
[00:25:16.980 --> 00:25:19.500]  最愛親人的離世
[00:25:19.500 --> 00:25:21.900]  工作上的樽頸
[00:25:21.900 --> 00:25:24.900]  金錢上的壓力等等等等
[00:25:24.900 --> 00:25:28.980]  但正正在這個時候又有這次無情的火災
[00:25:28.980 --> 00:25:32.900]  正好讓我能夠重拾那團火
[00:25:32.900 --> 00:25:36.660]  一起重新開始
[00:25:36.660 --> 00:25:39.860]  我看到這裡其實已經覺得很感動
[00:25:39.860 --> 00:25:41.580]  接著下面的說話
[00:25:41.580 --> 00:25:45.260]  我想大家很清楚去留意
[00:25:45.260 --> 00:25:48.580]  他說我不是要明天會更好
[00:25:48.580 --> 00:25:51.020]  而是我學會怎樣去依靠神
[00:25:51.020 --> 00:25:53.500]  相信祂的供應是足夠
[00:25:53.500 --> 00:25:55.820]  好好地活在當下
[00:25:55.820 --> 00:26:00.340]  但前提是先求祂的國和祂的義
[00:26:00.340 --> 00:26:04.220]  他是用他的生命去告訴他的子女
[00:26:04.220 --> 00:26:08.100]  怎樣去信靠上帝
[00:26:08.100 --> 00:26:12.380]  我想如果他的子女看到這篇文章
[00:26:12.380 --> 00:26:15.300]  他們會覺得這個爸爸很不一樣
[00:26:15.300 --> 00:26:18.860]  跟一個不信主的爸爸是很不同
[00:26:18.860 --> 00:26:21.580]  我想現在有一段時間
[00:26:21.580 --> 00:26:22.980]  安靜的時間
[00:26:22.980 --> 00:26:24.860]  如果今天上帝跟你說話的時候
[00:26:24.860 --> 00:26:28.380]  你輕輕地回應他
[00:26:28.380 --> 00:26:33.900]  今天上帝問一句話
[00:26:33.900 --> 00:26:35.260]  各位爸爸
[00:26:35.260 --> 00:26:38.340]  你願不願意回應上帝
[00:26:38.340 --> 00:26:40.660]  成為一個在屬靈裡面
[00:26:40.660 --> 00:26:44.260]  你的子女引以為傲的爸爸
[00:26:44.260 --> 00:26:45.300]  如果你願意的話
[00:26:45.300 --> 00:26:48.060]  在座位上輕輕點一點頭
[00:26:48.060 --> 00:26:53.660]  讓我知道
[00:26:53.660 --> 00:26:57.580]  我們一起同心祈禱
[00:26:57.580 --> 00:27:00.580]  坐在高天之上的天父
[00:27:00.580 --> 00:27:02.820]  祢做我們真是各有計劃
[00:27:02.820 --> 00:27:04.220]  祢做我們成為兒女
[00:27:04.220 --> 00:27:06.980]  祢做我們成為爸爸媽媽
[00:27:06.980 --> 00:27:09.780]  天父祢讓我們成為一個家裡面的爸爸
[00:27:09.780 --> 00:27:11.980]  不是一個平平凡凡的
[00:27:11.980 --> 00:27:15.140]  在其他人以為可能是一個平凡的人
[00:27:15.140 --> 00:27:20.500]  但是在家裡爸爸確實是一個不平凡的人
[00:27:20.500 --> 00:27:24.340]  天父說他爸爸的角色裡面
[00:27:24.340 --> 00:27:27.460]  可能很難去說很多軟弱
[00:27:27.460 --> 00:27:29.900]  很難去說很多困難
[00:27:29.900 --> 00:27:33.740]  很難去說很多他自己的不行
[00:27:33.740 --> 00:27:36.420]  或者爸爸都總覺得自己做得不夠好
[00:27:36.420 --> 00:27:39.420]  生命裡面總有很多的困難
[00:27:39.420 --> 00:27:41.060]  我求天父祢
[00:27:41.060 --> 00:27:46.460]  祢兼顧剛才願意點頭立志成為一個屬靈爸爸
[00:27:46.460 --> 00:27:49.260]  相信祢一心跟隨的人
[00:27:49.260 --> 00:27:53.340]  讓他們成為他們子女信心的榜樣
[00:27:53.340 --> 00:27:55.580]  帶領他們走這條天路
[00:27:55.580 --> 00:27:57.460]  在回天家的時候
[00:27:57.460 --> 00:28:00.020]  能夠得上帝祢的稱讚
[00:28:00.020 --> 00:28:01.220]  我們同心祈禱
[00:28:01.220 --> 00:28:03.020]  奉主耶穌基督的名銜
