
[00:00:00.000 --> 00:00:05.000]  求神祢親自用祢的愛臨在我們當中
[00:16:31.000 --> 00:16:34.000]  我們聽到很多病得醫治
[00:16:34.000 --> 00:16:35.000]  心靈得醫治
[00:16:35.000 --> 00:16:37.000]  很美好的見證
[00:16:37.000 --> 00:16:39.000]  我們都相信
[00:16:39.000 --> 00:16:42.000]  我們向神代禱是沒有能力的
[00:16:42.000 --> 00:16:44.000]  更加近期的
[00:16:44.000 --> 00:16:45.000]  我們更加知道的
[00:16:45.000 --> 00:16:47.000]  和耶穌請吃飯有關
[00:16:47.000 --> 00:16:49.000]  當然我們神的恩手
[00:16:49.000 --> 00:16:51.000]  一次一次又托住一些
[00:16:51.000 --> 00:16:54.000]  一個比一個更加大的颱風
[00:16:54.000 --> 00:16:56.000]  就在10月27日
[00:16:56.000 --> 00:16:58.000]  我自己的一個禱告
[00:16:58.000 --> 00:17:00.000]  因為跟著的禮拜11月4日
[00:17:00.000 --> 00:17:02.000]  就是耶穌請吃飯
[00:17:02.000 --> 00:17:04.000]  但是全球各大的天文台
[00:17:04.000 --> 00:17:07.000]  又再一次說會有一隻肉兔
[00:17:07.000 --> 00:17:08.000]  會吹過來
[00:17:08.000 --> 00:17:10.000]  而且很大機會
[00:17:10.000 --> 00:17:12.000]  直接打擊香港
[00:17:12.000 --> 00:17:14.000]  當然要祈禱
[00:17:14.000 --> 00:17:16.000]  當然再發起弟兄姊妹的祈禱
[00:17:16.000 --> 00:17:18.000]  於是在臉書裏面
[00:17:18.000 --> 00:17:19.000]  貪得意寫了一段東西
[00:17:19.000 --> 00:17:20.000]  就是肉兔
[00:17:20.000 --> 00:17:23.000]  請你在太平洋減弱和消散
[00:17:23.000 --> 00:17:25.000]  不要在這裏搞破壞
[00:17:25.000 --> 00:17:27.000]  因為耶穌要請吃飯
[00:17:27.000 --> 00:17:29.000]  就是一個這麼簡單的禱告
[00:17:29.000 --> 00:17:31.000]  交回給神
[00:17:31.000 --> 00:17:32.000]  神的恩手
[00:17:32.000 --> 00:17:33.000]  神的恩典
[00:17:33.000 --> 00:17:36.000]  真是那個賜神即其事的主
[00:17:36.000 --> 00:17:37.000]  是很實際的
[00:17:37.000 --> 00:17:38.000]  不能推諉的
[00:17:38.000 --> 00:17:41.000]  因為去到11月4日之前
[00:17:41.000 --> 00:17:43.000]  我當然很緊張
[00:17:43.000 --> 00:17:45.000]  每天看著天文台的網頁
[00:17:45.000 --> 00:17:47.000]  這個風原來真是
[00:17:47.000 --> 00:17:49.000]  正如禱告裏面所說的
[00:17:49.000 --> 00:17:50.000]  它不是轉向
[00:17:50.000 --> 00:17:51.000]  它不吹來香港
[00:17:51.000 --> 00:17:52.000]  它吹了去台灣
[00:17:52.000 --> 00:17:53.000]  不是吹了去大陸
[00:17:53.000 --> 00:17:55.000]  它是真是在太平洋
[00:17:55.000 --> 00:17:57.000]  我剛剛昨天和弟兄姊妹
[00:17:57.000 --> 00:17:59.000]  證實了南中國海
[00:17:59.000 --> 00:18:01.000]  都是太平洋的一部份
[00:18:01.000 --> 00:18:02.000]  所以呢
[00:18:02.000 --> 00:18:06.000]  它由一個200多公里的風速
[00:18:06.000 --> 00:18:07.000]  慢慢減到100多公里
[00:18:07.000 --> 00:18:09.000]  第二天再看70
[00:18:09.000 --> 00:18:10.000]  40
[00:18:10.000 --> 00:18:12.000]  再去到4號那裏看
[00:18:12.000 --> 00:18:14.000]  咦 為甚麼不見了
[00:18:14.000 --> 00:18:16.000]  我沒有放不見了
[00:18:16.000 --> 00:18:18.000]  不見了就不能看到
[00:18:18.000 --> 00:18:19.000]  只有40
[00:18:19.000 --> 00:18:20.000]  原來它在南中國海裏面
[00:18:20.000 --> 00:18:22.000]  真的繞來繞去之後
[00:18:22.000 --> 00:18:23.000]  接著減弱
[00:18:23.000 --> 00:18:24.000]  接著消散
[00:18:24.000 --> 00:18:25.000]  神的榮耀
[00:18:25.000 --> 00:18:27.000]  神的能力是不是很大
[00:18:27.000 --> 00:18:28.000]  我們也深信
[00:18:28.000 --> 00:18:30.000]  我們在神的能力當中
[00:18:30.000 --> 00:18:32.000]  在神的工作當中有份
[00:18:32.000 --> 00:18:34.000]  就是我們的禱告
[00:18:34.000 --> 00:18:38.000]  我們以至於耶穌請吃飯
[00:18:38.000 --> 00:18:40.000]  能夠順利得以進行
[00:18:40.000 --> 00:18:42.000]  教會也是一樣
[00:18:42.000 --> 00:18:43.000]  我們9月份開始
[00:18:43.000 --> 00:18:45.000]  有連續40天
[00:18:45.000 --> 00:18:46.000]  我們一起
[00:18:46.000 --> 00:18:47.000]  弟兄姊妹同心
[00:18:47.000 --> 00:18:49.000]  有千多人一起參加禁食禱告
[00:18:49.000 --> 00:18:51.000]  為著教會
[00:18:51.000 --> 00:18:52.000]  我們的方向
[00:18:52.000 --> 00:18:53.000]  我們的前路
[00:18:53.000 --> 00:18:55.000]  我們接下來怎樣讓教會復興
[00:18:55.000 --> 00:18:57.000]  我們的福音復興祈禱
[00:18:57.000 --> 00:18:59.000]  結果我們看到
[00:18:59.000 --> 00:19:01.000]  神怎樣繼續改變我們弟兄姊妹的心
[00:19:01.000 --> 00:19:03.000]  兩個星期前
[00:19:03.000 --> 00:19:04.000]  我們有一段短片
[00:19:04.000 --> 00:19:07.000]  謝牧師代表著我們教會眾弟兄姊妹
[00:19:07.000 --> 00:19:11.000]  去說我們有一個夢想
[00:19:11.000 --> 00:19:12.000]  然後我們就看到
[00:19:12.000 --> 00:19:14.000]  這個夢想怎樣逐步實現
[00:19:14.000 --> 00:19:17.000]  一個又一個不同的事工的啟動
[00:19:17.000 --> 00:19:19.000]  所以鼓勵弟兄姊妹
[00:19:19.000 --> 00:19:21.000]  星期三回來祈禱會
[00:19:21.000 --> 00:19:22.000]  接下來我們為外展
[00:19:22.000 --> 00:19:24.000]  接著還有不同的家庭事工
[00:19:24.000 --> 00:19:26.000]  聖經教育事工
[00:19:26.000 --> 00:19:29.000]  我們的青年成年人的事工
[00:19:29.000 --> 00:19:30.000]  很多不同的事工
[00:19:30.000 --> 00:19:31.000]  我們每一個禮拜
[00:19:31.000 --> 00:19:34.000]  都會為著每一個事工的啟動去祈禱
[00:19:34.000 --> 00:19:37.000]  我們心信代禱
[00:19:37.000 --> 00:19:38.000]  同心的代禱
[00:19:38.000 --> 00:19:40.000]  神就在我們當中去成就
[00:19:40.000 --> 00:19:42.000]  祂去工作
[00:19:42.000 --> 00:19:44.000]  另外還有一個分享是
[00:19:44.000 --> 00:19:45.000]  大家很熟悉的
[00:19:45.000 --> 00:19:47.000]  標竿人生的作者
[00:19:47.000 --> 00:19:49.000]  華里克牧師
[00:19:49.000 --> 00:19:51.000]  當他年輕的時候
[00:19:51.000 --> 00:19:52.000]  他十九歲的時候
[00:19:52.000 --> 00:19:54.000]  曾經去參加過一位
[00:19:54.000 --> 00:19:55.000]  屬靈的長輩
[00:19:55.000 --> 00:19:57.000]  克威爾牧師的講道
[00:19:57.000 --> 00:19:59.000]  當時克威爾牧師就是一個
[00:19:59.000 --> 00:20:01.000]  二萬五千人會眾的
[00:20:01.000 --> 00:20:04.000]  在達拉斯的第一浸信會的主任牧師
[00:20:04.000 --> 00:20:07.000]  當在講道期間
[00:20:07.000 --> 00:20:09.000]  聽牧師講道的時候
[00:20:09.000 --> 00:20:12.000]  華里克已經心信神的訊息
[00:20:12.000 --> 00:20:14.000]  去呼召了他
[00:20:14.000 --> 00:20:17.000]  願他願意全時間的毀身
[00:20:17.000 --> 00:20:19.000]  出來去建立教會去服侍神
[00:20:19.000 --> 00:20:21.000]  在一個會議結束
[00:20:21.000 --> 00:20:23.000]  在一個聚會結束的時候
[00:20:23.000 --> 00:20:24.000]  就好像我們一班會眾一樣
[00:20:24.000 --> 00:20:26.000]  在這裡輪流和講員下來
[00:20:26.000 --> 00:20:29.000]  和講員逐個和會眾握手
[00:20:29.000 --> 00:20:31.000]  當克威爾牧師走到華里克
[00:20:31.000 --> 00:20:33.000]  這個年輕人的前面
[00:20:33.000 --> 00:20:35.000]  他突然跟華里克說
[00:20:35.000 --> 00:20:38.000]  我感受到神要我為你去按手祈禱
[00:20:38.000 --> 00:20:40.000]  然後就為華里克祈禱
[00:20:40.000 --> 00:20:41.000]  他說父啊
[00:20:41.000 --> 00:20:43.000]  我求你給這個年輕人
[00:20:43.000 --> 00:20:46.000]  雙倍的聖靈
[00:20:46.000 --> 00:20:48.000]  願他所建立的教會
[00:20:48.000 --> 00:20:52.000]  能夠成長到好像達拉斯教會兩倍那麼大
[00:20:52.000 --> 00:20:55.000]  願神大大的祝福他
[00:20:55.000 --> 00:20:57.000]  華里克深受感動
[00:20:57.000 --> 00:20:59.000]  也認定了神答應了
[00:20:59.000 --> 00:21:01.000]  克威爾牧師的禱告
[00:21:01.000 --> 00:21:05.000]  於是他就努力的去建立教會
[00:21:05.000 --> 00:21:08.000]  他所創立的加州的馬鞍峰教會
[00:21:08.000 --> 00:21:09.000]  大家都知道
[00:21:09.000 --> 00:21:13.000]  現在已經超過二萬五千的會眾
[00:21:13.000 --> 00:21:16.000]  仍然是繼續增長
[00:21:16.000 --> 00:21:19.000]  所以彭信代討的能力
[00:21:19.000 --> 00:21:21.000]  我們真的一點都不可以小看
[00:21:21.000 --> 00:21:22.000]  神的能力
[00:21:22.000 --> 00:21:24.000]  很願意我們一起
[00:21:24.000 --> 00:21:25.000]  在祂的能力當中
[00:21:25.000 --> 00:21:29.000]  我們靠著代討一起有份
[00:21:29.000 --> 00:21:31.000]  第三個我們見到的
[00:21:31.000 --> 00:21:34.000]  神在保羅 素羅身邊預備的
[00:21:34.000 --> 00:21:36.000]  是一個彭信的接待者
[00:21:36.000 --> 00:21:40.000]  讓素羅能夠得著恩慈的接納
[00:21:40.000 --> 00:21:41.000]  我們讀這段經文
[00:21:41.000 --> 00:21:42.000]  二十七節
[00:21:42.000 --> 00:21:44.000]  唯有巴拿巴接待他
[00:21:44.000 --> 00:21:46.000]  領去見使徒
[00:21:46.000 --> 00:21:48.000]  把他在路上怎樣看見主
[00:21:48.000 --> 00:21:50.000]  主怎樣向他說話
[00:21:50.000 --> 00:21:53.000]  他在大馬色怎樣奉耶穌的名
[00:21:53.000 --> 00:21:54.000]  放膽傳道
[00:21:54.000 --> 00:21:57.000]  都述說出來
[00:21:57.000 --> 00:21:58.000]  各位弟兄姊妹
[00:21:58.000 --> 00:22:01.000]  大家都曾經經過未信主的階段
[00:22:01.000 --> 00:22:02.000]  你初信的時候
[00:22:02.000 --> 00:22:03.000]  回到教會
[00:22:03.000 --> 00:22:04.000]  是不是很深信
[00:22:04.000 --> 00:22:06.000]  在被主裡面的弟兄姊妹去接納
[00:22:06.000 --> 00:22:08.000]  這件事非常之重要
[00:22:08.000 --> 00:22:11.000]  我們巴拿巴區很清楚
[00:22:11.000 --> 00:22:14.000]  所以我想告訴大家
[00:22:14.000 --> 00:22:15.000]  我也是
[00:22:15.000 --> 00:22:18.000]  其實我以前信主的時候
[00:22:18.000 --> 00:22:20.000]  人就是這樣
[00:22:20.000 --> 00:22:22.000]  我很怕見到基督徒
[00:22:22.000 --> 00:22:25.000]  見到他們就掉頭走
[00:22:25.000 --> 00:22:26.000]  很遠遠見到他們
[00:22:26.000 --> 00:22:28.000]  不知為何他們這麼熱心
[00:22:28.000 --> 00:22:31.000]  熱心到有點煩
[00:22:31.000 --> 00:22:34.000]  經常說這些都不合我心意
[00:22:34.000 --> 00:22:35.000]  但又要煩我
[00:22:35.000 --> 00:22:37.000]  不肯讓我走
[00:22:37.000 --> 00:22:40.000]  未信主的人都是有這樣的想法
[00:22:40.000 --> 00:22:43.000]  但是我想告訴大家
[00:22:43.000 --> 00:22:44.000]  當大家今天這樣想
[00:22:44.000 --> 00:22:46.000]  我回想昔日煩我那些基督徒
[00:22:46.000 --> 00:22:49.000]  我多謝他都多謝不及
[00:22:49.000 --> 00:22:52.000]  他們的固執
[00:22:52.000 --> 00:22:53.000]  他們的堅持
[00:22:53.000 --> 00:22:57.000]  我才能夠今天經歷到神這麼大的恩典
[00:22:57.000 --> 00:22:59.000]  其中一個是我基督徒的上司
[00:22:59.000 --> 00:23:01.000]  當時我的經理
[00:23:01.000 --> 00:23:05.000]  我覺得他以權謀私
[00:23:05.000 --> 00:23:08.000]  經常把我抓去房間裡和我傳福音
[00:23:08.000 --> 00:23:09.000]  都不是叫我做事的
[00:23:09.000 --> 00:23:11.000]  然後又威逼利誘
[00:23:11.000 --> 00:23:12.000]  不單止一個星期
[00:23:12.000 --> 00:23:14.000]  星期一到星期五都要見我
[00:23:14.000 --> 00:23:16.000]  還要星期天叫我回教會
[00:23:16.000 --> 00:23:19.000]  我真的不是很想見到他
[00:23:19.000 --> 00:23:21.000]  還有一次就是威逼利誘
[00:23:21.000 --> 00:23:22.000]  又說請我吃飯
[00:23:22.000 --> 00:23:25.000]  結果就把我抓去大球場
[00:23:25.000 --> 00:23:30.000]  聽葛培里的報道會
[00:23:30.000 --> 00:23:32.000]  我當然當時敷衍
[00:23:32.000 --> 00:23:33.000]  沒有辦法
[00:23:33.000 --> 00:23:35.000]  地位低微
[00:23:35.000 --> 00:23:37.000]  唯有敷衍這樣去
[00:23:37.000 --> 00:23:39.000]  結果都沒有缺席
[00:23:39.000 --> 00:23:42.000]  但是我深信神對我的愛不離不棄
[00:23:42.000 --> 00:23:45.000]  這位弟兄仍然不放棄去關照我
[00:23:45.000 --> 00:23:47.000]  去關顧我
[00:23:47.000 --> 00:23:49.000]  去和我同行
[00:23:49.000 --> 00:23:50.000]  我感受到
[00:23:50.000 --> 00:23:52.000]  我最後當然後來缺席了
[00:23:52.000 --> 00:23:55.000]  我感受到救恩其實不是一件很虛無的事
[00:23:55.000 --> 00:23:56.000]  大家弟兄姊妹
[00:23:56.000 --> 00:23:58.000]  救恩是一件很實在的事
[00:23:58.000 --> 00:24:01.000]  就是神很願意去安排很多的生命天使
[00:24:01.000 --> 00:24:03.000]  在身邊去扶持我們
[00:24:03.000 --> 00:24:07.000]  在我們的信仰生命裡和我們同行
[00:24:07.000 --> 00:24:09.000]  而這位弟兄到今天
[00:24:09.000 --> 00:24:11.000]  我信了主26年
[00:24:11.000 --> 00:24:15.000]  他仍然成為我靈裡很好的朋友
[00:24:15.000 --> 00:24:17.000]  我們隸屬不同的教會
[00:24:17.000 --> 00:24:19.000]  但我們可能一年才見一兩次面
[00:24:19.000 --> 00:24:21.000]  但我們每一次見面都滿有
[00:24:21.000 --> 00:24:25.000]  數算神在我們生命裡的恩典
[00:24:25.000 --> 00:24:28.000]  這就是一個憑信的接待者
[00:24:28.000 --> 00:24:30.000]  能夠接待我們每一個
[00:24:30.000 --> 00:24:33.000]  所以我們都很盼望弟兄姊妹有這個心
[00:24:33.000 --> 00:24:36.000]  我們身邊周圍很多初信的
[00:24:36.000 --> 00:24:37.000]  未信的人
[00:24:37.000 --> 00:24:41.000]  很願意讓我們成為流通的管子
[00:24:41.000 --> 00:24:44.000]  將神的愛去分享給他們
[00:24:44.000 --> 00:24:47.000]  我們所信的主其實他無所不能
[00:24:47.000 --> 00:24:49.000]  但他有一樣東西很有趣
[00:24:49.000 --> 00:24:51.000]  他很喜歡我們和他同工
[00:24:51.000 --> 00:24:53.000]  他什麼都做到
[00:24:53.000 --> 00:24:55.000]  但他很喜歡分一些東西給我們做
[00:24:55.000 --> 00:24:58.000]  他讓我們在參與的過程中
[00:24:58.000 --> 00:24:59.000]  能夠經歷到他
[00:24:59.000 --> 00:25:01.000]  他的大能 他的榮耀
[00:25:01.000 --> 00:25:02.000]  我們看看這段聖經
[00:25:02.000 --> 00:25:03.000]  很過癮 很特別
[00:25:03.000 --> 00:25:05.000]  耶穌說的這段
[00:25:05.000 --> 00:25:08.000]  拉撒路出來 死人就出來了
[00:25:08.000 --> 00:25:13.000]  手腳裹著布 臉上包著手巾
[00:25:13.000 --> 00:25:14.000]  耶穌對他們說
[00:25:14.000 --> 00:25:17.000]  解開 叫他走
[00:25:17.000 --> 00:25:18.000]  耶穌厲害嗎
[00:25:18.000 --> 00:25:20.000]  死人都可以叫他復活
[00:25:20.000 --> 00:25:21.000]  但耶穌這麼有趣
[00:25:21.000 --> 00:25:22.000]  死人復活了之後
[00:25:22.000 --> 00:25:23.000]  仍然包著裹屍布
[00:25:23.000 --> 00:25:26.000]  像一隻殭屍一樣跳跳彈彈
[00:25:26.000 --> 00:25:28.000]  於是他吩咐他身邊的人
[00:25:28.000 --> 00:25:30.000]  你幫他解開裹屍布
[00:25:30.000 --> 00:25:32.000]  讓他能夠自由行走
[00:25:32.000 --> 00:25:34.000]  耶穌叫拉撒路復活
[00:25:34.000 --> 00:25:36.000]  如果他就這樣跳出去城市
[00:25:36.000 --> 00:25:39.000]  可能會嚇死很多其他人
[00:25:39.000 --> 00:25:42.000]  耶穌很喜歡人和他一起同工
[00:25:42.000 --> 00:25:44.000]  耶穌叫拉撒路復活
[00:25:44.000 --> 00:25:45.000]  耶穌叫他身邊的人
[00:25:45.000 --> 00:25:50.000]  為他釋放 得著自由
[00:25:50.000 --> 00:25:53.000]  所以跟傳福音一樣
[00:25:53.000 --> 00:25:54.000]  我很深信大家
[00:25:54.000 --> 00:25:56.000]  可能今天星期天 明天起床
[00:25:56.000 --> 00:25:58.000]  如果是神的心意的話
[00:25:58.000 --> 00:25:59.000]  你可能明天打開電視
[00:25:59.000 --> 00:26:02.000]  說全香港七百多萬人信主
[00:26:02.000 --> 00:26:04.000]  耶穌有沒有這樣的能力做得到?
[00:26:04.000 --> 00:26:05.000]  有啊
[00:26:05.000 --> 00:26:08.000]  但是他卻喜歡我們和他同工
[00:26:08.000 --> 00:26:11.000]  所以這件事暫時不知道
[00:26:11.000 --> 00:26:14.000]  我不敢肯定明天會不會成就
[00:26:14.000 --> 00:26:15.000]  但他仍然告訴我
[00:26:15.000 --> 00:26:17.000]  今天我仍然要去傳福音
[00:26:17.000 --> 00:26:19.000]  明天我也繼續要去傳福音
[00:26:19.000 --> 00:26:21.000]  去令人歸主
[00:26:21.000 --> 00:26:22.000]  所以弟兄姊妹
[00:26:22.000 --> 00:26:24.000]  大家究竟願不願意在當中
[00:26:24.000 --> 00:26:26.000]  去回應耶神的呼召
[00:26:26.000 --> 00:26:28.000]  一起去實踐大使命呢?
[00:26:28.000 --> 00:26:31.000]  我們教會今天坐滿了人
[00:26:31.000 --> 00:26:34.000]  可能有很多未信的人在我們當中
[00:26:34.000 --> 00:26:36.000]  有初信的弟兄姊妹當中
[00:26:36.000 --> 00:26:39.000]  我們願不願意我們教會成為一個
[00:26:39.000 --> 00:26:42.000]  可以接納新朋友的教會
[00:26:42.000 --> 00:26:44.000]  我們能夠成為他的同行者
[00:26:44.000 --> 00:26:46.000]  能夠成為他的代禱者
[00:26:46.000 --> 00:26:48.000]  和成為他的接待者呢?
[00:26:48.000 --> 00:26:51.000]  讓我們希望神去轉化
[00:26:51.000 --> 00:26:55.000]  素羅所帶來的三個生命的天使
[00:26:55.000 --> 00:26:58.000]  都能夠對我們有好的提醒
[00:26:58.000 --> 00:27:00.000]  第二件事是生命的轉化
[00:27:00.000 --> 00:27:02.000]  我們看到是耶穌基督
[00:27:02.000 --> 00:27:04.000]  祂自己親自的揀選
[00:27:04.000 --> 00:27:06.000]  是為了要成就祂裡面的
[00:27:06.000 --> 00:27:10.000]  幾個很重要的旨意
[00:27:10.000 --> 00:27:13.000]  第一件事是要傳揚祂榮耀的救贖
[00:27:13.000 --> 00:27:14.000]  我們讀兩節聖經
[00:27:14.000 --> 00:27:15.000]  第一
[00:27:15.000 --> 00:27:18.000]  祂是我所選的器皿
[00:27:18.000 --> 00:27:20.000]  要在外邦人和君王
[00:27:20.000 --> 00:27:24.000]  並以色列人面前宣揚我的名
[00:27:24.000 --> 00:27:27.000]  是耶穌說素羅要宣揚耶穌的名
[00:27:27.000 --> 00:27:28.000]  然後第二節
[00:27:28.000 --> 00:27:30.000]  祂說素羅在各個會堂裡面
[00:27:30.000 --> 00:27:31.000]  宣揚耶穌
[00:27:31.000 --> 00:27:33.000]  說祂是神的兒子
[00:27:33.000 --> 00:27:35.000]  而且素羅愈發大有能力
[00:27:35.000 --> 00:27:37.000]  證明耶穌是基督
[00:27:37.000 --> 00:27:40.000]  奉主的名去放膽講道
[00:27:40.000 --> 00:27:43.000]  所以耶穌祂親自的揀選
[00:27:43.000 --> 00:27:44.000]  揀選素羅
[00:27:44.000 --> 00:27:45.000]  甚至乎揀選了你
[00:27:45.000 --> 00:27:46.000]  揀選了我
[00:27:46.000 --> 00:27:48.000]  和建立我們
[00:27:48.000 --> 00:27:52.000]  為的是要讓祂自己得著榮耀
[00:27:52.000 --> 00:27:54.000]  而第二件事我們看到
[00:27:54.000 --> 00:27:55.000]  耶穌的揀選
[00:27:55.000 --> 00:28:00.000]  有時祂的意念會高過人的意念
[00:28:00.000 --> 00:28:03.000]  我們在教會參加過個人報道訓練
[00:28:03.000 --> 00:28:05.000]  導師裡面曾經說過
[00:28:05.000 --> 00:28:08.000]  他說我們有時面對福音對象
[00:28:08.000 --> 00:28:10.000]  或者我們想和祂傳福音
[00:28:10.000 --> 00:28:12.000]  他們不肯信主
[00:28:12.000 --> 00:28:14.000]  不是因為他們不信
[00:28:14.000 --> 00:28:17.000]  而是因為我們不相信他們會信
[00:28:17.000 --> 00:28:20.000]  套用我們另外一位親愛的牧師所說的
[00:28:20.000 --> 00:28:22.000]  你明不明白我在說什麼
[00:28:22.000 --> 00:28:24.000]  不是他們不信
[00:28:24.000 --> 00:28:28.000]  是我們不相信他們會信
[00:28:28.000 --> 00:28:30.000]  因為很多時候我們會憑著
[00:28:30.000 --> 00:28:32.000]  我們很多過往的經驗
[00:28:32.000 --> 00:28:34.000]  我們很多主觀的判斷
[00:28:34.000 --> 00:28:35.000]  我們因著人的外表
[00:28:35.000 --> 00:28:37.000]  過去的行事為人
[00:28:37.000 --> 00:28:40.000]  我們否定了人會信耶穌
[00:28:40.000 --> 00:28:42.000]  這個小明
[00:28:42.000 --> 00:28:44.000]  自小哈哈巴巴
[00:28:44.000 --> 00:28:45.000]  我經常被他打
[00:28:45.000 --> 00:28:46.000]  現在長大了
[00:28:46.000 --> 00:28:47.000]  牛高馬大
[00:28:47.000 --> 00:28:49.000]  凶神惡煞
[00:28:49.000 --> 00:28:50.000]  怎麼會信耶穌
[00:28:50.000 --> 00:28:52.000]  不用和他傳了
[00:28:52.000 --> 00:28:54.000]  這個經理
[00:28:54.000 --> 00:28:56.000]  很mean
[00:28:56.000 --> 00:28:58.000]  又黑扣我工資
[00:28:58.000 --> 00:29:00.000]  然後又經常要我開OT
[00:29:00.000 --> 00:29:02.000]  聽說他還有很多桌子
[00:29:02.000 --> 00:29:04.000]  手段很不好
[00:29:04.000 --> 00:29:05.000]  他怎麼會信耶穌
[00:29:05.000 --> 00:29:06.000]  不用和他傳福音
[00:29:06.000 --> 00:29:08.000]  還是不要和他傳了
[00:29:08.000 --> 00:29:09.000]  這個陳師奶
[00:29:09.000 --> 00:29:11.000]  經常說人閒話
[00:29:11.000 --> 00:29:13.000]  又說這個閒話說那個閒話
[00:29:13.000 --> 00:29:15.000]  說出來個個都沒有好說話
[00:29:15.000 --> 00:29:17.000]  怎麼會和他傳福音
[00:29:17.000 --> 00:29:18.000]  傳福音耶穌怎麼會
[00:29:18.000 --> 00:29:20.000]  他怎麼會信耶穌
[00:29:20.000 --> 00:29:23.000]  各位弟兄姊妹我們會不會有很多主觀的思想
[00:29:23.000 --> 00:29:25.000]  經常纏繞著我們
[00:29:25.000 --> 00:29:29.000]  我們不相信我們的福音對象會信耶穌
[00:29:29.000 --> 00:29:31.000]  所以我們走過
[00:29:31.000 --> 00:29:33.000]  這個不信那個也不信
[00:29:33.000 --> 00:29:35.000]  結果我們經常吃白果
[00:29:35.000 --> 00:29:38.000]  但是神給我們信心
[00:29:38.000 --> 00:29:39.000]  下一個走到
[00:29:39.000 --> 00:29:41.000]  就算滿身紋身滿臉刀疤
[00:29:41.000 --> 00:29:42.000]  你走過去告訴他
[00:29:42.000 --> 00:29:43.000]  耶穌愛你
[00:29:43.000 --> 00:29:46.000]  可能他就會流淚決志信主
[00:29:46.000 --> 00:29:47.000]  Amen
[00:29:47.000 --> 00:29:49.000]  所以我們不要憑外表
[00:29:49.000 --> 00:29:51.000]  但是這個是人之常情
[00:29:51.000 --> 00:29:52.000]  我想告訴大家
[00:29:52.000 --> 00:29:54.000]  聖經裡面當時
[00:29:54.000 --> 00:29:56.000]  蘇羅決志信主
[00:29:56.000 --> 00:29:58.000]  很多人都很驚訝
[00:29:58.000 --> 00:29:59.000]  我們一起看看
[00:29:59.000 --> 00:30:00.000]  我聽見許多人曾經說
[00:30:00.000 --> 00:30:02.000]  這人怎樣在耶路撒冷
[00:30:02.000 --> 00:30:04.000]  多苦害你的聖徒
[00:30:04.000 --> 00:30:06.000]  並且他在這裡
[00:30:06.000 --> 00:30:08.000]  有從祭司長得來的權
[00:30:08.000 --> 00:30:09.000]  並捆綁一切
[00:30:09.000 --> 00:30:10.000]  求告你名的人
[00:30:10.000 --> 00:30:12.000]  在耶路撒冷殘害
[00:30:12.000 --> 00:30:14.000]  求告你者名的
[00:30:14.000 --> 00:30:16.000]  不是這人嗎
[00:30:16.000 --> 00:30:18.000]  蘇羅想與門徒結交
[00:30:18.000 --> 00:30:20.000]  他們卻都怕他
[00:30:20.000 --> 00:30:23.000]  不信他是門徒
[00:30:23.000 --> 00:30:28.000]  所以神的意念高過我們的意念
[00:30:28.000 --> 00:30:29.000]  神的揀選
[00:30:29.000 --> 00:30:31.000]  我們很多時候看外表
[00:30:31.000 --> 00:30:34.000]  但是神有祂獨特的揀選
[00:30:34.000 --> 00:30:35.000]  他昔日可以
[00:30:35.000 --> 00:30:36.000]  在聖經我們看到
[00:30:36.000 --> 00:30:38.000]  他可以揀選一個微小的基丁
[00:30:38.000 --> 00:30:40.000]  成為他大能的軍隊領袖
[00:30:40.000 --> 00:30:42.000]  他可以揀選大衛
[00:30:42.000 --> 00:30:45.000]  最不起眼的耶西其中一個兒子
[00:30:45.000 --> 00:30:47.000]  成為以色列國的君王
[00:30:47.000 --> 00:30:49.000]  他可以揀選蘇羅
[00:30:49.000 --> 00:30:50.000]  甚至乎實際一點
[00:30:50.000 --> 00:30:51.000]  來到現在
[00:30:51.000 --> 00:30:52.000]  他可以揀選你
[00:30:52.000 --> 00:30:53.000]  可以揀選我
[00:30:53.000 --> 00:30:54.000]  當我在想的時候
[00:30:54.000 --> 00:30:58.000]  我有什麼配得神去揀選呢
[00:30:58.000 --> 00:31:00.000]  神往往的作為
[00:31:00.000 --> 00:31:01.000]  他的意念
[00:31:01.000 --> 00:31:03.000]  人不能夠參透
[00:31:03.000 --> 00:31:05.000]  在這裡介紹一位
[00:31:05.000 --> 00:31:06.000]  我在大學時候
[00:31:06.000 --> 00:31:08.000]  其中的一位同房
[00:31:08.000 --> 00:31:11.000]  我先叫他A君
[00:31:11.000 --> 00:31:13.000]  在我信主之後
[00:31:13.000 --> 00:31:14.000]  最初信主的時候
[00:31:14.000 --> 00:31:17.000]  當然是努力傳福音去找對象
[00:31:17.000 --> 00:31:18.000]  這個是老友
[00:31:18.000 --> 00:31:19.000]  這個是死黨
[00:31:19.000 --> 00:31:21.000]  當然像我剛才說的那些
[00:31:21.000 --> 00:31:22.000]  很固執
[00:31:22.000 --> 00:31:24.000]  很麻煩的那些
[00:31:24.000 --> 00:31:26.000]  就勒住他不斷傳福音
[00:31:26.000 --> 00:31:29.000]  試過曾經在他家通宵
[00:31:29.000 --> 00:31:30.000]  跟他講福音
[00:31:30.000 --> 00:31:32.000]  但是他都不肯信
[00:31:32.000 --> 00:31:34.000]  不是因為他是一個壞人
