
[00:00:00.000 --> 00:00:03.400]  大家好 題目是「不要濫用恩賜」
[00:16:52.000 --> 00:16:53.800]  私自的這樣
[00:16:53.800 --> 00:16:55.200]  是不是可以這樣解釋呢
[00:16:55.200 --> 00:16:56.500]  或者我們留意
[00:16:56.500 --> 00:16:59.800]  這裏說方言是造就自己
[00:16:59.800 --> 00:17:00.800]  是怎樣的意思呢
[00:17:00.800 --> 00:17:04.400]  但是如果我們看回聖經裏面
[00:17:04.400 --> 00:17:07.600]  所有的恩賜是造就誰的呢
[00:17:07.600 --> 00:17:10.000]  是造就整個教會的
[00:17:10.000 --> 00:17:12.200]  第十四章第十二節說
[00:17:12.200 --> 00:17:14.900]  所以你們要切勿肅靈的恩賜
[00:17:14.900 --> 00:17:18.800]  就當追求多造就教會的恩賜
[00:17:18.800 --> 00:17:21.800]  而在第十二章第七節這裏說
[00:17:21.800 --> 00:17:25.400]  聖靈彰顯在各人身上
[00:17:25.400 --> 00:17:27.600]  要使人得益處
[00:17:27.600 --> 00:17:29.500]  所有這些的恩賜
[00:17:29.500 --> 00:17:31.100]  是要造就教會的
[00:17:31.100 --> 00:17:33.000]  但是這裏說造就自己
[00:17:33.000 --> 00:17:36.300]  可能本來這裏是用了一個諷刺的手法
[00:17:36.300 --> 00:17:37.300]  如果你這樣做
[00:17:37.300 --> 00:17:39.000]  你就造就自己
[00:17:39.000 --> 00:17:42.200]  但是還有一個我們會了解
[00:17:42.200 --> 00:17:43.900]  所以這裏下文就講到
[00:17:43.900 --> 00:17:46.400]  如果我們這樣去造就自己的時候
[00:17:46.400 --> 00:17:48.800]  當其他會眾不明白的時候
[00:17:48.800 --> 00:17:50.700]  他們就不得到造就
[00:17:50.700 --> 00:17:53.800]  我們就用一個很簡單的邏輯
[00:17:53.800 --> 00:17:56.400]  如果你在會眾裏面講方言
[00:17:56.400 --> 00:17:57.500]  沒有人得到造就
[00:17:57.500 --> 00:17:59.500]  那你自己講方言你自己不明白
[00:17:59.500 --> 00:18:01.100]  你是不是得到造就呢
[00:18:01.100 --> 00:18:03.800]  其實我們更加去論證
[00:18:03.800 --> 00:18:05.200]  其實保羅說
[00:18:05.200 --> 00:18:06.800]  你自己這樣禱告
[00:18:06.800 --> 00:18:08.400]  是造就自己
[00:18:08.400 --> 00:18:11.800]  是一個諷刺的說法
[00:18:11.800 --> 00:18:14.800]  我太太曾經認識一個姐妹
[00:18:14.800 --> 00:18:18.400]  她是一些比較受靈恩運動影響的
[00:18:18.400 --> 00:18:20.800]  她學習方言的講道
[00:18:20.800 --> 00:18:23.800]  有些教會教人講方言
[00:18:23.800 --> 00:18:26.400]  她就去禱告禱告
[00:18:26.400 --> 00:18:28.600]  很多時候都是用方言去禱告
[00:18:28.600 --> 00:18:31.000]  第一天她去到一間其他的教會
[00:18:31.000 --> 00:18:33.200]  那間教會剛剛講道
[00:18:33.200 --> 00:18:35.900]  就在講什麼是禱告
[00:18:35.900 --> 00:18:39.200]  她那時才開始用一種
[00:18:39.200 --> 00:18:41.300]  心思意念去禱告
[00:18:41.300 --> 00:18:42.500]  她就覺得
[00:18:42.500 --> 00:18:48.500]  我第一次感覺到我和神的那種親密的關係
[00:18:48.500 --> 00:18:50.700]  其實聖經裏面講
[00:18:50.700 --> 00:18:52.300]  我們禱告是強調什麼
[00:18:52.300 --> 00:18:54.200]  我們奉主的名去禱告
[00:18:54.200 --> 00:18:56.000]  不是用什麼方式禱告
[00:18:56.000 --> 00:18:58.000]  若然我們用禱告某個方式
[00:18:58.000 --> 00:18:58.800]  我們就熟靈一點
[00:18:58.800 --> 00:19:02.800]  或者經歷的實在一點
[00:19:02.800 --> 00:19:04.800]  這個是絕對錯誤的看法
[00:19:04.800 --> 00:19:06.000]  聖經裏面講
[00:19:06.000 --> 00:19:06.800]  奉主的名
[00:19:06.800 --> 00:19:09.600]  即是認識耶穌基督是哪一位
[00:19:09.600 --> 00:19:11.600]  按照祂的旨意我們禱告
[00:19:11.600 --> 00:19:13.300]  其實新約舊約一樣
[00:19:13.300 --> 00:19:14.000]  舊約裏面
[00:19:14.000 --> 00:19:18.200]  如果我們留意在《創世紀》第四章講道
[00:19:18.200 --> 00:19:19.200]  第五章對不起
[00:19:19.200 --> 00:19:21.200]  第五章講道
[00:19:21.200 --> 00:19:22.600]  亞當生了撒達
[00:19:22.600 --> 00:19:24.500]  撒達生了以羅氏
[00:19:24.500 --> 00:19:27.500]  從那時開始引誘求告主的名
[00:19:27.500 --> 00:19:29.500]  即是主的名我們認識神
[00:19:29.500 --> 00:19:34.200]  是這樣根據的方式去禱告
[00:19:34.200 --> 00:19:36.400]  如果我們這樣禱告的時候
[00:19:36.400 --> 00:19:39.500]  我們就是很高舉一些熟靈的經驗
[00:19:39.500 --> 00:19:43.000]  一些很特別的超自然的經歷的時候
[00:19:43.000 --> 00:19:44.300]  我們要小心
[00:19:44.300 --> 00:19:47.100]  這個還不知道這樣不是只是個人
[00:19:47.100 --> 00:19:47.900]  在這裏述說
[00:19:47.900 --> 00:19:51.000]  不然你用靈去祝謝
[00:19:51.000 --> 00:19:52.600]  那在座不通方言的人
[00:19:52.600 --> 00:19:54.600]  大家沒有人知道
[00:19:54.600 --> 00:19:56.200]  所有的信徒都不知道
[00:19:56.200 --> 00:19:57.500]  既然不明白你所說的
[00:19:57.500 --> 00:20:00.900]  怎能在你感謝的時候說阿門呢
[00:20:00.900 --> 00:20:03.100]  他們的感謝固然是好
[00:20:03.100 --> 00:20:05.400]  不過不能造就別人
[00:20:05.400 --> 00:20:07.200]  你不能造就別人
[00:20:07.200 --> 00:20:09.700]  因為沒有人翻
[00:20:09.700 --> 00:20:12.100]  所以當我們在群體裏面
[00:20:12.100 --> 00:20:16.100]  這些信徒濫用他的方言因子的時候
[00:20:16.100 --> 00:20:19.200]  就造成很多的混亂
[00:20:19.200 --> 00:20:20.900]  我記得我以前在一間教會
[00:20:20.900 --> 00:20:22.300]  當時我在美國
[00:20:22.300 --> 00:20:24.500]  我參加一個教會的時候
[00:20:24.500 --> 00:20:26.600]  有一次我參加一個祈禱會
[00:20:26.600 --> 00:20:28.700]  有幾個幾個一起
[00:20:28.700 --> 00:20:30.500]  一個小組一個小組去禱告
[00:20:30.500 --> 00:20:31.300]  我禱告的時候
[00:20:31.300 --> 00:20:35.700]  有位牧師就走到我們這個小組裏面禱告
[00:20:35.700 --> 00:20:38.000]  他逐組逐組地去
[00:20:38.000 --> 00:20:41.500]  我就隱約聽到牧師在說話
[00:20:41.500 --> 00:20:42.900]  我聽不到他在說什麼
[00:20:42.900 --> 00:20:45.000]  突然之間這樣
[00:20:45.000 --> 00:20:47.600]  我說為什麼禱告這麼出神入化
[00:20:47.600 --> 00:20:50.500]  他可以說得我又不太聽得懂
[00:20:50.500 --> 00:20:52.400]  原來後來有人告訴我
[00:20:52.400 --> 00:20:55.400]  牧師是會說方言的
[00:20:55.400 --> 00:20:57.200]  後來這個牧師慢慢慢慢
[00:20:57.200 --> 00:21:00.100]  是很著重靈因的經驗
[00:21:00.100 --> 00:21:05.100]  使當時的教會成為一個張力
[00:21:05.100 --> 00:21:06.700]  這個就是我們要知道
[00:21:06.700 --> 00:21:08.600]  我們不能夠只是靠情感
[00:21:08.600 --> 00:21:12.600]  我就是沒有我的理智
[00:21:12.600 --> 00:21:15.000]  我就是和神去親近
[00:21:15.000 --> 00:21:16.100]  我講個比喻
[00:21:16.100 --> 00:21:17.900]  很多的歌曲
[00:21:17.900 --> 00:21:21.100]  我們可能未必知道一些外語的歌
[00:21:21.100 --> 00:21:23.600]  如果你聽到那個音樂
[00:21:23.600 --> 00:21:24.800]  你都很有感覺的
[00:21:24.800 --> 00:21:28.300]  但是你不知道他在說什麼
[00:21:28.300 --> 00:21:31.600]  我女兒就喜歡聽韓國的流行歌曲
[00:21:31.600 --> 00:21:33.000]  我不知道大家喜歡不喜歡聽
[00:21:33.000 --> 00:21:37.000]  那些韓潮
[00:21:37.000 --> 00:21:39.100]  無論電影也好歌曲也好
[00:21:39.100 --> 00:21:41.900]  她很喜歡一個歌手叫G-Dragon
[00:21:41.900 --> 00:21:45.300]  有沒有人聽過G-Dragon
[00:21:45.300 --> 00:21:49.200]  中文名叫做權志龍
[00:21:49.200 --> 00:21:52.600]  他聽到G-Dragon有一首歌
[00:21:52.600 --> 00:21:54.200]  叫做Superstar
[00:21:54.200 --> 00:21:56.400]  聽名字已經很厲害
[00:21:56.400 --> 00:21:59.700]  就是天王巨星
[00:21:59.700 --> 00:22:01.600]  裡面的節拍是很輕快的
[00:22:01.600 --> 00:22:03.200]  我女兒聽了一段時間
[00:22:03.200 --> 00:22:05.800]  這首歌真的很振奮
[00:22:05.800 --> 00:22:08.000]  後來她有一次看歌詞
[00:22:08.000 --> 00:22:11.000]  我和我太太分享
[00:22:11.000 --> 00:22:14.800]  這首歌原來是很傷感的
[00:22:14.800 --> 00:22:15.600]  很傷感的
[00:22:15.600 --> 00:22:16.700]  他說什麼
[00:22:16.700 --> 00:22:21.000]  他說G-Dragon是一個天王巨星
[00:22:21.000 --> 00:22:23.400]  但是他很有物質的享受
[00:22:23.400 --> 00:22:25.700]  但是他覺得自己很空虛
[00:22:25.700 --> 00:22:28.300]  他想做回自己的自己
[00:22:28.300 --> 00:22:30.500]  他不想別人叫他G-Dragon
[00:22:30.500 --> 00:22:32.300]  所以這些歌迷你要留意
[00:22:32.300 --> 00:22:33.500]  你看到他
[00:22:33.500 --> 00:22:34.500]  他說想做回自己
[00:22:34.500 --> 00:22:38.400]  他有自己的韓國人的名字
[00:22:38.400 --> 00:22:39.800]  他說沒有人明白
[00:22:39.800 --> 00:22:41.300]  他很孤單
[00:22:41.300 --> 00:22:43.300]  他好像自己整天在自說自話
[00:22:43.300 --> 00:22:46.200]  一個人在這樣說
[00:22:46.200 --> 00:22:47.400]  你就看到
[00:22:47.400 --> 00:22:50.100]  當我們太過重感情的時候
[00:22:50.100 --> 00:22:52.600]  可能我們不明白神的心意
[00:22:52.600 --> 00:22:53.600]  我們這樣敬拜
[00:22:53.600 --> 00:22:57.100]  我們只是一個理想化
[00:22:57.100 --> 00:22:59.200]  一個感情化
[00:22:59.200 --> 00:23:02.100]  而沒有一個理智的平衡
[00:23:02.100 --> 00:23:04.900]  這個信仰是很危險的
[00:23:04.900 --> 00:23:06.500]  所以這裡我們也要留意
[00:23:06.500 --> 00:23:08.500]  當我們唱詩歌的時候
[00:23:08.500 --> 00:23:12.700]  當我們聽到一些音韻的時候
[00:23:12.700 --> 00:23:14.200]  我們一定要留意歌詞
[00:23:14.200 --> 00:23:17.200]  不然的話我們就唱口枉
[00:23:17.200 --> 00:23:18.900]  我們要整個人去投入
[00:23:18.900 --> 00:23:20.400]  又或者我們看聖經
[00:23:20.400 --> 00:23:22.000]  有時候我們基督徒很多時候
[00:23:22.000 --> 00:23:23.600]  我們看一些金句
[00:23:23.600 --> 00:23:24.500]  很幫助我們
[00:23:24.500 --> 00:23:25.800]  我們就拿著金句
[00:23:25.800 --> 00:23:27.400]  不過沒有看前下文
[00:23:27.400 --> 00:23:30.200]  其實沒有看真正的意思
[00:23:30.200 --> 00:23:33.200]  我們沒有進到聖經裡面
[00:23:33.200 --> 00:23:36.100]  如果進去就更加能夠幫助
[00:23:36.100 --> 00:23:38.500]  有些人甚至把基督教我們看為
[00:23:38.500 --> 00:23:39.700]  不需要這麼認真
[00:23:39.700 --> 00:23:41.600]  我們知道有神就好了
[00:23:41.600 --> 00:23:42.600]  我們要敬拜祂
[00:23:42.600 --> 00:23:48.200]  我們不從聖經去繼續明白主是哪一個
[00:23:48.200 --> 00:23:50.900]  Jonathan Edwards是一個
[00:23:50.900 --> 00:23:54.800]  在18世紀很出名的一個神學家
[00:23:54.800 --> 00:23:56.600]  又或者是牧者
[00:23:56.600 --> 00:24:00.700]  他經歷過自己用神的道
[00:24:00.700 --> 00:24:03.700]  他帶來一個很大的復興
[00:24:03.700 --> 00:24:06.200]  後來接著還有另一個復興
[00:24:06.200 --> 00:24:08.000]  他又看到這些現象
[00:24:08.000 --> 00:24:10.100]  他看到人對復興的看法
[00:24:10.100 --> 00:24:12.300]  越來越注重那個情感
[00:24:12.300 --> 00:24:13.400]  但失去了平衡
[00:24:13.400 --> 00:24:15.400]  於是他寫一些言論
[00:24:15.400 --> 00:24:17.400]  就說我們的信仰
[00:24:17.400 --> 00:24:19.400]  如果只是這個感情
[00:24:19.400 --> 00:24:21.000]  我們要小心
[00:24:21.000 --> 00:24:23.000]  感情是很自然的
[00:24:23.000 --> 00:24:24.500]  這是神賦予給我們的
[00:24:24.500 --> 00:24:26.400]  但神也給我們理智
[00:24:26.400 --> 00:24:28.500]  兩者不能分割
[00:24:28.500 --> 00:24:31.000]  所以我們熱情的宗教
[00:24:31.000 --> 00:24:34.700]  一定要在日常生活裡面行出來
[00:24:34.700 --> 00:24:38.900]  而不是靠一些很神秘主義的經歷
[00:24:38.900 --> 00:24:41.900]  去體會我們的信仰
[00:24:41.900 --> 00:24:45.300]  所以保羅就看到這裡
[00:24:45.300 --> 00:24:47.000]  他怎樣用他的恩賜
[00:24:47.000 --> 00:24:48.400]  他說第十八節
[00:24:48.400 --> 00:24:49.600]  他說我感謝神
[00:24:49.600 --> 00:24:52.400]  我說方言比你們眾人還多
[00:24:52.400 --> 00:24:54.400]  我不是沒有這個能力
[00:24:54.400 --> 00:24:56.100]  但我不會去表演
[00:24:56.100 --> 00:24:58.700]  但在教會中我寧可用理智
[00:24:58.700 --> 00:25:02.700]  說五句教會的教導人的話
[00:25:02.700 --> 00:25:05.200]  強過說萬句的方言
[00:25:05.200 --> 00:25:07.800]  大家看看他的比重
[00:25:07.800 --> 00:25:10.900]  五比萬言
[00:25:10.900 --> 00:25:12.900]  他寧願做一些很小很小
[00:25:12.900 --> 00:25:15.100]  我只能將我的恩賜很小的拿出來
[00:25:15.100 --> 00:25:17.100]  但我都好過寧願這樣
[00:25:17.100 --> 00:25:18.800]  我講一些很大的東西
[00:25:18.800 --> 00:25:19.800]  將我很厲害的
[00:25:19.800 --> 00:25:22.100]  你覺得很超自然的能力
[00:25:22.100 --> 00:25:24.300]  在你面前去展現
[00:25:24.300 --> 00:25:26.500]  這就是一個很重要的
[00:25:26.500 --> 00:25:28.500]  殉道的造就
[00:25:28.500 --> 00:25:30.700]  我們在教會裡面都有恩賜
[00:25:30.700 --> 00:25:31.400]  你留意
[00:25:31.400 --> 00:25:33.900]  無論每一種的侍奉恩賜
[00:25:33.900 --> 00:25:35.300]  你一定要小心
[00:25:35.300 --> 00:25:36.800]  好像保羅有一種的自制
[00:25:36.800 --> 00:25:38.100]  我們不要濫用
[00:25:38.100 --> 00:25:38.900]  舉個例子
[00:25:38.900 --> 00:25:41.100]  如果我有一個很關心人的恩賜
[00:25:41.100 --> 00:25:43.300]  很有關顧的恩賜
[00:25:43.300 --> 00:25:45.300]  當我聽別人講話的時候
[00:25:45.300 --> 00:25:46.300]  你千萬不要想著
[00:25:46.300 --> 00:25:47.800]  我怎樣去講一些
[00:25:47.800 --> 00:25:48.500]  講很多東西
[00:25:48.500 --> 00:25:51.200]  於是對方就知道我很有實力
[00:25:51.200 --> 00:25:53.300]  你看我很會安慰人
[00:25:53.300 --> 00:25:54.100]  或者我講的話
[00:25:54.100 --> 00:25:57.100]  很能夠捉到人的心
[00:25:57.100 --> 00:25:58.900]  有時關懷人
[00:25:58.900 --> 00:26:00.900]  可能不需要講很多東西
[00:26:00.900 --> 00:26:03.700]  講幾句話就夠了
[00:26:03.700 --> 00:26:05.600]  或者我們要做一些很好的事
[00:26:05.600 --> 00:26:06.600]  在教會裡面服侍
[00:26:06.600 --> 00:26:08.600]  我們不需要太過高調
[00:26:08.600 --> 00:26:11.300]  那件事達成了就夠了
[00:26:11.300 --> 00:26:13.100]  保羅說我們不是表演
[00:26:13.100 --> 00:26:14.600]  我們是去服侍
[00:26:14.600 --> 00:26:16.800]  所以第一個造就人的恩賜
[00:26:16.800 --> 00:26:19.000]  一定是一個愛心
[00:26:19.000 --> 00:26:19.700]  要看得準
[00:26:19.700 --> 00:26:21.400]  我們善用我們的恩賜
[00:26:21.400 --> 00:26:22.800]  不是濫用我們的恩賜
[00:26:22.800 --> 00:26:24.900]  接著對一些
[00:26:24.900 --> 00:26:25.700]  無道的朋友
[00:26:25.700 --> 00:26:27.000]  或者認識神的人
[00:26:27.000 --> 00:26:28.900]  我們一樣要這樣去
[00:26:28.900 --> 00:26:30.200]  運用我們的恩賜
[00:26:30.200 --> 00:26:33.300]  這裡說到第20節到26節
[00:26:33.300 --> 00:26:35.800]  請我們一起讀好嗎
[00:26:35.800 --> 00:26:36.800]  弟兄們
[00:26:36.800 --> 00:26:39.700]  在心智上不要作小孩子
[00:26:39.700 --> 00:26:42.600]  但是在惡事上要作嬰孩
[00:26:42.600 --> 00:26:45.500]  要在心智上總要作大人
[00:26:45.500 --> 00:26:47.100]  律法上記著
[00:26:47.100 --> 00:26:48.000]  主說
[00:26:48.000 --> 00:26:49.800]  我要用愛邦人的舌頭
[00:26:49.800 --> 00:26:51.500]  和愛邦人的嘴唇
[00:26:51.500 --> 00:26:53.200]  向這百姓說話
[00:26:53.200 --> 00:26:54.500]  雖然如此
[00:26:54.500 --> 00:26:57.000]  他們還是不聽從我
[00:26:57.000 --> 00:26:58.000]  這樣看來
[00:26:58.000 --> 00:27:01.000]  說謊言不是為信的人作標記
[00:27:01.000 --> 00:27:02.700]  而是為不信的人
[00:27:02.700 --> 00:27:04.000]  作先知講道
[00:27:04.000 --> 00:27:06.400]  不是為不信的人作標記
[00:27:06.400 --> 00:27:07.900]  而是為信的人
[00:27:07.900 --> 00:27:10.900]  所以全教會最在一處的時候
[00:27:10.900 --> 00:27:12.500]  若都說謊言
[00:27:12.500 --> 00:27:14.400]  偶然有不通謊言的
[00:27:14.400 --> 00:27:16.400]  或是不信的人進來
[00:27:16.400 --> 00:27:19.000]  豈不會說你們瘋了嗎
[00:27:19.000 --> 00:27:21.700]  若個個都作先知講道
[00:27:21.700 --> 00:27:23.200]  偶然有不信的
[00:27:23.200 --> 00:27:25.900]  或不懂謊言的進來
[00:27:25.900 --> 00:27:27.900]  就會被眾人勸戒
[00:27:27.900 --> 00:27:29.500]  被眾人審問
[00:27:29.500 --> 00:27:31.200]  他心裡的忍情
[00:27:31.200 --> 00:27:32.500]  被顯露出來
[00:27:32.500 --> 00:27:34.500]  就必將面服地
[00:27:34.500 --> 00:27:36.400]  敬拜神宣告說
[00:27:36.400 --> 00:27:40.200]  神真的是在你們中間了
[00:27:40.200 --> 00:27:42.000]  一個真正的敬拜
[00:27:42.000 --> 00:27:45.100]  能夠將神的道宣講
[00:27:45.100 --> 00:27:47.500]  以致別人看到神在我們中間
[00:27:47.500 --> 00:27:49.600]  因為神的話沒有真理
[00:27:49.600 --> 00:27:51.800]  或者我們看回這一段經文
[00:27:51.800 --> 00:27:52.700]  問題在哪裏
[00:27:52.700 --> 00:27:56.300]  二十節就是這班哥倫多教會的人
[00:27:56.300 --> 00:27:57.500]  很不成熟
[00:27:57.500 --> 00:27:58.200]  這裏說
[00:27:58.200 --> 00:28:01.600]  心智上不要作小孩子
[00:28:01.600 --> 00:28:06.000]  最後亦都講到這一句的下半節
[00:28:06.000 --> 00:28:06.800]  亦都說
[00:28:06.800 --> 00:28:09.200]  而是心智上總要作大人
[00:28:09.200 --> 00:28:11.600]  心智上即是講我們的認識
[00:28:11.600 --> 00:28:13.400]  我們對神的理解
[00:28:13.400 --> 00:28:15.000]  對聖經的了解
[00:28:15.000 --> 00:28:17.400]  我們不要作膚淺的一個小孩子
[00:28:17.400 --> 00:28:19.400]  否則我們濫用謊言
[00:28:19.400 --> 00:28:21.500]  還有在我們的品格上
[00:28:21.500 --> 00:28:25.400]  他說在惡事上要作鷹鞋
[00:28:25.400 --> 00:28:27.000]  哥倫多教會的人
[00:28:27.000 --> 00:28:29.700]  在之前已經在第三章講
[00:28:29.700 --> 00:28:32.300]  他們是熟悉肉體的
[00:28:32.300 --> 00:28:36.500]  仍然是用一些世俗的方式
[00:28:36.500 --> 00:28:37.800]  他們還是鷹鞋
[00:28:37.800 --> 00:28:39.000]  不能吃乾糧
[00:28:39.000 --> 00:28:42.800]  或者我們和修版說吃飯
[00:28:42.800 --> 00:28:44.600]  即是硬的solid food
[00:28:44.600 --> 00:28:46.600]  一個硬一點的食物
[00:28:46.600 --> 00:28:47.700]  他們還不行
[00:28:47.700 --> 00:28:49.900]  所以這段時間
[00:28:49.900 --> 00:28:52.300]  他們分門結黨
[00:28:52.300 --> 00:28:53.500]  甚至沒有愛心
[00:28:53.500 --> 00:28:56.500]  所以保羅在第十三章講這段經文
[00:28:56.500 --> 00:28:59.300]  強調如果沒有了愛是不行的
[00:28:59.300 --> 00:29:01.100]  所以我們一定要有愛心
[00:29:01.100 --> 00:29:02.500]  是生命的問題
[00:29:02.500 --> 00:29:04.500]  當我們運用恩賜的時候
[00:29:04.500 --> 00:29:07.400]  當他講到謊言濫用的時候
[00:29:07.400 --> 00:29:10.200]  就讓這班哥倫多教會的人
[00:29:10.200 --> 00:29:11.400]  知道什麼是謊言
[00:29:11.400 --> 00:29:14.200]  究竟目的是為了什麼
[00:29:14.200 --> 00:29:16.500]  保羅引用在以上亞書二十八章
[00:29:16.500 --> 00:29:17.600]  十二節
[00:29:17.600 --> 00:29:19.500]  十一節和十二節的經文
[00:29:19.500 --> 00:29:22.500]  就講到什麼是謊言的目的
[00:29:22.500 --> 00:29:23.900]  這個很重要
[00:29:23.900 --> 00:29:27.100]  他說我要用外邦人的舌頭
[00:29:27.100 --> 00:29:31.400]  用外邦人的嘴唇向百姓說話
[00:29:31.400 --> 00:29:33.100]  什麼意思呢
[00:29:33.100 --> 00:29:35.500]  保羅一直在舊約時代
[00:29:35.500 --> 00:29:37.400]  用了以上亞先知的書
[00:29:37.400 --> 00:29:39.500]  以上亞先知書在二十八章
[00:29:39.500 --> 00:29:41.300]  講到這一段經文
[00:29:41.300 --> 00:29:42.700]  內容其實是講什麼
[00:29:42.700 --> 00:29:45.000]  背景就是說
[00:29:45.000 --> 00:29:48.000]  以上亞用一個先知講道
[00:29:48.000 --> 00:29:49.000]  很直接的
[00:29:49.000 --> 00:29:49.800]  用他們的語言
[00:29:49.800 --> 00:29:51.500]  聽得懂的語言去跟他們講
[00:29:51.500 --> 00:29:53.900]  但是他們完全不聽
[00:29:53.900 --> 00:29:58.000]  還嫌這些說話太過沉醉
[00:29:58.000 --> 00:30:00.600]  太過簡單
[00:30:00.600 --> 00:30:01.200]  神就說
[00:30:01.200 --> 00:30:03.400]  既然你不聽一些一般的說話
[00:30:03.400 --> 00:30:05.200]  我就用外邦的謊言
[00:30:05.200 --> 00:30:07.500]  用外邦的謊言是什麼意思
[00:30:07.500 --> 00:30:08.800]  如果我們再看前一點
[00:30:08.800 --> 00:30:12.400]  在《生命記》提到
[00:30:12.400 --> 00:30:15.100]  如果以色列人撥弈的時候
[00:30:15.100 --> 00:30:18.200]  他們就會被敵人所侵佔
[00:30:18.200 --> 00:30:20.300]  甚至被擄到外邦當中
[00:30:20.300 --> 00:30:21.400]  那個時候
[00:30:21.400 --> 00:30:25.700]  有人跟你講一些你不懂的說話
[00:30:25.700 --> 00:30:27.500]  就是這些謊言
[00:30:27.500 --> 00:30:31.700]  所以這個謊言的目的是什麼
[00:30:31.700 --> 00:30:33.900]  是帶來神的審判
[00:30:33.900 --> 00:30:35.500]  一個神審判的意思
[00:30:35.500 --> 00:30:36.600]  一方面提醒
[00:30:36.600 --> 00:30:37.700]  給他們有機會
[00:30:37.700 --> 00:30:38.900]  去引發他們思想
[00:30:38.900 --> 00:30:40.300]  依照他們悔改
[00:30:40.300 --> 00:30:41.100]  歸向神
[00:30:41.100 --> 00:30:42.800]  但也是一個審判
[00:30:42.800 --> 00:30:44.100]  所以這裡說
[00:30:44.100 --> 00:30:45.300]  這樣看來
[00:30:45.300 --> 00:30:48.300]  說謊言的不是為信的人作記號
[00:30:48.300 --> 00:30:50.500]  而是為不信的人
[00:30:50.500 --> 00:30:51.900]  是為了不信的人
[00:30:51.900 --> 00:30:52.800]  還有就是說
[00:30:52.800 --> 00:30:57.100]  先知講道的不是為不信的人作記號
[00:30:57.100 --> 00:30:59.100]  而是為信的人
[00:30:59.100 --> 00:31:00.100]  為什麼
[00:31:00.100 --> 00:31:01.300]  因為當一些
[00:31:01.300 --> 00:31:05.700]  很願意聽神管教的一些以色列人
[00:31:05.700 --> 00:31:08.100]  他們就能夠先知直接的言語
[00:31:08.100 --> 00:31:09.700]  他們能夠聽得懂
[00:31:09.700 --> 00:31:11.300]  所以這裡說
[00:31:11.300 --> 00:31:12.900]  先知講道的
[00:31:12.900 --> 00:31:16.400]  是講給一些信的人聽
[00:31:16.400 --> 00:31:19.400]  今天我們要小心
[00:31:19.400 --> 00:31:20.600]  哥林多教會的人
[00:31:20.600 --> 00:31:22.000]  就是濫用的因此
[00:31:22.000 --> 00:31:24.000]  將神本來要懲罰一班的
[00:31:24.000 --> 00:31:25.300]  勃逆的以色列人
[00:31:25.300 --> 00:31:27.900]  這些謊言
[00:31:27.900 --> 00:31:30.900]  去對待所有的會友
[00:31:30.900 --> 00:31:32.500]  他們的信徒
[00:31:32.500 --> 00:31:33.400]  得不到詛咒
[00:31:33.400 --> 00:31:35.800]  甚至不理一些
[00:31:35.800 --> 00:31:36.700]  一些初信的
[00:31:36.700 --> 00:31:38.300]  或者甚至
[00:31:38.300 --> 00:31:39.900]  未信的一些誤導的朋友
[00:31:39.900 --> 00:31:40.500]  來到
[00:31:40.500 --> 00:31:43.300]  他一樣是這樣濫用這個謊言
[00:31:43.300 --> 00:31:44.000]  本來就是說
[00:31:44.000 --> 00:31:45.800]  你做了什麼
[00:31:45.800 --> 00:31:46.800]  當時
[00:31:46.800 --> 00:31:49.000]  謊言是為了要去
[00:31:49.000 --> 00:31:50.800]  審判那些勃逆的以色列人
[00:31:50.800 --> 00:31:52.700]  而這一班是來尋道的
[00:31:52.700 --> 00:31:54.000]  你用這個方式來對待
[00:31:54.000 --> 00:31:55.000]  絕對不對
[00:31:55.000 --> 00:31:55.700]  所以
[00:31:55.700 --> 00:31:57.500]  當時的人的反應
[00:31:57.500 --> 00:31:59.100]  就算對以塞亞書
[00:31:59.100 --> 00:32:01.800]  裡面都提到
[00:32:01.800 --> 00:32:03.400]  當有外族的謊言
[00:32:03.400 --> 00:32:04.100]  來到
[00:32:04.100 --> 00:32:04.700]  也都怎樣
[00:32:04.700 --> 00:32:05.600]  這些勃逆的人
[00:32:05.600 --> 00:32:06.800]  雖然如此
[00:32:06.800 --> 00:32:09.200]  他們還是不聽從我
[00:32:09.200 --> 00:32:10.100]  同樣
[00:32:10.100 --> 00:32:12.000]  當你用一些謊言
[00:32:12.000 --> 00:32:13.500]  一些人你不聽懂的東西
[00:32:13.500 --> 00:32:15.400]  人家當然會
[00:32:15.400 --> 00:32:16.100]  反抗
[00:32:16.100 --> 00:32:17.000]  就是覺得
[00:32:17.000 --> 00:32:18.400]  嘩 你在做什麼
[00:32:18.400 --> 00:32:20.700]  就是這樣的意思
[00:32:20.700 --> 00:32:22.400]  所以這裡更加提到
[00:32:22.400 --> 00:32:24.400]  他說
[00:32:24.400 --> 00:32:25.700]  他說23節說
[00:32:25.700 --> 00:32:27.000]  有個情況就是
[00:32:27.000 --> 00:32:29.000]  所以全會眾聚在一處的時候
[00:32:29.000 --> 00:32:30.400]  若都說謊言
[00:32:30.400 --> 00:32:32.700]  苟然有不通謊言的
[00:32:32.700 --> 00:32:34.300]  或是不信的人進來
[00:32:34.300 --> 00:32:35.800]  豈不是說
[00:32:35.800 --> 00:32:36.700]  你們
