
[00:00:00.000 --> 00:00:04.000]  如果你有聖經的話,請你一同去擁抱神教話語,我們一起去祈禱
[00:22:10.000 --> 00:22:15.000]  所以你再發明新的東西,都有人試過發明的東西,你都再發明的
[00:22:15.000 --> 00:22:20.000]  你今時今日,可以上月球,去到天宮二號,從那裡接洽,很厲害呀
[00:22:20.000 --> 00:22:25.000]  但你發掘一個新的地方,舊時都有人發掘一個新的大陸
[00:22:25.000 --> 00:22:28.000]  即是那些東西都被人做過了
[00:22:28.000 --> 00:22:31.000]  你所做的東西,好像很厲害
[00:22:31.000 --> 00:22:35.000]  但都已經有人做過,沒什麼特別,沒什麼新意的了
[00:22:35.000 --> 00:22:38.000]  已過的事,無人紀念
[00:22:38.000 --> 00:22:42.000]  將來的事,後來的人也不紀念
[00:22:42.000 --> 00:22:47.000]  你想著你可以做些很豐富,光光烈烈
[00:22:47.000 --> 00:22:52.000]  令後世津津樂道,名流千古的事嗎?
[00:22:52.000 --> 00:22:55.000]  沒有的,沒人記住的
[00:22:55.000 --> 00:22:59.000]  剛剛近排好像有出電影叫做點五步
[00:22:59.000 --> 00:23:03.000]  我就沒看過,不過我認識過少少
[00:23:03.000 --> 00:23:07.000]  就是講返舊時,香港曾經有人打棒球打得很厲害
[00:23:07.000 --> 00:23:12.000]  出很勵志,很激勵人心的電影來的
[00:23:12.000 --> 00:23:16.000]  我都不知道舊時香港有人打棒球的,有沒有聽過?
[00:23:16.000 --> 00:23:20.000]  這麼勵志,這麼厲害的東西,完全無人知已做過的
[00:23:20.000 --> 00:23:23.000]  這些做過的東西,很厲害很風光嗎?
[00:23:23.000 --> 00:23:25.000]  很快人們又不記得了
[00:23:25.000 --> 00:23:29.000]  又出電影講一講,出電影落作之後,人們又不記得了
[00:23:29.000 --> 00:23:33.000]  就是講你以為你可以做到一些很厲害的東西嗎?
[00:23:33.000 --> 00:23:36.000]  加人工很厲害嗎?誰沒加過呀?
[00:23:36.000 --> 00:23:40.000]  升職很厲害嗎?誰沒被人升過職呀?
[00:23:40.000 --> 00:23:45.000]  你做過的東西,沒有價值,沒人會紀念的
[00:23:45.000 --> 00:23:48.000]  傳道者好像很灰地帶穿人生
[00:23:48.000 --> 00:23:50.000]  不理我們思想
[00:23:50.000 --> 00:23:54.000]  聽姐妹,你會不會覺得有時候人生都好像很虛空一樣
[00:23:54.000 --> 00:23:57.000]  做了一些東西,又是要什麼呢?
[00:23:57.000 --> 00:24:02.000]  年輕的時候很努力去讀書,就希望考試成績好
[00:24:02.000 --> 00:24:06.000]  考試成績表靚靚地,我就入一間好一點的學校
[00:24:06.000 --> 00:24:08.000]  好過中學就入到好過大學
[00:24:08.000 --> 00:24:13.000]  好過大學呢,你將好靚靚的成績表整理好你的resume
[00:24:13.000 --> 00:24:15.000]  你就可以找到一份靚靚的工作
[00:24:15.000 --> 00:24:17.000]  找到一份好工作,那是為了什麼呢?
[00:24:17.000 --> 00:24:19.000]  上班就是為了下班
[00:24:19.000 --> 00:24:21.000]  下班就是為了翌日要再上班
[00:24:21.000 --> 00:24:23.000]  上班就是為了吹人工
[00:24:23.000 --> 00:24:25.000]  那都是一個造詞
[00:24:25.000 --> 00:24:28.000]  不斷上班就是為了將來可以退休
[00:24:28.000 --> 00:24:30.000]  那又是怎麼樣呢?
[00:24:30.000 --> 00:24:33.000]  人生是不是就是這樣呢?
[00:24:33.000 --> 00:24:36.000]  傳道者帶我們去思想
[00:24:36.000 --> 00:24:38.000]  人生的虛空
[00:24:38.000 --> 00:24:40.000]  人生有好多都是
[00:24:40.000 --> 00:24:45.000]  好像那水滴,好像那口氣,好像那陣風吹完就沒有
[00:24:45.000 --> 00:24:49.000]  束不緊留不住,好快就沒有的東西
[00:24:49.000 --> 00:24:52.000]  人生有好多好沒有意義的事情
[00:24:52.000 --> 00:24:56.000]  如果你是靠你自己雙手去做
[00:24:56.000 --> 00:24:58.000]  你是做不到什麼的
[00:24:58.000 --> 00:25:02.000]  你是找不到意義的
[00:25:02.000 --> 00:25:05.000]  所以我們看到人生的虛空
[00:25:05.000 --> 00:25:09.000]  但是我們再反思虛空的人生
[00:25:09.000 --> 00:25:12.000]  人生裡面有好多虛空
[00:25:12.000 --> 00:25:15.000]  但是不代表人生盡時虛空
[00:25:15.000 --> 00:25:21.000]  虛空的人生是因為我們去追求著虛空的事物
[00:25:21.000 --> 00:25:24.000]  人生裡面有好多虛空的事情
[00:25:24.000 --> 00:25:27.000]  但是當你追尋這些虛空的事情
[00:25:27.000 --> 00:25:30.000]  你的人生就變成虛空
[00:25:30.000 --> 00:25:32.000]  作者給我們看到
[00:25:32.000 --> 00:25:34.000]  我們所做的事
[00:25:34.000 --> 00:25:39.000]  如果我們所見的只是從一個我們眼所見的事情的話
[00:25:39.000 --> 00:25:41.000]  這個就是一個虛空的人生
[00:25:41.000 --> 00:25:45.000]  他在說日光之下無生事
[00:25:45.000 --> 00:25:48.000]  你在日光之下的角度去看的話
[00:25:48.000 --> 00:25:50.000]  你所見到的就是這樣
[00:25:50.000 --> 00:25:52.000]  但是你要找到人生的意義嗎
[00:25:52.000 --> 00:25:55.000]  你要從日光之上去看才看得見
[00:25:55.000 --> 00:25:57.000]  全套書是智慧文學
[00:25:57.000 --> 00:26:02.000]  但是和詩篇和浸研其他智慧文學不同的地方就是
[00:26:02.000 --> 00:26:04.000]  那些經常講到神
[00:26:04.000 --> 00:26:08.000]  起碼第一章這一段從來沒有提及到神
[00:26:08.000 --> 00:26:15.000]  他是在說在日光之下沒有神的人生就是這樣虛空
[00:26:15.000 --> 00:26:20.000]  剛才我講到第三節講到人生的勞碌
[00:26:20.000 --> 00:26:25.000]  這個勞碌這個字和創世的第三章講到勞碌這個字是一樣
[00:26:25.000 --> 00:26:27.000]  是講到人犯罪之後
[00:26:27.000 --> 00:26:30.000]  你所換來的就是勞碌
[00:26:30.000 --> 00:26:40.000]  如果我們活在一個日光之下沒有神因著罪而帶來的後果的人生的話
[00:26:40.000 --> 00:26:44.000]  那人生就盡是虛空
[00:26:44.000 --> 00:26:50.000]  有不少學者覺得全套書和創世記頭那幾章有些相關的字
[00:26:50.000 --> 00:26:52.000]  勞碌是其中一個
[00:26:52.000 --> 00:26:54.000]  虛空是另一個
[00:26:54.000 --> 00:26:59.000]  虛空這個字和阿伯那個字是同一個字
[00:26:59.000 --> 00:27:03.000]  即是該人殺了他的弟弟阿伯
[00:27:03.000 --> 00:27:05.000]  很短暫的人生就死了
[00:27:05.000 --> 00:27:07.000]  這個就是虛空
[00:27:07.000 --> 00:27:12.000]  反過來我們看活在罪中的話一切都是很短暫
[00:27:12.000 --> 00:27:16.000]  在罪裏面日光之下沒有神的人生裏面
[00:27:16.000 --> 00:27:20.000]  你怎樣做都是虛空
[00:27:20.000 --> 00:27:23.000]  如果你追求這些虛空的事情
[00:27:23.000 --> 00:27:26.000]  你的人生就是一個虛空的人生
[00:27:26.000 --> 00:27:28.000]  無論你是一個怎樣的人
[00:27:28.000 --> 00:27:35.000]  無論你是父母很有錢讓你一個很富裕很顯赫的家庭成長
[00:27:35.000 --> 00:27:42.000]  又或者你是白手興家憑著自己的努力去賺取很多不同的榮華富貴
[00:27:42.000 --> 00:27:48.000]  你所追求的東西在這些事情都是虛空的
[00:27:48.000 --> 00:27:52.000]  無論你是誰只要你是做著一些沒有意義的事情
[00:27:52.000 --> 00:27:54.000]  你的人生就是沒有意義的
[00:27:54.000 --> 00:27:58.000]  作者就是帶我們去反思人生的價值在哪裡
[00:27:58.000 --> 00:28:02.000]  人生的價值不是在追求這些虛空的事情裏面
[00:28:02.000 --> 00:28:06.000]  因為你找來找去都是很虛都是很空
[00:28:06.000 --> 00:28:08.000]  都仍然是虛空虛空
[00:28:08.000 --> 00:28:12.000]  因為這些事情都盡是虛空
[00:28:12.000 --> 00:28:17.000]  換句話說你人生的意義意義有價值嗎
[00:28:17.000 --> 00:28:22.000]  你就不能夠做盡是虛空的事情
[00:28:22.000 --> 00:28:27.000]  我們見得到在日光之上的角度去看回我們的人生
[00:28:27.000 --> 00:28:31.000]  我們要退一步不只是看眼見的事情
[00:28:31.000 --> 00:28:35.000]  我們從神的角度去看人生的意義在哪裡
[00:28:35.000 --> 00:28:38.000]  我們才可以找得到人生的價值
[00:28:38.000 --> 00:28:41.000]  今日作為基督徒的你和我
[00:28:41.000 --> 00:28:46.000]  我們都要思想在基督裏面的人生我們才有意義
[00:28:46.000 --> 00:28:51.000]  在基督裏面的事情我們才找得到我們人生的豐盛
[00:28:51.000 --> 00:28:56.000]  那你會問人生的價值在哪裡
[00:28:56.000 --> 00:28:59.000]  既然我們見得到人生的虛空
[00:28:59.000 --> 00:29:02.000]  在人生裏面有很多無意義的事情
[00:29:02.000 --> 00:29:05.000]  我們再看一件虛空的人生
[00:29:05.000 --> 00:29:09.000]  當我們追尋著這些無意義的事情人生就變成虛空
[00:29:09.000 --> 00:29:12.000]  那怎樣才有人生的意義呢
[00:29:12.000 --> 00:29:14.000]  我可以給大家一個挑戰
[00:29:14.000 --> 00:29:19.000]  就是在短暫的人生裏面找有永恆價值的事情
[00:29:19.000 --> 00:29:23.000]  當我們在短暫的人生裏面一口氣就沒有了
[00:29:23.000 --> 00:29:25.000]  很快就沒有了人生的意義
[00:29:25.000 --> 00:29:30.000]  在人生裏面我們去做一些有永恆價值的事情的時候
[00:29:30.000 --> 00:29:33.000]  我們的人生才變得有意義
[00:29:33.000 --> 00:29:36.000]  我曾經聽過一個信佛的人說
[00:29:36.000 --> 00:29:42.000]  他的師父說人生本身是沒有意義的
[00:29:42.000 --> 00:29:47.000]  是你做些什麼你才賦予意義給人生
[00:29:47.000 --> 00:29:52.000]  我聽下去覺得都好像幾高深
[00:29:52.000 --> 00:29:55.000]  但我又不完全認同
[00:29:55.000 --> 00:29:58.000]  我不會覺得人生沒有意義
[00:29:58.000 --> 00:30:03.000]  我們做些事情去加起意義在人生裏面
[00:30:03.000 --> 00:30:06.000]  我是說人生裏面實在是有意義的
[00:30:06.000 --> 00:30:10.000]  不過問題是我們做太多無意義的事情
[00:30:10.000 --> 00:30:13.000]  所以我們要做有意義的事情
[00:30:13.000 --> 00:30:16.000]  才能夠讓我們的人生有意義
[00:30:16.000 --> 00:30:18.000]  換句話說
[00:30:18.000 --> 00:30:23.000]  我們要學習我們怎樣去追尋一些有意義的事情
[00:30:23.000 --> 00:30:26.000]  而不是追尋一些虛空的事情
[00:30:26.000 --> 00:30:27.000]  那可以怎樣做呢?
[00:30:27.000 --> 00:30:29.000]  這樣好像很虛一樣
[00:30:29.000 --> 00:30:33.000]  我給大家一個應用一個操練
[00:30:33.000 --> 00:30:35.000]  我想請你想一想
[00:30:35.000 --> 00:30:41.000]  三件事是你花最多時間去做的三件事
[00:30:41.000 --> 00:30:43.000]  可能是你的工作
[00:30:43.000 --> 00:30:45.000]  可能是看電視
[00:30:45.000 --> 00:30:47.000]  可能是其他的娛樂
[00:30:47.000 --> 00:30:48.000]  無論什麼都好
[00:30:48.000 --> 00:30:49.000]  你想一想
[00:30:49.000 --> 00:30:51.000]  在我的日常生活裏面
[00:30:51.000 --> 00:30:56.000]  有哪三件事我是花最多時間去做的
[00:30:56.000 --> 00:30:58.000]  接著我想請你想一想
[00:30:58.000 --> 00:31:05.000]  三件事是你認為你人生裏最有意義的三件事
[00:31:05.000 --> 00:31:09.000]  究竟這三件事合不合理呢?
[00:31:09.000 --> 00:31:14.000]  如果不合理是為什麼呢?
[00:31:14.000 --> 00:31:19.000]  我估計很多時候我們都知道什麼是有意義的事情
[00:31:19.000 --> 00:31:24.000]  所以我們的問題不是我們不明白什麼是有意義什麼是沒有意義
[00:31:24.000 --> 00:31:31.000]  我們的問題是我們不去選擇去做一些有意義的事情
[00:31:31.000 --> 00:31:33.000]  可能你會說
[00:31:33.000 --> 00:31:35.000]  我的工作我不可以不做
[00:31:35.000 --> 00:31:36.000]  沒錯
[00:31:36.000 --> 00:31:38.000]  如果你花最多時間去做你的工作
[00:31:38.000 --> 00:31:41.000]  但你覺得你的工作沒有意義的時候
[00:31:41.000 --> 00:31:45.000]  那你怎樣能夠賦予意義給你的工作呢?
[00:31:45.000 --> 00:31:48.000]  未必是改變你所做的事情
[00:31:48.000 --> 00:31:50.000]  不過是改變你的心態
[00:31:50.000 --> 00:31:52.000]  改變你的做法
[00:31:52.000 --> 00:31:57.000]  好讓你做的事情變得有意義
[00:31:57.000 --> 00:32:01.000]  究竟我們花的時間在做什麼呢?
[00:32:01.000 --> 00:32:05.000]  我們是在追尋一些沒有意義的事情嗎?
[00:32:05.000 --> 00:32:11.000]  就是我們會將一些有意義的事情放進我們所追尋的事情當中嗎?
[00:32:11.000 --> 00:32:13.000]  人生的價值
[00:32:13.000 --> 00:32:17.000]  我們能不能夠在一個這麼短暫一瞬即逝的人生裡面
[00:32:17.000 --> 00:32:20.000]  做到一些有永恆價值的事情
[00:32:20.000 --> 00:32:24.000]  這個才能夠讓我們活得豐盛
[00:32:24.000 --> 00:32:29.000]  可能就是用一個不同的眼光
[00:32:29.000 --> 00:32:32.000]  可能是用一個不同的態度
[00:32:32.000 --> 00:32:35.000]  可能是用一個不同的方法
[00:32:35.000 --> 00:32:38.000]  所做的事情是沒有改變的
[00:32:38.000 --> 00:32:42.000]  但卻可以讓我們過得更加豐盛
[00:32:42.000 --> 00:32:48.000]  不要讓那些我們明知捉不更留不低沒有意義的事情
[00:32:48.000 --> 00:32:51.000]  俘虜了我們的心
[00:32:51.000 --> 00:32:54.000]  提醒我們那些都是很虛空的
[00:32:54.000 --> 00:32:56.000]  那些是虛空的最虛空
[00:32:56.000 --> 00:32:59.000]  如果我在這裡捕風捉影過我一生的話
[00:32:59.000 --> 00:33:02.000]  那我人生也會很空
[00:33:02.000 --> 00:33:06.000]  回到從上帝的眼光去求問神
[00:33:06.000 --> 00:33:11.000]  我怎樣可以在這個短暫的人生裡面
[00:33:11.000 --> 00:33:15.000]  做到有永恆價值的事情
[00:33:15.000 --> 00:33:18.000]  那三樣東西是我常做的
[00:33:18.000 --> 00:33:23.000]  那三樣東西我覺得很值得去做的
[00:33:23.000 --> 00:33:29.000]  怎樣可以將這兩邊的事情扣得住呢
[00:33:29.000 --> 00:33:35.000]  這個相信就是我們去尋找人生意義的方法
[00:33:35.000 --> 00:33:37.000]  這個是其中一個應用
[00:33:37.000 --> 00:33:39.000]  讓我們去挑戰自己
[00:33:39.000 --> 00:33:42.000]  怎樣去過一個有意義的人生
[00:33:42.000 --> 00:33:45.000]  每個人做的都不同
[00:33:45.000 --> 00:33:48.000]  不過每個人都面對這個危機
[00:33:48.000 --> 00:33:52.000]  面對一個活出虛空的人生的圈套
[00:33:52.000 --> 00:33:56.000]  讓我們一同在神的面前反思去學習
[00:33:56.000 --> 00:33:59.000]  讓我們跳出這個框框
[00:33:59.000 --> 00:34:03.000]  我剛剛從尼泊爾回來
[00:34:03.000 --> 00:34:06.000]  去了兩個禮拜去一個神學院裡面
[00:34:06.000 --> 00:34:08.000]  做一個短期密集課程
[00:34:08.000 --> 00:34:13.000]  在當中都讓我有些在那邊生活
[00:34:13.000 --> 00:34:16.000]  以致我可以感受一下
[00:34:16.000 --> 00:34:19.000]  在一個第三世界生活的情況是怎樣
[00:34:19.000 --> 00:34:22.000]  同時也有不同的人聊天
[00:34:22.000 --> 00:34:25.000]  有不同的了解不同的學習
[00:34:25.000 --> 00:34:27.000]  當然我住的地方是比較好一點的
[00:34:27.000 --> 00:34:30.000]  所以也不能夠最明白當地的人
[00:34:30.000 --> 00:34:34.000]  但我發覺很多我們日常生活裡面
[00:34:34.000 --> 00:34:37.000]  習以為常的事情在那邊都不是必然的
[00:34:37.000 --> 00:34:39.000]  好像吃水一樣
[00:34:39.000 --> 00:34:41.000]  我們今天如果開了水喉
[00:34:41.000 --> 00:34:43.000]  你最多是怕浪費水
[00:34:43.000 --> 00:34:44.000]  但在尼泊爾的話
[00:34:44.000 --> 00:34:46.000]  你會用完水是沒有水用的
[00:34:46.000 --> 00:34:49.000]  而那些水也挺不乾淨的
[00:34:49.000 --> 00:34:50.000]  我沒有當地人的腸胃
[00:34:50.000 --> 00:34:56.000]  所以我很多時候都要喝瓶裝水
[00:34:56.000 --> 00:34:59.000]  電力的供應是必定會停電的
[00:34:59.000 --> 00:35:01.000]  只差停多停少
[00:35:01.000 --> 00:35:02.000]  冬天的時候
[00:35:02.000 --> 00:35:03.000]  我聽說他們說
[00:35:03.000 --> 00:35:07.000]  可能一天最多只有四個小時有電
[00:35:07.000 --> 00:35:08.000]  所以你要用電的時候
[00:35:08.000 --> 00:35:10.000]  就看你能不能裝好
[00:35:10.000 --> 00:35:12.000]  試過一次我剛好預備好食物
[00:35:12.000 --> 00:35:14.000]  放進微波爐上滴的時候
[00:35:14.000 --> 00:35:17.000]  哇 停電 氣死了
[00:35:17.000 --> 00:35:20.000]  尼泊爾是一個比較窮的地方
[00:35:20.000 --> 00:35:22.000]  全球差不多倒數20
[00:35:22.000 --> 00:35:25.000]  所以當地的生活都不簡單
[00:35:25.000 --> 00:35:27.000]  大家都知道差不多一年半之前
[00:35:27.000 --> 00:35:30.000]  有一個很嚴重的地震
[00:35:30.000 --> 00:35:33.000]  很難想像在一個這麼窮的地方
[00:35:33.000 --> 00:35:34.000]  有一個地震之後
[00:35:34.000 --> 00:35:36.000]  他們的生活是怎樣的
[00:35:36.000 --> 00:35:39.000]  有不少人沒有了房子
[00:35:39.000 --> 00:35:42.000]  到現在仍然是居無定所
[00:35:42.000 --> 00:35:43.000]  都很困難
[00:35:43.000 --> 00:35:46.000]  當然上樓可能沒有香港上樓那麼難
[00:35:46.000 --> 00:35:49.000]  但你沒有了房子在這麼窮的情況下
[00:35:49.000 --> 00:35:51.000]  你要重建你都找不到資源
[00:35:51.000 --> 00:35:55.000]  你想找一個地方你都找不到
[00:35:55.000 --> 00:35:57.000]  所以他們都經歷過很多
[00:35:57.000 --> 00:36:00.000]  虛空一下就沒有了的情況
[00:36:00.000 --> 00:36:02.000]  我都跟不同的人談過
[00:36:02.000 --> 00:36:05.000]  去了解當時地震的情況是怎樣
[00:36:05.000 --> 00:36:07.000]  有一個同學問我
[00:36:07.000 --> 00:36:09.000]  有沒有開過車
[00:36:09.000 --> 00:36:12.000]  有沒有試過差點撞車很害怕
[00:36:12.000 --> 00:36:14.000]  心跳的情況
[00:36:14.000 --> 00:36:16.000]  你開車差點撞
[00:36:16.000 --> 00:36:18.000]  心跳幾秒鐘
[00:36:18.000 --> 00:36:23.000]  在地震裏心跳幾分鐘
[00:36:23.000 --> 00:36:26.000]  是一段長期很害怕的時候
[00:36:26.000 --> 00:36:29.000]  在地震之後
[00:36:29.000 --> 00:36:34.000]  每一次餘震都是觸動驚恐的神經
[00:36:34.000 --> 00:36:37.000]  每一次有餘震的時候
[00:36:37.000 --> 00:36:44.000]  就聽到隔壁屋的人尖叫和哭喊那種震撼
[00:36:44.000 --> 00:36:45.000]  我都很難想像
[00:36:45.000 --> 00:36:50.000]  不過只是更多的體會恐懼和困難
[00:36:50.000 --> 00:36:52.000]  在實驗室裏面
[00:36:52.000 --> 00:36:56.000]  我就跟兩位主要的同工去談
[00:36:56.000 --> 00:36:58.000]  一個是院長是美國來的
[00:36:58.000 --> 00:37:02.000]  一個是教務長是印度來的
[00:37:02.000 --> 00:37:06.000]  教務長和太太
[00:37:06.000 --> 00:37:09.000]  去到尼泊爾服侍
[00:37:09.000 --> 00:37:10.000]  在那裏生孩子
[00:37:10.000 --> 00:37:12.000]  在地震的時候
[00:37:12.000 --> 00:37:14.000]  她的孩子都未夠一歲
[00:37:14.000 --> 00:37:17.000]  你可以想像對這個家庭來說是多麼不容易
[00:37:17.000 --> 00:37:19.000]  你想想如果你是一個未夠一歲的孩子
[00:37:19.000 --> 00:37:21.000]  你家裏沒有電
[00:37:21.000 --> 00:37:23.000]  都很不方便
[00:37:23.000 --> 00:37:24.000]  一個沒有水沒有電
[00:37:24.000 --> 00:37:26.000]  食物短缺
[00:37:26.000 --> 00:37:30.000]  乘惶乘恐的情況下生活
[00:37:30.000 --> 00:37:32.000]  在地震的時候
[00:37:32.000 --> 00:37:35.000]  印度出動軍用直升機
[00:37:35.000 --> 00:37:39.000]  去到尼泊爾接印度人回去印度
[00:37:39.000 --> 00:37:42.000]  這個教務長選擇留下
[00:37:42.000 --> 00:37:44.000]  和太太和兒子
[00:37:44.000 --> 00:37:46.000]  一起留下在尼泊爾
[00:37:46.000 --> 00:37:49.000]  和當地人共度難關
[00:37:49.000 --> 00:37:53.000]  我美國的朋友院長
[00:37:53.000 --> 00:37:54.000]  他自己獨身的
[00:37:54.000 --> 00:37:56.000]  他放下所有美國的東西
[00:37:56.000 --> 00:37:59.000]  就是去到尼泊爾
[00:37:59.000 --> 00:38:02.000]  沒有壽身的情況下在那裏做院長
[00:38:02.000 --> 00:38:05.000]  在那裏撕老本
[00:38:05.000 --> 00:38:07.000]  在地震的時候
[00:38:07.000 --> 00:38:08.000]  很多人問他
[00:38:08.000 --> 00:38:10.000]  為什麼你不回美國
[00:38:10.000 --> 00:38:12.000]  他跟他說
[00:38:12.000 --> 00:38:14.000]  這裏是我家
[00:38:14.000 --> 00:38:16.000]  我不會走
[00:38:16.000 --> 00:38:19.000]  我會和你一起去面對地震
[00:38:19.000 --> 00:38:23.000]  一起去面對戰後之後的重建
[00:38:23.000 --> 00:38:29.000]  一起繼續在尼泊爾生活
[00:38:29.000 --> 00:38:31.000]  你不能夠想像
[00:38:31.000 --> 00:38:35.000]  這兩個人願意留在尼泊爾
[00:38:35.000 --> 00:38:38.000]  對尼泊爾的人影響有多大
[00:38:38.000 --> 00:38:39.000]  你不能夠想像
[00:38:39.000 --> 00:38:41.000]  兩個人可以選擇離開
[00:38:41.000 --> 00:38:43.000]  都不離開
[00:38:43.000 --> 00:38:45.000]  一起和他們留下
[00:38:45.000 --> 00:38:46.000]  和他們同行
[00:38:46.000 --> 00:38:48.000]  一起共同生活
[00:38:48.000 --> 00:38:51.000]  影響有多大
[00:38:51.000 --> 00:38:54.000]  我只能夠想像將來在天界裏
[00:38:54.000 --> 00:38:56.000]  有多少人會和他們說
[00:38:56.000 --> 00:38:58.000]  因為你留下我順處
[00:38:58.000 --> 00:39:00.000]  因為你留下有人被建立
[00:39:00.000 --> 00:39:03.000]  那些人帶我順處
[00:39:03.000 --> 00:39:05.000]  我很肯定
[00:39:05.000 --> 00:39:08.000]  你不會聽過他們兩個的名字
[00:39:08.000 --> 00:39:10.000]  他們不會在什麽雜誌
[00:39:10.000 --> 00:39:12.000]  在什麽網站
[00:39:12.000 --> 00:39:17.000]  有什麽人寫書去高舉這兩個人
[00:39:17.000 --> 00:39:19.000]  但是他們兩個人
[00:39:19.000 --> 00:39:21.000]  都在短暫的人生裏
[00:39:21.000 --> 00:39:24.000]  做一些有永恆價值的事情
[00:39:24.000 --> 00:39:27.000]  去影響身邊的人
[00:39:27.000 --> 00:39:31.000]  領姐妹,你和我都可以做到
[00:39:31.000 --> 00:39:34.000]  情況的性質可能不一樣
[00:39:34.000 --> 00:39:37.000]  但是你和我都可以選擇
[00:39:37.000 --> 00:39:40.000]  去放棄一些虛空的事情
[00:39:40.000 --> 00:39:42.000]  好讓我們在人生裏
[00:39:42.000 --> 00:39:46.000]  可以做到有永恆價值的事情
[00:39:46.000 --> 00:39:50.000]  以致我們不會空空短暫過了一生
[00:39:50.000 --> 00:39:53.000]  領姐妹,你會怎麽選擇
[00:39:53.000 --> 00:39:58.000]  你會選擇怎麽去過你的人生呢
[00:39:58.000 --> 00:40:00.000]  讓我一同低頭
[00:40:00.000 --> 00:40:02.000]  領姐妹,我都想請你在神面前
[00:40:02.000 --> 00:40:05.000]  有一段安靜反思的時間
[00:40:05.000 --> 00:40:08.000]  你會不會和很多香港人一樣
[00:40:08.000 --> 00:40:10.000]  都是很忙碌呢
[00:40:10.000 --> 00:40:14.000]  你的勞碌是為了什麽呢
[00:40:14.000 --> 00:40:19.000]  你自己覺得你的勞碌有沒有意義呢
[00:40:19.000 --> 00:40:23.000]  究竟人生的價值在哪裏呢
[00:40:23.000 --> 00:40:27.000]  你記不記得人生的意義
[00:40:27.000 --> 00:40:29.000]  你有沒有下定決心
[00:40:29.000 --> 00:40:33.000]  選擇去做有意義的事情呢
[00:40:33.000 --> 00:40:36.000]  天父上帝我們一同在你面前
[00:40:36.000 --> 00:40:39.000]  謙卑苦伏去尋求你的引導
[00:40:39.000 --> 00:40:41.000]  最後我們知道
[00:40:41.000 --> 00:40:44.000]  如果我們按照我們自己所做的功
[00:40:44.000 --> 00:40:47.000]  按照我們自己的腳步所走的路
[00:40:47.000 --> 00:40:50.000]  很多時候我們會踏上一條虛空的路
[00:40:50.000 --> 00:40:53.000]  最後我求你幫助我們
[00:40:53.000 --> 00:40:55.000]  提醒我們,開我們的眼
[00:40:55.000 --> 00:40:57.000]  用聖靈去引導我們
[00:40:57.000 --> 00:41:01.000]  好讓我們能夠活出一個有意義
[00:41:01.000 --> 00:41:03.000]  有價值,豐盛的人生
[00:41:03.000 --> 00:41:08.000]  幫助我們有決心去選擇去做有意義的事情
[00:41:08.000 --> 00:41:12.000]  幫助我們不要被虛空的事情所迷惑
[00:41:12.000 --> 00:41:14.000]  去遮蔽我們的眼睛
[00:41:14.000 --> 00:41:18.000]  幫助我們去勝過自己
[00:41:18.000 --> 00:41:20.000]  願意付出
[00:41:20.000 --> 00:41:23.000]  好讓我們在短暫的人生裏面
[00:41:23.000 --> 00:41:26.000]  能夠有永恆價值的事
[00:41:26.000 --> 00:41:30.000]  讓我們活出基督所賜給我們的豐盛
[00:41:30.000 --> 00:41:34.000]  讓我們抓緊著基督所賜給我們的生命
[00:41:34.000 --> 00:41:38.000]  好讓在我們的生命當中能夠永遙利
[00:41:38.000 --> 00:41:40.000]  聽我們的禱告
[00:41:40.000 --> 00:41:43.000]  奉靠耶穌基督得聖人名字祈求
[00:41:43.000 --> 00:41:44.000]  感恩
