
[00:00:00.000 --> 00:00:04.300]  活在今天的香港社會 活在這個世界裏面
[00:22:39.320 --> 00:22:43.960]  那個完全的罪的審判和罪的贖價
[00:22:43.960 --> 00:22:45.960]  因為這樣
[00:22:45.960 --> 00:22:47.960]  上帝的公義
[00:22:47.960 --> 00:22:49.960]  就沒有受虧損
[00:22:49.960 --> 00:22:51.960]  因為這樣
[00:22:51.960 --> 00:22:54.840]  罪的處理
[00:22:54.840 --> 00:22:57.400]  並沒有被遺忘
[00:22:57.400 --> 00:23:01.320]  而是上帝親自在他的兒子身上
[00:23:01.320 --> 00:23:03.320]  來解決了
[00:23:03.320 --> 00:23:08.680]  這個不能夠償還罪債者的痛苦
[00:23:08.680 --> 00:23:13.560]  然後將這個寬恕白白的賞賜給
[00:23:13.560 --> 00:23:16.280]  來到他面前的人
[00:23:16.280 --> 00:23:18.680]  這種就是福音
[00:23:18.680 --> 00:23:21.240]  就是救贖的愛
[00:23:21.240 --> 00:23:24.440]  和報應的審判
[00:23:24.440 --> 00:23:26.200]  報應的公義
[00:23:26.200 --> 00:23:32.200]  幾年間在基督的身上完美地解決了
[00:23:32.200 --> 00:23:35.640]  那一位公義的上帝
[00:23:35.640 --> 00:23:39.560]  使到那一些在基督裡
[00:23:39.560 --> 00:23:41.560]  投靠他的人
[00:23:41.560 --> 00:23:43.560]  得以稱為義
[00:23:43.560 --> 00:23:46.040]  正話這一段就是那本書
[00:23:46.040 --> 00:23:48.040]  幫我們刻畫的
[00:23:48.040 --> 00:23:50.040]  那個憐憫
[00:23:50.040 --> 00:23:53.240]  就是我們福音的核心
[00:23:53.240 --> 00:23:55.240]  親愛的兄姊妹
[00:23:55.240 --> 00:23:56.520]  自古以來
[00:23:56.520 --> 00:23:58.040]  聖經是告訴我們
[00:23:58.040 --> 00:24:01.640]  上帝滿有憐憫憐憫憫憫憫憫
[00:24:01.640 --> 00:24:03.880]  人是周而復始
[00:24:03.880 --> 00:24:04.840]  周而復始
[00:24:04.840 --> 00:24:06.840]  又是犯完罪又再犯罪
[00:24:06.840 --> 00:24:08.840]  犯完罪又再犯罪
[00:24:08.840 --> 00:24:10.840]  但是我們回來
[00:24:10.840 --> 00:24:15.720]  我們回來他仍然是憐憫我們
[00:24:15.720 --> 00:24:18.920]  我們的主耶穌來到這個世界上的時候
[00:24:18.920 --> 00:24:20.920]  他是施行憐憫
[00:24:20.920 --> 00:24:24.040]  他去和那些稅吏
[00:24:24.040 --> 00:24:27.000]  就是當時幫建制做事
[00:24:27.000 --> 00:24:30.040]  幫羅馬政府來欺壓人民的
[00:24:30.040 --> 00:24:32.600]  耶穌沒有唾棄他們
[00:24:32.600 --> 00:24:34.600]  耶穌對那些
[00:24:34.600 --> 00:24:37.160]  是社會看不起的
[00:24:37.160 --> 00:24:40.120]  是墮落封塵的人
[00:24:40.120 --> 00:24:43.400]  那些是很可憐
[00:24:43.400 --> 00:24:47.000]  很沒有道德
[00:24:47.000 --> 00:24:49.000]  什麼都沒有
[00:24:49.000 --> 00:24:51.000]  那些罪人
[00:24:51.000 --> 00:24:54.440]  耶穌和他們在一起
[00:24:54.440 --> 00:24:57.400]  而當耶穌對著這班
[00:24:57.400 --> 00:24:59.400]  稅吏和罪人
[00:24:59.400 --> 00:25:02.440]  來表達祂的愛心的時候
[00:25:02.440 --> 00:25:06.840]  祂是處在法利塞人的家裡
[00:25:06.840 --> 00:25:11.640]  那一班有頭有臉
[00:25:11.640 --> 00:25:14.440]  互相勾結
[00:25:14.440 --> 00:25:16.440]  既得利益者
[00:25:16.440 --> 00:25:18.440]  自以為意
[00:25:18.440 --> 00:25:20.440]  假冒為善
[00:25:20.440 --> 00:25:22.440]  耶穌都在他們當中
[00:25:22.440 --> 00:25:26.760]  就是說耶穌和稅吏和罪人和法利塞人
[00:25:26.760 --> 00:25:28.760]  都有連繫
[00:25:28.760 --> 00:25:30.760]  但是耶穌是耶穌
[00:25:30.760 --> 00:25:32.760]  耶穌去的時候
[00:25:32.760 --> 00:25:34.760]  就告訴他們
[00:25:34.760 --> 00:25:38.200]  我來不是要叫健康的人
[00:25:38.200 --> 00:25:42.200]  我來不是要治療沒病的人
[00:25:42.200 --> 00:25:45.080]  健康的人不用醫生
[00:25:45.080 --> 00:25:47.720]  病的人才需要醫生
[00:25:47.720 --> 00:25:51.800]  正直公義OK的人
[00:25:51.800 --> 00:25:53.800]  不是我找的
[00:25:53.800 --> 00:25:56.600]  我找的是那些很不OK的人
[00:25:56.600 --> 00:25:59.560]  是那些滿身醉污的人
[00:25:59.560 --> 00:26:02.120]  或者這個也是提醒我們
[00:26:02.120 --> 00:26:04.120]  繼續要怎樣做人
[00:26:04.120 --> 00:26:06.120]  要學仗耶穌
[00:26:06.120 --> 00:26:08.120]  要學仗耶穌
[00:26:08.120 --> 00:26:11.960]  是去叫有病的人能夠得著醫治
[00:26:11.960 --> 00:26:15.080]  他說我來
[00:26:15.080 --> 00:26:18.120]  就是要召罪人
[00:26:18.120 --> 00:26:20.120]  這句話你們要去揣摩
[00:26:20.120 --> 00:26:22.120]  揣摩什麼說話
[00:26:22.120 --> 00:26:25.640]  我喜愛連述不喜愛制止
[00:26:25.640 --> 00:26:29.640]  耶穌沒有和任何人同流合污
[00:26:29.640 --> 00:26:33.400]  但是耶穌一定是去憐憫那些人
[00:26:33.400 --> 00:26:36.120]  你以為法利塞人不慘嗎
[00:26:36.120 --> 00:26:38.920]  背著這麼沉重的包袱
[00:26:38.920 --> 00:26:41.720]  外表好像很正直
[00:26:41.720 --> 00:26:43.400]  內心一片污穢
[00:26:43.400 --> 00:26:44.840]  他們不慘嗎
[00:26:44.840 --> 00:26:47.320]  你以為耶穌不想釋放他們嗎
[00:26:47.320 --> 00:26:49.320]  耶穌對他們這麼嚴厲
[00:26:49.320 --> 00:26:52.040]  是照著他們需要的方式去處理他們
[00:26:52.040 --> 00:26:54.760]  耶穌對那些稅吏這麼憐憫
[00:26:54.760 --> 00:26:56.760]  是照著他們的方式去處理他們
[00:26:56.760 --> 00:26:58.760]  耶穌今天是處理我們
[00:26:58.760 --> 00:27:02.760]  每一個人都要叫我們悔改吧
[00:27:02.760 --> 00:27:04.760]  悔改吧
[00:27:04.760 --> 00:27:07.240]  而悔改和憐憫
[00:27:07.240 --> 00:27:08.760]  是我們的社會
[00:27:08.760 --> 00:27:12.360]  是我們的生命不可少的一件事
[00:27:12.360 --> 00:27:13.560]  親愛的
[00:27:13.560 --> 00:27:16.920]  耶穌憐憫人看見人顛沛流離
[00:27:16.920 --> 00:27:19.720]  如同楊木人一樣
[00:27:19.720 --> 00:27:21.720]  今天他仍然是這樣
[00:27:21.720 --> 00:27:24.120]  他憐憫人說他們三天沒東西吃
[00:27:24.120 --> 00:27:26.520]  然後他們在路上暈倒
[00:27:26.520 --> 00:27:27.560]  憐憫他們
[00:27:27.560 --> 00:27:29.000]  他教導門徒說
[00:27:29.000 --> 00:27:33.320]  你要學習好像好撒瑪利亞人一樣
[00:27:33.320 --> 00:27:35.320]  看見誰有需要
[00:27:35.320 --> 00:27:38.520]  那個人就是你的鄰舍
[00:27:38.520 --> 00:27:41.160]  我不知道
[00:27:41.160 --> 00:27:43.080]  前一晚我為什麼遭遇這件事
[00:27:43.080 --> 00:27:44.680]  很久都沒有遭遇
[00:27:44.680 --> 00:27:49.240]  不知道是不是因為在預備這個憐憫的講章
[00:27:49.240 --> 00:27:53.480]  那天晚上講完這篇信息在一個團契那裡
[00:27:53.480 --> 00:27:55.480]  出到這個金沙嘴口福街
[00:27:55.480 --> 00:27:59.480]  突然間有兩位超普通話的女子
[00:27:59.480 --> 00:28:02.120]  跑到我面前來
[00:28:02.120 --> 00:28:04.040]  先生
[00:28:04.040 --> 00:28:11.240]  我們肚子很餓
[00:28:11.240 --> 00:28:14.120]  給我一點錢
[00:28:14.120 --> 00:28:17.560]  我從來都不喜歡給錢人
[00:28:17.560 --> 00:28:22.120]  特別是不知道他拿了我的錢會做什麼
[00:28:22.120 --> 00:28:23.720]  肚子餓
[00:28:23.720 --> 00:28:27.240]  我又拿著樂器想想怎麼辦
[00:28:27.240 --> 00:28:30.200]  又趕著回家
[00:28:30.200 --> 00:28:31.480]  我想
[00:28:31.480 --> 00:28:33.000]  糟了
[00:28:33.000 --> 00:28:36.040]  如果他們這個年齡
[00:28:36.040 --> 00:28:38.520]  現在已經沒了錢
[00:28:38.520 --> 00:28:42.360]  女人在香港沒錢很危險
[00:28:42.360 --> 00:28:45.320]  那我就動了詞心
[00:28:45.320 --> 00:28:49.320]  就是那裡有一間酸辣麵店
[00:28:49.320 --> 00:28:50.440]  你們坐下
[00:28:50.440 --> 00:28:53.960]  我就跟老闆叫了兩碗麵
[00:28:53.960 --> 00:28:56.520]  我其實說你們點什麼都無所謂
[00:28:56.520 --> 00:28:59.640]  因為知道那裡的東西不是太貴
[00:28:59.640 --> 00:29:01.480]  他點了
[00:29:01.480 --> 00:29:03.880]  點了之後叫了兩碗之後
[00:29:03.880 --> 00:29:06.840]  不好意思
[00:29:06.840 --> 00:29:10.040]  我們想喝一點東西可以嗎
[00:29:10.040 --> 00:29:13.880]  我們請你吃東西喝七喜無所謂
[00:29:13.880 --> 00:29:16.680]  沒事沒事
[00:29:16.680 --> 00:29:21.160]  想著走你吃完東西你的事
[00:29:21.160 --> 00:29:24.120]  突然間他就站起來
[00:29:24.120 --> 00:29:29.320]  你不要生氣
[00:29:29.320 --> 00:29:35.160]  我們想坐火車回深圳
[00:29:35.160 --> 00:29:38.120]  我又不知道坐火車要多少錢
[00:29:38.120 --> 00:29:39.560]  我問那個
[00:29:39.560 --> 00:29:41.240]  都好像很混亂
[00:29:41.240 --> 00:29:42.760]  這次真的要給錢
[00:29:42.760 --> 00:29:44.360]  難道我帶他坐火車
[00:29:44.360 --> 00:29:46.600]  送他回深圳
[00:29:46.600 --> 00:29:48.040]  結果就知道
[00:29:48.040 --> 00:29:52.040]  原來是每人四十元可以去羅湖
[00:29:52.040 --> 00:29:54.040]  那就多給八十元
[00:29:54.040 --> 00:29:56.200]  就這樣
[00:29:56.200 --> 00:29:59.000]  你應該學習
[00:29:59.000 --> 00:30:00.520]  其實很小事
[00:30:00.520 --> 00:30:05.000]  賣單都不夠二百元
[00:30:05.000 --> 00:30:09.800]  學習去表達一種
[00:30:09.800 --> 00:30:14.200]  尊重關心愛
[00:30:14.200 --> 00:30:18.840]  很小事
[00:30:18.840 --> 00:30:22.200]  不過有時候我們的心不一定是這樣
[00:30:22.200 --> 00:30:26.040]  我很刻骨銘心的一個門徒的心腸教導
[00:30:26.040 --> 00:30:27.480]  就是主耶穌自己說的
[00:30:27.480 --> 00:30:30.200]  你們都不知道你有什麼心腸
[00:30:30.200 --> 00:30:32.200]  就是耶穌在去耶路撒冷的時候
[00:30:32.200 --> 00:30:34.280]  要經過這個撒瑪利亞的村莊
[00:30:34.280 --> 00:30:37.080]  其中一條村的人本應是接待他
[00:30:37.080 --> 00:30:40.200]  但是整條村都趕他們走
[00:30:40.200 --> 00:30:44.280]  當你走路又累又熱又肚餓的時候
[00:30:44.280 --> 00:30:45.800]  人家趕你走
[00:30:45.800 --> 00:30:48.600]  你真的生氣
[00:30:48.600 --> 00:30:52.360]  然後雅各和約翰
[00:30:52.360 --> 00:30:54.360]  這兩兄弟
[00:30:54.360 --> 00:30:56.600]  真的學到師
[00:30:56.600 --> 00:30:59.640]  他們真的很熟悉聖經
[00:30:59.640 --> 00:31:01.320]  他說主啊
[00:31:01.320 --> 00:31:06.120]  不如我們叫天降火燒死那些人
[00:31:06.120 --> 00:31:08.680]  因為他很記得以利亞
[00:31:08.680 --> 00:31:10.680]  以利亞對著巴力先知
[00:31:10.680 --> 00:31:12.200]  燒死他們
[00:31:12.200 --> 00:31:16.520]  我們都再來一次
[00:31:16.520 --> 00:31:20.600]  所以讀聖經很危險
[00:31:20.600 --> 00:31:23.480]  主耶穌轉身責備他們兩個
[00:31:23.480 --> 00:31:32.360]  人子來不是要滅人的性命
[00:31:32.360 --> 00:31:36.200]  讓我們學習一種賦予生命的憐憫
[00:31:36.200 --> 00:31:39.000]  不是是非不分的憐憫
[00:31:39.000 --> 00:31:41.240]  是忠於真理
[00:31:41.240 --> 00:31:44.680]  然後見證基督的那一種憐憫
[00:31:44.680 --> 00:31:48.680]  因為憐憫是向審判跨城
[00:31:48.680 --> 00:31:50.840]  讓上主憐憫我們
[00:31:50.840 --> 00:31:52.520]  幫助我們
[00:31:52.520 --> 00:31:56.680]  最後我將一句歌詞送給你
[00:31:56.680 --> 00:31:58.600]  是很感動
[00:31:58.600 --> 00:32:00.920]  很令我覺得
[00:32:00.920 --> 00:32:03.000]  為什麼我們不可以更加
[00:32:03.000 --> 00:32:05.640]  恩慈更加憐憫
[00:32:05.640 --> 00:32:11.720]  有一首歌叫Danny Boy
[00:32:11.720 --> 00:32:13.000]  那首歌
[00:32:13.000 --> 00:32:16.680]  有個叫Dotty Rambo的
[00:32:16.680 --> 00:32:23.400]  Country Music的殿堂級的女士
[00:32:23.400 --> 00:32:25.480]  她改了歌詞
[00:32:25.480 --> 00:32:29.240]  最後一句
[00:32:29.240 --> 00:32:36.440]  Dadadadadadadadadada
[00:32:36.440 --> 00:32:42.040]  He looked beyond my faults
[00:32:42.040 --> 00:32:47.560]  And saw my need
[00:32:47.560 --> 00:32:50.840]  無事過犯
[00:32:50.840 --> 00:32:54.840]  只見殘缺
[00:32:54.840 --> 00:32:59.320]  我的過犯擋在上帝的面前
[00:32:59.320 --> 00:33:04.840]  但是她竟然看不見我的過犯
[00:33:04.840 --> 00:33:11.160]  只看見我一個需要憐憫的人
[00:33:11.160 --> 00:33:20.200]  我們祈禱
[00:33:20.200 --> 00:33:25.880]  願主施恩給我們
[00:33:25.880 --> 00:33:31.640]  以致我們不會徒受主的恩
[00:33:31.640 --> 00:33:35.240]  願主都開我們的心
[00:33:35.240 --> 00:33:37.960]  以致我們的怨毒
[00:33:37.960 --> 00:33:40.840]  我們的仇恨
[00:33:40.840 --> 00:33:45.800]  能夠消除
[00:33:45.800 --> 00:33:48.440]  以致我們的正義感
[00:33:48.440 --> 00:33:54.680]  不會凌駕
[00:33:54.680 --> 00:33:58.840]  凌駕於你
[00:33:58.840 --> 00:34:04.920]  凌駕於人的需要
[00:34:04.920 --> 00:34:09.640]  將我們的心繼續改造
[00:34:09.640 --> 00:34:14.040]  使我們真有基督耶穌的心腸
[00:34:14.040 --> 00:34:16.600]  可憐我們
[00:34:16.600 --> 00:34:19.720]  可憐今日香港的教會
[00:34:19.720 --> 00:34:23.320]  可憐今日香港的社會
[00:34:23.320 --> 00:34:26.360]  我們都是可憐人
[00:34:26.360 --> 00:34:30.040]  求你讓我們知道自己有多可憐
[00:34:30.040 --> 00:34:33.560]  以致我們所有的人
[00:34:33.560 --> 00:34:36.840]  都可以跪在你的面前
[00:34:36.840 --> 00:34:39.960]  將心歸你
[00:34:39.960 --> 00:34:48.360]  今日你再一次提醒我們
[00:34:48.360 --> 00:34:54.600]  你豈不應當連述你的靈性
[00:34:54.600 --> 00:34:56.520]  你的同伴
[00:34:56.520 --> 00:34:59.720]  讓我連述你
[00:34:59.720 --> 00:35:02.280]  開我們的眼
[00:35:02.280 --> 00:35:06.920]  讓我們有一種超越的能力
[00:35:06.920 --> 00:35:12.040]  看見真正需要憐憫的
[00:35:12.040 --> 00:35:13.960]  那一顆的心
[00:35:13.960 --> 00:35:16.280]  那一個的人
[00:35:16.280 --> 00:35:18.760]  超越一切的標籤
[00:35:18.760 --> 00:35:21.720]  超越一切的陣營
[00:35:21.720 --> 00:35:25.400]  求主耶穌施恩給我們
[00:35:25.400 --> 00:35:26.840]  奉耶穌基督的聖名
[00:35:26.840 --> 00:35:28.440]  阿們
