
[00:00:00.000 --> 00:00:02.360]  歡迎大家來到我們的
[00:16:10.800 --> 00:16:14.120]  摩世已經假設他們會進入那個地方
[00:16:14.120 --> 00:16:16.800]  只是在警告他們進去了之後
[00:16:16.800 --> 00:16:19.720]  要繼續遵守上帝的律法
[00:16:19.720 --> 00:16:20.320]  你明白嗎
[00:16:20.320 --> 00:16:22.680]  或者遵守律法這件事
[00:16:22.680 --> 00:16:24.720]  就是要他們敬拜爺和
[00:16:24.720 --> 00:16:26.720]  不要敬拜其他的假神
[00:16:26.720 --> 00:16:28.600]  但是在摩世
[00:16:28.600 --> 00:16:30.000]  所以有神學家說
[00:16:30.000 --> 00:16:33.560]  其實摩世五經結束之後
[00:16:33.560 --> 00:16:36.880]  應該可以直入史詩記了
[00:16:36.880 --> 00:16:40.840]  約書亞只不過是那條橋
[00:16:40.840 --> 00:16:41.800]  the bridge
[00:16:41.800 --> 00:16:43.400]  或者是那個transition
[00:16:43.400 --> 00:16:45.160]  那個轉折點
[00:16:45.160 --> 00:16:46.800]  約書亞是二奶
[00:16:46.800 --> 00:16:49.520]  因為約書亞做很多事情都是重複摩世
[00:16:49.520 --> 00:16:53.120]  只不過他是那條橋踏入了史詩記
[00:16:53.120 --> 00:16:54.440]  如果你有機會
[00:16:54.440 --> 00:16:56.080]  下個月你回來聽史詩記
[00:16:56.080 --> 00:16:57.880]  你看史詩記是怎麼開始的
[00:16:57.880 --> 00:17:00.760]  史詩記就是約書亞死後
[00:17:00.760 --> 00:17:04.520]  所以在約書亞記摩世死了
[00:17:04.520 --> 00:17:07.760]  史詩記一開始就約書亞死了
[00:17:07.760 --> 00:17:11.240]  有一點點約書亞記是多餘了一點點
[00:17:11.240 --> 00:17:13.200]  二奶命來的
[00:17:13.200 --> 00:17:16.440]  摩世都已經說了他們會進入應許之地
[00:17:16.440 --> 00:17:17.800]  進了之後會怎樣
[00:17:17.800 --> 00:17:21.480]  而史詩記就說他們進了應許之地之後
[00:17:21.480 --> 00:17:24.080]  發生了什麼事情
[00:17:24.080 --> 00:17:26.960]  所以有很多人會覺得
[00:17:26.960 --> 00:17:29.040]  約書亞記不是很重要
[00:17:29.040 --> 00:17:31.240]  無論你怎麼想約書亞記都好
[00:17:31.240 --> 00:17:33.480]  因為他都是重複摩世
[00:17:33.480 --> 00:17:34.880]  重複有幾樣東西
[00:17:34.880 --> 00:17:35.480]  你會發現
[00:17:35.480 --> 00:17:38.560]  譬如說他猜遣探子
[00:17:38.560 --> 00:17:40.120]  他又重複猜遣
[00:17:40.120 --> 00:17:44.240]  摩世最後臨終的時候說了一篇敬道
[00:17:44.240 --> 00:17:45.120]  你會發現
[00:17:45.120 --> 00:17:47.520]  去到約書亞他臨終的時候
[00:17:47.520 --> 00:17:50.120]  也是說了一篇很厲害的道
[00:17:50.120 --> 00:17:53.560]  也是呼籲大家跟上帝再次立約等等
[00:17:53.560 --> 00:17:56.320]  於是有人覺得這個叫double vision
[00:17:56.320 --> 00:17:58.240]  其實你在看的仍然是摩世
[00:17:58.240 --> 00:17:59.800]  不過摩世已經死了
[00:17:59.800 --> 00:18:01.920]  然後有個摩世的影子還在
[00:18:01.920 --> 00:18:04.240]  其實不是很重要的影子
[00:18:04.240 --> 00:18:08.240]  不如跳去看史詩記吧
[00:18:08.240 --> 00:18:09.440]  但我想告訴你
[00:18:09.440 --> 00:18:13.760]  其實約書亞記本身也有很重要的角色
[00:18:13.760 --> 00:18:15.720]  當我們明白約書亞記的時候
[00:18:15.720 --> 00:18:19.680]  我們可以看到救恩究竟是怎樣的一回事
[00:18:19.680 --> 00:18:23.280]  今天我想和你看約書亞記
[00:18:23.280 --> 00:18:28.200]  如果你平時有聽過我的教育站
[00:18:28.200 --> 00:18:29.960]  你應該知道我有個名堂
[00:18:29.960 --> 00:18:35.760]  名堂叫做書劍因仇盡家藍
[00:18:35.760 --> 00:18:37.680]  什麼叫書?
[00:18:37.680 --> 00:18:38.960]  摩世五經
[00:18:38.960 --> 00:18:41.400]  這律法書不可以離開你的口
[00:18:41.400 --> 00:18:42.600]  這個律法書是什麼?
[00:18:42.600 --> 00:18:43.480]  說的是摩世五經
[00:18:43.480 --> 00:18:45.080]  尤其是生命記
[00:18:45.080 --> 00:18:47.640]  一定要記得摩世所跟我們說的話
[00:18:47.640 --> 00:18:49.520]  如果你記得摩世所
[00:18:49.520 --> 00:18:52.960]  你遵行的道路就可以亨通凡事順利
[00:18:52.960 --> 00:18:55.400]  這個凡事順利是什麼?
[00:18:55.400 --> 00:18:56.840]  入家藍的問題
[00:18:56.840 --> 00:18:57.960]  書劍
[00:18:57.960 --> 00:18:58.560]  劍是什麼?
[00:18:58.560 --> 00:18:59.680]  講聖戰
[00:18:59.680 --> 00:19:01.040]  因為他入家藍的時候
[00:19:01.040 --> 00:19:04.840]  要和家藍裡面很多的民族打聖戰
[00:19:04.840 --> 00:19:10.800]  因你會想到那個拉合他的妓女
[00:19:10.800 --> 00:19:14.040]  上帝的恩典臨到一個外邦人
[00:19:14.040 --> 00:19:15.880]  臨到一個外邦的女人
[00:19:15.880 --> 00:19:18.000]  臨到外邦的一個壞女人
[00:19:18.000 --> 00:19:19.040]  骯髒的女人
[00:19:19.040 --> 00:19:20.280]  因書劍
[00:19:20.280 --> 00:19:21.280]  因仇
[00:19:21.280 --> 00:19:23.200]  講審判
[00:19:23.200 --> 00:19:25.240]  如果你有機會
[00:19:25.240 --> 00:19:27.200]  我想今天我們就不會看了
[00:19:27.200 --> 00:19:30.280]  如果你回去看創世紀第十五章裡面
[00:19:30.280 --> 00:19:31.360]  上帝說
[00:19:31.360 --> 00:19:33.160]  和阿巴拉罕當時已經旺了
[00:19:33.160 --> 00:19:34.360]  他說四百年之後
[00:19:34.360 --> 00:19:36.800]  你的子民才會入家藍
[00:19:36.800 --> 00:19:38.040]  入家藍的時候
[00:19:38.040 --> 00:19:40.040]  是因為亞摩力人的
[00:19:40.040 --> 00:19:40.320]  不是
[00:19:40.320 --> 00:19:41.040]  Ameryte
[00:19:41.040 --> 00:19:42.560]  Ameryte不是亞摩力
[00:19:42.560 --> 00:19:43.920]  不知道亞摩什麼
[00:19:43.920 --> 00:19:44.680]  的人
[00:19:44.680 --> 00:19:46.440]  他們的罪惡已經是滔天了
[00:19:46.440 --> 00:19:49.200]  於是上帝藉著他們進入家藍
[00:19:49.200 --> 00:19:51.600]  會審判加藍人的
[00:19:51.600 --> 00:19:52.520]  所以書劍
[00:19:52.520 --> 00:19:53.160]  因仇
[00:19:53.160 --> 00:19:55.400]  仇就是上帝的審判
[00:19:55.400 --> 00:19:57.400]  進入加藍
[00:19:57.400 --> 00:19:59.360]  進入加藍認許之地
[00:19:59.360 --> 00:20:01.680]  我想和你看多幾節
[00:20:01.680 --> 00:20:03.280]  約書亞記的開始
[00:20:03.280 --> 00:20:04.520]  耶和華
[00:20:04.520 --> 00:20:06.880]  僕人摩西死了
[00:20:06.880 --> 00:20:07.800]  以後
[00:20:07.800 --> 00:20:09.920]  耶和華對摩西的助手
[00:20:09.920 --> 00:20:11.360]  亂的兒子約書亞說
[00:20:11.360 --> 00:20:12.760]  我的僕人摩西死了
[00:20:12.760 --> 00:20:14.440]  現在你要起來
[00:20:14.440 --> 00:20:15.720]  和眾百姓
[00:20:15.720 --> 00:20:17.520]  過者若但何
[00:20:17.520 --> 00:20:21.840]  枉我所要賜給以色列人的地去
[00:20:21.840 --> 00:20:26.200]  凡你們腳掌所踏之地
[00:20:26.200 --> 00:20:30.400]  我都照我所應許摩西的華賜給你們了
[00:20:30.400 --> 00:20:35.200]  從抗野到這黎巴嫩直到大河就是
[00:20:35.200 --> 00:20:38.520]  誘發拉底河客人的存地
[00:20:38.520 --> 00:20:42.080]  又到大海日落的方向
[00:20:42.080 --> 00:20:44.920]  都要作你們的疆土
[00:20:44.920 --> 00:20:46.840]  你一生的日子
[00:20:46.840 --> 00:20:49.920]  必無人能站在你面前
[00:20:49.920 --> 00:20:51.400]  站立得住
[00:20:51.400 --> 00:20:53.360]  我怎樣與摩西同在
[00:20:53.360 --> 00:20:55.440]  也必與你同在
[00:20:55.440 --> 00:20:59.760]  我必不丟下你
[00:20:59.760 --> 00:21:03.680]  也不撇棄你
[00:21:03.680 --> 00:21:06.000]  我意思是你讀到這些東西
[00:21:06.000 --> 00:21:08.400]  很容易變成一套金句應用
[00:21:08.400 --> 00:21:10.080]  上帝說他不會丟下我
[00:21:10.080 --> 00:21:11.280]  上帝不會撇棄我
[00:21:11.280 --> 00:21:12.560]  但你完全沒有考慮到
[00:21:12.560 --> 00:21:14.560]  上下文在說些什麼
[00:21:14.560 --> 00:21:16.760]  跟你沒有關係的,說真的
[00:21:16.760 --> 00:21:19.680]  跟約書也有關係而已
[00:21:19.680 --> 00:21:21.480]  你當剛強壯膽
[00:21:21.480 --> 00:21:25.800]  因為你必使這百姓承受那地圍業
[00:21:25.800 --> 00:21:29.240]  就是我向他們列祖起誓
[00:21:29.240 --> 00:21:31.360]  要給他們的地
[00:21:31.360 --> 00:21:33.200]  只要剛強壯膽
[00:21:33.200 --> 00:21:34.760]  大大的壯膽
[00:21:34.760 --> 00:21:40.160]  謹守遵行我僕人摩西所吩咐你的一切律法
[00:21:40.160 --> 00:21:42.560]  不可偏離左右
[00:21:42.560 --> 00:21:44.880]  使你無論往哪裏去
[00:21:44.880 --> 00:21:46.720]  都可以順利
[00:21:46.720 --> 00:21:50.360]  這些就是新年講最好
[00:21:50.360 --> 00:21:52.080]  都可以順利
[00:21:52.080 --> 00:21:54.400]  這律法書不可離開你的口
[00:21:54.400 --> 00:21:56.520]  總要就夜思想
[00:21:56.520 --> 00:22:00.080]  好使你謹守遵行這書上所寫的一切
[00:22:00.080 --> 00:22:03.400]  如此你的道路就可以亨通凡事順利
[00:22:03.400 --> 00:22:08.320]  這是我年輕時最喜歡的那句金句
[00:22:08.320 --> 00:22:09.920]  考會考的時候經常背的
[00:22:09.920 --> 00:22:14.160]  所以會考的時候都要去讀一下聖經
[00:22:14.160 --> 00:22:17.680]  因此你的道路就可以亨通凡事順利
[00:22:17.680 --> 00:22:19.440]  跟我們有沒有關係?
[00:22:19.440 --> 00:22:21.240]  有,不過不是這樣的關係
[00:22:21.240 --> 00:22:23.880]  完全不是在講這件事
[00:22:23.880 --> 00:22:30.200]  整個事情是在講生命記和約書亞的關係
[00:22:30.200 --> 00:22:32.720]  或者是跟意識力人的關係
[00:22:32.720 --> 00:22:35.080]  我豈沒有吩咐你
[00:22:35.080 --> 00:22:36.760]  你當剛強壯膽
[00:22:36.760 --> 00:22:37.640]  不要懼怕
[00:22:37.640 --> 00:22:39.280]  也不要驚慌
[00:22:39.280 --> 00:22:41.760]  因為你無論往哪裏去
[00:22:41.760 --> 00:22:44.480]  耶和華你的上帝必與你同在
[00:22:44.480 --> 00:22:46.000]  不要驚慌
[00:22:46.000 --> 00:22:47.400]  不要驚慌
[00:22:47.400 --> 00:22:48.800]  耶和華你無論去哪裏
[00:22:48.800 --> 00:22:49.840]  耶和華必與你同在
[00:22:49.840 --> 00:22:51.200]  你可不可以這樣講呢?
[00:22:51.200 --> 00:22:52.800]  當然不可以
[00:22:52.800 --> 00:22:56.760]  這跟你現在做的事情是完全沒有關係的
[00:22:56.760 --> 00:22:59.960]  或者應該說沒有直接的關係
