
[00:00:00.000 --> 00:00:05.900]  我們一起讀一段聖經,在詩篇第37篇第8節,
[00:19:37.000 --> 00:19:40.700]  你們今年是我們教會慶祝二十週年,
[00:19:40.700 --> 00:19:43.200]  我就特別想到一件事情,
[00:19:43.200 --> 00:19:46.200]  我就回想到二十年前,
[00:19:46.200 --> 00:19:49.400]  我們要開始生命和靈良堂的時候,
[00:19:49.400 --> 00:19:51.400]  我必須離開原來的宣道會,
[00:19:51.400 --> 00:19:54.800]  我知道很多宣道會的弟兄姊妹今天也在這裡,
[00:19:54.800 --> 00:19:59.900]  我必須離開宣道會,來開始新的教會。
[00:19:59.900 --> 00:20:02.900]  你知道一個牧師要離開原來的教會,
[00:20:02.900 --> 00:20:08.000]  去開始一個新的教會,是一件非常不容易的事情。
[00:20:08.000 --> 00:20:11.800]  無論我多清楚神的呼召,
[00:20:11.800 --> 00:20:16.900]  無論我多小心的去處理離開的細節,
[00:20:16.900 --> 00:20:22.400]  結果還是帶給很多人心靈的傷害。
[00:20:22.400 --> 00:20:24.800]  所以在我離開宣道會之後,
[00:20:24.800 --> 00:20:28.000]  每次我回想到那些過程,
[00:20:28.000 --> 00:20:30.800]  我心中就很懊惱。
[00:20:30.800 --> 00:20:32.800]  你知道我常常在心中會想,
[00:20:32.800 --> 00:20:36.500]  若是我那個時候能這樣做就好,
[00:20:36.500 --> 00:20:40.500]  如果在那個時候能那樣做就好了,
[00:20:40.500 --> 00:20:42.900]  但事情已經過去,
[00:20:42.900 --> 00:20:45.800]  我也不知道怎麼去彌補。
[00:20:45.800 --> 00:20:50.200]  我還記得2002年靈良特會的最後一個晚上,
[00:20:50.200 --> 00:20:53.600]  我們在唱回應師哥禱告的時候,
[00:20:53.600 --> 00:20:55.700]  神的靈忽然感動我,
[00:20:55.700 --> 00:20:58.200]  當場我宣告一件事說,
[00:20:58.200 --> 00:21:02.200]  我要回到宣道會去尋求和好。
[00:21:02.200 --> 00:21:05.000]  那天晚上很多人很受感動,
[00:21:05.000 --> 00:21:06.700]  有人甚至對我說,
[00:21:06.700 --> 00:21:10.400]  牧師,我們為這件事情禱告了很久了,
[00:21:10.400 --> 00:21:15.800]  換句話說牧師你終於醒悟了。
[00:21:15.800 --> 00:21:18.500]  但感動歸感動嘛,
[00:21:18.500 --> 00:21:22.100]  這件事也不是我想做就做的,
[00:21:22.100 --> 00:21:27.100]  要雙方面都要同樣的感動才行嘛。
[00:21:27.100 --> 00:21:31.500]  我一點都不希望說藉著我要回去尋求和好,
[00:21:31.500 --> 00:21:35.000]  好像是高舉我自己看我多屬靈啊,
[00:21:35.000 --> 00:21:37.500]  反而對別人造來更大的傷害,
[00:21:37.500 --> 00:21:40.000]  我一點都不想這樣。
[00:21:40.000 --> 00:21:43.700]  不過就禱告說主啊,若是這是從你而來,
[00:21:43.700 --> 00:21:45.900]  這是你要我做的事情,
[00:21:45.900 --> 00:21:48.500]  你一定要為我預備機會,
[00:21:48.500 --> 00:21:51.200]  而且我希望宣道會的潘牧師,
[00:21:51.200 --> 00:21:53.700]  他也要同樣的有這種感受,
[00:21:53.700 --> 00:21:58.700]  要認同這件事情,一點不要勉強。
[00:21:58.700 --> 00:22:02.100]  就感謝神,剛好那段時間,
[00:22:02.100 --> 00:22:05.100]  在我們教會有個家庭出現一些問題,
[00:22:05.100 --> 00:22:08.000]  我在處理這個家庭個案的時候發現,
[00:22:08.000 --> 00:22:12.400]  這個家庭的個案牽扯到宣道會一個家庭,
[00:22:12.400 --> 00:22:14.600]  所以就打電話給潘牧師說,
[00:22:14.600 --> 00:22:18.300]  希望跟他見面處理一下這個個案,
[00:22:18.300 --> 00:22:22.800]  結果一見面,我們兩個人真是心有靈犀一點通,
[00:22:22.800 --> 00:22:26.200]  他馬上提出第一句話說我們應該和好,
[00:22:26.200 --> 00:22:32.200]  我馬上說 Amen,我馬上說 Hallelujah。
[00:22:32.200 --> 00:22:37.900]  所以我們就安排了,我還記得2002年12月8號的主日,
[00:22:37.900 --> 00:22:42.800]  我親自回到宣道會尋求和好,
[00:22:42.800 --> 00:22:46.900]  而他們也敞開大門歡迎我回去。
[00:22:46.900 --> 00:22:51.600]  哇,我告訴你那天真是歷史性的時刻,
[00:22:51.600 --> 00:22:55.200]  那是我長久在我心靈深處的心願,
[00:22:55.200 --> 00:22:59.200]  也是我從來不敢想會成就的心願,
[00:22:59.200 --> 00:23:03.000]  可是那天果然成就了, Hallelujah。
[00:23:03.000 --> 00:23:05.800]  每一個見到我的弟兄姊妹,
[00:23:05.800 --> 00:23:09.500]  都是一見到掉的眼淚來擁抱我,
[00:23:09.500 --> 00:23:12.100]  一抱我就哭了。
[00:23:12.100 --> 00:23:15.800]  很多人說劉牧師我們等這一天等了很久,
[00:23:15.800 --> 00:23:19.200]  可見了多少人在為我們這個事情禱告。
[00:23:19.200 --> 00:23:26.900]  那一天我分別用英文、廣東話、國語講完了三場崇拜,
[00:23:26.900 --> 00:23:28.900]  講完之後很有意思,
[00:23:28.900 --> 00:23:36.300]  潘牧師就對我說,嗯,英文有進步,廣東話還要改進。
[00:23:36.300 --> 00:23:39.400]  哇,他還是我的好牧師, Hallelujah。
[00:23:39.400 --> 00:23:40.800]  在那天的講道當中,
[00:23:40.800 --> 00:23:44.200]  我特別為了當年離開宣道會,
[00:23:44.200 --> 00:23:49.200]  所帶給宣道會的一些傷害道歉。
[00:23:49.200 --> 00:23:51.800]  最後潘牧師跟同工跟我一起擁抱,
[00:23:51.800 --> 00:23:55.400]  我告訴你,我從來沒有在那麼短的時間,
[00:23:55.400 --> 00:23:59.100]  看見這麼多眼淚流出來的。
[00:23:59.100 --> 00:24:01.700]  我聽說那天還有教會外的人要來參觀,
[00:24:01.700 --> 00:24:07.400]  因為他們從來沒見過教會和好是怎麼樣的場面。
[00:24:07.400 --> 00:24:11.500]  我就明白約翰福音13章第35節主的話說,
[00:24:11.500 --> 00:24:16.500]  你們若有彼此相愛的心,
[00:24:16.500 --> 00:24:20.800]  眾人因此就認出你們是我的門徒了。
[00:24:20.800 --> 00:24:27.600]  你們若是可行,要盡力尋求和睦。
[00:24:27.600 --> 00:24:32.800]  你們真是求神把這樣一個一個愛放在我們裡面。
[00:24:32.800 --> 00:24:35.100]  我們相信當你有願意這樣做,
[00:24:35.100 --> 00:24:38.700]  神會把機會擺在你的面前。
[00:24:38.700 --> 00:24:40.800]  第二點,今天在你心中,
[00:24:40.800 --> 00:24:46.000]  你是否仍存有苦澀跟憤憤不平的思想呢?
[00:24:46.000 --> 00:24:50.300]  無論那是多少年前的事情,或是昨天的事,
[00:24:50.300 --> 00:24:54.200]  無論那是在你身旁的人,或是遠方的人,
[00:24:54.200 --> 00:24:56.700]  無論是誰對誰錯,
[00:24:56.700 --> 00:25:01.200]  你是否常常被心中的苦澀所捆綁,
[00:25:01.200 --> 00:25:04.400]  無法得到自由與喜樂呢?
[00:25:04.400 --> 00:25:07.600]  今天早上讓我們歡迎聖靈來工作,
[00:25:07.600 --> 00:25:10.200]  讓祂醫治我們的創傷,
[00:25:10.200 --> 00:25:12.300]  平息我們的憤怒,
[00:25:12.300 --> 00:25:14.600]  饒恕我們的罪惡,
[00:25:14.600 --> 00:25:20.500]  讓我們今天能夠重新享受在基督裡的平安、喜樂跟滿足。
[00:25:20.500 --> 00:25:23.300]  Amen,我們一起禱告。
[00:25:23.300 --> 00:25:26.200]  親愛的,我們再次來到你面前獻上我們的感謝與讚美。
[00:25:26.200 --> 00:25:31.500]  謝謝你,因為我們愛,是因為你先愛了我們。
[00:25:31.500 --> 00:25:35.200]  當我們看見我們這樣不配,
[00:25:35.200 --> 00:25:39.500]  你竟然這樣愛我們、檢選我們,
[00:25:39.500 --> 00:25:42.200]  讓我們成為父上帝的兒女,
[00:25:42.200 --> 00:25:45.200]  在一生當中這樣引導我們,
[00:25:45.200 --> 00:25:48.200]  我們又能再說什麼呢?
[00:25:48.200 --> 00:25:53.700]  幫助我們今天早上再一次將你饒恕的愛永留在我們中間。
[00:25:53.700 --> 00:25:59.200]  若在我們中間一些弟兄姊妹仍然活在一些苦澀跟憤怒當中的,
[00:25:59.200 --> 00:26:01.300]  求你來幫助我們,
[00:26:01.300 --> 00:26:06.300]  今天讓我們回到你面前選擇饒恕,
[00:26:06.300 --> 00:26:09.000]  讓我們真的選擇順從你,
[00:26:09.000 --> 00:26:12.200]  為那逼迫我們的禱告,
[00:26:12.200 --> 00:26:15.300]  也求主幫助我們,若是能行,
[00:26:15.300 --> 00:26:18.400]  讓我們盡力與眾人和睦。
[00:26:18.400 --> 00:26:19.700]  我們謝謝你。
[00:26:19.700 --> 00:26:22.200]  當我們願意這樣順從的時候,
[00:26:22.200 --> 00:26:26.300]  你的愛就能夠從生命當中湧流出去了。
[00:26:26.300 --> 00:26:28.800]  我們謝謝你,將一切榮耀歸給你。
[00:26:28.800 --> 00:26:31.900]  感謝禱告奉耶穌得勝的名氣求。
[00:26:31.900 --> 00:26:33.400]  Amen!
