
[00:00:00.000 --> 00:00:02.820]  我們今天這個訊息題目是
[00:21:20.840 --> 00:21:23.840]  周圍的環境很危險
[00:21:23.840 --> 00:21:25.840]  就像保羅說的
[00:21:25.840 --> 00:21:28.840]  我天天冒死
[00:21:28.840 --> 00:21:30.840]  還有隨時呢
[00:21:30.840 --> 00:21:33.840]  都有患難危險臨到他
[00:21:33.840 --> 00:21:37.840]  他隨時都把自己交投給神
[00:21:37.840 --> 00:21:38.840]  所以我們
[00:21:38.840 --> 00:21:40.840]  在一生當中
[00:21:40.840 --> 00:21:44.840]  我們會遇到一些困難
[00:21:44.840 --> 00:21:46.840]  有一些危險
[00:21:46.840 --> 00:21:49.840]  那麼
[00:21:49.840 --> 00:21:50.840]  特別是
[00:21:50.840 --> 00:21:52.840]  我們在
[00:21:52.840 --> 00:21:53.840]  在這個
[00:21:53.840 --> 00:21:55.840]  作為基督徒
[00:21:55.840 --> 00:21:56.840]  還有
[00:21:56.840 --> 00:21:59.840]  一些人所沒有的危險
[00:21:59.840 --> 00:22:00.840]  所以我們真是有
[00:22:00.840 --> 00:22:02.840]  會遇到
[00:22:02.840 --> 00:22:04.840]  明槍暗箭
[00:22:04.840 --> 00:22:05.840]  一生中間呢
[00:22:05.840 --> 00:22:08.840]  會防不勝防
[00:22:08.840 --> 00:22:10.840]  我們也會遇到一些
[00:22:10.840 --> 00:22:12.840]  錯誤的教訓
[00:22:12.840 --> 00:22:14.840]  有些這個
[00:22:14.840 --> 00:22:16.840]  升官發財啊
[00:22:16.840 --> 00:22:17.840]  名利地位啊
[00:22:17.840 --> 00:22:18.840]  享樂啊
[00:22:18.840 --> 00:22:19.840]  各方面的
[00:22:19.840 --> 00:22:20.840]  這些呢
[00:22:20.840 --> 00:22:22.840]  都是一些
[00:22:22.840 --> 00:22:24.840]  影響我們的生命
[00:22:24.840 --> 00:22:26.840]  叫我們的腳步停下來
[00:22:26.840 --> 00:22:27.840]  不往前走了
[00:22:27.840 --> 00:22:29.840]  那麼這個就是
[00:22:29.840 --> 00:22:31.840]  我們有神的話呢
[00:22:31.840 --> 00:22:34.840]  叫我們能夠
[00:22:34.840 --> 00:22:35.840]  看見
[00:22:35.840 --> 00:22:36.840]  能夠封建出來
[00:22:36.840 --> 00:22:39.840]  什麼是好的
[00:22:39.840 --> 00:22:40.840]  所以這個
[00:22:40.840 --> 00:22:42.840]  到一百一十一節呢
[00:22:42.840 --> 00:22:43.840]  他說
[00:22:43.840 --> 00:22:46.840]  他就以他的神的法度
[00:22:46.840 --> 00:22:49.840]  神的話作為永遠的產業
[00:22:49.840 --> 00:22:50.840]  因為他說
[00:22:50.840 --> 00:22:52.840]  這是我心裡
[00:22:52.840 --> 00:22:54.840]  心中所喜愛的
[00:22:54.840 --> 00:22:57.840]  所以這個神的話呢
[00:22:57.840 --> 00:22:58.840]  本身呢
[00:22:58.840 --> 00:23:01.840]  就是喜樂
[00:23:01.840 --> 00:23:02.840]  神的話
[00:23:02.840 --> 00:23:03.840]  叫我們有喜樂
[00:23:03.840 --> 00:23:06.840]  神的話本身也有喜樂
[00:23:06.840 --> 00:23:08.840]  是可以存到永遠的
[00:23:08.840 --> 00:23:10.840]  所以他有個心願
[00:23:10.840 --> 00:23:11.840]  就是要永遠
[00:23:11.840 --> 00:23:13.840]  遵行神的話
[00:23:13.840 --> 00:23:15.840]  能夠一直到底
[00:23:15.840 --> 00:23:17.840]  世上的人碰到困難
[00:23:17.840 --> 00:23:19.840]  他們就喝酒
[00:23:19.840 --> 00:23:21.840]  他們就是想別的辦法
[00:23:21.840 --> 00:23:23.840]  來麻醉自己
[00:23:23.840 --> 00:23:26.840]  來度過這個空虛的情況
[00:23:26.840 --> 00:23:27.840]  但是呢
[00:23:27.840 --> 00:23:29.840]  我們有神的話
[00:23:29.840 --> 00:23:30.840]  有神的話
[00:23:30.840 --> 00:23:31.840]  有神
[00:23:31.840 --> 00:23:33.840]  我們就有喜樂
[00:23:33.840 --> 00:23:34.840]  我們心裡頭
[00:23:34.840 --> 00:23:38.840]  就有平安
[00:23:38.840 --> 00:23:41.840]  到這一段的最後節呢
[00:23:41.840 --> 00:23:43.840]  詩人有個結論呢
[00:23:43.840 --> 00:23:46.840]  我的心專向你的律令
[00:23:46.840 --> 00:23:49.840]  永遠遵行一直到底
[00:23:49.840 --> 00:23:50.840]  既然神的話
[00:23:50.840 --> 00:23:52.840]  是我路上的
[00:23:52.840 --> 00:23:53.840]  腳前的燈
[00:23:53.840 --> 00:23:55.840]  路上的光
[00:23:55.840 --> 00:23:56.840]  那麼
[00:23:56.840 --> 00:23:58.840]  神在我難處的時候
[00:23:58.840 --> 00:23:59.840]  也幫助我
[00:23:59.840 --> 00:24:00.840]  也看過我
[00:24:00.840 --> 00:24:01.840]  那麼我的心呢
[00:24:01.840 --> 00:24:04.840]  就要專向你的話
[00:24:04.840 --> 00:24:06.840]  永遠遵行
[00:24:06.840 --> 00:24:07.840]  永遠遵行
[00:24:07.840 --> 00:24:09.840]  不是好的時候就遵
[00:24:09.840 --> 00:24:11.840]  難處過來
[00:24:11.840 --> 00:24:13.840]  那就把這個事情忘了
[00:24:13.840 --> 00:24:15.840]  而是永遠的遵行
[00:24:15.840 --> 00:24:17.840]  一直到底
[00:24:17.840 --> 00:24:21.840]  所以他永遠要遵行神的話
[00:24:21.840 --> 00:24:22.840]  一直到底呢
[00:24:22.840 --> 00:24:24.840]  就是能夠走到
[00:24:24.840 --> 00:24:28.840]  我們的路途的終點
[00:24:28.840 --> 00:24:29.840]  所以我們一生
[00:24:29.840 --> 00:24:31.840]  走這條天路呢
[00:24:31.840 --> 00:24:34.840]  就好像賽跑
[00:24:34.840 --> 00:24:36.840]  不是跑得快
[00:24:36.840 --> 00:24:38.840]  而是要跑到終點
[00:24:38.840 --> 00:24:39.840]  就業的時候
[00:24:39.840 --> 00:24:41.840]  有的技的話
[00:24:41.840 --> 00:24:43.840]  是連這個技生的尾巴
[00:24:43.840 --> 00:24:45.840]  都要獻上的
[00:24:45.840 --> 00:24:46.840]  那麼這個就是說
[00:24:46.840 --> 00:24:48.840]  有始有終
[00:24:48.840 --> 00:24:49.840]  就全部的
[00:24:49.840 --> 00:24:52.840]  都要教為神
[00:24:52.840 --> 00:24:55.840]  一百一十一節呢
[00:24:55.840 --> 00:24:57.840]  就是祂的有心形
[00:24:57.840 --> 00:24:59.840]  表示祂的心形
[00:24:59.840 --> 00:25:01.840]  現在這一百一十二節呢
[00:25:01.840 --> 00:25:04.840]  表示祂的決心
[00:25:04.840 --> 00:25:05.840]  祂要向著神
[00:25:05.840 --> 00:25:08.840]  專門向著神的話
[00:25:08.840 --> 00:25:10.840]  能夠永遠的遵行
[00:25:10.840 --> 00:25:11.840]  不動搖
[00:25:11.840 --> 00:25:13.840]  一直到底
[00:25:13.840 --> 00:25:16.840]  不是一世遵行
[00:25:16.840 --> 00:25:19.840]  而是遵行到底
[00:25:19.840 --> 00:25:22.840]  所以我們遵行神的旨意
[00:25:22.840 --> 00:25:24.840]  有了神的話
[00:25:24.840 --> 00:25:26.840]  我們不但有開始的時候
[00:25:26.840 --> 00:25:27.840]  有開始
[00:25:27.840 --> 00:25:29.840]  我們還要繼續
[00:25:29.840 --> 00:25:33.840]  我們還要堅持一直到底
[00:25:33.840 --> 00:25:35.840]  那麼這樣的話呢
[00:25:35.840 --> 00:25:38.840]  我們就能夠歡歡喜喜的
[00:25:38.840 --> 00:25:42.840]  將來能夠見到神的面
[00:25:42.840 --> 00:25:45.840]  下面我們再繼續來看到
[00:25:45.840 --> 00:25:51.840]  這個一百一十三節
[00:25:51.840 --> 00:25:54.840]  到一百二十節
[00:25:54.840 --> 00:25:59.840]  這八節聖經
[00:25:59.840 --> 00:26:02.840]  我們也一起把這八節聖經
[00:26:02.840 --> 00:26:05.840]  一起讀一下
[00:26:05.840 --> 00:26:09.840]  一百一十三節到一百二十節
[00:26:09.840 --> 00:26:11.840]  一起來
[00:26:11.840 --> 00:26:14.840]  心懷愛意的人為我所恨
[00:26:14.840 --> 00:26:17.840]  但祢的律法為我所愛
[00:26:17.840 --> 00:26:19.840]  祢是我長生之處
[00:26:19.840 --> 00:26:21.840]  又是我的對牌
[00:26:21.840 --> 00:26:24.840]  我甚仰望祢的話語
[00:26:24.840 --> 00:26:25.840]  作惡的人啊
[00:26:25.840 --> 00:26:27.840]  祢們離開我吧
[00:26:27.840 --> 00:26:30.840]  我好自行承擔命令
[00:26:30.840 --> 00:26:32.840]  求祢照祢的話
[00:26:32.840 --> 00:26:33.840]  扶持我
[00:26:33.840 --> 00:26:35.840]  使我成佛
[00:26:35.840 --> 00:26:38.840]  也不叫我因失望而害羞
[00:26:38.840 --> 00:26:40.840]  求祢扶持我
[00:26:40.840 --> 00:26:42.840]  我便也得救
[00:26:42.840 --> 00:26:44.840]  時常看透祢的律令
[00:26:44.840 --> 00:26:47.840]  凡天地以利利的人
[00:26:47.840 --> 00:26:49.840]  祢都欽許他們
[00:26:49.840 --> 00:26:51.840]  因為他們的偉大
[00:26:51.840 --> 00:26:53.840]  必歸其封
[00:26:53.840 --> 00:26:55.840]  凡地上的惡人
[00:26:55.840 --> 00:26:56.840]  祢除掉他
[00:26:56.840 --> 00:26:58.840]  我剩下大罪
[00:26:58.840 --> 00:27:01.840]  因此我愛祢的法度
[00:27:01.840 --> 00:27:03.840]  我因懼怕祢
[00:27:03.840 --> 00:27:04.840]  若有懺悔
[00:27:04.840 --> 00:27:07.840]  我也怕祢的懺慮
[00:27:07.840 --> 00:27:09.840]  這段話呢意思就是
[00:27:09.840 --> 00:27:12.840]  我們要遵守神的話
[00:27:12.840 --> 00:27:14.840]  不要心懷二意
[00:27:14.840 --> 00:27:16.840]  所以這段聖經呢
[00:27:16.840 --> 00:27:18.840]  前三節呢
[00:27:18.840 --> 00:27:20.840]  是講到
[00:27:20.840 --> 00:27:22.840]  他要站在神一邊
[00:27:22.840 --> 00:27:24.840]  因為心懷二意的人呢
[00:27:24.840 --> 00:27:26.840]  他不是在神一邊
[00:27:26.840 --> 00:27:28.840]  然後到116節
[00:27:28.840 --> 00:27:30.840]  167節呢
[00:27:30.840 --> 00:27:31.840]  這兩節聖經呢
[00:27:31.840 --> 00:27:33.840]  他就有個禱告
[00:27:33.840 --> 00:27:36.840]  求神來扶持他
[00:27:36.840 --> 00:27:40.840]  118節到119節呢
[00:27:40.840 --> 00:27:41.840]  就講到
[00:27:41.840 --> 00:27:44.840]  他要站穩在神的話語上
[00:27:44.840 --> 00:27:46.840]  既然神的話是我們的光
[00:27:46.840 --> 00:27:48.840]  是我們的燈
[00:27:48.840 --> 00:27:52.840]  那我們就要站穩在神的話語上
[00:27:52.840 --> 00:27:55.840]  最後這一節120節
[00:27:55.840 --> 00:27:56.840]  這個講到
[00:27:56.840 --> 00:27:59.840]  他對神的敬畏
[00:27:59.840 --> 00:28:00.840]  敬畏神
[00:28:00.840 --> 00:28:03.840]  神聖的敬畏
[00:28:03.840 --> 00:28:06.840]  這一段呢也講到
[00:28:06.840 --> 00:28:08.840]  其中呢也會講到
[00:28:08.840 --> 00:28:12.840]  跟不認識神的人做朋友的話
[00:28:12.840 --> 00:28:15.840]  這個難處
[00:28:15.840 --> 00:28:18.840]  我們先看到113節
[00:28:18.840 --> 00:28:20.840]  叫做心懷二意
[00:28:20.840 --> 00:28:23.840]  心懷二意的意思呢
[00:28:23.840 --> 00:28:28.840]  就是指那些跟神的思想
[00:28:28.840 --> 00:28:31.840]  跟神的道路不同的人
[00:28:31.840 --> 00:28:32.840]  神是這麼走的
[00:28:32.840 --> 00:28:34.840]  他說要往那邊走
[00:28:34.840 --> 00:28:39.840]  神說應該我們是這樣的
[00:28:39.840 --> 00:28:40.840]  來保持聖潔
[00:28:40.840 --> 00:28:44.840]  他們卻是要用另外一種語教
[00:28:44.840 --> 00:28:45.840]  一種方法
[00:28:45.840 --> 00:28:47.840]  一種觀點
[00:28:47.840 --> 00:28:50.840]  來代替神聖潔的思想
[00:28:50.840 --> 00:28:53.840]  所以這個是心懷二意
[00:28:53.840 --> 00:28:56.840]  就是兩個跟神的道路
[00:28:56.840 --> 00:29:00.840]  跟神的思想不同的人
[00:29:00.840 --> 00:29:02.840]  所以詩人愛神的話呢
[00:29:02.840 --> 00:29:05.840]  他就恨那些搖擺不靜
[00:29:05.840 --> 00:29:07.840]  心懷二意
[00:29:07.840 --> 00:29:11.840]  人的想法其實是很虛空的
[00:29:11.840 --> 00:29:14.840]  他沒有一定的認識
[00:29:14.840 --> 00:29:17.840]  但是神的思想跟道路
[00:29:17.840 --> 00:29:19.840]  卻是很確定的
[00:29:19.840 --> 00:29:21.840]  神說這條是正路
[00:29:21.840 --> 00:29:23.840]  你們要行得齊節
[00:29:23.840 --> 00:29:25.840]  說這條是窄路
[00:29:25.840 --> 00:29:28.840]  你們要聽從主的話
[00:29:28.840 --> 00:29:29.840]  你們要走下去
[00:29:29.840 --> 00:29:32.840]  你們一定能夠得到好處
[00:29:32.840 --> 00:29:34.840]  得到榮耀
[00:29:34.840 --> 00:29:36.840]  所以神的路呢
[00:29:36.840 --> 00:29:37.840]  神的想法呢
[00:29:37.840 --> 00:29:38.840]  思想呢
[00:29:38.840 --> 00:29:42.840]  是很確定的
[00:29:42.840 --> 00:29:46.840]  如果我們只是追求人的智慧
[00:29:46.840 --> 00:29:49.840]  所謂世上有很多哲學
[00:29:49.840 --> 00:29:51.840]  有很多智慧
[00:29:51.840 --> 00:29:53.840]  要依靠自己
[00:29:53.840 --> 00:29:56.840]  不如求己
[00:29:56.840 --> 00:29:58.840]  怎麼求人呢
[00:29:58.840 --> 00:30:00.840]  怎麼要禱告神呢
[00:30:00.840 --> 00:30:02.840]  你要靠自己呀
[00:30:02.840 --> 00:30:04.840]  那麼你這樣的話
[00:30:04.840 --> 00:30:06.840]  這世界上的人呢
[00:30:06.840 --> 00:30:09.840]  很少有幾個人靠自己
[00:30:09.840 --> 00:30:11.840]  能夠成功的
[00:30:11.840 --> 00:30:14.840]  大部分都是有頭無尾
[00:30:14.840 --> 00:30:16.840]  到時候呢
[00:30:16.840 --> 00:30:18.840]  是一場空
[00:30:18.840 --> 00:30:20.840]  所以在這個地方
[00:30:20.840 --> 00:30:21.840]  上八節呢
[00:30:21.840 --> 00:30:23.840]  就是剛才說的
[00:30:23.840 --> 00:30:27.840]  105節到112節呢
[00:30:27.840 --> 00:30:29.840]  是講到
[00:30:29.840 --> 00:30:34.840]  注意他的腳
[00:30:34.840 --> 00:30:36.840]  他的腳前的燈
[00:30:36.840 --> 00:30:37.840]  路上的光
[00:30:37.840 --> 00:30:38.840]  他要走路
[00:30:38.840 --> 00:30:40.840]  現在這一段聖經呢
[00:30:40.840 --> 00:30:41.840]  這八節聖經呢
[00:30:41.840 --> 00:30:43.840]  要注意他的心
[00:30:43.840 --> 00:30:45.840]  他愛著神的話
[00:30:45.840 --> 00:30:47.840]  要叫他濾法呢
[00:30:47.840 --> 00:30:49.840]  愛著神的話
[00:30:49.840 --> 00:30:50.840]  那麼這樣的話
[00:30:50.840 --> 00:30:51.840]  他心呢
[00:30:51.840 --> 00:30:52.840]  被神得罪的話
[00:30:52.840 --> 00:30:55.840]  他就能夠走在世界上
[00:30:55.840 --> 00:30:58.840]  這條曠野的道路上面
[00:30:58.840 --> 00:31:02.840]  但是詩人知道自己是軟弱的
[00:31:02.840 --> 00:31:04.840]  他沒有辦法能夠抵抗
[00:31:04.840 --> 00:31:07.840]  這個世界上這些潮流
[00:31:07.840 --> 00:31:10.840]  所以就是來到神這裡說呢
[00:31:10.840 --> 00:31:12.840]  你是我長生之處
[00:31:12.840 --> 00:31:14.840]  他來到神這裡
[00:31:14.840 --> 00:31:16.840]  他就
[00:31:16.840 --> 00:31:18.840]  神就得到保護
[00:31:18.840 --> 00:31:20.840]  神是他的山寨
[00:31:20.840 --> 00:31:21.840]  是他的力量
[00:31:21.840 --> 00:31:23.840]  是他隨時的幫助
[00:31:23.840 --> 00:31:26.840]  他就長生之處
[00:31:26.840 --> 00:31:29.840]  所以在詩篇91篇也說
[00:31:29.840 --> 00:31:32.840]  他說住在至高者隱秘處的
[00:31:32.840 --> 00:31:35.840]  必住在全能者的陰下
[00:31:35.840 --> 00:31:38.840]  詩人他知道自己的軟弱
[00:31:38.840 --> 00:31:40.840]  沒有力量
[00:31:40.840 --> 00:31:42.840]  他沒有辦法抵抗
[00:31:42.840 --> 00:31:44.840]  這個世界上的這些影響
[00:31:44.840 --> 00:31:47.840]  所以他就來到神這裡
[00:31:47.840 --> 00:31:51.840]  因為神是他長生之處
[00:31:51.840 --> 00:31:56.840]  他在神這裡確實是體會到
[00:31:56.840 --> 00:31:58.840]  神是他的盾牌
[00:31:58.840 --> 00:32:02.840]  神是他的避難所
[00:32:02.840 --> 00:32:04.840]  他經歷到神的話
[00:32:04.840 --> 00:32:06.840]  是千真萬確的
[00:32:06.840 --> 00:32:08.840]  所以他說
[00:32:08.840 --> 00:32:10.840]  在長生之處
[00:32:10.840 --> 00:32:12.840]  他就安全了
[00:32:12.840 --> 00:32:15.840]  所以神的話給我們看見
[00:32:15.840 --> 00:32:18.840]  我們要來到神的面前
[00:32:18.840 --> 00:32:22.840]  我們要長生在他的裡頭
[00:32:22.840 --> 00:32:24.840]  當你遇到困難
[00:32:24.840 --> 00:32:26.840]  遇到危險的時候
[00:32:26.840 --> 00:32:27.840]  遇到逼迫的時候
[00:32:27.840 --> 00:32:29.840]  你往哪裡長生呢
[00:32:29.840 --> 00:32:31.840]  你是求朋友
[00:32:31.840 --> 00:32:33.840]  求別人呢
[00:32:33.840 --> 00:32:35.840]  你要來到神面前
[00:32:35.840 --> 00:32:37.840]  你要在神裡頭
[00:32:37.840 --> 00:32:40.840]  神是你的長生之處
[00:32:40.840 --> 00:32:49.840]  在第一百一十五節
[00:32:49.840 --> 00:32:50.840]  又要說到
[00:32:50.840 --> 00:32:53.840]  作惡的人你們離開我吧
[00:32:53.840 --> 00:32:57.840]  我好遵守我神的命令
[00:32:57.840 --> 00:33:02.840]  他就是覺得跟不信的人
[00:33:02.840 --> 00:33:04.840]  不敬虔的人在一起
[00:33:04.840 --> 00:33:08.840]  我覺得比較困難
[00:33:08.840 --> 00:33:10.840]  很難
[00:33:10.840 --> 00:33:14.840]  所以說你離開我吧
[00:33:14.840 --> 00:33:19.840]  信跟不信實在是不能同步一個
[00:33:19.840 --> 00:33:21.840]  都講不到一起
[00:33:21.840 --> 00:33:24.840]  他們覺得有興趣的東西
[00:33:24.840 --> 00:33:27.840]  覺得講起來很高興的東西
[00:33:27.840 --> 00:33:30.840]  你聽了以後越聽越難過
[00:33:30.840 --> 00:33:33.840]  所以這個很難是跟一個不信的人
[00:33:33.840 --> 00:33:36.840]  能夠心靈相通的
[00:33:36.840 --> 00:33:38.840]  因為他們所看到的
[00:33:38.840 --> 00:33:42.840]  跟你所看到的完全不一樣
[00:33:42.840 --> 00:33:46.840]  所以今天呢
[00:33:46.840 --> 00:33:50.840]  世上這些榮耀
[00:33:50.840 --> 00:33:52.840]  或者一些追求
[00:33:52.840 --> 00:33:55.840]  都不是存到永遠的
[00:33:55.840 --> 00:34:01.840]  神給我們的是一個永遠的榮耀
[00:34:01.840 --> 00:34:05.840]  我們的福氣是一個永遠的產業
[00:34:05.840 --> 00:34:07.840]  神教我們今天的地上
[00:34:07.840 --> 00:34:11.840]  不過就是走這麼一段路
[00:34:11.840 --> 00:34:15.840]  將來有一天我們要到神那裡
[00:34:15.840 --> 00:34:18.840]  他要把永遠的榮耀的產業
[00:34:18.840 --> 00:34:22.840]  能夠賜給我們
[00:34:22.840 --> 00:34:23.840]  所以這個私人
[00:34:23.840 --> 00:34:26.840]  跟這些不敬虔的人
[00:34:26.840 --> 00:34:29.840]  做朋友是很難的
[00:34:29.840 --> 00:34:35.840]  所以說你們離開我吧
[00:34:35.840 --> 00:34:42.840]  第116節到117節說
[00:34:42.840 --> 00:34:44.840]  私人知道自己的軟弱
[00:34:44.840 --> 00:34:50.840]  所以他求神用他的話語來扶持他
[00:34:50.840 --> 00:34:54.840]  我們生活在這個世上
[00:34:54.840 --> 00:34:56.840]  生活這個社會中間
[00:34:56.840 --> 00:35:00.840]  我們會更普通的能相處
[00:35:00.840 --> 00:35:03.840]  有時候我們覺得很難
[00:35:03.840 --> 00:35:09.840]  你怎麼能夠按照你是神的兒女
[00:35:09.840 --> 00:35:11.840]  這樣的要求來要求自己呢
[00:35:11.840 --> 00:35:14.840]  有的時候就很難
[00:35:14.840 --> 00:35:17.840]  但是我們可以靠神
[00:35:17.840 --> 00:35:19.840]  我們可以靠神
[00:35:19.840 --> 00:35:21.840]  不至於跌倒
[00:35:21.840 --> 00:35:25.840]  我們反倒可以來活出一個聖潔的生活
[00:35:25.840 --> 00:35:28.840]  人都是要追求
[00:35:28.840 --> 00:35:31.840]  暫時的一些名利地位
[00:35:31.840 --> 00:35:34.840]  但是我們有神的話的話
[00:35:34.840 --> 00:35:35.840]  提醒我們
[00:35:35.840 --> 00:35:38.840]  神要給我們的不是這些
[00:35:38.840 --> 00:35:43.840]  要給我們的是永遠存在天長的經驗
[00:35:43.840 --> 00:35:47.840]  所以我們不能靠自己
[00:35:47.840 --> 00:35:49.840]  真正要靠神
[00:35:49.840 --> 00:35:53.840]  如果靠自己我們就很容易跌倒
[00:35:53.840 --> 00:35:56.840]  所以這裡說的話
[00:35:56.840 --> 00:35:59.840]  116節說
[00:35:59.840 --> 00:36:03.840]  求你照你的話扶持我
[00:36:03.840 --> 00:36:07.840]  扶持這個字非常的寶貴
[00:36:07.840 --> 00:36:11.840]  扶持的意思就是兩個手抓住的意思
[00:36:11.840 --> 00:36:15.840]  他說求神用他的大能的手抓住他
[00:36:15.840 --> 00:36:19.840]  叫他能夠過聖潔的生活
[00:36:19.840 --> 00:36:24.840]  所以這個是他向神的禱告
[00:36:24.840 --> 00:36:27.840]  神會引導我們
[00:36:27.840 --> 00:36:29.840]  感動我們
[00:36:29.840 --> 00:36:31.840]  但是如果我們疏忽了呢
[00:36:31.840 --> 00:36:33.840]  我們離開了神的話呢
[00:36:33.840 --> 00:36:37.840]  就很容易隨流逝去
[00:36:37.840 --> 00:36:38.840]  那個時候呢
[00:36:38.840 --> 00:36:40.840]  他就說
[00:36:40.840 --> 00:36:44.840]  你不要叫我硬失望和害羞
[00:36:44.840 --> 00:36:49.840]  你離開神跟他們混在一起的話
[00:36:49.840 --> 00:36:54.840]  你就會對自己失望
[00:36:54.840 --> 00:37:00.840]  因為你對不起神
[00:37:00.840 --> 00:37:04.840]  所以詩人要遵守神的律法
[00:37:04.840 --> 00:37:10.840]  他說我時常看重你的律例
[00:37:10.840 --> 00:37:16.840]  詩人要遵守神的律法
[00:37:16.840 --> 00:37:22.840]  首先他要律法的主來扶持他
[00:37:22.840 --> 00:37:26.840]  所以有三樣東西是他害怕的
[00:37:26.840 --> 00:37:31.840]  一個就是外面有事態
[00:37:31.840 --> 00:37:37.840]  我們裡面有我們天人的敗壞
[00:37:37.840 --> 00:37:40.840]  裡面有時候我們也看到
[00:37:40.840 --> 00:37:42.840]  有一些被神所用的人呢
[00:37:42.840 --> 00:37:44.840]  他們也會跌倒
[00:37:44.840 --> 00:37:46.840]  這三方面我們看到的話
[00:37:46.840 --> 00:37:48.840]  我們是很害怕的
[00:37:48.840 --> 00:37:51.840]  如果我們要把這三件事情
[00:37:51.840 --> 00:37:53.840]  記在我們心裡頭
[00:37:53.840 --> 00:37:56.840]  我們就會謹慎
[00:37:56.840 --> 00:38:00.840]  我們就會小心謙卑
[00:38:00.840 --> 00:38:05.840]  知道我們所處的環境是有試探的
[00:38:05.840 --> 00:38:07.840]  也知道我們裡面
[00:38:07.840 --> 00:38:09.840]  雖然我們已經得救了
[00:38:09.840 --> 00:38:13.840]  但是我們裡面還有肉體天然的敗壞
[00:38:13.840 --> 00:38:17.840]  我們也看到有些神所
[00:38:17.840 --> 00:38:20.840]  一時所用的人也跌倒了
[00:38:20.840 --> 00:38:22.840]  那你這個
[00:38:22.840 --> 00:38:25.840]  他們都是比我們強的人
[00:38:25.840 --> 00:38:27.840]  他們為什麼會跌倒呢
[00:38:27.840 --> 00:38:31.840]  並不是說信了主就非常剛強
[00:38:31.840 --> 00:38:33.840]  有時候也會跌倒
[00:38:33.840 --> 00:38:36.840]  所以這三方面你都注意的話
[00:38:36.840 --> 00:38:39.840]  那我們就會謙卑
[00:38:39.840 --> 00:38:42.840]  就會謹慎了
[00:38:42.840 --> 00:38:46.840]  所以戈林多後書也說到
[00:38:46.840 --> 00:38:49.840]  所以自己以為站得比較穩呢
[00:38:49.840 --> 00:38:53.840]  需要謹慎免得跌倒
[00:38:53.840 --> 00:38:57.840]  這個是保羅提醒信徒的
[00:38:57.840 --> 00:39:00.840]  你以為自己很剛強
[00:39:00.840 --> 00:39:04.840]  但是你要小心
[00:39:04.840 --> 00:39:06.840]  免得跌倒
[00:39:06.840 --> 00:39:10.840]  有一個走鋼絲很出名的人
[00:39:10.840 --> 00:39:17.840]  他能夠走過尼克羅大伯墓這條
[00:39:17.840 --> 00:39:19.840]  伯墓上加一條鋼絲的話
[00:39:19.840 --> 00:39:22.840]  他能從那頭走到這一頭
[00:39:22.840 --> 00:39:25.840]  他是可以走這樣的一個路
[00:39:25.840 --> 00:39:28.840]  但是有一天他在街上不小心
[00:39:28.840 --> 00:39:31.840]  踩了一塊香蕉皮
[00:39:31.840 --> 00:39:34.840]  他滑倒了
[00:39:34.840 --> 00:39:37.840]  他可以在鋼絲上面很謹慎
[00:39:37.840 --> 00:39:39.840]  能夠從頭走到尾
[00:39:39.840 --> 00:39:41.840]  但是他在路上不小心的話
[00:39:41.840 --> 00:39:45.840]  一個一塊香蕉皮就給他跌倒了
[00:39:45.840 --> 00:39:50.840]  所以我們就是要常常提醒自己
[00:39:50.840 --> 00:39:54.840]  你不能夠疏忽大意
[00:39:54.840 --> 00:39:57.840]  也不能夠自己誇口
[00:39:57.840 --> 00:40:00.840]  誇口的要指著神誇口
[00:40:00.840 --> 00:40:02.840]  只有神保守我們
[00:40:02.840 --> 00:40:03.840]  加力量給我們
[00:40:03.840 --> 00:40:07.840]  我們才能站得住
[00:40:07.840 --> 00:40:12.840]  所以我們時時刻刻都不要忘記倚靠主
[00:40:12.840 --> 00:40:15.840]  不要忘記倚靠主
[00:40:15.840 --> 00:40:18.840]  你剛強的時候倚靠主
[00:40:18.840 --> 00:40:20.840]  軟弱的時候倚靠主
[00:40:20.840 --> 00:40:26.840]  這樣的話主會帶領我們走前面的一步路
[00:40:26.840 --> 00:40:30.840]  到最後這幾節的話
[00:40:30.840 --> 00:40:34.840]  118到119就是斯登說的
[00:40:34.840 --> 00:40:37.840]  他要愛神的話
[00:40:37.840 --> 00:40:39.840]  他說凡地上的惡人
[00:40:39.840 --> 00:40:42.840]  你除掉他好像除掉渣滓
[00:40:42.840 --> 00:40:45.840]  因此我愛你的法度
[00:40:45.840 --> 00:40:47.840]  他要愛神的話
[00:40:47.840 --> 00:40:53.840]  愛神的話就免得受了虧損
[00:40:53.840 --> 00:41:00.840]  因為聰明跟詭詐是不一樣的
[00:41:00.840 --> 00:41:05.840]  聰明是真的能夠看到事理的規律
[00:41:05.840 --> 00:41:12.840]  但是詭詐是用好聽的話來掩蓋自己
[00:41:12.840 --> 00:41:16.840]  就是把房子蓋在沙土上面
[00:41:16.840 --> 00:41:21.840]  這個是我們要愛神的話
[00:41:21.840 --> 00:41:24.840]  他說到了審判的日子
[00:41:24.840 --> 00:41:31.840]  地上的惡人來就是要將地上的渣滓給除掉
[00:41:31.840 --> 00:41:37.840]  審判的時候就會看出來誰是神喜歡的
[00:41:37.840 --> 00:41:41.840]  誰是神所不喜歡的
