
[00:00:00.000 --> 00:00:03.000]  停不了的重站
[00:20:55.000 --> 00:21:00.000]  串通風暴、平靜和懼怕
[00:21:00.000 --> 00:21:03.000]  是MEGA
[00:21:03.000 --> 00:21:05.000]  或者叫MEGASON
[00:21:05.000 --> 00:21:07.000]  這個字在希臘文來說
[00:21:07.000 --> 00:21:09.000]  簡單平平無奇
[00:21:09.000 --> 00:21:13.000]  很大、很厲害
[00:21:13.000 --> 00:21:15.000]  就是這裡了
[00:21:15.000 --> 00:21:17.000]  當聖經說人生裡面
[00:21:17.000 --> 00:21:19.000]  我們好像門徒一樣
[00:21:19.000 --> 00:21:22.000]  經歷大大的風暴的時候
[00:21:22.000 --> 00:21:24.000]  聖經就形容「風治了」
[00:21:24.000 --> 00:21:25.000]  不是「治了」
[00:21:25.000 --> 00:21:28.000]  是「大大的平靜」
[00:21:28.000 --> 00:21:30.000]  到最後聖經告訴我們
[00:21:30.000 --> 00:21:32.000]  門徒不只是懼怕
[00:21:32.000 --> 00:21:34.000]  是「大大的懼怕」
[00:21:34.000 --> 00:21:36.000]  說什麼呢?
[00:21:36.000 --> 00:21:38.000]  說的意思就是
[00:21:38.000 --> 00:21:41.000]  如果今天人懂得去懼怕
[00:21:41.000 --> 00:21:44.000]  那個真正值得懼怕的一位
[00:21:44.000 --> 00:21:47.000]  那我們又怕什麼呢?
[00:21:47.000 --> 00:21:50.000]  所謂高度設防的監獄
[00:21:50.000 --> 00:21:52.000]  還有為什麼我傳福音的時候
[00:21:52.000 --> 00:21:54.000]  或者我生活好好的的時候
[00:21:54.000 --> 00:21:59.000]  突然間遇到大大的風暴呢?
[00:21:59.000 --> 00:22:03.000]  人生就是這樣
[00:22:03.000 --> 00:22:05.000]  詩歌、禱告
[00:22:05.000 --> 00:22:10.000]  我覺得不一定會引發你生命有經歷改變
[00:22:10.000 --> 00:22:12.000]  但如果詩歌和禱告
[00:22:12.000 --> 00:22:15.000]  是將你自己人生的經驗面
[00:22:15.000 --> 00:22:17.000]  能夠體會到人生裡面
[00:22:17.000 --> 00:22:21.000]  因為有主而勝得無比的時候
[00:22:21.000 --> 00:22:23.000]  我怕你什麼呢?
[00:22:23.000 --> 00:22:25.000]  我怕你這個病什麼呢?
[00:22:25.000 --> 00:22:27.000]  我怕你這個炒魷魚有什麼呢?
[00:22:27.000 --> 00:22:31.000]  我怕你這個婚姻的改變有什麼呢?
[00:22:31.000 --> 00:22:35.000]  是我們有時都會有人生落難的時候
[00:22:35.000 --> 00:22:38.000]  就正如保羅在他人生裡面
[00:22:38.000 --> 00:22:41.000]  他不是像你這麼簡單說
[00:22:41.000 --> 00:22:43.000]  他立刻禱告、詩歌
[00:22:43.000 --> 00:22:45.000]  看看問他唱哪首歌
[00:22:45.000 --> 00:22:47.000]  如果保羅唱那首我唱
[00:22:47.000 --> 00:22:51.000]  應該可以得到經歷、神蹟吧
[00:22:51.000 --> 00:22:53.000]  我很記得
[00:22:53.000 --> 00:22:56.000]  有機會和一班神學生和教授
[00:22:56.000 --> 00:23:00.000]  一起踏足耶路撒冷的時候
[00:23:00.000 --> 00:23:01.000]  我們走加里尼海
[00:23:01.000 --> 00:23:02.000]  導遊告訴我
[00:23:02.000 --> 00:23:07.000]  馮牧師,這就是耶穌基督走過的地方
[00:23:07.000 --> 00:23:11.000]  那班神學生立刻用腳搓幾下
[00:23:11.000 --> 00:23:13.000]  想著搓你一下
[00:23:13.000 --> 00:23:16.000]  沾一沾耶穌的腳氣也好
[00:23:16.000 --> 00:23:18.000]  不是啊
[00:23:18.000 --> 00:23:20.000]  不是這種皇大先師的信仰
[00:23:20.000 --> 00:23:22.000]  使我們今天的侍奉
[00:23:22.000 --> 00:23:26.000]  使我們今天的生命可以走下去
[00:23:26.000 --> 00:23:29.000]  是因為地大地動天搖
[00:23:29.000 --> 00:23:31.000]  不是因為詩歌
[00:23:31.000 --> 00:23:33.000]  是因為保羅背後的心
[00:23:33.000 --> 00:23:35.000]  那個信仰
[00:23:35.000 --> 00:23:37.000]  一直都沒有變
[00:23:37.000 --> 00:23:39.000]  所以我只是問一件事
[00:23:39.000 --> 00:23:42.000]  你要經歷神蹟
[00:23:42.000 --> 00:23:45.000]  但你的心有沒有變?
[00:23:45.000 --> 00:23:48.000]  你可以今天坐在這個禮堂裡面
[00:23:48.000 --> 00:23:50.000]  但你忘記了
[00:23:50.000 --> 00:23:54.000]  你只是習慣性來的時候
[00:23:54.000 --> 00:23:56.000]  你不會經歷到神蹟
[00:23:56.000 --> 00:23:59.000]  你一定不會經歷到神蹟
[00:23:59.000 --> 00:24:02.000]  經歷神蹟不是一定要很大打開家門
[00:24:02.000 --> 00:24:05.000]  而是經歷心靈的釋放
[00:24:05.000 --> 00:24:07.000]  保羅他就是心靈有釋放
[00:24:07.000 --> 00:24:09.000]  所以他仍然可以唱歌
[00:24:09.000 --> 00:24:12.000]  他不是覺得很過癮
[00:24:12.000 --> 00:24:15.000]  我真的沒試過做羅馬公民
[00:24:15.000 --> 00:24:16.000]  我坐過牢的
[00:24:16.000 --> 00:24:18.000]  他覺得多好啊
[00:24:18.000 --> 00:24:19.000]  不是啊
[00:24:19.000 --> 00:24:22.000]  他們知道他們命不保矣
[00:24:22.000 --> 00:24:24.000]  但保羅將生命能夠擺開
[00:24:24.000 --> 00:24:26.000]  不是因為他覺得
[00:24:26.000 --> 00:24:29.000]  膽正命平有九條命
[00:24:29.000 --> 00:24:31.000]  是因為他知道
[00:24:31.000 --> 00:24:35.000]  我的救贖主活著
[00:24:35.000 --> 00:24:37.000]  要記住
[00:24:37.000 --> 00:24:39.000]  膽正命平的保羅
[00:24:39.000 --> 00:24:41.000]  不是為了他自己
[00:24:41.000 --> 00:24:42.000]  這個神蹟
[00:24:42.000 --> 00:24:44.000]  如果你的焦點擺出來
[00:24:44.000 --> 00:24:46.000]  只是保羅經歷神蹟
[00:24:46.000 --> 00:24:47.000]  即是我都有機會了
[00:24:47.000 --> 00:24:48.000]  不是啊
[00:24:48.000 --> 00:24:50.000]  保羅經歷神蹟
[00:24:50.000 --> 00:24:52.000]  保羅經歷監掃釋放
[00:24:52.000 --> 00:24:55.000]  是轉變成祝福了監卒
[00:24:55.000 --> 00:24:57.000]  令到他加信主
[00:24:57.000 --> 00:25:00.000]  所以你不要看錯焦點
[00:25:00.000 --> 00:25:03.000]  他不是說不救你
[00:25:03.000 --> 00:25:07.000]  你和我只是神裡面一個好的器皿
[00:25:07.000 --> 00:25:09.000]  不過你認不認
[00:25:09.000 --> 00:25:10.000]  你接不接受
[00:25:10.000 --> 00:25:14.000]  我的性命不保不緊要
[00:25:14.000 --> 00:25:16.000]  但福音的真光
[00:25:16.000 --> 00:25:20.000]  能不能夠繼續顯大
[00:25:20.000 --> 00:25:23.000]  所以讓我們在禱告頌讚裡
[00:25:23.000 --> 00:25:25.000]  再一次低頭
[00:25:25.000 --> 00:25:27.000]  告訴神
[00:25:27.000 --> 00:25:30.000]  我的生命一路都屬你
[00:25:30.000 --> 00:25:34.000]  所以無論是福是禍
[00:25:34.000 --> 00:25:37.000]  我仍然心裡有這首歌
[00:25:37.000 --> 00:25:39.000]  我的救贖主活著
[00:25:39.000 --> 00:25:41.000]  我們一齊禱告
