
[00:00:00.000 --> 00:00:03.000]  我們繼續坐在一起思想聖經的說話
[00:19:44.000 --> 00:19:48.000]  但是神這樣待我是不公平的
[00:19:48.000 --> 00:19:52.000]  何時我們以一種交易的觀念去看神的時候
[00:19:52.000 --> 00:19:55.000]  我們會對神有很多埋怨
[00:19:55.000 --> 00:19:58.000]  也會對人有很多的批評
[00:19:58.000 --> 00:20:01.000]  甚至是嫉妒
[00:20:01.000 --> 00:20:05.000]  我想說一個你會記得我說過的故事
[00:20:05.000 --> 00:20:08.000]  我很記得很多年之前
[00:20:08.000 --> 00:20:10.000]  有一次去一間教會講道
[00:20:10.000 --> 00:20:12.000]  去講道的時候
[00:20:12.000 --> 00:20:15.000]  在完了崇拜他們很想拍一張集體照
[00:20:15.000 --> 00:20:17.000]  因此推開講台
[00:20:17.000 --> 00:20:20.000]  就預備大家上來拍照
[00:20:20.000 --> 00:20:24.000]  在那個時候有三個弟兄都很健壯的
[00:20:24.000 --> 00:20:27.000]  走過來搬了一個很重的講台
[00:20:27.000 --> 00:20:29.000]  在預備搬的時候
[00:20:29.000 --> 00:20:31.000]  突然間我在前面坐
[00:20:31.000 --> 00:20:33.000]  就聽到後面有一把聲音
[00:20:33.000 --> 00:20:36.000]  就說「讓我來幫忙」
[00:20:36.000 --> 00:20:38.000]  然後我回頭看一看
[00:20:38.000 --> 00:20:41.000]  是一個大概十歲左右的孩子
[00:20:41.000 --> 00:20:46.000]  很肥的一個少年
[00:20:46.000 --> 00:20:50.000]  特別的地方就是他戴了一個黑眼鏡
[00:20:50.000 --> 00:20:53.000]  很有型格的
[00:20:53.000 --> 00:20:55.000]  就走上前面
[00:20:55.000 --> 00:20:58.000]  然後他就說「讓我來幫忙」
[00:20:58.000 --> 00:21:00.000]  哥哥當然讓他幫忙
[00:21:00.000 --> 00:21:03.000]  這個小朋友就走過來
[00:21:03.000 --> 00:21:07.000]  他的手握著那個講台
[00:21:07.000 --> 00:21:09.000]  然後眼鏡很快就掉下來
[00:21:09.000 --> 00:21:10.000]  所以就托著
[00:21:10.000 --> 00:21:11.000]  托著眼鏡
[00:21:11.000 --> 00:21:14.000]  然後握著那個講台
[00:21:14.000 --> 00:21:16.000]  哥哥就搬了那個講台
[00:21:16.000 --> 00:21:18.000]  在搬的時候
[00:21:18.000 --> 00:21:20.000]  我看著哥哥要遷就他
[00:21:20.000 --> 00:21:22.000]  怕撞到他
[00:21:22.000 --> 00:21:23.000]  更加艱難
[00:21:23.000 --> 00:21:26.000]  不過讓他幫忙
[00:21:26.000 --> 00:21:29.000]  然後就一起搬到旁邊
[00:21:29.000 --> 00:21:31.000]  搬完之後
[00:21:31.000 --> 00:21:33.000]  我永遠不會忘記
[00:21:33.000 --> 00:21:35.000]  這位小朋友很開心
[00:21:35.000 --> 00:21:36.000]  拍拍手
[00:21:36.000 --> 00:21:40.000]  「很辛苦啊」
[00:21:40.000 --> 00:21:42.000]  「很辛苦啊」
[00:21:42.000 --> 00:21:46.000]  然後就走開了
[00:21:46.000 --> 00:21:48.000]  當我想起這件事的時候
[00:21:48.000 --> 00:21:50.000]  有時候會想
[00:21:50.000 --> 00:21:55.000]  難道上帝要我們幫他?
[00:21:55.000 --> 00:21:58.000]  難道他要我們去幫助他
[00:21:58.000 --> 00:22:00.000]  才能夠去傳福音
[00:22:00.000 --> 00:22:03.000]  才能夠去建立他的教會?
[00:22:03.000 --> 00:22:06.000]  上帝用一句話創造天地
[00:22:06.000 --> 00:22:10.000]  其實他不需要我們幫助他
[00:22:10.000 --> 00:22:14.000]  但是他給我們有機會與他同工
[00:22:14.000 --> 00:22:19.000]  能夠一起去經歷上帝的作為
[00:22:19.000 --> 00:22:23.000]  因此他容許我們來參與
[00:22:23.000 --> 00:22:25.000]  也告訴我們
[00:22:25.000 --> 00:22:28.000]  當我們聽從他的說話的時候
[00:22:28.000 --> 00:22:31.000]  神有很完全的恩惠
[00:22:31.000 --> 00:22:32.000]  預備好
[00:22:32.000 --> 00:22:34.000]  預備給我們
[00:22:34.000 --> 00:22:36.000]  叫我們去拿
[00:22:36.000 --> 00:22:38.000]  你過去領受
[00:22:38.000 --> 00:22:39.000]  那些相信的人
[00:22:39.000 --> 00:22:42.000]  那些帶著感恩的心的人
[00:22:42.000 --> 00:22:45.000]  就會知道去聽從上帝
[00:22:45.000 --> 00:22:46.000]  沒錯有時候
[00:22:46.000 --> 00:22:49.000]  作主的門徒付出代價
[00:22:49.000 --> 00:22:52.000]  但是知道在過程中
[00:22:52.000 --> 00:22:55.000]  我們要感謝上帝
[00:22:55.000 --> 00:22:57.000]  去回應上帝的吩咐
[00:22:57.000 --> 00:22:59.000]  也相信他自己的說話
[00:22:59.000 --> 00:23:01.000]  因此去聽從
[00:23:01.000 --> 00:23:05.000]  去拿神要給我們的恩惠
[00:23:05.000 --> 00:23:08.000]  但是關鍵不在乎你自己
[00:23:08.000 --> 00:23:11.000]  好像是付出很大的代價
[00:23:11.000 --> 00:23:16.000]  關鍵是神已經要將恩典賜給你
[00:23:16.000 --> 00:23:17.000]  所以你會記得
[00:23:17.000 --> 00:23:19.000]  保羅一句說話很特別
[00:23:19.000 --> 00:23:21.000]  他在哥倫多前書十五章
[00:23:21.000 --> 00:23:24.000]  我今天成為何等樣的人
[00:23:24.000 --> 00:23:29.000]  是神的恩典才成
[00:23:29.000 --> 00:23:31.000]  然後他繼續說
[00:23:31.000 --> 00:23:33.000]  我得到這些恩典
[00:23:33.000 --> 00:23:37.000]  恩典在我身上不是徒然的
[00:23:37.000 --> 00:23:41.000]  他說並且他賜我的恩典
[00:23:41.000 --> 00:23:42.000]  不是徒然的
[00:23:42.000 --> 00:23:47.000]  因為我被眾仕徒格外的勞苦
[00:23:47.000 --> 00:23:53.000]  他就說:這原不是我,乃是神的恩與我同在
[00:23:53.000 --> 00:23:54.000]  當你看完《節聖經》的時候
[00:23:54.000 --> 00:23:55.000]  好像很混亂的
[00:23:55.000 --> 00:23:57.000]  究竟是恩還是不是恩
[00:23:57.000 --> 00:24:00.000]  是勞苦還是不是勞苦
[00:24:00.000 --> 00:24:02.000]  但是保羅清楚說
[00:24:02.000 --> 00:24:04.000]  我能夠成為了今天這個人
[00:24:04.000 --> 00:24:06.000]  是神的恩典
[00:24:06.000 --> 00:24:09.000]  但是我不容許神的恩典徒然
[00:24:09.000 --> 00:24:11.000]  我回應神的恩惠
[00:24:11.000 --> 00:24:13.000]  感謝祂的恩惠
[00:24:13.000 --> 00:24:16.000]  因此我格外勞苦來服侍上帝
[00:24:16.000 --> 00:24:18.000]  但我能夠勞苦
[00:24:18.000 --> 00:24:20.000]  其實都不是我
[00:24:20.000 --> 00:24:24.000]  是神的恩惠與我同在
[00:24:24.000 --> 00:24:29.000]  以致我能夠可以這樣來服侍上帝
[00:24:29.000 --> 00:24:32.000]  在過程當中不是在交易
[00:24:32.000 --> 00:24:34.000]  只是清楚地知道
[00:24:34.000 --> 00:24:36.000]  是上帝的恩
[00:24:36.000 --> 00:24:38.000]  我去聽從祂
[00:24:38.000 --> 00:24:42.000]  以致我能夠盡得神要給我的恩惠
[00:24:42.000 --> 00:24:47.000]  當人能夠明白天國的道理的時候
[00:24:47.000 --> 00:24:50.000]  他就不會埋怨上帝
[00:24:50.000 --> 00:24:53.000]  也不會去妒忌別人
[00:24:53.000 --> 00:24:54.000]  為什麼得到這麼多恩典
[00:24:54.000 --> 00:24:56.000]  我得不到應得的
[00:24:56.000 --> 00:24:58.000]  在那個時候
[00:24:58.000 --> 00:24:59.000]  聖經就說
[00:24:59.000 --> 00:25:01.000]  本來在前的
[00:25:01.000 --> 00:25:04.000]  現在落後了
[00:25:04.000 --> 00:25:06.000]  本來那些後面的
[00:25:06.000 --> 00:25:09.000]  可能他們很無知
[00:25:09.000 --> 00:25:13.000]  或者他們不知道去做什麼事情
[00:25:13.000 --> 00:25:16.000]  但他們很願意謙虛地
[00:25:16.000 --> 00:25:20.000]  接受神給他們的慈愛
[00:25:20.000 --> 00:25:22.000]  進入葡萄園
[00:25:22.000 --> 00:25:25.000]  他們反而在前
[00:25:25.000 --> 00:25:27.000]  各位弟兄姊妹
[00:25:27.000 --> 00:25:29.000]  當我們讀這段聖經的時候
[00:25:29.000 --> 00:25:31.000]  我們體會到上帝
[00:25:31.000 --> 00:25:32.000]  祂自己的作為
[00:25:32.000 --> 00:25:35.000]  是要讓人得到恩典
[00:25:35.000 --> 00:25:40.000]  叫某一個人在祂面前能夠自誇
[00:25:40.000 --> 00:25:43.000]  因為祂願意將恩惠賜給那些
[00:25:43.000 --> 00:25:46.000]  接受有信靠的人
[00:25:46.000 --> 00:25:49.000]  而我們在侍奉主的過程當中
[00:25:49.000 --> 00:25:52.000]  要逃避這種自誇的試探
[00:25:52.000 --> 00:25:56.000]  以致我們不斷在神的裡面
[00:25:56.000 --> 00:25:59.000]  領受全部神的恩惠
[00:25:59.000 --> 00:26:01.000]  我們一起祈禱
[00:26:06.000 --> 00:26:19.000]  主,我們真的知道
[00:26:19.000 --> 00:26:20.000]  我們沒有一個人
[00:26:20.000 --> 00:26:22.000]  在祢面前可以自誇
[00:26:22.000 --> 00:26:25.000]  主,祢賜給我們生命
[00:26:25.000 --> 00:26:28.000]  我們今天能夠說一句話
[00:26:28.000 --> 00:26:31.000]  能夠呼一口氣
[00:26:31.000 --> 00:26:33.000]  如果不是祢給我們健康
[00:26:33.000 --> 00:26:36.000]  我們甚麼都不能做
[00:26:36.000 --> 00:26:41.000]  主,祢有將天上地下一切的恩惠
[00:26:41.000 --> 00:26:44.000]  要應許賜給我們
[00:26:44.000 --> 00:26:46.000]  主,求祢保守我們的心
[00:26:46.000 --> 00:26:49.000]  謙卑的人來領受
[00:26:49.000 --> 00:26:53.000]  也因為祢以感恩的心來回應我們
[00:26:53.000 --> 00:26:55.000]  我們就在跟隨祢的路上
[00:26:55.000 --> 00:26:58.000]  我們可以不斷地承受
[00:26:58.000 --> 00:27:01.000]  祢賜下的全部恩惠
[00:27:01.000 --> 00:27:04.000]  主,賜給我們謙卑的靈
[00:27:04.000 --> 00:27:05.000]  祢也知道
[00:27:05.000 --> 00:27:06.000]  祢是緊緊的
[00:27:06.000 --> 00:27:08.000]  祢也會去信靠祢
[00:27:08.000 --> 00:27:10.000]  與我們的弟兄姊妹
[00:27:10.000 --> 00:27:12.000]  謙卑同行
[00:27:12.000 --> 00:27:15.000]  一起去侍奉跟隨
[00:27:15.000 --> 00:27:16.000]  聽我們祈禱
[00:27:16.000 --> 00:27:18.000]  奉耶穌成名求
[00:27:18.000 --> 00:27:19.000]  阿門
