
[00:00:00.000 --> 00:00:02.720]  在過去的日子裡
[00:17:52.560 --> 00:17:55.560]  一個叫做永恆的世界
[00:17:55.560 --> 00:17:56.560]  他是看不見的
[00:17:56.560 --> 00:17:58.560]  他是永遠的
[00:17:58.560 --> 00:18:01.560]  是永遠無比的榮耀
[00:18:01.560 --> 00:18:04.560]  內心一天生持一天
[00:18:04.560 --> 00:18:06.560]  保羅說他是一個信徒
[00:18:06.560 --> 00:18:08.560]  他身處在地上
[00:18:08.560 --> 00:18:10.560]  我身體的確在地上
[00:18:10.560 --> 00:18:11.560]  不過是短暫的
[00:18:11.560 --> 00:18:12.560]  是會扭壞
[00:18:12.560 --> 00:18:13.560]  會過去
[00:18:13.560 --> 00:18:14.560]  是看得見的
[00:18:14.560 --> 00:18:16.560]  但還有一個永恆的世界
[00:18:16.560 --> 00:18:17.560]  同時存在的
[00:18:17.560 --> 00:18:19.560]  你是看不見的
[00:18:19.560 --> 00:18:20.560]  但卻是存在的
[00:18:20.560 --> 00:18:22.560]  他是很無比永遠的榮耀
[00:18:22.560 --> 00:18:25.560]  內心一天生持一天
[00:18:25.560 --> 00:18:27.560]  我們就是這樣
[00:18:27.560 --> 00:18:28.560]  我們身體就是生活在
[00:18:28.560 --> 00:18:30.560]  這個看得見的世界裏
[00:18:30.560 --> 00:18:31.560]  但我們的身體
[00:18:31.560 --> 00:18:32.560]  我們的生命
[00:18:32.560 --> 00:18:33.560]  是會過去
[00:18:33.560 --> 00:18:34.560]  是會衰敗的
[00:18:34.560 --> 00:18:37.560]  但保羅他渴望什麼
[00:18:37.560 --> 00:18:39.560]  渴望一個永恆的世界
[00:18:39.560 --> 00:18:41.560]  在地上裏面
[00:18:41.560 --> 00:18:43.560]  他渴望一個看不見的世界
[00:18:43.560 --> 00:18:45.560]  一個永恆的世界
[00:18:45.560 --> 00:18:48.560]  因為那個是一個永遠的世界
[00:18:48.560 --> 00:18:52.560]  一個充滿榮耀無比的世界
[00:18:52.560 --> 00:18:56.560]  所以保羅很鼓勵我們要顧念
[00:18:56.560 --> 00:18:59.560]  顧念一個看不見的世界
[00:18:59.560 --> 00:19:01.560]  顧念這個詞語出現了兩次
[00:19:01.560 --> 00:19:04.560]  顧念就是叫你定精專注
[00:19:04.560 --> 00:19:07.560]  全神集中在那個東西身上
[00:19:07.560 --> 00:19:10.560]  叫我們集中在看得見的世界
[00:19:10.560 --> 00:19:13.560]  讓我們集中在看不見的世界
[00:19:13.560 --> 00:19:15.560]  這個永恆的世界
[00:19:15.560 --> 00:19:19.560]  因為這個永恆的世界才是更高價值
[00:19:19.560 --> 00:19:20.560]  想問一下大家
[00:19:20.560 --> 00:19:22.560]  或者大家心裏面都可以比較一下
[00:19:22.560 --> 00:19:25.560]  或者作這個答案
[00:19:25.560 --> 00:19:29.560]  你覺得在地上這個短暫世界的東西重要些
[00:19:29.560 --> 00:19:34.560]  還是在永恆世界裏面的東西
[00:19:34.560 --> 00:19:37.560]  價值哪一個重要些
[00:19:37.560 --> 00:19:43.560]  我自己就覺得當然是永恆
[00:19:43.560 --> 00:19:44.560]  永恆是長遠的
[00:19:44.560 --> 00:19:46.560]  地上的東西總會過去
[00:19:46.560 --> 00:19:49.560]  我應該花多點心思時間或者資源
[00:19:49.560 --> 00:19:52.560]  能夠投放在永恆裏面
[00:19:52.560 --> 00:19:54.560]  因為既然是永恆
[00:19:54.560 --> 00:19:56.560]  地上最多給你一百年
[00:19:56.560 --> 00:19:58.560]  但那些東西的物質總會過去
[00:19:58.560 --> 00:20:00.560]  帶不到去天上的永恆
[00:20:00.560 --> 00:20:04.560]  所以保羅姑娘我們要顧念一個看不見的世界
[00:20:04.560 --> 00:20:06.560]  一個永恆的世界
[00:20:06.560 --> 00:20:08.560]  因為那個價值是高的
[00:20:08.560 --> 00:20:11.560]  因為那個價值是高的時候
[00:20:11.560 --> 00:20:12.560]  所以我們在地上裏面的時候
[00:20:12.560 --> 00:20:14.560]  應該做一些東西
[00:20:14.560 --> 00:20:15.560]  把握一些東西
[00:20:15.560 --> 00:20:18.560]  而那些東西將來可以有價值
[00:20:18.560 --> 00:20:20.560]  去到永恆裏面都有價值
[00:20:20.560 --> 00:20:24.560]  我記得有一次看一個小書
[00:20:24.560 --> 00:20:27.560]  記載德蘭修女一件小事情
[00:20:27.560 --> 00:20:29.560]  但我覺得很有意思
[00:20:29.560 --> 00:20:32.560]  因為讓大家知道德蘭修女這件事
[00:20:32.560 --> 00:20:33.560]  引導很多貧窮人
[00:20:33.560 --> 00:20:36.560]  所以錢很多時候都會投放在那些貧窮人身上
[00:20:36.560 --> 00:20:39.560]  但有一次她用了數十磅
[00:20:39.560 --> 00:20:40.560]  即是很貴的
[00:20:40.560 --> 00:20:44.560]  買一個鑄餐杯來去敬拜神
[00:20:44.560 --> 00:20:45.560]  那些人問她
[00:20:45.560 --> 00:20:48.560]  其實不用買這麼貴的鑄餐杯
[00:20:48.560 --> 00:20:49.560]  其實便宜都可以
[00:20:49.560 --> 00:20:53.560]  然後將這些錢去服侍那些窮人不是很好嗎
[00:20:53.560 --> 00:20:56.560]  德蘭修女就這樣回答
[00:20:56.560 --> 00:21:01.560]  她說敬拜神是最高的價值
[00:21:01.560 --> 00:21:04.560]  值得我們擺上更多
[00:21:04.560 --> 00:21:05.560]  你認不認同
[00:21:05.560 --> 00:21:08.560]  敬拜神是一個很高的價值
[00:21:08.560 --> 00:21:10.560]  是一個永恆的價值
[00:21:10.560 --> 00:21:12.560]  將來在天上我們都要去敬拜
[00:21:12.560 --> 00:21:15.560]  今天我們在地上很盡心盡力去敬拜的時候
[00:21:15.560 --> 00:21:17.560]  上帝是閱立的
[00:21:17.560 --> 00:21:19.560]  上帝是看到的
[00:21:19.560 --> 00:21:21.560]  有永恆的價值
[00:21:21.560 --> 00:21:24.560]  因為上帝看這件事為重要
[00:21:24.560 --> 00:21:27.560]  保羅告訴我我們要渴望永恆
[00:21:27.560 --> 00:21:29.560]  第一個理由就是因為
[00:21:29.560 --> 00:21:34.560]  我們在地上是暫時會過去
[00:21:34.560 --> 00:21:36.560]  永恆才是長久
[00:21:36.560 --> 00:21:40.560]  應該我們要思念或者擺這麼多
[00:21:40.560 --> 00:21:43.560]  專注努力在這個永恆的世界裏
[00:21:43.560 --> 00:21:46.560]  而保羅亦都講多第二個理由
[00:21:46.560 --> 00:21:49.560]  為什麼我們更加要擺在永恆裏
[00:21:49.560 --> 00:21:51.560]  或者思念天上的事
[00:21:51.560 --> 00:21:54.560]  第二個理由在哥羅西書第三章一至四節
[00:21:54.560 --> 00:21:55.560]  我們一齊來讀
[00:21:55.560 --> 00:21:57.560]  預備起
[00:21:57.560 --> 00:22:01.560]  所以你們若真與基督一同復活
[00:22:01.560 --> 00:22:04.560]  就當求在上面的事
[00:22:04.560 --> 00:22:08.560]  那裡有基督坐在神的右邊
[00:22:08.560 --> 00:22:11.560]  你們要思念上面的事
[00:22:11.560 --> 00:22:14.560]  不要思念地上的事
[00:22:14.560 --> 00:22:16.560]  因為你們已經死了
[00:22:16.560 --> 00:22:21.560]  你們的生命與基督一同藏在神裏面
[00:22:21.560 --> 00:22:24.560]  基督是我們的生命
[00:22:24.560 --> 00:22:30.560]  他顯現的時候你們也要與他一同顯現在榮耀裏
[00:22:30.560 --> 00:22:33.560]  保羅在這裏我們要思念天上的事
[00:22:33.560 --> 00:22:35.560]  他講出一個第二個理由
[00:22:35.560 --> 00:22:38.560]  因為若果我們與基督一齊復活
[00:22:38.560 --> 00:22:40.560]  其實這裏講到一件事
[00:22:40.560 --> 00:22:42.560]  我們信主耶穌基督的人
[00:22:42.560 --> 00:22:45.560]  就好像浸禮那種形式一樣
[00:22:45.560 --> 00:22:48.560]  耶穌基督他死了
[00:22:48.560 --> 00:22:49.560]  然後埋葬
[00:22:49.560 --> 00:22:50.560]  後來復活
[00:22:50.560 --> 00:22:52.560]  當我們基督徒遂進了主的時候
[00:22:52.560 --> 00:22:54.560]  我們會進行浸禮
[00:22:54.560 --> 00:22:56.560]  將人放下
[00:22:56.560 --> 00:22:57.560]  被水遮蓋
[00:22:57.560 --> 00:22:58.560]  同死
[00:22:58.560 --> 00:22:59.560]  與耶穌基督同死
[00:22:59.560 --> 00:23:00.560]  又同埋葬
[00:23:00.560 --> 00:23:01.560]  站起來的時候
[00:23:01.560 --> 00:23:02.560]  復活
[00:23:02.560 --> 00:23:04.560]  在這裏有一個宣告
[00:23:04.560 --> 00:23:07.560]  舊的我已經過去了
[00:23:07.560 --> 00:23:08.560]  死了
[00:23:08.560 --> 00:23:10.560]  復活是一個新做的人
[00:23:10.560 --> 00:23:12.560]  復活是一個新做的人
[00:23:12.560 --> 00:23:15.560]  當我們與耶穌基督一齊復活的時候
[00:23:15.560 --> 00:23:17.560]  我們的心思意念
[00:23:17.560 --> 00:23:18.560]  放在天上的事情上
[00:23:18.560 --> 00:23:22.560]  還是放在地上的事情上
[00:23:22.560 --> 00:23:24.560]  既然與基督徒復活了一個新做的人
[00:23:24.560 --> 00:23:26.560]  我們的心思意念
[00:23:26.560 --> 00:23:28.560]  就是放在上面的事情
[00:23:28.560 --> 00:23:30.560]  天上的事情
[00:23:30.560 --> 00:23:31.560]  這個就是保羅告訴我們
[00:23:31.560 --> 00:23:33.560]  為什麼我們更加要渴望永恆
[00:23:33.560 --> 00:23:35.560]  渴望天上的事情
[00:23:35.560 --> 00:23:36.560]  因為我們已經是
[00:23:36.560 --> 00:23:37.560]  與基督同死
[00:23:37.560 --> 00:23:38.560]  與埋葬同復活
[00:23:38.560 --> 00:23:40.560]  既然是一個新做的人
[00:23:40.560 --> 00:23:41.560]  我們心思意念
[00:23:41.560 --> 00:23:44.560]  要放在天上裏面
[00:23:44.560 --> 00:23:45.560]  在文字裏面
[00:23:45.560 --> 00:23:48.560]  要求思念這個動詞
[00:23:48.560 --> 00:23:49.560]  在原文裏面
[00:23:49.560 --> 00:23:50.560]  有一個時態式
[00:23:50.560 --> 00:23:52.560]  叫做持續不斷的意思
[00:23:52.560 --> 00:23:55.560]  就是叫我們持續不斷地尋求
[00:23:55.560 --> 00:23:59.560]  持續不斷地思念天上的事情
[00:23:59.560 --> 00:24:00.560]  天上的事情
[00:24:00.560 --> 00:24:03.560]  有關於上帝的國度的事情
[00:24:03.560 --> 00:24:05.560]  聖經的真理
[00:24:05.560 --> 00:24:08.560]  我們不斷地思念上帝的國度
[00:24:08.560 --> 00:24:10.560]  上帝給我們的旨意
[00:24:10.560 --> 00:24:12.560]  我們思念上帝在聖經裏面
[00:24:12.560 --> 00:24:14.560]  所給我們的真理
[00:24:14.560 --> 00:24:17.560]  如何去實踐在地上裏面
[00:24:17.560 --> 00:24:18.560]  要作出主的見證
[00:24:18.560 --> 00:24:21.560]  因為這些具有永恆的價值
[00:24:21.560 --> 00:24:23.560]  因為將來上到天上的時候
[00:24:23.560 --> 00:24:28.560]  上帝也會看重我們為祂所作的事情
[00:24:28.560 --> 00:24:31.560]  勝於我們在地上裏面做其他的事情
[00:24:31.560 --> 00:24:34.560]  當然上帝也有任務給你
[00:24:34.560 --> 00:24:36.560]  在地上裏面有一個特殊任務要做的時候
[00:24:36.560 --> 00:24:37.560]  你為祂所做的事情
[00:24:37.560 --> 00:24:39.560]  都捍衛寶貴
[00:24:39.560 --> 00:24:40.560]  捍衛有價值
[00:24:40.560 --> 00:24:43.560]  也都具有永恆的價值
[00:24:43.560 --> 00:24:46.560]  這個就是保羅用第二個理由提醒我們
[00:24:46.560 --> 00:24:48.560]  要思念天上的事
[00:24:48.560 --> 00:24:50.560]  因為我們已經與基督同死同埋葬
[00:24:50.560 --> 00:24:52.560]  同復活
[00:24:52.560 --> 00:24:54.560]  一個若真了與耶穌同復活的人
[00:24:54.560 --> 00:24:59.560]  是要思念天上的事情更多
[00:24:59.560 --> 00:25:01.560]  各位姐妹
[00:25:01.560 --> 00:25:04.560]  我們今天思念天上的事情
[00:25:04.560 --> 00:25:06.560]  有多少時候呢
[00:25:06.560 --> 00:25:08.560]  和我們思念在地上的時候
[00:25:08.560 --> 00:25:10.560]  又有多少時候呢
[00:25:10.560 --> 00:25:13.560]  你又覺得合不合乎比例呢
[00:25:13.560 --> 00:25:16.560]  盼望透過今天裏面
[00:25:16.560 --> 00:25:18.560]  讓上帝還要再一次提醒我們
[00:25:18.560 --> 00:25:20.560]  挑釁我們的心
[00:25:20.560 --> 00:25:22.560]  要更加來思念天上的事
[00:25:22.560 --> 00:25:24.560]  渴望永恆的事情
[00:25:24.560 --> 00:25:27.560]  因為地上的事是短暫的
[00:25:27.560 --> 00:25:28.560]  是暫時的
[00:25:28.560 --> 00:25:30.560]  是會過去的
[00:25:30.560 --> 00:25:32.560]  天上的事是永恆的
[00:25:32.560 --> 00:25:33.560]  是長遠的
[00:25:33.560 --> 00:25:35.560]  具有永恆價值
[00:25:35.560 --> 00:25:38.560]  因為神捍衛寶貴
[00:25:41.560 --> 00:25:43.560]  這個人叫David Wilkerson
[00:25:43.560 --> 00:25:44.560]  是一位牧者
[00:25:44.560 --> 00:25:46.560]  我覺得在三月的時候
[00:25:46.560 --> 00:25:48.560]  疫症很嚴峻
[00:25:48.560 --> 00:25:50.560]  在美國特別是紐約市
[00:25:50.560 --> 00:25:52.560]  我在手機裏面收到這個訊息
[00:25:52.560 --> 00:25:54.560]  收到之後我覺得好像震一震
[00:25:54.560 --> 00:25:55.560]  真的這樣嗎
[00:25:55.560 --> 00:25:59.560]  這個牧者在1986年的時候
[00:25:59.560 --> 00:26:01.560]  有一個這樣的預言
[00:26:01.560 --> 00:26:02.560]  當我看的時候
[00:26:02.560 --> 00:26:04.560]  都令我震一震
[00:26:04.560 --> 00:26:06.560]  翻譯他
[00:26:06.560 --> 00:26:07.560]  他說
[00:26:07.560 --> 00:26:08.560]  在美國的這個牧者
[00:26:08.560 --> 00:26:10.560]  我看見一場瘟疫
[00:26:10.560 --> 00:26:12.560]  臨到這個世界
[00:26:12.560 --> 00:26:13.560]  所有的酒吧
[00:26:13.560 --> 00:26:14.560]  教會
[00:26:14.560 --> 00:26:16.560]  政府都要關門
[00:26:16.560 --> 00:26:19.560]  這場瘟疫直擊紐約市
[00:26:19.560 --> 00:26:22.560]  令他遭遇前所未有的震動
[00:26:22.560 --> 00:26:23.560]  這場瘟疫
[00:26:23.560 --> 00:26:26.560]  使許多過去不禱告的人
[00:26:26.560 --> 00:26:28.560]  轉而非常熱切來禱告
[00:26:28.560 --> 00:26:30.560]  非常熱切去讀聖經
[00:26:30.560 --> 00:26:35.560]  在講壇前流淚呼喊悔改
[00:26:35.560 --> 00:26:38.560]  從中在裏面將會帶出
[00:26:38.560 --> 00:26:40.560]  第三次的靈性的覺醒
[00:26:40.560 --> 00:26:45.560]  將會喚醒整個美國和世界
[00:26:45.560 --> 00:26:46.560]  大家知道
[00:26:46.560 --> 00:26:49.560]  美國疫情最重是哪個城市
[00:26:49.560 --> 00:26:50.560]  紐約
[00:26:50.560 --> 00:26:52.560]  收到這個消息的時候
[00:26:52.560 --> 00:26:53.560]  這個文字的時候
[00:26:53.560 --> 00:26:54.560]  這麼容易
[00:26:54.560 --> 00:26:56.560]  會不會這個就是上帝
[00:26:56.560 --> 00:26:58.560]  好像這個預言所講的一樣
[00:26:58.560 --> 00:27:01.560]  是要將一個屬靈的覺醒
[00:27:01.560 --> 00:27:03.560]  帶給美國
[00:27:03.560 --> 00:27:04.560]  甚至給世人
[00:27:04.560 --> 00:27:07.560]  今天我們在這個患難裏面的時候
[00:27:07.560 --> 00:27:08.560]  我們不單止是要面對
[00:27:08.560 --> 00:27:10.560]  患難這個疫情的要克服
[00:27:10.560 --> 00:27:11.560]  我們更加需要是什麼
[00:27:11.560 --> 00:27:14.560]  從而在當中裏面要悔改
[00:27:14.560 --> 00:27:15.560]  尋求悔改
[00:27:15.560 --> 00:27:16.560]  因為過往裏面
[00:27:16.560 --> 00:27:19.560]  我們可能思念地上的事太多
[00:27:19.560 --> 00:27:21.560]  我們很少思念天上的事情
[00:27:21.560 --> 00:27:24.560]  我們看重看得見的世界
[00:27:24.560 --> 00:27:26.560]  卻看不重這個看不見
[00:27:26.560 --> 00:27:28.560]  這個永恆的世界
[00:27:28.560 --> 00:27:29.560]  求主幫助我們
[00:27:29.560 --> 00:27:30.560]  絕對這個疫情
[00:27:30.560 --> 00:27:31.560]  再一次的思念
[00:27:31.560 --> 00:27:33.560]  上世先是最實在的
[00:27:33.560 --> 00:27:35.560]  神的事情才是很重要
[00:27:35.560 --> 00:27:39.560]  讓我們一起重新來悔改
[00:27:39.560 --> 00:27:41.560]  一再來到這件事情裏面
[00:27:41.560 --> 00:27:43.560]  帶給我們一個覺醒
[00:27:43.560 --> 00:27:44.560]  一個復興
[00:27:44.560 --> 00:27:48.560]  讓我們生命能夠渴望永恆
