
[00:00:00.000 --> 00:00:01.800]  是有選擇性的
[00:19:03.520 --> 00:19:05.600]  上帝也會親近我們
[00:19:05.600 --> 00:19:07.800]  顯爲真實
[00:19:07.800 --> 00:19:09.800]  各位中間的朋友
[00:19:09.800 --> 00:19:14.160]  也許來到禮拜堂聽到很長的時間
[00:19:14.160 --> 00:19:16.080]  還有些懷疑
[00:19:16.080 --> 00:19:20.200]  但今日的經文提醒我們
[00:19:20.200 --> 00:19:22.040]  如果我們好像多瑪一樣
[00:19:22.040 --> 00:19:25.560]  預備作信心的跳躍
[00:19:25.560 --> 00:19:27.640]  很認真的對信仰
[00:19:27.640 --> 00:19:32.800]  上帝會對我們顯爲真實
[00:19:32.800 --> 00:19:34.640]  不要疑惑
[00:19:34.640 --> 00:19:39.640]  總要相信
[00:19:39.640 --> 00:19:42.000]  第二我要講的就是
[00:19:42.000 --> 00:19:47.360]  「沒有看見就信的有福了」這句話
[00:19:47.360 --> 00:19:50.400]  我們看《約翰福音》20章29節
[00:19:50.400 --> 00:19:52.320]  耶穌顯現對多瑪之後
[00:19:52.320 --> 00:19:53.360]  接着說一句話
[00:19:53.360 --> 00:19:56.400]  「你因看見了我纔信」
[00:19:56.400 --> 00:19:59.400]  「沒有看見就信的有福了」
[00:19:59.400 --> 00:20:01.280]  這是說什麼呢?
[00:20:01.280 --> 00:20:03.640]  表面上好像是責備多瑪
[00:20:03.640 --> 00:20:05.760]  其實我看清楚
[00:20:05.760 --> 00:20:07.400]  這句話是說
[00:20:07.400 --> 00:20:12.840]  看見的時代將會過去
[00:20:12.840 --> 00:20:15.160]  新的時代將會來臨
[00:20:15.160 --> 00:20:18.760]  不是憑眼見,是憑信心
[00:20:18.760 --> 00:20:21.560]  這句話看似責備多瑪
[00:20:21.560 --> 00:20:24.080]  不應該要求眼見才相信
[00:20:24.080 --> 00:20:26.880]  但耶穌對多瑪的接納和溫柔
[00:20:26.880 --> 00:20:29.320]  應另有所指
[00:20:29.320 --> 00:20:32.000]  就是有福的時代快要來臨
[00:20:32.000 --> 00:20:34.560]  這個時代不是憑眼見,是憑信心
[00:20:34.560 --> 00:20:35.800]  耶穌降生
[00:20:35.800 --> 00:20:38.520]  受死埋葬,復活昇天
[00:20:38.520 --> 00:20:40.840]  我們可以眼見
[00:20:40.840 --> 00:20:42.360]  但昇天之後
[00:20:42.360 --> 00:20:44.680]  直到第二次回來
[00:20:44.680 --> 00:20:46.240]  就不能夠憑眼見
[00:20:46.240 --> 00:20:49.600]  是憑信心的
[00:20:49.600 --> 00:20:54.720]  信徒已透過聖靈、聖經和聖徒
[00:20:54.720 --> 00:20:57.200]  與基督相遇
[00:20:57.200 --> 00:20:58.760]  這個日子是有福的
[00:20:58.760 --> 00:21:00.640]  因爲聖靈已經來了
[00:21:00.640 --> 00:21:03.080]  教會已經誕生
[00:21:03.080 --> 00:21:05.080]  其實耶穌經歷十大苦痛
[00:21:05.080 --> 00:21:10.160]  就好像婦人忍受生產的苦難
[00:21:10.160 --> 00:21:13.120]  因爲苦難會帶來新的生命
[00:21:13.120 --> 00:21:16.120]  就是教會的誕生
[00:21:16.120 --> 00:21:18.920]  多瑪木特拉在瑪利亞聽到耶穌的叫聲
[00:21:18.920 --> 00:21:20.360]  「瑪利亞」
[00:21:20.360 --> 00:21:21.640]  他立即回應
[00:21:21.640 --> 00:21:23.040]  「拉幫你」
[00:21:23.040 --> 00:21:25.760]  並伸手拉住耶穌
[00:21:25.760 --> 00:21:26.720]  耶穌就說
[00:21:26.720 --> 00:21:27.640]  「不要摸我」
[00:21:27.640 --> 00:21:29.520]  其實原文是說不要拉住我
[00:21:29.520 --> 00:21:30.320]  新譯本也已經翻譯了
[00:21:30.320 --> 00:21:31.600]  不要拉住我
[00:21:31.600 --> 00:21:34.760]  Don't hold on to me
[00:21:34.760 --> 00:21:37.480]  因爲我還沒有升上去見我的父
[00:21:37.480 --> 00:21:40.640]  約翰二十章十六、十七節
[00:21:40.640 --> 00:21:42.800]  耶穌在最後說過
[00:21:42.800 --> 00:21:45.800]  「等不多時你就看不見我」
[00:21:45.800 --> 00:21:48.000]  「再等不多時你還要見到我」
[00:21:48.000 --> 00:21:51.280]  瑪利亞就以爲耶穌又回來了
[00:21:51.280 --> 00:21:53.960]  可以回覆過去美好的時光
[00:21:53.960 --> 00:21:55.880]  朝夕相處
[00:21:55.880 --> 00:21:57.160]  伴隨左右
[00:21:57.160 --> 00:21:58.800]  但耶穌提醒他
[00:21:58.800 --> 00:22:01.720]  新時代已經來了
[00:22:01.720 --> 00:22:04.240]  我不再是以前的拉幫
[00:22:04.240 --> 00:22:07.000]  我是萬有的主
[00:22:07.000 --> 00:22:08.680]  這個時候耶穌
[00:22:08.680 --> 00:22:13.480]  祂可以隱藏自己在一個同路人的身上
[00:22:13.480 --> 00:22:15.000]  伴隨那兩位門徒
[00:22:15.000 --> 00:22:18.040]  在伊萬仕的路上解聖經
[00:22:18.040 --> 00:22:23.040]  這個時候耶穌可以進入封閉了的門
[00:22:23.040 --> 00:22:25.080]  見祂的門徒
[00:22:25.080 --> 00:22:28.560]  時間已經改變了
[00:22:28.560 --> 00:22:30.720]  不要拉住我
[00:22:30.720 --> 00:22:33.600]  我們還有一個不是憑眼見
[00:22:33.600 --> 00:22:36.280]  是憑信心的新紀元
[00:22:36.280 --> 00:22:39.000]  耶穌要升上去見祂的父上帝
[00:22:39.000 --> 00:22:40.400]  直到祂再回來
[00:22:40.400 --> 00:22:43.160]  我們才能夠見到祂
[00:22:43.160 --> 00:22:46.840]  耶穌公開出來傳道三年多
[00:22:46.840 --> 00:22:48.920]  見過祂的門徒
[00:22:48.920 --> 00:22:51.920]  竟然是不相信祂的復活
[00:22:51.920 --> 00:22:53.440]  墳墓空了
[00:22:53.440 --> 00:22:54.280]  屍首不見了
[00:22:54.280 --> 00:22:55.920]  就以爲被偷
[00:22:55.920 --> 00:22:58.080]  傷心欲絕
[00:22:58.080 --> 00:22:59.360]  兩批見證人
[00:22:59.360 --> 00:23:02.880]  婦女們、格留巴等兩位門徒
[00:23:02.880 --> 00:23:05.200]  對門徒說耶穌是復活了的
[00:23:05.200 --> 00:23:06.760]  他們見證
[00:23:06.760 --> 00:23:09.760]  似圖以爲是胡言
[00:23:09.760 --> 00:23:12.520]  就不相信
[00:23:12.520 --> 00:23:15.200]  努加二十四章十一節
[00:23:15.200 --> 00:23:18.040]  耶穌雜被門徒不接受他們的見證
[00:23:18.040 --> 00:23:22.800]  耶穌雜被他們不信心裏剛硬
[00:23:22.800 --> 00:23:24.000]  事實上
[00:23:24.000 --> 00:23:27.440]  憑信心的我們這羣人
[00:23:27.440 --> 00:23:30.600]  比於耶穌眼見的第一代的信徒
[00:23:30.600 --> 00:23:33.120]  第一代見到耶穌也沒錯
[00:23:33.120 --> 00:23:36.400]  但見到耶穌也是限制空間
[00:23:36.400 --> 00:23:37.920]  不在巴勒斯坦生活的人
[00:23:37.920 --> 00:23:39.800]  就見不到耶穌
[00:23:39.800 --> 00:23:43.280]  不在耶穌同時代的人就見不到耶穌
[00:23:43.280 --> 00:23:44.440]  所以見到耶穌
[00:23:44.440 --> 00:23:47.920]  親眼見到的信仰是很短暫
[00:23:47.920 --> 00:23:55.160]  但眼見不到的信仰是很宏大、很遼闊的
[00:23:55.160 --> 00:23:56.560]  其實
[00:23:56.560 --> 00:23:59.920]  仕途雖然見到耶穌
[00:23:59.920 --> 00:24:02.680]  但他們對耶穌的死和活的理解
[00:24:02.680 --> 00:24:05.000]  比我們差很遠
[00:24:05.000 --> 00:24:07.480]  我們有一本完整的聖經
[00:24:07.480 --> 00:24:12.560]  我們更有二千年的聖徒的經驗
[00:24:12.560 --> 00:24:14.560]  解聖經的累積的智慧
[00:24:14.560 --> 00:24:19.280]  幫助我們去了解聖經
[00:24:19.280 --> 00:24:23.080]  所以我們對第一代眼見耶穌的門徒
[00:24:23.080 --> 00:24:26.680]  我們知道很多東西
[00:24:26.680 --> 00:24:29.000]  我們感謝上帝
[00:24:29.000 --> 00:24:32.560]  眼看到的
[00:24:32.560 --> 00:24:35.400]  和眼看不到的
[00:24:35.400 --> 00:24:37.760]  看不到的、憑信心的
[00:24:37.760 --> 00:24:39.960]  是有福的
[00:24:39.960 --> 00:24:42.320]  如果我們看初期教會
[00:24:42.320 --> 00:24:45.200]  耶穌在福音書的顯現
[00:24:45.200 --> 00:24:46.200]  這個歷史
[00:24:46.200 --> 00:24:49.040]  我們發現耶穌每一次顯現
[00:24:49.040 --> 00:24:51.760]  絕大部分是羣體的
[00:24:51.760 --> 00:24:53.520]  向穆達拉瑪尼亞
[00:24:53.520 --> 00:24:56.480]  代表着婦女的領袖
[00:24:56.480 --> 00:24:58.040]  另外向基發
[00:24:58.040 --> 00:24:59.040]  即彼得
[00:24:59.040 --> 00:25:01.080]  彼得也是仕途的領袖
[00:25:01.080 --> 00:25:02.040]  個人顯現
[00:25:02.040 --> 00:25:06.560]  其他格勞巴和另一個門徒
[00:25:06.560 --> 00:25:10.600]  幾次向都是羣體的
[00:25:10.600 --> 00:25:13.040]  什麼意思呢?
[00:25:13.040 --> 00:25:17.560]  因爲新時代已經來了
[00:25:17.560 --> 00:25:21.160]  婦女和格勞巴等是代表教會
[00:25:21.160 --> 00:25:22.520]  我們信徒如何接受
[00:25:22.520 --> 00:25:24.240]  亦都如何分享
[00:25:24.240 --> 00:25:26.040]  你想想
[00:25:26.040 --> 00:25:28.880]  仕途是聽取婦女
[00:25:28.880 --> 00:25:30.480]  幾個婦女報告
[00:25:30.480 --> 00:25:32.120]  她們見到主
[00:25:32.120 --> 00:25:33.240]  又聽取兩個門徒
[00:25:33.240 --> 00:25:35.000]  不見經傳的門徒
[00:25:35.000 --> 00:25:37.120]  說她們見到主
[00:25:37.120 --> 00:25:39.080]  她們是仕途
[00:25:39.080 --> 00:25:41.800]  竟然耶穌差引她
[00:25:41.800 --> 00:25:43.160]  去同事那裏做見證
[00:25:43.160 --> 00:25:45.840]  因爲新時代來到的時候
[00:25:45.840 --> 00:25:48.640]  所有信徒都是主的門徒
[00:25:48.640 --> 00:25:50.160]  是沒有分別的
[00:25:50.160 --> 00:25:51.280]  我們如何領袖
[00:25:51.280 --> 00:25:58.440]  又可以如何施以
[00:25:58.440 --> 00:26:03.680]  爲什麼耶穌要多馬等多八天
[00:26:03.680 --> 00:26:08.200]  纔對多馬顯現
[00:26:08.200 --> 00:26:11.120]  而顯現的時候是在門徒一起的時候
[00:26:11.120 --> 00:26:13.680]  其實是在用一個方法
[00:26:13.680 --> 00:26:16.520]  使彼此建立
[00:26:16.520 --> 00:26:18.640]  耶穌使用多馬的見證
[00:26:18.640 --> 00:26:20.720]  我主我的神
[00:26:20.720 --> 00:26:25.560]  建立那羣的仕途
[00:26:25.560 --> 00:26:30.840]  耶穌又用多馬的見證
[00:26:30.840 --> 00:26:33.640]  讓仕途看到他愛多馬
[00:26:33.640 --> 00:26:35.040]  接受多馬
[00:26:35.040 --> 00:26:37.320]  這是彼此的勸慰
[00:26:37.320 --> 00:26:42.120]  Mutual consolation
[00:26:42.120 --> 00:26:44.440]  馬丁路德說
[00:26:44.440 --> 00:26:46.760]  什麼是真正的教會呢?
[00:26:46.760 --> 00:26:49.640]  真正的教會就是仕途信徒的結合
[00:26:49.640 --> 00:26:54.240]  在其中他們是彼此勸慰的
[00:26:54.240 --> 00:26:55.800]  你留意
[00:26:55.800 --> 00:26:57.160]  耶穌昇天之後
[00:26:57.160 --> 00:26:58.680]  再多等十天
[00:26:58.680 --> 00:27:00.400]  即是五旬節才聖靈降臨
[00:27:00.400 --> 00:27:05.760]  爲何無逢交接呢?
[00:27:05.760 --> 00:27:08.640]  爲何要十天的空窗期呢?
[00:27:08.640 --> 00:27:10.960]  有沒有想過?
[00:27:10.960 --> 00:27:12.800]  這十天的空窗期
[00:27:12.800 --> 00:27:16.040]  對一羣門徒來說是很重要的
[00:27:16.040 --> 00:27:17.560]  他們要在十天裏面
[00:27:17.560 --> 00:27:19.320]  一切的禱告
[00:27:19.320 --> 00:27:21.040]  一切的勸勉
[00:27:21.040 --> 00:27:24.560]  堅固,然後等候聖靈的降臨
[00:27:24.560 --> 00:27:28.000]  耶穌用四十日復活之後
[00:27:28.000 --> 00:27:30.240]  昇天之前教導他們
[00:27:30.240 --> 00:27:31.800]  天罡網務必
[00:27:31.800 --> 00:27:33.320]  天罡網務必的核心就是
[00:27:33.320 --> 00:27:35.640]  教會會成立
[00:27:35.640 --> 00:27:38.480]  教會代表的是祂的身體
[00:27:38.480 --> 00:27:44.720]  教會要將耶穌的福音傳遍各地
[00:27:44.720 --> 00:27:47.320]  他們等候聖靈的挑冠
[00:27:47.320 --> 00:27:49.120]  今天的經貨如果留意看看
[00:27:49.120 --> 00:27:52.960]  都是以教會羣體的生活爲主題
[00:27:52.960 --> 00:27:55.080]  《智能傳》的經貨
[00:27:55.080 --> 00:27:58.480]  信的人都是一心一意的凡物公用
[00:27:58.480 --> 00:28:00.960]  詩篇的經貨一三三篇
[00:28:00.960 --> 00:28:03.360]  看哪!弟兄姊妹同木同橫居
[00:28:03.360 --> 00:28:05.960]  是何等的美何等的善
[00:28:05.960 --> 00:28:07.840]  《約翰一書》書信經貨
[00:28:07.840 --> 00:28:10.560]  是講到信和彼此相交
[00:28:10.560 --> 00:28:13.680]  我們一直直到聖靈降臨之前
[00:28:13.680 --> 00:28:17.240]  連續讀出都是這一段經貨《約翰一書》
[00:28:17.240 --> 00:28:19.880]  主題就是彼此相愛
[00:28:19.880 --> 00:28:23.680]  《約翰福音》經貨就是今天我們要講的聖經
[00:28:23.680 --> 00:28:27.560]  就是耶穌向信徒羣體顯然
[00:28:27.560 --> 00:28:30.240]  所有經貨都有一箇中心思想
[00:28:30.240 --> 00:28:36.400]  就是教會羣體彼此相愛
[00:28:36.400 --> 00:28:40.680]  《智圖行傳》展示的信息就是
[00:28:40.680 --> 00:28:42.360]  彼此相愛的門徒
[00:28:42.360 --> 00:28:45.000]  凡物公用充滿喜樂
[00:28:45.000 --> 00:28:52.080]  以致百姓又稀奇又驚訝又懼怕
[00:28:52.080 --> 00:28:54.640]  但同時喜愛他們
[00:28:54.640 --> 00:28:58.080]  封閉的世界已經被打開了
[00:28:58.080 --> 00:28:59.400]  相比之下
[00:28:59.400 --> 00:29:02.360]  羅馬帝國的「和馬和平」
[00:29:02.360 --> 00:29:06.160]  Pasch Romana的「春秋大夢」
[00:29:06.160 --> 00:29:08.200]  顯得蒼白
[00:29:08.200 --> 00:29:10.200]  軟弱無力
[00:29:10.200 --> 00:29:11.640]  耶穌的跟隨者
[00:29:11.640 --> 00:29:15.200]  憑信心看到眼睛卻看不到的
[00:29:15.200 --> 00:29:20.400]  一個更真實的世界
[00:29:20.400 --> 00:29:22.120]  聖靈如風
[00:29:22.120 --> 00:29:26.320]  將耶穌的墓石吹開了
[00:29:26.320 --> 00:29:29.880]  帶走墳墓裏的死亡和絕望的氣味
[00:29:29.880 --> 00:29:35.320]  而且靈風吹習更新這個世界
[00:29:35.320 --> 00:29:38.200]  卡爾巴爾德講得好
[00:29:38.200 --> 00:29:41.680]  他的「復活信息」告訴我們
[00:29:41.680 --> 00:29:46.040]  我們的仇敵、罪惡、咒誅和死亡
[00:29:46.040 --> 00:29:47.920]  已經被打敗
[00:29:47.920 --> 00:29:51.440]  他們徹徹底底地沒有作爲
[00:29:51.440 --> 00:29:53.360]  也許他們詐作
[00:29:53.360 --> 00:29:54.640]  未知六死誰受
[00:29:54.640 --> 00:29:58.000]  勝負並未知曉
[00:29:58.000 --> 00:29:59.400]  我們都不應輕敵
[00:29:59.400 --> 00:30:02.520]  但已經再不懼怕他們了
[00:30:02.520 --> 00:30:06.200]  向十家耶穌一意警其功
[00:30:06.200 --> 00:30:09.320]  我們現在是清理殘餘
[00:30:09.320 --> 00:30:12.520]  世界從此不一樣
[00:30:12.520 --> 00:30:14.600]  不是憑眼見
[00:30:14.600 --> 00:30:18.600]  是憑眼看不到的信心
[00:30:18.600 --> 00:30:23.720]  見到一個很真實、弘大、終極的世界
[00:30:23.720 --> 00:30:25.320]  所以當耶穌說
[00:30:25.320 --> 00:30:27.600]  多瑪,你眼看見
[00:30:27.600 --> 00:30:31.040]  但將來眼看不見的有福了
[00:30:31.040 --> 00:30:35.560]  我們已經進入了一個有福的世代
[00:30:35.560 --> 00:30:40.520]  門徒之間是有張力的
[00:30:40.520 --> 00:30:43.800]  好像我們最近這幾年
[00:30:43.800 --> 00:30:45.840]  教會因爲不同的政見
[00:30:45.840 --> 00:30:48.680]  造成嚴重的撕裂
[00:30:48.680 --> 00:30:52.120]  有一次我在香港的教會講道
[00:30:52.120 --> 00:30:56.000]  講道期間有一箇中年弟兄站在那裏
[00:30:56.000 --> 00:30:58.800]  不是他開始已經站在那裏
[00:30:58.800 --> 00:31:02.480]  他不是抗議我講道
[00:31:02.480 --> 00:31:03.760]  也不是尊敬我講道
[00:31:03.760 --> 00:31:05.520]  所以他站在那裏聽
[00:31:05.520 --> 00:31:08.040]  主任牧師跟我講了
[00:31:08.040 --> 00:31:09.600]  打了一聲給我聽
[00:31:09.600 --> 00:31:10.920]  他最近是這樣的
[00:31:10.920 --> 00:31:14.400]  他最近崇拜他站在那裏聽道
[00:31:14.400 --> 00:31:20.680]  他抗議政府當權的
[00:31:20.680 --> 00:31:26.080]  用不當的武力來鎮壓示威者
[00:31:26.080 --> 00:31:27.680]  他不開心
[00:31:27.680 --> 00:31:30.920]  他表達他的反抗
[00:31:30.920 --> 00:31:34.080]  我都沒見過我講道的時候有一個人站在那裏聽道
[00:31:34.080 --> 00:31:38.680]  一個人站在那裏聽道
[00:31:38.680 --> 00:31:41.600]  其實門徒中間都有張力的
[00:31:41.600 --> 00:31:43.200]  性格背景是不同的
[00:31:43.200 --> 00:31:44.240]  比較樂觀
[00:31:44.240 --> 00:31:45.560]  有氣魄
[00:31:45.560 --> 00:31:47.560]  但是會衝動一點
[00:31:47.560 --> 00:31:49.080]  多麼悲觀
[00:31:49.080 --> 00:31:51.040]  謹慎多疑
[00:31:51.040 --> 00:31:52.440]  馬太
[00:31:52.440 --> 00:31:56.240]  原是瑞麗馬亞太有建制的背景
[00:31:56.240 --> 00:31:58.520]  你做瑞麗一定有建制背景
[00:31:58.520 --> 00:32:00.160]  關係
[00:32:00.160 --> 00:32:01.440]  肺裂黨的西門
[00:32:01.440 --> 00:32:02.200]  耶穌的門徒
[00:32:02.200 --> 00:32:05.480]  以前是推崇激進革命的
[00:32:05.480 --> 00:32:07.640]  但他們一被置爲門徒的時候
[00:32:07.640 --> 00:32:10.840]  就和睦同居
[00:32:10.840 --> 00:32:14.560]  爲福音齊心努力
[00:32:14.560 --> 00:32:16.200]  沒撕裂
[00:32:16.200 --> 00:32:17.760]  不需要割席
[00:32:17.760 --> 00:32:20.520]  甚至出逃
[00:32:20.520 --> 00:32:23.880]  宗教改革的時候有兩位抗世的奇才
[00:32:23.880 --> 00:32:26.160]  一個是伊斯蘭姆
[00:32:26.160 --> 00:32:29.120]  一個是馬丁路德
[00:32:29.120 --> 00:32:30.640]  伊斯蘭姆出名的
[00:32:30.640 --> 00:32:35.640]  伊斯蘭姆是《新約聖經》第一版的編輯
[00:32:35.640 --> 00:32:39.520]  歐洲的王侯將相都向他請益
[00:32:39.520 --> 00:32:42.480]  是備受敬重的國師
[00:32:42.480 --> 00:32:44.760]  而路德是一個修士
[00:32:44.760 --> 00:32:46.840]  大學的神學教授
[00:32:46.840 --> 00:32:50.480]  兩個人很精準看中
[00:32:50.480 --> 00:32:53.760]  哪棵樹枝是扶樓當中
[00:32:53.760 --> 00:32:59.200]  唯獨路德拿着斧頭斬斷了
[00:32:59.200 --> 00:33:04.400]  路德批評伊斯蘭姆
[00:33:04.400 --> 00:33:07.880]  他說應該爲教會哭泣的時候
[00:33:07.880 --> 00:33:12.640]  他竟然嘲弄教會
[00:33:12.640 --> 00:33:18.760]  路德是教會忠誠的叛徒
[00:33:18.760 --> 00:33:21.200]  他爲教會哭泣
[00:33:21.200 --> 00:33:22.400]  並且改革教會
[00:33:22.400 --> 00:33:26.000]  教導真理穆揚上帝交給他的羊羣
[00:33:26.000 --> 00:33:27.120]  爲教會哭泣
[00:33:27.120 --> 00:33:28.600]  就使我想起一首歌
[00:33:28.600 --> 00:33:30.680]  「我愛我主教會」
[00:33:30.680 --> 00:33:34.280]  我愛我主教會
[00:33:34.280 --> 00:33:37.560]  主領人痛懼
[00:33:37.560 --> 00:33:39.040]  救贖之主
[00:33:39.040 --> 00:33:41.200]  親流補血
[00:33:41.200 --> 00:33:44.320]  建設清潔基礎
[00:33:44.320 --> 00:33:45.400]  愛他
[00:33:45.400 --> 00:33:47.040]  我常流淚
[00:33:47.040 --> 00:33:48.000]  念他
[00:33:48.000 --> 00:33:50.000]  我常禱告
[00:33:50.000 --> 00:33:52.600]  爲他的事工我更努力
[00:33:52.600 --> 00:33:55.360]  直到力盡方休
[00:33:55.360 --> 00:33:57.520]  耶穌爲他的元首
[00:33:57.520 --> 00:34:02.200]  爲他的至愛的良友
[00:34:02.200 --> 00:34:05.400]  多瑪是誠實的傳儀者
[00:34:05.400 --> 00:34:07.440]  耶穌欣賞他對真理的認真
[00:34:07.440 --> 00:34:09.240]  向他顯現
[00:34:09.240 --> 00:34:11.160]  你摸我的丁痕
[00:34:11.160 --> 00:34:12.880]  你探我肋旁
[00:34:12.880 --> 00:34:13.680]  溫柔對他說
[00:34:13.680 --> 00:34:14.360]  不要疑惑
[00:34:14.360 --> 00:34:16.360]  只要相信
[00:34:16.360 --> 00:34:19.720]  同時耶穌趁機會帶出重要信息
[00:34:19.720 --> 00:34:22.920]  你因看見了我纔信
[00:34:22.920 --> 00:34:27.840]  那沒有看見就信的有福了
[00:34:27.840 --> 00:34:30.680]  有福的時代不是憑眼見
[00:34:30.680 --> 00:34:33.520]  是憑信心
[00:34:33.520 --> 00:34:34.560]  我們要進入
[00:34:34.560 --> 00:34:36.160]  不再憑眼見
[00:34:36.160 --> 00:34:38.920]  以憑信心的新世界
[00:34:38.920 --> 00:34:41.400]  我們將會在一件眼睛看不到的
[00:34:41.400 --> 00:34:43.880]  真實的奇妙世界
[00:34:43.880 --> 00:34:45.360]  瑪利亞
[00:34:45.360 --> 00:34:46.280]  不要拉着我
[00:34:46.280 --> 00:34:47.160]  叫我拉過來
[00:34:47.160 --> 00:34:51.040]  舊事已過,一切都變成新的了
[00:34:51.040 --> 00:34:52.920]  我要上去見我的父
[00:34:52.920 --> 00:34:54.560]  聖靈會降臨
[00:34:54.560 --> 00:34:56.200]  教會快誕生
[00:34:56.200 --> 00:34:57.280]  你是我的見證人
[00:34:57.280 --> 00:34:58.240]  是我的身體
[00:34:58.240 --> 00:35:00.680]  要將福音傳遍地球
[00:35:00.680 --> 00:35:02.080]  同時
[00:35:02.080 --> 00:35:03.560]  你要餵養
[00:35:03.560 --> 00:35:04.920]  建立我的教會
[00:35:04.920 --> 00:35:07.400]  讓我再復臨大地
[00:35:07.400 --> 00:35:11.040]  因此我的講章還未結束
[00:35:11.040 --> 00:35:14.280]  因爲還有一個誠實的華人者
[00:35:14.280 --> 00:35:19.520]  他的名字稱爲基法·西門彼得
[00:35:19.520 --> 00:35:22.520]  多瑪對耶穌復活存疑
[00:35:22.520 --> 00:35:24.840]  彼得對自己存疑
[00:35:24.840 --> 00:35:26.840]  他三次訪認主之後
[00:35:26.840 --> 00:35:30.800]  他對自己是沒有信心了
[00:35:30.800 --> 00:35:35.160]  我們看看另一位存疑者彼得
[00:35:35.160 --> 00:35:37.440]  《預言豐音》21章第三節
[00:35:37.440 --> 00:35:39.240]  彼得對他們說
[00:35:39.240 --> 00:35:41.760]  「我去打魚」
[00:35:41.760 --> 00:35:42.440]  他們說
[00:35:42.440 --> 00:35:43.880]  他們就是那些門徒說
[00:35:43.880 --> 00:35:46.440]  「我們也和你同去」
[00:35:46.440 --> 00:35:49.320]  他們就出去上了船
[00:35:49.320 --> 00:35:51.280]  「那一夜並沒有打着什麼」
[00:35:51.280 --> 00:35:53.440]  「天亮的時候耶穌站在岸上」
[00:35:53.440 --> 00:35:56.360]  「門徒卻不知道是耶穌」
[00:35:56.360 --> 00:35:57.480]  耶穌就對他們說
[00:35:57.480 --> 00:35:59.640]  「小子你有沒有喫的東西呢?」
[00:35:59.640 --> 00:36:00.320]  他們回答說
[00:36:00.320 --> 00:36:01.280]  「沒有啊」
[00:36:01.280 --> 00:36:02.000]  耶穌說
[00:36:02.000 --> 00:36:04.240]  「你們把網紮在船的右邊」
[00:36:04.240 --> 00:36:08.960]  「就必得着」
[00:36:08.960 --> 00:36:11.400]  爲什麼彼得去打魚呢?
[00:36:11.400 --> 00:36:13.120]  爲什麼?
[00:36:13.120 --> 00:36:15.840]  耶穌已經單獨向彼得顯現了
[00:36:15.840 --> 00:36:18.600]  努加二十四章第三十四節
[00:36:18.600 --> 00:36:20.240]  耶穌對門徒顯現的時候
[00:36:20.240 --> 00:36:22.480]  祂應該在其中
[00:36:22.480 --> 00:36:23.960]  耶穌已爲門徒等候
[00:36:23.960 --> 00:36:24.960]  聖靈快要降臨
[00:36:24.960 --> 00:36:27.400]  祂不相信嗎?
[00:36:27.400 --> 00:36:30.960]  爲什麼祂要重操故業?
[00:36:30.960 --> 00:36:32.200]  耶穌問彼得三次
[00:36:32.200 --> 00:36:36.320]  「你愛我比這些魚更多嗎?」
[00:36:36.320 --> 00:36:40.280]  很明顯耶穌是針對他三次不認主
[00:36:40.280 --> 00:36:44.120]  這個失敗非常困擾彼得
[00:36:44.120 --> 00:36:47.160]  祂不是拒絕使徒之手的召命
[00:36:47.160 --> 00:36:49.720]  但是祂失去了自信心
[00:36:49.720 --> 00:36:53.320]  祂懷疑自己沒有能力承擔這個使命
[00:36:53.320 --> 00:36:55.040]  借打魚恢復信心
[00:36:55.040 --> 00:36:56.640]  因爲打魚是祂的本行
[00:36:56.640 --> 00:36:58.520]  祂最有經驗
[00:36:58.520 --> 00:37:00.120]  加利利海是祂的地頭
[00:37:00.120 --> 00:37:02.440]  祂沒有失手過
[00:37:02.440 --> 00:37:05.240]  彼得是想借職業治療
[00:37:05.240 --> 00:37:07.880]  Occupational Therapy
[00:37:07.880 --> 00:37:12.080]  重拾失去的自信
[00:37:12.080 --> 00:37:14.080]  祂打魚有信心
[00:37:14.080 --> 00:37:15.640]  祂需要信心
[00:37:15.640 --> 00:37:17.360]  祂三次否認主的時候
[00:37:17.360 --> 00:37:18.720]  祂對自己失去了信心
[00:37:18.720 --> 00:37:19.920]  沒有自信
[00:37:19.920 --> 00:37:21.400]  覺得不配
[00:37:21.400 --> 00:37:25.000]  沒有能力承擔這個使命
[00:37:25.000 --> 00:37:27.960]  所以祂借打魚去
[00:37:27.960 --> 00:37:31.000]  建立自己的自信
[00:37:31.000 --> 00:37:34.720]  爲什麼門徒要陪祂去呢?
[00:37:34.720 --> 00:37:36.160]  爲什麼門徒不攔阻彼得
[00:37:36.160 --> 00:37:40.040]  不要去,我們要等候聖靈的降臨
[00:37:40.040 --> 00:37:41.920]  我們已經四下一切跟隨主了
[00:37:41.920 --> 00:37:43.720]  爲什麼要我打魚呢?
[00:37:43.720 --> 00:37:45.560]  門徒沒有這樣制止彼得
[00:37:45.560 --> 00:37:48.680]  因爲門徒太瞭解彼得
[00:37:48.680 --> 00:37:51.440]  祂知道祂不是放棄祂的照明
[00:37:51.440 --> 00:37:56.440]  而是祂借職業治療恢復祂的自信
[00:37:56.440 --> 00:37:58.160]  所以陪着祂
[00:37:58.160 --> 00:37:59.480]  支持祂
[00:37:59.480 --> 00:38:01.520]  護面有時
[00:38:01.520 --> 00:38:03.560]  陪伴有時
