
[00:00:00.000 --> 00:00:02.400]  Hey 大家好 我是林牧師
[00:17:12.520 --> 00:17:14.800]  我們知道在上帝聖潔面前
[00:17:14.800 --> 00:17:17.600]  我們一定要深知自己罪大惡極
[00:17:17.600 --> 00:17:19.880]  這個叫背起十字架的意思
[00:17:19.880 --> 00:17:23.640]  知道我們應該受死
[00:17:23.640 --> 00:17:25.080]  不是耶穌是應該受死
[00:17:25.080 --> 00:17:26.080]  第一
[00:17:26.080 --> 00:17:26.640]  第二
[00:17:26.640 --> 00:17:28.560]  我們在名利引誘中
[00:17:28.560 --> 00:17:29.560]  我們向罪死
[00:17:29.560 --> 00:17:30.400]  向上帝而活
[00:17:30.400 --> 00:17:32.960]  我已經與基督同釘十字架
[00:17:32.960 --> 00:17:35.880]  而活著的不再是我
[00:17:35.880 --> 00:17:37.520]  乃是基督
[00:17:37.520 --> 00:17:39.000]  對於這個世界
[00:17:39.000 --> 00:17:39.920]  我已經死了
[00:17:39.920 --> 00:17:41.720]  我已經被釘死了
[00:17:41.720 --> 00:17:45.560]  對於這個世界的名利引誘當中
[00:17:45.560 --> 00:17:47.760]  我再無份
[00:17:47.760 --> 00:17:49.880]  我今天只向上帝活
[00:17:49.880 --> 00:17:52.040]  我只追求上帝的國
[00:17:52.040 --> 00:17:53.520]  上帝的義
[00:17:53.520 --> 00:17:54.120]  第三
[00:17:54.120 --> 00:17:56.480]  在傳揚基督的時候
[00:17:56.480 --> 00:17:59.280]  甘願為福音蒙受
[00:17:59.280 --> 00:18:01.880]  這個不是我說的 是聖經說的
[00:18:01.880 --> 00:18:03.360]  這個是保羅的人生
[00:18:03.360 --> 00:18:05.200]  這個是彼得的人生
[00:18:05.200 --> 00:18:07.280]  這個是約翰的人生
[00:18:07.280 --> 00:18:10.400]  這個也帶領了另外一樣東西出來
[00:18:10.400 --> 00:18:12.000]  就是我們查經的時候
[00:18:12.000 --> 00:18:13.680]  我們查《創世紀》第一章的時候
[00:18:13.680 --> 00:18:16.560]  我們問上帝為什麼要創造這個世界
[00:18:16.560 --> 00:18:19.200]  上帝創造有一個目標
[00:18:19.200 --> 00:18:21.440]  那個目標的目的是什麼
[00:18:21.440 --> 00:18:23.880]  那個目的是For His Glory
[00:18:23.880 --> 00:18:25.680]  為了祂的榮耀
[00:18:25.680 --> 00:18:27.200]  於是那個應用就是
[00:18:27.200 --> 00:18:28.480]  我們今天活著
[00:18:28.480 --> 00:18:30.600]  我們要為什麼而活
[00:18:30.600 --> 00:18:32.400]  為著上帝的榮耀
[00:18:32.400 --> 00:18:35.040]  什麼叫做為著上帝的榮耀
[00:18:35.040 --> 00:18:36.720]  很多時候我們生一個兒子出來
[00:18:36.720 --> 00:18:38.120]  我說兒子
[00:18:38.120 --> 00:18:40.880]  你活著就是要為爸爸的榮耀
[00:18:40.880 --> 00:18:43.400]  光宗耀祖
[00:18:43.400 --> 00:18:44.400]  那你就糟糕了
[00:18:44.400 --> 00:18:47.840]  因為中國人的光宗耀祖就是
[00:18:47.840 --> 00:18:50.000]  讀書讀得好
[00:18:50.000 --> 00:18:52.080]  以後名成利就
[00:18:52.080 --> 00:18:53.560]  接著賺很多錢
[00:18:53.560 --> 00:18:55.640]  在眾人面前拿獎
[00:18:55.640 --> 00:18:59.040]  所以今天很多基督徒不明白
[00:18:59.040 --> 00:19:00.400]  什麼叫做榮耀的生命
[00:19:00.400 --> 00:19:01.160]  榮耀嘛
[00:19:01.160 --> 00:19:02.400]  榮耀歸給神
[00:19:02.400 --> 00:19:03.320]  他做什麼?
[00:19:03.320 --> 00:19:05.640]  想去拿獎的時候
[00:19:05.640 --> 00:19:07.080]  Glory to God
[00:19:07.080 --> 00:19:08.720]  上帝告訴你
[00:19:08.720 --> 00:19:10.640]  榮耀上帝
[00:19:10.640 --> 00:19:12.240]  一切榮耀歸上帝
[00:19:12.240 --> 00:19:13.320]  就是要拿獎那一刻
[00:19:13.320 --> 00:19:14.560]  那你不拿獎怎麼辦?
[00:19:14.560 --> 00:19:15.480]  不拿獎是不是?
[00:19:15.480 --> 00:19:18.600]  我告訴你
[00:19:18.600 --> 00:19:20.040]  背起十字架的人生
[00:19:20.040 --> 00:19:22.000]  是最終榮耀上帝的人生
[00:19:22.000 --> 00:19:23.840]  是唯一榮耀上帝的人生
[00:19:23.840 --> 00:19:24.840]  你看看耶穌
[00:19:24.840 --> 00:19:27.520]  耶穌是全本聖經裡面
[00:19:27.520 --> 00:19:31.320]  全世界裡面唯一由始至終榮耀上帝
[00:19:31.320 --> 00:19:33.520]  你看看祂的下場
[00:19:33.520 --> 00:19:35.440]  你看看祂的生命
[00:19:35.440 --> 00:19:39.600]  祂又沒有錢又沒有面子
[00:19:39.600 --> 00:19:41.240]  還含冤受屈
[00:19:41.240 --> 00:19:42.920]  被世界所拒絕
[00:19:42.920 --> 00:19:46.480]  因為黑暗不能明白祂
[00:19:46.480 --> 00:19:48.160]  不能接受祂
[00:19:48.160 --> 00:19:51.360]  覺醒不了祂
[00:19:51.360 --> 00:19:54.560]  什麼叫做榮耀上帝的人生
[00:19:54.560 --> 00:19:56.040]  是背起十字架的人生
[00:19:56.040 --> 00:19:57.080]  看看保羅的人生
[00:19:57.080 --> 00:19:58.600]  保羅信主之後的人生
[00:19:58.600 --> 00:20:02.280]  彼得真正信主聖靈充滿之後的人生
[00:20:02.280 --> 00:20:06.000]  約翰他的人生
[00:20:06.000 --> 00:20:09.040]  被放逐不摸的人生
[00:20:09.040 --> 00:20:11.600]  這個是榮耀上帝的人生
[00:20:11.600 --> 00:20:13.880]  所以我們怎樣去應用
[00:20:13.880 --> 00:20:19.720]  全能上帝創造者這個查經
[00:20:19.720 --> 00:20:23.080]  答案就是活一個榮耀上帝的人生
[00:20:23.080 --> 00:20:24.720]  活一個背十字架
[00:20:24.720 --> 00:20:28.120]  跟隨耶穌的人生
[00:20:28.120 --> 00:20:29.280]  求主幫助我們
[00:20:29.280 --> 00:20:33.440]  讓我們忠心奔跑天路
[00:20:33.440 --> 00:20:35.960]  也讓我們好好地學習聖經
[00:20:35.960 --> 00:20:41.440]  以致我們不會短路曲解
[00:20:41.440 --> 00:20:43.640]  找捷徑
[00:20:43.640 --> 00:20:45.480]  用錯聖經
[00:20:45.480 --> 00:20:46.720]  害己害人
[00:20:46.720 --> 00:20:50.120]  求主幫助我們成為忠心的天路客
[00:20:50.120 --> 00:20:51.600]  願主祝福大家
