
[00:00:00.000 --> 00:00:02.940]  梁法堂的弟兄姊妹平安
[00:22:20.760 --> 00:22:26.960]  合一更加不是要對方來合我那個一
[00:22:26.960 --> 00:22:31.960]  而是大家調到對的一個音
[00:22:31.960 --> 00:22:35.560]  合一就是信徒都要專心一致
[00:22:35.560 --> 00:22:38.560]  想同一件事做同一件事
[00:22:38.560 --> 00:22:43.560]  這件事就是後面的第三第四節說到的
[00:22:43.560 --> 00:22:47.960]  凡事不可自私自利不可貪圖虛榮
[00:22:47.960 --> 00:22:49.760]  只要心存謙卑
[00:22:49.760 --> 00:22:52.160]  各人看別人比自己強
[00:22:52.160 --> 00:22:54.360]  第四節各人不要單顧自己的事
[00:22:54.360 --> 00:22:56.560]  要顧別人的事
[00:22:56.560 --> 00:22:59.160]  因為有這個前提
[00:22:59.160 --> 00:23:04.560]  你就更加明白保羅接著在二章五到十一節
[00:23:04.560 --> 00:23:05.960]  很長篇大論
[00:23:05.960 --> 00:23:08.760]  不過又是大家很熟悉
[00:23:08.760 --> 00:23:15.560]  說那個以耶穌基督的心為心的價值
[00:23:15.560 --> 00:23:21.960]  那個就是大家要合適的音
[00:23:21.960 --> 00:23:25.960]  提到耶穌基督道成肉身由上而下
[00:23:25.960 --> 00:23:27.960]  那種不斷向下
[00:23:27.960 --> 00:23:33.560]  所謂叫downward mobility的基督論
[00:23:33.560 --> 00:23:37.160]  保羅說你們當以基督耶穌的心為心
[00:23:37.160 --> 00:23:39.160]  《女真宗》譯本如果你看
[00:23:39.160 --> 00:23:40.760]  這裡他翻譯就是
[00:23:40.760 --> 00:23:43.560]  耶穌基督存在一個什麼的意念
[00:23:43.560 --> 00:23:49.760]  你們應該同樣存在相同的意念在你們中間
[00:23:49.760 --> 00:23:51.760]  所以Eugene Peterson在《The Message》
[00:23:51.760 --> 00:23:53.160]  將這一句翻譯為
[00:23:53.160 --> 00:23:54.960]  Think of yourselves
[00:23:54.960 --> 00:24:01.560]  the way Christ Jesus thought of himself
[00:24:01.560 --> 00:24:04.160]  意思即是說耶穌在想什麼
[00:24:04.160 --> 00:24:07.160]  你們就要想同樣的東西
[00:24:07.160 --> 00:24:10.360]  串在同一個音
[00:24:10.360 --> 00:24:12.760]  那耶穌又在想什麼呢?
[00:24:12.760 --> 00:24:14.760]  第六節:他背有上帝的形象
[00:24:14.760 --> 00:24:17.160]  卻不堅持自己與上帝是同等
[00:24:17.160 --> 00:24:18.960]  第七節:反倒虛己
[00:24:18.960 --> 00:24:21.160]  取左勞搏的形象成為人的樣子
[00:24:21.160 --> 00:24:22.960]  第八節:藉由人的樣子
[00:24:22.960 --> 00:24:27.160]  謙卑自己全心信服以至於死
[00:24:27.160 --> 00:24:29.960]  且死在十字架上
[00:24:29.960 --> 00:24:34.560]  這裡本來說到耶穌在想什麼
[00:24:34.560 --> 00:24:36.360]  耶穌在想的是
[00:24:36.360 --> 00:24:39.960]  他本來有上帝的形象
[00:24:39.960 --> 00:24:42.960]  這裡的形象當然不是指他的樣子
[00:24:42.960 --> 00:24:45.760]  而是指他本質上是上帝
[00:24:45.760 --> 00:24:53.160]  但是他卻可以不堅持自己與上帝是同等的
[00:24:53.160 --> 00:25:01.360]  舊的和本聖經亦說:不以自己與上帝同等為強奪的
[00:25:01.360 --> 00:25:02.760]  什麼叫做強奪呢?
[00:25:02.760 --> 00:25:07.160]  希臘原文的意思是死抓住
[00:25:07.160 --> 00:25:09.960]  死抓住不放
[00:25:09.960 --> 00:25:14.760]  呂真宗亦說:把持不捨
[00:25:14.760 --> 00:25:18.760]  保羅說:耶穌基督本來就有上帝的形象
[00:25:18.760 --> 00:25:20.760]  原來祂是上帝本身
[00:25:20.760 --> 00:25:23.760]  但是祂卻沒有把自己原來應有的
[00:25:23.760 --> 00:25:28.360]  應份的、應得的、本來就有的
[00:25:28.360 --> 00:25:31.360]  這個與上帝同等的地位
[00:25:31.360 --> 00:25:34.560]  死抓住不放
[00:25:34.560 --> 00:25:36.760]  第七節:反倒虛己
[00:25:36.760 --> 00:25:38.560]  取了奴僕的形象
[00:25:38.560 --> 00:25:40.160]  成為人的樣子
[00:25:40.160 --> 00:25:43.360]  這裡不僅說他沒有抓住不放
[00:25:43.360 --> 00:25:47.760]  第七節還說他根深蒂固
[00:25:47.760 --> 00:25:50.760]  根深降低了自己的身份
[00:25:50.760 --> 00:25:53.560]  反倒虛己,取了奴僕的樣式,成為人的樣子
[00:25:53.560 --> 00:25:56.160]  更進一步,第八節有人的樣子
[00:25:56.160 --> 00:25:58.160]  就自己卑微,全心信服
[00:25:58.160 --> 00:26:01.160]  以至於死者死在十字架上
[00:26:01.160 --> 00:26:02.960]  保羅說了什麼?
[00:26:02.960 --> 00:26:05.960]  保羅說:耶穌原來就是上帝
[00:26:05.960 --> 00:26:07.960]  現在祂是根深蒂固
[00:26:07.960 --> 00:26:10.960]  不站在上帝一個高高在上的地位
[00:26:10.960 --> 00:26:14.360]  祂自甘降卑
[00:26:14.360 --> 00:26:16.760]  反倒虛己,取了奴僕的形象
[00:26:16.760 --> 00:26:18.160]  成為人的樣子
[00:26:18.160 --> 00:26:21.760]  既然放下身段
[00:26:21.760 --> 00:26:25.360]  拋得身出來做一個平凡人
[00:26:25.360 --> 00:26:26.560]  保羅接著說
[00:26:26.560 --> 00:26:31.160]  祂就將自己完全豁出去
[00:26:31.160 --> 00:26:33.360]  祂做得徹底
[00:26:33.360 --> 00:26:34.760]  既有人的樣子
[00:26:34.760 --> 00:26:37.160]  就自己卑微,全心信服
[00:26:37.160 --> 00:26:40.960]  以至於死者死在十字架上
[00:26:40.960 --> 00:26:43.160]  你逐一說
[00:26:43.160 --> 00:26:48.360]  耶穌不單止說是十級而下
[00:26:48.360 --> 00:26:49.160]  你可以說
[00:26:49.160 --> 00:26:52.560]  當然這個字很負面
[00:26:52.560 --> 00:26:57.360]  我嘗試用就不是很準確
[00:26:57.360 --> 00:26:59.760]  祂是自甘墮落
[00:26:59.760 --> 00:27:02.360]  祂是虛度徹底
[00:27:02.360 --> 00:27:05.560]  祂是低處微處低
[00:27:05.560 --> 00:27:08.960]  祂是虛度無可再虛
[00:27:08.960 --> 00:27:10.760]  全心信服
[00:27:10.760 --> 00:27:13.360]  以至於死者死在十字架上
[00:27:13.360 --> 00:27:16.960]  死在第一世紀最恐怖
[00:27:16.960 --> 00:27:19.160]  最可怕
[00:27:19.160 --> 00:27:23.360]  最具羞辱性的凝聚
[00:27:23.360 --> 00:27:26.560]  就是被釘在十字架上
[00:27:26.560 --> 00:27:28.760]  這個就是保羅
[00:27:28.760 --> 00:27:30.960]  其實他在用一個當日的人
[00:27:30.960 --> 00:27:34.160]  一聽就明白
[00:27:34.160 --> 00:27:37.360]  藉著這樣說給菲律賓教會的信徒
[00:27:37.360 --> 00:27:39.760]  釘你們要專心一致
[00:27:39.760 --> 00:27:42.960]  與耶穌想同一件事
[00:27:42.960 --> 00:27:44.360]  做同一件事
[00:27:44.360 --> 00:27:46.360]  你將自己的價值
[00:27:46.360 --> 00:27:49.960]  調教到更加接近耶穌的價值
[00:27:49.960 --> 00:27:52.160]  以祂的生命作為典範
[00:27:52.160 --> 00:27:55.960]  作為我們的座標
[00:27:55.960 --> 00:27:57.760]  任標
[00:27:57.760 --> 00:27:59.360]  保羅,如果你不是這樣
[00:27:59.360 --> 00:28:01.160]  你們根本上不會
[00:28:01.160 --> 00:28:05.360]  也不願意做到第三、第四節的
[00:28:05.360 --> 00:28:07.760]  凡事不可自私自利
[00:28:07.760 --> 00:28:09.360]  不可貪圖虛榮
[00:28:09.360 --> 00:28:11.160]  只要心存謙卑
[00:28:11.160 --> 00:28:13.360]  各人看別人比自己強
[00:28:13.360 --> 00:28:15.160]  各人不要單顧自己的事
[00:28:15.160 --> 00:28:16.960]  也要顧別人的事
[00:28:16.960 --> 00:28:19.960]  其實保羅整個的信息就是說
[00:28:19.960 --> 00:28:24.560]  你們不是要人合到你們那裏
[00:28:24.560 --> 00:28:26.560]  而是我們所有人
[00:28:26.560 --> 00:28:31.560]  都要合在耶穌這個Tuner
[00:28:31.560 --> 00:28:38.960]  我們要與祂Tune同一個音
[00:28:38.960 --> 00:28:43.960]  我相信大家梁伯堂一定知道
[00:28:43.960 --> 00:28:44.960]  弟兄姊妹
[00:28:44.960 --> 00:28:50.360]  其實我們的基督信仰
[00:28:50.360 --> 00:28:51.960]  其實是來自二十世紀
[00:28:51.960 --> 00:28:53.560]  很多來自西方國家
[00:28:53.560 --> 00:28:57.760]  來華宣教的宣教士
[00:28:57.760 --> 00:29:00.760]  我很欣賞這些宣教士
[00:29:00.760 --> 00:29:05.560]  很多個真的給中國一條命
[00:29:05.560 --> 00:29:08.160]  結果是死在中國
[00:29:08.160 --> 00:29:11.760]  大部分這些西方宣教士
[00:29:11.760 --> 00:29:14.560]  不單止他們自己肯豁出去
[00:29:14.560 --> 00:29:15.760]  預了要犧牲
[00:29:15.760 --> 00:29:19.160]  將生命擺上
[00:29:19.160 --> 00:29:20.360]  最感動的就是
[00:29:20.360 --> 00:29:22.160]  他不是預自己死
[00:29:22.160 --> 00:29:24.960]  是預全家死
[00:29:24.960 --> 00:29:29.360]  他預了他們的家人要陪在一起去犧牲
[00:29:29.360 --> 00:29:33.760]  大家可能讀過創立中國內地會
[00:29:33.760 --> 00:29:39.960]  警察會的創辦人克森泰勒
[00:29:39.960 --> 00:29:42.360]  戴德生牧師的事跡
[00:29:42.360 --> 00:29:46.760]  克森泰勒1853年進入中國
[00:29:46.760 --> 00:29:52.360]  1905年以73歲高齡死在中國的上海
[00:29:52.360 --> 00:29:54.960]  他真的給了中國一條命
[00:29:54.960 --> 00:29:58.360]  戴德生在中國親手埋葬了他
[00:29:58.360 --> 00:30:01.160]  親生一個女兒兩個兒子
[00:30:01.160 --> 00:30:07.560]  最後埋葬了他和他結婚十二年的太太瑪麗亞
[00:30:07.560 --> 00:30:09.360]  因為瑪麗亞長期肺病
[00:30:09.360 --> 00:30:12.160]  結果死在中國的震光
[00:30:12.160 --> 00:30:14.960]  1867年8月初
[00:30:14.960 --> 00:30:18.960]  當日的戴德生他們一家還在杭州
[00:30:18.960 --> 00:30:22.360]  當年的杭州天氣特別奇怪
[00:30:22.360 --> 00:30:23.960]  很悶很熱
[00:30:23.960 --> 00:30:27.960]  氣溫高達華氏103度
[00:30:27.960 --> 00:30:32.960]  瑪麗亞師母和她的女兒戴恩維
[00:30:32.960 --> 00:30:38.560]  分別感染病了
[00:30:38.560 --> 00:30:40.560]  戴德生因為教會的事務
[00:30:40.560 --> 00:30:42.760]  有一天他要離開家
[00:30:42.760 --> 00:30:45.960]  接著他又接到另外一個女童工
[00:30:45.960 --> 00:30:49.360]  在另外一個地方染病
[00:30:49.360 --> 00:30:51.560]  他連夜回不了家
[00:30:51.560 --> 00:30:55.160]  他要去另一個地方探望那位女童工
[00:30:55.160 --> 00:30:59.760]  去到那位女童工那裏知道那位女童工不是有什麼緊要事
[00:30:59.760 --> 00:31:02.760]  安頓了那位女童工之後他跟著她
[00:31:02.760 --> 00:31:05.560]  因為他知道他的女兒病了
[00:31:05.560 --> 00:31:06.760]  太太也病了
[00:31:06.760 --> 00:31:09.360]  他才可以回到家看他的腦
[00:31:09.360 --> 00:31:11.560]  看他自己的女兒
[00:31:11.560 --> 00:31:14.960]  結果到他回家
[00:31:14.960 --> 00:31:19.160]  他的女兒細菌感染入腦
[00:31:19.160 --> 00:31:20.560]  如果他早一點回來
[00:31:20.560 --> 00:31:21.960]  因為他是醫生
[00:31:21.960 --> 00:31:22.960]  可能救得到
[00:31:22.960 --> 00:31:26.760]  但就是因為時間遲了
[00:31:26.760 --> 00:31:28.360]  發覺太遲
[00:31:28.360 --> 00:31:30.760]  很快就安息處壞
[00:31:30.760 --> 00:31:37.160]  他的女兒戴恩維其實死的時候是八歲
[00:31:37.160 --> 00:31:38.360]  很多年之後
[00:31:38.360 --> 00:31:41.360]  在戴德生牧師夫婦離開世界之後
[00:31:41.360 --> 00:31:42.560]  內地會的童工
[00:31:42.560 --> 00:31:46.760]  執拾戴德生夫婦的遺物信件
[00:31:46.760 --> 00:31:51.960]  發現有一封由戴師母瑪麗亞親筆寫的信件
[00:31:51.960 --> 00:31:57.160]  一直放在戴德生的書桌裡
[00:31:57.160 --> 00:31:58.560]  沒有寄出去
[00:31:58.560 --> 00:32:00.960]  當日已經寫好了
[00:32:00.960 --> 00:32:01.960]  郵票
[00:32:01.960 --> 00:32:03.360]  我不知道是不是郵票還是什麼
[00:32:03.360 --> 00:32:04.960]  總之就預備好要寄
[00:32:04.960 --> 00:32:06.760]  結果沒有寄
[00:32:06.760 --> 00:32:10.160]  信的內容其實就是回復之前
[00:32:10.160 --> 00:32:14.160]  八月中戴德生離開家去探那個
[00:32:14.160 --> 00:32:16.360]  同樣染病的女童工
[00:32:16.360 --> 00:32:19.560]  其實是回應那個女童工的
[00:32:19.560 --> 00:32:21.360]  那個女童工當日
[00:32:21.360 --> 00:32:23.560]  因為自己有病
[00:32:23.560 --> 00:32:26.360]  後來到那個女童工沒事之後
[00:32:26.360 --> 00:32:32.560]  她寫了一封信去罵戴德生牧師
[00:32:32.560 --> 00:32:35.960]  埋怨戴德生牧師
[00:32:35.960 --> 00:32:39.560]  埋怨戴德生沒有好好照顧她
[00:32:39.560 --> 00:32:41.360]  那個女童工說到自己
[00:32:41.360 --> 00:32:42.960]  我一個人離鄉別井
[00:32:42.960 --> 00:32:44.760]  我聽父上帝的呼召
[00:32:44.760 --> 00:32:45.960]  孤零零來到中國
[00:32:45.960 --> 00:32:48.160]  沒有人沒有物
[00:32:48.160 --> 00:32:51.160]  結果我因為病
[00:32:51.160 --> 00:32:53.360]  我仍然都是孤零零
[00:32:53.360 --> 00:32:56.560]  戴牧師當日只是來看一看我
[00:32:56.560 --> 00:32:58.160]  接著沒有留下
[00:32:58.160 --> 00:33:00.160]  在我身邊陪我
[00:33:00.160 --> 00:33:01.760]  就是扔下她
[00:33:01.760 --> 00:33:03.960]  很淒涼
[00:33:03.960 --> 00:33:07.960]  戴師母在她的回復
[00:33:07.960 --> 00:33:09.960]  她告訴這個女童工
[00:33:09.960 --> 00:33:13.160]  我剛剛失去了女兒
[00:33:13.160 --> 00:33:16.760]  我在信裡戴師母瑪麗亞質問這個女童工
[00:33:16.760 --> 00:33:17.960]  你有沒有想過
[00:33:17.960 --> 00:33:21.960]  因為她的女兒
[00:33:21.960 --> 00:33:27.360]  貴為醫生的爸爸
[00:33:27.360 --> 00:33:29.960]  當日本來可以早一點回家
[00:33:29.960 --> 00:33:36.960]  但是因為她爸爸是內地會的頭
[00:33:36.960 --> 00:33:38.560]  趕著去看她的童工
[00:33:38.560 --> 00:33:41.160]  並沒有及時留下
[00:33:41.160 --> 00:33:42.760]  或者回家照顧女兒
[00:33:42.760 --> 00:33:44.360]  耽擱時間
[00:33:44.360 --> 00:33:47.560]  結果我八歲的女兒救不回來
[00:33:47.560 --> 00:33:49.360]  戴師母問這個女童工
[00:33:49.360 --> 00:33:51.360]  如果戴德生當日在家
[00:33:51.360 --> 00:33:57.560]  說不定我女兒不用死
[00:33:57.560 --> 00:34:01.760]  不過這封信從來沒有被寄出去
[00:34:01.760 --> 00:34:04.560]  我不知道那個女童工
[00:34:04.560 --> 00:34:06.960]  後來知不知道這件事
[00:34:06.960 --> 00:34:10.960]  相信戴德生牧師是掙扎的
[00:34:10.960 --> 00:34:14.960]  最後他擱置了這封信
[00:34:14.960 --> 00:34:17.960]  他要考慮師母這封信
[00:34:17.960 --> 00:34:21.160]  會不會為他的童工帶來傷害
[00:34:21.160 --> 00:34:25.560]  最後他不讓這封信寄出去
[00:34:25.560 --> 00:34:29.960]  弟兄姊妹你們當以基督耶穌的心為心
[00:34:29.960 --> 00:34:32.960]  保羅說的基督精神就是
[00:34:32.960 --> 00:34:34.960]  不將自己英分的
[00:34:34.960 --> 00:34:37.560]  就算你覺得我是英分的
[00:34:37.560 --> 00:34:39.960]  拿著不放
[00:34:39.960 --> 00:34:45.560]  甘心降低自己的身分
[00:34:45.560 --> 00:34:47.560]  自己卑微全心信服
[00:34:47.560 --> 00:34:49.560]  以至於死且十字架上
[00:34:49.560 --> 00:34:52.560]  十級而下
[00:34:52.560 --> 00:34:54.760]  自甘墮落
[00:34:54.760 --> 00:34:58.760]  甚至衰到鐵底
[00:34:58.760 --> 00:35:02.960]  今天我們有沒有這種基督精神
[00:35:02.960 --> 00:35:04.960]  當我們說合一
[00:35:04.960 --> 00:35:10.360]  我們是否抱著這種精神去合一
[00:35:10.360 --> 00:35:16.960]  我們是否到今天還是羨慕追求學習
[00:35:16.960 --> 00:35:21.760]  靠近這些屬靈的座標
[00:35:21.760 --> 00:35:23.360]  我們祈禱
[00:35:23.360 --> 00:35:24.960]  主上替幫助我們每一天
[00:35:24.960 --> 00:35:26.360]  其實我們經過的
[00:35:26.360 --> 00:35:29.160]  我們面對的就是一個
[00:35:29.160 --> 00:35:32.960]  要活出生命的場景
[00:35:32.960 --> 00:35:36.560]  幫助我們在最細微的事上
[00:35:36.560 --> 00:35:42.160]  真是耶穌的樣式在我們裡面
[00:35:42.160 --> 00:35:45.560]  讓我們心思意念
[00:35:45.560 --> 00:35:50.560]  讓我們要在裡面持守的
[00:35:50.560 --> 00:35:52.960]  以至於我們能夠活出的
[00:35:52.960 --> 00:35:56.960]  都是耶穌基督給我們
[00:35:56.960 --> 00:36:00.560]  見得到的那種價值
[00:36:00.560 --> 00:36:02.040]  幫助我們 教我們有能力
[00:36:02.040 --> 00:36:03.360]  聽我們祈禱
[00:36:03.360 --> 00:36:05.360]  奉耶穌明智的祈求
