
[00:00:00.000 --> 00:00:06.000]  弟兄姊妹平安 多謝教會邀請讓我可以跟大家分享訊息
[00:22:01.000 --> 00:22:03.000]  再去外國讀書
[00:22:03.000 --> 00:22:06.000]  我當時都有很大的掙扎
[00:22:06.000 --> 00:22:08.000]  想不到走上帝的路
[00:22:08.000 --> 00:22:12.000]  會有那麼多令我意想不到的事
[00:22:12.000 --> 00:22:15.000]  我們的上帝就是如此奇妙
[00:22:15.000 --> 00:22:18.000]  祂呼召我們每一個人去跟隨祂
[00:22:18.000 --> 00:22:21.000]  不過祂不會強迫我們
[00:22:21.000 --> 00:22:24.000]  當我們願意放下我們自己
[00:22:24.000 --> 00:22:26.000]  去尋求祂的心意的時候
[00:22:26.000 --> 00:22:28.000]  祂就會帶領著我們
[00:22:28.000 --> 00:22:34.000]  讓我們看到祂給我們每一個不同的經歷
[00:22:34.000 --> 00:22:36.000]  在最好的時候
[00:22:36.000 --> 00:22:38.000]  祂幫我們去開路
[00:22:38.000 --> 00:22:42.000]  揭開我們意想不到的美好的一頁
[00:22:42.000 --> 00:22:45.000]  對我們來說其實等什麼呢?
[00:22:45.000 --> 00:22:47.000]  馬上就可以做了
[00:22:47.000 --> 00:22:51.000]  對我們來說上帝的方法真是又慢又不理想
[00:22:51.000 --> 00:22:54.000]  就好像早期的殉道者
[00:22:54.000 --> 00:22:58.000]  可能我們今天都會覺得他們很蠢
[00:22:58.000 --> 00:23:01.000]  因為他們的堅持帶來迫害
[00:23:01.000 --> 00:23:03.000]  又解決不了問題
[00:23:03.000 --> 00:23:05.000]  我們就是這樣的
[00:23:05.000 --> 00:23:07.000]  我們解決問題的辦法很多
[00:23:07.000 --> 00:23:10.000]  我們會想很多不同的方法
[00:23:10.000 --> 00:23:12.000]  我們會做上帝的那一份
[00:23:12.000 --> 00:23:14.000]  我們覺得這樣做才是最好
[00:23:14.000 --> 00:23:16.000]  很有注點
[00:23:16.000 --> 00:23:19.000]  我們忘記了其實上帝的心意
[00:23:19.000 --> 00:23:21.000]  未必是我們想像的
[00:23:21.000 --> 00:23:24.000]  我不知道你是不是也很有想法
[00:23:24.000 --> 00:23:26.000]  又或者你也在想
[00:23:26.000 --> 00:23:29.000]  很期待上帝為你去做一些事
[00:23:29.000 --> 00:23:31.000]  或者開一些路
[00:23:31.000 --> 00:23:34.000]  或者上帝在我們身上的心意
[00:23:34.000 --> 00:23:38.000]  祂的帶領不是我們所想像的
[00:23:38.000 --> 00:23:39.000]  如果是這樣的時候
[00:23:39.000 --> 00:23:42.000]  你是否仍然信得過祂呢?
[00:23:42.000 --> 00:23:44.000]  你會不會可以開始觀察一下
[00:23:44.000 --> 00:23:47.000]  祂給你一些不同的機會
[00:23:47.000 --> 00:23:49.000]  不同的出路
[00:23:49.000 --> 00:23:52.000]  或者祂為我們所擺設的
[00:23:52.000 --> 00:23:54.000]  是超乎我們想像
[00:23:54.000 --> 00:23:57.000]  高過我們所想所求
[00:23:57.000 --> 00:24:01.000]  司徒行傳一開始就告訴我們
[00:24:01.000 --> 00:24:03.000]  要實踐使命
[00:24:03.000 --> 00:24:07.000]  最關鍵不是我們有能力去做些什麼
[00:24:07.000 --> 00:24:09.000]  所以不要緊的
[00:24:09.000 --> 00:24:10.000]  你覺得做不到
[00:24:10.000 --> 00:24:12.000]  或者不知道怎麼做
[00:24:12.000 --> 00:24:15.000]  我們是需要領受聖靈
[00:24:15.000 --> 00:24:17.000]  然後按照聖靈的帶領
[00:24:17.000 --> 00:24:20.000]  只有祂住在我們裡面
[00:24:20.000 --> 00:24:24.000]  才可以讓我們的屬靈生命有生命力
[00:24:24.000 --> 00:24:28.000]  有力量去做耶穌基督的見證人
[00:24:28.000 --> 00:24:31.000]  有很多時候我們想起日常生活
[00:24:31.000 --> 00:24:33.000]  職場工作
[00:24:33.000 --> 00:24:36.000]  都想起要傳福音做好見證
[00:24:36.000 --> 00:24:37.000]  是很好的
[00:24:37.000 --> 00:24:42.000]  不過很多時候恐怕我們誤解了
[00:24:42.000 --> 00:24:44.000]  什麼是做好見證
[00:24:44.000 --> 00:24:50.000]  以致我們很怕要去做些什麼
[00:24:50.000 --> 00:24:53.000]  好見證很多時候我們理解
[00:24:53.000 --> 00:24:55.000]  就是做好人做好事
[00:24:55.000 --> 00:24:57.000]  或者工作做得好
[00:24:57.000 --> 00:25:00.000]  是其他人覺得我們是一個好的基督徒
[00:25:00.000 --> 00:25:03.000]  但是如果做好見證
[00:25:03.000 --> 00:25:06.000]  只是做好人做好事做好份工
[00:25:06.000 --> 00:25:08.000]  非基督徒都會做
[00:25:08.000 --> 00:25:11.000]  可能做得比我們更加好
[00:25:11.000 --> 00:25:14.000]  有時候當我們按照
[00:25:14.000 --> 00:25:18.000]  其他人對基督徒的要求去回應的時候
[00:25:18.000 --> 00:25:22.000]  其實是誰在定義我們是否一個好的基督徒
[00:25:22.000 --> 00:25:25.000]  其實是這個世界的人在定義
[00:25:25.000 --> 00:25:30.000]  但是如果你看回《使徒行傳》這裡
[00:25:30.000 --> 00:25:33.000]  「門徒為主作見證」
[00:25:33.000 --> 00:25:35.000]  作見證是什麼意思呢?
[00:25:35.000 --> 00:25:38.000]  就是當主耶穌受死 復活 升天之後
[00:25:38.000 --> 00:25:41.000]  大家都以為祂已經死了
[00:25:41.000 --> 00:25:46.000]  早期的使徒要到處去告訴人們
[00:25:46.000 --> 00:25:50.000]  這位你們見到鼻釘十字架的耶穌
[00:25:50.000 --> 00:25:53.000]  祂復活了 耶穌活著
[00:25:53.000 --> 00:25:56.000]  所以早期的《門徒傳》是一個
[00:25:56.000 --> 00:26:01.000]  耶穌死後已經復活的福音
[00:26:01.000 --> 00:26:06.000]  於是我們今天說要為主作見證
[00:26:06.000 --> 00:26:09.000]  不僅是做好人做好事
[00:26:09.000 --> 00:26:14.000]  而是我們要見證耶穌基督活著
[00:26:14.000 --> 00:26:16.000]  祂如何活著呢?
[00:26:16.000 --> 00:26:19.000]  祂活在我們每個人的生命當中
[00:26:19.000 --> 00:26:23.000]  這樣的話 在職場裡做好見證
[00:26:23.000 --> 00:26:25.000]  就不是做好人做好事
[00:26:25.000 --> 00:26:28.000]  而是要讓其他人見到
[00:26:28.000 --> 00:26:32.000]  你生命裡有活著的耶穌
[00:26:32.000 --> 00:26:35.000]  讓人見到你的生命是不一樣的
[00:26:35.000 --> 00:26:38.000]  不在乎一次、兩次能否做到
[00:26:38.000 --> 00:26:41.000]  我們想做的所謂好事
[00:26:41.000 --> 00:26:44.000]  而是在長期的相處下
[00:26:44.000 --> 00:26:48.000]  讓人見到基督徒的生命是如何不同
[00:26:48.000 --> 00:26:50.000]  是有耶穌的生命
[00:26:50.000 --> 00:26:52.000]  你的生命要吸引人
[00:26:52.000 --> 00:26:56.000]  去認識你生命當中的主耶穌
[00:26:56.000 --> 00:27:02.000]  基督徒共同的使命的確是為主作見證
[00:27:02.000 --> 00:27:04.000]  不過這不是口說的
[00:27:04.000 --> 00:27:06.000]  而是我們每一天的生活裡
[00:27:06.000 --> 00:27:08.000]  生命的演繹
[00:27:08.000 --> 00:27:13.000]  無論你在家裡、工作裡、社會裡、教會裡
[00:27:13.000 --> 00:27:15.000]  都是一樣的
[00:27:15.000 --> 00:27:18.000]  這個共同的使命不容易的
[00:27:18.000 --> 00:27:20.000]  因為聖經的標準很高
[00:27:20.000 --> 00:27:22.000]  我們都知道我們達不到
[00:27:22.000 --> 00:27:27.000]  這個共同使命只有靠聖靈去做得到
[00:27:27.000 --> 00:27:31.000]  是聖靈改變我們的生命和整個群體
[00:27:31.000 --> 00:27:36.000]  以致我們可以分享工作的成果
[00:27:36.000 --> 00:27:40.000]  善用我們的資源、才幹和影響力
[00:27:40.000 --> 00:27:45.000]  去發揮基督徒群體的炎和光的特質
[00:27:45.000 --> 00:27:47.000]  影響我們身邊的人
[00:27:47.000 --> 00:27:50.000]  影響我們整個的文化
[00:27:50.000 --> 00:27:54.000]  這一切都不是靠我們自己可以做得到
[00:27:54.000 --> 00:27:59.000]  所以我們一起來發揮這種影響力
[00:27:59.000 --> 00:28:02.000]  每一個人做的其實很簡單
[00:28:02.000 --> 00:28:06.000]  我們就是努力去緊貼耶穌基督的說話
[00:28:06.000 --> 00:28:10.000]  去活出一個上帝兒女的身份和樣式
[00:28:10.000 --> 00:28:14.000]  有時候我們會成功一些
[00:28:14.000 --> 00:28:16.000]  會開心、感恩
[00:28:16.000 --> 00:28:20.000]  但有時候我們會軟弱、失敗、跌倒
[00:28:20.000 --> 00:28:23.000]  不要緊,我們可以告訴其他人
[00:28:23.000 --> 00:28:29.000]  我們怎樣去回轉同樣是一個很好的見證
[00:28:29.000 --> 00:28:32.000]  我們的信仰正正就是一個回轉
[00:28:32.000 --> 00:28:35.000]  可以悔改、復和的福音
[00:28:35.000 --> 00:28:39.000]  所以主耶穌已經選擇了你
[00:28:39.000 --> 00:28:42.000]  無論你是什麼年紀、什麼位置
[00:28:42.000 --> 00:28:47.000]  就在你現在身處的家庭、日常生活的處境裡
[00:28:47.000 --> 00:28:56.000]  就是你被主差遣進入世界以生命去演繹福音的場景
[00:28:56.000 --> 00:28:59.000]  有時候我們以為聖靈臨到
[00:28:59.000 --> 00:29:03.000]  一定是一些很神奇、很特別的經歷
[00:29:03.000 --> 00:29:05.000]  當然這些都可能會有的
[00:29:05.000 --> 00:29:11.000]  但要知道聖靈就是這樣很自然地活在我們當中
[00:29:11.000 --> 00:29:15.000]  去做感動、帶領、教導的工作
[00:29:15.000 --> 00:29:18.000]  聖靈不單止個別與我們同在
[00:29:18.000 --> 00:29:22.000]  它也在我們整個教會群體當中
[00:29:22.000 --> 00:29:27.000]  來幫助我們學習如何彼此相愛
[00:29:27.000 --> 00:29:32.000]  聖靈加力、賜力是何時發生的呢?
[00:29:32.000 --> 00:29:36.000]  不是在我們唱詩歌、舉高雙手
[00:29:36.000 --> 00:29:40.000]  也不是我們苦苦哀求的時候
[00:29:40.000 --> 00:29:43.000]  聖靈是很樂意、時刻與我們同在
[00:29:43.000 --> 00:29:49.000]  是因為我們願意跟隨耶穌、活出神的話語
[00:29:49.000 --> 00:29:52.000]  當我們願意活出主的道
[00:29:52.000 --> 00:29:54.000]  按照聖經的吩咐去做的時候
[00:29:54.000 --> 00:29:57.000]  聖靈就會加力、帶領我們
[00:29:57.000 --> 00:29:59.000]  就像早期的使徒一樣
[00:29:59.000 --> 00:30:04.000]  他們靠著聖靈的能力去活出神的話
[00:30:04.000 --> 00:30:12.000]  我們不一定在說一些人看起來很偉大、很特別的事
[00:30:12.000 --> 00:30:14.000]  只是很簡單的
[00:30:14.000 --> 00:30:16.000]  我的生命是屬於神的
[00:30:16.000 --> 00:30:19.000]  於是我就要活出主的道
[00:30:19.000 --> 00:30:23.000]  很自然地我們就成為一個有感染力
[00:30:23.000 --> 00:30:26.000]  彼此相愛的群體
[00:30:26.000 --> 00:30:30.000]  我們的影響力、生命裡的主
[00:30:30.000 --> 00:30:33.000]  就會感染我們身邊的人
[00:30:33.000 --> 00:30:37.000]  在2010年我在英國愛丁堡大學
[00:30:37.000 --> 00:30:39.000]  拿到神學博士的學位
[00:30:39.000 --> 00:30:45.000]  回到香港我的神學院教書
[00:30:45.000 --> 00:30:47.000]  對於我這個新的老師來說
[00:30:47.000 --> 00:30:51.000]  第一個學期就要教三科全新的科目
[00:30:51.000 --> 00:30:53.000]  感覺是很不容易的
[00:30:53.000 --> 00:30:55.000]  加上我小時候
[00:30:55.000 --> 00:30:59.000]  其實我是一個很害羞、很不喜歡說話的小朋友
[00:30:59.000 --> 00:31:02.000]  上帝就很特別
[00:31:02.000 --> 00:31:06.000]  今天讓我每天都說很多話
[00:31:06.000 --> 00:31:08.000]  還要對著很多人說
[00:31:08.000 --> 00:31:11.000]  我小時候覺得我一定不行
[00:31:11.000 --> 00:31:13.000]  所以我小時候就想
[00:31:13.000 --> 00:31:16.000]  長大後做些什麼好呢?
[00:31:16.000 --> 00:31:18.000]  我就想我做什麼都好
[00:31:18.000 --> 00:31:20.000]  千萬不要做老師
[00:31:20.000 --> 00:31:22.000]  因為我覺得不可能做得到
[00:31:22.000 --> 00:31:25.000]  上帝的恩典很足夠
[00:31:25.000 --> 00:31:29.000]  不過當我初初開始去做一個神學院老師的時候
[00:31:29.000 --> 00:31:32.000]  我就真的很不習慣
[00:31:32.000 --> 00:31:36.000]  很多人他們教聖經科、教神學科
[00:31:36.000 --> 00:31:41.000]  用很多參考書、神學書來用
[00:31:41.000 --> 00:31:43.000]  但是我教的是職場神學
[00:31:43.000 --> 00:31:47.000]  當時都是一個非常新的學科
[00:31:47.000 --> 00:31:49.000]  究竟要怎樣教呢?
[00:31:49.000 --> 00:31:51.000]  職場神學的科目
[00:31:51.000 --> 00:31:54.000]  也是在晚上來教的
[00:31:54.000 --> 00:31:56.000]  因為日間同學會上班
[00:31:56.000 --> 00:31:59.000]  然後下班他們就會上課
[00:31:59.000 --> 00:32:02.000]  所以每一次我教完書
[00:32:02.000 --> 00:32:04.000]  就已經是晚上了
[00:32:04.000 --> 00:32:06.000]  每一次我回家的時候
[00:32:06.000 --> 00:32:09.000]  除了都會覺得很累之外
[00:32:09.000 --> 00:32:11.000]  我心裡面就會有一種抖結
[00:32:11.000 --> 00:32:15.000]  因為我覺得我還沒有教得很好
[00:32:15.000 --> 00:32:19.000]  這是我當時小小的一個職場掙扎
[00:32:19.000 --> 00:32:21.000]  我不知道你有這些掙扎的時候
[00:32:21.000 --> 00:32:23.000]  你會做些什麼
[00:32:23.000 --> 00:32:25.000]  我只有一招教你
[00:32:25.000 --> 00:32:27.000]  很簡單的
[00:32:27.000 --> 00:32:29.000]  當然是祈禱
[00:32:29.000 --> 00:32:33.000]  因為上帝你帶領我輾轉走到這個位置
[00:32:33.000 --> 00:32:36.000]  我根本覺得自己做不到
[00:32:36.000 --> 00:32:38.000]  究竟你的心意是怎樣呢?
[00:32:38.000 --> 00:32:40.000]  你對於一班在職的弟兄姊妹
[00:32:40.000 --> 00:32:42.000]  你的心意是什麼呢?
[00:32:42.000 --> 00:32:44.000]  有一晚
[00:32:44.000 --> 00:32:47.000]  當我很簡單獨自祈禱的時候
[00:32:47.000 --> 00:32:51.000]  我心裡面就湧出了一幅圖畫
[00:32:51.000 --> 00:32:55.000]  我找到最相似的一幅圖畫
[00:32:55.000 --> 00:32:57.000]  當時我第一個反應
[00:32:57.000 --> 00:33:00.000]  我心裡面就跟神說
[00:33:00.000 --> 00:33:03.000]  上帝啊 你的創造真是很美
[00:33:03.000 --> 00:33:05.000]  我在想這個夜空
[00:33:05.000 --> 00:33:08.000]  這個星空是非常之美
[00:33:08.000 --> 00:33:11.000]  但是就好像心裡面有一個感動
[00:33:11.000 --> 00:33:13.000]  跟我說這樣
[00:33:13.000 --> 00:33:16.000]  就是這些星星
[00:33:16.000 --> 00:33:22.000]  就是我安放在不同位置的弟兄姊妹的生命
[00:33:22.000 --> 00:33:26.000]  這些弟兄姊妹被拆遣到各行各業裡
[00:33:26.000 --> 00:33:30.000]  後來我就將這個儀仗
[00:33:30.000 --> 00:33:33.000]  跟我的在職學生來分享
[00:33:33.000 --> 00:33:36.000]  這幅圖畫感動了很多弟兄姊妹
[00:33:36.000 --> 00:33:40.000]  因為它是說不單止僕者宣教士
[00:33:40.000 --> 00:33:42.000]  被呼召和拆遣
[00:33:42.000 --> 00:33:45.000]  其實主耶穌是呼召拆遣
[00:33:45.000 --> 00:33:48.000]  每一個願意回應祂的門徒
[00:33:48.000 --> 00:33:51.000]  去到社會裡不同的行業
[00:33:51.000 --> 00:33:54.000]  生活的不同處境裡
[00:33:54.000 --> 00:33:58.000]  很簡單的讓我們的生命為主發光
[00:33:58.000 --> 00:34:00.000]  每個人都很重要
[00:34:00.000 --> 00:34:05.000]  因為如果你在你的位置裡不發光的話
[00:34:05.000 --> 00:34:08.000]  你周圍就黑暗
[00:34:08.000 --> 00:34:11.000]  因為這是一個黑暗的世界
[00:34:11.000 --> 00:34:13.000]  上帝都很清楚
[00:34:13.000 --> 00:34:16.000]  但是每一個人同樣道理
[00:34:16.000 --> 00:34:17.000]  又不是很重要
[00:34:17.000 --> 00:34:19.000]  因為一顆星不發光
[00:34:19.000 --> 00:34:22.000]  還有千千萬萬的星
[00:34:22.000 --> 00:34:27.000]  所以這幅圖畫是說我們回應上帝的呼召
[00:34:27.000 --> 00:34:32.000]  被祂拆遣去到祂的心意
[00:34:32.000 --> 00:34:34.000]  我們所屬的一個位置
[00:34:34.000 --> 00:34:37.000]  我們那個小小的位置裡
[00:34:37.000 --> 00:34:41.000]  我們就要將自己看得合乎中度
[00:34:41.000 --> 00:34:46.000]  讓我們的生命為神來發光
[00:34:46.000 --> 00:34:49.000]  有時候你的星是光一點
[00:34:49.000 --> 00:34:52.000]  我的星是暗一點 因為我軟弱
[00:34:52.000 --> 00:34:53.000]  你可以鼓勵我
[00:34:53.000 --> 00:34:56.000]  有時候我又鼓勵你
[00:34:56.000 --> 00:34:58.000]  不知道你有沒有發現
[00:34:58.000 --> 00:35:00.000]  在這幅圖畫裡
[00:35:00.000 --> 00:35:03.000]  你都有一個很獨特的位置
[00:35:03.000 --> 00:35:06.000]  是上帝安放你的位置
[00:35:06.000 --> 00:35:09.000]  我們每個人都不是最重要
[00:35:09.000 --> 00:35:12.000]  但是同時每一個人都很重要
[00:35:12.000 --> 00:35:17.000]  你願不願意回應主耶穌給你的使命
[00:35:17.000 --> 00:35:22.000]  成為照亮夜空的其中一顆星
[00:35:22.000 --> 00:35:26.000]  我們就是這樣按照主耶穌的差遣
[00:35:26.000 --> 00:35:28.000]  進入我們的生活裡
[00:35:28.000 --> 00:35:30.000]  不同的範疇裡
[00:35:30.000 --> 00:35:35.000]  生活就成為我們信仰實踐的一個很重要的場景
[00:35:35.000 --> 00:35:40.000]  而我們的信仰就和我們的生活分不開
[00:35:40.000 --> 00:35:43.000]  然後我們每個星期聚集在一起
[00:35:43.000 --> 00:35:46.000]  我們一起去敬拜 一起去迎見上帝
[00:35:46.000 --> 00:35:49.000]  然後彼此鼓勵分享
[00:35:49.000 --> 00:35:54.000]  最後被主差遣到不同的地方
[00:35:54.000 --> 00:35:58.000]  分散到社會不同的位置裡
[00:35:58.000 --> 00:36:02.000]  這個狀態其實和早期的仕途一樣
[00:36:02.000 --> 00:36:04.000]  一直都沒有改變
[00:36:04.000 --> 00:36:07.000]  弟兄姊妹
[00:36:07.000 --> 00:36:10.000]  你願不願意回應主耶穌的呼召
[00:36:10.000 --> 00:36:13.000]  做一個真正跟隨耶穌
[00:36:13.000 --> 00:36:15.000]  回應呼召被祂差遣的門徒
[00:36:15.000 --> 00:36:18.000]  其實很簡單的
[00:36:18.000 --> 00:36:21.000]  就是在你現時的位置
[00:36:21.000 --> 00:36:23.000]  在你的家庭 在你的社區
[00:36:23.000 --> 00:36:26.000]  在你的工作 在你的教會裡
[00:36:26.000 --> 00:36:29.000]  我們就是以生命來活出信仰
[00:36:29.000 --> 00:36:32.000]  讓我們同心圖告
[00:36:32.000 --> 00:36:34.000]  天父我們感謝你
[00:36:34.000 --> 00:36:40.000]  因為是你親自來呼召我們每一個
[00:36:40.000 --> 00:36:43.000]  願意我們去回應你的時候
[00:36:43.000 --> 00:36:45.000]  我們就被你得著
[00:36:45.000 --> 00:36:46.000]  你差遣我們
[00:36:46.000 --> 00:36:49.000]  按照你的心意 去到不同的處境
[00:36:49.000 --> 00:36:53.000]  就在我們身處的家庭 工作 生活
[00:36:53.000 --> 00:36:55.000]  不同的環境裡
[00:36:55.000 --> 00:36:59.000]  我們很自然地用我們的生命來回應你
[00:36:59.000 --> 00:37:02.000]  求你給我們有信心和勇氣
[00:37:02.000 --> 00:37:05.000]  願意這樣來實踐使命
[00:37:05.000 --> 00:37:07.000]  因為我們是屬於你的
[00:37:07.000 --> 00:37:10.000]  我們的生活就是使命
[00:37:10.000 --> 00:37:14.000]  我們感謝你 我們祈禱奉耶穌基督得勝的名球
[00:37:14.000 --> 00:37:16.000]  阿門
