
[00:00:00.000 --> 00:00:03.440]  今天講到的題目是神棍末路
[00:17:03.700 --> 00:17:05.800]  當然不可以
[00:17:05.800 --> 00:17:08.400]  大家有沒有留意
[00:17:08.400 --> 00:17:10.000]  耶穌基督抨擊
[00:17:10.000 --> 00:17:13.400]  或者責備這些宗教領袖
[00:17:13.400 --> 00:17:18.200]  那個的言詞是嚴厲過責備罪人
[00:17:18.200 --> 00:17:20.100]  很多很多的
[00:17:20.100 --> 00:17:22.900]  有沒有留意
[00:17:22.900 --> 00:17:25.300]  譬如在第三十三節
[00:17:25.300 --> 00:17:27.600]  從來我們沒有看過
[00:17:27.600 --> 00:17:30.900]  耶穌基督是用這種嚴厲的說話
[00:17:30.900 --> 00:17:32.700]  來責備罪人的
[00:17:32.700 --> 00:17:34.100]  為什麼呢
[00:17:34.100 --> 00:17:37.200]  因為我相信原因很簡單
[00:17:37.200 --> 00:17:39.400]  這些宗教領袖是自大
[00:17:39.400 --> 00:17:40.100]  驕傲
[00:17:40.100 --> 00:17:42.500]  從來不會覺得他們有錯
[00:17:42.500 --> 00:17:44.200]  不會承認自己的軟弱
[00:17:44.200 --> 00:17:49.300]  都是去聆聽耶穌基督的說話
[00:17:49.300 --> 00:17:51.400]  以他們這個自大
[00:17:51.400 --> 00:17:52.700]  狂妄
[00:17:52.700 --> 00:17:54.800]  硬頸
[00:17:54.800 --> 00:17:57.900]  不但讓他們不能進入天國
[00:17:57.900 --> 00:18:00.100]  由於他們是當時的宗教領袖
[00:18:00.100 --> 00:18:02.300]  當他們這樣做的時候
[00:18:02.300 --> 00:18:04.900]  也令其他的信徒
[00:18:04.900 --> 00:18:08.800]  難以真正地認識真理
[00:18:08.800 --> 00:18:10.400]  所以主耶穌說
[00:18:10.400 --> 00:18:14.300]  你們這些假冒為善的民事和法律財人
[00:18:14.300 --> 00:18:17.000]  有禍了
[00:18:17.000 --> 00:18:20.700]  你們走遍揚海陸地
[00:18:20.700 --> 00:18:22.700]  勾引一個人入教
[00:18:22.700 --> 00:18:27.600]  入了教卻使他成為地獄之子
[00:18:27.600 --> 00:18:30.300]  比你們還要加倍
[00:18:30.300 --> 00:18:33.200]  我想大家單看這句說話
[00:18:33.200 --> 00:18:36.100]  你覺得這句說話是讚賞還是批評
[00:18:36.100 --> 00:18:39.200]  還是責備
[00:18:39.200 --> 00:18:42.500]  老實說我做了牧師這麼多年
[00:18:42.500 --> 00:18:44.400]  苦心自問
[00:18:44.400 --> 00:18:48.000]  我真的做不到可以為全福音給一個人
[00:18:48.000 --> 00:18:52.200]  而走遍揚海陸地
[00:18:52.200 --> 00:18:55.500]  很大一件事
[00:18:55.500 --> 00:18:58.100]  很大的努力
[00:18:58.100 --> 00:19:00.000]  但是這幫法律財人做得到
[00:19:00.000 --> 00:19:01.600]  他真的
[00:19:01.600 --> 00:19:04.000]  耶穌這樣來跟他們說
[00:19:04.000 --> 00:19:07.400]  只不過他們的努力
[00:19:07.400 --> 00:19:10.500]  並不是將人帶入天國
[00:19:10.500 --> 00:19:13.000]  而是將人帶入地獄
[00:19:13.000 --> 00:19:14.300]  你猜這幫人知不知道
[00:19:14.300 --> 00:19:16.900]  你猜這幫宗教領袖知不知道
[00:19:16.900 --> 00:19:20.500]  他們的辛勞其實是將人帶入地獄
[00:19:20.500 --> 00:19:24.500]  我想大概他們不知道
[00:19:24.500 --> 00:19:26.600]  不過耶穌基督在這裡清楚告訴他們
[00:19:26.600 --> 00:19:28.900]  你們現在這幫人所做的
[00:19:28.900 --> 00:19:33.600]  就是將人帶入地獄
[00:19:33.600 --> 00:19:36.800]  他們聽不聽到這個信息呢
[00:19:36.800 --> 00:19:38.600]  我相信大概聽不到
[00:19:38.600 --> 00:19:39.500]  為什麼
[00:19:39.500 --> 00:19:43.400]  因為自高自大
[00:19:43.400 --> 00:19:45.900]  不會覺得自己是錯的
[00:19:45.900 --> 00:19:48.300]  他們相信他們對聖經的理解
[00:19:48.300 --> 00:19:52.000]  對聖經的再加一些條文上去
[00:19:52.000 --> 00:19:55.100]  是讓神的話語更加的容易
[00:19:55.100 --> 00:19:56.500]  去到百姓當中
[00:19:56.500 --> 00:19:59.600]  所以他們覺得他們所做的是對的
[00:19:59.600 --> 00:20:00.900]  殊不知
[00:20:00.900 --> 00:20:03.400]  他們以為他們是聖經的專家
[00:20:03.400 --> 00:20:04.900]  但是卻忽略了聖經一個
[00:20:04.900 --> 00:20:08.000]  很重要很重要的信息
[00:20:08.000 --> 00:20:09.500]  這是什麼信息呢
[00:20:09.500 --> 00:20:12.200]  主要是在楊福音五章裡說
[00:20:12.200 --> 00:20:14.200]  你們查考聖經
[00:20:14.200 --> 00:20:17.300]  你們以為內中有永生
[00:20:17.300 --> 00:20:22.400]  給我作見證的就是這經
[00:20:22.400 --> 00:20:28.500]  不過你們及不肯到我這裡來得生命
[00:20:28.500 --> 00:20:30.200]  看到沒有
[00:20:30.200 --> 00:20:32.000]  他們是聖經的專家
[00:20:32.000 --> 00:20:37.100]  不過他們錯失了最重要最重要的真理
[00:20:37.100 --> 00:20:38.500]  這個真理就是說
[00:20:38.500 --> 00:20:42.400]  主耶穌就是這個生命的源頭
[00:20:42.400 --> 00:20:47.000]  而當他們這樣去拒絕的後果是怎麼樣
[00:20:47.000 --> 00:20:50.100]  相當的嚴重
[00:20:50.100 --> 00:20:51.700]  在聖經裡面有一句話
[00:20:51.700 --> 00:20:54.600]  在一段經文裡面有一句話經常出現的
[00:20:54.600 --> 00:20:55.300]  就是什麼
[00:20:55.300 --> 00:20:59.600]  你們者假冒為善的民事和法律出行有禍了
[00:20:59.600 --> 00:21:03.000]  因為……有很多的原因
[00:21:03.000 --> 00:21:05.400]  你猜這個有禍了這句話
[00:21:05.400 --> 00:21:09.500]  在我們剛才所讀的那段經文裡面出現過多少次
[00:21:09.500 --> 00:21:11.100]  出現過多少次
[00:21:11.100 --> 00:21:12.500]  出現過八次
[00:21:12.500 --> 00:21:14.700]  哇 八次這麼多
[00:21:14.700 --> 00:21:17.400]  不斷的重複 為什麼要不斷重複
[00:21:17.400 --> 00:21:21.300]  很明顯這裡所說的信息是極為重要
[00:21:21.300 --> 00:21:23.500]  所以不斷的重複
[00:21:23.500 --> 00:21:25.500]  為什麼這麼重要
[00:21:25.500 --> 00:21:31.100]  因為結果是超越每一個人所能承擔的
[00:21:31.100 --> 00:21:32.900]  是什麼結果
[00:21:32.900 --> 00:21:38.700]  就是三十三節所說的地獄的刑罰
[00:21:38.700 --> 00:21:42.200]  聽到這裡的時候不知道大家有什麼感覺
[00:21:42.200 --> 00:21:45.400]  你可能覺得 啊 這樣就舒服了
[00:21:45.400 --> 00:21:46.200]  為什麼
[00:21:46.200 --> 00:21:47.400]  因為我都不是法律差人
[00:21:47.400 --> 00:21:48.200]  又不是民事
[00:21:48.200 --> 00:21:51.700]  就是不關我的事了
[00:21:51.700 --> 00:21:54.300]  沒錯 今天我們沒有一個人是民事
[00:21:54.300 --> 00:21:56.600]  沒有一個人是法律差人
[00:21:56.600 --> 00:21:58.400]  我想挑戰大家的問題就是
[00:21:58.400 --> 00:22:01.400]  那你是不是神棍
[00:22:01.400 --> 00:22:02.400]  哇 當然不是
[00:22:02.400 --> 00:22:04.600]  我哪有是神棍
[00:22:04.600 --> 00:22:07.400]  我又不是靠信耶穌謀生的
[00:22:07.400 --> 00:22:10.800]  我哪有是神棍
[00:22:10.800 --> 00:22:13.800]  所以今天的信息不關我的事
[00:22:13.800 --> 00:22:15.500]  是不是呢
[00:22:15.500 --> 00:22:17.200]  是又不是
[00:22:17.200 --> 00:22:20.900]  大家從來有沒有我們一言一行
[00:22:20.900 --> 00:22:24.900]  不經意地阻礙別人來教會
[00:22:24.900 --> 00:22:29.000]  我們從來有沒有用過我們信徒的身份
[00:22:29.000 --> 00:22:31.800]  來獲得某一些好處
[00:22:31.800 --> 00:22:37.700]  我們從來有沒有更加著重我們外表的敬虔
[00:22:37.700 --> 00:22:42.600]  而多過裡面同神的關係
[00:22:42.600 --> 00:22:44.300]  如果我做一個調查
[00:22:44.300 --> 00:22:46.800]  今天問剛才所問的三個問題
[00:22:46.800 --> 00:22:50.000]  你會舉手嗎
[00:22:50.000 --> 00:22:51.400]  如果我真的做這個問卷
[00:22:51.400 --> 00:22:54.500]  如果真的每一個人都誠實的時候
[00:22:54.500 --> 00:22:58.500]  我相信每一個人都應該舉手
[00:22:58.500 --> 00:22:59.300]  你說 哇 牧師爺
[00:22:59.300 --> 00:23:04.100]  你不是看得我們這麼差吧
[00:23:04.100 --> 00:23:06.800]  我相信我們沒有一個真正的基督徒
[00:23:06.800 --> 00:23:13.200]  是刻意地犯剛才三個問題的錯誤
[00:23:13.200 --> 00:23:15.100]  每個人刻意地犯這個錯誤
[00:23:15.100 --> 00:23:17.900]  但是從來我們有沒有想過
[00:23:17.900 --> 00:23:21.800]  是我們不經意地 無心地
[00:23:21.800 --> 00:23:24.500]  確實犯了剛才我們所說的
[00:23:24.500 --> 00:23:28.600]  法尼塞人與民事的錯誤呢
[00:23:28.600 --> 00:23:29.400]  那你說 哇
[00:23:29.400 --> 00:23:34.100]  那我們怎麼有什麼補救方法
[00:23:34.100 --> 00:23:35.700]  那你可能聽到這裡的時候
[00:23:35.700 --> 00:23:37.600]  牧師爺你可能要給我們一個清單
[00:23:37.600 --> 00:23:39.100]  行動清單
[00:23:39.100 --> 00:23:41.500]  讓我們跟著這個清單去做的時候
[00:23:41.500 --> 00:23:46.500]  我們就不要犯這個錯誤了
[00:23:46.500 --> 00:23:49.300]  大家有沒有這樣想過
[00:23:49.300 --> 00:23:52.900]  但是讓我很誠實地告訴大家
[00:23:52.900 --> 00:23:55.600]  你可以說大部分屬靈的事情
[00:23:55.600 --> 00:23:57.500]  如果不是所有的話
[00:23:57.500 --> 00:23:59.200]  沒有一個行動清單
[00:23:59.200 --> 00:24:07.500]  是可以讓我們達到屬靈的好處
[00:24:07.500 --> 00:24:08.400]  譬如說
[00:24:08.400 --> 00:24:12.000]  我怎樣才可以除去我的不良習慣呢
[00:24:12.000 --> 00:24:15.200]  我有賭博的問題 情慾的問題
[00:24:15.200 --> 00:24:17.900]  一個毒品醉酒脾氣講大話
[00:24:17.900 --> 00:24:21.600]  哇 那個清單問題可以長得不得了
[00:24:21.600 --> 00:24:25.700]  我們怎樣可以除去我們不良的習慣呢
[00:24:25.700 --> 00:24:26.700]  你可能會期望
[00:24:26.700 --> 00:24:28.500]  牧師爺你給我們一個清單
[00:24:28.500 --> 00:24:31.000]  告訴我們 我們有行動一行動二
[00:24:31.000 --> 00:24:32.300]  一路做完這些行動的時候
[00:24:32.300 --> 00:24:36.700]  我們就可以除去我們的不好的習慣
[00:24:36.700 --> 00:24:38.700]  還可能要加上每天的祈禱
[00:24:38.700 --> 00:24:39.800]  每天的讀經
[00:24:39.800 --> 00:24:41.800]  早午晚每天一次
[00:24:41.800 --> 00:24:44.100]  每次不可以少於五分鐘
[00:24:44.100 --> 00:24:46.400]  我們做完這些事情的時候
[00:24:46.400 --> 00:24:49.700]  我們就可以除去惡習了
[00:24:49.700 --> 00:24:50.700]  又或者
[00:24:50.700 --> 00:24:52.900]  牧師爺我們應該怎樣才可以
[00:24:52.900 --> 00:24:56.200]  饒恕一些傷害過我們的人呢
[00:24:56.200 --> 00:24:58.100]  牧師爺你給我們一張清單
[00:24:58.100 --> 00:25:00.800]  這個清單裡面有五六個步驟
[00:25:00.800 --> 00:25:02.300]  做完這些步驟的時候
[00:25:02.300 --> 00:25:05.700]  我就可以原諒傷害我的人
[00:25:05.700 --> 00:25:06.600]  又或者有人問
[00:25:06.600 --> 00:25:07.900]  牧師爺 牧師爺
[00:25:07.900 --> 00:25:09.000]  我們應該做些什麼
[00:25:09.000 --> 00:25:13.100]  才可以聽你講道的時候不睡覺
[00:25:13.100 --> 00:25:16.200]  這個比較困難一點
[00:25:16.200 --> 00:25:18.000]  這個可能不是五六個行動
[00:25:18.000 --> 00:25:20.900]  可能是要幾十個行動才可以搞定的
[00:25:20.900 --> 00:25:22.000]  哇 牧師爺
[00:25:22.000 --> 00:25:25.500]  很難做到幾十個行動才搞定
[00:25:25.500 --> 00:25:26.500]  不用擔心
[00:25:26.500 --> 00:25:28.200]  這幾十個行動清單不是給你的
[00:25:28.200 --> 00:25:31.800]  是給牧師的
[00:25:31.800 --> 00:25:37.300]  大家看不看到問題所在
[00:25:37.300 --> 00:25:40.900]  如果我們靠一個行動清單
[00:25:40.900 --> 00:25:44.100]  來克服我們屬靈的挑戰
[00:25:44.100 --> 00:25:47.900]  如果我們靠一個行動清單
[00:25:47.900 --> 00:25:49.900]  我們自己的能力
[00:25:49.900 --> 00:25:54.900]  來處理一個屬靈的問題
[00:25:54.900 --> 00:25:56.400]  不單止是無效
[00:25:56.400 --> 00:25:59.200]  甚至可能是
[00:25:59.200 --> 00:26:01.400]  帶錯我們方向
[00:26:01.400 --> 00:26:02.900]  很簡單
[00:26:02.900 --> 00:26:05.200]  我們跟著所有行動清單來做的時候
[00:26:05.200 --> 00:26:06.700]  如果不成功怎麼辦
[00:26:06.700 --> 00:26:08.800]  不成功的時候我們會感到錯吧
[00:26:08.800 --> 00:26:10.100]  成功的時候怎麼辦
[00:26:10.100 --> 00:26:13.200]  成功的時候我們真的頂呱呱
[00:26:13.200 --> 00:26:16.900]  可以變得不可一世
[00:26:16.900 --> 00:26:21.000]  最近有一個信徒問我
[00:26:21.000 --> 00:26:24.000]  如何愛我的仇敵
[00:26:24.000 --> 00:26:26.200]  不知道大家有沒有試過
[00:26:26.200 --> 00:26:27.700]  愛你的仇敵
[00:26:27.700 --> 00:26:29.300]  不需要問也不需要試
[00:26:29.300 --> 00:26:30.700]  我們都可以想像
[00:26:30.700 --> 00:26:32.200]  很難的
[00:26:32.200 --> 00:26:33.400]  一點都不容易
[00:26:33.400 --> 00:26:37.200]  怎樣才可以愛到仇敵呢
[00:26:37.200 --> 00:26:38.600]  沒錯一點都不容易
[00:26:38.600 --> 00:26:40.500]  但是不是
[00:26:40.500 --> 00:26:42.500]  不可能
[00:26:42.500 --> 00:26:45.000]  我給這個信徒一個建議
[00:26:45.000 --> 00:26:45.900]  我覺得這個建議
[00:26:45.900 --> 00:26:47.100]  其實也是可以
[00:26:47.100 --> 00:26:49.600]  今天我們去提防
[00:26:49.600 --> 00:26:54.500]  犯法理賽人與民事的錯誤的解約
[00:26:54.500 --> 00:26:56.500]  都是一樣的
[00:26:56.500 --> 00:27:00.500]  我通過一個例子來解釋
[00:27:00.500 --> 00:27:03.200]  有一個牧師
[00:27:03.200 --> 00:27:05.600]  輔導一對夫婦
[00:27:05.600 --> 00:27:09.300]  那對夫婦瀕臨離婚階段
[00:27:09.300 --> 00:27:11.600]  這對夫婦去見牧師
[00:27:11.600 --> 00:27:14.500]  經過連串的輔導過程之後
[00:27:14.500 --> 00:27:16.500]  他們慢慢學習到
[00:27:16.500 --> 00:27:22.900]  如何建立一個和諧的婚姻關係
[00:27:22.900 --> 00:27:25.400]  他們的關係得到改善
[00:27:25.400 --> 00:27:27.700]  他們由討厭對方
[00:27:27.700 --> 00:27:31.000]  開始慢慢變成欣賞對方
[00:27:31.000 --> 00:27:33.500]  享受這個關係
[00:27:33.500 --> 00:27:35.400]  可惜的是
[00:27:35.400 --> 00:27:38.500]  一個控制不了的意外
[00:27:38.500 --> 00:27:41.100]  或者是悲劇
[00:27:41.100 --> 00:27:43.300]  發生在他們夫婦裡面
[00:27:43.300 --> 00:27:46.400]  這個夫婦的關係
[00:27:46.400 --> 00:27:47.400]  就是這樣
[00:27:47.400 --> 00:27:52.200]  好像一個剛剛泥水泯好的牆
[00:27:52.200 --> 00:27:56.800]  那些紅毛泥還沒乾
[00:27:56.800 --> 00:27:58.900]  一個浪蓋過來
[00:27:58.900 --> 00:28:01.300]  牆就倒塌了
[00:28:01.300 --> 00:28:05.100]  牆就倒塌了
[00:28:05.100 --> 00:28:07.300]  為什麼
[00:28:07.300 --> 00:28:10.200]  為什麼這個夫婦好像看似
[00:28:10.200 --> 00:28:12.400]  已經重建這個夫妻關係
[00:28:12.400 --> 00:28:16.700]  但是一個人生巨浪打過來的時候就會倒塌呢
[00:28:16.700 --> 00:28:18.400]  很簡單
[00:28:18.400 --> 00:28:25.300]  剛剛被重新修好的關係
[00:28:25.300 --> 00:28:28.900]  並有足夠的堅固
[00:28:28.900 --> 00:28:35.200]  來承載一些巨大的風浪
[00:28:35.200 --> 00:28:37.500]  所以丁子妹
[00:28:37.500 --> 00:28:43.900]  如果我們想有能力去處理
[00:28:43.900 --> 00:28:48.500]  如果我們想有能力去處理屬靈的挑戰
[00:28:48.500 --> 00:28:54.400]  去克服生命的誘惑
[00:28:54.400 --> 00:28:55.900]  不是靠我們自己的能力
[00:28:55.900 --> 00:28:57.300]  不是靠我們的經驗
[00:28:57.300 --> 00:28:58.700]  不是靠我們的才幹
[00:28:58.700 --> 00:29:00.700]  而是依靠天父上帝
[00:29:00.700 --> 00:29:03.200]  我想問大家一個很重要的問題
[00:29:03.200 --> 00:29:07.500]  今天你和神的關係如何
[00:29:07.500 --> 00:29:09.500]  你覺得這個關係
[00:29:09.500 --> 00:29:11.600]  用回剛才我那個輔導的例子
[00:29:11.600 --> 00:29:14.600]  你覺得這個關係是否足夠的堅固
[00:29:14.600 --> 00:29:19.700]  讓你去面對每一個人生的風浪
[00:29:19.700 --> 00:29:21.200]  如果是的話
[00:29:21.200 --> 00:29:24.600]  我相信我們必然會愛神
[00:29:24.600 --> 00:29:26.400]  也必然會愛人
[00:29:26.400 --> 00:29:28.300]  我們不需要一個清單
[00:29:28.300 --> 00:29:29.400]  來告訴我們
[00:29:29.400 --> 00:29:32.800]  需要做什麼來愛這個仇敵
[00:29:32.800 --> 00:29:36.700]  因為當我們認真面對和領受神的愛的時候
[00:29:36.700 --> 00:29:41.100]  我們自然在生命裡面就有愛的能力
[00:29:41.100 --> 00:29:46.000]  如果神讓我們有一個決心
[00:29:46.000 --> 00:29:49.100]  去愛一個不能愛的人
[00:29:49.100 --> 00:29:51.100]  甚至是我們的仇敵
[00:29:51.100 --> 00:29:52.700]  我們總會找到方法
[00:29:52.700 --> 00:29:53.500]  是不是
[00:29:53.500 --> 00:29:56.100]  我們總會找到方法
[00:29:56.100 --> 00:30:00.200]  當我們有神有聖靈在我們生命裡面的時候
[00:30:00.200 --> 00:30:03.800]  而不是單是一個敬虔的面孔
[00:30:03.800 --> 00:30:06.400]  我們就能夠有智慧去分辨
[00:30:06.400 --> 00:30:08.000]  我們應該做些什麼
[00:30:08.000 --> 00:30:10.700]  我們不應該做些什麼
[00:30:10.700 --> 00:30:13.600]  我們自然有神的勇氣
[00:30:13.600 --> 00:30:14.600]  力量
[00:30:14.600 --> 00:30:17.700]  完成神交付給我們的使命
[00:30:17.700 --> 00:30:19.000]  所以頂子妹
[00:30:19.000 --> 00:30:22.300]  裡面和神的關係
[00:30:22.300 --> 00:30:26.900]  遠遠重要過我們外面的敬虔
[00:30:26.900 --> 00:30:29.100]  請我們低頭祈禱
[00:30:29.100 --> 00:30:30.900]  主律師基督我們向你感恩
[00:30:30.900 --> 00:30:32.800]  聖經的話語實在寶貴
[00:30:32.800 --> 00:30:34.400]  還有幫助我們去明白
[00:30:34.400 --> 00:30:37.100]  神在我們人生在世的時候
[00:30:37.100 --> 00:30:40.900]  我們要做一個裡外一致的基督徒
[00:30:40.900 --> 00:30:44.200]  以致神你的榮耀可以得著高舉
[00:30:44.200 --> 00:30:45.900]  多謝你讓我們一起祈禱
[00:30:45.900 --> 00:30:48.300]  奉主命求
