
[00:00:00.000 --> 00:00:03.840]  請我們打開我們今天思想經文《路加福音》第十二章
[00:19:24.600 --> 00:19:26.600]  你問他價錢1000元
[00:19:26.600 --> 00:19:28.600]  你問他價錢1000元
[00:19:28.600 --> 00:19:30.600]  你問他價錢1000元
[00:19:30.600 --> 00:19:32.600]  你問他價錢1000元
[00:19:32.600 --> 00:19:34.600]  你問他價錢1000元
[00:19:34.600 --> 00:19:36.600]  你問他價錢1000元
[00:19:36.600 --> 00:19:38.600]  你問他價錢1000元
[00:19:38.600 --> 00:19:40.600]  你問他價錢1000元
[00:19:40.600 --> 00:19:42.600]  你問他價錢1000元
[00:19:42.600 --> 00:19:44.600]  你問他價錢1000元
[00:19:44.600 --> 00:19:46.600]  你問他價錢1000元
[00:19:46.600 --> 00:19:48.600]  你問他價錢1000元
[00:19:48.600 --> 00:19:50.600]  你問他價錢1000元
[00:19:50.600 --> 00:19:52.600]  你問他價錢1000元
[00:19:52.600 --> 00:19:54.600]  你問他價錢1000元
[00:19:54.600 --> 00:19:56.600]  你問他價錢1000元
[00:19:56.600 --> 00:19:58.600]  你問他價錢1000元
[00:19:58.600 --> 00:20:00.600]  你問他價錢1000元
[00:20:00.600 --> 00:20:02.600]  你問他價錢1000元
[00:20:02.600 --> 00:20:04.600]  你問他價錢1000元
[00:20:04.600 --> 00:20:06.600]  你問他價錢1000元
[00:20:06.600 --> 00:20:08.600]  你問他價錢1000元
[00:20:08.600 --> 00:20:10.600]  你問他價錢1000元
[00:20:10.600 --> 00:20:12.600]  你問他價錢1000元
[00:20:12.600 --> 00:20:14.600]  你問他價錢1000元
[00:20:14.600 --> 00:20:16.600]  你問他價錢1000元
[00:20:16.600 --> 00:20:18.600]  你問他價錢1000元
[00:20:18.600 --> 00:20:20.600]  你問他價錢1000元
[00:20:20.600 --> 00:20:22.600]  你問他價錢1000元
[00:20:22.600 --> 00:20:24.600]  你問他價錢1000元
[00:20:24.600 --> 00:20:26.600]  你問他價錢1000元
[00:20:26.600 --> 00:20:28.600]  你問他價錢1000元
[00:20:28.600 --> 00:20:30.600]  你問他價錢1000元
[00:20:30.600 --> 00:20:32.600]  你問他價錢1000元
[00:20:32.600 --> 00:20:34.600]  你問他價錢1000元
[00:20:34.600 --> 00:20:36.600]  你問他價錢1000元
[00:20:36.600 --> 00:20:38.600]  你問他價錢1000元
[00:20:38.600 --> 00:20:40.600]  你問他價錢1000元
[00:20:40.600 --> 00:20:42.600]  你問他價錢1000元
[00:20:42.600 --> 00:20:44.600]  你問他價錢1000元
[00:20:44.600 --> 00:20:46.600]  你問他價錢1000元
[00:20:46.600 --> 00:20:48.600]  你問他價錢1000元
[00:20:48.600 --> 00:20:50.600]  你問他價錢1000元
[00:20:50.600 --> 00:20:52.600]  你問他價錢1000元
[00:20:52.600 --> 00:20:54.600]  你問他價錢1000元
[00:20:54.600 --> 00:20:56.600]  你問他價錢1000元
[00:20:56.600 --> 00:20:58.600]  你問他價錢1000元
[00:20:58.600 --> 00:21:00.600]  你問他價錢1000元
[00:21:00.600 --> 00:21:02.600]  你問他價錢1000元
[00:21:02.600 --> 00:21:04.600]  你問他價錢1000元
[00:21:04.600 --> 00:21:06.600]  你問他價錢1000元
[00:21:06.600 --> 00:21:08.600]  你問他價錢1000元
[00:21:08.600 --> 00:21:10.600]  你問他價錢1000元
[00:21:10.600 --> 00:21:12.600]  你問他價錢1000元
[00:21:12.600 --> 00:21:14.600]  你問他價錢1000元
[00:21:14.600 --> 00:21:16.600]  你問他價錢1000元
[00:21:16.600 --> 00:21:18.600]  你問他價錢1000元
[00:21:18.600 --> 00:21:20.600]  你問他價錢1000元
[00:21:20.600 --> 00:21:22.600]  你問他價錢1000元
[00:21:22.600 --> 00:21:24.600]  你問他價錢1000元
[00:21:24.600 --> 00:21:26.600]  你問他價錢1000元
[00:21:26.600 --> 00:21:28.600]  你問他價錢1000元
[00:21:28.600 --> 00:21:30.600]  你問他價錢1000元
[00:21:30.600 --> 00:21:32.600]  你問他價錢1000元
[00:21:32.600 --> 00:21:34.600]  你問他價錢1000元
[00:21:34.600 --> 00:21:36.600]  你問他價錢1000元
[00:21:36.600 --> 00:21:38.600]  你問他價錢1000元
[00:21:38.600 --> 00:21:40.600]  你問他價錢1000元
[00:21:40.600 --> 00:21:42.600]  你問他價錢1000元
[00:21:42.600 --> 00:21:44.600]  你問他價錢1000元
[00:21:44.600 --> 00:21:46.600]  你問他價錢1000元
[00:21:46.600 --> 00:21:48.600]  你問他價錢1000元
[00:21:48.600 --> 00:21:50.600]  你問他價錢1000元
[00:21:50.600 --> 00:21:52.600]  你問他價錢1000元
[00:21:52.600 --> 00:21:54.600]  你問他價錢1000元
[00:21:54.600 --> 00:21:56.600]  你問他價錢1000元
[00:21:56.600 --> 00:21:58.600]  你問他價錢1000元
[00:21:58.600 --> 00:22:00.600]  你問他價錢1000元
[00:22:00.600 --> 00:22:02.600]  你問他價錢1000元
[00:22:02.600 --> 00:22:04.600]  你問他價錢1000元
[00:22:04.600 --> 00:22:06.600]  你問他價錢1000元
[00:22:06.600 --> 00:22:08.600]  你問他價錢1000元
[00:22:08.600 --> 00:22:10.600]  你問他價錢1000元
[00:22:10.600 --> 00:22:12.600]  你問他價錢1000元
[00:22:12.600 --> 00:22:14.600]  你問他價錢1000元
[00:22:14.600 --> 00:22:16.600]  你問他價錢1000元
[00:22:16.600 --> 00:22:18.600]  你問他價錢1000元
[00:22:18.600 --> 00:22:20.600]  你問他價錢1000元
[00:22:20.600 --> 00:22:22.600]  你問他價錢1000元
[00:22:22.600 --> 00:22:24.600]  你問他價錢1000元
[00:22:24.600 --> 00:22:26.600]  你問他價錢1000元
[00:22:26.600 --> 00:22:28.600]  你問他價錢1000元
[00:22:28.600 --> 00:22:30.600]  你問他價錢1000元
[00:22:30.600 --> 00:22:32.600]  你問他價錢1000元
[00:22:32.600 --> 00:22:34.600]  你問他價錢1000元
[00:22:34.600 --> 00:22:36.600]  你問他價錢1000元
[00:22:36.600 --> 00:22:38.600]  你問他價錢1000元
[00:22:38.600 --> 00:22:40.600]  你問他價錢1000元
[00:22:40.600 --> 00:22:42.600]  你問他價錢1000元
[00:22:42.600 --> 00:22:44.600]  你問他價錢1000元
[00:22:44.600 --> 00:22:46.600]  你問他價錢1000元
[00:22:46.600 --> 00:22:48.600]  你問他價錢1000元
[00:22:48.600 --> 00:22:50.600]  你問他價錢1000元
[00:22:50.600 --> 00:22:52.600]  你問他價錢1000元
[00:22:52.600 --> 00:22:54.600]  你問他價錢1000元
[00:22:54.600 --> 00:22:56.600]  你問他價錢1000元
[00:22:56.600 --> 00:22:58.600]  你問他價錢1000元
[00:22:58.600 --> 00:23:00.600]  你問他價錢1000元
[00:23:00.600 --> 00:23:02.600]  你問他價錢1000元
[00:23:02.600 --> 00:23:04.600]  你問他價錢1000元
[00:23:04.600 --> 00:23:06.600]  你問他價錢1000元
[00:23:06.600 --> 00:23:08.600]  你問他價錢1000元
[00:23:08.600 --> 00:23:10.600]  你問他價錢1000元
[00:23:10.600 --> 00:23:12.600]  你問他價錢1000元
[00:23:12.600 --> 00:23:14.600]  你問他價錢1000元
[00:23:14.600 --> 00:23:16.600]  你問他價錢1000元
[00:23:16.600 --> 00:23:18.600]  你問他價錢1000元
[00:23:18.600 --> 00:23:20.600]  你問他價錢1000元
[00:23:20.600 --> 00:23:22.600]  你問他價錢1000元
[00:23:22.600 --> 00:23:24.600]  你問他價錢1000元
[00:23:24.600 --> 00:23:26.600]  你問他價錢1000元
[00:23:26.600 --> 00:23:28.600]  你問他價錢1000元
[00:23:28.600 --> 00:23:30.600]  你問他價錢1000元
[00:23:30.600 --> 00:23:32.600]  你問他價錢1000元
[00:23:32.600 --> 00:23:34.600]  你問他價錢1000元
[00:23:34.600 --> 00:23:36.600]  你問他價錢1000元
[00:23:36.600 --> 00:23:38.600]  你問他價錢1000元
[00:23:38.600 --> 00:23:40.600]  你問他價錢1000元
[00:23:40.600 --> 00:23:42.600]  你問他價錢1000元
[00:23:42.600 --> 00:23:44.600]  你問他價錢1000元
[00:23:44.600 --> 00:23:46.600]  你問他價錢1000元
[00:23:46.600 --> 00:23:48.600]  你問他價錢1000元
[00:23:48.600 --> 00:23:50.600]  你問他價錢1000元
[00:23:50.600 --> 00:23:52.600]  你問他價錢1000元
[00:23:52.600 --> 00:23:54.600]  你問他價錢1000元
[00:23:54.600 --> 00:23:56.600]  你問他價錢1000元
[00:23:56.600 --> 00:23:58.600]  你問他價錢1000元
[00:23:58.600 --> 00:24:00.600]  你問他價錢1000元
[00:24:00.600 --> 00:24:02.600]  你問他價錢1000元
[00:24:02.600 --> 00:24:04.600]  你問他價錢1000元
[00:24:04.600 --> 00:24:06.600]  你問他價錢1000元
[00:24:06.600 --> 00:24:08.600]  你問他價錢1000元
[00:24:08.600 --> 00:24:10.600]  你問他價錢1000元
[00:24:10.600 --> 00:24:12.600]  你問他價錢1000元
[00:24:12.600 --> 00:24:14.600]  你問他價錢1000元
[00:24:14.600 --> 00:24:16.600]  你問他價錢1000元
[00:24:16.600 --> 00:24:18.600]  你問他價錢1000元
[00:24:18.600 --> 00:24:20.600]  你問他價錢1000元
[00:24:20.600 --> 00:24:22.600]  你問他價錢1000元
[00:24:22.600 --> 00:24:24.600]  你問他價錢1000元
[00:24:24.600 --> 00:24:26.600]  你問他價錢1000元
[00:24:26.600 --> 00:24:28.600]  你問他價錢1000元
[00:24:28.600 --> 00:24:30.600]  你問他價錢1000元
[00:24:30.600 --> 00:24:32.600]  你問他價錢1000元
[00:24:32.600 --> 00:24:34.600]  你問他價錢1000元
[00:24:34.600 --> 00:24:36.600]  你問他價錢1000元
[00:24:36.600 --> 00:24:38.600]  你問他價錢1000元
[00:24:38.600 --> 00:24:40.600]  你問他價錢1000元
[00:24:40.600 --> 00:24:42.600]  你問他價錢1000元
[00:24:42.600 --> 00:24:44.600]  你問他價錢1000元
[00:24:44.600 --> 00:24:46.600]  你問他價錢1000元
[00:24:46.600 --> 00:24:48.600]  你問他價錢1000元
[00:24:48.600 --> 00:24:50.600]  你問他價錢1000元
[00:24:50.600 --> 00:24:52.600]  你問他價錢1000元
[00:24:52.600 --> 00:24:54.600]  你問他價錢1000元
[00:24:54.600 --> 00:24:56.600]  你問他價錢1000元
[00:24:56.600 --> 00:24:58.600]  你問他價錢1000元
[00:24:58.600 --> 00:25:00.600]  你問他價錢1000元
[00:25:00.600 --> 00:25:02.600]  你問他價錢1000元
[00:25:02.600 --> 00:25:04.600]  你問他價錢1000元
[00:25:04.600 --> 00:25:06.600]  你問他價錢1000元
[00:25:06.600 --> 00:25:08.600]  你問他價錢1000元
[00:25:08.600 --> 00:25:10.600]  你問他價錢1000元
[00:25:10.600 --> 00:25:12.600]  你問他價錢1000元
[00:25:12.600 --> 00:25:14.600]  你問他價錢1000元
[00:25:14.600 --> 00:25:16.600]  你問他價錢1000元
[00:25:16.600 --> 00:25:18.600]  你問他價錢1000元
[00:25:18.600 --> 00:25:20.600]  你問他價錢1000元
[00:25:20.600 --> 00:25:22.600]  你問他價錢1000元
[00:25:22.600 --> 00:25:24.600]  你問他價錢1000元
[00:25:24.600 --> 00:25:26.600]  你問他價錢1000元
[00:25:26.600 --> 00:25:28.600]  你問他價錢1000元
[00:25:28.600 --> 00:25:30.600]  你問他價錢1000元
[00:25:30.600 --> 00:25:32.600]  你問他價錢1000元
[00:25:32.600 --> 00:25:34.600]  你問他價錢1000元
[00:25:34.600 --> 00:25:36.600]  你問他價錢1000元
[00:25:36.600 --> 00:25:38.600]  你問他價錢1000元
[00:25:38.600 --> 00:25:40.600]  你問他價錢1000元
[00:25:40.600 --> 00:25:42.600]  你問他價錢1000元
[00:25:42.600 --> 00:25:44.600]  你問他價錢1000元
[00:25:44.600 --> 00:25:46.600]  你問他價錢1000元
[00:25:46.600 --> 00:25:48.600]  你問他價錢1000元
[00:25:48.600 --> 00:25:50.600]  你問他價錢1000元
[00:25:50.600 --> 00:25:52.600]  你問他價錢1000元
[00:25:52.600 --> 00:25:54.600]  你問他價錢1000元
[00:25:54.600 --> 00:25:56.600]  你問他價錢1000元
[00:25:56.600 --> 00:25:58.600]  你問他價錢1000元
[00:25:58.600 --> 00:26:00.600]  你問他價錢1000元
[00:26:00.600 --> 00:26:02.600]  你問他價錢1000元
[00:26:02.600 --> 00:26:04.600]  你問他價錢1000元
[00:26:04.600 --> 00:26:06.600]  你問他價錢1000元
[00:26:06.600 --> 00:26:08.600]  你問他價錢1000元
[00:26:08.600 --> 00:26:10.600]  你問他價錢1000元
[00:26:10.600 --> 00:26:12.600]  你問他價錢1000元
[00:26:12.600 --> 00:26:14.600]  你問他價錢1000元
[00:26:14.600 --> 00:26:16.600]  你問他價錢1000元
[00:26:16.600 --> 00:26:18.600]  你問他價錢1000元
[00:26:18.600 --> 00:26:20.600]  你問他價錢1000元
[00:26:20.600 --> 00:26:22.600]  你問他價錢1000元
[00:26:22.600 --> 00:26:24.600]  你問他價錢1000元
[00:26:24.600 --> 00:26:26.600]  你問他價錢1000元
[00:26:26.600 --> 00:26:28.600]  你問他價錢1000元
[00:26:28.600 --> 00:26:30.600]  你問他價錢1000元
[00:26:30.600 --> 00:26:32.600]  你問他價錢1000元
[00:26:32.600 --> 00:26:34.600]  你問他價錢1000元
[00:26:34.600 --> 00:26:36.600]  你問他價錢1000元
[00:26:36.600 --> 00:26:38.600]  你問他價錢1000元
[00:26:38.600 --> 00:26:40.600]  你問他價錢1000元
[00:26:40.600 --> 00:26:42.600]  你問他價錢1000元
[00:26:42.600 --> 00:26:44.600]  你問他價錢1000元
[00:26:44.600 --> 00:26:46.600]  你問他價錢1000元
[00:26:46.600 --> 00:26:48.600]  你問他價錢1000元
[00:26:48.600 --> 00:26:50.600]  你問他價錢1000元
[00:26:50.600 --> 00:26:52.600]  你問他價錢1000元
[00:26:52.600 --> 00:26:54.600]  你問他價錢1000元
[00:26:54.600 --> 00:26:56.600]  你問他價錢1000元
[00:26:56.600 --> 00:26:58.600]  你問他價錢1000元
[00:26:58.600 --> 00:27:00.600]  你問他價錢1000元
[00:27:00.600 --> 00:27:02.600]  你問他價錢1000元
[00:27:02.600 --> 00:27:04.600]  你問他價錢1000元
[00:27:04.600 --> 00:27:06.600]  你問他價錢1000元
[00:27:06.600 --> 00:27:08.600]  你問他價錢1000元
[00:27:08.600 --> 00:27:10.600]  你問他價錢1000元
[00:27:10.600 --> 00:27:12.600]  你問他價錢1000元
[00:27:12.600 --> 00:27:16.240]  是整段聖經和《出埃及記》有關係的
[00:27:16.240 --> 00:27:18.960]  《出埃及記》第三章二十二節
[00:27:18.960 --> 00:27:25.200]  上帝吩咐以色列將埃及人的財產奪去
[00:27:25.200 --> 00:27:30.200]  原來這個字 擦這個字是奪去的意思
[00:27:30.200 --> 00:27:34.400]  這個奪去就好像擦去拿一樣
[00:27:34.400 --> 00:27:40.000]  因為背景就是以色列人替埃及人做事
[00:27:40.000 --> 00:27:46.600]  埃及人就拿了那些溝客的工資 拿了那些錢財
[00:27:46.600 --> 00:27:50.600]  然後上帝就告訴你 你臨走的時候
[00:27:50.600 --> 00:27:56.800]  你可以將埃及人的財物奪去
[00:27:56.800 --> 00:27:59.800]  所以聖經裡面用擦
[00:27:59.800 --> 00:28:05.600]  就是有一個出埃及這樣的背景
[00:28:05.600 --> 00:28:10.000]  如果我們不預備就會蒙受很大的損失
[00:28:10.000 --> 00:28:12.000]  我們特別留意第四十節
[00:28:12.000 --> 00:28:15.600]  你們也要預備 因為你們上帝的時候
[00:28:15.600 --> 00:28:20.200]  人子就來了 什麼叫人子?
[00:28:20.200 --> 00:28:22.800]  人子這個字是出自舊約聖經
[00:28:22.800 --> 00:28:25.200]  特別是《但義理書》第七章十三節
[00:28:25.200 --> 00:28:28.200]  人子這個字是形容尼塞亞尼
[00:28:28.200 --> 00:28:31.200]  特別是形容尼塞亞尼到這個世界上的時候
[00:28:31.200 --> 00:28:33.200]  是審判這個世界
[00:28:33.200 --> 00:28:35.400]  耶穌第一次來到世間
[00:28:35.400 --> 00:28:38.400]  是為我們釘死一條十字架 去拯救我們
[00:28:38.400 --> 00:28:41.000]  但耶穌第二次來的時候
[00:28:41.000 --> 00:28:45.000]  他是榮耀的王來到 去執行這個審判
[00:28:45.000 --> 00:28:49.400]  所以我們就會明白 為什麼耶穌說來好像賊一樣
[00:28:49.400 --> 00:28:51.200]  賊一樣是奪取 奪取什麼?
[00:28:51.200 --> 00:28:52.800]  是公義的審判
[00:28:52.800 --> 00:28:57.200]  這些埃及人是搶了以色列人的錢財
[00:28:57.200 --> 00:29:00.400]  然後上帝就告訴你 這些是不公義的
[00:29:00.400 --> 00:29:03.000]  所以你走的時候要拿這些錢財走
[00:29:03.000 --> 00:29:05.000]  這個奪去的意思
[00:29:05.000 --> 00:29:08.200]  所以耶穌基督來到這個世界上
[00:29:08.200 --> 00:29:10.800]  就是好像執行這個審判一樣
[00:29:10.800 --> 00:29:14.400]  因為人子來就要執行這個審判
[00:29:14.400 --> 00:29:19.400]  《春夏球記》第十章十一章十二章
[00:29:19.400 --> 00:29:21.000]  都是告訴我們
[00:29:21.000 --> 00:29:23.400]  以色列人的血汗錢
[00:29:23.400 --> 00:29:30.200]  就是以埃及人搶了來做他們的財物
[00:29:30.200 --> 00:29:35.200]  而這個奴階用到這個賊這個字
[00:29:35.200 --> 00:29:41.800]  就是公正的搶回來
[00:29:41.800 --> 00:29:44.400]  表面上這個字也叫賊
[00:29:44.400 --> 00:29:45.800]  其實有兩個意思
[00:29:45.800 --> 00:29:46.800]  不單止是說賊
[00:29:46.800 --> 00:29:55.000]  也是把埃及人拿走的錢財拿回來
[00:29:55.000 --> 00:29:57.200]  是一個正義的審判
[00:29:57.200 --> 00:30:01.400]  因為人子來到的時候是一個正義的審判
[00:30:01.400 --> 00:30:04.400]  或者你會問
[00:30:04.400 --> 00:30:08.400]  或者這段聖經就是講給那些未信人聽的
[00:30:08.400 --> 00:30:10.200]  我們已經信了主
[00:30:10.200 --> 00:30:12.200]  我們已經有永生確具
[00:30:12.200 --> 00:30:13.600]  有什麼預備
[00:30:13.600 --> 00:30:16.200]  沒什麼預備的
[00:30:16.200 --> 00:30:18.400]  那些未信耶穌的人就要預備
[00:30:18.400 --> 00:30:20.200]  未信的時候就是沒份
[00:30:20.200 --> 00:30:22.000]  那我信了 用不著預備
[00:30:22.000 --> 00:30:23.200]  所以四十一節
[00:30:23.200 --> 00:30:25.000]  彼得就問這個很好的問題
[00:30:25.000 --> 00:30:26.800]  彼得就很聰明的問耶穌
[00:30:26.800 --> 00:30:28.000]  他說主啊
[00:30:28.000 --> 00:30:30.000]  這比喻是我們說的
[00:30:30.000 --> 00:30:32.800]  還是對眾人呢
[00:30:32.800 --> 00:30:36.000]  彼得就說我們就是信了主的人
[00:30:36.000 --> 00:30:38.600]  眾人就是未信主的人
[00:30:38.600 --> 00:30:40.800]  就是說你所講的是不是對那些眾人說的
[00:30:40.800 --> 00:30:42.200]  我們可以睡覺不用聽的
[00:30:42.200 --> 00:30:43.400]  因為我也不用預備
[00:30:43.400 --> 00:30:45.000]  我已經上了天堂
[00:30:45.000 --> 00:30:48.800]  我們已經有永生的盼望
[00:30:48.800 --> 00:30:51.400]  還是你是想講給我們聽的呢
[00:30:51.400 --> 00:30:55.600]  他就問一個這樣的問題
[00:30:55.600 --> 00:30:58.200]  當然耶穌講這個比喻
[00:30:58.200 --> 00:31:00.800]  又是對未信的 又是對信仰的
[00:31:00.800 --> 00:31:03.400]  對未信耶穌的預備的信息
[00:31:03.400 --> 00:31:07.200]  是非常非常非常的適時的
[00:31:07.200 --> 00:31:11.600]  如果你未信的時候
[00:31:11.600 --> 00:31:16.200]  如果耶穌真的來到
[00:31:16.200 --> 00:31:18.200]  而我們又未信主
[00:31:18.200 --> 00:31:22.800]  又或者我們今天突然間沒了生命
[00:31:22.800 --> 00:31:26.000]  又未信主
[00:31:26.000 --> 00:31:27.800]  我們要面臨一個
[00:31:27.800 --> 00:31:32.400]  很重要很重要的問題
[00:31:32.400 --> 00:31:34.400]  是不是
[00:31:34.400 --> 00:31:36.200]  或者有些人跟我說
[00:31:36.200 --> 00:31:38.400]  我都不知道是真是假的
[00:31:38.400 --> 00:31:39.400]  有很多非基督徒跟我講
[00:31:39.400 --> 00:31:40.600]  我都不知道信耶穌
[00:31:40.600 --> 00:31:44.600]  就是有永生沒永生我怎麼知道
[00:31:44.600 --> 00:31:47.200]  所以我就不信了
[00:31:47.200 --> 00:31:49.800]  我記得我太太有
[00:31:49.800 --> 00:31:55.000]  十一二年前她有癌症
[00:31:55.000 --> 00:31:58.000]  我們就去見醫生
[00:31:58.000 --> 00:32:00.600]  醫生就跟我們講
[00:32:00.600 --> 00:32:05.200]  他說要做骨髓移植
[00:32:05.200 --> 00:32:09.000]  就有一半的機會是有醫好
[00:32:09.000 --> 00:32:10.200]  那個醫生講得很好
[00:32:10.200 --> 00:32:11.600]  他不是說有一半機會沒命
[00:32:11.600 --> 00:32:14.600]  他說有一半機會醫好
[00:32:14.600 --> 00:32:20.000]  那我們問他如果不做呢
[00:32:20.000 --> 00:32:22.800]  明
[00:32:22.800 --> 00:32:25.200]  醫生就說你考慮一下做不做
[00:32:25.200 --> 00:32:27.200]  根本不需要考慮
[00:32:27.200 --> 00:32:29.200]  需要考慮
[00:32:29.200 --> 00:32:30.200]  是不是
[00:32:30.200 --> 00:32:33.800]  馬上就說做
[00:32:33.800 --> 00:32:35.400]  如果你說
[00:32:35.400 --> 00:32:37.000]  我都不知道醫不醫好
[00:32:37.000 --> 00:32:38.200]  有一半機會醫好
[00:32:38.200 --> 00:32:41.000]  我不做了
[00:32:41.000 --> 00:32:43.800]  你想想結果是什麼
[00:32:43.800 --> 00:32:48.000]  如果你說我都不知道有沒有永生
[00:32:48.000 --> 00:32:49.600]  那麼你的結果是什麼
[00:32:49.600 --> 00:32:52.800]  Zero percent
[00:32:52.800 --> 00:32:54.400]  所以耶穌都說你預備
[00:32:54.400 --> 00:32:55.600]  你要想一下
[00:32:55.600 --> 00:32:58.800]  你不要逃避
[00:32:58.800 --> 00:33:01.800]  人生就好像搭火車一樣
[00:33:01.800 --> 00:33:06.000]  每個人都要下火車
[00:33:06.000 --> 00:33:08.200]  有些早下有些遲下
[00:33:08.200 --> 00:33:12.800]  但你知不知道你去哪裡了
[00:33:12.800 --> 00:33:15.800]  你知不知道人生是為了什麼
[00:33:15.800 --> 00:33:19.000]  人生的結局是什麼
[00:33:19.000 --> 00:33:20.600]  對那些信了主的
[00:33:20.600 --> 00:33:23.600]  耶穌那裡預備的訊息一樣是適切的
[00:33:23.600 --> 00:33:27.000]  我們看看42至48節第三個比喻
[00:33:27.000 --> 00:33:29.800]  就是對那些信了主的人說
[00:33:29.800 --> 00:33:34.000]  我們一起來讀一讀42至48節
[00:33:34.000 --> 00:33:37.000]  42至48節
[00:33:43.800 --> 00:33:52.800]  我實在告訴你們
[00:33:52.800 --> 00:33:55.800]  主人要派他管理所有的財產
[00:33:55.800 --> 00:33:57.800]  如果那僕人心裡說
[00:33:57.800 --> 00:33:59.800]  我的主人不會來得遲
[00:33:59.800 --> 00:34:01.800]  就動手打同僕和侍女
[00:34:01.800 --> 00:34:03.800]  並且吃喝醉酒
[00:34:03.800 --> 00:34:05.800]  在想不到的日子
[00:34:05.800 --> 00:34:06.800]  不知道的時候
[00:34:06.800 --> 00:34:08.800]  那僕人的主人要來
[00:34:08.800 --> 00:34:10.800]  重重地刑罰他
[00:34:10.800 --> 00:34:13.800]  定他和不忠心的人同罪
[00:34:13.800 --> 00:34:15.800]  僕人知道主人的意思
[00:34:15.800 --> 00:34:16.800]  卻沒預備
[00:34:16.800 --> 00:34:18.800]  又未順他的意思做
[00:34:18.800 --> 00:34:21.800]  那僕人要多受責打
[00:34:21.800 --> 00:34:23.800]  諸那不知道而做了
[00:34:23.800 --> 00:34:25.800]  當受責打的時的
[00:34:25.800 --> 00:34:27.800]  要少受責打
[00:34:27.800 --> 00:34:30.800]  多給誰就向誰多取
[00:34:30.800 --> 00:34:35.800]  多託誰就向誰多要
[00:34:35.800 --> 00:34:40.800]  讓你以為耶穌只是警告那些未順的人要預備
[00:34:40.800 --> 00:34:42.800]  但是錯了
[00:34:42.800 --> 00:34:44.800]  預備的功夫
[00:34:44.800 --> 00:34:46.800]  信了主的人更加需要
[00:34:46.800 --> 00:34:47.800]  為什麼?
[00:34:47.800 --> 00:34:50.800]  因為耶穌告訴我們我們是管家
[00:34:50.800 --> 00:34:51.800]  我們不是老闆
[00:34:51.800 --> 00:34:53.800]  我們不是主人
[00:34:53.800 --> 00:34:54.800]  我們是管家
[00:34:54.800 --> 00:34:56.800]  什麼叫做管家?
[00:34:56.800 --> 00:35:00.800]  我現在舉個例子
[00:35:00.800 --> 00:35:02.800]  耶穌說過一個這樣的故事
[00:35:02.800 --> 00:35:04.800]  主人要去的地方
[00:35:04.800 --> 00:35:05.800]  有三個僕人
[00:35:05.800 --> 00:35:06.800]  一個給一千
[00:35:06.800 --> 00:35:07.800]  一個給二千
[00:35:07.800 --> 00:35:09.800]  一個給五千
[00:35:09.800 --> 00:35:10.800]  他回來的時候
[00:35:10.800 --> 00:35:11.800]  那五千賺了五千
[00:35:11.800 --> 00:35:12.800]  主人賺了
[00:35:12.800 --> 00:35:14.800]  這個又忠心又良善的僕人
[00:35:14.800 --> 00:35:15.800]  接著那二千
[00:35:15.800 --> 00:35:16.800]  又賺了二千
[00:35:16.800 --> 00:35:17.800]  主人說
[00:35:17.800 --> 00:35:19.800]  這個又忠心又良善的僕人
[00:35:19.800 --> 00:35:21.800]  那一千的
[00:35:21.800 --> 00:35:23.800]  他放在抽屜底
[00:35:23.800 --> 00:35:24.800]  埋在地上
[00:35:24.800 --> 00:35:25.800]  主人回來的時候
[00:35:25.800 --> 00:35:26.800]  他就說
[00:35:26.800 --> 00:35:29.800]  我知道你不忠又不修
[00:35:29.800 --> 00:35:30.800]  又想拿來吃
[00:35:30.800 --> 00:35:31.800]  我怕你了
[00:35:31.800 --> 00:35:33.800]  拿些錢給你
[00:35:33.800 --> 00:35:34.800]  我看這段聖經的時候
[00:35:34.800 --> 00:35:36.800]  我就不明白
[00:35:36.800 --> 00:35:39.800]  我說這個不錯
[00:35:39.800 --> 00:35:42.800]  這個一千銀
[00:35:42.800 --> 00:35:45.800]  他沒有打虎頭
[00:35:45.800 --> 00:35:46.800]  他把錢
[00:35:46.800 --> 00:35:47.800]  銀行都是這樣的
[00:35:47.800 --> 00:35:49.800]  現在息口這麼低
[00:35:49.800 --> 00:35:51.800]  把錢還給你
[00:35:51.800 --> 00:35:53.800]  他沒有騙你錢
[00:35:53.800 --> 00:35:56.800]  為什麼聖經告訴你
[00:35:56.800 --> 00:35:57.800]  這個又忠又良善的僕人
[00:35:57.800 --> 00:35:59.800]  把他追出去
[00:35:59.800 --> 00:36:00.800]  問題就是
[00:36:00.800 --> 00:36:02.800]  他管家
[00:36:02.800 --> 00:36:04.800]  你想一想
[00:36:04.800 --> 00:36:06.800]  如果你和你太太
[00:36:06.800 --> 00:36:07.800]  結了婚
[00:36:07.800 --> 00:36:09.800]  原來供一份婆一份
[00:36:09.800 --> 00:36:11.800]  來供樓
[00:36:11.800 --> 00:36:13.800]  你又很辛苦
[00:36:13.800 --> 00:36:15.800]  天天出街吃飯
[00:36:15.800 --> 00:36:16.800]  真的很不妥
[00:36:16.800 --> 00:36:17.800]  決定請個菲傭
[00:36:17.800 --> 00:36:18.800]  或者印傭
[00:36:18.800 --> 00:36:19.800]  什麼傭都可以
[00:36:19.800 --> 00:36:21.800]  總之請個傭人
[00:36:21.800 --> 00:36:24.800]  來幫你煮飯
