
[00:00:00.000 --> 00:00:05.000]  各位聽衆,你有沒有遇過一些出人意表的事?
[00:16:35.000 --> 00:16:37.000]  她現在找到一份
[00:16:37.000 --> 00:16:38.000]  很適合她
[00:16:38.000 --> 00:16:39.000]  她也很喜歡
[00:16:39.000 --> 00:16:41.000]  也很適合她的工作
[00:16:41.000 --> 00:16:43.000]  今天她講見證的時候
[00:16:43.000 --> 00:16:44.000]  她說
[00:16:44.000 --> 00:16:45.000]  我現在有工作
[00:16:45.000 --> 00:16:47.000]  有房子住
[00:16:47.000 --> 00:16:49.000]  我兩個女兒的健康恢復正常
[00:16:49.000 --> 00:16:51.000]  很健康
[00:16:51.000 --> 00:16:53.000]  我沒辦法用什麼言語
[00:16:53.000 --> 00:16:55.000]  去感謝神
[00:16:55.000 --> 00:16:57.000]  但真是她要感謝主
[00:16:57.000 --> 00:16:58.000]  一路保守
[00:16:58.000 --> 00:16:59.000]  一路帶領
[00:16:59.000 --> 00:17:00.000]  各位姐妹
[00:17:00.000 --> 00:17:01.000]  各位朋友
[00:17:01.000 --> 00:17:03.000]  我覺得這是盼望
[00:17:03.000 --> 00:17:04.000]  是唯一耶穌基督
[00:17:04.000 --> 00:17:06.000]  是絕對有能力
[00:17:06.000 --> 00:17:08.000]  賜這個盼望給我們
[00:17:08.000 --> 00:17:10.000]  我沒辦法講完所有見證
[00:17:10.000 --> 00:17:13.000]  但當你進入耶穌的世界
[00:17:13.000 --> 00:17:15.000]  當你跟從耶穌
[00:17:15.000 --> 00:17:16.000]  你就見到
[00:17:16.000 --> 00:17:18.000]  經歷到這個盼望
[00:17:18.000 --> 00:17:19.000]  我很相信
[00:17:19.000 --> 00:17:21.000]  當你全心投入的時候
[00:17:21.000 --> 00:17:24.000]  耶穌家寶所帶出來的盼望
[00:17:24.000 --> 00:17:26.000]  不是一些枯燥
[00:17:26.000 --> 00:17:28.000]  不是一些黑板的東西
[00:17:28.000 --> 00:17:30.000]  而是一個精彩的盼望
[00:17:30.000 --> 00:17:31.000]  當你經歷這個盼望
[00:17:31.000 --> 00:17:33.000]  你就覺得人生更加精彩
[00:17:33.000 --> 00:17:36.000]  第二個
[00:17:36.000 --> 00:17:39.000]  是耶穌家寶所帶出來的
[00:17:39.000 --> 00:17:42.000]  出人意表是什麼呢
[00:17:42.000 --> 00:17:44.000]  就是耶穌家寶裏面所顯示的
[00:17:44.000 --> 00:17:47.000]  完全不是人的功績
[00:17:47.000 --> 00:17:49.000]  不是人的成就
[00:17:49.000 --> 00:17:51.000]  而是完全是神的恩典
[00:17:51.000 --> 00:17:54.000]  這個出人意表
[00:17:54.000 --> 00:17:57.000]  究竟是出什麼人的意表呢
[00:17:57.000 --> 00:18:00.000]  是出猶太人的意表
[00:18:00.000 --> 00:18:02.000]  猶太人是怎麼想的呢
[00:18:02.000 --> 00:18:04.000]  他們是想當然的
[00:18:04.000 --> 00:18:05.000]  他們覺得這樣的事情
[00:18:05.000 --> 00:18:07.000]  就一定會這樣發生
[00:18:07.000 --> 00:18:09.000]  結局一定是這樣
[00:18:09.000 --> 00:18:11.000]  這個偉大的君王
[00:18:11.000 --> 00:18:12.000]  他的出身
[00:18:12.000 --> 00:18:14.000]  一定是完美無瑕的
[00:18:14.000 --> 00:18:16.000]  一定是出身淺黑
[00:18:16.000 --> 00:18:19.000]  血統純正
[00:18:19.000 --> 00:18:21.000]  天下無敵
[00:18:21.000 --> 00:18:23.000]  無害可擊
[00:18:23.000 --> 00:18:24.000]  完美無瑕
[00:18:24.000 --> 00:18:25.000]  一定是這樣的
[00:18:25.000 --> 00:18:28.000]  要不然你不會在尼賽亞這個君王
[00:18:28.000 --> 00:18:30.000]  這個千苦萬劫的尼賽亞君王
[00:18:30.000 --> 00:18:32.000]  一定是這樣的
[00:18:32.000 --> 00:18:33.000]  換句話說
[00:18:33.000 --> 00:18:35.000]  這個家寶應該是完美無瑕
[00:18:35.000 --> 00:18:36.000]  無害可擊
[00:18:36.000 --> 00:18:38.000]  無可挑剔
[00:18:38.000 --> 00:18:40.000]  所以猶太人就是這樣想的
[00:18:40.000 --> 00:18:42.000]  但是你看回耶穌的家寶
[00:18:42.000 --> 00:18:43.000]  你會發現
[00:18:43.000 --> 00:18:45.000]  不是這樣的
[00:18:45.000 --> 00:18:47.000]  不是猶太人所想象的
[00:18:47.000 --> 00:18:49.000]  第一個出身的意表是什麼呢
[00:18:49.000 --> 00:18:51.000]  是大衛王自己
[00:18:51.000 --> 00:18:53.000]  大衛王是什麼人呢
[00:18:53.000 --> 00:18:57.000]  大衛王是猶太人最引以爲傲的君王
[00:18:57.000 --> 00:19:00.000]  是最風光最輝煌的時代
[00:19:00.000 --> 00:19:02.000]  但是大衛竟然是這樣
[00:19:02.000 --> 00:19:04.000]  我們一起看馬太福音一章六節
[00:19:04.000 --> 00:19:07.000]  他怎麼記載大衛呢
[00:19:07.000 --> 00:19:09.000]  耶穌生大衛王
[00:19:09.000 --> 00:19:14.000]  大衛從烏尼亞的妻子生所羅門
[00:19:14.000 --> 00:19:16.000]  什麼意思啊
[00:19:16.000 --> 00:19:18.000]  給點面子也好
[00:19:18.000 --> 00:19:19.000]  大衛是什麼人啊
[00:19:19.000 --> 00:19:22.000]  大衛是超級輝煌的人
[00:19:22.000 --> 00:19:24.000]  合神心意的人
[00:19:24.000 --> 00:19:26.000]  引以爲傲的君王
[00:19:26.000 --> 00:19:28.000]  所有的猶太人都說
[00:19:28.000 --> 00:19:30.000]  我值得自豪
[00:19:30.000 --> 00:19:32.000]  我是大衛的子孫
[00:19:32.000 --> 00:19:34.000]  所以這個是最偉大的
[00:19:34.000 --> 00:19:35.000]  你給點面子也好
[00:19:35.000 --> 00:19:36.000]  你寫成這樣
[00:19:36.000 --> 00:19:38.000]  寫得這麼肉酸
[00:19:38.000 --> 00:19:43.000]  大衛從烏尼亞妻子所生的所羅門
[00:19:43.000 --> 00:19:45.000]  他在說什麼
[00:19:45.000 --> 00:19:47.000]  其實聖經可以用不同的方法
[00:19:47.000 --> 00:19:48.000]  有其他的途徑
[00:19:48.000 --> 00:19:50.000]  不是唯一的方法這樣寫
[00:19:50.000 --> 00:19:52.000]  其實聖經可以怎麼寫呢
[00:19:52.000 --> 00:19:57.000]  可以寫大衛從拔士巴生所羅門
[00:19:57.000 --> 00:20:01.000]  當時拔士巴已經成爲皇后
[00:20:01.000 --> 00:20:05.000]  大衛可以從皇后生所羅門
[00:20:05.000 --> 00:20:07.000]  但是他寫得這麼肉酸
[00:20:07.000 --> 00:20:10.000]  如果你看回希臘原文
[00:20:10.000 --> 00:20:11.000]  就更直接
[00:20:11.000 --> 00:20:12.000]  他說什麼
[00:20:12.000 --> 00:20:16.000]  大衛從烏尼亞的生所羅門
[00:20:16.000 --> 00:20:18.000]  希臘原是沒有妻子的
[00:20:18.000 --> 00:20:22.000]  大衛從烏尼亞的生所羅門
[00:20:22.000 --> 00:20:24.000]  他在強調什麼
[00:20:24.000 --> 00:20:26.000]  其實大衛這個引以爲傲
[00:20:26.000 --> 00:20:28.000]  大家引以爲傲的君王
[00:20:28.000 --> 00:20:30.000]  是奪取別人的妻子
[00:20:30.000 --> 00:20:32.000]  是奪取誰的妻子
[00:20:32.000 --> 00:20:35.000]  是烏尼亞的妻子
[00:20:35.000 --> 00:20:37.000]  你這樣的
[00:20:37.000 --> 00:20:39.000]  寫成這樣的
[00:20:39.000 --> 00:20:42.000]  那個偉大的君王
[00:20:42.000 --> 00:20:43.000]  是代表來的
[00:20:43.000 --> 00:20:45.000]  你居然可以寫成這麼肉酸
[00:20:45.000 --> 00:20:46.000]  這麼惡毒
[00:20:46.000 --> 00:20:48.000]  什麼醜事都表露出來
[00:20:48.000 --> 00:20:50.000]  你猜一猜
[00:20:50.000 --> 00:20:52.000]  如果大衛知道
[00:20:52.000 --> 00:20:54.000]  如果大衛見到這個家譜
[00:20:54.000 --> 00:20:56.000]  他會不會抗議呢
[00:20:56.000 --> 00:20:59.000]  大衛不會抗議
[00:20:59.000 --> 00:21:00.000]  爲什麼我這麼說呢
[00:21:00.000 --> 00:21:02.000]  我們一起看《撒姆爾記下》
[00:21:02.000 --> 00:21:05.000]  23章3至5節
[00:21:05.000 --> 00:21:06.000]  我們一起讀
[00:21:06.000 --> 00:21:11.000]  以色列的神 以色列的盤石曉喻我訣
[00:21:11.000 --> 00:21:14.000]  乃以公義治理人民的
[00:21:14.000 --> 00:21:18.000]  敬畏神掌權病的
[00:21:18.000 --> 00:21:21.000]  他必像日出的神光
[00:21:21.000 --> 00:21:24.000]  如無雲的清晨
[00:21:24.000 --> 00:21:26.000]  與後的晴光
[00:21:26.000 --> 00:21:29.000]  此地發生亂草
[00:21:29.000 --> 00:21:31.000]  我家在神面前
[00:21:31.000 --> 00:21:34.000]  並非如此
[00:21:34.000 --> 00:21:37.000]  神卻與我立永遠的約
[00:21:37.000 --> 00:21:40.000]  這約凡事堅穩
[00:21:40.000 --> 00:21:42.000]  關乎我一切舊恩
[00:21:42.000 --> 00:21:45.000]  和我一切所想忘的
[00:21:45.000 --> 00:21:49.000]  他豈不爲我成就嗎
[00:21:49.000 --> 00:21:51.000]  大衛明白了什麼
[00:21:51.000 --> 00:21:54.000]  我家在神面前
[00:21:54.000 --> 00:21:56.000]  並非如此
[00:21:56.000 --> 00:22:04.000]  很偉大的成就 如光輝佛 與後的晴光
[00:22:04.000 --> 00:22:07.000]  無雲的清晨 日出的神光
[00:22:07.000 --> 00:22:10.000]  這些很偉大很厲害的東西
[00:22:10.000 --> 00:22:13.000]  大衛說 我不是
[00:22:13.000 --> 00:22:16.000]  大衛很明白
[00:22:16.000 --> 00:22:18.000]  這一切都是神的恩典
[00:22:18.000 --> 00:22:19.000]  我不是這樣
[00:22:19.000 --> 00:22:23.000]  但神卻與我立永遠的約
[00:22:23.000 --> 00:22:25.000]  今天你和我是不是
[00:22:25.000 --> 00:22:27.000]  大衛很明白
[00:22:27.000 --> 00:22:30.000]  我相信如果他看到耶穌的家譜
[00:22:30.000 --> 00:22:32.000]  大衛說 Amen
[00:22:32.000 --> 00:22:35.000]  不是要誇耀
[00:22:35.000 --> 00:22:40.000]  耶穌的家譜不是要誇耀人有幾個成就
[00:22:40.000 --> 00:22:43.000]  人多厲害 多麼成功
[00:22:43.000 --> 00:22:46.000]  我多麼威 多麼厲害
[00:22:46.000 --> 00:22:50.000]  我多麼聰明 多麼才智 多麼有財富
[00:22:50.000 --> 00:22:53.000]  我管理有多厲害
[00:22:53.000 --> 00:22:56.000]  我做事有多聰明 不是這樣
[00:22:56.000 --> 00:23:01.000]  他是說一切都是神的恩典
[00:23:01.000 --> 00:23:03.000]  今天我們要記住耶穌的家譜
[00:23:03.000 --> 00:23:07.000]  是一切出自神的恩典
[00:23:07.000 --> 00:23:09.000]  不僅是大衛
[00:23:09.000 --> 00:23:10.000]  還有其他
[00:23:10.000 --> 00:23:14.000]  我們先看馬太福音一章三節
[00:23:14.000 --> 00:23:16.000]  我們一起讀
[00:23:16.000 --> 00:23:23.000]  猶太從他馬氏生法勒斯和捷拉
[00:23:23.000 --> 00:23:25.000]  馬太福音一章五節
[00:23:25.000 --> 00:23:29.000]  撒滿從拉合氏生波瓦斯
[00:23:29.000 --> 00:23:33.000]  波瓦斯從路德氏生俄比德
[00:23:33.000 --> 00:23:36.000]  俄比德生耶細
[00:23:36.000 --> 00:23:38.000]  這三個人有什麼特別
[00:23:38.000 --> 00:23:40.000]  剛纔第一個一章三節
[00:23:40.000 --> 00:23:44.000]  他馬 其實他的丈夫不是猶太
[00:23:44.000 --> 00:23:46.000]  猶太是他的老爺
[00:23:46.000 --> 00:23:48.000]  他是猶太的媳婦
[00:23:48.000 --> 00:23:51.000]  因爲他們兩個行房就生了
[00:23:51.000 --> 00:23:53.000]  法勒斯和捷拉
[00:23:53.000 --> 00:23:55.000]  哇 這樣都可以
[00:23:55.000 --> 00:23:58.000]  耶穌的家譜怎麼會有不良記錄
[00:23:58.000 --> 00:24:01.000]  還有拉合是妓女
[00:24:01.000 --> 00:24:04.000]  路德沒什麼 有路德記
[00:24:04.000 --> 00:24:07.000]  但是路德對於猶太人來說
[00:24:07.000 --> 00:24:08.000]  他是外邦人
[00:24:08.000 --> 00:24:10.000]  猶太人最看不起外邦人
[00:24:10.000 --> 00:24:14.000]  在新約時代叫狗
[00:24:14.000 --> 00:24:17.000]  哇 原來這麼偉大的君王
[00:24:17.000 --> 00:24:19.000]  這個尼賽亞 耶穌
[00:24:19.000 --> 00:24:22.000]  這個君王 這麼多不良記錄
[00:24:22.000 --> 00:24:24.000]  他以往的家譜
[00:24:24.000 --> 00:24:28.000]  不是完美無瑕 天下無敵
[00:24:28.000 --> 00:24:29.000]  我們人生是不是這樣
[00:24:29.000 --> 00:24:31.000]  我們的過去也可能是這樣
[00:24:31.000 --> 00:24:32.000]  不是完美無瑕 天下無敵
[00:24:32.000 --> 00:24:35.000]  有多少不良記錄
[00:24:35.000 --> 00:24:38.000]  究竟這個信息跟他們說什麼
[00:24:38.000 --> 00:24:39.000]  有兩個信息
[00:24:39.000 --> 00:24:41.000]  第一個信息就是
[00:24:41.000 --> 00:24:45.000]  神的意念高過我們的意念
[00:24:45.000 --> 00:24:48.000]  你不要以爲我們可以代表神
[00:24:48.000 --> 00:24:52.000]  所以我們不要像猶太人那樣
[00:24:52.000 --> 00:24:54.000]  我們想當然覺得
[00:24:54.000 --> 00:24:56.000]  事情一定會這樣發生
[00:24:56.000 --> 00:24:58.000]  結局一定會這樣
[00:24:58.000 --> 00:25:00.000]  當我們一直這樣想的時候
[00:25:00.000 --> 00:25:02.000]  我們就變得心硬
[00:25:02.000 --> 00:25:04.000]  我們懂得很多東西
[00:25:04.000 --> 00:25:06.000]  但是我們心很硬
[00:25:06.000 --> 00:25:08.000]  有兩個極端
[00:25:08.000 --> 00:25:09.000]  第一個極端就是
[00:25:09.000 --> 00:25:11.000]  今天我所面對的困境
[00:25:11.000 --> 00:25:12.000]  我今天的願望
[00:25:12.000 --> 00:25:13.000]  就永遠都是這樣
[00:25:13.000 --> 00:25:14.000]  一定不可以改變
[00:25:14.000 --> 00:25:16.000]  這是定局
[00:25:16.000 --> 00:25:17.000]  另外一個極端是
[00:25:17.000 --> 00:25:19.000]  我對很多事情的看法
[00:25:19.000 --> 00:25:21.000]  覺得我那一套纔對
[00:25:21.000 --> 00:25:23.000]  我的想法纔對
[00:25:23.000 --> 00:25:24.000]  可能對我的事業也是
[00:25:24.000 --> 00:25:25.000]  我的家庭也是
[00:25:25.000 --> 00:25:27.000]  甚至家庭也是
[00:25:27.000 --> 00:25:29.000]  我覺得我的看法纔對
[00:25:29.000 --> 00:25:31.000]  我那一套纔對
[00:25:31.000 --> 00:25:33.000]  我所想的纔對
[00:25:33.000 --> 00:25:34.000]  當我們這樣的時候
[00:25:34.000 --> 00:25:37.000]  我們就變得心硬 驕傲
[00:25:37.000 --> 00:25:39.000]  然後批評論斷
[00:25:39.000 --> 00:25:40.000]  這是第一個訊息
[00:25:40.000 --> 00:25:41.000]  第二個訊息是什麼呢
[00:25:41.000 --> 00:25:45.000]  神的恩典大過你一切軟弱
[00:25:45.000 --> 00:25:47.000]  所以我們今天要誇的
[00:25:47.000 --> 00:25:48.000]  在耶穌家譜
[00:25:48.000 --> 00:25:49.000]  這一切的訊息
[00:25:49.000 --> 00:25:51.000]  和我們說什麼呢
[00:25:51.000 --> 00:25:53.000]  不是我們怎麼處理
[00:25:53.000 --> 00:25:55.000]  而是神的恩典
[00:25:55.000 --> 00:25:58.000]  大過我們一切軟弱
[00:25:58.000 --> 00:26:00.000]  我們這羣覺得自己
[00:26:00.000 --> 00:26:01.000]  不是很足夠
[00:26:01.000 --> 00:26:02.000]  可能有一些時間
[00:26:02.000 --> 00:26:04.000]  我們看不起自己的人
[00:26:04.000 --> 00:26:06.000]  但是在神的恩典裏
[00:26:06.000 --> 00:26:08.000]  一樣可以給人使用
[00:26:08.000 --> 00:26:11.000]  甚至無限地使用我們
[00:26:11.000 --> 00:26:13.000]  2017年GoodTV
[00:26:13.000 --> 00:26:17.000]  報道了鍾怡珊的見證
[00:26:17.000 --> 00:26:19.000]  鍾怡珊很早就結婚
[00:26:19.000 --> 00:26:20.000]  但是這個婚姻
[00:26:20.000 --> 00:26:22.000]  絕對不開心
[00:26:22.000 --> 00:26:26.000]  她經常和老公吵架
[00:26:26.000 --> 00:26:29.000]  好像家常便飯那樣
[00:26:29.000 --> 00:26:30.000]  她的第三個兒子
[00:26:30.000 --> 00:26:33.000]  又幻想一些罕有的
[00:26:33.000 --> 00:26:37.000]  不知怎樣來的奇怪症狀
[00:26:37.000 --> 00:26:39.000]  就是會是什麼症狀呢
[00:26:39.000 --> 00:26:40.000]  突然間有一刻暈了
[00:26:40.000 --> 00:26:42.000]  你不知道發生什麼事
[00:26:42.000 --> 00:26:43.000]  但在街上走着走着
[00:26:43.000 --> 00:26:44.000]  我無端暈了
[00:26:44.000 --> 00:26:46.000]  你作爲媽媽就很害怕
[00:26:46.000 --> 00:26:48.000]  和老公又吵架
[00:26:48.000 --> 00:26:50.000]  夫婦關係不好
[00:26:50.000 --> 00:26:53.000]  兒子又有這些罕見病
[00:26:53.000 --> 00:26:56.000]  日驚夜驚
[00:26:56.000 --> 00:27:00.000]  鍾怡珊經過一輪又一輪的打擊
[00:27:00.000 --> 00:27:03.000]  還有一種絕望的感覺
[00:27:03.000 --> 00:27:06.000]  前景如何
[00:27:06.000 --> 00:27:08.000]  鍾怡珊曾經有一段時間
[00:27:08.000 --> 00:27:12.000]  去參與那些佛教團體的活動
[00:27:12.000 --> 00:27:14.000]  她認爲每天都念經
[00:27:14.000 --> 00:27:16.000]  去積多些陰德
[00:27:16.000 --> 00:27:17.000]  做多些善事
[00:27:17.000 --> 00:27:19.000]  就可以消除業障
[00:27:19.000 --> 00:27:21.000]  但是這十幾年來
[00:27:21.000 --> 00:27:23.000]  她做了很多善事
[00:27:23.000 --> 00:27:24.000]  做了很多公益的事
[00:27:24.000 --> 00:27:26.000]  每天都念經
[00:27:26.000 --> 00:27:30.000]  但是她兒子的健康沒有好轉過
[00:27:30.000 --> 00:27:31.000]  另一方面
[00:27:31.000 --> 00:27:34.000]  她和丈夫的關係也越來越差
[00:27:34.000 --> 00:27:35.000]  家常便飯
[00:27:35.000 --> 00:27:38.000]  家吵屋閉
[00:27:38.000 --> 00:27:43.000]  去到這個人生的階段
[00:27:43.000 --> 00:27:46.000]  她心裏面的絕望就更加大
[00:27:46.000 --> 00:27:48.000]  她心裏隱隱會覺得
[00:27:48.000 --> 00:27:50.000]  這是定局
[00:27:50.000 --> 00:27:52.000]  我的人生就是這樣
[00:27:52.000 --> 00:27:57.000]  沒有辦法扭轉,沒有辦法挽回
[00:27:57.000 --> 00:27:59.000]  2009年
[00:27:59.000 --> 00:28:02.000]  有一位朋友邀請她去教會
[00:28:02.000 --> 00:28:04.000]  她在教會一路聽講道
[00:28:04.000 --> 00:28:06.000]  她覺得這個信仰都挺好
[00:28:06.000 --> 00:28:08.000]  不過
[00:28:08.000 --> 00:28:10.000]  我信了佛都信了十幾年
[00:28:10.000 --> 00:28:12.000]  都不想轉
[00:28:12.000 --> 00:28:14.000]  況且我聽聽她的講道
[00:28:14.000 --> 00:28:19.000]  我這十幾年做了這麼多善事去積陰德
[00:28:19.000 --> 00:28:20.000]  是積回來的
[00:28:20.000 --> 00:28:22.000]  她告訴我
[00:28:22.000 --> 00:28:24.000]  這個恩典,這個救恩
[00:28:24.000 --> 00:28:26.000]  是不用錢的
[00:28:26.000 --> 00:28:27.000]  是禮物來的
[00:28:27.000 --> 00:28:29.000]  是無端端送給我的
[00:28:29.000 --> 00:28:30.000]  白白送給我的
[00:28:30.000 --> 00:28:32.000]  怎麼會是呢
[00:28:32.000 --> 00:28:35.000]  於是從那時間開始她就沒有回教會
[00:28:35.000 --> 00:28:37.000]  直至有一天
[00:28:37.000 --> 00:28:38.000]  她姐姐從外國回來
[00:28:38.000 --> 00:28:39.000]  妹妹
[00:28:39.000 --> 00:28:42.000]  我想回教會你陪我回
[00:28:42.000 --> 00:28:44.000]  這一次
[00:28:44.000 --> 00:28:46.000]  那位牧師就和她祈禱
[00:28:46.000 --> 00:28:49.000]  牧師用約翰福音十章十節爲她祈禱
[00:28:49.000 --> 00:28:51.000]  我來
[00:28:51.000 --> 00:28:53.000]  到冊來
[00:28:53.000 --> 00:28:55.000]  無非要偷竊
[00:28:55.000 --> 00:28:56.000]  殺害
[00:28:56.000 --> 00:28:57.000]  毀壞
[00:28:57.000 --> 00:28:58.000]  但我來要
[00:28:58.000 --> 00:29:00.000]  讓得生命
[00:29:00.000 --> 00:29:02.000]  並且得得更豐盛
[00:29:02.000 --> 00:29:05.000]  她一直祈禱的時候
[00:29:05.000 --> 00:29:08.000]  忠義山頭腦裏很清楚
[00:29:08.000 --> 00:29:11.000]  雖然我
[00:29:11.000 --> 00:29:13.000]  都有這麼多的困難
[00:29:13.000 --> 00:29:15.000]  這麼多的事
[00:29:15.000 --> 00:29:17.000]  但我家境尚算OK
[00:29:17.000 --> 00:29:20.000]  我也不需要更多豐盛
[00:29:20.000 --> 00:29:21.000]  但是
[00:29:21.000 --> 00:29:23.000]  當她這樣想的時候
[00:29:23.000 --> 00:29:27.000]  她卻經歷到一種前所未有
[00:29:27.000 --> 00:29:30.000]  解釋不了的平安
[00:29:30.000 --> 00:29:33.000]  於是她的眼淚一直流
[00:29:33.000 --> 00:29:35.000]  一直流
[00:29:35.000 --> 00:29:37.000]  她沒有辦法停下來
[00:29:37.000 --> 00:29:38.000]  原來
[00:29:38.000 --> 00:29:41.000]  這些纔是豐盛
[00:29:41.000 --> 00:29:43.000]  不是物質的豐盛
[00:29:43.000 --> 00:29:45.000]  在心靈裏面
[00:29:45.000 --> 00:29:47.000]  那種平安
[00:29:47.000 --> 00:29:50.000]  那種同在的豐盛
[00:29:50.000 --> 00:29:53.000]  自從忠義山信了耶穌之後
[00:29:53.000 --> 00:29:54.000]  她發覺她心裏
[00:29:54.000 --> 00:29:55.000]  不知道爲什麼有一種
[00:29:55.000 --> 00:29:57.000]  新的能力給她
[00:29:57.000 --> 00:29:59.000]  不單止推動她
[00:29:59.000 --> 00:30:01.000]  更加渴慕去認識
[00:30:01.000 --> 00:30:03.000]  她所信的耶穌是誰
[00:30:03.000 --> 00:30:04.000]  並且有一種推動力
[00:30:04.000 --> 00:30:08.000]  讓她爲有病的人祈禱
[00:30:08.000 --> 00:30:11.000]  甚至有些時間祈禱深夜
[00:30:11.000 --> 00:30:13.000]  有一次就輪到她自己的家
[00:30:13.000 --> 00:30:16.000]  我剛纔提過她的第三兒子
[00:30:16.000 --> 00:30:19.000]  患上了罕見的疾病
[00:30:19.000 --> 00:30:21.000]  無端端可以休克
[00:30:21.000 --> 00:30:22.000]  昏迷了
[00:30:22.000 --> 00:30:24.000]  那一晚就是這樣
[00:30:24.000 --> 00:30:28.000]  當家人在家聚的時候
[00:30:28.000 --> 00:30:30.000]  她的兒子突然休克昏迷了
[00:30:30.000 --> 00:30:31.000]  忠義山不知道怎麼辦
[00:30:31.000 --> 00:30:32.000]  作爲一個媽媽
[00:30:32.000 --> 00:30:33.000]  手忙腳亂
[00:30:33.000 --> 00:30:34.000]  不知所措
[00:30:34.000 --> 00:30:35.000]  不知道怎麼辦
[00:30:35.000 --> 00:30:38.000]  她沒有束手無策
[00:30:38.000 --> 00:30:40.000]  沒有任何事情做到
[00:30:40.000 --> 00:30:43.000]  她唯有突然想起這四個字
[00:30:43.000 --> 00:30:47.000]  耶穌幫我
[00:30:47.000 --> 00:30:48.000]  幾秒鐘以後
[00:30:48.000 --> 00:30:49.000]  很奇怪
[00:30:49.000 --> 00:30:52.000]  她的兒子就醒了
[00:30:52.000 --> 00:30:54.000]  更奇怪的是什麼呢
[00:30:54.000 --> 00:30:57.000]  由那個時候開始
[00:30:57.000 --> 00:31:01.000]  這個罕有的病就再沒有了
[00:31:01.000 --> 00:31:04.000]  媽媽問兒子
[00:31:04.000 --> 00:31:07.000]  你知不知道剛纔發生了什麼事
[00:31:07.000 --> 00:31:09.000]  兒子說我不知道
[00:31:09.000 --> 00:31:11.000]  不過我知道一件事
[00:31:11.000 --> 00:31:13.000]  就是耶穌幫了我
[00:31:13.000 --> 00:31:15.000]  當兒子說這句話的時候
[00:31:15.000 --> 00:31:19.000]  在場所有家人都流淚
[00:31:19.000 --> 00:31:22.000]  包括她的老公
[00:31:22.000 --> 00:31:25.000]  那一晚她的老公就信了耶穌
[00:31:25.000 --> 00:31:27.000]  神的祝福就在這個時候開始
[00:31:27.000 --> 00:31:29.000]  盼望希望就開始
[00:31:29.000 --> 00:31:31.000]  由那天開始
[00:31:31.000 --> 00:31:33.000]  忠義山的家族
[00:31:33.000 --> 00:31:35.000]  就一個一個信耶穌
[00:31:35.000 --> 00:31:39.000]  到今天她一共有43個成員信了耶穌
[00:31:39.000 --> 00:31:43.000]  其中一個是100歲的外婆
[00:31:43.000 --> 00:31:47.000]  她拜了佛50年
[00:31:47.000 --> 00:31:49.000]  在此我覺得
[00:31:49.000 --> 00:31:51.000]  這是盼望
[00:31:51.000 --> 00:31:53.000]  這是恩典
[00:31:53.000 --> 00:31:56.000]  不是我們做到什麼
[00:31:56.000 --> 00:31:59.000]  完全是神的恩典
[00:31:59.000 --> 00:32:01.000]  並不是要顯示我們有什麼
[00:32:01.000 --> 00:32:03.000]  所以我們不要想
[00:32:03.000 --> 00:32:06.000]  你回顧忠義山的一生
[00:32:06.000 --> 00:32:08.000]  他不是做些什麼
[00:32:08.000 --> 00:32:10.000]  你以爲定局就是這樣
[00:32:10.000 --> 00:32:12.000]  不是
[00:32:12.000 --> 00:32:14.000]  不是這樣
[00:32:14.000 --> 00:32:15.000]  你以爲是這樣發生的
[00:32:15.000 --> 00:32:17.000]  不是這樣發生
[00:32:17.000 --> 00:32:18.000]  你以爲是這樣結局的
[00:32:18.000 --> 00:32:20.000]  不是這樣結局
[00:32:20.000 --> 00:32:23.000]  因爲我們的神是創造性的神
[00:32:23.000 --> 00:32:25.000]  是給盼望的神
[00:32:25.000 --> 00:32:29.000]  所以我們不要想當然
[00:32:29.000 --> 00:32:31.000]  我們開放我們的心靈
[00:32:31.000 --> 00:32:33.000]  去做他的工作
[00:32:33.000 --> 00:32:35.000]  有一次訪問宗義山
[00:32:35.000 --> 00:32:37.000]  他問我們有什麼
[00:32:37.000 --> 00:32:40.000]  跟我們熒光幕的朋友
[00:32:40.000 --> 00:32:42.000]  弟兄姊妹說
[00:32:42.000 --> 00:32:45.000]  宗義山引述《已測書》55章6字
[00:32:45.000 --> 00:32:48.000]  當趁耶和博可尋找的時候
[00:32:48.000 --> 00:32:50.000]  尋找他
[00:32:50.000 --> 00:32:52.000]  相近的時候
[00:32:52.000 --> 00:32:55.000]  求告他
[00:32:55.000 --> 00:32:56.000]  各位朋友
[00:32:56.000 --> 00:32:57.000]  各位弟兄姊妹
[00:32:57.000 --> 00:32:59.000]  2020年
[00:32:59.000 --> 00:33:01.000]  你經歷了什麼
[00:33:01.000 --> 00:33:04.000]  可能大家都很不同
[00:33:04.000 --> 00:33:08.000]  可能很多困境也好
[00:33:08.000 --> 00:33:11.000]  很多難處也好
[00:33:11.000 --> 00:33:13.000]  今天我們是2021年
[00:33:13.000 --> 00:33:15.000]  你期望
[00:33:15.000 --> 00:33:17.000]  你的2021年
[00:33:17.000 --> 00:33:19.000]  有什麼發生
[00:33:19.000 --> 00:33:21.000]  你究竟是
[00:33:21.000 --> 00:33:24.000]  充滿盼望和期望
[00:33:24.000 --> 00:33:26.000]  還是看一看
[00:33:26.000 --> 00:33:29.000]  你的人生有沒有那些納悶
