
[00:00:00.000 --> 00:00:04.000]  今天跟大家講詩篇121篇
[00:23:43.000 --> 00:23:45.000]  祂不斷向我們保證
[00:23:45.000 --> 00:23:48.000]  說會保護我們
[00:23:48.000 --> 00:23:50.000]  叫我們不用怕
[00:23:50.000 --> 00:23:53.000]  叫我們放心去倚靠祂
[00:23:53.000 --> 00:24:03.000]  祂很樂意幫助我們
[00:24:03.000 --> 00:24:05.000]  英國的施暴真
[00:24:05.000 --> 00:24:07.000]  他在他的悉經書裏
[00:24:07.000 --> 00:24:09.000]  他對這三句重複的說話
[00:24:09.000 --> 00:24:11.000]  要保護你這句說話
[00:24:11.000 --> 00:24:14.000]  他有一個很好的演繹回應
[00:24:14.000 --> 00:24:16.000]  值得我們參考
[00:24:16.000 --> 00:24:18.000]  我翻譯了他的意思和大家說
[00:24:18.000 --> 00:24:20.000]  他說
[00:24:20.000 --> 00:24:25.000]  這裏連續三次重複說要保護你
[00:24:25.000 --> 00:24:28.000]  這個是代表三一真神
[00:24:28.000 --> 00:24:30.000]  聖父聖子聖靈
[00:24:30.000 --> 00:24:32.000]  他們每人去給你一個保證
[00:24:32.000 --> 00:24:35.000]  好像打了七印一樣
[00:24:35.000 --> 00:24:41.000]  是保證這個保護的應許會實現
[00:24:41.000 --> 00:24:42.000]  說得好
[00:24:42.000 --> 00:24:44.000]  我也覺得說得不錯
[00:24:44.000 --> 00:24:48.000]  所以神是值得我們信靠
[00:24:48.000 --> 00:24:58.000]  因為祂給了一個很實在的應許
[00:24:58.000 --> 00:25:00.000]  還有最後那一句的經文
[00:25:00.000 --> 00:25:02.000]  也很重要
[00:25:02.000 --> 00:25:05.000]  就是第八節最後那一句
[00:25:05.000 --> 00:25:08.000]  他說從今時直到永遠
[00:25:08.000 --> 00:25:10.000]  是什麼意思
[00:25:10.000 --> 00:25:12.000]  意思是說
[00:25:12.000 --> 00:25:17.000]  如果你今天就將生命交託給我們主耶穌
[00:25:17.000 --> 00:25:20.000]  你就從今天開始直到永遠
[00:25:20.000 --> 00:25:25.000]  神會不眠不休地去保護你
[00:25:25.000 --> 00:25:32.000]  又如果你曾經在某年某月某日已經決志信主
[00:25:32.000 --> 00:25:35.000]  將生命交託給我們的主耶穌
[00:25:35.000 --> 00:25:38.000]  你就從那時開始直到永遠
[00:25:38.000 --> 00:25:44.000]  神會不眠不休地保護你
[00:25:44.000 --> 00:25:49.000]  這是神給我們最大的安慰
[00:25:49.000 --> 00:25:59.000]  最後我邀請大家跟我一起去重讀詩篇十六篇第八節
[00:25:59.000 --> 00:26:00.000]  來做一個結束
[00:26:00.000 --> 00:26:01.000]  我們一起讀
[00:26:01.000 --> 00:26:05.000]  我將耶和華常擺在我面前
[00:26:05.000 --> 00:26:07.000]  因祂在我右邊
[00:26:07.000 --> 00:26:12.000]  我便不自搖動
[00:26:12.000 --> 00:26:18.000]  關鍵就是我們要常將神擺在我們面前
[00:26:18.000 --> 00:26:22.000]  我們找神去領路
[00:26:22.000 --> 00:26:25.000]  找神來幫助扶持
[00:26:25.000 --> 00:26:29.000]  按神的吩咐來生活
[00:26:29.000 --> 00:26:32.000]  這樣我們的人生便不會搖動
[00:26:32.000 --> 00:26:39.000]  我們一起祈禱
[00:26:39.000 --> 00:26:44.000]  神啊我們多謝祢留下寶貴的說話和安慰
[00:26:44.000 --> 00:26:48.000]  多謝祢的應許
[00:26:48.000 --> 00:26:50.000]  祢會樂意扶持我們
[00:26:50.000 --> 00:26:52.000]  幫助我們保護我們
[00:26:52.000 --> 00:26:57.000]  神啊我們就將我們的生命交託給祢
[00:26:57.000 --> 00:27:01.000]  求祢來保守看顧
[00:27:01.000 --> 00:27:03.000]  讓我們在生活裏去榮耀祢
[00:27:03.000 --> 00:27:05.000]  讓我們在生活遭遇困難的時候
[00:27:05.000 --> 00:27:07.000]  我們就緊緊依靠祢
[00:27:07.000 --> 00:27:12.000]  而經歷祢所賜的平安
[00:27:12.000 --> 00:27:15.000]  多謝神祢留下寶貴的說話給我們
[00:27:15.000 --> 00:27:17.000]  我們這樣祈禱奉耶穌基督的聖名
[00:27:17.000 --> 00:27:19.000]  阿門
