
[00:00:00.000 --> 00:00:04.860]  現在留著沒 加拉太書是一卷不太容易讀的書
[00:18:48.620 --> 00:18:50.780]  一直等了二十五年
[00:18:50.780 --> 00:18:51.700]  親愛的兄姊妹
[00:18:51.700 --> 00:18:53.900]  你今天在為很多事情的禱告
[00:18:53.900 --> 00:18:55.700]  有沒有等候等候
[00:18:55.700 --> 00:18:57.060]  已經超過二十五年了
[00:18:57.060 --> 00:18:59.020]  有沒有
[00:18:59.020 --> 00:19:01.860]  如果還沒有的話
[00:19:01.860 --> 00:19:04.180]  你還可以繼續忍耐
[00:19:04.180 --> 00:19:05.020]  繼續等候
[00:19:05.020 --> 00:19:07.020]  阿門
[00:19:07.020 --> 00:19:10.340]  亞伯拉罕終於在一百歲的時候
[00:19:10.340 --> 00:19:12.660]  上帝是那位是沒有
[00:19:12.660 --> 00:19:14.700]  不能夠生育的沙拉
[00:19:14.700 --> 00:19:18.100]  生出了以沙
[00:19:18.100 --> 00:19:20.020]  所以為什麼聖經上講說
[00:19:20.020 --> 00:19:21.540]  祂是食無變油
[00:19:21.540 --> 00:19:25.060]  祂是食死人復活的神
[00:19:25.060 --> 00:19:26.300]  這兩件事情
[00:19:26.300 --> 00:19:28.900]  保羅把祂在羅馬書裡面提出來
[00:19:28.900 --> 00:19:29.900]  讓我們看見
[00:19:29.900 --> 00:19:32.700]  我們今天你我所信的這位神
[00:19:32.700 --> 00:19:34.860]  是不是也是這一位同樣的神
[00:19:34.860 --> 00:19:36.380]  阿門
[00:19:36.380 --> 00:19:37.660]  是嗎
[00:19:37.660 --> 00:19:38.260]  下一個問題
[00:19:38.260 --> 00:19:39.700]  你所信的這位神
[00:19:39.700 --> 00:19:42.060]  是不是食無變油變為有的神
[00:19:42.060 --> 00:19:43.100]  是嗎
[00:19:43.100 --> 00:19:44.020]  你所信的神
[00:19:44.020 --> 00:19:45.980]  是不是食死人能夠復活的神
[00:19:45.980 --> 00:19:47.580]  阿門
[00:19:47.580 --> 00:19:50.900]  你相信嗎
[00:19:50.900 --> 00:19:51.980]  上個禮拜天
[00:19:51.980 --> 00:19:55.060]  當我呼召大家到前面的時候
[00:19:55.060 --> 00:19:58.100]  我看很多人也在那邊喜笑吧
[00:19:58.100 --> 00:20:03.460]  或者是在那邊觀望
[00:20:03.460 --> 00:20:06.060]  但是當最後結束的時候
[00:20:06.060 --> 00:20:08.260]  有一位姐妹
[00:20:08.260 --> 00:20:09.980]  她告訴我說
[00:20:09.980 --> 00:20:13.060]  她說她本來在英文堂聚會
[00:20:13.060 --> 00:20:16.540]  那天到我們國語堂的時候
[00:20:16.540 --> 00:20:18.660]  她看見我們在禱告
[00:20:18.660 --> 00:20:21.260]  她進來了
[00:20:21.260 --> 00:20:23.260]  她說她本來好幾個地方
[00:20:23.260 --> 00:20:25.740]  身子好幾個地方痛
[00:20:25.740 --> 00:20:28.380]  她說就在為弟兄姊妹們
[00:20:28.380 --> 00:20:30.780]  做醫治禱告的時候
[00:20:30.780 --> 00:20:31.260]  丟著你
[00:20:31.260 --> 00:20:33.340]  上禮拜才看見
[00:20:33.340 --> 00:20:34.020]  我有沒有下去
[00:20:34.020 --> 00:20:36.180]  為哪一個人去暗示禱告
[00:20:36.180 --> 00:20:37.180]  沒有
[00:20:37.180 --> 00:20:38.540]  我就在台上為大家禱告
[00:20:38.540 --> 00:20:39.780]  對不對
[00:20:39.780 --> 00:20:40.460]  那個姐妹說
[00:20:40.460 --> 00:20:43.740]  她說她最會留下來
[00:20:43.740 --> 00:20:45.220]  她特別到前面來
[00:20:45.220 --> 00:20:47.860]  她說牧師我特別要告訴你
[00:20:47.860 --> 00:20:48.940]  本來我來的時候
[00:20:48.940 --> 00:20:50.660]  這裡痛那裡痛
[00:20:50.660 --> 00:20:51.700]  禱告完了之後
[00:20:51.700 --> 00:20:53.100]  我都不痛了
[00:20:53.100 --> 00:20:54.860]  哈利路亞
[00:20:54.860 --> 00:20:56.380]  哈利路亞
[00:20:56.380 --> 00:20:57.820]  親愛的兄弟妹
[00:20:57.820 --> 00:20:59.940]  我們的神是醫治的神
[00:20:59.940 --> 00:21:01.260]  阿門
[00:21:01.260 --> 00:21:02.940]  在他沒有難成的事情
[00:21:02.940 --> 00:21:08.020]  阿門
[00:21:08.020 --> 00:21:08.780]  親愛的兄弟妹
[00:21:08.780 --> 00:21:10.500]  可是今天我們很多的時候
[00:21:10.500 --> 00:21:11.340]  我們的思想裡面
[00:21:11.340 --> 00:21:12.860]  充滿了不能
[00:21:12.860 --> 00:21:13.900]  上帝不能做這個
[00:21:13.900 --> 00:21:14.980]  因為是絕症
[00:21:14.980 --> 00:21:17.980]  因為已經是第四期了
[00:21:17.980 --> 00:21:18.700]  親愛的兄弟妹
[00:21:18.700 --> 00:21:20.300]  上帝如果要醫治
[00:21:20.300 --> 00:21:22.620]  沒有什麼不能的
[00:21:22.620 --> 00:21:25.860]  阿門
[00:21:25.860 --> 00:21:28.020]  問題不是在上帝
[00:21:28.020 --> 00:21:29.180]  問題是在
[00:21:29.180 --> 00:21:31.500]  你相信嗎
[00:21:31.500 --> 00:21:36.700]  你相信嗎
[00:21:36.700 --> 00:21:40.540]  再講一個見證
[00:21:40.540 --> 00:21:43.020]  我們當時有一位姐妹
[00:21:43.020 --> 00:21:44.100]  從臺灣回來之後
[00:21:44.100 --> 00:21:44.660]  就跟我說
[00:21:44.660 --> 00:21:46.580]  她說牧師啊
[00:21:46.580 --> 00:21:46.900]  哇
[00:21:46.900 --> 00:21:49.460]  臺灣的教會現在好火熱
[00:21:49.460 --> 00:21:51.580]  每次在敬拜的時候
[00:21:51.580 --> 00:21:53.420]  她說真的是火熱
[00:21:53.420 --> 00:21:54.300]  然後禱告啊
[00:21:54.300 --> 00:21:56.100]  旁邊的人都在禱告
[00:21:56.100 --> 00:21:57.300]  有的人用方言禱告
[00:21:57.300 --> 00:21:59.980]  都很大聲的在禱告
[00:21:59.980 --> 00:22:00.820]  她就問我一句話
[00:22:00.820 --> 00:22:03.140]  她說牧師啊
[00:22:03.140 --> 00:22:06.540]  我可不可以求方言啊
[00:22:06.540 --> 00:22:07.340]  哎
[00:22:07.340 --> 00:22:09.500]  頂多姐妹可不可以
[00:22:09.500 --> 00:22:13.220]  可以啊
[00:22:13.220 --> 00:22:15.860]  我跟她說
[00:22:15.860 --> 00:22:19.380]  我說你求聖靈充滿就好了
[00:22:19.380 --> 00:22:22.020]  可以沒
[00:22:22.020 --> 00:22:24.540]  上帝要給你什麼恩賜
[00:22:24.540 --> 00:22:26.620]  讓上帝自己來做
[00:22:26.620 --> 00:22:28.620]  哥林多前書告訴我們說
[00:22:28.620 --> 00:22:31.540]  祂要我們求什麼恩賜
[00:22:31.540 --> 00:22:33.420]  先知講道的恩賜
[00:22:33.420 --> 00:22:34.660]  還有呢
[00:22:34.660 --> 00:22:36.500]  最大的恩賜是什麼
[00:22:36.500 --> 00:22:38.060]  哎
[00:22:38.060 --> 00:22:39.420]  保羅在講到方言的時候
[00:22:39.420 --> 00:22:40.020]  他講講講
[00:22:40.020 --> 00:22:40.900]  講得很長
[00:22:40.900 --> 00:22:42.220]  整章在講方言
[00:22:42.220 --> 00:22:45.500]  跟這個先知講道的比較
[00:22:45.500 --> 00:22:46.860]  最後他的結論就是說
[00:22:46.860 --> 00:22:50.140]  他說我願意你人人都怎麼樣
[00:22:50.140 --> 00:22:52.300]  能夠做先知講道
[00:22:52.300 --> 00:22:53.700]  因為你做先知講道
[00:22:53.700 --> 00:22:54.540]  你講出來的話
[00:22:54.540 --> 00:22:56.100]  能夠人家來聽懂
[00:22:56.100 --> 00:22:57.540]  但是你用方言禱告
[00:22:57.540 --> 00:22:58.820]  你用方言來講
[00:22:58.820 --> 00:23:01.020]  但是如果沒有翻方言的時候
[00:23:01.020 --> 00:23:01.980]  人家聽不懂
[00:23:01.980 --> 00:23:03.940]  懂這意思嗎
[00:23:03.940 --> 00:23:05.380]  可是保羅並沒有說
[00:23:05.380 --> 00:23:06.700]  你不要說方言
[00:23:06.700 --> 00:23:07.860]  保羅說我說方言
[00:23:07.860 --> 00:23:10.300]  比你們重任還多
[00:23:10.300 --> 00:23:11.660]  可是保羅說方言
[00:23:11.660 --> 00:23:12.580]  在他禱告的時候
[00:23:12.580 --> 00:23:14.820]  他在個人跟親人親近的時候
[00:23:14.820 --> 00:23:16.460]  他說如果你在聚會當中
[00:23:16.460 --> 00:23:17.580]  如果要說方言
[00:23:17.580 --> 00:23:19.540]  你就要有人能夠翻出來
[00:23:19.540 --> 00:23:23.220]  否則你就不要說
[00:23:23.220 --> 00:23:25.700]  了解我意思嗎
[00:23:25.700 --> 00:23:27.820]  所以當他那一天
[00:23:27.820 --> 00:23:32.140]  來到台前的時候
[00:23:32.140 --> 00:23:33.780]  感謝贊美主
[00:23:33.780 --> 00:23:35.940]  就在我們這邊禱告的時候
[00:23:35.940 --> 00:23:38.020]  他說他感覺到被聖靈充滿
[00:23:38.020 --> 00:23:40.820]  他說前身好像發燙
[00:23:40.820 --> 00:23:41.540]  OK好
[00:23:41.540 --> 00:23:42.940]  Again
[00:23:42.940 --> 00:23:47.300]  也不要去追求感覺
[00:23:47.300 --> 00:23:48.940]  可是親愛的柳子妹
[00:23:48.940 --> 00:23:51.740]  我覺得我們今天
[00:23:51.740 --> 00:23:54.460]  我們今天在北美的很多教會
[00:23:54.460 --> 00:23:56.380]  我們的問題
[00:23:56.380 --> 00:23:59.620]  不是火熱的問題
[00:23:59.620 --> 00:24:01.820]  我們的問題是什麼
[00:24:01.820 --> 00:24:04.820]  我們是冷酷
[00:24:04.820 --> 00:24:09.660]  是不是
[00:24:09.660 --> 00:24:11.060]  親愛的柳子妹
[00:24:11.060 --> 00:24:13.420]  聖靈來
[00:24:13.420 --> 00:24:14.700]  你就會發現
[00:24:14.700 --> 00:24:18.540]  神要我們火熱的來傳揚祂的福音
[00:24:18.540 --> 00:24:22.020]  聖經裡面很多都提到火熱
[00:24:22.020 --> 00:24:24.540]  是不是
[00:24:24.540 --> 00:24:28.140]  要心裡火熱怎麼樣
[00:24:28.140 --> 00:24:29.180]  柳子妹
[00:24:29.180 --> 00:24:32.660]  上帝沒有叫我們心裡面冷淡
[00:24:32.660 --> 00:24:34.460]  要我們火熱
[00:24:34.460 --> 00:24:38.620]  可是這個火是從聖靈來的
[00:24:38.620 --> 00:24:40.340]  所以我們所信的這位神師
[00:24:40.340 --> 00:24:42.100]  這麼樣子一位
[00:24:42.100 --> 00:24:43.660]  真是奇妙的神
[00:24:43.660 --> 00:24:45.540]  就是你要相信祂
[00:24:45.540 --> 00:24:47.260]  你要相信祂
[00:24:47.260 --> 00:24:49.820]  我自己在這個
[00:24:49.820 --> 00:24:52.020]  我自己這一生的福斯族
[00:24:52.020 --> 00:24:56.500]  我就想到神真的是豐豐富富的供應
[00:24:56.500 --> 00:25:00.340]  記得當我們1990年
[00:25:00.340 --> 00:25:05.980]  1989年
[00:25:05.980 --> 00:25:06.740]  左邊
[00:25:06.740 --> 00:25:08.620]  這個左邊
[00:25:08.620 --> 00:25:10.500]  左邊那是我結婚
[00:25:10.500 --> 00:25:14.820]  跟師母結婚的照片
[00:25:14.820 --> 00:25:17.740]  你看看像不像我
[00:25:17.740 --> 00:25:20.620]  旁邊那個是師母嗎
[00:25:20.620 --> 00:25:24.860]  確定嗎
[00:25:24.860 --> 00:25:28.820]  那個照片是師母一直放在前面
[00:25:28.820 --> 00:25:35.100]  當作努力的目標
[00:25:35.100 --> 00:25:36.940]  我記得師母常常提一件事情
[00:25:36.940 --> 00:25:38.100]  她說
[00:25:38.100 --> 00:25:39.900]  她說當初她嫁給我的時候
[00:25:39.900 --> 00:25:42.620]  是一個窮船道
[00:25:42.620 --> 00:25:45.060]  銀行存款
[00:25:45.060 --> 00:25:47.860]  一百塊美金都不到
[00:25:47.860 --> 00:25:50.340]  是吧
[00:25:50.340 --> 00:25:53.780]  她還敢嫁給我
[00:25:53.780 --> 00:25:56.140]  她以前曾經有一個
[00:25:56.140 --> 00:25:57.980]  這個
[00:25:57.980 --> 00:26:00.220]  可以講嗎
[00:26:00.220 --> 00:26:00.940]  沒有
[00:26:00.940 --> 00:26:02.860]  是我不曉得是
[00:26:02.860 --> 00:26:05.780]  那個人是有人介紹給她的
[00:26:05.780 --> 00:26:10.180]  是一個做生意的很有錢的
[00:26:10.180 --> 00:26:15.980]  就她選擇了我這個窮船道
[00:26:15.980 --> 00:26:17.540]  所以當我們要出去宣教的時候
[00:26:17.540 --> 00:26:19.180]  上帝呼召我們在1990年
[00:26:19.180 --> 00:26:21.860]  要出去宣教的時候
[00:26:21.860 --> 00:26:26.780]  我們真的是一無所有
[00:26:26.780 --> 00:26:28.260]  我們新婚的時候
[00:26:28.260 --> 00:26:30.420]  我們房子裡面的傢俱
[00:26:30.420 --> 00:26:33.340]  全都是別人奉獻的
[00:26:33.340 --> 00:26:36.140]  有的人都是二手的
[00:26:36.140 --> 00:26:38.100]  新的很少幾個
[00:26:38.100 --> 00:26:40.100]  甚至有一個姐妹
[00:26:40.100 --> 00:26:41.900]  我到現在印象很深刻
[00:26:41.900 --> 00:26:43.100]  她有一天打電話跟我說
[00:26:43.100 --> 00:26:43.940]  她說牧師啊
[00:26:43.940 --> 00:26:47.380]  她說我有一個冷氣機
[00:26:47.380 --> 00:26:48.620]  想要送給你們
[00:26:48.620 --> 00:26:49.820]  你們剛新婚
[00:26:49.820 --> 00:26:51.900]  換了新的租的房子
[00:26:51.900 --> 00:26:53.220]  她說
[00:26:53.220 --> 00:26:55.020]  然後我就找了一個弟兄
[00:26:55.020 --> 00:26:55.980]  去把他搬回來
[00:26:55.980 --> 00:26:57.220]  好不容易把他
[00:26:57.220 --> 00:27:00.140]  就弄到那個
[00:27:00.140 --> 00:27:01.740]  那個叫什麼
[00:27:01.740 --> 00:27:04.500]  台灣的冷氣要放窗戶了
[00:27:04.500 --> 00:27:06.540]  結果一打開
[00:27:06.540 --> 00:27:07.780]  不是壞的
[00:27:07.780 --> 00:27:08.900]  出來的風
[00:27:08.900 --> 00:27:13.340]  二十分鐘之後還是熱風
[00:27:13.340 --> 00:27:17.340]  她用了二十年
[00:27:17.340 --> 00:27:19.180]  已經是沒有冷媒了
[00:27:19.180 --> 00:27:24.780]  然後送給牧師
[00:27:24.780 --> 00:27:25.300]  劉志明啊
[00:27:25.300 --> 00:27:26.220]  不是只有針對我
[00:27:26.220 --> 00:27:27.220]  我要講
[00:27:27.220 --> 00:27:28.540]  你奉獻給上帝的
[00:27:28.540 --> 00:27:31.260]  要給最好的
[00:27:31.260 --> 00:27:32.100]  我也常跟劉志明說
[00:27:32.100 --> 00:27:33.140]  你不要把你家裡
[00:27:33.140 --> 00:27:35.900]  不要的一些破銅爛鐵
[00:27:35.900 --> 00:27:36.580]  牧師
[00:27:36.580 --> 00:27:38.540]  我們家裡面有一些沙發
[00:27:38.540 --> 00:27:44.700]  送給家人
[00:27:44.700 --> 00:27:45.700]  千萬不要
[00:27:45.700 --> 00:27:46.500]  你奉獻給誰
[00:27:46.500 --> 00:27:50.780]  你要奉獻最好的
[00:27:50.780 --> 00:27:51.900]  所以我們一無所有
[00:27:51.900 --> 00:27:52.820]  我們出去的時候
[00:27:52.820 --> 00:27:53.580]  真的沒有什麼
[00:27:53.580 --> 00:27:55.660]  連出去要宣教的費用
[00:27:55.660 --> 00:27:57.460]  都沒有
[00:27:57.460 --> 00:27:58.860]  當時候教會對宣教
[00:27:58.860 --> 00:28:00.740]  也沒有看見
[00:28:00.740 --> 00:28:01.460]  沒有意向
[00:28:01.460 --> 00:28:04.100]  也沒有支持
[00:28:04.100 --> 00:28:05.340]  我們就憑信心加入
[00:28:05.340 --> 00:28:06.060]  釵會
[00:28:06.060 --> 00:28:07.020]  是環球福音會
[00:28:07.020 --> 00:28:09.180]  我們就出去了
[00:28:09.180 --> 00:28:09.620]  劉志明
[00:28:09.620 --> 00:28:10.580]  這一路上面
[00:28:10.580 --> 00:28:13.740]  神經歷很多神的供應
[00:28:13.740 --> 00:28:16.580]  我都不一一再講了
[00:28:16.580 --> 00:28:17.260]  我記得當時候
[00:28:17.260 --> 00:28:18.740]  我們在宣教學院裡面
[00:28:18.740 --> 00:28:20.420]  我們讀書
[00:28:20.420 --> 00:28:25.380]  那麼這個師母懷了老大
[00:28:25.380 --> 00:28:26.940]  我們才知道學校規定是
[00:28:26.940 --> 00:28:33.220]  不可以在讀書期間懷孕的
[00:28:33.220 --> 00:28:37.140]  因為你在讀書期間懷孕的話
[00:28:37.140 --> 00:28:38.540]  這個他也要訓練你
[00:28:38.540 --> 00:28:39.540]  他就沒辦法訓練你
[00:28:39.540 --> 00:28:40.860]  你懂我意思嗎
[00:28:40.860 --> 00:28:41.500]  你要去什麼
[00:28:41.500 --> 00:28:42.580]  我們還去勞動服務
[00:28:42.580 --> 00:28:44.580]  要去除草
[00:28:44.580 --> 00:28:48.740]  要去擠牛奶
[00:28:48.740 --> 00:28:49.460]  這些東西
[00:28:49.460 --> 00:28:50.580]  他覺得這個東西
[00:28:50.580 --> 00:28:51.860]  你懷了孕
[00:28:51.860 --> 00:28:57.740]  就沒辦法做這些事情
[00:28:57.740 --> 00:29:00.420]  那我們就不需要搬出去了
[00:29:00.420 --> 00:29:02.020]  搬出學校
[00:29:02.020 --> 00:29:02.860]  搬出學校
[00:29:02.860 --> 00:29:05.780]  就花的費用就比較大了
[00:29:05.780 --> 00:29:08.020]  沒想到我們第一次到
[00:29:08.020 --> 00:29:10.020]  學校附近的一個
[00:29:10.020 --> 00:29:12.220]  澳洲人的教會去聚會
[00:29:12.220 --> 00:29:14.660]  聚完會就有一對夫妻
[00:29:14.660 --> 00:29:15.700]  來很關心
[00:29:15.700 --> 00:29:16.260]  我們就問說
[00:29:16.260 --> 00:29:19.060]  哎呀你們是從台灣來的
[00:29:19.060 --> 00:29:19.740]  就問說
[00:29:19.740 --> 00:29:20.460]  最後就說
[00:29:20.460 --> 00:29:21.380]  哎呀你們有沒有什麼
[00:29:21.380 --> 00:29:23.860]  我們可以幫助你們的嗎
[00:29:23.860 --> 00:29:24.740]  我們就提到說
[00:29:24.740 --> 00:29:27.420]  我們正在找房子
[00:29:27.420 --> 00:29:30.020]  找房子
[00:29:30.020 --> 00:29:32.140]  他就問我們八截多少
[00:29:32.140 --> 00:29:34.500]  我們講了大概八截多少
[00:29:34.500 --> 00:29:35.500]  他立刻就說
[00:29:35.500 --> 00:29:37.860]  他說你們一半房租
[00:29:37.860 --> 00:29:40.140]  我們負責
[00:29:40.140 --> 00:29:43.540]  哈咧嚕咧啞
[00:29:43.540 --> 00:29:44.460]  天公子妹
[00:29:44.460 --> 00:29:46.580]  諸如主人的事情
[00:29:46.580 --> 00:29:47.740]  讓我深深的相信
[00:29:47.740 --> 00:29:49.980]  你先求他的國和他的義
[00:29:49.980 --> 00:29:51.220]  怎麼樣
[00:29:51.220 --> 00:29:52.460]  這些東西
[00:29:52.460 --> 00:29:53.380]  他都要嫁給你了
[00:29:53.380 --> 00:29:55.060]  有沒有
[00:29:55.060 --> 00:29:56.140]  神是供應神的
[00:29:56.140 --> 00:29:56.460]  有人說
[00:29:56.460 --> 00:29:57.260]  哎呀牧師
[00:29:57.260 --> 00:29:58.220]  你們是牧師
[00:29:58.220 --> 00:29:59.140]  你們是宣教士
[00:29:59.140 --> 00:30:00.580]  所以上帝才供應你們
[00:30:00.580 --> 00:30:01.060]  是嗎
[00:30:01.060 --> 00:30:02.220]  上帝神經哪一句話
[00:30:02.220 --> 00:30:03.780]  你告訴我是這樣說的
[00:30:03.780 --> 00:30:05.260]  有沒有
[00:30:05.260 --> 00:30:08.420]  沒有
[00:30:08.420 --> 00:30:12.380]  我們信的是同一位上帝
[00:30:12.380 --> 00:30:13.900]  所以我們只要憑信心
[00:30:13.900 --> 00:30:14.580]  神會供應
[00:30:14.580 --> 00:30:17.620]  Amen
[00:30:17.620 --> 00:30:20.660]  所以我們從無變有
[00:30:20.660 --> 00:30:22.660]  兩袖清風
[00:30:22.660 --> 00:30:25.660]  三個孩子
[00:30:25.660 --> 00:30:33.180]  這是大概1996年
[00:30:33.180 --> 00:30:37.340]  那這是我們已經來到
[00:30:37.340 --> 00:30:40.140]  我們從宣教工廠來到
[00:30:40.140 --> 00:30:41.420]  來到美國
[00:30:41.420 --> 00:30:44.020]  那時候我們老二
[00:30:44.020 --> 00:30:44.820]  老三
[00:30:44.820 --> 00:30:46.820]  也在這邊生的
[00:30:46.820 --> 00:30:51.100]  所以你看抱的是
[00:30:51.100 --> 00:30:54.060]  最小的那個是Anna
[00:30:54.060 --> 00:30:55.660]  好像是才生出來
[00:30:55.660 --> 00:30:56.860]  剛生出來
[00:30:56.860 --> 00:30:59.540]  才剛出生
[00:30:59.540 --> 00:31:00.060]  天公子妹
[00:31:00.060 --> 00:31:01.620]  我們經驗到神
[00:31:01.620 --> 00:31:04.100]  真是讓我們豐豐富富的
[00:31:04.100 --> 00:31:05.820]  帶領我們
[00:31:05.820 --> 00:31:07.580]  雖然我們不是說很富有
[00:31:07.580 --> 00:31:08.980]  但是我們從來沒有
[00:31:08.980 --> 00:31:10.620]  缺乏神的供應
[00:31:10.620 --> 00:31:13.100]  哈利路亞
[00:31:13.100 --> 00:31:13.940]  親愛的弟兄姊妹
[00:31:13.940 --> 00:31:15.780]  不是只有我
[00:31:15.780 --> 00:31:17.420]  今天有很多的弟兄姊妹們
[00:31:17.420 --> 00:31:18.940]  你都可以來做見證
[00:31:18.940 --> 00:31:19.500]  我們的神
[00:31:19.500 --> 00:31:21.220]  是不是一位信使的神
[00:31:21.220 --> 00:31:22.620]  你相信他
[00:31:22.620 --> 00:31:25.140]  他就會供應你的需要
[00:31:25.140 --> 00:31:26.140]  你相信他
[00:31:26.140 --> 00:31:27.340]  他就會在你的身上
[00:31:27.340 --> 00:31:28.980]  彰顯神蹟其事
[00:31:28.980 --> 00:31:30.340]  你為了你自己的孩子
[00:31:30.340 --> 00:31:32.260]  你都好像禱告了很久
[00:31:32.260 --> 00:31:33.140]  你知道說
[00:31:33.140 --> 00:31:34.380]  上帝可以改變他嗎
[00:31:34.380 --> 00:31:35.620]  你相信嗎
[00:31:35.620 --> 00:31:36.660]  上帝可以讓他從
[00:31:36.660 --> 00:31:38.620]  成癮的裡面被釋放出來
[00:31:38.620 --> 00:31:39.620]  上帝可以讓他從
[00:31:39.620 --> 00:31:41.380]  好像真的是不好好讀書
[00:31:41.380 --> 00:31:43.060]  整個這個人就廢了
[00:31:43.060 --> 00:31:43.820]  你可能覺得說
[00:31:43.820 --> 00:31:45.180]  他一生可能完了
[00:31:45.180 --> 00:31:47.140]  但是你要相信這位上帝
[00:31:47.140 --> 00:31:48.140]  不會讓他完
[00:31:48.140 --> 00:31:51.180]  Amen
[00:31:51.180 --> 00:31:52.700]  所以我們所信的這位神
[00:31:52.700 --> 00:31:54.140]  就是亞伯拉罕所信的神
[00:31:54.140 --> 00:31:58.100]  是使人復活
[00:31:58.100 --> 00:31:59.940]  是無邊有的神
[00:31:59.940 --> 00:32:02.140]  Amen
[00:32:02.140 --> 00:32:02.940]  但是還不夠
[00:32:02.940 --> 00:32:04.460]  弟兄姊妹
[00:32:04.460 --> 00:32:07.900]  在這一個亞伯拉罕之月裡面
[00:32:07.900 --> 00:32:09.900]  有一個非常重要的
[00:32:09.900 --> 00:32:10.460]  他不是說
[00:32:10.460 --> 00:32:11.500]  亞伯拉罕我祝福你
[00:32:11.500 --> 00:32:12.100]  我祝福你
[00:32:12.100 --> 00:32:12.700]  祝福你
[00:32:12.700 --> 00:32:13.780]  今天很多的基督徒
[00:32:13.780 --> 00:32:14.980]  變成是這種自私的
[00:32:14.980 --> 00:32:15.940]  上帝啊祝福我
[00:32:15.940 --> 00:32:16.460]  祝福我
[00:32:16.460 --> 00:32:18.900]  祝福我
[00:32:18.900 --> 00:32:20.300]  多年前有一個書
[00:32:20.300 --> 00:32:22.900]  甚至講到說什麼
[00:32:22.900 --> 00:32:24.700]  叫做
[00:32:24.700 --> 00:32:26.700]  什麼亞什麼
[00:32:26.700 --> 00:32:28.580]  什麼的禱告
[00:32:28.580 --> 00:32:29.660]  亞比斯的禱告
[00:32:29.660 --> 00:32:31.700]  那時候很流行對不對
[00:32:31.700 --> 00:32:32.580]  但是一下弟兄姊妹
[00:32:32.580 --> 00:32:35.020]  你知道嗎亞比斯的禱告
[00:32:35.020 --> 00:32:37.340]  這個不準確的
[00:32:37.340 --> 00:32:39.300]  你不能抽出一段聖經來
[00:32:39.300 --> 00:32:42.140]  就發展成為一套理論的
[00:32:42.140 --> 00:32:45.420]  上帝你祝福我
[00:32:45.420 --> 00:32:49.900]  讓我不受苦
[00:32:49.900 --> 00:32:51.860]  你從真本聖經來看
[00:32:51.860 --> 00:32:54.580]  不是如此的
[00:32:54.580 --> 00:32:55.900]  親兄弟妹
[00:32:55.900 --> 00:32:57.300]  上帝也從來沒有說
[00:32:57.300 --> 00:32:58.780]  亞伯拉罕我祝福你
[00:32:58.780 --> 00:33:00.260]  摩西我祝福你
[00:33:00.260 --> 00:33:01.860]  以色列人我祝福你
[00:33:01.860 --> 00:33:03.580]  你們就收到祝福我
[00:33:03.580 --> 00:33:04.500]  不
[00:33:04.500 --> 00:33:05.900]  不要停到這裡
[00:33:05.900 --> 00:33:06.980]  你看剛才我們讀的
[00:33:06.980 --> 00:33:08.220]  這段聖經裡面
[00:33:08.220 --> 00:33:08.820]  講到說
[00:33:08.820 --> 00:33:10.820]  地上萬族都要因你得福
[00:33:10.820 --> 00:33:11.340]  對不對
[00:33:11.340 --> 00:33:12.700]  然後十八章十八節
[00:33:12.700 --> 00:33:13.140]  你看到沒有
[00:33:13.140 --> 00:33:14.180]  我highlight的地方
[00:33:14.180 --> 00:33:17.580]  地上的萬國都必因他得福
[00:33:17.580 --> 00:33:18.940]  二十二章十八節
[00:33:18.940 --> 00:33:22.380]  地上萬國都必因你的後裔得福
[00:33:22.380 --> 00:33:24.220]  二十六章第四節
[00:33:24.220 --> 00:33:27.260]  地上萬國必因你的什麼
[00:33:27.260 --> 00:33:28.940]  後裔得福
[00:33:28.940 --> 00:33:31.260]  二十八章十四節
[00:33:31.260 --> 00:33:33.740]  同樣又講到這句話
[00:33:33.740 --> 00:33:34.980]  所以換句話說
[00:33:34.980 --> 00:33:37.020]  上帝給亞伯拉罕的
[00:33:37.020 --> 00:33:38.500]  這一個約裡面
[00:33:38.500 --> 00:33:39.860]  有一個重點
[00:33:39.860 --> 00:33:40.860]  中之重
[00:33:40.860 --> 00:33:42.460]  叫做重中之重
[00:33:42.460 --> 00:33:44.220]  聽得懂嗎
[00:33:44.220 --> 00:33:45.820]  是什麼
[00:33:45.820 --> 00:33:47.740]  不是亞伯拉罕
[00:33:47.740 --> 00:33:50.500]  我祝福你
[00:33:50.500 --> 00:33:52.340]  上帝祝福亞伯拉罕
[00:33:52.340 --> 00:33:54.940]  是為了要讓他成為
[00:33:54.940 --> 00:33:57.300]  萬族的萬民的祝福
[00:33:57.300 --> 00:33:59.820]  Amen
[00:33:59.820 --> 00:34:02.940]  這是我們非常要記得的
[00:34:02.940 --> 00:34:04.740]  所以當我們有這個觀念的時候
[00:34:04.740 --> 00:34:07.460]  我們再來看
[00:34:07.460 --> 00:34:10.260]  在2019年的時候
[00:34:10.260 --> 00:34:13.900]  以色列的駐聯合國大使
[00:34:13.900 --> 00:34:18.140]  當著所有各國的使節面前
[00:34:18.140 --> 00:34:21.780]  拿出聖經來說
[00:34:21.780 --> 00:34:24.740]  他從幾方面來講到
[00:34:24.740 --> 00:34:27.060]  這個巴勒斯坦的這一塊土地
[00:34:27.060 --> 00:34:30.420]  是上帝給他們的土地
