
[00:00:00.000 --> 00:00:02.000]  我首先要低頭祈禱
[00:15:52.680 --> 00:15:53.960]  各自那種的
[00:15:53.960 --> 00:15:55.480]  惡毒
[00:15:55.480 --> 00:15:57.120]  於是社會
[00:15:57.120 --> 00:15:58.320]  會分裂
[00:15:58.320 --> 00:16:00.080]  這種的
[00:16:00.080 --> 00:16:01.320]  溫柔力量
[00:16:01.320 --> 00:16:03.120]  就是我們處理
[00:16:03.120 --> 00:16:04.720]  今天世代很重要
[00:16:04.720 --> 00:16:07.120]  這個不僅是西方智慧
[00:16:08.000 --> 00:16:09.480]  中國古代有位
[00:16:09.480 --> 00:16:11.120]  哲人叫做魯子
[00:16:11.120 --> 00:16:13.360]  魯子怎樣厲害呢
[00:16:13.360 --> 00:16:15.080]  孔子你可能很熟
[00:16:15.080 --> 00:16:16.280]  孔子你聽過一下
[00:16:16.280 --> 00:16:18.320]  孔子一生
[00:16:18.320 --> 00:16:20.080]  最尊敬的人
[00:16:20.080 --> 00:16:21.400]  是誰
[00:16:21.400 --> 00:16:22.680]  魯子
[00:16:22.680 --> 00:16:27.000]  魯子有一本是全世界的歷作
[00:16:27.000 --> 00:16:28.400]  這本作品
[00:16:28.400 --> 00:16:31.320]  是全世界最多
[00:16:31.320 --> 00:16:33.480]  不同
[00:16:33.480 --> 00:16:36.320]  外文譯本的中國著述
[00:16:36.320 --> 00:16:37.520]  叫《道德經》
[00:16:38.000 --> 00:16:48.000]  很厲害的,全世界最多不同語文的翻譯本的中國著述,叫道德經。
[00:16:48.000 --> 00:17:02.000]  它當中提出一個概念,這個概念我將它和聖經比較,你發覺智慧一樣,叫尚善若水。
[00:17:02.000 --> 00:17:14.000]  最高境界的善的力量就像水一樣,水是怎樣的?水是可以無遠弗屆的,水可以向高流,可以向低流,
[00:17:14.000 --> 00:17:27.000]  乾淨的地方我去,污禿的地方我去,任何地方我都可以去,我想到耶穌登山寶訓,溫柔的人有福了。
[00:17:27.000 --> 00:17:43.000]  因爲他們成受地土,成受地土有兩個解釋,第一個是靈異解釋,靈異解釋就是將來我們在新天新地,
[00:17:43.000 --> 00:17:59.000]  那些有溫柔的人得到賞賜,可以承受新天新地的地土,但這個其實以我們人的智慧無法化解,因爲我們不知道新天新地,我們不是有一個像現在這樣的區殼,
[00:17:59.000 --> 00:18:13.000]  當時在新天新地有很多土地你用來做什麼呢?可以炒賣的,可以出租的,需要土地嗎?這個其實我們不知道爲什麼,很多聖經奧祕我們不知道爲什麼。
[00:18:13.000 --> 00:18:38.000]  因爲在新天新地很多賞賜,成受地土,但我更加會同意一種非常現實入世,深化的賞賜就是一個心地溫柔,具備溫柔的一種美德,一種熟練質素的人,在世界上他是無往而不利,我去哪裏都可以,
[00:18:38.000 --> 00:18:57.000]  好似老師所說,好似水一樣,無遠不介,即是我可以和任何人交往,我和惡人交往我就行,我和好人交往我就行,我和蠻不講理的人我又可以做朋友,我和好惡人又可以做朋友,
[00:18:57.000 --> 00:19:17.000]  即是一個心裏溫柔的人你可以非常之廣闊的天地,一個無限的人際,你可以去交往,基督徒有時很陰春,我們只能和同質性的人去交往,
[00:19:17.000 --> 00:19:35.000]  我只能和那些很善良,很純,經常去教會,又不講粗口,那些好色的東西又不講,又不講錢表面上那些,我只能和這些人交往,永遠是很熟練的,很甜蜜的交通,於是我們的生活圈子就那一堆,
[00:19:35.000 --> 00:20:02.000]  我們好像彷彿一羣養在溫室裏的小花一樣,我們是小花,但耶穌不是這樣的,門徒不是這樣的,哪裏需要我們的地方,我們就去,越熱的地方,越難走的路,越能走的地方,越火爆的地方,我們就去,
[00:20:02.000 --> 00:20:27.000]  你做和平之子,如果那個地方很多和平,還用你去,耶穌說有病人才用醫生,我經常覺得我們用的地方只是用一些不斷重複又重複的地方,這就是我們要學習溫柔的力量去用在一些需要我們的地方。
[00:20:27.000 --> 00:20:50.000]  最後一位我很尊敬的人物,生命走到末程,孟德拉,南非第一位的民選總統,我一生是受到幾個很重要的人的生命的影響,其中一個孟德拉,在孟德拉身上學什麼呢?
[00:20:50.000 --> 00:21:09.000]  孟德拉坐了27年監,27年監,他出監是幾歲?72歲,今天幾個人是超過70歲的,不是很多的,72歲放監,72歲纔是人生的開始,
[00:21:09.000 --> 00:21:24.000]  纔將南非和種族隔離主義帶進一個公平公義的社會,帶進一個數人頭,不是斬人頭的社會,72歲。
[00:21:24.000 --> 00:21:53.000]  吸引我的地方就是那27年的監獄生涯,如何保持心中的火不滅,保持心理生理智能沒有衰退,這個東西要學習,原來孟德拉在那27年的監獄當中,保持着兩個良好習慣,physical,保持體能,
[00:21:53.000 --> 00:22:05.000]  因爲知道他一定要保持一個良好的體能才能夠走更長的路,他沒有放棄,他不知道自己要坐幾年監的,因爲隨時有機會都可能放了監,
[00:22:05.000 --> 00:22:18.000]  但我一定要保持最好的體能,機會是留給有嘴美人,支持他保持的體能,你今天開始去做一下,不用跟足的,每天45分鐘原地跑,
[00:22:18.000 --> 00:22:38.000]  爲什麼原地跑?坐監是原地跑的,45分鐘,在監獄裏自己跑,做200下sit up,100下長上壓,50下蹲下起身,保持關節不會衰退,27年,每天做。
[00:22:38.000 --> 00:23:00.000]  另一樣,他知道除了physical體能方面要保持之外,心靈方面也需要一些滋潤,當然看書還可以,但他知道他要想種植,坐監怎麼種植呢?
[00:23:00.000 --> 00:23:23.000]  不過他是曼德拉,大家知道他很了不起,於是他爭取,可不可以在監房之前,那個爛地畫個地方給我種植呢?爭取了多久?7年,批准了,一塊1米乘11米的爛地,好,給你種吧,爛地,沙地。
[00:23:23.000 --> 00:23:51.000]  他很厲害,原來他是種植專家,竟然在爛地沙地種植成功,種番茄,種菜,種了收成又可以自己喫,又可以給肉汁喫,計算一下,你坐27年監,爭取7年給你種東西,種了多少年東西?20年,你沒辦法不佩服這個人,那種智慧,永不放棄。
[00:23:51.000 --> 00:24:08.000]  其實在坐監來說,有兩條道路他選擇的,一條叫妥協,投降,講數,會放你,放我出去,我不搞事了,我甚至幫政府做事沒問題,甚至怎樣怎樣。
[00:24:08.000 --> 00:24:33.000]  一個是對抗,激烈,我注食,我在搞搞搞一陣,抗議,兩條道路,妥協和對抗。孟德拉厲害,他就說我爲了提出第三選擇,我不選擇消極的妥協,也不選擇激烈的抗爭。
[00:24:33.000 --> 00:24:45.000]  我保持我心中那團火,我心中的理想,我不放棄,但保持着不容易的,我會老的,於是保持着自己的體能。
[00:24:45.000 --> 00:25:03.000]  72歲怎麼還這麼fit,原來有這麼多經歷,你今晚回來做不到,你一定做不到,你點了靶掌上下,做20下你都沒力,你做10下蹲下起身,你明天已經行不了了,你的關節衰退了。
[00:25:03.000 --> 00:25:18.000]  你做sit up,減肥挺好的,腰部減到,但你做20下,明天你會腰痛,你慢慢加上去,每加一下,我每天都做,不過沒做那麼多,所以我今天還是挺fit的。
[00:25:18.000 --> 00:25:41.000]  但重要的是,第二部分,終極。終極其實是一個很深的含義,就是我會投下種子,我看到收成,我會灌溉,在最艱難,最不適合生長的土地上,我讓它結果。
[00:25:41.000 --> 00:25:57.000]  哇,這些挺高的level,坐牢都講level,所以一代的偉人,那種心理質素,就是這樣建立出來的,我們全部有的,不過你沒用到。
[00:25:57.000 --> 00:26:12.000]  你套進雅各書,你看看那本聖經,嚇你一跳。我和第17節讀起,唯獨從上頭來的智慧。
[00:26:27.000 --> 00:26:53.000]  用和平栽種的而果,某一樣東西是隨手可得的,有時候我們會將信仰黃大仙化,一求就有,一祈禱就靈,這種黃大仙的信仰其實是對我們信仰一個最大的窒礙,
[00:26:53.000 --> 00:27:14.000]  每一樣東西都需要一個過程,雅各是一個非常之入世的信徒,他沒講那些高言大字,沒講那些很難解的,有時候保羅那張是很哲學化的,你看沒看得明白,雅各書一看就明白了。
[00:27:14.000 --> 00:27:30.000]  我們要結出這些和平的果子,要栽種,要將和平的種子種下,要用心去栽種,纔可以看到美善的收成。
[00:27:30.000 --> 00:27:59.000]  那些結果,清潔,和平,柔順,憐憫,我們經常掛在嘴邊,這些基督徒用來修飾自己的名詞,你苦心自問,你擁有多少,不是你擁有多少,是被人感受到你擁有多少。
[00:27:59.000 --> 00:28:15.000]  基督徒不用刻在頭上,也不用掛在十字架前面,我們從我們溫柔的善行,有時候在最火爆,最難處理的情況下,兩三句話化解於無形。
[00:28:15.000 --> 00:28:42.000]  各位智慧學不學到呢?學不到不要緊,今天開始要栽種,要培植,曼德拉七年的申訴要求才給他的爛地,搞了很多年才見到第一棵蕃茄收成,但是他沒放棄去栽種。
[00:28:42.000 --> 00:29:11.000]  其實我們袋裏面很多種子,你回來緬甸堂,我相信在梁牧澤和各位教父同工的帶領下,每個禮拜很多種子派給你的,但是袋子是穿的,走出門口都不記得了,就算不穿了,我回家擺着它,它不會開花的,是需要一個心靈的耕種過程。
[00:29:11.000 --> 00:29:40.000]  是需要一個用心,用力的栽培,而出來的成果有時候都不是一步可以到位的,有時候都會經歷過一些要節,經歷過出來可能很努力想做什麼,結果都不成功的,正如我的經驗都說,當他化解兩人的爭執的時候,結果兩個人一起打你,你爲什麼不幫他?
[00:29:40.000 --> 00:30:07.000]  爲什麼你幫他不幫我?爲什麼我跟你熟一點,我和你這麼老友,你爲什麼不正經一點?結果兩個人打你,我們是很害怕這種事情的,於是我們就縮在一邊,我爲你祈禱,其實不要將祈禱作爲一個保護網,不要將祈禱作爲你的推卸責任的藉口,要有行動的,要有果實看出來。
[00:30:07.000 --> 00:30:26.000]  從你生命當中,如果你生命當中是充滿了果子,充滿了果子的時候,你會發覺袋子裏面不是種子,而是果子,於是隨手可以拿出來,哇,面對這種情況,我出這招,面對這種情況,我出這招,你袋子裏面沒有東西的情況下,你就現形咯。
[00:30:26.000 --> 00:30:49.000]  這就是我們希望今天去找回,找回我們整個世界遺失了的,在搞遺失了的,因爲全世界講什麼?講權嘛,講聲大嘛,講惡嘛,你在內地沒有人發了?所以有時候我和內地的一些幹部去做培訓,很特別的。
[00:30:49.000 --> 00:31:17.000]  我說現代文明的方法,其實最主要是溫柔的力量,哇,他們聽到耳朵都豎起,在內地來講,是講惡的,是講大聲,講後臺,講關係,但是那些是不可以解決問題的,那些只會累積問題。
[00:31:17.000 --> 00:31:39.000]  所以整個社會,無論在我們家庭,職場,社區,我們所住的屋村,以至擴大到整個政治的環境當中,能夠改變的唯一的出路,真的,溫柔的力量。
[00:31:39.000 --> 00:31:57.000]  如果每個基督徒,每個基督徒的官員,每個基督徒的議員都能夠掌握這件事,那種力量會讓你如何激烈的抗爭,有時更有效,更能夠真正去解決問題。
[00:31:57.000 --> 00:32:20.000]  所以希望今天,從眼角書,一些我們過去可能沒認真思考過的道理,回去好好看,做兩件事,第一,體能上保持好身體狀態,你能夠爲神做多幾年事,第二,心靈上要栽種。
[00:32:20.000 --> 00:32:35.000]  基督徒很喜歡唱一首歌,叫做《使我作你和平之子》,其實有個中文譯本譯得更加好的,讓我將你的和平栽種,這就符合眼角書的說法。
[00:32:35.000 --> 00:32:51.000]  不是王大師立刻求你給我,我就搞定,都需要一段時間去栽種,你才結出果子,有果子你才能夠在勢力當中發揮溫柔的力量,一起祈禱。
[00:32:51.000 --> 00:33:14.000]  非常感謝你今天來到,名人堂和親愛的弟兄姊妹,或者是剛剛來到教會,甚至是第一次在教會聽到的朋友,願意眼角在2000年前留下來,讓我們今天去思考一些屬靈的洞見。
[00:33:14.000 --> 00:33:33.000]  今天同樣是活容的,聖經是永恆不變,而人心是永恆的剛硬,願意聖經話語,今天在我們心靈那片硬土當中能夠去種植,讓我們將這些種子帶回家的時候,
[00:33:33.000 --> 00:34:01.000]  我們知道用我們最後的方法將這些和平的種子栽種,在我們心靈當中可以長滿各種美善溫柔的異果,一方面是一個最好的見證,另一方面是真正在一個充滿了仇恨,充滿了分裂的社會當中,我們發揮基督徒的智慧和善行,禱告奉耶穌名求,阿們。
