
[00:00:00.000 --> 00:00:04.680]  當每次參與頂展會的洗禮的時候
[00:18:20.000 --> 00:18:22.320]  被聖靈充滿地天賦引定
[00:18:22.320 --> 00:18:23.880]  被撒旦所試探
[00:18:23.880 --> 00:18:24.880]  就是我們受洗之後
[00:18:24.880 --> 00:18:29.360]  我們都會經歷很多很多的事
[00:18:29.360 --> 00:18:34.600]  但是總是裏面會有主耶穌的同在
[00:18:34.600 --> 00:18:35.840]  而去到最後
[00:18:35.840 --> 00:18:37.240]  我們見到主耶穌
[00:18:37.240 --> 00:18:39.480]  就要升天最後一段的說話
[00:18:39.480 --> 00:18:42.240]  祂都是叫教會建立門徒
[00:18:42.240 --> 00:18:44.360]  為門徒施洗
[00:18:44.360 --> 00:18:45.400]  開始的時候
[00:18:45.400 --> 00:18:47.480]  以洗禮來開始
[00:18:47.480 --> 00:18:48.280]  叫做事工
[00:18:48.280 --> 00:18:50.000]  結束升天的時候
[00:18:50.000 --> 00:18:53.360]  主耶穌也都叫人去洗禮
[00:18:53.360 --> 00:18:56.680]  去延續祂在世上的工作
[00:18:56.680 --> 00:19:00.880]  願主今日幫助我們明白洗禮的意義
[00:19:00.880 --> 00:19:04.240]  是讓我們能夠可以知道
[00:19:04.240 --> 00:19:07.080]  我們每一個都是能夠可以與主
[00:19:07.080 --> 00:19:09.700]  你也要同行,繼續主大力我們
