
[00:00:00.000 --> 00:00:04.300]  約翰福音第十三章的開始
[00:21:21.500 --> 00:21:23.500]  如果我是猶大
[00:21:23.500 --> 00:21:27.500]  我在我們犯罪得罪他的時候
[00:21:27.500 --> 00:21:29.500]  知道耶穌還是這樣
[00:21:29.500 --> 00:21:32.500]  無條件地來接納我們
[00:21:32.500 --> 00:21:37.500]  我們願不願意改過 回轉呢
[00:21:37.500 --> 00:21:40.500]  當我知道
[00:21:40.500 --> 00:21:43.500]  做了一件事傷害了主的時候
[00:21:43.500 --> 00:21:46.500]  我們有沒有勇氣回到主的面前
[00:21:46.500 --> 00:21:49.500]  求祂寬恕 求祂憐憫
[00:21:49.500 --> 00:21:53.500]  接受祂的拯救
[00:21:53.500 --> 00:21:55.500]  認錯呢
[00:21:55.500 --> 00:22:01.500]  我們願意在主面前徹底改過呢
[00:22:01.500 --> 00:22:05.500]  還是依然顧我
[00:22:05.500 --> 00:22:09.500]  漠視了主耶穌的愛
[00:22:09.500 --> 00:22:11.500]  這個很重要
[00:22:11.500 --> 00:22:16.500]  這個漠視會讓我們在不知不覺之中
[00:22:16.500 --> 00:22:21.500]  步入死亡 滅亡之中
[00:22:21.500 --> 00:22:25.500]  這個是我從猶大的角度去想
[00:22:25.500 --> 00:22:27.500]  而至於耶穌的想法
[00:22:27.500 --> 00:22:31.500]  同樣值得我們去深思
[00:22:31.500 --> 00:22:34.500]  我們可以從經文裡面很準確地推敲出來
[00:22:34.500 --> 00:22:38.500]  因為第十節和第十一節裡面交代了這件事
[00:22:38.500 --> 00:22:40.500]  第十節 耶穌對他說
[00:22:40.500 --> 00:22:42.500]  凡洗過躁的人不需要再洗
[00:22:42.500 --> 00:22:45.500]  只要把腳一洗 全身就乾淨了
[00:22:45.500 --> 00:22:51.500]  你們是乾淨的 然而不都是乾淨的
[00:22:51.500 --> 00:22:56.500]  約翰為這句話落了一個很重要的注腳
[00:22:56.500 --> 00:23:01.500]  耶穌已知道要出賣他的是誰
[00:23:01.500 --> 00:23:05.500]  因此說 你們不都是乾淨的
[00:23:05.500 --> 00:23:11.500]  這句話與大相關 有什麼意思
[00:23:11.500 --> 00:23:20.500]  在這裡交代了耶穌已經知道猶大對他的計劃
[00:23:20.500 --> 00:23:24.500]  我有理由相信耶穌對彼得說
[00:23:24.500 --> 00:23:27.500]  你們是乾淨的 然而不都是乾淨的
[00:23:27.500 --> 00:23:32.500]  與大相關的是對猶大的提醒
[00:23:32.500 --> 00:23:37.500]  我知道你們在想什麼
[00:23:37.500 --> 00:23:42.500]  耶穌在那一刻期待著猶大的迴轉
[00:23:42.500 --> 00:23:47.500]  耶穌希望用他的愛接納包容來挽回他
[00:23:47.500 --> 00:23:49.500]  耶穌希望猶大記住這一刻
[00:23:49.500 --> 00:23:51.500]  這個洗腳的一刻
[00:23:51.500 --> 00:23:54.500]  這個有份的關係是永恆的
[00:23:54.500 --> 00:23:57.500]  是超越時間限制的
[00:23:57.500 --> 00:24:01.500]  耶穌始終如一地愛著每一個人
[00:24:01.500 --> 00:24:07.500]  即使眼前將要出賣他的猶大
[00:24:07.500 --> 00:24:12.500]  曾經與他走過一段日子
[00:24:12.500 --> 00:24:16.500]  最終要出賣他的門徒
[00:24:16.500 --> 00:24:26.500]  主耶穌也願意無條件來愛他 接納他
[00:24:26.500 --> 00:24:29.500]  在這裡我會問自己
[00:24:29.500 --> 00:24:33.500]  一旦面對傷害自己的人的時候
[00:24:33.500 --> 00:24:36.500]  我能不能像耶穌那樣
[00:24:36.500 --> 00:24:42.500]  不計較 願意以愛相待呢
[00:24:42.500 --> 00:24:44.500]  耶穌願意去愛
[00:24:44.500 --> 00:24:47.500]  祂期望猶大迴轉
[00:24:47.500 --> 00:24:52.500]  可惜猶大沒有好好地掌握
[00:24:52.500 --> 00:24:55.500]  記住這個關係有份
[00:24:55.500 --> 00:24:59.500]  即使耶穌明確地告訴他
[00:24:59.500 --> 00:25:02.500]  我接納你的 猶大
[00:25:02.500 --> 00:25:04.500]  你願不願意回到我那裡
[00:25:04.500 --> 00:25:08.500]  你願不願意成為我有份 屬於我
[00:25:08.500 --> 00:25:14.500]  可惜猶大仍然選擇背棄耶穌
[00:25:14.500 --> 00:25:17.500]  耶穌為愛來到這個世界上
[00:25:17.500 --> 00:25:20.500]  也因為愛而選擇為人犧牲
[00:25:20.500 --> 00:25:22.500]  他的這份始終如一的愛
[00:25:22.500 --> 00:25:25.500]  沒有變更的愛
[00:25:25.500 --> 00:25:28.500]  我們在耶穌身上看到
[00:25:28.500 --> 00:25:32.500]  他放下本有的權柄
[00:25:32.500 --> 00:25:35.500]  放下身段來到這個世界
[00:25:35.500 --> 00:25:40.500]  為的是挽救每一個失心的人
[00:25:40.500 --> 00:25:43.500]  他愛我們每一個
[00:25:43.500 --> 00:25:47.500]  即使我們不喜歡他
[00:25:47.500 --> 00:25:50.500]  我們拒絕他 我們傷害他
[00:25:50.500 --> 00:25:53.500]  他仍然愛我們每一個
[00:25:53.500 --> 00:25:57.500]  他到最後仍然期望我們迴轉
[00:25:57.500 --> 00:26:00.500]  期望我們屬於他
[00:26:00.500 --> 00:26:02.500]  他挽回我們
[00:26:02.500 --> 00:26:04.500]  耶穌的愛由創世到現在
[00:26:04.500 --> 00:26:08.500]  今日始終如一
[00:26:08.500 --> 00:26:13.500]  耶穌對我們的愛這份演繹
[00:26:13.500 --> 00:26:18.500]  你有什麼感受
[00:26:18.500 --> 00:26:20.500]  我在這裡問自己
[00:26:20.500 --> 00:26:23.500]  究竟我在猶大和彼得之間
[00:26:23.500 --> 00:26:27.500]  是怎麼一回事呢
[00:26:27.500 --> 00:26:29.500]  有時會感受到自己
[00:26:29.500 --> 00:26:31.500]  有時很接近耶穌
[00:26:31.500 --> 00:26:34.500]  又有時會很拒絕耶穌
[00:26:34.500 --> 00:26:37.500]  拒絕這位愛我們的主
[00:26:37.500 --> 00:26:38.500]  原因在哪裡
[00:26:38.500 --> 00:26:45.500]  是我們的自我中心
[00:26:45.500 --> 00:26:49.500]  我們要學的就是放下自己
[00:26:49.500 --> 00:26:53.500]  我們能夠看到耶穌基督的豐富
[00:26:53.500 --> 00:26:55.500]  弟兄姊妹
[00:26:55.500 --> 00:26:59.500]  我們要好好將耶穌的愛放在心上
[00:26:59.500 --> 00:27:01.500]  將耶穌的恩典
[00:27:01.500 --> 00:27:03.500]  這個救贖的恩情
[00:27:03.500 --> 00:27:07.500]  復會的盼望放在心裡
[00:27:07.500 --> 00:27:10.500]  否則我們會像猶大一樣
[00:27:10.500 --> 00:27:17.500]  失去上帝的恩情
[00:27:17.500 --> 00:27:24.500]  最後我想用三個結論或總結
[00:27:24.500 --> 00:27:27.500]  來結束今天的分享
[00:27:27.500 --> 00:27:28.500]  我們在耶穌的愛身上
[00:27:28.500 --> 00:27:30.500]  看到三個很重要的學習
[00:27:30.500 --> 00:27:33.500]  第一個是放下身段
[00:27:33.500 --> 00:27:36.500]  願意放下自己的地位
[00:27:36.500 --> 00:27:43.500]  為個人利益以外的事而操心
[00:27:43.500 --> 00:27:44.500]  放下自己
[00:27:44.500 --> 00:27:48.500]  關心自己利益以外的事
[00:27:48.500 --> 00:27:50.500]  這個不容易
[00:27:50.500 --> 00:27:52.500]  不過這是第一步
[00:27:52.500 --> 00:27:54.500]  我想起一個情景
[00:27:54.500 --> 00:27:58.500]  有一次我走過教會的辦公室
[00:27:58.500 --> 00:27:59.500]  不是辦公室
[00:27:59.500 --> 00:28:00.500]  是在房間裡
[00:28:00.500 --> 00:28:02.500]  我看到有弟兄姊妹
[00:28:02.500 --> 00:28:06.500]  一個小朋友在補習功課
[00:28:06.500 --> 00:28:10.500]  當時是星期六
[00:28:10.500 --> 00:28:13.500]  我看到老師是成年人
[00:28:13.500 --> 00:28:15.500]  很有耐性地坐著
[00:28:15.500 --> 00:28:16.500]  默默無聲
[00:28:16.500 --> 00:28:19.500]  而旁邊的小魔怪
[00:28:19.500 --> 00:28:21.500]  我用小魔怪來形容
[00:28:21.500 --> 00:28:23.500]  不專心地搞來搞去
[00:28:23.500 --> 00:28:28.500]  而這個肢體很有耐性地等待他
[00:28:28.500 --> 00:28:32.500]  我心裡有種感動和感嘆
[00:28:32.500 --> 00:28:35.500]  真是難得
[00:28:35.500 --> 00:28:36.500]  如果給我機會
[00:28:36.500 --> 00:28:37.500]  要麼就打巴他
[00:28:37.500 --> 00:28:40.500]  要麼就不做了
[00:28:40.500 --> 00:28:43.500]  這麼辛苦為了什麼呢
[00:28:43.500 --> 00:28:50.500]  那位肢體應該是兒大女大
[00:28:50.500 --> 00:28:53.500]  還要回復當年那種勇氣
[00:28:53.500 --> 00:28:56.500]  對著這些小朋友
[00:28:56.500 --> 00:28:59.500]  我的感受是很難得
[00:28:59.500 --> 00:29:00.500]  不容易
[00:29:00.500 --> 00:29:05.500]  這就是放下去關心身邊的人
[00:29:05.500 --> 00:29:09.500]  關心這個孩子的成長
[00:29:09.500 --> 00:29:13.500]  對他來說有切身利益關係
[00:29:13.500 --> 00:29:15.500]  是愛的表達
[00:29:15.500 --> 00:29:16.500]  放下身段
[00:29:16.500 --> 00:29:21.500]  為個人利益以外的事用心
[00:29:21.500 --> 00:29:23.500]  是耶穌的提醒鼓勵
[00:29:23.500 --> 00:29:25.500]  我們可以透過做義工
[00:29:25.500 --> 00:29:26.500]  做導師
[00:29:26.500 --> 00:29:27.500]  做關懷員
[00:29:27.500 --> 00:29:29.500]  電話關懷
[00:29:29.500 --> 00:29:30.500]  院舍的探訪
[00:29:30.500 --> 00:29:31.500]  醫院的報道
[00:29:31.500 --> 00:29:33.500]  團契的彼此慰問
[00:29:33.500 --> 00:29:36.500]  這都是關懷愛的表達
[00:29:36.500 --> 00:29:39.500]  放下本來可以閒著
[00:29:39.500 --> 00:29:41.500]  喝咖啡
[00:29:41.500 --> 00:29:43.500]  享受西餅的時間
[00:29:43.500 --> 00:29:44.500]  打個電話
[00:29:44.500 --> 00:29:45.500]  問候下人
[00:29:45.500 --> 00:29:47.500]  或者陪人一起禱告
[00:29:47.500 --> 00:29:49.500]  關心身邊的人
[00:29:49.500 --> 00:29:51.500]  第二個是
[00:29:51.500 --> 00:29:54.500]  不計較回報
[00:29:54.500 --> 00:29:57.500]  付出而不計較
[00:29:57.500 --> 00:30:00.500]  願意因為愛來體諒對方
[00:30:00.500 --> 00:30:03.500]  我相信這個第二個點
[00:30:03.500 --> 00:30:06.500]  特別是在我們家人的關係上
[00:30:06.500 --> 00:30:08.500]  在我們的婚姻關係上
[00:30:08.500 --> 00:30:10.500]  最重要
[00:30:10.500 --> 00:30:14.500]  我們願不願意為了愛
[00:30:14.500 --> 00:30:17.500]  包容對方
[00:30:17.500 --> 00:30:19.500]  很多很多事情
[00:30:19.500 --> 00:30:21.500]  我們在衝突之中
[00:30:21.500 --> 00:30:23.500]  如果能夠有包容
[00:30:23.500 --> 00:30:26.500]  事情就會變得不同了
[00:30:26.500 --> 00:30:27.500]  聖經提醒我說
[00:30:27.500 --> 00:30:29.500]  愛能遮掩過錯
[00:30:29.500 --> 00:30:35.500]  恨能挑啟爭端
[00:30:35.500 --> 00:30:37.500]  值得我們留心
[00:30:37.500 --> 00:30:40.500]  值得我們去思考
[00:30:40.500 --> 00:30:42.500]  我們怎樣來跟著耶穌
[00:30:42.500 --> 00:30:44.500]  學這份愛
[00:30:44.500 --> 00:30:46.500]  而第三樣
[00:30:46.500 --> 00:30:48.500]  最後的就是一個犧牲
[00:30:48.500 --> 00:30:50.500]  為你所愛的人犧牲
[00:30:50.500 --> 00:30:52.500]  一點都不容易
[00:30:52.500 --> 00:30:55.500]  但是我覺得
[00:30:55.500 --> 00:31:02.500]  耶穌基督就展現了這三個示範
[00:31:02.500 --> 00:31:04.500]  我們是可以循序漸進地
[00:31:04.500 --> 00:31:06.500]  一步一步做到的
[00:31:06.500 --> 00:31:08.500]  由關心開始
[00:31:08.500 --> 00:31:10.500]  然後去學體諒
[00:31:10.500 --> 00:31:12.500]  然後去學犧牲
[00:31:12.500 --> 00:31:14.500]  一步一步地實踐出
[00:31:14.500 --> 00:31:16.500]  耶穌基督的愛
[00:31:16.500 --> 00:31:19.500]  可以嗎?
[00:31:19.500 --> 00:31:23.500]  我們一起安靜在位
[00:31:23.500 --> 00:31:29.500]  耶穌邀請我們進入祂的筵席
[00:31:29.500 --> 00:31:32.500]  耶穌用愛來邀請我們
[00:31:32.500 --> 00:31:36.500]  我們願不願意跟隨祂呢?
[00:31:36.500 --> 00:31:37.500]  天父上帝說
[00:31:37.500 --> 00:31:40.500]  願意跟隨我的
[00:31:40.500 --> 00:31:43.500]  我會尊重祂
[00:31:43.500 --> 00:31:49.500]  榮耀祂
[00:31:49.500 --> 00:31:51.500]  我挑戰大家
[00:31:51.500 --> 00:31:53.500]  在這個愛的三部曲
[00:31:53.500 --> 00:31:56.500]  由關心到體諒到犧牲
[00:31:56.500 --> 00:31:58.500]  如果這個是成為你的功課
[00:31:58.500 --> 00:32:00.500]  你舉起手
[00:32:00.500 --> 00:32:02.500]  我為你禱告
[00:32:02.500 --> 00:32:03.500]  你閉上眼
[00:32:03.500 --> 00:32:04.500]  不要看別人
[00:32:04.500 --> 00:32:05.500]  他不舉手
[00:32:05.500 --> 00:32:06.500]  你問自己
[00:32:06.500 --> 00:32:10.500]  你願不願意學習
[00:32:10.500 --> 00:32:12.500]  我們一起禱告
[00:32:12.500 --> 00:32:13.500]  你舉起手
[00:32:13.500 --> 00:32:15.500]  我們一起禱告
[00:32:15.500 --> 00:32:18.500]  再求祢的愛成為我們的鼓勵
[00:32:18.500 --> 00:32:20.500]  成為我們的能力
[00:32:20.500 --> 00:32:22.500]  我們有很多不足
[00:32:22.500 --> 00:32:25.500]  但求祢的聖靈
[00:32:25.500 --> 00:32:26.500]  堅固我們的心
[00:32:26.500 --> 00:32:29.500]  由關心開始
[00:32:29.500 --> 00:32:31.500]  我們去學習
[00:32:31.500 --> 00:32:35.500]  學會去體諒
[00:32:35.500 --> 00:32:38.500]  由體諒當中鍛鍊我們的耐性
[00:32:38.500 --> 00:32:41.500]  以致我們能夠去犧牲
[00:32:41.500 --> 00:32:42.500]  不計較
[00:32:42.500 --> 00:32:44.500]  求主幫助我們
[00:32:44.500 --> 00:32:45.500]  又讓耶穌基督的愛
[00:32:45.500 --> 00:32:47.500]  這個超越時空永恆的愛
[00:32:47.500 --> 00:32:50.500]  不斷成為我們更新的能力
[00:32:50.500 --> 00:32:52.500]  讓我們生命更好的
[00:32:52.500 --> 00:32:53.500]  為主所用
[00:32:53.500 --> 00:32:54.500]  榮耀主的名
[00:32:54.500 --> 00:32:55.500]  我們禱告
[00:32:55.500 --> 00:32:56.500]  多訪耶穌基督 成名其教
[00:32:56.500 --> 00:32:57.500]  阿門
