
[00:00:00.000 --> 00:00:02.000]  讓姐妹平安
[00:29:58.000 --> 00:30:01.000]  懇求聖靈主你自己
[00:30:01.000 --> 00:30:04.000]  就在當中來施恩憐憫
[00:30:04.000 --> 00:30:08.000]  幫助我們跨越這些難關
[00:30:08.000 --> 00:30:11.000]  親愛的恩主
[00:30:11.000 --> 00:30:17.000]  讓我們繼續來學校你的美善
[00:30:17.000 --> 00:30:21.000]  懷著謙卑的心來服侍
[00:30:21.000 --> 00:30:24.000]  能夠進行你的差遣
[00:30:24.000 --> 00:30:28.000]  好好的將這個好消息傳開去
[00:30:28.000 --> 00:30:30.000]  讓更多人去認識你
[00:30:30.000 --> 00:30:34.000]  尊崇你、讚美你
[00:30:34.000 --> 00:30:38.000]  求主都加添我們愛心、行事
[00:30:38.000 --> 00:30:42.000]  保佑我們成為你美好的見證
[00:30:42.000 --> 00:30:47.000]  以你為我們的目標、學校的榜樣
[00:30:47.000 --> 00:30:51.000]  願主親自來加力、施恩
[00:30:51.000 --> 00:30:55.000]  賜給我們順服的心來跟隨你
[00:30:55.000 --> 00:30:57.000]  多謝你聽我們的祈禱
[00:30:57.000 --> 00:30:58.000]  奉主的命
[00:30:58.000 --> 00:31:00.000]  阿們
