
[00:00:00.000 --> 00:00:02.360]  你們是特別蒙福的一羣
[00:17:25.980 --> 00:17:27.380]  到底問題的所在在哪裏
[00:17:27.380 --> 00:17:29.980]  因爲你不想去面對
[00:17:29.980 --> 00:17:31.380]  大家明白我的意思嗎
[00:17:31.380 --> 00:17:32.980]  這個有沒有我們曾經有過
[00:17:32.980 --> 00:17:33.980]  類似這樣的情況
[00:17:33.980 --> 00:17:35.380]  搞得自己忙到死
[00:17:35.380 --> 00:17:37.380]  所以回家躺着就睡着了
[00:17:37.380 --> 00:17:38.980]  什麼都不用想
[00:17:38.980 --> 00:17:43.780]  第二天起牀再忙
[00:17:43.780 --> 00:17:46.380]  但聖經說當你來見上帝的時候
[00:17:46.380 --> 00:17:49.780]  要默默無聲
[00:17:49.780 --> 00:17:51.780]  在等候在思想
[00:17:51.780 --> 00:17:52.980]  因爲在那個時間
[00:17:52.980 --> 00:17:56.580]  我們深層次的問題就會出來
[00:17:56.580 --> 00:17:57.780]  大衛的經驗是什麼
[00:17:57.780 --> 00:17:59.980]  當他在審判室安靜敬拜的時候
[00:17:59.980 --> 00:18:03.180]  我知道我的過犯
[00:18:03.180 --> 00:18:05.780]  大衛王說我知道我的過犯
[00:18:05.780 --> 00:18:09.980]  我的罪尚在我面前
[00:18:09.980 --> 00:18:11.780]  很多時候我們不是時時
[00:18:11.780 --> 00:18:14.580]  會想到我們怎麼得罪上帝
[00:18:14.580 --> 00:18:15.580]  是不是
[00:18:15.580 --> 00:18:17.180]  另外一件事就是你忙到
[00:18:17.180 --> 00:18:19.780]  連得罪上帝都不知道
[00:18:19.780 --> 00:18:22.180]  我們很少會想我們怎麼得罪上帝
[00:18:22.180 --> 00:18:25.380]  我們只會想人家怎麼得罪我們
[00:18:25.380 --> 00:18:26.980]  哎呀 爲什麼我的工作人員
[00:18:26.980 --> 00:18:28.980]  我的同事開會的時候
[00:18:28.980 --> 00:18:30.980]  搶了我的工作
[00:18:30.980 --> 00:18:32.580]  應該是我的工作
[00:18:32.580 --> 00:18:34.180]  哇 這裏有很多東西
[00:18:34.180 --> 00:18:35.780]  讓我做吧
[00:18:35.780 --> 00:18:38.380]  現在我不做嗎
[00:18:38.380 --> 00:18:41.380]  很多時候我們做妻子的
[00:18:41.380 --> 00:18:42.380]  在投訴
[00:18:42.380 --> 00:18:45.980]  我先生很不明白我的感覺
[00:18:45.980 --> 00:18:49.380]  說love me 但也感受不到我
[00:18:49.380 --> 00:18:51.380]  我現在經歷的是什麼
[00:18:51.380 --> 00:18:52.980]  做先生很多時候覺得
[00:18:52.980 --> 00:18:55.180]  說來說去你都不明白
[00:18:55.180 --> 00:18:58.180]  其實我也很苦
[00:18:58.180 --> 00:19:00.780]  然後你發覺你的好朋友
[00:19:00.780 --> 00:19:02.580]  背棄你 出賣你
[00:19:02.580 --> 00:19:03.780]  其實也不是怎麼出賣的
[00:19:03.780 --> 00:19:05.180]  有少許的幫忙
[00:19:05.180 --> 00:19:06.780]  都是在演的
[00:19:06.780 --> 00:19:08.380]  講三講四
[00:19:08.380 --> 00:19:12.180]  少少事都不幫我
[00:19:12.180 --> 00:19:14.380]  很多時候我們
[00:19:14.380 --> 00:19:16.380]  今天我們這麼嗨的時候
[00:19:16.380 --> 00:19:18.780]  就是人家怎麼得罪我
[00:19:18.780 --> 00:19:23.180]  上帝怎麼不聽我們的祈禱
[00:19:23.180 --> 00:19:25.180]  但當我們如果能夠
[00:19:25.180 --> 00:19:27.980]  真正安靜下來默想
[00:19:27.980 --> 00:19:30.380]  默默地等候
[00:19:30.380 --> 00:19:34.180]  讓聖靈在我們心裏光照
[00:19:34.180 --> 00:19:36.580]  我們心中那種黑暗
[00:19:36.580 --> 00:19:37.580]  我就會看到
[00:19:37.580 --> 00:19:41.180]  哇 其實我們何嘗不是
[00:19:41.180 --> 00:19:43.580]  做工的時間努力去爭取
[00:19:43.580 --> 00:19:46.180]  在老闆面前有多點表現
[00:19:46.180 --> 00:19:48.380]  讓他知道我是一個good worker
[00:19:48.380 --> 00:19:50.180]  多給我一些重要的工作
[00:19:50.180 --> 00:19:52.180]  你們沒有做嗎
[00:19:52.180 --> 00:19:55.580]  我們同樣也有這樣的表現
[00:19:55.580 --> 00:19:56.580]  然後我們才發覺
[00:19:56.580 --> 00:19:57.780]  是的 有時我們真的
[00:19:57.780 --> 00:20:00.380]  我們說老公不體諒我們的感覺
[00:20:00.380 --> 00:20:01.780]  但我們又不明白
[00:20:01.780 --> 00:20:06.780]  其實老公爲家庭付出的是多少
[00:20:06.780 --> 00:20:08.180]  同樣的我們做先生的
[00:20:08.180 --> 00:20:09.980]  我們不安靜下來的時候
[00:20:09.980 --> 00:20:11.980]  我們又很難去想到
[00:20:11.980 --> 00:20:12.980]  你又不做工
[00:20:12.980 --> 00:20:14.180]  家裏有什麼做
[00:20:14.180 --> 00:20:17.380]  他不知道太太不做工也有很多事情做
[00:20:17.380 --> 00:20:18.580]  看小朋友
[00:20:18.580 --> 00:20:19.780]  怎麼照顧他們的飲食
[00:20:19.780 --> 00:20:20.380]  預備家裏
[00:20:20.380 --> 00:20:23.780]  其實是很困難很多事情
[00:20:23.780 --> 00:20:25.380]  但我們就在抱怨
[00:20:25.380 --> 00:20:26.380]  在投訴
[00:20:26.380 --> 00:20:27.780]  你這麼有空
[00:20:27.780 --> 00:20:28.580]  爲什麼你不幫我這樣
[00:20:28.580 --> 00:20:30.580]  不幫我那樣
[00:20:30.580 --> 00:20:31.780]  然後當我們安靜下來
[00:20:31.780 --> 00:20:32.380]  默默地想的時候
[00:20:32.380 --> 00:20:33.580]  我們才發覺
[00:20:33.580 --> 00:20:35.180]  我們以爲有朋友不幫助我們
[00:20:35.180 --> 00:20:36.380]  但我們沒有想到
[00:20:36.380 --> 00:20:37.980]  爲什麼他不幫
[00:20:37.980 --> 00:20:39.780]  是不是有什麼難處
[00:20:39.780 --> 00:20:42.180]  是不是和他的利益有衝突
[00:20:42.180 --> 00:20:44.780]  和他的理念有些不同
[00:20:44.780 --> 00:20:45.780]  很多時候我們就發覺
[00:20:45.780 --> 00:20:49.580]  原來我們說這些話
[00:20:49.580 --> 00:20:51.180]  出於一些義氣
[00:20:51.180 --> 00:20:52.580]  是很無知的
[00:20:52.580 --> 00:20:54.380]  我們沒辦法去看到
[00:20:54.380 --> 00:20:58.580]  原來我們朋友的感受是怎樣
[00:20:58.580 --> 00:21:01.180]  當你安靜下來的時候
[00:21:01.180 --> 00:21:03.380]  你就有時間可以去反思
[00:21:03.380 --> 00:21:06.780]  可以得到一個完全不一樣的圖畫
[00:21:06.780 --> 00:21:07.580]  在那個時間
[00:21:07.580 --> 00:21:08.380]  你就會明白
[00:21:08.380 --> 00:21:12.380]  原來我們這麼多不開心的事情
[00:21:12.380 --> 00:21:14.980]  人生裏面這麼多的問題和挑戰
[00:21:14.980 --> 00:21:17.180]  是自己拿回來的
[00:21:17.180 --> 00:21:20.980]  我們自己有很多缺點和過犯
[00:21:20.980 --> 00:21:22.380]  有沒有
[00:21:22.380 --> 00:21:23.580]  有
[00:21:23.580 --> 00:21:24.980]  最複雜的是什麼
[00:21:24.980 --> 00:21:26.780]  不僅是我們自己的缺點和過犯
[00:21:26.780 --> 00:21:27.580]  我們的朋友
[00:21:27.580 --> 00:21:28.580]  我們的家人
[00:21:28.580 --> 00:21:30.180]  個個都有缺點和過犯
[00:21:30.180 --> 00:21:31.780]  所以我們自己有缺點和過犯
[00:21:31.780 --> 00:21:35.780]  又和我們周圍有缺點和過犯的人
[00:21:35.780 --> 00:21:36.980]  搞在一起
[00:21:36.980 --> 00:21:38.780]  搞得很凌亂
[00:21:38.780 --> 00:21:39.980]  很多問題出現
[00:21:39.980 --> 00:21:41.180]  糾纏不清
[00:21:41.180 --> 00:21:43.580]  就覺得很煩
[00:21:43.580 --> 00:21:47.580]  原來很多時候人生的愁苦就是這樣出來的
[00:21:47.580 --> 00:21:48.780]  其實
[00:21:48.780 --> 00:21:51.180]  這個就是以察阿先知
[00:21:51.180 --> 00:21:52.780]  去到聖殿
[00:21:52.780 --> 00:21:54.180]  敬拜上帝
[00:21:54.180 --> 00:21:55.780]  大家記不記得
[00:21:55.780 --> 00:21:57.580]  以察阿先知去到聖殿敬拜上帝
[00:21:57.580 --> 00:21:59.180]  上帝向他顯現
[00:21:59.180 --> 00:22:00.980]  神的榮光向他顯現
[00:22:00.980 --> 00:22:03.180]  向他講說話
[00:22:03.180 --> 00:22:05.380]  在那個時間他第一個反應是什麼
[00:22:05.380 --> 00:22:07.580]  和災我滅亡了
[00:22:07.580 --> 00:22:08.780]  爲什麼
[00:22:08.780 --> 00:22:10.780]  因爲我是嘴脣不潔的人
[00:22:10.780 --> 00:22:11.780]  你自己而已
[00:22:11.780 --> 00:22:14.580]  但是我又住在嘴脣不潔的人中
[00:22:14.580 --> 00:22:15.580]  我又是罪人
[00:22:15.580 --> 00:22:17.180]  但是我又住在那些人當中
[00:22:17.180 --> 00:22:18.780]  罪上加罪
[00:22:18.780 --> 00:22:20.980]  然後看到一個那麼偉大
[00:22:20.980 --> 00:22:21.980]  那麼榮耀
[00:22:21.980 --> 00:22:24.780]  那麼聖潔的上帝
[00:22:24.780 --> 00:22:28.180]  和災我滅亡了
[00:22:28.180 --> 00:22:28.780]  大家知道嗎
[00:22:28.780 --> 00:22:30.380]  當我們來敬拜上帝的時候
[00:22:30.380 --> 00:22:32.180]  不知道我們有沒有這樣的體會
[00:22:32.180 --> 00:22:33.180]  當你有這樣的體會的時候
[00:22:33.180 --> 00:22:35.380]  你就能夠謙卑了
[00:22:35.380 --> 00:22:37.180]  你就能夠看到上帝更多
[00:22:37.180 --> 00:22:39.380]  但很多時候我們凌晨衝進泥潭去看
[00:22:39.380 --> 00:22:39.980]  唱歌
[00:22:39.980 --> 00:22:41.380]  然後聽牧師講話
[00:22:41.380 --> 00:22:44.380]  然後散會走人
[00:22:44.380 --> 00:22:45.980]  我們根本連坐在這裏安靜
[00:22:45.980 --> 00:22:50.180]  去反思的機會都沒有
[00:22:50.180 --> 00:22:51.380]  但是當我們來敬拜
[00:22:51.380 --> 00:22:52.380]  好像以色則先知一樣
[00:22:52.380 --> 00:22:53.580]  看到上帝的榮耀
[00:22:53.580 --> 00:22:56.380]  看到自己的軟弱罪惡和虧欠
[00:22:56.380 --> 00:22:59.380]  又活在一個罪惡的世界當中的時候
[00:22:59.380 --> 00:23:00.780]  聖經告訴我們
[00:23:00.780 --> 00:23:02.380]  上帝就差遣一個天使
[00:23:02.380 --> 00:23:03.380]  叫薩拉弗
[00:23:03.380 --> 00:23:04.980]  名字薩拉弗其實是天使
[00:23:04.980 --> 00:23:07.980]  有六個翅膀
[00:23:07.980 --> 00:23:10.380]  飛到以色則先知的面前
[00:23:10.380 --> 00:23:12.380]  然後手裏拿着火炭
[00:23:12.380 --> 00:23:13.380]  拿着一個鉗
[00:23:13.380 --> 00:23:16.380]  用火炭沾他的嘴
[00:23:16.380 --> 00:23:17.380]  然後怎麼說
[00:23:17.380 --> 00:23:18.380]  這個火炭沾你的嘴
[00:23:18.380 --> 00:23:21.380]  你的罪孽就除掉了
[00:23:21.380 --> 00:23:26.380]  你的罪惡就赦免了
[00:23:26.380 --> 00:23:31.380]  以色則就能夠坦然無拘去敬拜上帝
[00:23:31.380 --> 00:23:34.380]  今天我們來敬拜上帝的時候
[00:23:34.380 --> 00:23:37.380]  其實我們帶着很多問題
[00:23:37.380 --> 00:23:39.380]  帶着很多污穢
[00:23:39.380 --> 00:23:43.380]  神不喜歡的東西在我們的生命當中
[00:23:43.380 --> 00:23:45.380]  如果這麼多東西在我們裏面的時候
[00:23:45.380 --> 00:23:47.380]  你怎麼能夠見到上帝呢
[00:23:47.380 --> 00:23:49.380]  你怎麼能夠敬拜上帝呢
[00:23:49.380 --> 00:23:50.380]  我們坐在這裏
[00:23:50.380 --> 00:23:53.380]  但其實我們的心和上帝是有距離的
[00:23:53.380 --> 00:23:55.380]  大家明白我的意思嗎
[00:23:55.380 --> 00:23:58.380]  所以如果我們要在敬拜裏面和上帝相遇的話
[00:23:58.380 --> 00:23:59.380]  弟兄姊妹啊
[00:23:59.380 --> 00:24:00.380]  剛纔我說了什麼
[00:24:00.380 --> 00:24:03.380]  你要早點來安靜敬拜
[00:24:03.380 --> 00:24:06.380]  然後reflect
[00:24:06.380 --> 00:24:09.380]  等候神向我們顯現
[00:24:09.380 --> 00:24:12.380]  當上帝好像以色列先祖所說的
[00:24:12.380 --> 00:24:14.380]  來尋找我們的時候
[00:24:14.380 --> 00:24:16.380]  我們要知道
[00:24:16.380 --> 00:24:18.380]  以色列先祖同樣的經驗
[00:24:18.380 --> 00:24:20.380]  神是要想赦免我們
[00:24:20.380 --> 00:24:22.380]  幫助我們
[00:24:22.380 --> 00:24:23.380]  拯救我們
[00:24:23.380 --> 00:24:25.380]  使用我們
[00:24:25.380 --> 00:24:27.380]  所以聖經裏面
[00:24:27.380 --> 00:24:28.380]  時時都讓我們看到
[00:24:28.380 --> 00:24:30.380]  不是我們尋求神這麼簡單的
[00:24:30.380 --> 00:24:33.380]  是上帝親自來尋找我們
[00:24:33.380 --> 00:24:34.380]  在敬拜當中
[00:24:34.380 --> 00:24:36.380]  我們和上帝相遇
[00:24:36.380 --> 00:24:38.380]  但是你要準備好自己
[00:24:38.380 --> 00:24:40.380]  要向神打開
[00:24:40.380 --> 00:24:43.380]  那你才能見到上帝
[00:24:43.380 --> 00:24:47.380]  所以
[00:24:47.380 --> 00:24:51.380]  這是我們來敬拜之前
[00:24:51.380 --> 00:24:53.380]  應該準備的事情
[00:24:53.380 --> 00:24:55.380]  然後詩篇裏面
[00:24:55.380 --> 00:24:57.380]  就告訴我們
[00:24:57.380 --> 00:24:59.380]  第一件事要怎麼做呢
[00:24:59.380 --> 00:25:03.380]  普天下當向耶和華歡呼
[00:25:03.380 --> 00:25:05.380]  這個意思是什麼呢
[00:25:05.380 --> 00:25:08.380]  就是要向上帝揚聲歡呼
[00:25:08.380 --> 00:25:10.380]  普天下是什麼意思呢
[00:25:10.380 --> 00:25:11.380]  就是全世界
[00:25:11.380 --> 00:25:15.380]  全世界的人都當向上帝揚聲歡呼
[00:25:15.380 --> 00:25:16.380]  爲什麼呢
[00:25:16.380 --> 00:25:17.380]  因爲我剛纔說過
[00:25:17.380 --> 00:25:18.380]  因爲我們所敬拜的上帝
[00:25:18.380 --> 00:25:20.380]  是一個萬王之王
[00:25:20.380 --> 00:25:21.380]  萬子之主
[00:25:21.380 --> 00:25:25.380]  是一個創造宇宙萬物的神
[00:25:25.380 --> 00:25:28.380]  所以我見到一個這麼偉大的上帝
[00:25:28.380 --> 00:25:29.380]  當然他有靈
[00:25:29.380 --> 00:25:30.380]  我們肉眼看不到
[00:25:30.380 --> 00:25:32.380]  但是如果我們憑信心知道
[00:25:32.380 --> 00:25:33.380]  一個這麼偉大的上帝
[00:25:33.380 --> 00:25:34.380]  在我們當中的時候
[00:25:34.380 --> 00:25:36.380]  我們應該感到興奮
[00:25:36.380 --> 00:25:39.380]  感到快樂
[00:25:39.380 --> 00:25:40.380]  好像見到一個明星的時候
[00:25:40.380 --> 00:25:43.380]  應該會向他歡呼
[00:25:43.380 --> 00:25:46.380]  這個我們應該有個表現
[00:25:46.380 --> 00:25:47.380]  不過其實呢
[00:25:47.380 --> 00:25:48.380]  特別是中國人的教會
[00:25:48.380 --> 00:25:49.380]  我們很少見到
[00:25:49.380 --> 00:25:50.380]  聚會的時候
[00:25:50.380 --> 00:25:52.380]  有人在那裏歡呼讚美
[00:25:52.380 --> 00:25:53.380]  有沒有呢
[00:25:53.380 --> 00:25:54.380]  不是沒有
[00:25:54.380 --> 00:25:55.380]  很少見到
[00:25:55.380 --> 00:25:56.380]  但是如果你去外國人的教會
[00:25:56.380 --> 00:25:58.380]  特別是去那些黑人的教會
[00:25:58.380 --> 00:26:00.380]  去參加他們的敬拜的時候
[00:26:00.380 --> 00:26:02.380]  有沒有人試過
[00:26:02.380 --> 00:26:03.380]  時不時你會聽到會長裏面
[00:26:03.380 --> 00:26:05.380]  Hallelujah
[00:26:05.380 --> 00:26:07.380]  Amen
[00:26:07.380 --> 00:26:10.380]  感謝讚美主
[00:26:10.380 --> 00:26:13.380]  有時候你會聽到這樣的東西
[00:26:13.380 --> 00:26:14.380]  你會說
[00:26:14.380 --> 00:26:16.380]  爲什麼這樣叫啊
[00:26:16.380 --> 00:26:20.380]  好像很影響我的敬拜
[00:26:20.380 --> 00:26:21.380]  但是以上層次裏面來說
[00:26:21.380 --> 00:26:22.380]  你會發覺
[00:26:22.380 --> 00:26:24.380]  其實他們在敬拜當中
[00:26:24.380 --> 00:26:26.380]  他們是很留心
[00:26:26.380 --> 00:26:29.380]  牧師和帶領敬拜的弟兄姊妹
[00:26:29.380 --> 00:26:31.380]  怎麼帶領他們去敬拜上帝
[00:26:31.380 --> 00:26:33.380]  去祈禱去唱歌
[00:26:33.380 --> 00:26:34.380]  不然他們怎麼會知道
[00:26:34.380 --> 00:26:35.380]  什麼時候要說Hallelujah
[00:26:35.380 --> 00:26:37.380]  什麼時候要說感謝讚美主
[00:26:37.380 --> 00:26:41.380]  什麼時候要說Amen
[00:26:41.380 --> 00:26:44.380]  所以其實在敬拜當中來說
[00:26:44.380 --> 00:26:45.380]  他們不是聽衆坐在那裏
[00:26:45.380 --> 00:26:47.380]  聽聽你們在說什麼
[00:26:47.380 --> 00:26:49.380]  如果你不相信耶穌
[00:26:49.380 --> 00:26:50.380]  是要來check it out
[00:26:50.380 --> 00:26:51.380]  你看看我們怎麼樣
[00:26:51.380 --> 00:26:53.380]  我們真的是觀衆
[00:26:53.380 --> 00:26:55.380]  但是如果你是一個基督徒
[00:26:55.380 --> 00:26:56.380]  你相信耶穌基督的時候
[00:26:56.380 --> 00:26:57.380]  我們是期待着在敬拜當中
[00:26:57.380 --> 00:26:58.380]  見到上帝
[00:26:58.380 --> 00:27:00.380]  我們和上帝之間有互動的時候
[00:27:00.380 --> 00:27:03.380]  其實我們應該學習怎麼表達
[00:27:03.380 --> 00:27:07.380]  我們對神那種敬拜和讚美
[00:27:07.380 --> 00:27:10.380]  雖然我們比較含蓄
[00:27:10.380 --> 00:27:11.380]  但是當聖經說到
[00:27:11.380 --> 00:27:14.380]  普天下當向耶和華歡呼
[00:27:14.380 --> 00:27:16.380]  其實重點是什麼
[00:27:16.380 --> 00:27:18.380]  是要提醒我們
[00:27:18.380 --> 00:27:19.380]  你怎麼會向祂歡呼
[00:27:19.380 --> 00:27:21.380]  如果你不知道祂在這裏
[00:27:21.380 --> 00:27:23.380]  你不會向祂歡呼的
[00:27:23.380 --> 00:27:25.380]  所以其實這個意思就是
[00:27:25.380 --> 00:27:28.380]  我們要專心留意
[00:27:28.380 --> 00:27:31.380]  牧師和帶領敬拜弟兄姊妹
[00:27:31.380 --> 00:27:32.380]  說什麼
[00:27:32.380 --> 00:27:33.380]  做什麼
[00:27:33.380 --> 00:27:35.380]  叫我們有什麼反應
[00:27:35.380 --> 00:27:38.380]  因爲他們是帶領我們去見到上帝
[00:27:38.380 --> 00:27:41.380]  去敬拜上帝和上帝親近的人
[00:27:41.380 --> 00:27:44.380]  如果我們因爲他們的帶領
[00:27:44.380 --> 00:27:47.380]  聽到上帝對我們說的話
[00:27:47.380 --> 00:27:50.380]  因爲師哥觸動我們的心
[00:27:50.380 --> 00:27:51.380]  看到神的偉大
[00:27:51.380 --> 00:27:57.380]  神的慈哀我們是可以揚升回應的
[00:27:57.380 --> 00:27:59.380]  或者我們不習慣
[00:27:59.380 --> 00:28:01.380]  我間中只唱歌
[00:28:01.380 --> 00:28:02.380]  Amen
[00:28:02.380 --> 00:28:03.380]  感謝主 拍手
[00:28:03.380 --> 00:28:05.380]  他們應該有個回應
[00:28:05.380 --> 00:28:06.380]  不過我們害怕
[00:28:06.380 --> 00:28:07.380]  害怕別人笑我們
[00:28:07.380 --> 00:28:09.380]  害怕別人覺得我們搞事
[00:28:09.380 --> 00:28:10.380]  所以我們很多時候
[00:28:10.380 --> 00:28:12.380]  在中國人教會的敬拜裏
[00:28:12.380 --> 00:28:14.380]  少了那種excitement
[00:28:14.380 --> 00:28:17.380]  中國人教會里的敬拜少了excitement
[00:28:17.380 --> 00:28:24.380]  其實我們少了和上帝的那種互動
[00:28:24.380 --> 00:28:26.380]  我們經常說敬拜裏面
[00:28:26.380 --> 00:28:27.380]  港島帶領敬拜的
[00:28:27.380 --> 00:28:28.380]  包括後面那些
[00:28:28.380 --> 00:28:31.380]  我們是一個媒體
[00:28:31.380 --> 00:28:33.380]  是希望透過我們的侍奉
[00:28:33.380 --> 00:28:36.380]  讓你們可以和神相遇
[00:28:36.380 --> 00:28:40.380]  我們期待敬拜當中是有互動的
[00:28:40.380 --> 00:28:42.380]  所以我鼓勵大家
[00:28:42.380 --> 00:28:44.380]  留心去聽
[00:28:44.380 --> 00:28:46.380]  留心去了解
[00:28:46.380 --> 00:28:48.380]  當神跟你說話
[00:28:48.380 --> 00:28:49.380]  你接收到的時候
[00:28:49.380 --> 00:28:51.380]  我們不怕去表達
[00:28:51.380 --> 00:28:53.380]  第二樣我們看到的時候
[00:28:53.380 --> 00:28:56.380]  你們當樂意侍奉耶和華
[00:28:56.380 --> 00:28:58.380]  侍奉這個字
[00:28:58.380 --> 00:29:01.380]  其實是包含了敬拜的意思
[00:29:01.380 --> 00:29:02.380]  敬拜上帝
[00:29:02.380 --> 00:29:03.380]  將榮耀歸給上帝
[00:29:03.380 --> 00:29:06.380]  就好像保羅在羅馬書十二章第一節
[00:29:06.380 --> 00:29:07.380]  大家很熟悉的聖經
[00:29:07.380 --> 00:29:08.380]  基督徒很熟悉的聖經
[00:29:08.380 --> 00:29:09.380]  弟兄妹妹
[00:29:09.380 --> 00:29:11.380]  我以上帝的慈悲勸你們
[00:29:11.380 --> 00:29:13.380]  將身體獻上當作活祭
[00:29:13.380 --> 00:29:16.380]  這是聖潔的 這是神的喜悅的
[00:29:16.380 --> 00:29:18.380]  你們如此侍奉乃是理所當然的
[00:29:18.380 --> 00:29:19.380]  如果你看英文聖經
[00:29:19.380 --> 00:29:21.380]  或者是原文聖經的翻譯
[00:29:21.380 --> 00:29:23.380]  這個理所當然的意思是什麼
[00:29:23.380 --> 00:29:26.380]  這個是你們應該向上帝獻出
[00:29:26.380 --> 00:29:29.380]  一個真實的敬拜
[00:29:29.380 --> 00:29:31.380]  這個是一個合適的侍奉
[00:29:31.380 --> 00:29:33.380]  就是將你的生命
[00:29:33.380 --> 00:29:37.380]  投入在上帝的手中
[00:29:37.380 --> 00:29:39.380]  我們參加敬拜
[00:29:39.380 --> 00:29:41.380]  要抱着一個心
[00:29:41.380 --> 00:29:43.380]  既然上帝拯救了我
[00:29:43.380 --> 00:29:45.380]  我就願意將我的生命
[00:29:45.380 --> 00:29:47.380]  完全的獻給上帝
[00:29:47.380 --> 00:29:51.380]  因爲上帝是值得我們這樣去服侍他
[00:29:51.380 --> 00:29:52.380]  而當我們這樣去服侍他
[00:29:52.380 --> 00:29:54.380]  敬拜他的時候
[00:29:54.380 --> 00:29:56.380]  上帝因爲我們這個心智
[00:29:56.380 --> 00:30:00.380]  就會得到榮耀
[00:30:00.380 --> 00:30:01.380]  最近呢
[00:30:01.380 --> 00:30:04.380]  我和Miraculous Campus
[00:30:04.380 --> 00:30:07.380]  很多小組分享
[00:30:07.380 --> 00:30:11.380]  今天教會面對一個很大的挑戰
[00:30:11.380 --> 00:30:12.380]  我們也遇到的
[00:30:12.380 --> 00:30:14.380]  其實across the board
[00:30:14.380 --> 00:30:16.380]  今天所有地上的教會
[00:30:16.380 --> 00:30:19.380]  特別是發展的國家當中
[00:30:19.380 --> 00:30:21.380]  已發展的國家當中
[00:30:21.380 --> 00:30:24.380]  經常遇到的一個很大的挑戰
[00:30:24.380 --> 00:30:26.380]  這個挑戰是什麼呢
[00:30:26.380 --> 00:30:29.380]  Consumerism
[00:30:29.380 --> 00:30:32.380]  消費主義
[00:30:32.380 --> 00:30:33.380]  包括基督徒座內
[00:30:33.380 --> 00:30:36.380]  我們也受消費主義的影響
[00:30:36.380 --> 00:30:38.380]  我們發覺我們每個禮拜來教會
[00:30:38.380 --> 00:30:40.380]  是來消費
[00:30:40.380 --> 00:30:42.380]  不是奉獻錢
[00:30:42.380 --> 00:30:45.380]  是來消費時間
[00:30:45.380 --> 00:30:46.380]  很多時候我們來教會的時候
[00:30:46.380 --> 00:30:49.380]  就看看教會有什麼product(產品)
[00:30:49.380 --> 00:30:50.380]  教會有什麼給我呢
[00:30:50.380 --> 00:30:51.380]  有什麼節目呢
[00:30:51.380 --> 00:30:53.380]  有什麼活動呢
[00:30:53.380 --> 00:30:54.380]  放電影挺好的
[00:30:54.380 --> 00:30:55.380]  可以請朋友來
[00:30:55.380 --> 00:30:57.380]  小朋友有science project(科學項目)
[00:30:57.380 --> 00:31:00.380]  然後這樣那樣
[00:31:00.380 --> 00:31:03.380]  值不值得我花時間來這個教會
[00:31:03.380 --> 00:31:04.380]  有這些東西
[00:31:04.380 --> 00:31:08.380]  下次我去其他地方
[00:31:08.380 --> 00:31:11.380]  這是一個極端的說法
[00:31:11.380 --> 00:31:14.380]  但事實上我們不知不覺地
[00:31:14.380 --> 00:31:16.380]  受消費主義的影響
[00:31:16.380 --> 00:31:18.380]  教會有什麼服務給我們呢
[00:31:18.380 --> 00:31:20.380]  教會有什麼節目呢
[00:31:20.380 --> 00:31:22.380]  值不值得我花時間來教會呢
[00:31:22.380 --> 00:31:23.380]  我們很少會想到
[00:31:23.380 --> 00:31:25.380]  原來我們來教會敬拜
[00:31:25.380 --> 00:31:27.380]  特別是來敬拜
[00:31:27.380 --> 00:31:30.380]  是要將自己的生命奉獻給上帝
[00:31:30.380 --> 00:31:33.380]  學習爲主而活
[00:31:33.380 --> 00:31:35.380]  我們很少會考慮
[00:31:35.380 --> 00:31:37.380]  到底我們自己有什麼
[00:31:37.380 --> 00:31:39.380]  可以貢獻給上帝呢
[00:31:39.380 --> 00:31:41.380]  可以貢獻給教會呢
[00:31:41.380 --> 00:31:44.380]  可以貢獻給神的國度呢
[00:31:44.380 --> 00:31:49.380]  有什麼我可以爲上帝而做呢
[00:31:49.380 --> 00:31:50.380]  以上才知道
[00:31:50.380 --> 00:31:51.380]  我剛纔說過
[00:31:51.380 --> 00:31:53.380]  當他見到上帝的時候
[00:31:53.380 --> 00:31:54.380]  第一 發覺
[00:31:54.380 --> 00:31:56.380]  我裝我滅亡了
[00:31:56.380 --> 00:31:58.380]  因爲這麼聖潔公義的上帝
[00:31:58.380 --> 00:32:00.380]  我怎麼親近他
[00:32:00.380 --> 00:32:02.380]  但當他認罪悔改
[00:32:02.380 --> 00:32:03.380]  看見自己的問題
[00:32:03.380 --> 00:32:05.380]  而神的恩典臨到他
[00:32:05.380 --> 00:32:07.380]  除去他罪之後
[00:32:07.380 --> 00:32:08.380]  上帝怎麼說呢
[00:32:08.380 --> 00:32:10.380]  我可以猜念誰呢
[00:32:10.380 --> 00:32:14.380]  誰願意爲我去呢
[00:32:14.380 --> 00:32:16.380]  以上才知道怎麼說
[00:32:16.380 --> 00:32:17.380]  主啊 我在這裏
[00:32:17.380 --> 00:32:19.380]  請猜念我
[00:32:19.380 --> 00:32:21.380]  我想告訴你
[00:32:21.380 --> 00:32:23.380]  他是先知嘛
[00:32:23.380 --> 00:32:24.380]  神要恢復他做先知嘛
[00:32:24.380 --> 00:32:26.380]  那你猜他做先知咯
[00:32:26.380 --> 00:32:29.380]  It's not for me
[00:32:29.380 --> 00:32:33.380]  No
[00:32:33.380 --> 00:32:36.380]  這句話是給每一個基督徒的
[00:32:36.380 --> 00:32:37.380]  當你領受過神的恩典
