
[00:00:00.000 --> 00:00:03.180]  好 各位親愛的大姐妹 大家早安
[00:19:04.080 --> 00:19:06.400]  其實今天我們活在一個世界
[00:19:06.400 --> 00:19:08.600]  其實將人分為等級
[00:19:08.600 --> 00:19:10.480]  不知道大家覺不覺
[00:19:10.480 --> 00:19:13.040]  將人分為等級
[00:19:13.040 --> 00:19:15.800]  但是耶穌卻叫我們要關心
[00:19:15.800 --> 00:19:16.800]  要注意的
[00:19:16.800 --> 00:19:20.400]  不只是一些人們覺得很重要的人
[00:19:20.400 --> 00:19:22.640]  而是一些可能弱小微小的
[00:19:22.640 --> 00:19:26.080]  其實這個耶穌的心
[00:19:26.080 --> 00:19:27.960]  某程度上很大
[00:19:27.960 --> 00:19:31.360]  改變了我自己一個看人或對人的態度
[00:19:31.360 --> 00:19:34.360]  不知道大家有沒有這樣的感覺
[00:19:34.360 --> 00:19:36.720]  因為這個世界有時候
[00:19:36.720 --> 00:19:38.640]  我們看到很多東西
[00:19:38.640 --> 00:19:41.760]  見高拜 見低踩
[00:19:41.760 --> 00:19:44.400]  其實都經常發生的
[00:19:44.400 --> 00:19:45.720]  我有時候就會想
[00:19:45.720 --> 00:19:48.080]  其實這些東西我沒有份的
[00:19:48.080 --> 00:19:49.880]  我不會這樣的
[00:19:49.880 --> 00:19:52.080]  見高拜 見低踩
[00:19:52.080 --> 00:19:53.040]  不是
[00:19:53.040 --> 00:19:55.200]  基督徒都不應該這樣
[00:19:55.200 --> 00:19:59.200]  不過當我去反思我自己的生命的時候
[00:19:59.200 --> 00:20:01.120]  我發覺不是
[00:20:01.120 --> 00:20:03.120]  其實在我心裏面
[00:20:03.120 --> 00:20:06.120]  某程度上都有這個心態的
[00:20:06.120 --> 00:20:06.960]  為什麼呢
[00:20:06.960 --> 00:20:08.440]  譬如我們說
[00:20:08.440 --> 00:20:09.960]  在一些場合
[00:20:09.960 --> 00:20:13.360]  或者在辦公室也好
[00:20:13.360 --> 00:20:14.560]  在哪裡也好
[00:20:14.560 --> 00:20:15.600]  我們見到一些
[00:20:15.600 --> 00:20:18.080]  你覺得他地位高一點
[00:20:18.080 --> 00:20:19.640]  重要一點的人
[00:20:19.640 --> 00:20:22.960]  其實我們就會尊敬他多一點的
[00:20:22.960 --> 00:20:23.360]  是不是
[00:20:23.360 --> 00:20:26.360]  其實某程度上你都值得尊敬的
[00:20:26.360 --> 00:20:28.560]  但是當我們見到一些
[00:20:28.560 --> 00:20:30.080]  可能你覺得
[00:20:30.080 --> 00:20:34.120]  他們是低級員工而已
[00:20:34.120 --> 00:20:36.720]  這些沒什麼重要的
[00:20:36.720 --> 00:20:40.280]  其實有時候我們眼尾都不眨眼的
[00:20:40.280 --> 00:20:41.160]  是不是
[00:20:41.160 --> 00:20:42.520]  或者甚至有時候
[00:20:42.520 --> 00:20:44.640]  認識他不認識他
[00:20:44.640 --> 00:20:47.080]  走過都不用打招呼
[00:20:47.080 --> 00:20:48.000]  我不會這樣
[00:20:48.000 --> 00:20:50.280]  我發覺我自己有的
[00:20:50.280 --> 00:20:53.880]  我心裏面有一個很大的感受
[00:20:53.880 --> 00:20:54.920]  因為
[00:20:54.920 --> 00:20:56.440]  我想到我自己為什麼會這樣
[00:20:56.440 --> 00:20:58.000]  因為可能覺得
[00:20:58.000 --> 00:21:00.000]  外圍高一點的人
[00:21:00.000 --> 00:21:02.720]  他的價值高一點
[00:21:02.720 --> 00:21:05.160]  他的重要性高一點
[00:21:05.160 --> 00:21:07.160]  但是耶穌說其實
[00:21:07.160 --> 00:21:10.360]  他不是以人的身份
[00:21:10.360 --> 00:21:13.960]  地位來看一個人的價值
[00:21:13.960 --> 00:21:15.760]  在耶穌的眼裏面
[00:21:15.760 --> 00:21:17.080]  每一個人
[00:21:17.080 --> 00:21:21.280]  無論你是什麼職級你是什麼階層
[00:21:21.280 --> 00:21:23.840]  都是他所愛的
[00:21:23.840 --> 00:21:26.640]  每一個人的價值是一樣的
[00:21:26.640 --> 00:21:28.400]  耶穌是尊重每一個人的生命
[00:21:28.400 --> 00:21:29.520]  尊重每一個人
[00:21:29.520 --> 00:21:30.640]  甚至乎
[00:21:30.640 --> 00:21:34.120]  他將自己降低到最卑微的
[00:21:34.120 --> 00:21:35.480]  跟他們在一起
[00:21:35.480 --> 00:21:36.960]  並且不只是這樣
[00:21:36.960 --> 00:21:39.360]  更加好像一個毒人一樣
[00:21:39.360 --> 00:21:43.720]  來去服侍他們
[00:21:43.720 --> 00:21:45.280]  而耶穌跟我們說
[00:21:45.280 --> 00:21:47.840]  祂自己生命的使命的時候
[00:21:47.840 --> 00:21:50.120]  就是要我們效法祂
[00:21:50.120 --> 00:21:51.600]  要跟祂一樣
[00:21:51.600 --> 00:21:53.800]  我們要心以更新而變化
[00:21:53.800 --> 00:21:55.280]  去效法祂
[00:21:55.280 --> 00:21:57.120]  有些人會說
[00:21:57.120 --> 00:22:01.320]  來去服侍貧窮人等等
[00:22:01.320 --> 00:22:04.040]  有些弟兄姊妹時常都會說
[00:22:04.040 --> 00:22:06.160]  其實真的很難的
[00:22:06.160 --> 00:22:08.760]  可能他們覺得
[00:22:08.760 --> 00:22:13.400]  這件事是否要我去探望老人院
[00:22:13.400 --> 00:22:15.560]  是否要去探望公園
[00:22:15.560 --> 00:22:17.520]  是否要去服侍家庭
[00:22:17.520 --> 00:22:19.160]  是否要去探望路透社
[00:22:19.160 --> 00:22:22.560]  這些才叫做全福音比貧窮人
[00:22:22.560 --> 00:22:25.600]  或者是一些有需要的人
[00:22:25.600 --> 00:22:27.080]  然後就會想
[00:22:27.080 --> 00:22:28.720]  我哪裡有時間呢
[00:22:28.720 --> 00:22:29.720]  大家不會這樣
[00:22:29.720 --> 00:22:31.200]  有時候很多人掙扎
[00:22:31.200 --> 00:22:32.600]  很多人說他們實踐不了
[00:22:32.600 --> 00:22:34.800]  你說你效法耶穌這方面很難效法
[00:22:34.800 --> 00:22:37.080]  因為我不夠時間
[00:22:37.080 --> 00:22:38.280]  我有家庭要照顧
[00:22:38.280 --> 00:22:39.080]  我要上班
[00:22:39.080 --> 00:22:40.440]  我要進修
[00:22:40.440 --> 00:22:42.000]  我有其他的侍奉
[00:22:42.000 --> 00:22:44.680]  所以我未必會做這些事情
[00:22:44.680 --> 00:22:47.920]  但是其實當我們心意更新而變化
[00:22:47.920 --> 00:22:50.160]  我們看這個世界不一樣的時候
[00:22:50.160 --> 00:22:53.520]  你會發覺其實在我們每天的生活裡
[00:22:53.520 --> 00:22:56.120]  我們是可以實踐到的
[00:22:56.120 --> 00:23:01.160]  譬如你在工作的地方
[00:23:01.160 --> 00:23:04.000]  有沒有一些經常被人忽視
[00:23:04.000 --> 00:23:05.040]  被人拒絕
[00:23:05.040 --> 00:23:07.080]  排斥的人
[00:23:07.080 --> 00:23:10.400]  那你其實會不會特別去留意到這些人
[00:23:10.400 --> 00:23:13.760]  還是你還是覺得他一樣奇怪這麼奇怪
[00:23:13.760 --> 00:23:17.800]  跟其他人一起排斥他呢
[00:23:17.800 --> 00:23:19.880]  然後其實很簡單的
[00:23:19.880 --> 00:23:22.800]  每一天我們都會進出家裡
[00:23:22.800 --> 00:23:24.800]  我們的大廈
[00:23:24.800 --> 00:23:29.120]  有一些我們覺得很重要的人
[00:23:29.120 --> 00:23:29.960]  我們的管理員
[00:23:29.960 --> 00:23:32.800]  我們的清潔工人
[00:23:32.800 --> 00:23:37.480]  其實他們在我們的生活裡是非常重要的
[00:23:37.480 --> 00:23:42.000]  沒有了他們,我們的大廈,所有的清潔
[00:23:42.000 --> 00:23:44.240]  我們自己也做不到
[00:23:44.240 --> 00:23:45.360]  另外呢
[00:23:45.360 --> 00:23:46.960]  有一件事很特別的
[00:23:46.960 --> 00:23:52.040]  就是不知道我們當中有哪個家庭有引用飛鴻姐姐呢
[00:23:52.040 --> 00:23:54.240]  有沒有啊?
[00:23:54.240 --> 00:23:56.040]  有沒有啊?
[00:23:56.040 --> 00:23:56.760]  沒有啊
[00:23:56.760 --> 00:23:59.360]  應該有的,我相信一下
[00:23:59.360 --> 00:24:00.600]  或者現在其實很普遍
[00:24:00.600 --> 00:24:04.280]  香港有幾十萬的引用飛鴻
[00:24:04.280 --> 00:24:06.440]  其實這些姐姐
[00:24:06.440 --> 00:24:07.880]  有時候有些人會覺得
[00:24:07.880 --> 00:24:10.440]  我付錢請她回來
[00:24:10.440 --> 00:24:11.720]  服侍我們
[00:24:11.720 --> 00:24:13.600]  但是呢
[00:24:13.600 --> 00:24:15.560]  其實神的眼
[00:24:15.560 --> 00:24:17.440]  他們都是很重要的
[00:24:17.440 --> 00:24:19.040]  我記得在十年前
[00:24:19.040 --> 00:24:21.080]  我開始因為家裡的需要
[00:24:21.080 --> 00:24:26.200]  我就開始去請引用飛鴻姐姐
[00:24:26.200 --> 00:24:28.600]  那我請到的時候
[00:24:28.600 --> 00:24:30.680]  我覺得真是開心到暈了
[00:24:30.680 --> 00:24:32.280]  因為一身鬆了
[00:24:32.280 --> 00:24:35.440]  因為我從此就不用經常做家務了
[00:24:35.440 --> 00:24:36.920]  可以專心上班
[00:24:36.920 --> 00:24:39.360]  可以做很多自己想做的事
[00:24:39.360 --> 00:24:40.000]  很多時間
[00:24:40.000 --> 00:24:42.720]  不用做一些自己覺得不想做的事
[00:24:42.720 --> 00:24:44.160]  很開心
[00:24:44.160 --> 00:24:45.760]  有人服侍我了
[00:24:45.760 --> 00:24:49.960]  但是當飛鴻姐姐一踏進我家的時候
[00:24:49.960 --> 00:24:52.440]  竟然感受到神跟我說
[00:24:52.440 --> 00:24:54.280]  他說
[00:24:54.280 --> 00:24:56.800]  你就要好好照顧這個人
[00:24:56.800 --> 00:24:59.000]  因為這個呢
[00:24:59.000 --> 00:25:01.560]  是一個飄洋過海
[00:25:01.560 --> 00:25:03.920]  離鄉別井的人
[00:25:03.920 --> 00:25:09.000]  這是一個寄居在你家的人
[00:25:09.000 --> 00:25:14.120]  我教你要好好地照顧他
[00:25:14.120 --> 00:25:14.960]  我聽完之後
[00:25:14.960 --> 00:25:19.200]  原來你這樣看他
[00:25:19.200 --> 00:25:20.680]  所以我就跟飛鴻姐姐說
[00:25:20.680 --> 00:25:25.320]  我希望你在我家做得開心
[00:25:25.320 --> 00:25:27.760]  我希望我們好像一家人一樣
[00:25:27.760 --> 00:25:30.120]  一起來生活
[00:25:30.120 --> 00:25:32.120]  如是者過了很多年
[00:25:32.120 --> 00:25:33.760]  我們都是很開心的相處
[00:25:33.760 --> 00:25:37.640]  當然其實在這個過程中
[00:25:37.640 --> 00:25:38.760]  也不容易的
[00:25:38.760 --> 00:25:40.520]  因為他很多做的事
[00:25:40.520 --> 00:25:41.600]  不懂得做
[00:25:41.600 --> 00:25:43.200]  做得不好
[00:25:43.200 --> 00:25:44.000]  很多時候
[00:25:44.000 --> 00:25:45.480]  我想如果有請飛鴻姐姐
[00:25:45.480 --> 00:25:47.120]  你也有那個經驗
[00:25:47.120 --> 00:25:49.000]  所以我也來了
[00:25:49.000 --> 00:25:50.480]  看到他做的事
[00:25:50.480 --> 00:25:52.840]  但是每次其實
[00:25:52.840 --> 00:25:56.720]  當我很想大聲罵他的時候
[00:25:56.720 --> 00:25:59.440]  或者用一些不好的言語罵他的時候
[00:25:59.440 --> 00:26:01.240]  飛鴻姐姐都告訴我
[00:26:01.240 --> 00:26:03.320]  請你提醒我
[00:26:03.320 --> 00:26:05.080]  他雖然有做錯
[00:26:05.080 --> 00:26:07.120]  但是你可不可以用一些溫柔
[00:26:07.120 --> 00:26:08.520]  好一點的語氣
[00:26:08.520 --> 00:26:11.800]  來跟他聊天呢
[00:26:11.800 --> 00:26:14.520]  其實神都一直去改變我的生命
[00:26:14.520 --> 00:26:16.600]  就是用祂的心
[00:26:16.600 --> 00:26:19.360]  這也是飛鴻姐姐雖然距離服侍你
[00:26:19.360 --> 00:26:23.040]  但是也是我要你去服侍的人
[00:26:23.040 --> 00:26:26.120]  其實這件事很妖怪的
[00:26:26.120 --> 00:26:30.120]  就是用一個耶穌僕人的心
[00:26:30.120 --> 00:26:34.960]  去服侍在你家裡服侍你的人
[00:26:34.960 --> 00:26:36.640]  很奇怪
[00:26:36.640 --> 00:26:38.200]  不過
[00:26:38.200 --> 00:26:42.120]  我們的JSO就是一個這樣的主
[00:26:42.120 --> 00:26:44.440]  在祂的眼裡
[00:26:44.440 --> 00:26:46.480]  每一個人都有尊嚴
[00:26:46.480 --> 00:26:48.400]  每一個人都有價值
[00:26:48.400 --> 00:26:50.400]  所以讓我們學習吧
[00:26:50.400 --> 00:26:53.440]  JSO謙卑
[00:26:53.440 --> 00:26:54.760]  社己
[00:26:54.760 --> 00:26:57.120]  僕人的心
[00:26:57.120 --> 00:26:59.080]  在我們每天的生活裡
[00:26:59.080 --> 00:27:02.400]  自然的流露活出來
[00:27:02.400 --> 00:27:04.640]  好 最後一個心
[00:27:04.640 --> 00:27:07.720]  就是願神得榮耀的心
[00:27:07.720 --> 00:27:08.760]  最後一個心
[00:27:08.760 --> 00:27:10.680]  來到我們今天聖經裡面
[00:27:10.680 --> 00:27:14.840]  最後的第九節到第十一節
[00:27:14.840 --> 00:27:16.720]  這裡我們說
[00:27:16.720 --> 00:27:19.080]  耶穌因為祂的馴服
[00:27:19.080 --> 00:27:22.200]  神將祂升為至高
[00:27:22.200 --> 00:27:27.720]  並且賜給祂超過萬名之上的名
[00:27:27.720 --> 00:27:31.080]  神給祂的獎賞
[00:27:31.080 --> 00:27:33.120]  我們看到其實
[00:27:33.120 --> 00:27:36.240]  耶穌得到更大的獎賞
[00:27:36.240 --> 00:27:37.720]  什麼在乎呢
[00:27:37.720 --> 00:27:40.760]  原來好像人一樣在地上
[00:27:40.760 --> 00:27:47.080]  窮種一生為自己爭取很多的名利財富
[00:27:47.080 --> 00:27:51.720]  其實我們都知道的
[00:27:51.720 --> 00:27:52.840]  今天有多少錢也好
[00:27:52.840 --> 00:27:56.360]  有多少棟樓也好
[00:27:56.360 --> 00:27:59.120]  其實最終我們都帶不走
[00:27:59.120 --> 00:28:02.240]  最終我們要得到的獎賞
[00:28:02.240 --> 00:28:03.760]  我們要追求的是
[00:28:03.760 --> 00:28:05.800]  一個上帝喜悅的生命
[00:28:05.800 --> 00:28:07.800]  在這個過程裡面
[00:28:07.800 --> 00:28:09.560]  上帝喜不喜歡
[00:28:09.560 --> 00:28:13.400]  而我們最終期盼的是得到
[00:28:13.400 --> 00:28:14.520]  好像耶穌基督那樣
[00:28:14.520 --> 00:28:19.040]  得到上帝親自的獎賞
[00:28:19.040 --> 00:28:20.760]  還有一點很重要的
[00:28:20.760 --> 00:28:23.040]  就是耶穌所做的事
[00:28:23.040 --> 00:28:24.000]  一生所做的事
[00:28:24.000 --> 00:28:28.120]  使人都要稱祂為
[00:28:28.120 --> 00:28:30.120]  承認祂是主
[00:28:30.120 --> 00:28:31.320]  要屈膝
[00:28:31.320 --> 00:28:33.320]  另外最重要更加重要的是
[00:28:33.320 --> 00:28:36.880]  使榮耀歸給父神
[00:28:36.880 --> 00:28:39.840]  讓人知道一生所做的
[00:28:39.840 --> 00:28:40.880]  是父神
[00:28:40.880 --> 00:28:43.920]  要讓父神得榮耀
[00:28:43.920 --> 00:28:48.120]  有時候我們經常說
[00:28:48.120 --> 00:28:49.520]  我們做的事
[00:28:49.520 --> 00:28:52.520]  主得榮耀主得榮耀
[00:28:52.520 --> 00:28:54.280]  你有沒有試過有人跟你說
[00:28:54.280 --> 00:28:55.080]  我也試過了
[00:28:55.080 --> 00:28:56.440]  有時候同事
[00:28:56.440 --> 00:28:58.200]  你做一些抉擇
[00:28:58.200 --> 00:28:59.800]  分享的時候
[00:28:59.800 --> 00:29:00.760]  同事說
[00:29:00.760 --> 00:29:03.960]  你的基督徒都傻
[00:29:03.960 --> 00:29:06.280]  傻傻的
[00:29:06.280 --> 00:29:09.920]  什麼叫做主得榮耀
[00:29:09.920 --> 00:29:12.680]  你有什麼好處
[00:29:12.680 --> 00:29:14.680]  有時候真的沒什麼好處
[00:29:14.680 --> 00:29:16.360]  他們說人不為己
[00:29:16.360 --> 00:29:18.800]  天誅地滅
[00:29:18.800 --> 00:29:22.080]  在很多這些聲音裡面
[00:29:22.080 --> 00:29:23.280]  但是耶穌說
[00:29:23.280 --> 00:29:24.840]  你要堅持
[00:29:24.840 --> 00:29:26.520]  有一個向下的移動
[00:29:26.520 --> 00:29:28.560]  就是說
[00:29:28.560 --> 00:29:30.680]  我們所有的決定
[00:29:30.680 --> 00:29:31.960]  我們做的事
[00:29:31.960 --> 00:29:34.280]  不是為自己榮耀
[00:29:34.280 --> 00:29:36.880]  最終我希望的就是
[00:29:36.880 --> 00:29:40.880]  神得榮耀
[00:29:40.880 --> 00:29:44.400]  有些人覺得我們很吃虧
[00:29:44.400 --> 00:29:45.600]  但是其實
[00:29:45.600 --> 00:29:49.000]  是不是真的吃虧呢
[00:29:49.000 --> 00:29:51.760]  其實當我們經歷了上帝的封聖
[00:29:51.760 --> 00:29:53.000]  祂所講的
[00:29:53.000 --> 00:29:54.880]  祂真佛的時候
[00:29:54.880 --> 00:29:55.960]  我們就會想
[00:29:55.960 --> 00:29:59.600]  其實我們能夠將眼目定睛
[00:29:59.600 --> 00:30:01.920]  在神的身上
[00:30:01.920 --> 00:30:03.920]  願祂得榮耀
[00:30:03.920 --> 00:30:06.320]  最終得祂的獎賞
[00:30:06.320 --> 00:30:08.320]  這個比起我們今天
[00:30:08.320 --> 00:30:10.560]  在這個世上勞碌奔波
[00:30:10.560 --> 00:30:13.320]  同人爭命奪利
[00:30:13.320 --> 00:30:16.200]  就是一生都不是這麼開心
[00:30:16.200 --> 00:30:17.960]  活在這樣的情況下
[00:30:17.960 --> 00:30:19.760]  其實是開心很多的
[00:30:19.760 --> 00:30:21.280]  做人
[00:30:21.280 --> 00:30:25.320]  但我講一個很簡單的例子
[00:30:25.320 --> 00:30:29.120]  在兩年前
[00:30:29.120 --> 00:30:31.280]  當我們新冠肺炎
[00:30:31.280 --> 00:30:33.200]  疫情開始的時候
[00:30:33.200 --> 00:30:35.520]  我們大家很害怕
[00:30:35.520 --> 00:30:37.440]  搶口罩
[00:30:37.440 --> 00:30:39.880]  搶消毒用品
[00:30:39.880 --> 00:30:40.920]  很多東西都在搶
[00:30:40.920 --> 00:30:42.800]  廁紙
[00:30:42.800 --> 00:30:43.840]  在搶
[00:30:43.840 --> 00:30:46.760]  教會當然因為疫情嚴重
[00:30:46.760 --> 00:30:50.000]  都關門了
[00:30:50.000 --> 00:30:52.400]  我們一群頂子妹童工
[00:30:52.400 --> 00:30:54.120]  我們就想
[00:30:54.120 --> 00:30:58.440]  其實我們是否都是這樣去迴避呢
[00:30:58.440 --> 00:30:59.800]  當然疫情真是嚴重
[00:30:59.800 --> 00:31:02.720]  我們真是要做足防疫措施
[00:31:02.720 --> 00:31:04.000]  但我們祈禱神
[00:31:04.000 --> 00:31:06.680]  有什麼我們可以做
[00:31:06.680 --> 00:31:08.680]  教會在這段時間
[00:31:08.680 --> 00:31:10.360]  當我們禱告的時候
[00:31:10.360 --> 00:31:13.520]  神就給我們看到我們的輪舍
[00:31:13.520 --> 00:31:17.840]  當中感動我們去服侍一些
[00:31:17.840 --> 00:31:19.920]  我們可以在家裡躲起來
[00:31:19.920 --> 00:31:24.800]  但他們因為有工作崗位要堅守
[00:31:24.800 --> 00:31:27.080]  其實他們不能夠
[00:31:27.080 --> 00:31:28.600]  離開工作崗位
[00:31:28.600 --> 00:31:29.840]  繼續要上班
[00:31:29.840 --> 00:31:32.840]  繼續要在疫情下服侍人
[00:31:32.840 --> 00:31:36.320]  我們就看到教會對面有一個
[00:31:36.320 --> 00:31:37.480]  巴士總站
[00:31:37.480 --> 00:31:40.040]  我們在銅鑼灣我們的教會
[00:31:40.040 --> 00:31:41.040]  摩頓台那裡
[00:31:41.040 --> 00:31:43.880]  對面有一個巴士總站
[00:31:43.880 --> 00:31:46.160]  對面有很多的車長
[00:31:46.160 --> 00:31:48.360]  我們附近有一個垃圾站
[00:31:48.360 --> 00:31:50.520]  有很多做清潔的
[00:31:50.520 --> 00:31:52.800]  我們又看到
[00:31:52.800 --> 00:31:55.240]  我們有三十多棟的單棟大廈
[00:31:55.240 --> 00:31:56.320]  在我們附近
[00:31:56.320 --> 00:31:59.520]  我們想起裡面的管理員
[00:31:59.520 --> 00:32:00.600]  然後我們又看到
[00:32:00.600 --> 00:32:04.720]  我們教會對面有維多利亞公園
[00:32:04.720 --> 00:32:07.080]  裡面其實有很多花籠
[00:32:07.080 --> 00:32:08.400]  很多的清潔工
[00:32:08.400 --> 00:32:10.680]  繼續在堅守他們的崗位
[00:32:10.680 --> 00:32:11.760]  上來感動我們
[00:32:11.760 --> 00:32:13.320]  我們就向弟兄姊妹說
[00:32:13.320 --> 00:32:15.560]  大家捐一些物資出來
[00:32:15.560 --> 00:32:17.520]  讓我們可以去服侍他們
[00:32:17.520 --> 00:32:18.320]  送給他們
[00:32:18.320 --> 00:32:20.000]  因為他們都是在撲
[00:32:20.000 --> 00:32:20.920]  他們可能比我們更慘
[00:32:20.920 --> 00:32:22.600]  他們沒有時間去撲
[00:32:22.600 --> 00:32:25.040]  所以我們就把這些物資
[00:32:25.040 --> 00:32:26.840]  一包一包包好了
[00:32:26.840 --> 00:32:28.680]  就去拿給他們
[00:32:28.680 --> 00:32:29.640]  送過去給他們
[00:32:29.640 --> 00:32:31.960]  有一天我們去到維園
[00:32:31.960 --> 00:32:36.280]  我們就去到其中籃球場
[00:32:36.280 --> 00:32:38.040]  大家都知道維園籃球場
[00:32:38.040 --> 00:32:40.600]  旁邊那個公廁
[00:32:40.600 --> 00:32:42.360]  我們進去的時候
[00:32:42.360 --> 00:32:46.600]  就看到一個姐姐在裡面
[00:32:46.600 --> 00:32:48.280]  還有一個電爐在那裡
[00:32:48.280 --> 00:32:49.040]  小電爐
[00:32:49.040 --> 00:32:50.200]  小小的電爐
[00:32:50.200 --> 00:32:52.600]  她就在那裡煮飯吃
[00:32:52.600 --> 00:32:53.800]  看到這個情況
[00:32:53.800 --> 00:32:55.360]  其實我們都已經有些
[00:32:55.360 --> 00:32:58.880]  嘩 在廁所煮飯吃
[00:32:58.880 --> 00:33:01.560]  但是當我們繼續跟她聊天的時候
[00:33:01.560 --> 00:33:02.920]  就跟她說到
[00:33:02.920 --> 00:33:04.480]  我們有什麼狀況
[00:33:04.480 --> 00:33:05.280]  分享給我們
[00:33:05.280 --> 00:33:07.680]  看看你現在的心情是怎麼樣
[00:33:07.680 --> 00:33:08.320]  聊著聊著
[00:33:08.320 --> 00:33:10.480]  她就說
[00:33:10.480 --> 00:33:11.960]  是很艱難
[00:33:11.960 --> 00:33:14.800]  因為疫情大家都很怕
[00:33:14.800 --> 00:33:15.840]  有細菌
[00:33:15.840 --> 00:33:19.800]  所以很怕碰到廁所裡面任何東西
[00:33:19.800 --> 00:33:21.560]  包括馬桶當然
[00:33:21.560 --> 00:33:22.840]  所以呢
[00:33:22.840 --> 00:33:25.960]  就不站近馬桶
[00:33:25.960 --> 00:33:29.040]  就來到方便了
[00:33:29.040 --> 00:33:30.480]  結果是什麼呢
[00:33:30.480 --> 00:33:32.120]  當然是整個地方都是
[00:33:32.120 --> 00:33:33.760]  是不是
[00:33:33.760 --> 00:33:35.240]  那
[00:33:35.240 --> 00:33:37.720]  她很難過
[00:33:37.720 --> 00:33:39.080]  出了細菌
[00:33:39.080 --> 00:33:43.160]  但是當她嘗試去跟一些來到的人說
[00:33:43.160 --> 00:33:45.120]  不如大家小心一點
[00:33:45.120 --> 00:33:46.720]  站近一點
[00:33:46.720 --> 00:33:49.520]  她得到的答案是
[00:33:49.520 --> 00:33:53.280]  那你不用做了
[00:33:53.280 --> 00:33:54.920]  真的很難過
[00:33:54.920 --> 00:33:57.120]  我想如果我是她
[00:33:57.120 --> 00:33:59.000]  我聽到會覺得很委屈
[00:33:59.000 --> 00:34:00.040]  很難過
[00:34:00.040 --> 00:34:03.360]  但是她就在這樣的處境當中
[00:34:03.360 --> 00:34:04.120]  我們沒有辦法
[00:34:04.120 --> 00:34:06.400]  我們唯有安慰她
[00:34:06.400 --> 00:34:09.520]  我們又不敢跟她洗廁所
[00:34:09.520 --> 00:34:11.880]  我們唯有只能夠用口安慰她
[00:34:11.880 --> 00:34:12.680]  我們跟她說
[00:34:12.680 --> 00:34:14.720]  可不可以為你祈禱
[00:34:14.720 --> 00:34:15.400]  她說
[00:34:15.400 --> 00:34:16.440]  不要了
[00:34:16.440 --> 00:34:18.400]  我拜拜其他東西的
[00:34:18.400 --> 00:34:20.160]  不用了
[00:34:20.160 --> 00:34:21.000]  但是我們說
[00:34:21.000 --> 00:34:21.640]  不要了
[00:34:21.640 --> 00:34:22.960]  耶穌愛你的
[00:34:22.960 --> 00:34:24.400]  我們去教會來的
[00:34:24.400 --> 00:34:27.040]  你讓我們為你祈禱吧
[00:34:27.040 --> 00:34:29.120]  她終於肯了
[00:34:29.120 --> 00:34:30.480]  我們為她祈禱
[00:34:30.480 --> 00:34:31.760]  我很感恩
[00:34:31.760 --> 00:34:35.560]  當我們姊妹跟她祈禱之後
[00:34:35.560 --> 00:34:36.920]  她
[00:34:36.920 --> 00:34:39.080]  這幅就是當天她上去
[00:34:39.080 --> 00:34:41.960]  拿著我們送給她的祝福包
[00:34:41.960 --> 00:34:43.360]  其實很少東西的
[00:34:43.360 --> 00:34:44.640]  只有五個口罩
[00:34:44.640 --> 00:34:47.880]  一支噴霧
[00:34:47.880 --> 00:34:51.000]  她拿著那個包包
[00:34:51.000 --> 00:34:51.560]  她說
[00:34:51.560 --> 00:34:55.000]  多謝耶穌
[00:34:55.000 --> 00:34:57.200]  不停在說多謝耶穌
[00:34:57.200 --> 00:34:58.760]  我很感恩
[00:34:58.760 --> 00:35:01.240]  因為我們做的事情不多
[00:35:01.240 --> 00:35:02.200]  但是我們多謝主
[00:35:02.200 --> 00:35:03.680]  讓我們能夠去到那個地方
[00:35:03.680 --> 00:35:05.840]  讓祂知道耶穌
[00:35:05.840 --> 00:35:09.360]  在祂很艱難的時候
[00:35:09.360 --> 00:35:10.680]  耶穌愛她
[00:35:10.680 --> 00:35:12.680]  派人來關心她
[00:35:12.680 --> 00:35:14.120]  來了解她
[00:35:14.120 --> 00:35:17.200]  雖然我們不能夠幫她洗廁所
[00:35:17.200 --> 00:35:18.800]  但是那份關懷
[00:35:18.800 --> 00:35:21.000]  我們很希望她能夠感受到
[00:35:21.000 --> 00:35:24.480]  耶穌沒有忘記她
[00:35:24.480 --> 00:35:25.600]  其實這兩年以來
[00:35:25.600 --> 00:35:27.560]  我們也有繼續去探望
[00:35:27.560 --> 00:35:36.560]  這些在教會周遭的工作人員
[00:35:36.560 --> 00:35:38.080]  我們很欣賞他們
[00:35:38.080 --> 00:35:39.280]  繼續去探望他們
[00:35:39.280 --> 00:35:40.880]  跟他們做朋友
[00:35:40.880 --> 00:35:45.880]  最近聽到一個很好的見證分享
[00:35:45.880 --> 00:35:47.360]  就是其中有一位
[00:35:47.360 --> 00:35:49.760]  另外一位清潔姐姐
[00:35:49.760 --> 00:35:52.680]  她說她從不認識神開始
[00:35:52.680 --> 00:35:53.800]  不認識誰是耶穌
[00:35:53.800 --> 00:35:54.920]  還沒聽過
[00:35:54.920 --> 00:35:57.800]  直到她現在會跟別人分享
[00:35:57.800 --> 00:35:59.000]  耶穌是誰
[00:35:59.000 --> 00:36:02.000]  耶穌會為她釘十字架
[00:36:02.000 --> 00:36:03.320]  然後她說
[00:36:03.320 --> 00:36:06.320]  現在有時候經過維園
[00:36:06.320 --> 00:36:09.320]  如果你有見過
[00:36:09.320 --> 00:36:11.200]  「耶穌是主」四個字
