
[00:00:00.000 --> 00:00:10.000]  我預備編導時,我求問主,到底我這個世界需不需要有主你的精兵呢?
[00:29:22.000 --> 00:29:26.000]  帖下面寫著合乎同情
[00:29:26.000 --> 00:29:28.000]  但又畫了兩畫
[00:29:28.000 --> 00:29:33.000]  我就想到底我怎樣一起去呢
[00:29:33.000 --> 00:29:35.000]  想了一段時間
[00:29:35.000 --> 00:29:37.000]  後來我打電話給他
[00:29:37.000 --> 00:29:39.000]  到底是我去
[00:29:39.000 --> 00:29:42.000]  我和太太去還是一起去呢
[00:29:42.000 --> 00:29:46.000]  後來他回覆原來是合乎同情
[00:29:46.000 --> 00:29:49.000]  我看到明明在那裏畫了兩畫
[00:29:49.000 --> 00:29:52.000]  他說可能是多手畫了
[00:29:52.000 --> 00:29:56.000]  知道家裏那麼多人
[00:29:56.000 --> 00:29:58.000]  全家都請了你
[00:29:58.000 --> 00:30:00.000]  就是這樣
[00:30:00.000 --> 00:30:05.000]  在此我們神祈望
[00:30:05.000 --> 00:30:08.000]  先用愛去注滿家庭
[00:30:08.000 --> 00:30:11.000]  然後家人因為我們
[00:30:11.000 --> 00:30:14.000]  心裏有耶穌基督的愛
[00:30:14.000 --> 00:30:16.000]  從而得福
[00:30:16.000 --> 00:30:18.000]  《路行傳》16章31節提到
[00:30:18.000 --> 00:30:19.000]  當信主耶穌
[00:30:19.000 --> 00:30:23.000]  「你和你一家都必得救」
[00:30:23.000 --> 00:30:30.000]  我們回想小彬彬眼球的血案
[00:30:30.000 --> 00:30:37.000]  據聞兇手是他嬸那些
[00:30:37.000 --> 00:30:40.000]  是伯娘那些
[00:30:40.000 --> 00:30:41.000]  人已死
[00:30:41.000 --> 00:30:43.000]  我們不知道為何他會這樣做
[00:30:43.000 --> 00:30:46.000]  不過這可能是一個家庭問題
[00:30:46.000 --> 00:30:50.000]  而小彬彬是一個無辜的受害者
[00:30:50.000 --> 00:30:51.000]  我們不知道
[00:30:51.000 --> 00:30:53.000]  因為我們不知道
[00:30:53.000 --> 00:31:00.000]  這本書叫《尋找生命的足跡》
[00:31:00.000 --> 00:31:03.000]  裏面提到家裏的持家者
[00:31:03.000 --> 00:31:06.000]  通常是女性較多
[00:31:06.000 --> 00:31:08.000]  所以如果母親
[00:31:08.000 --> 00:31:10.000]  要在家裏有一個好的見證
[00:31:12.000 --> 00:31:19.000]  他提到要解開父母與兒女的糾纏
[00:31:19.000 --> 00:31:23.000]  因為母親和兒女的糾纏
[00:31:23.000 --> 00:31:27.000]  往往是因為自己的空虛
[00:31:27.000 --> 00:31:30.000]  聖經分別用兩段經文
[00:31:30.000 --> 00:31:35.000]  提醒母女和母子都要放手
[00:31:35.000 --> 00:31:38.000]  《馬可福音》七章提到母女
[00:31:38.000 --> 00:31:41.000]  而《路加福音》七章提到母子
[00:31:41.000 --> 00:31:43.000]  我們今天只看一段
[00:31:43.000 --> 00:31:45.000]  我們看《路加福音》
[00:31:45.000 --> 00:31:48.000]  這兩段經文提到主耶穌
[00:31:48.000 --> 00:31:52.000]  希望父母和子女要立戒線
[00:31:52.000 --> 00:31:58.000]  不過母親是兒子出世的第一年
[00:31:58.000 --> 00:32:00.000]  最親密的人
[00:32:00.000 --> 00:32:03.000]  抱起他餵奶換尿片
[00:32:03.000 --> 00:32:07.000]  提供新生命最親密的接觸
[00:32:07.000 --> 00:32:09.000]  不過當兒女長大的時候
[00:32:09.000 --> 00:32:11.000]  就要懂得放手
[00:32:11.000 --> 00:32:13.000]  不過這個放手
[00:32:13.000 --> 00:32:15.000]  第一樣是立戒線
[00:32:15.000 --> 00:32:17.000]  不過聖經所提的
[00:32:17.000 --> 00:32:20.000]  都不是完全放手的意思
[00:32:20.000 --> 00:32:25.000]  只是說要在擔心和放手中間
[00:32:25.000 --> 00:32:28.000]  找一個平衡點
[00:32:28.000 --> 00:32:30.000]  我們看這段經文
[00:32:30.000 --> 00:32:33.000]  「阿了不哥時,耶穌往一座城去,
[00:32:33.000 --> 00:32:35.000]  這城名叫拿恩,
[00:32:35.000 --> 00:32:38.000]  他向門徒和極多人與他同行,
[00:32:38.000 --> 00:32:42.000]  將近城門,有一個死人被抬出來,
[00:32:42.000 --> 00:32:45.000]  這人是他母親獨生的兒子,
[00:32:45.000 --> 00:32:47.000]  他母親是寡婦,
[00:32:47.000 --> 00:32:51.000]  有城裡許多人同著寡婦送殯,
[00:32:51.000 --> 00:32:54.000]  主看見寡婦就憐憫他,
[00:32:54.000 --> 00:32:57.000]  對他說不要哭。」
[00:32:57.000 --> 00:33:00.000]  似乎你看到當時很多人
[00:33:00.000 --> 00:33:02.000]  陪著寡婦送殯
[00:33:02.000 --> 00:33:04.000]  耶穌同情這個母親
[00:33:04.000 --> 00:33:09.000]  不過叫她不要哭
[00:33:09.000 --> 00:33:11.000]  耶穌提醒這個母親
[00:33:11.000 --> 00:33:16.000]  要她對兒子放手
[00:33:16.000 --> 00:33:18.000]  她應該走自己的路
[00:33:18.000 --> 00:33:21.000]  她會張開眼睛
[00:33:21.000 --> 00:33:24.000]  然後母親知道
[00:33:24.000 --> 00:33:27.000]  在兒子離世的這一段日子
[00:33:27.000 --> 00:33:28.000]  她不孤單
[00:33:28.000 --> 00:33:30.000]  其實很多人陪她
[00:33:30.000 --> 00:33:35.000]  她不要將自己的人際關係的需求
[00:33:35.000 --> 00:33:40.000]  只用她與兒子的接觸去滿足
[00:33:40.000 --> 00:33:42.000]  耶穌鼓勵她
[00:33:42.000 --> 00:33:46.000]  她要讓兒子自己成長
[00:33:46.000 --> 00:33:51.000]  否則兒子不能成長
[00:33:51.000 --> 00:33:56.000]  最後這份報紙是
[00:33:56.000 --> 00:34:01.000]  中大開學時
[00:34:01.000 --> 00:34:05.000]  原本師生也有一張大合照
[00:34:05.000 --> 00:34:11.000]  這張大合照只有三百人
[00:34:11.000 --> 00:34:12.000]  今年很奇怪
[00:34:12.000 --> 00:34:18.000]  很多學生的父母也一齊來
[00:34:18.000 --> 00:34:25.000]  搞出了六百人的師生家屬集體全家福
[00:34:25.000 --> 00:34:29.000]  沈墜校長在報紙裏
[00:34:29.000 --> 00:34:30.000]  撰文說
[00:34:30.000 --> 00:34:34.000]  為何這麼多人來中大讀書呢?
[00:34:34.000 --> 00:34:37.000]  原來人們開始少去外國讀書
[00:34:37.000 --> 00:34:41.000]  因為父母希望子女在香港讀書
[00:34:41.000 --> 00:34:43.000]  可以多些時間照顧
[00:34:43.000 --> 00:34:47.000]  不過原來太多照顧
[00:34:47.000 --> 00:34:49.000]  會令到大學生的心智
[00:34:49.000 --> 00:34:53.000]  停留在初中生和小學的階段
[00:34:53.000 --> 00:34:56.000]  所以她叮囑父母要小心
[00:34:56.000 --> 00:34:58.000]  最後她建議
[00:34:58.000 --> 00:35:01.000]  如果在空巢的家庭
[00:35:01.000 --> 00:35:04.000]  或者一些空虛的家長
[00:35:04.000 --> 00:35:07.000]  不如嘗試重建自己的社交生活
[00:35:07.000 --> 00:35:12.000]  不要找兒女的世界去填空
[00:35:12.000 --> 00:35:18.000]  否則只會令他們變成小學生
[00:35:18.000 --> 00:35:22.000]  主耶穌在聖經裏提及
[00:35:22.000 --> 00:35:27.000]  父母如何愛自己身邊的家人呢?
[00:35:27.000 --> 00:35:29.000]  原來最簡單的就是
[00:35:29.000 --> 00:35:34.000]  你給他們一個獨立的世界
[00:35:34.000 --> 00:35:37.000]  讓他們走回神要他們走的路
[00:35:37.000 --> 00:35:41.000]  你自己也走回神給你的路
[00:35:41.000 --> 00:35:43.000]  你在神的裏面找回一個意象
[00:35:43.000 --> 00:35:45.000]  神就要你做這件事
[00:35:45.000 --> 00:35:47.000]  不過不是完全放手
[00:35:47.000 --> 00:35:53.000]  是照顧放手裏面找一個中間點
[00:35:53.000 --> 00:35:54.000]  頂姐妹
[00:35:54.000 --> 00:35:56.000]  盼望今日神的提醒
[00:35:56.000 --> 00:35:58.000]  我們一齊去思考聖經
[00:35:58.000 --> 00:36:01.000]  幫助我們知道
[00:36:01.000 --> 00:36:04.000]  原來神提醒我們要撇下一切
[00:36:04.000 --> 00:36:07.000]  不要讓世俗的東西去纏擾我們
[00:36:07.000 --> 00:36:09.000]  第二
[00:36:09.000 --> 00:36:12.000]  原來我們在行神的心意的時候
[00:36:12.000 --> 00:36:15.000]  未必一定一帆風順
[00:36:15.000 --> 00:36:21.000]  也未必全人類很支持你
[00:36:21.000 --> 00:36:23.000]  像瑪麗那樣
[00:36:23.000 --> 00:36:26.000]  所以當我自己行侍奉的路
[00:36:26.000 --> 00:36:29.000]  有時會很孤單的時候
[00:36:29.000 --> 00:36:32.000]  我就知道可能我在活神的心意
[00:36:32.000 --> 00:36:34.000]  我就繼續努力
[00:36:34.000 --> 00:36:35.000]  第三
[00:36:35.000 --> 00:36:37.000]  如果你在家裏的見證
[00:36:37.000 --> 00:36:39.000]  見證得到
[00:36:39.000 --> 00:36:42.000]  你在世界所有的角落
[00:36:42.000 --> 00:36:44.000]  你都能夠活出神的愛
[00:36:44.000 --> 00:36:47.000]  因為家裏是最難活的
[00:36:47.000 --> 00:36:48.000]  頂姐妹
[00:36:48.000 --> 00:36:52.000]  我們在這裏一齊祈禱
[00:36:52.000 --> 00:36:58.000]  神呀多謝你
[00:36:58.000 --> 00:37:00.000]  你讓我們看見這個世界
[00:37:00.000 --> 00:37:03.000]  實在太過需要愛
[00:37:03.000 --> 00:37:05.000]  當我們被剝落的時候
[00:37:05.000 --> 00:37:07.000]  我們失去很多東西
[00:37:07.000 --> 00:37:09.000]  我們最失去
[00:37:09.000 --> 00:37:11.000]  這個世界最需要的就是
[00:37:11.000 --> 00:37:13.000]  愛人如己的心
[00:37:13.000 --> 00:37:16.000]  和敬畏你的心
[00:37:16.000 --> 00:37:17.000]  當這些東西失去的時候
[00:37:17.000 --> 00:37:19.000]  很多慘案
[00:37:19.000 --> 00:37:21.000]  很多無辜的人
[00:37:21.000 --> 00:37:25.000]  就因為這樣而受難
[00:37:25.000 --> 00:37:29.000]  主我們今天靠著
[00:37:29.000 --> 00:37:31.000]  神你加給我們力量的
[00:37:31.000 --> 00:37:34.000]  盼望我們在黑暗的世代裏
[00:37:34.000 --> 00:37:37.000]  我們繼續會出光明
[00:37:37.000 --> 00:37:41.000]  繼續去感染我們周圍的人
[00:37:41.000 --> 00:37:42.000]  讓他們知道
[00:37:42.000 --> 00:37:44.000]  他們不要再走錯路
[00:37:44.000 --> 00:37:45.000]  他們要回轉
[00:37:45.000 --> 00:37:48.000]  回到神的身邊
[00:37:48.000 --> 00:37:51.000]  神呀這件事不容易做
[00:37:51.000 --> 00:37:53.000]  但我們深信
[00:37:53.000 --> 00:37:55.000]  主你會幫助我們
[00:37:55.000 --> 00:37:57.000]  就算這條路多麼難走
[00:37:57.000 --> 00:37:59.000]  多麼多的挫敗
[00:37:59.000 --> 00:38:02.000]  神我們今天不看別人的眼目
[00:38:02.000 --> 00:38:06.000]  我們只看你的心意
[00:38:06.000 --> 00:38:08.000]  主求你幫助我們
[00:38:08.000 --> 00:38:10.000]  讓我們在家裏
[00:38:10.000 --> 00:38:13.000]  出一個真真實實的
[00:38:13.000 --> 00:38:15.000]  耶穌基督的門徒
[00:38:15.000 --> 00:38:17.000]  讓我們家裏人
[00:38:17.000 --> 00:38:20.000]  首先第一個受惠
[00:38:20.000 --> 00:38:23.000]  然後將這份愛推移港之
[00:38:23.000 --> 00:38:26.000]  當我們今天得罪家庭的時候
[00:38:26.000 --> 00:38:29.000]  我們明天就得罪這個世界
[00:38:29.000 --> 00:38:31.000]  主我們將我們要走的路
[00:38:31.000 --> 00:38:35.000]  我們繼續求你去指引帶領我們
[00:38:35.000 --> 00:38:38.000]  我們這樣禱告仰望
[00:38:38.000 --> 00:38:39.600]  放耶穌在門前
