
[00:00:00.000 --> 00:00:04.620]  因為早幾天除了是新年期間
[00:15:43.900 --> 00:15:45.900]  介紹了發生了什麼事
[00:15:45.900 --> 00:15:47.900]  又說了他們認識的耶穌
[00:15:47.900 --> 00:15:49.900]  等一下
[00:15:49.900 --> 00:15:51.900]  在這裡你會看到
[00:15:51.900 --> 00:15:53.900]  原來就算門徒
[00:15:53.900 --> 00:15:55.900]  他們認識的耶穌
[00:15:55.900 --> 00:15:57.900]  是這樣的
[00:15:57.900 --> 00:15:59.900]  他說他是一個先知
[00:15:59.900 --> 00:16:01.900]  有能力,有能力的意思可能是
[00:16:01.900 --> 00:16:03.900]  他們過往見到耶穌行很多神跡
[00:16:03.900 --> 00:16:05.900]  是吧
[00:16:05.900 --> 00:16:07.900]  醫病,趕鬼
[00:16:07.900 --> 00:16:09.900]  甚至最厲害那件事是什麼
[00:16:09.900 --> 00:16:11.900]  叫死人復活
[00:16:11.900 --> 00:16:13.900]  是吧,是不是很有能力
[00:16:13.900 --> 00:16:15.900]  然後他們會見到
[00:16:15.900 --> 00:16:17.900]  耶穌怎樣和那些
[00:16:17.900 --> 00:16:19.900]  宗教領袖,法利塞人
[00:16:19.900 --> 00:16:21.900]  在那裡辯駁
[00:16:21.900 --> 00:16:23.900]  在那裡用聖經的真理
[00:16:23.900 --> 00:16:25.900]  說那些
[00:16:25.900 --> 00:16:27.900]  法利塞人哪裡不對
[00:16:27.900 --> 00:16:29.900]  說話很有能力
[00:16:29.900 --> 00:16:33.900]  然後他們在說
[00:16:33.900 --> 00:16:35.900]  這個屬以色列民的耶穌
[00:16:35.900 --> 00:16:37.900]  其實背後的意思是什麼
[00:16:37.900 --> 00:16:39.900]  其實他們在說
[00:16:39.900 --> 00:16:41.900]  他們一直盼望
[00:16:41.900 --> 00:16:43.900]  這個耶穌
[00:16:43.900 --> 00:16:45.900]  這個基督,這個尼賽亞
[00:16:45.900 --> 00:16:47.900]  是一個軍事和政治
[00:16:47.900 --> 00:16:49.900]  上的尼賽亞
[00:16:49.900 --> 00:16:51.900]  其實意思是
[00:16:51.900 --> 00:16:53.900]  以色列是在
[00:16:53.900 --> 00:16:55.900]  羅馬政府的統治下
[00:16:55.900 --> 00:16:57.900]  他們沒有他們自己的國家
[00:16:57.900 --> 00:16:59.900]  在整個以色列民族裡面
[00:16:59.900 --> 00:17:01.900]  他們都有一個期望
[00:17:01.900 --> 00:17:03.900]  就是他們能夠整個國家
[00:17:03.900 --> 00:17:05.900]  恢復一個獨立的
[00:17:05.900 --> 00:17:07.900]  主權的身份
[00:17:07.900 --> 00:17:09.900]  就好像昔日大魏所羅門的時候
[00:17:09.900 --> 00:17:11.900]  那種皇國的
[00:17:11.900 --> 00:17:13.900]  那種輝煌,所以他們一直覺得
[00:17:13.900 --> 00:17:15.900]  要來的那個基督
[00:17:15.900 --> 00:17:17.900]  是會幫以色列
[00:17:17.900 --> 00:17:19.900]  整個民族
[00:17:19.900 --> 00:17:21.900]  恢復他們的國度
[00:17:21.900 --> 00:17:23.900]  這兩個門徒所說的
[00:17:23.900 --> 00:17:25.900]  那個國度和耶穌基督
[00:17:25.900 --> 00:17:27.900]  說的天國的國度
[00:17:27.900 --> 00:17:29.900]  是有點不一樣的
[00:17:29.900 --> 00:17:31.900]  是有點不一樣的
[00:17:31.900 --> 00:17:33.900]  所以你會看到
[00:17:33.900 --> 00:17:35.900]  就算是那些立志跟隨耶穌的人
[00:17:35.900 --> 00:17:37.900]  就算是
[00:17:37.900 --> 00:17:39.900]  好像都
[00:17:39.900 --> 00:17:41.900]  瞭解聖經的人
[00:17:41.900 --> 00:17:43.900]  似乎他們
[00:17:43.900 --> 00:17:45.900]  不是很瞭解
[00:17:45.900 --> 00:17:47.900]  耶穌真正要來
[00:17:47.900 --> 00:17:49.900]  這個世界
[00:17:49.900 --> 00:17:51.900]  所做的救贖計劃是怎樣
[00:17:51.900 --> 00:17:55.900]  當他說完
[00:17:55.900 --> 00:17:57.900]  這兩個門徒說完一切之後
[00:17:57.900 --> 00:17:59.900]  耶穌怎樣回應這兩個門徒
[00:17:59.900 --> 00:18:01.900]  怎樣評價這兩個門徒
[00:18:01.900 --> 00:18:03.900]  其實我看完之後都挺大件事
[00:18:03.900 --> 00:18:05.900]  耶穌說什麼
[00:18:05.900 --> 00:18:07.900]  有一句就說
[00:18:07.900 --> 00:18:09.900]  無知的人
[00:18:09.900 --> 00:18:11.900]  無知的人
[00:18:11.900 --> 00:18:13.900]  無知的人跟著怎樣
[00:18:13.900 --> 00:18:15.900]  他說
[00:18:15.900 --> 00:18:17.900]  你所信的
[00:18:17.900 --> 00:18:19.900]  太遲鈍了
[00:18:19.900 --> 00:18:21.900]  等一會
[00:18:21.900 --> 00:18:23.900]  你信了耶穌多少年
[00:18:23.900 --> 00:18:25.900]  我想這裡
[00:18:25.900 --> 00:18:27.900]  很多都信了十年以上
[00:18:27.900 --> 00:18:29.900]  如果有一天
[00:18:29.900 --> 00:18:31.900]  主告訴你
[00:18:31.900 --> 00:18:33.900]  你無知
[00:18:33.900 --> 00:18:35.900]  你信得太遲鈍了
[00:18:35.900 --> 00:18:37.900]  不知你會怎樣
[00:18:37.900 --> 00:18:41.900]  頭低低
[00:18:41.900 --> 00:18:43.900]  很後悔
[00:18:43.900 --> 00:18:45.900]  我何時無知
[00:18:45.900 --> 00:18:47.900]  我何時遲鈍
[00:18:47.900 --> 00:18:49.900]  我都不知多熟
[00:18:49.900 --> 00:18:51.900]  不知大家的反應是怎樣
[00:18:51.900 --> 00:18:53.900]  不過
[00:18:53.900 --> 00:18:55.900]  你有沒有想過
[00:18:55.900 --> 00:18:57.900]  為什麼耶穌說這兩個門徒是無知
[00:18:57.900 --> 00:18:59.900]  和太遲鈍
[00:18:59.900 --> 00:19:03.900]  無知的意思就是
[00:19:03.900 --> 00:19:05.900]  有些事你都不求甚解
[00:19:05.900 --> 00:19:07.900]  你都不理三七二十一
[00:19:07.900 --> 00:19:09.900]  你就照信照去
[00:19:09.900 --> 00:19:11.900]  照做照跟
[00:19:11.900 --> 00:19:13.900]  你會看到
[00:19:13.900 --> 00:19:15.900]  你會看到
[00:19:15.900 --> 00:19:17.900]  這兩個門徒
[00:19:17.900 --> 00:19:19.900]  其實跟了耶穌一段時間
[00:19:19.900 --> 00:19:21.900]  但他完全不知道
[00:19:21.900 --> 00:19:23.900]  耶穌來這個世界的救贖
[00:19:23.900 --> 00:19:25.900]  是怎樣的
[00:19:25.900 --> 00:19:27.900]  所以耶穌就說
[00:19:27.900 --> 00:19:29.900]  你是無知的人
[00:19:29.900 --> 00:19:31.900]  你不瞭解
[00:19:31.900 --> 00:19:33.900]  並且你一味用
[00:19:33.900 --> 00:19:35.900]  一直以來周圍的文化
[00:19:35.900 --> 00:19:37.900]  那個習慣
[00:19:37.900 --> 00:19:39.900]  一個固有的態度
[00:19:39.900 --> 00:19:41.900]  去看耶穌所做的一切
[00:19:41.900 --> 00:19:43.900]  所以當
[00:19:43.900 --> 00:19:45.900]  耶穌被釘十字架之後
[00:19:45.900 --> 00:19:47.900]  這兩個門徒
[00:19:47.900 --> 00:19:49.900]  離開耶路撒冷
[00:19:49.900 --> 00:19:51.900]  其實聖經要說
[00:19:51.900 --> 00:19:53.900]  他們走的時候
[00:19:53.900 --> 00:19:55.900]  他們面容是什麼
[00:19:55.900 --> 00:19:57.900]  他們面帶仇榮
[00:19:57.900 --> 00:19:59.900]  為什麼他們面帶仇榮
[00:19:59.900 --> 00:20:01.900]  一方面當然他們覺得
[00:20:01.900 --> 00:20:03.900]  一個很親近的人被殺害
[00:20:03.900 --> 00:20:05.900]  其實是一件很難過的事
[00:20:05.900 --> 00:20:07.900]  但另一方面
[00:20:07.900 --> 00:20:09.900]  因為耶穌已經死了
[00:20:09.900 --> 00:20:11.900]  他們的老師已經死了
[00:20:11.900 --> 00:20:13.900]  他們一直所盼望的
[00:20:13.900 --> 00:20:15.900]  是沒有辦法出現
[00:20:15.900 --> 00:20:17.900]  所以他們心裡也覺得憂愁
[00:20:17.900 --> 00:20:21.900]  弟子們
[00:20:21.900 --> 00:20:23.900]  今天我們有沒有跌入無知的裡面呢
[00:20:23.900 --> 00:20:25.900]  今天
[00:20:25.900 --> 00:20:27.900]  我們有沒有
[00:20:27.900 --> 00:20:29.900]  因應一些我們的習慣
[00:20:29.900 --> 00:20:31.900]  我們的想法
[00:20:31.900 --> 00:20:33.900]  我們的思想
[00:20:33.900 --> 00:20:35.900]  甚至這個世界給我們一些價值觀
[00:20:35.900 --> 00:20:37.900]  而跌入一種無知的裡面呢
[00:20:37.900 --> 00:20:41.900]  今天
[00:20:41.900 --> 00:20:43.900]  我們回來教會
[00:20:43.900 --> 00:20:45.900]  其實我們有沒有想過
[00:20:45.900 --> 00:20:47.900]  我們這個復活的主
[00:20:47.900 --> 00:20:49.900]  是和我們同行
[00:20:49.900 --> 00:20:51.900]  他常常都會
[00:20:51.900 --> 00:20:53.900]  將他心裡的那些說話
[00:20:53.900 --> 00:20:55.900]  和我們分享
[00:20:55.900 --> 00:20:57.900]  是可以和我們過往的習慣
[00:20:57.900 --> 00:20:59.900]  是完全不同
[00:20:59.900 --> 00:21:01.900]  今天我們有沒有瞭解
[00:21:01.900 --> 00:21:03.900]  其實耶穌在這個世代
[00:21:03.900 --> 00:21:05.900]  在我們的生命裡面
[00:21:05.900 --> 00:21:07.900]  甚至在教會當中
[00:21:07.900 --> 00:21:09.900]  要做成一些什麼事呢
[00:21:09.900 --> 00:21:11.900]  以致我們不是以為是這樣
[00:21:11.900 --> 00:21:13.900]  我們就相信是這樣
[00:21:13.900 --> 00:21:17.900]  這段聖經告訴我們
[00:21:17.900 --> 00:21:19.900]  耶穌是一個復活了的神
[00:21:19.900 --> 00:21:21.900]  是一個復活了的神
[00:21:21.900 --> 00:21:23.900]  而且是願意和我們同行的神
[00:21:23.900 --> 00:21:25.900]  弟子們
[00:21:25.900 --> 00:21:27.900]  如果耶穌是和我們同行的話
[00:21:27.900 --> 00:21:29.900]  我相信他一定樂意
[00:21:29.900 --> 00:21:31.900]  和我們分享他的心意
[00:21:33.900 --> 00:21:35.900]  為什麼這兩個門徒
[00:21:35.900 --> 00:21:37.900]  耶穌說他信得太遲鈍呢
[00:21:37.900 --> 00:21:39.900]  如果你看回前一點
[00:21:39.900 --> 00:21:41.900]  這兩個門徒除了說出
[00:21:41.900 --> 00:21:43.900]  他們認識的耶穌的身份之外
[00:21:43.900 --> 00:21:45.900]  他們還說
[00:21:45.900 --> 00:21:47.900]  原來這幾天發生了什麼
[00:21:47.900 --> 00:21:49.900]  有人
[00:21:49.900 --> 00:21:51.900]  就是門徒的群體裡面
[00:21:51.900 --> 00:21:53.900]  有些婦女
[00:21:53.900 --> 00:21:55.900]  有些門徒走去看耶穌的墳墓的時候
[00:21:55.900 --> 00:21:57.900]  發現了這個墳墓
[00:21:57.900 --> 00:21:59.900]  有什麼事
[00:21:59.900 --> 00:22:01.900]  是已經空了
[00:22:01.900 --> 00:22:03.900]  不止這樣
[00:22:03.900 --> 00:22:05.900]  還聽到有天使
[00:22:05.900 --> 00:22:07.900]  向這些婦女門徒顯現
[00:22:07.900 --> 00:22:09.900]  告訴他們
[00:22:09.900 --> 00:22:11.900]  耶穌基督已經復活了
[00:22:11.900 --> 00:22:13.900]  就是說
[00:22:13.900 --> 00:22:15.900]  原來在這兩個門徒身邊
[00:22:15.900 --> 00:22:17.900]  有見證人
[00:22:17.900 --> 00:22:19.900]  向他們作見證
[00:22:19.900 --> 00:22:21.900]  耶穌已經復活了
[00:22:21.900 --> 00:22:23.900]  但是
[00:22:23.900 --> 00:22:25.900]  從上文
[00:22:25.900 --> 00:22:27.900]  裡面看
[00:22:27.900 --> 00:22:29.900]  這兩個門徒
[00:22:29.900 --> 00:22:31.900]  沒有什麼特別的違義
[00:22:31.900 --> 00:22:33.900]  甚至沒有什麼相信
[00:22:33.900 --> 00:22:35.900]  耶穌已經復活了
[00:22:35.900 --> 00:22:37.900]  以至到
[00:22:37.900 --> 00:22:39.900]  在這裡耶穌說
[00:22:39.900 --> 00:22:41.900]  你的信信得太遲了
[00:22:41.900 --> 00:22:43.900]  太遲鈍了
[00:22:43.900 --> 00:22:45.900]  遲鈍的意思是什麼
[00:22:45.900 --> 00:22:47.900]  你對一些東西反應得慢
[00:22:47.900 --> 00:22:49.900]  甚至沒有什麼反應
[00:22:49.900 --> 00:22:51.900]  人家早就有反應了
[00:22:51.900 --> 00:22:53.900]  但是你都沒有反應
[00:22:53.900 --> 00:22:55.900]  這種叫遲鈍
[00:22:55.900 --> 00:22:57.900]  今天我們的信
[00:22:57.900 --> 00:22:59.900]  有沒有信得太遲鈍
[00:22:59.900 --> 00:23:01.900]  我們的信
[00:23:01.900 --> 00:23:03.900]  有沒有信得太遲鈍
[00:23:03.900 --> 00:23:05.900]  太遲鈍是主
[00:23:05.900 --> 00:23:07.900]  和我們說的每一個信息
[00:23:07.900 --> 00:23:09.900]  其實我們有沒有反應
[00:23:09.900 --> 00:23:11.900]  是不是我們已經對主
[00:23:11.900 --> 00:23:13.900]  給我們的信息
[00:23:13.900 --> 00:23:15.900]  有一種免疫的能力
[00:23:15.900 --> 00:23:17.900]  有一種抗藥性的狀態
[00:23:17.900 --> 00:23:19.900]  在這裡
[00:23:19.900 --> 00:23:21.900]  說真的
[00:23:21.900 --> 00:23:23.900]  剛才敬拜裡面
[00:23:23.900 --> 00:23:25.900]  主給我們的信息
[00:23:25.900 --> 00:23:27.900]  不是只給文輝
[00:23:27.900 --> 00:23:29.900]  不是只給定長
[00:23:29.900 --> 00:23:31.900]  其實是給我們整個群體
[00:23:31.900 --> 00:23:33.900]  但是
[00:23:33.900 --> 00:23:35.900]  你問一問
[00:23:35.900 --> 00:23:37.900]  你剛才聽到那個信息的時候
[00:23:37.900 --> 00:23:39.900]  你有沒有
[00:23:39.900 --> 00:23:41.900]  什麼特別的反應
[00:23:41.900 --> 00:23:43.900]  還是你已經習慣了
[00:23:43.900 --> 00:23:45.900]  每次都是
[00:23:45.900 --> 00:23:47.900]  有等姐妹出來拿咪
[00:23:47.900 --> 00:23:49.900]  說一些信息出來
[00:23:49.900 --> 00:23:51.900]  我們都習慣了
[00:23:53.900 --> 00:23:55.900]  你心裡面毫無反應
[00:23:55.900 --> 00:23:57.900]  你心裡面
[00:23:57.900 --> 00:23:59.900]  你覺得都是這樣
[00:23:59.900 --> 00:24:01.900]  如果我們
[00:24:01.900 --> 00:24:03.900]  真的這樣的話
[00:24:03.900 --> 00:24:05.900]  如果我們的生命狀態
[00:24:05.900 --> 00:24:07.900]  真的這樣的話
[00:24:07.900 --> 00:24:09.900]  我們的信都是信得太遲
[00:24:09.900 --> 00:24:11.900]  每一年
[00:24:11.900 --> 00:24:13.900]  我們
[00:24:13.900 --> 00:24:15.900]  領袖甚至我們現在
[00:24:15.900 --> 00:24:17.900]  開放給各位等姐妹來
[00:24:17.900 --> 00:24:19.900]  一起尋求主的心意
[00:24:19.900 --> 00:24:21.900]  是為了什麼呢
[00:24:21.900 --> 00:24:23.900]  就是為了我們要
[00:24:23.900 --> 00:24:25.900]  和我們的主同步
[00:24:25.900 --> 00:24:27.900]  一起同行
[00:24:27.900 --> 00:24:29.900]  我們就是很想明白主的心意
[00:24:29.900 --> 00:24:31.900]  我們就是很想按照主的心意
[00:24:31.900 --> 00:24:33.900]  在這個地上為他作見證
[00:24:33.900 --> 00:24:35.900]  完成他給我們的使命
[00:24:35.900 --> 00:24:37.900]  所以我們每一年都聚集在一起
[00:24:37.900 --> 00:24:39.900]  很狠切地去求問主
[00:24:39.900 --> 00:24:41.900]  主你有什麼心意
[00:24:41.900 --> 00:24:43.900]  給我們整個群體呢
[00:24:43.900 --> 00:24:45.900]  但是當我們這些
[00:24:45.900 --> 00:24:47.900]  求問員拿到
[00:24:47.900 --> 00:24:49.900]  整合了這些信息出來的時候
[00:24:49.900 --> 00:24:51.900]  講給大家聽的時候
[00:24:51.900 --> 00:24:53.900]  大家有什麼反應呢
[00:24:53.900 --> 00:24:55.900]  我們的信會不會
[00:24:55.900 --> 00:24:57.900]  信得太遲呢
[00:24:57.900 --> 00:24:59.900]  太遲鈍呢
[00:24:59.900 --> 00:25:01.900]  我們的反應會不會去得太慢呢
[00:25:01.900 --> 00:25:03.900]  以致我們沒辦法捉實
[00:25:03.900 --> 00:25:05.900]  主給我們的信息呢
[00:25:05.900 --> 00:25:07.900]  如果今天我們仍然
[00:25:07.900 --> 00:25:09.900]  抱著一個心態
[00:25:09.900 --> 00:25:11.900]  這些事不關我事
[00:25:11.900 --> 00:25:13.900]  兄弟姐妹
[00:25:13.900 --> 00:25:15.900]  恕我坦白說一句
[00:25:15.900 --> 00:25:17.900]  我們其實
[00:25:17.900 --> 00:25:19.900]  沒有當耶穌是復活狀
[00:25:19.900 --> 00:25:21.900]  其實我們當耶穌是死的
[00:25:21.900 --> 00:25:25.900]  我們當我們的主是死的
[00:25:25.900 --> 00:25:27.900]  他不會
[00:25:27.900 --> 00:25:29.900]  你不會當他會跟你說話
[00:25:29.900 --> 00:25:31.900]  你不會當他
[00:25:31.900 --> 00:25:33.900]  真的會認真跟你的生命有互動
[00:25:33.900 --> 00:25:37.900]  就算身邊有很多見證人告訴你
[00:25:37.900 --> 00:25:39.900]  哇耶穌真的很厲害
[00:25:39.900 --> 00:25:41.900]  耶穌真的很真實
[00:25:41.900 --> 00:25:43.900]  其實你不會有反應
[00:25:45.900 --> 00:25:47.900]  就好似以色列先知說
[00:25:47.900 --> 00:25:51.900]  我們的心
[00:25:51.900 --> 00:25:53.900]  已經變成一個石的心
[00:25:53.900 --> 00:25:55.900]  我們好像有一陣
[00:25:55.900 --> 00:25:57.900]  抵抗力
[00:25:57.900 --> 00:25:59.900]  是抵抗住
[00:25:59.900 --> 00:26:01.900]  在我們生命裡面
[00:26:01.900 --> 00:26:03.900]  要做的那些事
[00:26:03.900 --> 00:26:05.900]  要給我們的信息
[00:26:05.900 --> 00:26:07.900]  要激動我們的心的抵抗力
[00:26:07.900 --> 00:26:09.900]  如果有這些事的時候
[00:26:09.900 --> 00:26:11.900]  兄弟姐妹
[00:26:11.900 --> 00:26:13.900]  我們的生命很容易會慢慢死
[00:26:15.900 --> 00:26:17.900]  剛才說這兩個門徒
[00:26:17.900 --> 00:26:19.900]  眼睛迷糊
[00:26:19.900 --> 00:26:21.900]  被某些東西捉住了
[00:26:21.900 --> 00:26:23.900]  耶穌曾經說過
[00:26:23.900 --> 00:26:25.900]  人的眼睛
[00:26:25.900 --> 00:26:27.900]  是人身上的什麼
[00:26:27.900 --> 00:26:29.900]  燈
[00:26:29.900 --> 00:26:31.900]  如果眼睛明亮的話
[00:26:31.900 --> 00:26:33.900]  你全身都會明亮
[00:26:33.900 --> 00:26:35.900]  但如果你的眼睛
[00:26:35.900 --> 00:26:37.900]  昏暗的話
[00:26:37.900 --> 00:26:39.900]  你全身就會黑暗
[00:26:39.900 --> 00:26:41.900]  你就會進入一個黑暗的狀態裡面
[00:26:41.900 --> 00:26:43.900]  所以兄弟姐妹
[00:26:43.900 --> 00:26:45.900]  今天我們要小心
[00:26:45.900 --> 00:26:47.900]  我們的眼睛有沒有迷糊
[00:26:47.900 --> 00:26:49.900]  我們的
[00:26:49.900 --> 00:26:51.900]  我們的生命狀態
[00:26:51.900 --> 00:26:53.900]  是否跌入一種無知的狀態
[00:26:53.900 --> 00:26:55.900]  我們對主的信
[00:26:55.900 --> 00:26:57.900]  是否進入一種
[00:26:57.900 --> 00:26:59.900]  太過遲鈍的狀況
[00:26:59.900 --> 00:27:01.900]  以至我們整個生命的狀態
[00:27:01.900 --> 00:27:03.900]  是越來越死
[00:27:03.900 --> 00:27:05.900]  如果我們當耶穌是死的
[00:27:05.900 --> 00:27:07.900]  不是一個活的神
[00:27:07.900 --> 00:27:09.900]  是和我們同行的神
[00:27:09.900 --> 00:27:11.900]  死的不是耶穌
[00:27:11.900 --> 00:27:13.900]  死的是我們
[00:27:13.900 --> 00:27:15.900]  死的是我們
[00:27:15.900 --> 00:27:17.900]  因為我們沒有當
[00:27:17.900 --> 00:27:19.900]  這位活著的神
[00:27:19.900 --> 00:27:21.900]  願意和我們同行的神
[00:27:21.900 --> 00:27:23.900]  是真真正正
[00:27:23.900 --> 00:27:25.900]  活在我們的生命裡面
[00:27:25.900 --> 00:27:31.900]  耶穌曾經說過一個這樣的比喻
[00:27:31.900 --> 00:27:33.900]  他說有一個人
[00:27:33.900 --> 00:27:35.900]  身上有邪靈有污鬼
[00:27:35.900 --> 00:27:39.900]  但當這個污鬼被趕走之後
[00:27:41.900 --> 00:27:43.900]  這個邪靈周圍走
[00:27:43.900 --> 00:27:45.900]  去找
[00:27:45.900 --> 00:27:47.900]  可以棲息的地方
[00:27:47.900 --> 00:27:49.900]  然後怎樣
[00:27:49.900 --> 00:27:51.900]  找來找去都找不到
[00:27:51.900 --> 00:27:53.900]  結果他突然想起
[00:27:53.900 --> 00:27:55.900]  不如去哪裡
[00:27:55.900 --> 00:27:57.900]  回到
[00:27:57.900 --> 00:27:59.900]  舊居那裡
[00:27:59.900 --> 00:28:01.900]  即是這個人的身體裡面
[00:28:01.900 --> 00:28:03.900]  去看看
[00:28:03.900 --> 00:28:05.900]  那裡還有沒有位置
[00:28:05.900 --> 00:28:07.900]  一回去就發現
[00:28:07.900 --> 00:28:09.900]  哇 正啊
[00:28:09.900 --> 00:28:11.900]  這個人的身體
[00:28:11.900 --> 00:28:13.900]  已經打掃乾淨
[00:28:13.900 --> 00:28:15.900]  修飾得很漂亮
[00:28:15.900 --> 00:28:17.900]  但是
[00:28:17.900 --> 00:28:19.900]  裡面空空如也
[00:28:19.900 --> 00:28:21.900]  什麼都沒有
[00:28:21.900 --> 00:28:23.900]  很漂亮 即是怎樣
[00:28:23.900 --> 00:28:25.900]  適合居住
[00:28:25.900 --> 00:28:27.900]  而且他發覺
[00:28:27.900 --> 00:28:29.900]  都挺寬敞的
[00:28:29.900 --> 00:28:31.900]  還可以建幾個湯房洗洗
[00:28:31.900 --> 00:28:33.900]  然後怎樣
[00:28:33.900 --> 00:28:35.900]  不止自己住
[00:28:35.900 --> 00:28:37.900]  不知道他是否做二房東
[00:28:37.900 --> 00:28:39.900]  找多七個
[00:28:39.900 --> 00:28:41.900]  比他更凶的鬼來
[00:28:41.900 --> 00:28:43.900]  住在這個人的
[00:28:43.900 --> 00:28:45.900]  生命裡面
[00:28:45.900 --> 00:28:47.900]  結果聖經說這個人
[00:28:47.900 --> 00:28:49.900]  幕後的光景是怎樣
[00:28:49.900 --> 00:28:51.900]  比之前更加差
[00:28:51.900 --> 00:28:53.900]  兄弟姐妹
[00:28:53.900 --> 00:28:55.900]  如果我們今天
[00:28:55.900 --> 00:28:57.900]  信了耶穌
[00:28:57.900 --> 00:28:59.900]  我們沒有將這個
[00:28:59.900 --> 00:29:01.900]  復活的主
[00:29:01.900 --> 00:29:03.900]  放在我們的心裡
[00:29:03.900 --> 00:29:05.900]  我們沒有辦法去宣告
[00:29:05.900 --> 00:29:07.900]  如今活著不再是我
[00:29:07.900 --> 00:29:09.900]  乃是基督
[00:29:09.900 --> 00:29:11.900]  在我裡面活著
[00:29:11.900 --> 00:29:13.900]  我們不追求這種狀態的話
[00:29:13.900 --> 00:29:15.900]  我們都有機會
[00:29:15.900 --> 00:29:17.900]  將
[00:29:17.900 --> 00:29:19.900]  其他的東西
[00:29:19.900 --> 00:29:21.900]  塞進我們的心裡
[00:29:21.900 --> 00:29:23.900]  將其他的價值
[00:29:23.900 --> 00:29:25.900]  塞進我們的心裡
[00:29:25.900 --> 00:29:27.900]  將這個世界里
[00:29:27.900 --> 00:29:29.900]  很多甚至很邪惡的東西
[00:29:29.900 --> 00:29:31.900]  塞進我們的生命里
[00:29:31.900 --> 00:29:33.900]  為什麼
[00:29:33.900 --> 00:29:35.900]  信了耶穌的人
[00:29:35.900 --> 00:29:37.900]  仍然會犯罪
[00:29:37.900 --> 00:29:39.900]  為什麼信了耶穌的人
[00:29:39.900 --> 00:29:41.900]  仍然會跌入
[00:29:41.900 --> 00:29:43.900]  那個私慾的
[00:29:43.900 --> 00:29:45.900]  誘惑裡面
[00:29:45.900 --> 00:29:47.900]  為什麼
[00:29:47.900 --> 00:29:49.900]  就是在我們的生命裡面
[00:29:49.900 --> 00:29:51.900]  我們沒有將
[00:29:51.900 --> 00:29:53.900]  我們的復活的主
[00:29:53.900 --> 00:29:55.900]  放在我們的生命裡面
[00:29:55.900 --> 00:29:57.900]  去每一天和他同行
[00:30:01.900 --> 00:30:03.900]  我們的主是一個很好的主
[00:30:03.900 --> 00:30:05.900]  所以他對這兩個門徒
[00:30:05.900 --> 00:30:07.900]  做了一件相當正的事
[00:30:07.900 --> 00:30:09.900]  就是幫這兩個門徒
[00:30:09.900 --> 00:30:11.900]  在一路走的過程裡面
[00:30:11.900 --> 00:30:13.900]  開了一個查經班
[00:30:13.900 --> 00:30:17.900]  當他說完這兩個門徒
[00:30:17.900 --> 00:30:19.900]  無知
[00:30:19.900 --> 00:30:21.900]  信得太遲鈍了
[00:30:21.900 --> 00:30:23.900]  簡單地告訴你
[00:30:23.900 --> 00:30:25.900]  耶穌基督
[00:30:25.900 --> 00:30:27.900]  基督受苦
[00:30:27.900 --> 00:30:29.900]  然後得榮耀
[00:30:29.900 --> 00:30:31.900]  這是很正常的事
[00:30:31.900 --> 00:30:33.900]  之後他就開了一個查經班給他
[00:30:33.900 --> 00:30:35.900]  由摩西的律法
[00:30:35.900 --> 00:30:37.900]  到先知的啓示
[00:30:37.900 --> 00:30:39.900]  一路一路告訴這兩個門徒
[00:30:39.900 --> 00:30:41.900]  以致到
[00:30:41.900 --> 00:30:43.900]  他們清楚明白
[00:30:43.900 --> 00:30:45.900]  耶穌基督來到這個世間
[00:30:45.900 --> 00:30:47.900]  他要做成的事是什麼
[00:30:47.900 --> 00:30:49.900]  我相信這個查經班是非常棒
[00:30:49.900 --> 00:30:51.900]  古今往來應該沒有
[00:30:51.900 --> 00:30:53.900]  第二個查經班好得過這個
[00:30:53.900 --> 00:30:55.900]  所以上完
[00:30:55.900 --> 00:30:57.900]  這個查經課之後
[00:30:57.900 --> 00:30:59.900]  在後面
[00:30:59.900 --> 00:31:01.900]  這兩個門徒認出耶穌之後
[00:31:01.900 --> 00:31:03.900]  他們怎麼說
[00:31:03.900 --> 00:31:05.900]  他說在路上
[00:31:05.900 --> 00:31:07.900]  他和我們講解聖經的時候
[00:31:07.900 --> 00:31:09.900]  他們心裡是什麼
[00:31:09.900 --> 00:31:11.900]  著火
[00:31:11.900 --> 00:31:13.900]  你們有沒有事過著火
[00:31:13.900 --> 00:31:17.900]  火滾就有
[00:31:17.900 --> 00:31:19.900]  對著小孩火都來
[00:31:19.900 --> 00:31:21.900]  把幾火就有
[00:31:21.900 --> 00:31:23.900]  為主有幾把火就沒見
[00:31:25.900 --> 00:31:27.900]  你有沒有事過
[00:31:27.900 --> 00:31:29.900]  真的為主而著火
[00:31:29.900 --> 00:31:31.900]  有
[00:31:31.900 --> 00:31:33.900]  太好了
[00:31:33.900 --> 00:31:35.900]  但我們需要更多
[00:31:35.900 --> 00:31:37.900]  更大火
[00:31:37.900 --> 00:31:39.900]  弟兄姊妹
[00:31:39.900 --> 00:31:43.900]  我們讀聖經
[00:31:43.900 --> 00:31:45.900]  我們
[00:31:45.900 --> 00:31:47.900]  學處的話語
[00:31:47.900 --> 00:31:49.900]  我們需要被主拉著
[00:31:49.900 --> 00:31:51.900]  如果不是
[00:31:51.900 --> 00:31:53.900]  我們只是在讀
[00:31:53.900 --> 00:31:55.900]  一些知識
[00:31:55.900 --> 00:31:57.900]  我們只是在讀
