
[00:00:00.000 --> 00:00:02.100]  今天的題目「活出愛」
[00:16:01.500 --> 00:16:03.500]  夫妻相不是她的樣子
[00:16:03.500 --> 00:16:04.500]  大家不要想她的樣子
[00:16:04.500 --> 00:16:06.500]  如果師母像我就慘了
[00:16:06.500 --> 00:16:07.500]  不是她的樣子
[00:16:07.500 --> 00:16:09.500]  而是那個行動
[00:16:09.500 --> 00:16:11.500]  慢慢慢慢
[00:16:11.500 --> 00:16:14.500]  她會被我影響
[00:16:14.500 --> 00:16:16.500]  她又影響了我
[00:16:16.500 --> 00:16:19.500]  我就開始懂得送禮物
[00:16:19.500 --> 00:16:22.500]  她又開始懂得服侍我
[00:16:22.500 --> 00:16:25.500]  原來大家之間的影響
[00:16:25.500 --> 00:16:26.500]  因著我們的胸襟
[00:16:26.500 --> 00:16:29.500]  我們可以彼此的欣賞
[00:16:29.500 --> 00:16:31.500]  彼此的相愛
[00:16:31.500 --> 00:16:33.500]  到今年我們44年
[00:16:33.500 --> 00:16:35.500]  我覺得絕對是
[00:16:35.500 --> 00:16:38.500]  上帝很大很大的恩典
[00:16:38.500 --> 00:16:41.500]  而最後就是empathy
[00:16:41.500 --> 00:16:43.500]  我想empathy就是
[00:16:43.500 --> 00:16:46.500]  我們永遠都要用別人的角度
[00:16:46.500 --> 00:16:49.500]  去看一件事
[00:16:49.500 --> 00:16:50.500]  她不愛我
[00:16:50.500 --> 00:16:51.500]  不是
[00:16:51.500 --> 00:16:53.500]  如果我們用她的角度
[00:16:53.500 --> 00:16:56.500]  去看她的表達
[00:16:56.500 --> 00:16:57.500]  原來我就發覺
[00:16:57.500 --> 00:17:00.500]  其實她是很愛我
[00:17:00.500 --> 00:17:03.500]  以致到我們能夠看到
[00:17:03.500 --> 00:17:05.500]  我們愛
[00:17:05.500 --> 00:17:06.500]  這四樣東西
[00:17:06.500 --> 00:17:07.500]  其實大家都猜到
[00:17:07.500 --> 00:17:09.500]  就是這四個英文字的
[00:17:09.500 --> 00:17:10.500]  第一個字母加起來就是
[00:17:10.500 --> 00:17:13.500]  LOVE
[00:17:13.500 --> 00:17:15.500]  當然這個字
[00:17:15.500 --> 00:17:18.500]  有首歌叫做LOVE
[00:17:18.500 --> 00:17:20.500]  譚詠麟是溫拿唱的
[00:17:20.500 --> 00:17:22.500]  最近中年好聲音
[00:17:22.500 --> 00:17:24.500]  又有人唱
[00:17:24.500 --> 00:17:25.500]  因為我也挺喜歡
[00:17:25.500 --> 00:17:26.500]  看她中年好聲音
[00:17:26.500 --> 00:17:28.500]  雖然我沒有去唱
[00:17:28.500 --> 00:17:31.500]  但我覺得她唱得挺好聽
[00:17:31.500 --> 00:17:33.500]  所以換言之
[00:17:33.500 --> 00:17:34.500]  我們愛
[00:17:34.500 --> 00:17:36.500]  這四樣東西
[00:17:36.500 --> 00:17:38.500]  幫我們在教會那邊
[00:17:38.500 --> 00:17:40.500]  其實真的幫我們教會那邊
[00:17:40.500 --> 00:17:42.500]  我們會不會欣賞
[00:17:42.500 --> 00:17:44.500]  我們隔壁的弟兄姊妹呢
[00:17:44.500 --> 00:17:46.500]  欣賞我們的童工
[00:17:46.500 --> 00:17:47.500]  在這裏的付出
[00:17:47.500 --> 00:17:48.500]  欣賞勁派隊
[00:17:48.500 --> 00:17:51.500]  剛才所帶的那首詩歌
[00:17:51.500 --> 00:17:53.500]  當我們能夠看得到
[00:17:53.500 --> 00:17:57.500]  原來我們可以彼此欣賞的時候
[00:17:57.500 --> 00:17:59.500]  我們就能夠更深的
[00:17:59.500 --> 00:18:02.500]  去體會到我們那種關係
[00:18:02.500 --> 00:18:05.500]  但另一方面
[00:18:05.500 --> 00:18:07.500]  人始終是有弱點
[00:18:07.500 --> 00:18:08.500]  我承認
[00:18:08.500 --> 00:18:10.500]  所以這句聖經就說
[00:18:10.500 --> 00:18:11.500]  我不會愛
[00:18:11.500 --> 00:18:12.500]  因為什麼
[00:18:12.500 --> 00:18:15.500]  神仙愛我們
[00:18:15.500 --> 00:18:20.500]  剛才聖餐的時候
[00:18:20.500 --> 00:18:23.500]  我自己心裏很感動
[00:18:23.500 --> 00:18:25.500]  我感動的是
[00:18:25.500 --> 00:18:27.500]  我已經做了幾十年聖餐
[00:18:27.500 --> 00:18:29.500]  為什麼我會感動呢
[00:18:29.500 --> 00:18:31.500]  我感動的是
[00:18:31.500 --> 00:18:32.500]  一方面
[00:18:32.500 --> 00:18:34.500]  其實我現在比較少做聖餐
[00:18:34.500 --> 00:18:35.500]  因為我現在不用做
[00:18:35.500 --> 00:18:37.500]  這幾年不用做
[00:18:37.500 --> 00:18:39.500]  見到有位新的童工
[00:18:39.500 --> 00:18:41.500]  來這裏幾個月
[00:18:41.500 --> 00:18:43.500]  他能夠在這裏承擔
[00:18:43.500 --> 00:18:46.500]  聖餐的一個帶領的時候
[00:18:46.500 --> 00:18:48.500]  我看到原來聖帝
[00:18:48.500 --> 00:18:51.500]  給我們看到一代一代
[00:18:51.500 --> 00:18:54.500]  這個信仰的延續
[00:18:54.500 --> 00:18:57.500]  而剛才他講每一句說話
[00:18:57.500 --> 00:18:58.500]  他用了那麼多的前書
[00:18:58.500 --> 00:19:00.500]  到最後的時候
[00:19:00.500 --> 00:19:02.500]  再一次給我看
[00:19:02.500 --> 00:19:05.500]  今天神真的這麼愛我們
[00:19:05.500 --> 00:19:10.500]  雖然我信了幾十年
[00:19:10.500 --> 00:19:12.500]  我上個星期
[00:19:12.500 --> 00:19:14.500]  在一個聚會裏面
[00:19:14.500 --> 00:19:17.500]  就是巡邏衛里一個聚會裏面
[00:19:17.500 --> 00:19:20.500]  他們叫我去分享
[00:19:20.500 --> 00:19:22.500]  大家都知道
[00:19:22.500 --> 00:19:23.500]  今年二月八日
[00:19:23.500 --> 00:19:25.500]  在美國一間大學
[00:19:25.500 --> 00:19:27.500]  一間亞斯伯利大學
[00:19:27.500 --> 00:19:29.500]  忽然間復興
[00:19:29.500 --> 00:19:32.500]  這間大學忽然間復興
[00:19:32.500 --> 00:19:34.500]  背後的原因
[00:19:34.500 --> 00:19:36.500]  其實是當時
[00:19:36.500 --> 00:19:39.500]  分享信息的各位朋友
[00:19:39.500 --> 00:19:41.500]  以我所知他不是牧師
[00:19:41.500 --> 00:19:44.500]  他那次就用了羅馬書十二章
[00:19:44.500 --> 00:19:47.500]  由第九節到廿一節
[00:19:47.500 --> 00:19:49.500]  來講愛
[00:19:49.500 --> 00:19:53.500]  講到愛愛人不可虛假
[00:19:53.500 --> 00:19:57.500]  有十三個命令去愛
[00:19:57.500 --> 00:20:00.500]  最後他講了一句話
[00:20:00.500 --> 00:20:04.500]  究竟我們今天對人的愛
[00:20:04.500 --> 00:20:07.500]  有沒有這件事
[00:20:07.500 --> 00:20:09.500]  有沒有感受到神今天很愛我們
[00:20:09.500 --> 00:20:12.500]  所以我們可以用羅馬書十二章
[00:20:12.500 --> 00:20:14.500]  這份愛去愛人
[00:20:14.500 --> 00:20:16.500]  講完之後他走了
[00:20:16.500 --> 00:20:18.500]  其實YouTube有寫他走了
[00:20:18.500 --> 00:20:19.500]  他走了之後
[00:20:19.500 --> 00:20:21.500]  他覺得自己講得很差
[00:20:21.500 --> 00:20:23.500]  他發覺一班人都沒有反應
[00:20:23.500 --> 00:20:25.500]  他覺得搞錯
[00:20:25.500 --> 00:20:27.500]  總之不講這些
[00:20:27.500 --> 00:20:31.500]  他覺得很差
[00:20:31.500 --> 00:20:34.500]  但他想不到
[00:20:34.500 --> 00:20:35.500]  他走了之後
[00:20:35.500 --> 00:20:37.500]  那班學生
[00:20:37.500 --> 00:20:40.500]  忽然間個個去到台前
[00:20:40.500 --> 00:20:42.500]  開始給自己認罪
[00:20:42.500 --> 00:20:44.500]  開始流淚
[00:20:44.500 --> 00:20:49.500]  開始能夠分享上帝的見證
[00:20:49.500 --> 00:20:53.500]  因為那次就出現了四百個小時
[00:20:53.500 --> 00:20:55.500]  是不停的敬拜讚美
[00:20:55.500 --> 00:20:57.500]  不停的敬拜讚美
[00:20:57.500 --> 00:21:00.500]  然後帶動到美國很多大學的學生
[00:21:00.500 --> 00:21:02.500]  去到這個亞斯伯特大學
[00:21:02.500 --> 00:21:04.500]  去經歷
[00:21:04.500 --> 00:21:05.500]  有個牧師
[00:21:05.500 --> 00:21:07.500]  全道位的牧師
[00:21:07.500 --> 00:21:08.500]  他是馬可西亞人
[00:21:08.500 --> 00:21:11.500]  去了Dallas去牧會
[00:21:11.500 --> 00:21:13.500]  他開了十五個小時車
[00:21:13.500 --> 00:21:15.500]  去到這間大學
[00:21:15.500 --> 00:21:16.500]  三個小時聚會
[00:21:16.500 --> 00:21:17.500]  開了十五個小時車
[00:21:17.500 --> 00:21:18.500]  回到Dallas
[00:21:18.500 --> 00:21:20.500]  那些人說他傻的
[00:21:20.500 --> 00:21:21.500]  開了十五個小時車
[00:21:21.500 --> 00:21:23.500]  去三個小時就走了
[00:21:23.500 --> 00:21:24.500]  他說第一
[00:21:24.500 --> 00:21:27.500]  他說他很想去感受到
[00:21:27.500 --> 00:21:30.500]  為什麼人家可以有這樣的感受
[00:21:30.500 --> 00:21:31.500]  不是亞斯伯特的上帝
[00:21:31.500 --> 00:21:33.500]  大過Dallas的上帝
[00:21:33.500 --> 00:21:34.500]  不是這個意思
[00:21:34.500 --> 00:21:35.500]  他只是覺得
[00:21:35.500 --> 00:21:36.500]  神在那邊的作為
[00:21:36.500 --> 00:21:38.500]  他很想去看看
[00:21:38.500 --> 00:21:40.500]  三個小時
[00:21:40.500 --> 00:21:43.500]  他們五個大師妹去
[00:21:43.500 --> 00:21:44.500]  他說的話
[00:21:44.500 --> 00:21:46.500]  跟所有在網上
[00:21:46.500 --> 00:21:47.500]  大家看到的見證
[00:21:47.500 --> 00:21:49.500]  所說的一樣
[00:21:49.500 --> 00:21:52.500]  他說他感受到神的同在
[00:21:52.500 --> 00:21:54.500]  The presence of God
[00:21:54.500 --> 00:21:56.500]  以致他們彼此的認罪
[00:21:56.500 --> 00:21:59.500]  彼此的去饒恕
[00:21:59.500 --> 00:22:01.500]  彼此的相愛
[00:22:01.500 --> 00:22:02.500]  The presence of God
[00:22:02.500 --> 00:22:03.500]  這次的復興
[00:22:03.500 --> 00:22:05.500]  看不到盲的見
[00:22:05.500 --> 00:22:06.500]  盲的開眼
[00:22:06.500 --> 00:22:07.500]  跛的走路
[00:22:07.500 --> 00:22:08.500]  看不到
[00:22:08.500 --> 00:22:10.500]  他們看到就是一種的
[00:22:10.500 --> 00:22:12.500]  流淚認罪
[00:22:12.500 --> 00:22:16.500]  和神的同在
[00:22:16.500 --> 00:22:17.500]  這位牧師
[00:22:17.500 --> 00:22:20.500]  他分享的就是上個星期六
[00:22:20.500 --> 00:22:21.500]  早上
[00:22:21.500 --> 00:22:23.500]  他在Zoom分享了
[00:22:23.500 --> 00:22:25.500]  然後我就第二個去分享
[00:22:25.500 --> 00:22:26.500]  為什麼我會分享
[00:22:26.500 --> 00:22:27.500]  我又沒有去過
[00:22:27.500 --> 00:22:29.500]  就因為循道衛理
[00:22:29.500 --> 00:22:31.500]  有一個牧者
[00:22:31.500 --> 00:22:34.500]  他去年買了我的書
[00:22:34.500 --> 00:22:36.500]  就是叢林飛月
[00:22:36.500 --> 00:22:37.500]  他聽完之後
[00:22:37.500 --> 00:22:38.500]  他很感動
[00:22:38.500 --> 00:22:39.500]  他很感動
[00:22:39.500 --> 00:22:41.500]  於是我就去了他們的中派
[00:22:41.500 --> 00:22:42.500]  和救世軍
[00:22:42.500 --> 00:22:44.500]  一樣的中派
[00:22:44.500 --> 00:22:45.500]  我去分享了
[00:22:45.500 --> 00:22:49.500]  神在同福九百年之後的復興
[00:22:49.500 --> 00:22:51.500]  其實九百年之後的復興
[00:22:51.500 --> 00:22:53.500]  其實和這次Esperey的復興
[00:22:53.500 --> 00:22:55.500]  我自己的內心的感受
[00:22:55.500 --> 00:22:57.500]  是很相似
[00:22:57.500 --> 00:22:58.500]  我們看不到
[00:22:58.500 --> 00:22:59.500]  這裡有盲的見
[00:22:59.500 --> 00:23:00.500]  跛的走路
[00:23:00.500 --> 00:23:02.500]  但是我們看到
[00:23:02.500 --> 00:23:03.500]  很多人來到同福
[00:23:03.500 --> 00:23:05.500]  他們會感受到
[00:23:05.500 --> 00:23:06.500]  他們會流淚
[00:23:06.500 --> 00:23:09.500]  他們會去到神的面前
[00:23:09.500 --> 00:23:11.500]  去相信耶穌
[00:23:11.500 --> 00:23:12.500]  那位提問
[00:23:12.500 --> 00:23:13.500]  我不是這樣說
[00:23:13.500 --> 00:23:15.500]  是說我自己有什麼特別
[00:23:15.500 --> 00:23:18.500]  而是神自己在不同的時段
[00:23:18.500 --> 00:23:21.500]  去做一些事情
[00:23:21.500 --> 00:23:22.500]  我要賣個廣告
[00:23:22.500 --> 00:23:25.500]  剛才我還沒說
[00:23:25.500 --> 00:23:26.500]  今年九月
[00:23:26.500 --> 00:23:29.500]  其實會有一位牧者
[00:23:29.500 --> 00:23:31.500]  會在我們同福聖經學院
[00:23:31.500 --> 00:23:33.500]  會開一個課程
[00:23:33.500 --> 00:23:35.500]  就是講羅馬書
[00:23:35.500 --> 00:23:37.500]  他應該是六七月
[00:23:37.500 --> 00:23:38.500]  會在教會的學校
[00:23:38.500 --> 00:23:40.500]  會有兩堂
[00:23:40.500 --> 00:23:41.500]  然後他會在
[00:23:41.500 --> 00:23:43.500]  我們同福聖經學院
[00:23:43.500 --> 00:23:45.500]  會開一個羅馬書
[00:23:45.500 --> 00:23:50.500]  這位就是羅龍光牧師
[00:23:50.500 --> 00:23:53.500]  還有一個廣告就是什麼呢
[00:23:53.500 --> 00:23:55.500]  就是阿牧的爸爸
[00:23:55.500 --> 00:23:56.500]  大家知不知道
[00:23:56.500 --> 00:23:57.500]  阿牧的爸爸是誰
[00:23:57.500 --> 00:23:59.500]  就是李聖牧師
[00:23:59.500 --> 00:24:01.500]  他也都會在今年九月
[00:24:01.500 --> 00:24:02.500]  所以今年九月
[00:24:02.500 --> 00:24:04.500]  我們的課程很厲害
[00:24:04.500 --> 00:24:05.500]  阿牧的爸爸
[00:24:05.500 --> 00:24:08.500]  會幫我們開詩篇
[00:24:08.500 --> 00:24:09.500]  所以一個是詩篇
[00:24:09.500 --> 00:24:10.500]  一個是羅馬書
[00:24:10.500 --> 00:24:13.500]  都是兩個很好的牧者
[00:24:13.500 --> 00:24:15.500]  他們能夠去分享
[00:24:15.500 --> 00:24:17.500]  這兩本書
[00:24:17.500 --> 00:24:19.500]  我們的希望
[00:24:19.500 --> 00:24:20.500]  我們的心希望
[00:24:20.500 --> 00:24:21.500]  能夠可以繼續的
[00:24:21.500 --> 00:24:23.500]  在神的話語那邊
[00:24:23.500 --> 00:24:25.500]  去詛咒我們的弟兄姊妹
[00:24:25.500 --> 00:24:26.500]  就算我們未必收學分
[00:24:26.500 --> 00:24:28.500]  當然我希望大家收學分
[00:24:28.500 --> 00:24:30.500]  收學分我收多錢
[00:24:30.500 --> 00:24:32.500]  在旁聽收很少錢
[00:24:32.500 --> 00:24:35.500]  但是我希望收學分的原因
[00:24:35.500 --> 00:24:36.500]  就是我們希望能夠
[00:24:36.500 --> 00:24:39.500]  對神的話語認真去學
[00:24:39.500 --> 00:24:42.500]  甚至明年一個預告
[00:24:42.500 --> 00:24:44.500]  明年預告就是
[00:24:44.500 --> 00:24:47.500]  我都請了新加坡的一位牧者
[00:24:47.500 --> 00:24:49.500]  可能有些人會認識他
[00:24:49.500 --> 00:24:52.500]  也都是坐過牢的一位牧師
[00:24:52.500 --> 00:24:53.500]  康熙牧師
[00:24:53.500 --> 00:24:55.500]  他明年會幫我們教書
[00:24:55.500 --> 00:24:56.500]  所以變了
[00:24:56.500 --> 00:24:59.500]  我都希望能夠讓一些好的牧者
[00:24:59.500 --> 00:25:00.500]  縱然他們人生裡邊
[00:25:00.500 --> 00:25:02.500]  有些階段有些困難
[00:25:02.500 --> 00:25:04.500]  但是上帝仍然使用他們
[00:25:04.500 --> 00:25:06.500]  能夠幫我們對神
[00:25:06.500 --> 00:25:08.500]  有更多的認識
[00:25:08.500 --> 00:25:10.500]  所以當我自己
[00:25:10.500 --> 00:25:12.500]  正在做同福聖經學院的
[00:25:12.500 --> 00:25:14.500]  一個崗位的時候
[00:25:14.500 --> 00:25:16.500]  我就希望我們自己
[00:25:16.500 --> 00:25:18.500]  能夠帶動到更多的人
[00:25:18.500 --> 00:25:21.500]  能夠對神的說話認真
[00:25:21.500 --> 00:25:25.500]  以至到當我們說復興
[00:25:25.500 --> 00:25:27.500]  Asbury的復興
[00:25:27.500 --> 00:25:32.500]  其實他是從愛開始
[00:25:32.500 --> 00:25:34.500]  愛人不可虛假
[00:25:34.500 --> 00:25:36.500]  我們要怎樣去愛人
[00:25:36.500 --> 00:25:38.500]  怎樣去真誠地去愛人
[00:25:38.500 --> 00:25:40.500]  怎樣可以彼此之間
[00:25:40.500 --> 00:25:42.500]  能夠有個胸襟
[00:25:42.500 --> 00:25:45.500]  去容納和我意見不同的人
[00:25:45.500 --> 00:25:48.500]  我們可以彼此的欣賞
[00:25:48.500 --> 00:25:50.500]  彼此的學習
[00:25:50.500 --> 00:25:52.500]  所以盧昂牧師
[00:25:52.500 --> 00:25:54.500]  我認識了他幾十年
[00:25:54.500 --> 00:25:56.500]  他是真的很過癮的人
[00:25:56.500 --> 00:25:59.500]  雖然他也曾經有一段時間
[00:25:59.500 --> 00:26:01.500]  有些人對他有誤會
[00:26:01.500 --> 00:26:02.500]  但是我覺得
[00:26:02.500 --> 00:26:07.500]  上帝也是使用我們的年長的牧者
[00:26:07.500 --> 00:26:08.500]  其實我不應該這樣說
[00:26:08.500 --> 00:26:10.500]  因為我也是年長的牧者
[00:26:10.500 --> 00:26:12.500]  我們差不多是同輩
[00:26:12.500 --> 00:26:13.500]  但是我深信
[00:26:13.500 --> 00:26:16.500]  上帝在他們的生命裏面
[00:26:16.500 --> 00:26:19.500]  有些地方絕對是比我有成
[00:26:19.500 --> 00:26:22.500]  他們對聖經那種研究
[00:26:22.500 --> 00:26:24.500]  絕對比我有成
[00:26:24.500 --> 00:26:27.500]  以至到我能夠希望他們幫助我們
[00:26:27.500 --> 00:26:31.500]  所以才預告了這些課程
[00:26:31.500 --> 00:26:33.500]  大家可以為自己祈禱
[00:26:33.500 --> 00:26:37.500]  讓我們能夠去認識神的話
[00:26:37.500 --> 00:26:40.500]  以至到我們可以真的有個胸襟
[00:26:40.500 --> 00:26:42.500]  去接受不同的人
[00:26:42.500 --> 00:26:43.500]  讓我們
[00:26:43.500 --> 00:26:45.500]  帶著我們彼此相愛
[00:26:45.500 --> 00:26:47.500]  在一個群體裏面
[00:26:47.500 --> 00:26:51.500]  神會不會忽然之間
[00:26:51.500 --> 00:26:53.500]  能夠讓我們的生命
[00:26:53.500 --> 00:26:57.500]  忽然之間被神的愛去吸引我們
[00:26:57.500 --> 00:27:00.500]  我們不一定要四百個小時在這裏敬拜
[00:27:00.500 --> 00:27:03.500]  但是我們可以快跑的跟隨耶穌
[00:27:03.500 --> 00:27:05.500]  當我們快跑跟隨耶穌的時候
[00:27:05.500 --> 00:27:08.500]  我深信我們就會繼續的
[00:27:08.500 --> 00:27:11.500]  去將福音帶給更多的人
[00:27:11.500 --> 00:27:15.500]  所以請在敬拜堆上臺的時候
[00:27:15.500 --> 00:27:17.500]  真的 各位弟兄姊妹
[00:27:17.500 --> 00:27:19.500]  我們今天能夠
[00:27:19.500 --> 00:27:23.500]  在不同的年齡群裏面
[00:27:23.500 --> 00:27:25.500]  我相信你們真的
[00:27:25.500 --> 00:27:30.500]  很多很多的 對我來說
[00:27:30.500 --> 00:27:32.500]  你們有很多的體力
[00:27:32.500 --> 00:27:34.500]  很多的精力
[00:27:34.500 --> 00:27:36.500]  但當然 我們也明白的
[00:27:36.500 --> 00:27:38.500]  在你們這個階段
[00:27:38.500 --> 00:27:39.500]  工作上面
[00:27:39.500 --> 00:27:40.500]  是有很多的挑戰
[00:27:40.500 --> 00:27:42.500]  很多的掙扎
[00:27:42.500 --> 00:27:44.500]  絕對不出奇
[00:27:44.500 --> 00:27:45.500]  但是我深信
[00:27:45.500 --> 00:27:47.500]  當我們願意
[00:27:47.500 --> 00:27:50.500]  在神的國度裏面
[00:27:50.500 --> 00:27:52.500]  在神的話語裏面
[00:27:52.500 --> 00:27:55.500]  或者對神有更多的愛的時候
[00:27:55.500 --> 00:27:58.500]  我深信上帝一定給我們
[00:27:58.500 --> 00:28:00.500]  有額外的能力
[00:28:00.500 --> 00:28:02.500]  去面對我們的工作
[00:28:02.500 --> 00:28:04.500]  去面對我們的服事
[00:28:04.500 --> 00:28:05.500]  面對我們的家庭
[00:28:05.500 --> 00:28:07.500]  面對我們的關係
[00:28:07.500 --> 00:28:09.500]  但是最重要
[00:28:09.500 --> 00:28:11.500]  記得今天我所說的四樣東西
[00:28:11.500 --> 00:28:13.500]  我們要學
[00:28:13.500 --> 00:28:15.500]  我們要有一種的胸襟
[00:28:15.500 --> 00:28:18.500]  我們要能夠走出來的
[00:28:18.500 --> 00:28:19.500]  不要只有說一句
[00:28:19.500 --> 00:28:22.500]  而最後我們要嘗試多些
[00:28:22.500 --> 00:28:23.500]  用人的角度
[00:28:23.500 --> 00:28:24.500]  對方的角度
[00:28:24.500 --> 00:28:27.500]  去體會我們的關係
[00:28:27.500 --> 00:28:29.500]  所以我第一次做這首歌
[00:28:29.500 --> 00:28:31.500]  是用這首詩歌
[00:28:31.500 --> 00:28:34.500]  《我們愛,因為神賜愛我們》
[00:28:34.500 --> 00:28:35.500]  這首歌就說
[00:28:35.500 --> 00:28:38.500]  神的愛是從天而來
[00:28:38.500 --> 00:28:40.500]  這份愛是能夠
[00:28:40.500 --> 00:28:43.500]  讓我們知道祂比山高
[00:28:43.500 --> 00:28:44.500]  比海深
[00:28:44.500 --> 00:28:45.500]  有時插不透的
[00:28:45.500 --> 00:28:49.500]  怎麼會耶穌為你為我罪釘了十字架
[00:28:49.500 --> 00:28:51.500]  其實有時我也覺得
[00:28:51.500 --> 00:28:53.500]  耶穌說一句就搞定了
[00:28:53.500 --> 00:28:54.500]  祂不用死
[00:28:54.500 --> 00:28:57.500]  但是耶穌為什麼要這樣做出這個行動
[00:28:57.500 --> 00:28:59.500]  就因為祂想讓我們知道
[00:28:59.500 --> 00:29:01.500]  罪的公價乃是死
[00:29:01.500 --> 00:29:04.500]  以致到祂自己承擔了
[00:29:04.500 --> 00:29:06.500]  背負了你和我的罪
[00:29:06.500 --> 00:29:08.500]  去到十字架
[00:29:08.500 --> 00:29:09.500]  感恩的
[00:29:09.500 --> 00:29:11.500]  我們的耶穌
[00:29:11.500 --> 00:29:13.500]  祂死了之後第三天復活
[00:29:13.500 --> 00:29:16.500]  以致到今天你和我所信的神
[00:29:16.500 --> 00:29:20.500]  是一位又真又會的神
[00:29:20.500 --> 00:29:22.500]  我今天去到七十歲
[00:29:22.500 --> 00:29:24.500]  我覺得我絕對有這個資格去說
[00:29:24.500 --> 00:29:27.500]  過去四十幾年我自己的信仰
[00:29:27.500 --> 00:29:29.500]  信耶穌四十幾年
[00:29:29.500 --> 00:29:30.500]  我回望
[00:29:30.500 --> 00:29:32.500]  不是我沒有掙扎
[00:29:32.500 --> 00:29:33.500]  不是我沒有困難
[00:29:33.500 --> 00:29:34.500]  絕對有很多的掙扎
[00:29:34.500 --> 00:29:35.500]  很多的困難
[00:29:35.500 --> 00:29:37.500]  不是說我也沒有困難
[00:29:37.500 --> 00:29:38.500]  絕對不是
[00:29:38.500 --> 00:29:40.500]  不過我體會到
[00:29:40.500 --> 00:29:42.500]  在任何的困難當中
[00:29:42.500 --> 00:29:45.500]  神與我們同在的嗎
[00:29:45.500 --> 00:29:47.500]  所以這個是要抓住祂
[00:29:47.500 --> 00:29:48.500]  讓上帝的愛
[00:29:48.500 --> 00:29:50.500]  今天再一次充滿我
[00:29:50.500 --> 00:29:53.500]  以致到我可以去愛人
[00:29:53.500 --> 00:29:56.500]  因為神先愛我們
