
[00:00:00.000 --> 00:00:03.000]  好,今天大會要我講的人物
[00:20:09.200 --> 00:20:12.200]  不是神的心意
[00:20:12.200 --> 00:20:15.200]  他大發熱心,真的大發熱心
[00:20:15.200 --> 00:20:18.200]  沒錯,信復,沒錯
[00:20:18.200 --> 00:20:21.200]  神曾經因為他毀滅了阿哈加
[00:20:21.200 --> 00:20:24.200]  他聽話,沒錯
[00:20:24.200 --> 00:20:27.200]  所以他做得很好,沒錯
[00:20:27.200 --> 00:20:30.200]  不過去到河西亞先知
[00:20:30.200 --> 00:20:33.200]  就說,原來這個基督教
[00:20:33.200 --> 00:20:36.200]  耶和王朝裡面
[00:20:36.200 --> 00:20:39.200]  對在耶穌列的地方所做的事
[00:20:39.200 --> 00:20:42.200]  有些問題
[00:20:42.200 --> 00:20:45.200]  問題在哪裡
[00:20:45.200 --> 00:20:48.200]  結果在法國有個社會學家
[00:20:48.200 --> 00:20:51.200]  說了一番話,我覺得很有意思
[00:20:51.200 --> 00:20:54.200]  他說,耶和固然是神之前
[00:20:54.200 --> 00:20:57.200]  宣告的執法者
[00:20:57.200 --> 00:21:00.200]  但最後的手段是為了自己的利益而執行
[00:21:00.200 --> 00:21:03.200]  耶和對待預言
[00:21:03.200 --> 00:21:06.200]  是以政治來假裝替預言效力
[00:21:06.200 --> 00:21:09.200]  但其實是為了
[00:21:09.200 --> 00:21:12.200]  他的政治利益
[00:21:12.200 --> 00:21:15.200]  就是說
[00:21:15.200 --> 00:21:18.200]  他所作所為
[00:21:18.200 --> 00:21:21.200]  表面上他真的為主
[00:21:21.200 --> 00:21:24.200]  大發熱心,真的大發熱心
[00:21:24.200 --> 00:21:27.200]  不過,原來他的內心
[00:21:27.200 --> 00:21:30.200]  是為了自己的政治籌碼
[00:21:30.200 --> 00:21:33.200]  如果用今天來說
[00:21:33.200 --> 00:21:36.200]  他殺光了異己
[00:21:36.200 --> 00:21:39.200]  藉著宗教來殺光異己
[00:21:39.200 --> 00:21:42.200]  是把自己的政治地位
[00:21:42.200 --> 00:21:45.200]  恐嚇了
[00:21:45.200 --> 00:21:48.200]  各位頂智慧,你會說請你關我什麼事
[00:21:48.200 --> 00:21:51.200]  我又不是特首,又不是港帝,又不是美國總統
[00:21:51.200 --> 00:21:54.200]  美國總統是不是在用籌碼,我不知道
[00:21:54.200 --> 00:21:57.200]  大家自己心裡有數
[00:21:57.200 --> 00:22:00.200]  就是說
[00:22:00.200 --> 00:22:03.200]  我們今天任何人
[00:22:03.200 --> 00:22:06.200]  做任何事
[00:22:06.200 --> 00:22:09.200]  我覺得耶和給我們一個提醒
[00:22:09.200 --> 00:22:12.200]  很重要的提醒
[00:22:12.200 --> 00:22:15.200]  兩個字,所以如果今天你不知道前面說什麼
[00:22:15.200 --> 00:22:18.200]  不要緊,記得這兩個字
[00:22:18.200 --> 00:22:21.200]  耶和王朝
[00:22:21.200 --> 00:22:24.200]  他作皇帝那段時間
[00:22:24.200 --> 00:22:27.200]  提醒我們兩個字
[00:22:27.200 --> 00:22:30.200]  自省
[00:22:30.200 --> 00:22:33.200]  要start well,要finish well
[00:22:33.200 --> 00:22:36.200]  要結束得精彩
[00:22:36.200 --> 00:22:39.200]  其實人生是要自省
[00:22:39.200 --> 00:22:42.200]  他表面上大發熱心
[00:22:42.200 --> 00:22:45.200]  今天我們任何人
[00:22:45.200 --> 00:22:48.200]  都可以利用某一些東西
[00:22:48.200 --> 00:22:51.200]  去鞏固自己某一些東西
[00:22:51.200 --> 00:22:54.200]  一定可以
[00:22:54.200 --> 00:22:57.200]  我可以做任何事,我都可以
[00:22:57.200 --> 00:23:00.200]  我可以操控你,用聖經操控你都可以
[00:23:00.200 --> 00:23:03.200]  你不知道,我現在操控你
[00:23:03.200 --> 00:23:06.200]  因為你聽我說話
[00:23:06.200 --> 00:23:09.200]  但我覺得自省是什麼
[00:23:09.200 --> 00:23:12.200]  究竟今天我的侍奉
[00:23:12.200 --> 00:23:15.200]  我是為了我自己的聲望
[00:23:15.200 --> 00:23:19.200]  因為在為神的國度
