
[00:00:00.000 --> 00:00:03.940]  當我們要去發展 要去擴展的時候
[00:20:04.880 --> 00:20:08.640]  接著你可以看你的能力和恩賜
[00:20:08.640 --> 00:20:11.480]  有些人的能力很強
[00:20:11.480 --> 00:20:14.120]  有些人音樂的能力很強
[00:20:14.120 --> 00:20:16.440]  有些人辦事的能力很強
[00:20:16.440 --> 00:20:18.640]  有些人說話的能力很強
[00:20:18.640 --> 00:20:21.240]  有些人很能夠關心到
[00:20:21.240 --> 00:20:23.080]  明白到人的需要
[00:20:23.080 --> 00:20:25.200]  講你的能力
[00:20:25.200 --> 00:20:27.640]  也可以看我們的性情
[00:20:27.640 --> 00:20:29.640]  無論是十六形人格
[00:20:29.640 --> 00:20:30.600]  九形人格
[00:20:30.600 --> 00:20:31.520]  我就說不止
[00:20:31.520 --> 00:20:34.040]  其實加起來很多中形人格
[00:20:34.040 --> 00:20:37.000]  我們其實在吃米很多種
[00:20:37.000 --> 00:20:39.480]  中國人有句說話說
[00:20:39.480 --> 00:20:41.760]  一種米吃多少樣人
[00:20:41.760 --> 00:20:42.640]  百樣人
[00:20:42.640 --> 00:20:44.160]  有不同人的性格
[00:20:44.160 --> 00:20:45.120]  有些人外向一點
[00:20:45.120 --> 00:20:46.000]  有些人內向一點
[00:20:46.000 --> 00:20:47.000]  有些人開心一點
[00:20:47.000 --> 00:20:48.400]  有些人憂鬱一點
[00:20:48.400 --> 00:20:50.760]  總之有不同的人
[00:20:50.760 --> 00:20:52.680]  不同人的性格
[00:20:52.680 --> 00:20:54.000]  兄弟姐妹
[00:20:54.000 --> 00:20:57.560]  今天你活了多少年
[00:20:57.560 --> 00:20:59.640]  在不同的日子裡面
[00:20:59.640 --> 00:21:00.880]  你都會經歷過神
[00:21:00.880 --> 00:21:02.160]  你有你的經驗
[00:21:02.160 --> 00:21:05.120]  從嬰兒到今天
[00:21:05.120 --> 00:21:06.360]  你可能是二十歲
[00:21:06.360 --> 00:21:06.920]  三十歲
[00:21:06.920 --> 00:21:07.680]  四十歲
[00:21:07.680 --> 00:21:10.040]  你有很多不同人生的經驗
[00:21:10.040 --> 00:21:11.920]  就構成了你
[00:21:11.920 --> 00:21:13.480]  所以屬靈
[00:21:13.480 --> 00:21:14.880]  S
[00:21:14.880 --> 00:21:15.800]  你的心思
[00:21:15.800 --> 00:21:16.800]  Heart
[00:21:16.800 --> 00:21:17.720]  你的能力
[00:21:17.720 --> 00:21:18.880]  Ability
[00:21:18.880 --> 00:21:19.640]  你的性情
[00:21:19.640 --> 00:21:20.840]  Personality
[00:21:20.840 --> 00:21:21.680]  你的經驗
[00:21:21.680 --> 00:21:22.920]  Experience
[00:21:22.920 --> 00:21:24.160]  X
[00:21:24.160 --> 00:21:24.720]  S
[00:21:24.720 --> 00:21:25.680]  H
[00:21:25.680 --> 00:21:26.440]  A
[00:21:26.440 --> 00:21:26.920]  P
[00:21:26.920 --> 00:21:27.240]  E
[00:21:27.240 --> 00:21:30.440]  你的Shape
[00:21:30.440 --> 00:21:31.760]  兄弟姐妹
[00:21:31.760 --> 00:21:34.720]  今天在我們的生活裡面
[00:21:34.720 --> 00:21:37.680]  兼顧教會的工程
[00:21:37.680 --> 00:21:41.600]  也都是兼顧你生命的工程
[00:21:41.600 --> 00:21:43.560]  我們在人生裡面學習
[00:21:43.560 --> 00:21:45.160]  在我們的教會歷史裡面
[00:21:45.160 --> 00:21:47.680]  我們經歷了很多不同的處境
[00:21:47.680 --> 00:21:49.680]  我們都要去學習
[00:21:49.680 --> 00:21:50.760]  願主是賜福
[00:21:50.760 --> 00:21:52.800]  我們都不需要跟別人比較
[00:21:52.800 --> 00:21:54.000]  當我們去比較的時候
[00:21:54.000 --> 00:21:55.520]  我們無論人與人也好
[00:21:55.520 --> 00:21:57.320]  教會與教會也好
[00:21:57.320 --> 00:22:00.040]  我們有時候都會有這個惆悵
[00:22:00.040 --> 00:22:02.520]  有一天我經過長沙灣
[00:22:02.520 --> 00:22:03.360]  長沙灣
[00:22:03.360 --> 00:22:05.320]  荔枝角地鐵站那裡
[00:22:05.320 --> 00:22:09.120]  看到一間超大的教會
[00:22:09.120 --> 00:22:11.120]  那間超大的教會
[00:22:11.120 --> 00:22:14.000]  很漂亮
[00:22:14.000 --> 00:22:16.160]  很高
[00:22:16.160 --> 00:22:20.600]  慶祝立會二十五週年
[00:22:20.600 --> 00:22:22.120]  我心想
[00:22:22.120 --> 00:22:23.120]  很坦白說
[00:22:23.120 --> 00:22:25.520]  我都是看著它長大的
[00:22:25.520 --> 00:22:28.440]  因為我在侍奉它裡面三十多年
[00:22:28.440 --> 00:22:30.920]  我是看著它怎樣長大
[00:22:30.920 --> 00:22:31.520]  我就想
[00:22:31.520 --> 00:22:35.520]  二十五年可以成為一間萬人的教會
[00:22:35.520 --> 00:22:36.640]  我就想
[00:22:36.640 --> 00:22:40.240]  我今天在西區浸上會侍奉二百人的教會
[00:22:40.240 --> 00:22:41.360]  侍奉了這麼多年
[00:22:41.360 --> 00:22:44.120]  教會有五十一年歷史了
[00:22:44.120 --> 00:22:47.840]  究竟神要我做些什麼
[00:22:47.840 --> 00:22:50.560]  弟兄姊妹不要比較
[00:22:50.560 --> 00:22:55.360]  其實教會不在乎大小
[00:22:55.360 --> 00:23:00.720]  我們侍奉的心更加重要
[00:23:00.720 --> 00:23:03.080]  經過教會的
[00:23:03.080 --> 00:23:06.000]  是我們能夠有一份感恩的心
[00:23:06.000 --> 00:23:07.720]  然後
[00:23:07.720 --> 00:23:10.080]  圖報我們的主
[00:23:10.080 --> 00:23:13.360]  回應我們的主的恩典
[00:23:13.360 --> 00:23:14.760]  所以
[00:23:14.760 --> 00:23:16.640]  在這一段聖經裡面
[00:23:16.640 --> 00:23:18.840]  以賽雅先知就很清楚告訴我們
[00:23:18.840 --> 00:23:22.560]  原來我們過往可能有很多不同的經驗或者經歷
[00:23:22.560 --> 00:23:23.880]  但是在主裡面
[00:23:23.880 --> 00:23:25.280]  祂卻是有什麼?
[00:23:25.280 --> 00:23:28.040]  永恆的慈愛
[00:23:28.040 --> 00:23:30.320]  以致我們不至於懼怕
[00:23:30.320 --> 00:23:31.520]  不至於羞愧
[00:23:31.520 --> 00:23:33.720]  因為祂的補血
[00:23:33.720 --> 00:23:34.760]  這位主
[00:23:34.760 --> 00:23:36.680]  藉著主耶穌基督的補血
[00:23:36.680 --> 00:23:39.600]  已經遮蓋我們的罪
[00:23:39.600 --> 00:23:41.480]  你可以做的就是
[00:23:41.480 --> 00:23:42.640]  你要明白
[00:23:42.640 --> 00:23:46.320]  神已經完全接納你
[00:23:46.320 --> 00:23:51.000]  你可以勝過撒旦對我們的控訴
[00:23:51.000 --> 00:23:52.600]  弟兄姊妹
[00:23:52.600 --> 00:23:53.920]  當我們要開展的時候
[00:23:53.920 --> 00:23:55.800]  就是恩典呼召的時刻
[00:23:55.800 --> 00:23:58.000]  當我們經歷神的慈愛的時候
[00:23:58.000 --> 00:24:01.280]  我們能夠努力向前
[00:24:01.280 --> 00:24:02.840]  所以
[00:24:02.840 --> 00:24:04.640]  一個屬靈的國度
[00:24:04.640 --> 00:24:07.640]  應該是怎麼樣的呢?
[00:24:07.640 --> 00:24:10.080]  聖經在第三節
[00:24:10.080 --> 00:24:11.200]  它說
[00:24:11.200 --> 00:24:13.280]  你要向左向右開展
[00:24:13.280 --> 00:24:16.040]  你的後裔必得多國為業
[00:24:16.040 --> 00:24:17.840]  尤是荒涼的城邑
[00:24:17.840 --> 00:24:20.400]  有人居住
[00:24:20.400 --> 00:24:24.480]  你的後裔必得多國為業
[00:24:24.480 --> 00:24:25.600]  就可以體會
[00:24:25.600 --> 00:24:27.720]  原來在我們的信仰裡面
[00:24:27.720 --> 00:24:29.320]  藉著先知去提點
[00:24:29.320 --> 00:24:31.040]  原來神的恩典
[00:24:31.040 --> 00:24:33.240]  給我們今天
[00:24:33.240 --> 00:24:34.880]  我們的基督徒
[00:24:34.880 --> 00:24:37.400]  在全世界裡面
[00:24:37.400 --> 00:24:39.160]  我們不看我們自己是一個宗教
[00:24:39.160 --> 00:24:40.000]  而是一個信仰
[00:24:40.000 --> 00:24:42.440]  是一個信心的經歷
[00:24:42.440 --> 00:24:45.560]  是一個最大的信仰群體
[00:24:45.560 --> 00:24:46.400]  弟兄姊妹
[00:24:46.400 --> 00:24:49.600]  你怎樣可以關心天國的基業呢?
[00:24:49.600 --> 00:24:51.880]  我們怎樣可以經歷神給我們
[00:24:51.880 --> 00:24:53.720]  生命那種堅固
[00:24:53.720 --> 00:24:56.000]  以致我們能夠開展呢?
[00:24:56.000 --> 00:24:56.920]  這個開展
[00:24:56.920 --> 00:24:59.680]  其實是我們經歷了神的慈愛和信神
[00:24:59.680 --> 00:25:00.800]  我們向祂回應
[00:25:00.800 --> 00:25:03.240]  經歷了主的恩典和慈愛的時候
[00:25:03.240 --> 00:25:08.240]  我們能夠發揮我們應該有的動力
[00:25:08.240 --> 00:25:11.240]  為主開新的工作
[00:25:11.240 --> 00:25:13.160]  有什麼新的工作
[00:25:13.160 --> 00:25:18.480]  我們在這裡可以為主而作
[00:25:18.480 --> 00:25:19.560]  有沒有想像過
[00:25:19.560 --> 00:25:22.240]  我們兩堂崇拜都坐滿了之後
[00:25:22.240 --> 00:25:24.600]  我們教會多少人呢?
[00:25:24.600 --> 00:25:27.200]  至少四百
[00:25:27.200 --> 00:25:30.080]  其實我們的會籍
[00:25:30.080 --> 00:25:32.680]  我們的會友名冊
[00:25:32.680 --> 00:25:34.520]  是不止四百的
[00:25:34.520 --> 00:25:37.880]  各種的原因
[00:25:37.880 --> 00:25:41.360]  不在我們這裡崇拜
[00:25:41.360 --> 00:25:43.120]  但是我們要知道的就是
[00:25:43.120 --> 00:25:46.200]  究竟你和我要在這裡侍奉的時候
[00:25:46.200 --> 00:25:49.360]  你可以參與的是什麼?
[00:25:49.360 --> 00:25:51.480]  神積著祂的恩典
[00:25:51.480 --> 00:25:52.920]  告訴我們知道
[00:25:52.920 --> 00:25:55.560]  這個慈愛要經歷
[00:25:55.560 --> 00:25:58.160]  我們在我們的生命裡面的時候
[00:25:58.160 --> 00:26:00.360]  我們可以怎樣為祂作供
[00:26:00.360 --> 00:26:01.480]  弟兄姊妹有沒有想過
[00:26:01.480 --> 00:26:02.800]  分堂崇拜之後
[00:26:02.800 --> 00:26:05.960]  你的生活有些改變
[00:26:05.960 --> 00:26:07.320]  我很坦白告訴你
[00:26:07.320 --> 00:26:11.720]  我現在有點餓
[00:26:11.720 --> 00:26:15.720]  我很早吃完之後就準備
[00:26:15.720 --> 00:26:17.120]  你就這樣吃東西
[00:26:17.120 --> 00:26:21.640]  你都要想一下要怎樣調節一下
[00:26:21.640 --> 00:26:24.280]  因為以前崇拜12點15分多數就結束了
[00:26:24.280 --> 00:26:27.320]  現在看牧師長不長氣
[00:26:27.320 --> 00:26:31.120]  要一點鐘之後才結束
[00:26:31.120 --> 00:26:33.560]  你要調節一下
[00:26:33.560 --> 00:26:34.720]  有祖堂崇拜
[00:26:34.720 --> 00:26:36.200]  如果你不回主教學
[00:26:36.200 --> 00:26:38.240]  時間是不是很好用
[00:26:38.240 --> 00:26:40.280]  如果你不回當然希望你回
[00:26:40.280 --> 00:26:43.560]  就是部長在哪裡
[00:26:43.560 --> 00:26:46.440]  8點9分、10點鐘主教學
[00:26:46.440 --> 00:26:49.560]  接著11點15分就結束了
[00:26:49.560 --> 00:26:53.440]  那又可以有很多時間
[00:26:53.440 --> 00:26:55.800]  弟兄姊妹
[00:26:55.800 --> 00:26:57.720]  時間的調節
[00:26:57.720 --> 00:27:00.840]  是叫你在這個主日裡面
[00:27:00.840 --> 00:27:03.480]  你如果平時因著上午課
[00:27:03.480 --> 00:27:06.120]  沒什麼機會和家人在一起
[00:27:06.120 --> 00:27:08.160]  你回去陪家人
[00:27:08.160 --> 00:27:13.480]  特別是未信耶穌的家人
[00:27:13.480 --> 00:27:16.080]  我星期六昨晚
[00:27:16.080 --> 00:27:17.680]  我一班中大的同學
[00:27:17.680 --> 00:27:18.880]  我們畢業了很多年
[00:27:18.880 --> 00:27:21.080]  我忘記了
[00:27:21.080 --> 00:27:24.520]  他們偶爾一年就有兩次
[00:27:24.520 --> 00:27:27.120]  昨晚約吃飯
[00:27:27.120 --> 00:27:28.560]  那我去不去到
[00:27:28.560 --> 00:27:29.360]  我當然不行
[00:27:29.360 --> 00:27:30.760]  我有聚會
[00:27:30.760 --> 00:27:32.600]  今天分堂崇拜
[00:27:32.600 --> 00:27:34.720]  一來我就已經發過
[00:27:34.720 --> 00:27:37.200]  發給他知道我不能來
[00:27:37.200 --> 00:27:38.760]  晚上有聚會
[00:27:38.760 --> 00:27:40.360]  但是你呢
[00:27:40.360 --> 00:27:42.360]  你可以的
[00:27:42.360 --> 00:27:45.280]  你可以的
[00:27:45.280 --> 00:27:50.000]  昨天晚上的牧養青少年
[00:27:50.000 --> 00:27:52.040]  只有五、六十人
[00:27:52.040 --> 00:27:54.000]  你完了早堂
[00:27:54.000 --> 00:27:58.680]  你是不是可以有意識地
[00:27:58.680 --> 00:28:00.320]  去約一些你的朋友
[00:28:00.320 --> 00:28:03.920]  特別是未信的朋友去建立那個關係
[00:28:03.920 --> 00:28:06.000]  為神的緣故去擴展
[00:28:06.000 --> 00:28:07.400]  你的生活空間
[00:28:07.400 --> 00:28:09.080]  善用好你的時間
[00:28:09.080 --> 00:28:12.320]  因為空間、時間的改變
[00:28:12.320 --> 00:28:15.520]  要為我們生活作出調節的時候
[00:28:15.520 --> 00:28:18.200]  你要有一個好的準備
[00:28:18.200 --> 00:28:19.400]  為主的緣故
[00:28:19.400 --> 00:28:23.640]  你可以接觸更多的人
[00:28:23.640 --> 00:28:25.720]  有些弟兄姐妹準備好
[00:28:25.720 --> 00:28:27.280]  我們早堂了
[00:28:27.280 --> 00:28:29.120]  接著午堂時間我們可以怎樣用
[00:28:29.120 --> 00:28:30.240]  我們可以開會
[00:28:30.240 --> 00:28:31.440]  開會也好
[00:28:31.440 --> 00:28:33.800]  因為這段時間可能不知道哪個位置
[00:28:33.800 --> 00:28:36.000]  有人在開會也不一定
[00:28:36.000 --> 00:28:37.640]  這個也好
[00:28:37.640 --> 00:28:39.320]  那就約陪談
[00:28:39.320 --> 00:28:40.440]  約栽培
[00:28:40.440 --> 00:28:41.480]  又是這段時間
[00:28:41.480 --> 00:28:43.160]  或者倒轉
[00:28:43.160 --> 00:28:45.880]  八點鐘那些時間也可以
[00:28:45.880 --> 00:28:47.760]  弟兄姐妹
[00:28:47.760 --> 00:28:49.320]  在我們的生活裏面
[00:28:49.320 --> 00:28:51.240]  我們要擴展下去
[00:28:51.240 --> 00:28:53.080]  我們怎樣去體會神的恩典呢
[00:28:53.080 --> 00:28:57.880]  我們看第九、第十節
[00:28:57.880 --> 00:29:02.600]  「這是在我好象羅亞的洪水
[00:29:02.600 --> 00:29:05.160]  當他們被擄的時候
[00:29:05.160 --> 00:29:07.520]  好像是被受審判的時候
[00:29:07.520 --> 00:29:08.800]  他說我起誓不再
[00:29:08.800 --> 00:29:14.160]  閃羅亞洪水是漫過遍地
[00:29:14.160 --> 00:29:16.360]  我亦照樣起誓不再向你發怒
[00:29:16.360 --> 00:29:19.000]  也不斥責你」
[00:29:19.000 --> 00:29:19.960]  很傷痛
[00:29:19.960 --> 00:29:21.520]  因為整個民族
[00:29:21.520 --> 00:29:23.200]  整個國家滅亡之後
[00:29:23.200 --> 00:29:25.480]  被擄到巴比倫
[00:29:25.480 --> 00:29:27.920]  接著第十節
[00:29:27.920 --> 00:29:29.680]  「大山可以挪移
[00:29:29.680 --> 00:29:32.280]  小山可以遷移
[00:29:32.280 --> 00:29:34.200]  大山小山都可以遷移
[00:29:34.200 --> 00:29:35.480]  無論你是否愚公
[00:29:35.480 --> 00:29:38.280]  都可以移除這個山
[00:29:38.280 --> 00:29:42.040]  但是這位神的應許很好
[00:29:42.040 --> 00:29:46.360]  他說我的慈愛必不離開你
[00:29:46.360 --> 00:29:49.000]  我平安的約也不遷移
[00:29:49.000 --> 00:29:53.280]  這是連率你的耶和華說的」
[00:29:53.280 --> 00:29:54.080]  弟兄姐妹
[00:29:54.080 --> 00:29:57.640]  這就成為我們一個很大的安慰
[00:29:57.640 --> 00:29:59.920]  因為這位慈愛的神
[00:29:59.920 --> 00:30:04.320]  必不離開你和我
[00:30:04.320 --> 00:30:06.280]  平安是什麼?
[00:30:06.280 --> 00:30:08.720]  平安代表健康
[00:30:08.720 --> 00:30:11.280]  平安代表保障
[00:30:11.280 --> 00:30:14.080]  平安代表安全
[00:30:14.080 --> 00:30:17.520]  平安是我們整個人生命的整全
[00:30:17.520 --> 00:30:20.280]  又或者我們所說的一家人
[00:30:20.280 --> 00:30:21.800]  齊齊整整
[00:30:21.800 --> 00:30:25.440]  那份整全
[00:30:25.440 --> 00:30:27.640]  這是平安的約
[00:30:27.640 --> 00:30:32.200]  當他們被擄 有一種被遺棄的感覺的時候
[00:30:32.200 --> 00:30:37.520]  主的愛在焦聚他們
[00:30:37.520 --> 00:30:40.000]  為此一班以色列民
[00:30:40.000 --> 00:30:43.840]  可以經歷慈愛和平安
[00:30:43.840 --> 00:30:46.760]  又或者生命那份和諧
[00:30:46.760 --> 00:30:47.960]  求主幫助我們
[00:30:47.960 --> 00:30:49.480]  在生命的目標裡面
[00:30:49.480 --> 00:30:51.920]  我們為主的名義的緣故
[00:30:51.920 --> 00:30:53.000]  昔日以色列民
[00:30:53.000 --> 00:30:54.920]  他們要回去重建聖殿
[00:30:54.920 --> 00:30:58.920]  今天你和我的生命都要更新
[00:30:58.920 --> 00:31:03.440]  因為神給我們更大的空間
[00:31:03.440 --> 00:31:05.960]  我們可以發展
[00:31:05.960 --> 00:31:08.040]  兄弟姐妹
[00:31:08.040 --> 00:31:11.400]  我們要學起碼每人有一樣的侍奉
[00:31:11.400 --> 00:31:14.320]  無論你是怎樣的人
[00:31:14.320 --> 00:31:18.320]  你都可以最少有一樣的侍奉
[00:31:18.320 --> 00:31:21.920]  如果你在教會已經很多年了
[00:31:21.920 --> 00:31:23.760]  很多年了
[00:31:23.760 --> 00:31:25.160]  坐在這裡很多年了
[00:31:25.160 --> 00:31:27.480]  會籍還不在西區
[00:31:27.480 --> 00:31:28.320]  你還要想
[00:31:28.320 --> 00:31:30.360]  你是否要加入西區贈信會
[00:31:30.360 --> 00:31:32.200]  不好意思 好像有點Hardsell
[00:31:32.200 --> 00:31:35.320]  但是我內心真的有這樣的感覺
[00:31:35.320 --> 00:31:39.720]  為什麼你不加入教會
[00:31:39.720 --> 00:31:40.840]  你的奉獻
[00:31:40.840 --> 00:31:42.680]  無論你的時間
[00:31:42.680 --> 00:31:43.920]  你的財幹
[00:31:43.920 --> 00:31:46.240]  你的金錢
[00:31:46.240 --> 00:31:49.840]  教會都需要
[00:31:49.840 --> 00:31:50.760]  當然最終
[00:31:50.760 --> 00:31:54.000]  你的服侍你的呈獻是給我們的主
[00:31:54.000 --> 00:31:54.920]  我們的神
[00:31:54.920 --> 00:31:56.040]  兩堂崇拜都滿
[00:31:56.040 --> 00:31:57.560]  我不會等到滿
[00:31:57.560 --> 00:32:00.120]  我才去想第三堂
[00:32:00.120 --> 00:32:02.000]  其實現在已經有些聲音說
[00:32:02.000 --> 00:32:05.720]  我們要有一堂崇拜給青少年
[00:32:05.720 --> 00:32:08.840]  不過人呢
[00:32:08.840 --> 00:32:13.960]  誰搞
[00:32:13.960 --> 00:32:15.200]  請人
[00:32:15.200 --> 00:32:19.400]  錢呢
[00:32:19.400 --> 00:32:21.080]  我們願意
[00:32:21.080 --> 00:32:22.040]  這位的主
[00:32:22.040 --> 00:32:22.960]  這位的神
[00:32:22.960 --> 00:32:24.960]  在我們的生命裡面
[00:32:24.960 --> 00:32:26.600]  我們願意憑著信念
[00:32:26.600 --> 00:32:28.640]  因為神的慈愛和恩典
[00:32:28.640 --> 00:32:31.600]  常與我們同在
[00:32:31.600 --> 00:32:32.920]  如果我們看以上的書
[00:32:32.920 --> 00:32:34.920]  只是看一至十節都不夠
[00:32:34.920 --> 00:32:38.320]  其實這一章是去到十七節
[00:32:38.320 --> 00:32:39.400]  最終
[00:32:39.400 --> 00:32:41.200]  十七節
[00:32:41.200 --> 00:32:42.320]  沒有在PowerPoint
[00:32:42.320 --> 00:32:45.640]  但是我想讀給大家知道
[00:32:45.640 --> 00:32:51.440]  昔日凡為我攻擊你造成的器械必不利用
[00:32:51.440 --> 00:32:56.000]  凡在審判時興起用事攻擊你的
[00:32:56.000 --> 00:33:00.240]  你必定他為有罪
[00:33:00.240 --> 00:33:02.280]  這是耶和華僕人的產業
[00:33:02.280 --> 00:33:05.120]  善你們從我所得的義
[00:33:05.120 --> 00:33:06.960]  這是耶和華說的
[00:33:06.960 --> 00:33:09.440]  原來耶和華僕人的產業是什麼
[00:33:09.440 --> 00:33:13.440]  從他得著當德的義
[00:33:13.440 --> 00:33:17.200]  被稱為義好得無比
[00:33:17.200 --> 00:33:18.080]  兄弟姐妹
[00:33:18.080 --> 00:33:20.400]  願主的恩典常在
[00:33:20.400 --> 00:33:22.320]  你和我憑著信
[00:33:22.320 --> 00:33:23.520]  憑著愛
[00:33:23.520 --> 00:33:28.920]  讓我們一起去擴展神的地界
[00:33:28.920 --> 00:33:30.840]  牧師有時候很多事情要想
[00:33:30.840 --> 00:33:31.720]  很多事情要想的時候
[00:33:31.720 --> 00:33:34.320]  又要想一下你們跟不跟得上
[00:33:34.320 --> 00:33:36.960]  又或者不要跟牧師的想
[00:33:36.960 --> 00:33:40.320]  而是神要你去做的時候
[00:33:40.320 --> 00:33:44.640]  你願不願意馴服去跟從
[00:33:44.640 --> 00:33:49.000]  明年我們會服侍社區
[00:33:49.000 --> 00:33:50.040]  服侍社區
[00:33:50.040 --> 00:33:52.320]  我們說出到去社區
[00:33:52.320 --> 00:33:57.320]  那個需要可以無限大
[00:33:57.320 --> 00:33:59.520]  我們要去發展
[00:33:59.520 --> 00:34:01.600]  我們要去宣教
[00:34:01.600 --> 00:34:02.960]  有時候我都想
[00:34:02.960 --> 00:34:06.080]  我們連宣教基金都不夠十幾萬
[00:34:06.080 --> 00:34:08.920]  究竟大家是不是真的想宣教
[00:34:08.920 --> 00:34:12.240]  我都想這個問題
[00:34:12.240 --> 00:34:15.920]  當我們說要去繼續擴展的時候
[00:34:15.920 --> 00:34:18.360]  你和我的生命是不是更新呢?
[00:34:18.360 --> 00:34:21.120]  究竟你和我是不是同心呢?
[00:34:21.120 --> 00:34:22.080]  在主的裡面
[00:34:22.080 --> 00:34:25.400]  我們是不是如同一人呢?
[00:34:25.400 --> 00:34:29.160]  為願我們都蒙主的恩福和平安
[00:34:29.160 --> 00:34:32.480]  我們都願意一同的努力
[00:34:32.480 --> 00:34:34.720]  我們祈禱
[00:34:34.720 --> 00:34:36.240]  親愛的恩主你愛我們
[00:34:36.240 --> 00:34:37.640]  你保守看顧
[00:34:37.640 --> 00:34:39.240]  叫我們在生命裡面
[00:34:39.240 --> 00:34:41.240]  經歷主你自己的心恩
[00:34:41.240 --> 00:34:43.480]  主要求你繼續看顧帶領
[00:34:43.480 --> 00:34:45.320]  叫我們在未來日子裡面
[00:34:45.320 --> 00:34:47.720]  能夠得蒙主你自己的賜福
[00:34:47.720 --> 00:34:49.000]  主要我們願意
[00:34:49.000 --> 00:34:51.880]  因著你的帶領、你的呼召
[00:34:51.880 --> 00:34:55.520]  我們為主你自己去開展工作的時候
[00:34:55.520 --> 00:34:59.560]  主要求你首先是叫我們飽得你的慈愛
[00:34:59.560 --> 00:35:02.360]  以致我們一生一世歡呼喜樂
[00:35:02.360 --> 00:35:03.960]  以致我們有力前行
[00:35:03.960 --> 00:35:06.400]  主要我們要經歷你更多的恩典
[00:35:06.400 --> 00:35:08.760]  主要求你讓我們生命堅固
[00:35:08.760 --> 00:35:11.680]  可以盛載你叫我們所做的功
[00:35:11.680 --> 00:35:13.000]  主要求你恩典
[00:35:13.000 --> 00:35:13.880]  多謝你
[00:35:13.880 --> 00:35:15.040]  聽我們的禱告
[00:35:15.040 --> 00:35:16.320]  奉主明求
[00:35:16.320 --> 00:35:18.320]  阿門
