
[00:00:00.000 --> 00:00:06.000]  今早我和大家分享耶利米蘇29章1至14節
[00:22:12.000 --> 00:22:15.000]  我們祈求社會得安泰
[00:22:15.000 --> 00:22:20.000]  我們就要繼續思考什麼叫和理非非
[00:22:20.000 --> 00:22:22.000]  什麼叫非暴力
[00:22:22.000 --> 00:22:28.000]  什麼叫非暴力的策略和行動
[00:22:28.000 --> 00:22:30.000]  有多少可以做
[00:22:30.000 --> 00:22:32.000]  有多少不可以做
[00:22:32.000 --> 00:22:34.000]  有多少話可以說
[00:22:34.000 --> 00:22:37.000]  有多少話不可以說
[00:22:37.000 --> 00:22:42.000]  所以假如我們根據耶利米的實在論的話
[00:22:42.000 --> 00:22:47.000]  我們就不會走到社會的右邊的極端
[00:22:47.000 --> 00:22:50.000]  成為退縮主義者
[00:22:50.000 --> 00:22:55.000]  也不會走到社會的左邊的極端
[00:22:55.000 --> 00:22:58.000]  成為樂觀主義者
[00:22:58.000 --> 00:23:00.000]  我們活在當下
[00:23:00.000 --> 00:23:02.000]  活出信仰
[00:23:02.000 --> 00:23:06.000]  所以在耶利米的亮光底下
[00:23:06.000 --> 00:23:11.000]  我們在思考一種活在當下的實在論
[00:23:11.000 --> 00:23:13.000]  這個意思就是說
[00:23:13.000 --> 00:23:15.000]  作為基督徒我們如何活在當下
[00:23:15.000 --> 00:23:18.000]  作為神聖家的弟兄姊妹們我們如何活在當下
[00:23:18.000 --> 00:23:23.000]  我們繼續去聽從耶穌基督的命令
[00:23:23.000 --> 00:23:25.000]  去比比命令我們
[00:23:25.000 --> 00:23:30.000]  實實在在的告訴我們我們的大使命
[00:23:30.000 --> 00:23:35.000]  我們繼續傳揚福音的奧秘
[00:23:35.000 --> 00:23:37.000]  福音真的是奧秘
[00:23:37.000 --> 00:23:39.000]  很奇妙的
[00:23:39.000 --> 00:23:42.000]  所以我們要知道這是一個奧秘
[00:23:42.000 --> 00:23:45.000]  叫人能夠在災難的現實當中
[00:23:45.000 --> 00:23:48.000]  竟然能夠得到救贖得到轉化
[00:23:48.000 --> 00:23:50.000]  我們繼續活在當下
[00:23:50.000 --> 00:23:53.000]  我們拒絕給我們生活的每一部份
[00:23:53.000 --> 00:23:55.000]  讓生活的每一部份
[00:23:55.000 --> 00:23:58.000]  被政治的現實去吞噬
[00:23:58.000 --> 00:24:01.000]  我們繼續的生活
[00:24:01.000 --> 00:24:03.000]  面對種種的天災人禍
[00:24:03.000 --> 00:24:06.000]  爸爸媽媽的Dementia
[00:24:06.000 --> 00:24:08.000]  好朋友的離世
[00:24:08.000 --> 00:24:09.000]  病患
[00:24:09.000 --> 00:24:11.000]  讀書的艱難等等
[00:24:11.000 --> 00:24:13.000]  我們活在當下
[00:24:13.000 --> 00:24:14.000]  我們繼續的哀悼
[00:24:14.000 --> 00:24:16.000]  一同的去貼近神
[00:24:16.000 --> 00:24:18.000]  好像腰帶在主人的上面
[00:24:18.000 --> 00:24:21.000]  我們繼續在建造房屋
[00:24:21.000 --> 00:24:23.000]  我們在拍拖戀愛
[00:24:23.000 --> 00:24:25.000]  我們在結婚生子
[00:24:25.000 --> 00:24:27.000]  我們關心鄰舍
[00:24:27.000 --> 00:24:29.000]  關心那些被虐待的
[00:24:29.000 --> 00:24:30.000]  那些貧窮的人
[00:24:30.000 --> 00:24:34.000]  我們花時間去跑步
[00:24:34.000 --> 00:24:35.000]  我們去聊天
[00:24:35.000 --> 00:24:36.000]  我們去讀聖經
[00:24:36.000 --> 00:24:37.000]  我們繼續去祈禱
[00:24:37.000 --> 00:24:38.000]  我們關心長者
[00:24:38.000 --> 00:24:40.000]  我們關心孩童
[00:24:40.000 --> 00:24:41.000]  我們關心周圍的人
[00:24:41.000 --> 00:24:43.000]  我們參加婚宴
[00:24:43.000 --> 00:24:46.000]  我們參加安息禮
[00:24:46.000 --> 00:24:47.000]  我們祈求智慧
[00:24:47.000 --> 00:24:49.000]  我們祈求耶穌基督
[00:24:49.000 --> 00:24:51.000]  以祂的心為心
[00:24:51.000 --> 00:24:54.000]  我們希望能夠像耶穌基督般謙卑
[00:24:54.000 --> 00:24:57.000]  我們將我們那種全能的ego
[00:24:57.000 --> 00:24:58.000]  全能的自我
[00:24:58.000 --> 00:24:59.000]  放在一邊
[00:24:59.000 --> 00:25:03.000]  不要想著自己說的話是絕對
[00:25:03.000 --> 00:25:05.000]  不要認為其他不同意見的人
[00:25:05.000 --> 00:25:09.000]  他們是邪惡或者是蠢材
[00:25:09.000 --> 00:25:10.000]  我們會冒險
[00:25:10.000 --> 00:25:12.000]  繼續會聊天
[00:25:12.000 --> 00:25:15.000]  會聊時事
[00:25:15.000 --> 00:25:17.000]  聊多少就聊多少
[00:25:17.000 --> 00:25:19.000]  如果不方便聊
[00:25:19.000 --> 00:25:20.000]  心情不太好
[00:25:20.000 --> 00:25:21.000]  就不聊了
[00:25:21.000 --> 00:25:22.000]  心情好一點
[00:25:22.000 --> 00:25:24.000]  又繼續去聊
[00:25:24.000 --> 00:25:27.000]  我們向上繼續的交流
[00:25:27.000 --> 00:25:28.000]  繼續去祈禱
[00:25:28.000 --> 00:25:29.000]  繼續去踢球
[00:25:29.000 --> 00:25:31.000]  繼續去面對當下
[00:25:31.000 --> 00:25:34.000]  我們尋求香港的福祉
[00:25:34.000 --> 00:25:36.000]  為香港禱告
[00:25:36.000 --> 00:25:40.000]  我們都為中國禱告
[00:25:40.000 --> 00:25:42.000]  我們繼續要敬拜神
[00:25:42.000 --> 00:25:44.000]  繼續的生活
[00:25:44.000 --> 00:25:46.000]  繼續的活出
[00:25:46.000 --> 00:25:48.000]  信仰
[00:25:48.000 --> 00:25:52.000]  因為我們相信這位神是真的
[00:25:52.000 --> 00:25:55.000]  神的心意是真的
[00:25:55.000 --> 00:25:58.000]  我們不能夠將神的心意剪裁
[00:25:58.000 --> 00:26:03.000]  將它變成任何的政治的意識形態
[00:26:03.000 --> 00:26:06.000]  ideology
[00:26:06.000 --> 00:26:10.000]  我們只能夠對神忠信
[00:26:10.000 --> 00:26:13.000]  好像我剛才在重重束縛地說
[00:26:13.000 --> 00:26:17.000]  好像腰帶在主人的腰上
[00:26:17.000 --> 00:26:20.000]  最後我再詳細說多一次
[00:26:20.000 --> 00:26:22.000]  我今天所說的不是我所說的
[00:26:22.000 --> 00:26:25.000]  今天所說的是聖經所制約的
[00:26:25.000 --> 00:26:27.000]  是耶利米蘇所說的
[00:26:27.000 --> 00:26:29.000]  大家再看耶利米蘇
[00:26:29.000 --> 00:26:31.000]  或者找其他的經文
[00:26:31.000 --> 00:26:34.000]  和這段經文去辯論一下
[00:26:34.000 --> 00:26:38.000]  求神幫助我們能夠繼續禱告
[00:26:38.000 --> 00:26:41.000]  求神憐憫我們的政治領袖
[00:26:41.000 --> 00:26:47.000]  求神幫助我們能夠找出解約
[00:26:47.000 --> 00:26:50.000]  竟然能夠找出解約
[00:26:50.000 --> 00:26:54.000]  讓我們下一代能夠有將來
[00:26:54.000 --> 00:26:57.000]  求神幫助我們憐憫
[00:26:57.000 --> 00:26:59.000]  當然當我們祈求的時候
[00:26:59.000 --> 00:27:03.000]  我們知道什麼是最後最真實的安泰
[00:27:03.000 --> 00:27:06.000]  最真實的安泰
[00:27:06.000 --> 00:27:11.000]  就是人和神 人和人
[00:27:11.000 --> 00:27:16.000]  人和自己的和好
[00:27:16.000 --> 00:27:19.000]  最真實的平安是什麼
[00:27:19.000 --> 00:27:21.000]  就是耶穌基督
[00:27:21.000 --> 00:27:25.000]  耶穌基督是那個平安
[00:27:25.000 --> 00:27:27.000]  所以希望我們當中的
[00:27:27.000 --> 00:27:29.000]  我們相信耶穌的人
[00:27:29.000 --> 00:27:33.000]  繼續知道經歷耶穌是平安的奧秘
[00:27:33.000 --> 00:27:36.000]  未相信的朋友
[00:27:36.000 --> 00:27:38.000]  都希望你們去思想
[00:27:38.000 --> 00:27:42.000]  能夠經歷到耶穌是平安的真實
[00:27:42.000 --> 00:27:44.000]  我們動心禱告
[00:28:03.000 --> 00:28:05.000]  祈求神保佑我們
[00:28:05.000 --> 00:28:08.000]  讓我們活在當下繼續的蒙恩
[00:28:08.000 --> 00:28:10.000]  多謝讓我們在今天早上
[00:28:10.000 --> 00:28:12.000]  我們一同去讀聖經
[00:28:12.000 --> 00:28:15.000]  我們的禱告是奉主耶穌基督的名字求
[00:28:15.000 --> 00:28:17.000]  阿們
