
[00:00:00.000 --> 00:00:02.480]  好,各位太古城堂頂子們,早晨
[00:21:34.960 --> 00:21:37.040]  曾經都這樣取笑過一些猶太人的
[00:21:37.040 --> 00:21:39.360]  就是說猶太人什麼時候會悔改呢?
[00:21:39.360 --> 00:21:42.640]  就是吃豆莢的時候,他們就會悔改了
[00:21:42.640 --> 00:21:44.480]  如果我們中國人說
[00:21:44.480 --> 00:21:47.680]  我們做乞丐的時候,你就知道悔改了
[00:21:47.680 --> 00:21:49.440]  小時候媽媽經常這樣罵我們的
[00:21:49.440 --> 00:21:52.160]  你不讀書就做乞丐
[00:21:52.160 --> 00:21:54.560]  但是你想想,乞丐是很有錢的
[00:21:54.560 --> 00:21:59.120]  現在乞丐可以月入幾萬元的
[00:21:59.120 --> 00:22:01.440]  如果小朋友接觸他們的話
[00:22:01.440 --> 00:22:05.120]  但是小朋友不會這樣接觸媽媽的
[00:22:05.120 --> 00:22:08.480]  但是我想說,在猶太人的眼中
[00:22:08.480 --> 00:22:13.920]  這個是非常之人生很低谷的時間
[00:22:13.920 --> 00:22:16.240]  說到這裡,其實耶穌基督要提醒我們
[00:22:16.240 --> 00:22:19.840]  原來這個是很重要的生命教室
[00:22:19.840 --> 00:22:23.600]  人為什麼會突然間會轉變、會悔改呢?
[00:22:23.600 --> 00:22:26.400]  第一,就是你真真正正面對這個世界
[00:22:26.400 --> 00:22:29.440]  看清楚它,原來真的有逆境
[00:22:29.440 --> 00:22:33.040]  所以很多時候,人會在關係破碎的時候
[00:22:33.040 --> 00:22:35.120]  身體有軟弱的時候
[00:22:35.120 --> 00:22:38.160]  當心靈有很脆弱的時候
[00:22:38.160 --> 00:22:42.800]  你才看到,原來我過往所謂自以為是的聰明
[00:22:42.800 --> 00:22:47.440]  那種人自己以為很踏實的保障
[00:22:47.440 --> 00:22:50.800]  其實都是虛浮的
[00:22:50.800 --> 00:22:54.000]  生命的教室往往在逆境裡面出現
[00:22:54.000 --> 00:22:56.640]  第二,就是要醒悟過來
[00:22:56.640 --> 00:22:59.600]  聖經說,他醒悟過來
[00:22:59.600 --> 00:23:02.240]  人貴乎自醒
[00:23:02.240 --> 00:23:05.440]  最重要的是,問題每個人都看到的
[00:23:05.440 --> 00:23:07.520]  處境每個人都一起面對的
[00:23:07.520 --> 00:23:10.480]  但為什麼有些人,是這麼厲害的呢?
[00:23:10.480 --> 00:23:14.320]  「叮」一聲,真的一百八十度,開了一竅
[00:23:14.320 --> 00:23:17.600]  全部不同,有些人幾十年來來回回
[00:23:17.600 --> 00:23:21.520]  都是重重覆覆,執迷不悟
[00:23:21.520 --> 00:23:24.880]  如果這個浪子,在吃豆莢的時候不斷在想
[00:23:24.880 --> 00:23:27.600]  有什麼辦法選豆莢最好的出來吃呢?
[00:23:27.600 --> 00:23:31.360]  在他腦裡,經常在想這些奇怪的事情,明白嗎?
[00:23:31.360 --> 00:23:34.000]  在豆莢當中,怎樣選最好的出來吃呢?
[00:23:34.000 --> 00:23:37.920]  怎樣騙更多,我老闆給我更多好的豆莢給我吃呢?
[00:23:37.920 --> 00:23:42.000]  如果他真的這樣想,他真的是大錯特錯
[00:23:42.000 --> 00:23:45.680]  但幸好他不是,他吃的時候在流淚
[00:23:45.680 --> 00:23:48.800]  他突然間記得自己原來是哪一個
[00:23:48.800 --> 00:23:52.000]  知道原來他可以不是這樣生活
[00:23:52.000 --> 00:23:54.880]  他有工人,有一個很愛的父親
[00:23:54.880 --> 00:23:58.480]  有用不盡的家財
[00:23:58.480 --> 00:24:00.880]  他終於醒悟過來
[00:24:00.880 --> 00:24:02.480]  所以今天在逆境當中
[00:24:02.480 --> 00:24:04.320]  還要加上醒悟才有用
[00:24:04.320 --> 00:24:06.960]  有些人逆境當中只是埋怨神,是不是?
[00:24:06.960 --> 00:24:08.640]  埋怨身邊的人
[00:24:08.640 --> 00:24:12.720]  他不會覺得這個逆境對他有什麼的祝福
[00:24:12.720 --> 00:24:15.920]  但是今天,我們作為神的兒女
[00:24:15.920 --> 00:24:17.840]  我們有沒有一種醒悟的習慣
[00:24:17.840 --> 00:24:18.880]  如果我們用基督徒說
[00:24:18.880 --> 00:24:20.480]  我們每天有沒有靈修去想想
[00:24:20.480 --> 00:24:22.320]  去審察一下自己的生命
[00:24:22.320 --> 00:24:25.360]  每天都想想,今天過了一天
[00:24:25.360 --> 00:24:28.560]  總有些事情是神要我們啟示我們的
[00:24:28.560 --> 00:24:32.080]  上帝是有一種心意在我們這一天裡面
[00:24:32.080 --> 00:24:34.960]  是要我們反省過來
[00:24:34.960 --> 00:24:37.120]  當醒悟的時候
[00:24:37.120 --> 00:24:40.880]  這個年輕人就認清真相
[00:24:40.880 --> 00:24:41.760]  什麼叫真相?
[00:24:41.760 --> 00:24:42.720]  起碼有幾個真相
[00:24:42.720 --> 00:24:50.240]  第一,原來他是一個很有錢的父親的兒子
[00:24:50.240 --> 00:24:52.480]  他突然間認清這個真相
[00:24:52.480 --> 00:24:54.080]  第二個真相就是
[00:24:54.080 --> 00:24:57.120]  他終於知道自己不是老馮的
[00:24:57.120 --> 00:24:58.400]  他不是應得的
[00:24:58.400 --> 00:25:00.160]  這是第二個真相
[00:25:00.160 --> 00:25:03.440]  第三個真相就是原來錢是這麼快用完的
[00:25:03.440 --> 00:25:07.120]  不是想得這麼厲害的
[00:25:07.120 --> 00:25:11.440]  第四,這個世界不可以這麼放縱的
[00:25:11.440 --> 00:25:13.120]  他要受到限制
[00:25:13.120 --> 00:25:15.360]  他今天都要跪在地上
[00:25:15.360 --> 00:25:17.440]  要吃最差的東西
[00:25:17.440 --> 00:25:19.600]  所以聖經裡面說這個兒子怎樣表達
[00:25:19.600 --> 00:25:20.560]  他醒不過來
[00:25:20.560 --> 00:25:23.280]  他說,他心裡面有個對白出現了
[00:25:23.280 --> 00:25:25.120]  他說,我得罪了天
[00:25:25.120 --> 00:25:26.880]  我得罪了我的父親
[00:25:26.880 --> 00:25:28.880]  我不配做你的兒子
[00:25:28.880 --> 00:25:30.880]  我多弄配做你的故宮
[00:25:30.880 --> 00:25:35.920]  這是他心裡面吃豆莢的時候出現的對白
[00:25:35.920 --> 00:25:38.640]  這種就是重新謙卑自己
[00:25:38.640 --> 00:25:41.360]  承認我何等的不配
[00:25:41.360 --> 00:25:43.520]  所以聖經裡面說有「不配」這兩個字
[00:25:43.520 --> 00:25:45.920]  在剛才讀舊的和合本聖經
[00:25:45.920 --> 00:25:48.160]  他說,我是「不配」
[00:25:48.160 --> 00:25:52.480]  這種「不配」就是一個人的轉捩點的開端
[00:25:52.480 --> 00:25:55.360]  謙卑,覺得自己不配
[00:25:55.360 --> 00:25:57.200]  就開始見到很真實的事
[00:25:57.200 --> 00:25:59.760]  我們見到自己不是這麼厲害的
[00:25:59.760 --> 00:26:03.280]  也見到上帝是很大的恩典
[00:26:03.280 --> 00:26:04.960]  所以結果最重要的
[00:26:04.960 --> 00:26:07.680]  不單止想,不單止認清真相
[00:26:07.680 --> 00:26:09.040]  他更加回轉
[00:26:09.040 --> 00:26:11.040]  聖經說「起來」
[00:26:11.040 --> 00:26:13.120]  聖經說「他就起來」
[00:26:13.120 --> 00:26:15.120]  最重要是「action」
[00:26:15.120 --> 00:26:16.160]  就是你想想想
[00:26:16.160 --> 00:26:18.800]  你任一萬年都不會改變事實的
[00:26:18.800 --> 00:26:21.440]  除非你的腳真的起來
[00:26:21.440 --> 00:26:23.840]  並且向正確的方向走
[00:26:23.840 --> 00:26:27.040]  你才能夠有帶來改變
[00:26:27.040 --> 00:26:29.040]  所以這幾件事情
[00:26:29.040 --> 00:26:32.880]  逆境,我們要重新去界定它的意義
[00:26:32.880 --> 00:26:36.640]  我們要有一種反省的思維
[00:26:36.640 --> 00:26:39.520]  有一種認清真相的勇氣
[00:26:39.520 --> 00:26:42.720]  也有一種「起來」的鬥志
[00:26:42.720 --> 00:26:45.280]  不行,我知道不是知道那麼簡單
[00:26:45.280 --> 00:26:47.520]  我要「起來」行走
[00:26:47.520 --> 00:26:51.200]  這就是浪子的關鍵
[00:26:51.200 --> 00:26:54.640]  所以結果他能夠回家了
[00:26:54.640 --> 00:26:57.680]  聖經裡面說他離家甚遠的時候
[00:26:57.680 --> 00:26:59.440]  父親已經一直等著他
[00:26:59.440 --> 00:27:01.680]  你想想,其實是挺戲劇性的
[00:27:01.680 --> 00:27:04.080]  爸爸久不久就會站在門口
[00:27:04.080 --> 00:27:06.640]  有時候沒有閉路電視
[00:27:06.640 --> 00:27:07.680]  又沒有WhatsApp
[00:27:07.680 --> 00:27:08.880]  不是兒子臨回去之前
[00:27:08.880 --> 00:27:09.520]  WhatsApp爸爸
[00:27:09.520 --> 00:27:11.520]  爸爸,我一個小時後就到了
[00:27:11.520 --> 00:27:13.280]  沒有的,是不是?
[00:27:13.280 --> 00:27:14.640]  證明什麼呢?
[00:27:14.640 --> 00:27:16.880]  證明父親久不久
[00:27:16.880 --> 00:27:18.320]  不敢說他全部時間
[00:27:18.320 --> 00:27:19.920]  他久不久就會站在門口
[00:27:19.920 --> 00:27:22.720]  看看我兒子今天會不會回來
[00:27:22.720 --> 00:27:25.280]  我兒子會不會在吃飯的時候
[00:27:25.280 --> 00:27:26.960]  就會出現呢?
[00:27:26.960 --> 00:27:28.880]  證明這個父親的心
[00:27:28.880 --> 00:27:31.680]  一直守候著
[00:27:31.680 --> 00:27:34.720]  又守又候,不是一個字那麼簡單
[00:27:34.720 --> 00:27:37.040]  他守著這種關係
[00:27:37.040 --> 00:27:38.720]  並且他等候
[00:27:38.720 --> 00:27:40.800]  聖經裡面說他「動了慈心」
[00:27:40.800 --> 00:27:43.200]  還要「跑去」
[00:27:43.200 --> 00:27:44.960]  因為老人家跑千萬不要跑
[00:27:44.960 --> 00:27:47.200]  老人家不要跑,但不是
[00:27:47.200 --> 00:27:48.960]  他還要「跑去」
[00:27:48.960 --> 00:27:52.880]  去抱著他,跟他連連親聚
[00:27:52.880 --> 00:27:55.360]  他一系列的動作
[00:27:55.360 --> 00:27:57.360]  其實是顯明一個很重要的事
[00:27:57.360 --> 00:27:59.840]  就是「慈愛」
[00:27:59.840 --> 00:28:03.440]  並且聖經說他預備了「豐盛的賢職」
[00:28:03.440 --> 00:28:06.720]  是準備接待這個兒子
[00:28:06.720 --> 00:28:09.360]  頂姐妹,原來回家
[00:28:09.360 --> 00:28:10.960]  其實一教的信仰
[00:28:10.960 --> 00:28:13.600]  有人說就是回家的信仰
[00:28:13.600 --> 00:28:15.120]  什麼叫回家?
[00:28:15.120 --> 00:28:18.720]  回家就是回家本來就屬於你的地方
[00:28:18.720 --> 00:28:20.000]  所以有人說
[00:28:20.000 --> 00:28:21.520]  教教信仰就是
[00:28:21.520 --> 00:28:23.120]  由不認識神到認識神
[00:28:23.120 --> 00:28:24.400]  其實不是
[00:28:24.400 --> 00:28:26.480]  應該是神一直都認識我們
[00:28:26.480 --> 00:28:30.400]  我們本來應該跟神有很美好的關係
[00:28:30.400 --> 00:28:32.480]  只不過我們蒙蔽了
[00:28:32.480 --> 00:28:35.760]  只不過我們以為不需要上帝
[00:28:35.760 --> 00:28:38.240]  我們誤會了以為自己是神
[00:28:38.240 --> 00:28:41.920]  有太低估這個世界的挑戰
[00:28:41.920 --> 00:28:46.000]  所以回家是一種心靈的甦醒
[00:28:46.000 --> 00:28:48.800]  是關係的重新認領
[00:28:48.800 --> 00:28:53.200]  是一種重新能夠放開自己
[00:28:53.200 --> 00:28:54.640]  但最重要回家
[00:28:54.640 --> 00:28:59.680]  最重要主動的人是神自己
[00:28:59.680 --> 00:29:01.760]  不是我們說想走就走
[00:29:01.760 --> 00:29:03.360]  不是我們想走就走
[00:29:03.360 --> 00:29:04.960]  夫之德來,妃之德去
[00:29:04.960 --> 00:29:06.160]  上帝不是
[00:29:06.160 --> 00:29:09.680]  是上帝一直的慈愛吸引著我們
[00:29:09.680 --> 00:29:12.320]  他一直給機會我們
[00:29:12.320 --> 00:29:14.880]  並且預備豐盛的生命
[00:29:14.880 --> 00:29:18.160]  所以聖經中說
[00:29:18.160 --> 00:29:22.160]  這個大兒子和小兒子回去的時候
[00:29:22.160 --> 00:29:25.600]  他首先見到的是父愛的偉大
[00:29:25.600 --> 00:29:28.480]  今天不知道大家是否覺得神很愛你們
[00:29:28.480 --> 00:29:30.480]  我們問問祖堂頂姐妹
[00:29:30.480 --> 00:29:33.040]  你覺得神很愛你們,請你舉一舉手
[00:29:33.040 --> 00:29:34.240]  我對你不得了
[00:29:34.240 --> 00:29:36.640]  哇!真的很厲害
[00:29:36.640 --> 00:29:37.920]  非常好
[00:29:37.920 --> 00:29:38.960]  真的
[00:29:38.960 --> 00:29:41.520]  上帝真的不斷懷抱我們
[00:29:41.520 --> 00:29:43.120]  給我們機會
[00:29:43.120 --> 00:29:45.200]  我們每一次令他傷心
[00:29:45.200 --> 00:29:47.120]  說真的,他真的足夠理由
[00:29:47.120 --> 00:29:50.400]  你走吧,不要理會你了
[00:29:50.400 --> 00:29:53.360]  但神一次又一次的挽回我們
[00:29:53.360 --> 00:29:55.520]  藉著很多不同的途徑
[00:29:55.520 --> 00:29:56.800]  藉著聖靈
[00:29:56.800 --> 00:29:58.320]  藉著不同的頂姐妹
[00:29:58.320 --> 00:29:59.120]  不同的肢體
[00:29:59.120 --> 00:30:00.320]  藉著教會
[00:30:00.320 --> 00:30:02.960]  藉著你內心的良知
[00:30:02.960 --> 00:30:05.520]  讓我們反省過來
[00:30:05.520 --> 00:30:06.960]  所以某程度上
[00:30:06.960 --> 00:30:09.760]  這個浪子是否真的他自己反省那麼簡單
[00:30:09.760 --> 00:30:12.320]  如果我們之前沒有神的愛托著他
[00:30:12.320 --> 00:30:13.600]  他也不知道反省了什麼
[00:30:13.600 --> 00:30:14.560]  對不對?
[00:30:14.560 --> 00:30:18.480]  因為他正在回憶他應該有的生命
[00:30:18.480 --> 00:30:19.920]  所以今天
[00:30:19.920 --> 00:30:20.960]  我們頂姐妹
[00:30:20.960 --> 00:30:23.040]  我們在這個比喻裡
[00:30:23.040 --> 00:30:24.000]  我們一定要看到
[00:30:24.000 --> 00:30:26.480]  原來上帝的恩典公事愛
[00:30:26.480 --> 00:30:30.160]  是大到超越我們所想所求
[00:30:30.160 --> 00:30:32.160]  第二,這個兒子
[00:30:32.160 --> 00:30:33.920]  他終於認真地反省到
[00:30:33.920 --> 00:30:35.600]  原來我得罪了天
[00:30:35.600 --> 00:30:36.720]  也得罪了你
[00:30:36.720 --> 00:30:41.120]  從今以後我不配稱為你的兒子
[00:30:41.120 --> 00:30:44.720]  頂姐妹,原來今天我們回教會不是老奉
[00:30:44.720 --> 00:30:45.600]  不要覺得
[00:30:45.600 --> 00:30:49.040]  哎呀,我們這間教會的椅子不舒服
[00:30:49.040 --> 00:30:51.200]  哎呀,冷氣又不夠涼
[00:30:51.200 --> 00:30:53.600]  音響又不夠強
[00:30:53.600 --> 00:30:54.720]  其實不是的
[00:30:54.720 --> 00:30:56.320]  所有事情都是神的恩典
[00:30:56.320 --> 00:30:58.480]  我來到這裡真的很喜歡這間教會
[00:30:58.480 --> 00:30:59.360]  剛才唱的詩歌
[00:30:59.360 --> 00:31:02.880]  勾起了我少年團計、青年團計的回憶
[00:31:02.880 --> 00:31:05.200]  我就是唱這首詩歌大
[00:31:05.200 --> 00:31:06.080]  一邊唱的時候
[00:31:06.080 --> 00:31:07.920]  我心裡覺得真的好
[00:31:07.920 --> 00:31:09.680]  原來普世的教會
[00:31:09.680 --> 00:31:12.320]  神也是這樣滋潤著我們
[00:31:12.320 --> 00:31:13.520]  一邊唱的時候
[00:31:13.520 --> 00:31:14.320]  我覺得真的好
[00:31:14.320 --> 00:31:16.960]  因為我一直勾起我小時候的回憶
[00:31:16.960 --> 00:31:18.160]  一邊唱「感謝神」的時候
[00:31:18.160 --> 00:31:19.200]  差點想流淚
[00:31:19.200 --> 00:31:21.200]  不知道大家有沒有這樣的感覺
[00:31:21.200 --> 00:31:23.040]  每次唱「感謝神」都眼泛淚光
[00:31:23.040 --> 00:31:24.480]  鼻酸酸的
[00:31:24.480 --> 00:31:25.680]  因為你越大的時候
[00:31:25.680 --> 00:31:29.920]  你越覺得裡面的歌詞是何等的真實
[00:31:29.920 --> 00:31:31.760]  每一句的歌詞
[00:31:31.760 --> 00:31:34.800]  其實都是「神未曾應許,天色常藍」
[00:31:34.800 --> 00:31:39.920]  唱的時候我心裡簡直有激動的感覺
[00:31:39.920 --> 00:31:43.760]  不知道大家選的詩歌真的這麼好
[00:31:43.760 --> 00:31:45.440]  所以我想說
[00:31:45.440 --> 00:31:49.680]  當我們今天真真正正地覺得自己不配
[00:31:49.680 --> 00:31:52.000]  這件事不是老奉的時候
[00:31:52.000 --> 00:31:54.480]  我們就越來越覺得神很愛我們
[00:31:54.480 --> 00:31:56.560]  覺得教會真的好
[00:31:56.560 --> 00:31:58.240]  我覺得有機會敬拜神
[00:31:58.240 --> 00:31:59.040]  是我的福分
[00:31:59.040 --> 00:32:00.240]  直到我死那一天
[00:32:00.240 --> 00:32:01.280]  肉身離開之前
[00:32:01.280 --> 00:32:02.880]  我就很敬拜著天家
[00:32:02.880 --> 00:32:04.240]  我經常希望
[00:32:04.240 --> 00:32:05.440]  不知道行不行
[00:32:05.440 --> 00:32:05.920]  應該行的
[00:32:05.920 --> 00:32:09.120]  病床也可以敬拜的
[00:32:09.120 --> 00:32:11.040]  但我想說
[00:32:11.040 --> 00:32:12.320]  原來這種的
[00:32:12.320 --> 00:32:15.360]  你終於明白我們屬於神
[00:32:15.360 --> 00:32:17.120]  我們是祂的兒子
[00:32:17.120 --> 00:32:19.600]  我們原本就是屬於祂
[00:32:19.600 --> 00:32:22.000]  但今天我們覺得我們心存謙卑
[00:32:22.000 --> 00:32:23.680]  知道我們不配
[00:32:23.680 --> 00:32:24.640]  但最重要的是
[00:32:24.640 --> 00:32:27.120]  我們知道天父是怎樣回應的
[00:32:27.120 --> 00:32:28.560]  祂預備了袍子
[00:32:28.560 --> 00:32:29.920]  預備了戒指
[00:32:29.920 --> 00:32:31.120]  預備了鞋
[00:32:31.120 --> 00:32:31.840]  牛軸
[00:32:31.840 --> 00:32:34.080]  一路幫祂慶祝
[00:32:34.080 --> 00:32:35.200]  這些事
[00:32:35.200 --> 00:32:39.280]  是一個豬欄做事的人
[00:32:39.280 --> 00:32:41.200]  全部沒有的事
[00:32:41.200 --> 00:32:42.320]  尊嚴
[00:32:42.320 --> 00:32:44.800]  基本的供應
[00:32:44.800 --> 00:32:45.360]  是吧
[00:32:45.360 --> 00:32:47.920]  就是那種食物
[00:32:47.920 --> 00:32:49.600]  多大的對比
[00:32:49.600 --> 00:32:50.400]  是一個豬欄
[00:32:50.400 --> 00:32:51.600]  祂什麼都沒有的事
[00:32:51.600 --> 00:32:52.640]  祂今天在神面前
[00:32:52.640 --> 00:32:53.760]  祂沒有做過任何事
[00:32:53.760 --> 00:32:54.560]  祂只做了一個事
[00:32:54.560 --> 00:32:56.080]  就是回歸而已
[00:32:56.080 --> 00:32:57.200]  祂沒有做過任何事
[00:32:57.200 --> 00:32:58.560]  也沒有幫老爸按摩
[00:32:58.560 --> 00:33:00.640]  也沒有幫老頭真的做過
[00:33:00.640 --> 00:33:02.320]  祂說做僱工而已
[00:33:02.320 --> 00:33:04.000]  最後祂有沒有做過
[00:33:04.000 --> 00:33:04.960]  等於頂姊妹
[00:33:04.960 --> 00:33:06.560]  你覺得為神付出多
[00:33:06.560 --> 00:33:09.120]  還是神給你的東西多
[00:33:09.120 --> 00:33:11.440]  大家敢不敢回答
[00:33:11.440 --> 00:33:12.720]  不成正比例
[00:33:12.720 --> 00:33:14.000]  頂姊妹知道嗎
[00:33:14.000 --> 00:33:16.320]  我們對神的奉獻
[00:33:16.320 --> 00:33:18.000]  以及神給我們的恩典
[00:33:18.000 --> 00:33:19.360]  是不成比例
[00:33:19.360 --> 00:33:21.280]  大家同意嗎
[00:33:21.280 --> 00:33:24.320]  我們實在多到不得了
[00:33:24.320 --> 00:33:26.000]  所以天父的回應
[00:33:26.000 --> 00:33:27.120]  那個浩瀚
[00:33:27.120 --> 00:33:28.400]  那個偉大
[00:33:28.400 --> 00:33:33.040]  遠超過我們所想所求
[00:33:33.040 --> 00:33:35.600]  所以最後
[00:33:35.600 --> 00:33:37.120]  我們一方面
[00:33:37.120 --> 00:33:39.200]  是反映到我們都是浪子
[00:33:39.200 --> 00:33:40.400]  我們今天要重申
[00:33:40.400 --> 00:33:41.680]  我們都要迴轉
[00:33:41.680 --> 00:33:43.280]  無論我們是有信仰
[00:33:43.280 --> 00:33:43.920]  沒有信仰
[00:33:43.920 --> 00:33:44.800]  我們什麼情況
[00:33:44.800 --> 00:33:46.480]  其實我們都要重申
[00:33:46.480 --> 00:33:48.960]  在神的面前要謙卑
[00:33:48.960 --> 00:33:51.200]  主啊你真是何等愛我們
[00:33:51.200 --> 00:33:53.440]  愛何等的不賠
[00:33:53.440 --> 00:33:55.440]  但同樣我們是大兒子
[00:33:55.440 --> 00:33:56.880]  這個大兒子身在福中
[00:33:56.880 --> 00:33:57.680]  不知福
[00:33:57.680 --> 00:33:58.640]  大家都看到了
[00:33:58.640 --> 00:33:59.600]  是不是
[00:33:59.600 --> 00:34:00.800]  說不肯進去
[00:34:00.800 --> 00:34:02.960]  就是幫我弟弟慶祝
[00:34:02.960 --> 00:34:05.280]  原因是他有窒度
[00:34:05.280 --> 00:34:06.160]  窒度為什麼
[00:34:06.160 --> 00:34:07.280]  因為他一系列說
[00:34:07.280 --> 00:34:08.560]  爸爸以前我什麼什麼
[00:34:08.560 --> 00:34:09.840]  我經常怎樣怎樣
[00:34:09.840 --> 00:34:10.720]  你都沒有這樣對我
[00:34:10.720 --> 00:34:13.280]  這個兒子那些娼妓
[00:34:13.280 --> 00:34:14.240]  耗盡你的資財
[00:34:14.240 --> 00:34:14.960]  你就對他這樣
[00:34:14.960 --> 00:34:16.240]  這是一種比較
[00:34:16.240 --> 00:34:18.320]  大家同不同意嗎
[00:34:18.320 --> 00:34:19.600]  其實他沒有損失的
[00:34:19.600 --> 00:34:20.960]  弟弟走
[00:34:20.960 --> 00:34:23.040]  又不會讓大兒子有任何損失
[00:34:23.040 --> 00:34:23.920]  對不對
[00:34:23.920 --> 00:34:25.200]  弟弟回來
[00:34:25.200 --> 00:34:27.280]  也不讓大兒子吃少一點東西
[00:34:27.280 --> 00:34:27.760]  是不是
[00:34:27.760 --> 00:34:29.440]  他住的房子是爺爺的房間
[00:34:29.440 --> 00:34:30.640]  穿的衣服是爺爺的衣服
[00:34:30.640 --> 00:34:33.040]  他沒有任何的損失變化
[00:34:33.040 --> 00:34:34.720]  對於大兒子來說
[00:34:34.720 --> 00:34:35.760]  但是有什麼變化
[00:34:35.760 --> 00:34:38.560]  他的心有比較
[00:34:38.560 --> 00:34:41.280]  原來比較會生窒度
[00:34:41.280 --> 00:34:43.680]  窒度就會生怨毒
[00:34:43.680 --> 00:34:46.880]  怨毒就生出很多的罪來
[00:34:46.880 --> 00:34:47.840]  今天我們基督徒
[00:34:47.840 --> 00:34:49.920]  都會有這樣的情況
[00:34:49.920 --> 00:34:51.200]  我們真的很多時候
[00:34:51.200 --> 00:34:53.120]  人給人就是給死人
[00:34:53.120 --> 00:34:54.400]  最重要的是給死誰
[00:34:54.400 --> 00:34:56.240]  自己
[00:34:56.240 --> 00:34:58.880]  我們的心經常覺得不滿足
[00:34:58.880 --> 00:35:00.960]  為什麼我們不夠
[00:35:00.960 --> 00:35:03.760]  為什麼我們什麼什麼
[00:35:03.760 --> 00:35:07.840]  所以今天大兒子都要悔改
[00:35:07.840 --> 00:35:08.400]  丁子梅
[00:35:08.400 --> 00:35:09.280]  如果我們心裡面
[00:35:09.280 --> 00:35:10.720]  給一種窒度的心
[00:35:10.720 --> 00:35:12.800]  比較的心捆綁著我們
[00:35:12.800 --> 00:35:15.760]  我們都要放下
[00:35:15.760 --> 00:35:18.080]  但是最重要的呼召
[00:35:18.080 --> 00:35:20.640]  其實是第三個呼召
[00:35:20.640 --> 00:35:23.680]  第三個呼召就是
[00:35:23.680 --> 00:35:27.280]  父呼召我們要成為父親
[00:35:27.280 --> 00:35:30.720]  所以一方面神呼召你回家
[00:35:30.720 --> 00:35:34.320]  神呼召我們不要再有比較的心
[00:35:34.320 --> 00:35:36.000]  但是神最重要的呼召是
[00:35:36.000 --> 00:35:38.080]  我們太古城堂的丁子梅
[00:35:38.080 --> 00:35:39.760]  你要成為父親
[00:35:39.760 --> 00:35:40.480]  大家有沒有經常
[00:35:40.480 --> 00:35:41.360]  好像一個父親那樣
[00:35:41.360 --> 00:35:43.200]  迎接一些丁子梅來
[00:35:43.200 --> 00:35:44.960]  哎呀真是好啊回來
[00:35:44.960 --> 00:35:47.520]  哎呀弟弟你回來真是好
[00:35:47.520 --> 00:35:49.280]  哎呀妹妹你回來真是好
[00:35:49.280 --> 00:35:50.960]  大家有沒有這樣
[00:35:50.960 --> 00:35:52.880]  還是說我們很冷漠的
[00:35:52.880 --> 00:35:54.400]  回來就回來
[00:35:54.400 --> 00:35:57.200]  不回來就不回來
[00:35:57.200 --> 00:35:59.200]  我上個禮拜跟一群執事來
[00:35:59.200 --> 00:36:00.400]  我們德生團契一下
[00:36:00.400 --> 00:36:02.560]  很好啊這班的丁子梅
[00:36:02.560 --> 00:36:06.000]  他們說很希望丁子梅充滿愛
[00:36:06.000 --> 00:36:08.800]  聽最多他們的期盼就是
[00:36:08.800 --> 00:36:11.920]  神的愛充滿這個家
[00:36:11.920 --> 00:36:14.400]  我看到神的靈一直運行著
[00:36:14.400 --> 00:36:16.480]  讓大家一直這樣
[00:36:16.480 --> 00:36:19.600]  一直希望建立這個地方
[00:36:19.600 --> 00:36:23.280]  特別在太古城這個地方傳福音
[00:36:23.280 --> 00:36:25.280]  所以丁子梅今天神要呼召我們
[00:36:25.280 --> 00:36:27.840]  成為父親了
[00:36:27.840 --> 00:36:30.240]  我們要成為一個真是接納人
[00:36:30.240 --> 00:36:32.720]  真是有上帝的心懷
[00:36:32.720 --> 00:36:36.080]  一起讓人來到神的家裡面
[00:36:36.080 --> 00:36:38.160]  有封城有擁抱
[00:36:38.160 --> 00:36:39.840]  有人跟他親嘴
[00:36:39.840 --> 00:36:41.600]  有人給好好的供應
[00:36:41.600 --> 00:36:43.680]  他沒衣服穿就給他衣服穿
[00:36:43.680 --> 00:36:46.000]  他沒東西吃就給他東西吃
[00:36:46.000 --> 00:36:47.120]  讓他重新找回
[00:36:47.120 --> 00:36:50.480]  他是屬於上帝兒子這個尊貴
[00:36:50.480 --> 00:36:52.400]  所以傳福音其實很容易而已
[00:36:52.400 --> 00:36:53.760]  要人來到大古城堂
[00:36:53.760 --> 00:36:55.440]  每個人都覺得他是王子
[00:36:55.440 --> 00:36:57.600]  說你真是好啊,給心機
[00:36:57.600 --> 00:36:58.640]  雖然你讀書不厲害
[00:36:58.640 --> 00:37:00.400]  但是你唱歌很好
[00:37:00.400 --> 00:37:01.920]  雖然你唱歌都一般般
[00:37:01.920 --> 00:37:03.840]  但是你彈結他不錯
[00:37:03.840 --> 00:37:06.240]  總有一些東西要讚一下他
[00:37:06.240 --> 00:37:07.600]  總有一些東西要鼓勵他
[00:37:07.600 --> 00:37:09.520]  人生不需要一定要這樣的
[00:37:09.520 --> 00:37:10.800]  因為神的眼中
[00:37:10.800 --> 00:37:12.960]  個個都是珍珠
[00:37:12.960 --> 00:37:16.720]  個個都是寶貴的兒子
[00:37:16.720 --> 00:37:18.800]  所以我們要真心悔改
[00:37:18.800 --> 00:37:20.640]  要踏實的生活
[00:37:20.640 --> 00:37:22.720]  每天都要靈修自省
[00:37:22.720 --> 00:37:25.440]  很常被生活成為生活的奴隸
