
[00:00:00.000 --> 00:00:09.320]  (主席)這次繼續是宣牧師為我們選的苦難的系列
[00:24:28.600 --> 00:24:30.360]  需要鼓勵
[00:24:30.360 --> 00:24:36.160]  需要在絕望中找到神的帶領
[00:24:36.160 --> 00:24:41.800]  我建議大家不要放棄親近神的時候
[00:24:41.800 --> 00:24:43.280]  時時讀聖經
[00:24:43.280 --> 00:24:45.800]  好像今天的詩篇46篇
[00:24:45.800 --> 00:24:49.240]  非常好的一段經文
[00:24:49.240 --> 00:24:51.800]  鼓勵我們相信神
[00:24:51.800 --> 00:24:55.120]  祂是我們患難的時候的保障
[00:24:55.120 --> 00:24:58.520]  還有聖經說祂是我們的高台
[00:24:58.520 --> 00:25:00.040]  我們的山寨
[00:25:00.040 --> 00:25:01.600]  祂的能力
[00:25:01.600 --> 00:25:03.080]  祂的放屁
[00:25:03.080 --> 00:25:05.760]  就是我們的要求
[00:25:05.760 --> 00:25:06.920]  多讀聖經
[00:25:06.920 --> 00:25:10.960]  你就會在宿命裏面
[00:25:10.960 --> 00:25:14.600]  明白神是怎樣的有能力
[00:25:14.600 --> 00:25:15.920]  和公義
[00:25:15.920 --> 00:25:19.080]  和施憐憫
[00:25:19.080 --> 00:25:22.200]  再讓我提醒大家
[00:25:22.200 --> 00:25:25.360]  離開自我中心
[00:25:25.360 --> 00:25:28.760]  在苦難當中
[00:25:28.760 --> 00:25:32.400]  苦難會鍛鍊我們的時候
[00:25:32.400 --> 00:25:37.760]  所謂讓我們有更純真的信心
[00:25:37.760 --> 00:25:40.640]  其中一個我們最大的毛病
[00:25:40.640 --> 00:25:42.960]  就是自我中心
[00:25:42.960 --> 00:25:46.960]  沒有將生命的主權交給神
[00:25:46.960 --> 00:25:53.160]  苦難最能夠顯露出我們這個毛病
[00:25:53.160 --> 00:25:54.880]  亦因為苦難
[00:25:54.880 --> 00:26:00.400]  我們最有機會真真正正地改變自己
[00:26:00.400 --> 00:26:05.520]  讓我們一起來祈禱
[00:26:05.520 --> 00:26:08.640]  感謝上天賦予我們今天這麼好的經文
[00:26:08.640 --> 00:26:10.440]  但願祢幫助我們
[00:26:10.440 --> 00:26:13.680]  能夠將祢的話傳在心裏
[00:26:13.680 --> 00:26:17.120]  當我們面臨苦難的挑戰的時候
[00:26:17.120 --> 00:26:19.240]  願祢幫助我們
[00:26:19.240 --> 00:26:23.280]  將苦難成為我們的祝福
[00:26:23.280 --> 00:26:25.800]  讓我們更親近祢
[00:26:25.800 --> 00:26:29.880]  更真心地去相信祢
[00:26:29.880 --> 00:26:32.800]  耿耿的跟隨基督的榜樣
[00:26:32.800 --> 00:26:35.920]  讓我們生命成為祢的榮耀
[00:26:35.920 --> 00:26:39.240]  彰顯祢所賜給我們的
[00:26:39.240 --> 00:26:42.920]  是屬靈上的喜樂和平安
[00:26:42.920 --> 00:26:45.720]  祈禱是共主耶穌基督的名禱
[00:26:45.720 --> 00:26:46.720]  阿們
