
[00:00:00.000 --> 00:00:03.000]  今天的題目叫「當親近神」
[00:14:23.000 --> 00:14:24.000]  因為你要記住
[00:14:24.000 --> 00:14:26.000]  魔鬼不是創造主
[00:14:26.000 --> 00:14:28.000]  這個觀念是很重要的
[00:14:28.000 --> 00:14:29.000]  佟家麗哥說
[00:14:29.000 --> 00:14:31.000]  魔鬼不是創造主
[00:14:31.000 --> 00:14:33.000]  那你就要留心了
[00:14:33.000 --> 00:14:36.000]  一切的邪惡
[00:14:36.000 --> 00:14:38.000]  在我們的生命當中
[00:14:38.000 --> 00:14:40.000]  不是魔鬼無端端
[00:14:40.000 --> 00:14:42.000]  放在你裡面
[00:14:42.000 --> 00:14:44.000]  因為祂沒有創造的能力
[00:14:44.000 --> 00:14:47.000]  但是祂最厲害的是什麼
[00:14:47.000 --> 00:14:49.000]  挑撥離間
[00:14:49.000 --> 00:14:51.000]  雪上加霜
[00:14:51.000 --> 00:14:53.000]  傷口上灑葉
[00:14:53.000 --> 00:14:54.000]  就是說
[00:14:54.000 --> 00:14:56.000]  我們裡面有一切的軟弱
[00:14:56.000 --> 00:14:58.000]  一切的私慾
[00:14:58.000 --> 00:15:02.000]  正正是祂們可以挑戰我們
[00:15:02.000 --> 00:15:03.000]  威脅我們
[00:15:03.000 --> 00:15:04.000]  引誘我們
[00:15:04.000 --> 00:15:06.000]  那個地方
[00:15:06.000 --> 00:15:07.000]  因此
[00:15:07.000 --> 00:15:09.000]  《雅各書》提醒我們
[00:15:09.000 --> 00:15:10.000]  我們要好好地留心
[00:15:10.000 --> 00:15:12.000]  我們自己裡面的私慾
[00:15:12.000 --> 00:15:14.000]  如果你沒有私慾
[00:15:14.000 --> 00:15:16.000]  其實那惡者在你生命當中
[00:15:16.000 --> 00:15:18.000]  做不到什麼
[00:15:18.000 --> 00:15:19.000]  《經濟成年館》我常常都解釋
[00:15:19.000 --> 00:15:22.000]  你不喜歡吸煙
[00:15:22.000 --> 00:15:23.000]  在你面前噴煙
[00:15:23.000 --> 00:15:25.000]  不會吸引你
[00:15:25.000 --> 00:15:27.000]  只會讓你走開一點
[00:15:27.000 --> 00:15:29.000]  你有試過去餐廳
[00:15:29.000 --> 00:15:31.000]  明明那裡寫明是禁煙區
[00:15:31.000 --> 00:15:33.000]  但是你坐下來
[00:15:33.000 --> 00:15:34.000]  到處都是煙味
[00:15:34.000 --> 00:15:35.000]  你還沒開茶
[00:15:35.000 --> 00:15:36.000]  大部份都是
[00:15:36.000 --> 00:15:37.000]  拜託我轉桌
[00:15:37.000 --> 00:15:39.000]  或者甚至我不吃了
[00:15:39.000 --> 00:15:41.000]  所以如果我們本身
[00:15:41.000 --> 00:15:43.000]  自己的生命當中
[00:15:43.000 --> 00:15:45.000]  沒有私慾的問題
[00:15:45.000 --> 00:15:47.000]  我們其實
[00:15:47.000 --> 00:15:49.000]  魔鬼做不到什麼
[00:15:49.000 --> 00:15:51.000]  第二方面
[00:15:51.000 --> 00:15:52.000]  我們會見到的就是
[00:15:52.000 --> 00:15:54.000]  很多時候令基督徒
[00:15:54.000 --> 00:15:55.000]  跟上帝的關係懷疑
[00:15:55.000 --> 00:15:57.000]  或者不想親近神
[00:15:57.000 --> 00:15:59.000]  是因為我們初信主的時候
[00:15:59.000 --> 00:16:00.000]  真的為了靈
[00:16:00.000 --> 00:16:01.000]  同不同意
[00:16:01.000 --> 00:16:02.000]  丁子慧
[00:16:02.000 --> 00:16:03.000]  如果我們不是聽神
[00:16:03.000 --> 00:16:04.000]  聽祈禱
[00:16:04.000 --> 00:16:05.000]  你感覺不到
[00:16:05.000 --> 00:16:06.000]  我也很坦白承認
[00:16:06.000 --> 00:16:07.000]  雖然我很小時候信主
[00:16:07.000 --> 00:16:09.000]  但是如果我祈禱祈禱
[00:16:09.000 --> 00:16:10.000]  如果神你是真的
[00:16:10.000 --> 00:16:11.000]  你帶我回家
[00:16:11.000 --> 00:16:12.000]  我不是經歷到
[00:16:12.000 --> 00:16:14.000]  那個神職性的隨意門
[00:16:14.000 --> 00:16:15.000]  我真的回不了家
[00:16:15.000 --> 00:16:17.000]  我就不會這麼小的時候
[00:16:17.000 --> 00:16:19.000]  知道神是真的
[00:16:19.000 --> 00:16:20.000]  所以我們都明白
[00:16:20.000 --> 00:16:23.000]  祈禱能不能得英韻
[00:16:23.000 --> 00:16:25.000]  對於我們跟上帝建立關係
[00:16:25.000 --> 00:16:27.000]  是一個很重要的元素
[00:16:27.000 --> 00:16:29.000]  但是祈禱不應該是唯一的
[00:16:29.000 --> 00:16:31.000]  不然我們跟拜偶像
[00:16:31.000 --> 00:16:33.000]  是沒有分別的
[00:16:33.000 --> 00:16:34.000]  所以經文提醒我們
[00:16:34.000 --> 00:16:35.000]  很多時候
[00:16:35.000 --> 00:16:36.000]  為什麼我們在這麼多困難
[00:16:36.000 --> 00:16:37.000]  裡面
[00:16:37.000 --> 00:16:38.000]  我們祈禱的時候
[00:16:38.000 --> 00:16:39.000]  得不到呢
[00:16:39.000 --> 00:16:40.000]  第一它說
[00:16:40.000 --> 00:16:41.000]  其實你沒有求到
[00:16:41.000 --> 00:16:42.000]  我們說不是
[00:16:42.000 --> 00:16:44.000]  我們經常都祈禱的
[00:16:44.000 --> 00:16:45.000]  但是第二你要想著
[00:16:45.000 --> 00:16:46.000]  留意字眼
[00:16:46.000 --> 00:16:48.000]  就是你沒有網求
[00:16:48.000 --> 00:16:51.000]  我們很多時候教頂姊妹
[00:16:51.000 --> 00:16:53.000]  為到自己的最好去祈禱
[00:16:53.000 --> 00:16:54.000]  我們傳福音
[00:16:54.000 --> 00:16:56.000]  已經從來不是叫你
[00:16:56.000 --> 00:16:58.000]  三不識七這樣做傳福音
[00:16:58.000 --> 00:17:00.000]  你總有所愛的人
[00:17:00.000 --> 00:17:02.000]  你有關心的人
[00:17:02.000 --> 00:17:04.000]  為什麼你都不去祈禱呢
[00:17:04.000 --> 00:17:05.000]  記不記得
[00:17:05.000 --> 00:17:06.000]  我們當然還教了大家
[00:17:06.000 --> 00:17:08.000]  最白癡低能的祈禱
[00:17:08.000 --> 00:17:10.000]  你只是每晚祈禱
[00:17:10.000 --> 00:17:12.000]  希望誰誰靈魂得救
[00:17:12.000 --> 00:17:14.000]  其實三十秒都不用
[00:17:14.000 --> 00:17:15.000]  所以你不要說你沒有時間
[00:17:15.000 --> 00:17:17.000]  不過很坦白
[00:17:17.000 --> 00:17:18.000]  honestly
[00:17:18.000 --> 00:17:19.000]  我問過不少的
[00:17:19.000 --> 00:17:21.000]  當一邊開小組的會議
[00:17:21.000 --> 00:17:23.000]  一邊去討論問題的時候
[00:17:23.000 --> 00:17:24.000]  沒有朋友的
[00:17:24.000 --> 00:17:26.000]  他們一個都沒有
[00:17:26.000 --> 00:17:28.000]  一個朋友都沒有
[00:17:28.000 --> 00:17:29.000]  就是你活在世界上
[00:17:29.000 --> 00:17:30.000]  一個關心的人都沒有
[00:17:30.000 --> 00:17:32.000]  其實真的都挺可憐的
[00:17:32.000 --> 00:17:34.000]  另外有些人說都不行的
[00:17:34.000 --> 00:17:35.000]  我們傳了很多福音了
[00:17:35.000 --> 00:17:38.000]  每次叫他都是拒絕的
[00:17:38.000 --> 00:17:39.000]  但是講到最後
[00:17:39.000 --> 00:17:40.000]  我們都問
[00:17:40.000 --> 00:17:42.000]  那他是不是on list的
[00:17:42.000 --> 00:17:44.000]  他是否在你的總子卡裡面有名字
[00:17:44.000 --> 00:17:46.000]  你是不是每一天都提名
[00:17:46.000 --> 00:17:48.000]  為他祈禱
[00:17:48.000 --> 00:17:51.000]  十個十個都不敢答的
[00:17:51.000 --> 00:17:53.000]  因為寫不寫都已經是一件事了
[00:17:53.000 --> 00:17:56.000]  很多個總子卡都不知道在哪裡了
[00:17:56.000 --> 00:17:57.000]  第二
[00:17:57.000 --> 00:17:59.000]  寫了是不是肯祈禱呢
[00:17:59.000 --> 00:18:00.000]  不一定的
[00:18:00.000 --> 00:18:02.000]  我都很坦白
[00:18:02.000 --> 00:18:04.000]  我一生人裡面最記掛的是
[00:18:04.000 --> 00:18:05.000]  媽媽信主
[00:18:05.000 --> 00:18:06.000]  是真的
[00:18:06.000 --> 00:18:07.000]  因為自小沒了媽媽
[00:18:07.000 --> 00:18:09.000]  其實這個女兒已經淹死了
[00:18:09.000 --> 00:18:11.000]  但是我十二歲的時候
[00:18:11.000 --> 00:18:13.000]  就開始為媽媽祈禱
[00:18:13.000 --> 00:18:15.000]  媽媽很難信主的
[00:18:15.000 --> 00:18:17.000]  她在孫路小學裡做校工
[00:18:17.000 --> 00:18:18.000]  所有的聚會都在那裡
[00:18:18.000 --> 00:18:21.000]  當時我們做了傳道人的時候
[00:18:21.000 --> 00:18:23.000]  我教會簽了所有的母親節大會
[00:18:23.000 --> 00:18:25.000]  她一場都沒有缺席過的
[00:18:25.000 --> 00:18:26.000]  至於我們搞的餐會
[00:18:26.000 --> 00:18:27.000]  我媽媽都在那裡
[00:18:27.000 --> 00:18:31.000]  牧師的耶穌長長都在那裡
[00:18:31.000 --> 00:18:32.000]  連在這裡搞的
[00:18:32.000 --> 00:18:34.000]  加勒阿諸牧師那次來的
[00:18:34.000 --> 00:18:35.000]  我們都在那裡
[00:18:35.000 --> 00:18:37.000]  我們問媽媽都說
[00:18:37.000 --> 00:18:38.000]  可以的了
[00:18:38.000 --> 00:18:39.000]  可以的了
[00:18:39.000 --> 00:18:40.000]  可以的了
[00:18:40.000 --> 00:18:41.000]  你明不明白
[00:18:41.000 --> 00:18:42.000]  就是可以的了
[00:18:42.000 --> 00:18:44.000]  當我用了孫
[00:18:44.000 --> 00:18:45.000]  就是女兒
[00:18:45.000 --> 00:18:47.000]  婆婆你信不信主
[00:18:47.000 --> 00:18:48.000]  你不如出去吧
[00:18:48.000 --> 00:18:49.000]  她都說可以的了
[00:18:49.000 --> 00:18:50.000]  她有一次還很好笑
[00:18:50.000 --> 00:18:51.000]  跟女兒說
[00:18:51.000 --> 00:18:52.000]  婆婆我都信的
[00:18:52.000 --> 00:18:53.000]  什麼都信的
[00:18:53.000 --> 00:18:54.000]  接著我跟女兒解釋
[00:18:54.000 --> 00:18:55.000]  女兒很小
[00:18:55.000 --> 00:18:56.000]  我說婆婆什麼都信
[00:18:56.000 --> 00:18:58.000]  不是等於她信了的
[00:18:58.000 --> 00:19:00.000]  但是真的沒有辦法了
[00:19:00.000 --> 00:19:02.000]  當我們盡了所有的力
[00:19:02.000 --> 00:19:03.000]  不斷地聽
[00:19:03.000 --> 00:19:06.000]  到頭來都要讓她自己去決定
[00:19:06.000 --> 00:19:07.000]  問題是
[00:19:07.000 --> 00:19:09.000]  你有沒有放棄
[00:19:09.000 --> 00:19:11.000]  你問我我沒有放棄
[00:19:11.000 --> 00:19:12.000]  總之我的心裡面
[00:19:12.000 --> 00:19:13.000]  總之她能夠活著
[00:19:13.000 --> 00:19:15.000]  她有機會做決定
[00:19:15.000 --> 00:19:16.000]  一天都為她祈禱
[00:19:16.000 --> 00:19:17.000]  我很感恩
[00:19:17.000 --> 00:19:18.000]  我有個妹妹
[00:19:18.000 --> 00:19:19.000]  在我媽媽最後的階段
[00:19:19.000 --> 00:19:20.000]  就是每一天都陪著她
[00:19:20.000 --> 00:19:22.000]  接著你不要管我們催眠也好
[00:19:22.000 --> 00:19:23.000]  下毒也好
[00:19:23.000 --> 00:19:25.000]  總之借飯
[00:19:25.000 --> 00:19:26.000]  看醫生
[00:19:26.000 --> 00:19:27.000]  吃藥
[00:19:27.000 --> 00:19:28.000]  都替她祈禱
[00:19:28.000 --> 00:19:29.000]  然後提醒她
[00:19:29.000 --> 00:19:30.000]  我們祈禱了
[00:19:30.000 --> 00:19:32.000]  上帝怎樣帶領我們
[00:19:32.000 --> 00:19:34.000]  慢慢慢慢慢慢
[00:19:34.000 --> 00:19:36.000]  我覺得我媽媽最大的轉變
[00:19:36.000 --> 00:19:40.000]  是她感受到父親這個形象
[00:19:40.000 --> 00:19:41.000]  我想我媽媽其實
[00:19:41.000 --> 00:19:42.000]  某些地方是卡的
[00:19:42.000 --> 00:19:43.000]  所以到頭來
[00:19:43.000 --> 00:19:44.000]  妹妹可以帶領她
[00:19:44.000 --> 00:19:46.000]  一句一句去決定
[00:19:46.000 --> 00:19:48.000]  那個令我是很感動的
[00:19:48.000 --> 00:19:50.000]  我把名字都歸給你
[00:19:50.000 --> 00:19:51.000]  丁梓梅
[00:19:51.000 --> 00:19:52.000]  很多東西我們明白的
[00:19:52.000 --> 00:19:53.000]  很難的
[00:19:53.000 --> 00:19:56.000]  怎麼求都好像不聽似的
[00:19:56.000 --> 00:19:57.000]  但是
[00:19:57.000 --> 00:19:59.000]  你有沒有繼續求
[00:19:59.000 --> 00:20:01.000]  往往我們求的方向
[00:20:01.000 --> 00:20:02.000]  是不是對的
[00:20:02.000 --> 00:20:03.000]  很多丁梓梅就要求
[00:20:03.000 --> 00:20:05.000]  我女兒要去這間學校
[00:20:05.000 --> 00:20:06.000]  我要上班那些
[00:20:06.000 --> 00:20:07.000]  有時候都說
[00:20:07.000 --> 00:20:09.000]  我要做這一種的公司
[00:20:09.000 --> 00:20:11.000]  那究竟
[00:20:11.000 --> 00:20:14.000]  上帝為什麼不聽呢
[00:20:14.000 --> 00:20:15.000]  我無法解釋
[00:20:15.000 --> 00:20:16.000]  不過我做父母
[00:20:16.000 --> 00:20:17.000]  我只可以分享
[00:20:17.000 --> 00:20:18.000]  有很多時候
[00:20:18.000 --> 00:20:19.000]  我們的孩子
[00:20:19.000 --> 00:20:21.000]  不斷向我們扭的東西
[00:20:21.000 --> 00:20:24.000]  我們真的不一定會給他
[00:20:24.000 --> 00:20:25.000]  原因就是
[00:20:25.000 --> 00:20:26.000]  在我們那裡看
[00:20:26.000 --> 00:20:28.000]  不一定適合他
[00:20:28.000 --> 00:20:29.000]  第二
[00:20:29.000 --> 00:20:31.000]  也許也不是這個時候
[00:20:31.000 --> 00:20:32.000]  要給他
[00:20:32.000 --> 00:20:34.000]  這個很巧的就是
[00:20:34.000 --> 00:20:36.000]  小朋友和爸爸媽媽的關係
[00:20:36.000 --> 00:20:38.000]  小朋友有多信得過
[00:20:38.000 --> 00:20:40.000]  爸爸媽媽為他安排
[00:20:40.000 --> 00:20:42.000]  當他願意信服
[00:20:42.000 --> 00:20:45.000]  當他願意去聽話的時候
[00:20:45.000 --> 00:20:47.000]  其實這個糾結
[00:20:47.000 --> 00:20:48.000]  是不會影響我們
[00:20:48.000 --> 00:20:49.000]  和子女的關係
[00:20:49.000 --> 00:20:50.000]  丁梓梅
[00:20:50.000 --> 00:20:52.000]  當你面對著求不得的時候
[00:20:52.000 --> 00:20:54.000]  你有沒有真的好好地去思想
[00:20:54.000 --> 00:20:56.000]  你的禱告的方向
[00:20:56.000 --> 00:20:57.000]  需不需要調教
[00:20:57.000 --> 00:20:58.000]  很多時候
[00:20:58.000 --> 00:21:00.000]  第四節用了一個很難聽的字
[00:21:00.000 --> 00:21:02.000]  去形容我們
[00:21:02.000 --> 00:21:04.000]  他說這些淫亂的人
[00:21:04.000 --> 00:21:06.000]  什麼叫淫亂的人
[00:21:06.000 --> 00:21:08.000]  就是不專一的人
[00:21:08.000 --> 00:21:09.000]  就是說
[00:21:09.000 --> 00:21:10.000]  他又信耶穌
[00:21:10.000 --> 00:21:13.000]  但是其他有好處的那些
[00:21:13.000 --> 00:21:16.000]  他就是又想去拿好處的
[00:21:16.000 --> 00:21:18.000]  往往我們信主和拜偶像
[00:21:18.000 --> 00:21:20.000]  其實沒有什麼分別的
[00:21:20.000 --> 00:21:21.000]  問題是
[00:21:21.000 --> 00:21:22.000]  我只是慶幸你
[00:21:22.000 --> 00:21:24.000]  拜對了一個偶像
[00:21:24.000 --> 00:21:26.000]  你就拜對了一個真神
[00:21:26.000 --> 00:21:28.000]  但是當我們信了主的時候
[00:21:28.000 --> 00:21:29.000]  我們總會覺得
[00:21:29.000 --> 00:21:31.000]  跟著上帝的路走
[00:21:31.000 --> 00:21:33.000]  總是和我們自己
[00:21:33.000 --> 00:21:34.000]  世俗的生活
[00:21:34.000 --> 00:21:37.000]  都有很大的拉扯
[00:21:37.000 --> 00:21:38.000]  因為第一
[00:21:38.000 --> 00:21:41.000]  不是人人都認同你的說法
[00:21:41.000 --> 00:21:43.000]  我們是不是真的這麼
[00:21:43.000 --> 00:21:46.000]  相信我們上帝的教導呢
[00:21:46.000 --> 00:21:48.000]  這是一個很大的挑戰
[00:21:48.000 --> 00:21:50.000]  往往在這個關係的裏面
[00:21:50.000 --> 00:21:53.000]  我們就希望自己是受歡迎一點
[00:21:53.000 --> 00:21:55.000]  我們會和這個世俗
[00:21:55.000 --> 00:21:57.000]  不要那麼突出來
[00:21:57.000 --> 00:21:58.000]  就是不想那麼突出
[00:21:58.000 --> 00:21:59.000]  你明白嗎
[00:21:59.000 --> 00:22:01.000]  於是我們就比較普通一點
[00:22:01.000 --> 00:22:03.000]  但是你要小心的
[00:22:03.000 --> 00:22:05.000]  那惡者最厲害的
[00:22:05.000 --> 00:22:08.000]  就是把你不覺不覺不覺
[00:22:08.000 --> 00:22:10.000]  好像煮青蛙一樣
[00:22:10.000 --> 00:22:12.000]  慢慢慢慢
[00:22:12.000 --> 00:22:14.000]  我們就死在最終
[00:22:14.000 --> 00:22:17.000]  我們自己都沒有這個知覺
[00:22:17.000 --> 00:22:19.000]  肉體的軟弱是很真實的
[00:22:19.000 --> 00:22:22.000]  眼睛睡一點
[00:22:22.000 --> 00:22:26.000]  上午課吧
[00:22:26.000 --> 00:22:29.000]  但是也睡多一點
[00:22:29.000 --> 00:22:31.000]  接著就
[00:22:31.000 --> 00:22:32.000]  哎呀
[00:22:32.000 --> 00:22:33.000]  還是趕不及了
[00:22:33.000 --> 00:22:36.000]  那就直播吧
[00:22:36.000 --> 00:22:37.000]  當這些
[00:22:37.000 --> 00:22:38.000]  啊滴
[00:22:38.000 --> 00:22:39.000]  啊滴
[00:22:39.000 --> 00:22:40.000]  滴滴下
[00:22:40.000 --> 00:22:42.000]  其實就沒有了
[00:22:42.000 --> 00:22:43.000]  我們的心靈當中都是
[00:22:43.000 --> 00:22:45.000]  有多少人不是想著要靈修的
[00:22:45.000 --> 00:22:46.000]  是嗎
[00:22:46.000 --> 00:22:47.000]  每個人都想著要靈修的
[00:22:47.000 --> 00:22:48.000]  由上午一直想
[00:22:48.000 --> 00:22:50.000]  想到晚上而已
[00:22:50.000 --> 00:22:53.000]  又有另一個上午出現了
[00:22:53.000 --> 00:22:54.000]  你只會
[00:22:54.000 --> 00:22:57.000]  如果我們體貼自己的肉體
[00:22:57.000 --> 00:23:00.000]  我們緊張別人對我們的認同
[00:23:00.000 --> 00:23:04.000]  我們連表明自己的身份都不敢的時候
[00:23:04.000 --> 00:23:06.000]  那你想想你的牽制有多大呢
[00:23:06.000 --> 00:23:08.000]  我自己很記得
[00:23:08.000 --> 00:23:09.000]  最初出來工作的時候
[00:23:09.000 --> 00:23:12.000]  如果你說你表明自己是基督徒
[00:23:12.000 --> 00:23:14.000]  其實沒有現在那麼好
[00:23:14.000 --> 00:23:16.000]  不過現在不是最好的
[00:23:16.000 --> 00:23:18.000]  現在我們做基督徒都有一些壓力
[00:23:18.000 --> 00:23:19.000]  但是你想想
[00:23:19.000 --> 00:23:21.000]  你低頭借飯祈禱的時候
[00:23:21.000 --> 00:23:22.000]  我們那時候真的
[00:23:22.000 --> 00:23:25.000]  飯都被人淋一些辣椒油
[00:23:25.000 --> 00:23:27.000]  或者是胡椒粉
[00:23:27.000 --> 00:23:28.000]  作弄你
[00:23:28.000 --> 00:23:32.000]  然後如果你說你自己是基督徒
[00:23:32.000 --> 00:23:34.000]  他覺得你禮牌要幫他守
[00:23:34.000 --> 00:23:36.000]  你基督徒會我愛心的
[00:23:36.000 --> 00:23:38.000]  當你是魚腩的
[00:23:38.000 --> 00:23:40.000]  但是當你自己去面對
[00:23:40.000 --> 00:23:42.000]  這些所有的挑戰和衝擊的時候
[00:23:42.000 --> 00:23:44.000]  你怎樣去表明呢
[00:23:44.000 --> 00:23:46.000]  我自己找到一個很好的方法
[00:23:46.000 --> 00:23:48.000]  就是越早表明越好
[00:23:48.000 --> 00:23:49.000]  所以我以前教的
[00:23:49.000 --> 00:23:50.000]  我們自己在拍節目就是
[00:23:50.000 --> 00:23:51.000]  你回到公司
[00:23:51.000 --> 00:23:53.000]  你金句牌又整個
[00:23:53.000 --> 00:23:56.000]  或者是那些杯又整個都好
[00:23:56.000 --> 00:23:58.000]  起碼走到我這位置都知道是基督徒
[00:23:58.000 --> 00:24:00.000]  當人家在買六合彩
[00:24:00.000 --> 00:24:01.000]  我們那時候很流行的
[00:24:01.000 --> 00:24:02.000]  經常都傳過來
[00:24:02.000 --> 00:24:04.000]  我都跟他說我是基督徒
[00:24:04.000 --> 00:24:07.000]  他說基督徒不可以買嗎
[00:24:07.000 --> 00:24:08.000]  那好像真的不知道如何
[00:24:08.000 --> 00:24:09.000]  基督徒買不買得了
[00:24:09.000 --> 00:24:11.000]  你通常知道我怎樣跟他說
[00:24:11.000 --> 00:24:12.000]  我說不是買不買得的
[00:24:12.000 --> 00:24:13.000]  不過我神不喜歡
[00:24:13.000 --> 00:24:17.000]  我怕你不中而已
[00:24:17.000 --> 00:24:20.000]  通常就不會再有人找你了
[00:24:20.000 --> 00:24:22.000]  因為他怕不中
[00:24:22.000 --> 00:24:25.000]  其實我們面對的挑戰是很大的
[00:24:25.000 --> 00:24:27.000]  我們真心求神要給我們智慧
[00:24:27.000 --> 00:24:29.000]  怎樣去面對
[00:24:29.000 --> 00:24:31.000]  聖經裡面說不要與神為敵
[00:24:31.000 --> 00:24:32.000]  但最重要的一件事
[00:24:32.000 --> 00:24:34.000]  我們要有謙卑的心
[00:24:34.000 --> 00:24:36.000]  去親近祂去禱告
[00:24:36.000 --> 00:24:37.000]  為什麼
[00:24:37.000 --> 00:24:41.000]  因為你要知道究竟誰是神
[00:24:41.000 --> 00:24:44.000]  上帝不是偶像
[00:24:44.000 --> 00:24:47.000]  不是要我們指點祂
[00:24:47.000 --> 00:24:48.000]  幫我們做什麼
[00:24:48.000 --> 00:24:51.000]  我們既然尊稱祂是上帝的時候
[00:24:51.000 --> 00:24:53.000]  小心不要落入魔鬼的陷阱
[00:24:53.000 --> 00:24:55.000]  當你在驕傲之中
[00:24:55.000 --> 00:24:57.000]  你是見不到神的
[00:24:57.000 --> 00:24:59.000]  因為驕傲的人
[00:24:59.000 --> 00:25:01.000]  是上帝所敵擋的
[00:25:01.000 --> 00:25:02.000]  唯有謙卑的人
[00:25:02.000 --> 00:25:04.000]  反而上帝是會施恩的
[00:25:04.000 --> 00:25:06.000]  而在祈禱這個方面
[00:25:06.000 --> 00:25:07.000]  我鼓勵你真的好好記住
[00:25:07.000 --> 00:25:10.000]  這段金句在《馬大福音》的七章七節
[00:25:10.000 --> 00:25:12.000]  是耶穌說的
[00:25:12.000 --> 00:25:14.000]  耶穌說的那些真的很重要
[00:25:14.000 --> 00:25:16.000]  祂說祈求就會給你們
[00:25:16.000 --> 00:25:17.000]  尋找的時候就會尋見
[00:25:17.000 --> 00:25:20.000]  叩門的時候就會給你們開門
[00:25:20.000 --> 00:25:22.000]  與神同行
[00:25:22.000 --> 00:25:23.000]  去親近神
[00:25:23.000 --> 00:25:24.000]  去經歷神
[00:25:24.000 --> 00:25:27.000]  所有的事情都真的蠻圓的
[00:25:27.000 --> 00:25:28.000]  問題是
[00:25:28.000 --> 00:25:30.000]  我們每一個人類都是很獨特的
[00:25:30.000 --> 00:25:32.000]  跟旁邊的人說你很獨特的
[00:25:32.000 --> 00:25:34.000]  我們學習的方式都不同
[00:25:34.000 --> 00:25:36.000]  不然有人考第一
[00:25:36.000 --> 00:25:37.000]  有人考最後
[00:25:37.000 --> 00:25:39.000]  大家都努力都是這樣說的
[00:25:39.000 --> 00:25:40.000]  有什麼障礙
[00:25:40.000 --> 00:25:42.000]  現在有很多課程
[00:25:42.000 --> 00:25:43.000]  大家都學習
[00:25:43.000 --> 00:25:45.000]  但每一個人的途徑是不一樣的
[00:25:45.000 --> 00:25:46.000]  因此
[00:25:46.000 --> 00:25:49.000]  究竟你怎樣跟上帝可以連接得到
[00:25:49.000 --> 00:25:51.000]  怎樣跟上帝聽神的聲音不重要
[00:25:51.000 --> 00:25:53.000]  聽是一個形容詞
[00:25:53.000 --> 00:25:55.000]  是你怎樣去感受到
[00:25:55.000 --> 00:25:56.000]  連接到神
[00:25:56.000 --> 00:25:57.000]  接觸到神
[00:25:57.000 --> 00:25:59.000]  其實我們每一個人的方法都不同
[00:25:59.000 --> 00:26:01.000]  所以上帝是創造我們的主
[00:26:01.000 --> 00:26:03.000]  唯有祂知道我們
[00:26:03.000 --> 00:26:05.000]  是用九三零
[00:26:05.000 --> 00:26:06.000]  八一七
[00:26:06.000 --> 00:26:07.000]  二六四
[00:26:07.000 --> 00:26:08.000]  什麼頻道
[00:26:08.000 --> 00:26:09.000]  所以我們往往
[00:26:09.000 --> 00:26:11.000]  我們頂著祂禱告
[00:26:11.000 --> 00:26:13.000]  你在尋找上帝的這條路裡面
[00:26:13.000 --> 00:26:15.000]  你有難處的時候
[00:26:15.000 --> 00:26:16.000]  你不要放棄
[00:26:16.000 --> 00:26:18.000]  你要認定祂是神
[00:26:18.000 --> 00:26:19.000]  祂是創造你的主
[00:26:19.000 --> 00:26:20.000]  你應該跟上帝說
[00:26:20.000 --> 00:26:24.000]  上帝我很想去連接你
[00:26:24.000 --> 00:26:25.000]  很想去認識你
[00:26:25.000 --> 00:26:27.000]  很想聽到你的聲音
[00:26:27.000 --> 00:26:29.000]  我都願意知道你的心意
[00:26:29.000 --> 00:26:30.000]  但不知為什麼
[00:26:30.000 --> 00:26:31.000]  我聽不到
[00:26:31.000 --> 00:26:33.000]  我看不到
[00:26:33.000 --> 00:26:35.000]  你應該求神去幫助你
[00:26:35.000 --> 00:26:36.000]  我經常說書都處轉你
[00:26:36.000 --> 00:26:37.000]  我經常都說
[00:26:37.000 --> 00:26:38.000]  你怎樣跟上帝說
[00:26:38.000 --> 00:26:39.000]  你是神
[00:26:39.000 --> 00:26:40.000]  我是人
[00:26:40.000 --> 00:26:42.000]  我不知道是否正常
[00:26:42.000 --> 00:26:43.000]  但你是神
[00:26:43.000 --> 00:26:45.000]  怎樣弄到我知道
[00:26:45.000 --> 00:26:48.000]  是你的責任
[00:26:48.000 --> 00:26:49.000]  真的
[00:26:49.000 --> 00:26:51.000]  我沒有說前往的說話
[00:26:51.000 --> 00:26:52.000]  我是很尊敬的
[00:26:52.000 --> 00:26:53.000]  是你的責任
[00:26:53.000 --> 00:26:54.000]  我搞不定
[00:26:54.000 --> 00:26:55.000]  但當你真的願意承認
[00:26:55.000 --> 00:26:56.000]  自己搞不定的時候
[00:26:56.000 --> 00:26:59.000]  求上帝用你能夠明白的方式
[00:26:59.000 --> 00:27:01.000]  神是一定樂意的
[00:27:01.000 --> 00:27:02.000]  來親近我們
[00:27:02.000 --> 00:27:04.000]  這是祂給我們的應許
[00:27:04.000 --> 00:27:06.000]  但另一方面我很想提
[00:27:06.000 --> 00:27:07.000]  就是很多時候基督徒
[00:27:07.000 --> 00:27:12.000]  反而很專注在邪惡裡面
[00:27:12.000 --> 00:27:14.000]  但你問我
[00:27:14.000 --> 00:27:17.000]  其實我們是賴魔鬼多一點
[00:27:17.000 --> 00:27:18.000]  所以我不知道將來
[00:27:18.000 --> 00:27:19.000]  會不會在天堂的路上
[00:27:19.000 --> 00:27:21.000]  有人拿著牌子呼喚
[00:27:21.000 --> 00:27:22.000]  那是魔鬼
[00:27:22.000 --> 00:27:23.000]  這傢伙整天賴我
[00:27:23.000 --> 00:27:25.000]  其實與我無關
