
[00:00:00.000 --> 00:00:03.660]  很感恩我們可以一起去敬拜神
[00:23:38.880 --> 00:23:46.520]  9月20日知道要網上崇拜
[00:23:46.520 --> 00:23:49.440]  又是福音主日
[00:23:49.440 --> 00:23:54.880]  我相信同工或弟兄姐妹都會掛心
[00:23:54.880 --> 00:24:00.520]  網上福音主日是我們第一次這樣做
[00:24:00.520 --> 00:24:03.280]  我們的同工都很細心
[00:24:03.280 --> 00:24:08.600]  想起當時直播機件有問題就糟糕了
[00:24:08.600 --> 00:24:11.840]  不如預早錄影
[00:24:11.840 --> 00:24:15.600]  所以嘗試用星期五去錄影
[00:24:15.600 --> 00:24:17.560]  又是不行
[00:24:17.560 --> 00:24:19.680]  弄到星期六上午
[00:24:19.680 --> 00:24:25.960]  我請傳道委員會和同工去代討
[00:24:25.960 --> 00:24:29.600]  希望錄影的過程順暢
[00:24:29.600 --> 00:24:33.600]  Rex跟我分享說有十分鐘左右傳了片
[00:24:33.600 --> 00:24:37.720]  我們又再提弟兄姐妹代討
[00:24:37.720 --> 00:24:44.640]  其實之後順暢亦有些片段斷片
[00:24:44.640 --> 00:24:48.400]  如果你有看直播的時候
[00:24:48.400 --> 00:24:51.160]  其實還未到廣道
[00:24:51.160 --> 00:24:55.160]  就是敏芝姐妹講見證沒多久
[00:24:55.160 --> 00:24:57.320]  亦都要暫停
[00:24:57.320 --> 00:25:02.840]  當時蔡牧師在禮堂裡請同工
[00:25:02.840 --> 00:25:11.800]  我們一齊去為順暢的進行順暢祈禱
[00:25:11.800 --> 00:25:17.360]  實在聽同事講
[00:25:17.360 --> 00:25:19.160]  上星期日崇拜前
[00:25:19.160 --> 00:25:24.200]  他們都試過放信息的片都是順暢
[00:25:24.200 --> 00:25:29.440]  但當時亦有弟兄姐妹回應
[00:25:29.440 --> 00:25:31.840]  沒有聲音
[00:25:31.840 --> 00:25:35.960]  我們看到一個很大的屬靈的爭戰
[00:25:35.960 --> 00:25:40.440]  實在很需要我們更多的禱告去托住
[00:25:40.440 --> 00:25:42.240]  在過往的直播裡
[00:25:42.240 --> 00:25:45.120]  我們很少有這些的經歷
[00:25:45.120 --> 00:25:47.680]  即是有些故障要暫停
[00:25:47.680 --> 00:25:49.840]  或者聽不到間中都會有
[00:25:49.840 --> 00:25:51.880]  可能接收得不太好
[00:25:51.880 --> 00:25:55.800]  但上星期是特別多
[00:25:55.800 --> 00:25:59.280]  有些我們擺上的禱告都是不夠
[00:25:59.280 --> 00:26:01.000]  都是給我們一個提醒
[00:26:01.000 --> 00:26:04.400]  我們要更多來禱告
[00:26:04.400 --> 00:26:07.480]  交託給我們的主
[00:26:07.480 --> 00:26:15.480]  我請大家看一幅圖片
[00:26:15.480 --> 00:26:17.000]  在這幅圖片裡
[00:26:17.000 --> 00:26:18.080]  或者你都看過
[00:26:18.080 --> 00:26:19.440]  如果你沒看過
[00:26:19.440 --> 00:26:24.520]  你現在重新看過再看一次
[00:26:24.520 --> 00:26:30.800]  在我看這幅圖片的左手邊
[00:26:30.800 --> 00:26:35.840]  是一個修道院的院長
[00:26:35.840 --> 00:26:43.320]  你看看他右手指著哪裏
[00:26:43.320 --> 00:26:45.880]  右手指著
[00:26:45.880 --> 00:26:49.360]  我看下去右邊那位是耶穌
[00:26:49.360 --> 00:26:52.120]  他拿著聖經
[00:26:52.120 --> 00:26:57.720]  耶穌的右手在哪裏呢?
[00:26:57.720 --> 00:27:03.720]  如果你在教會裏面的同工
[00:27:03.720 --> 00:27:05.760]  看得不清楚
[00:27:05.760 --> 00:27:08.360]  你就可以用你的手機
[00:27:08.360 --> 00:27:11.680]  來看得清楚一點
[00:27:11.680 --> 00:27:13.240]  耶穌的右手
[00:27:13.240 --> 00:27:18.720]  就搭在院長的肩膊上
[00:27:18.720 --> 00:27:22.720]  他們的眼睛是怎樣的呢?
[00:27:22.720 --> 00:27:31.960]  兩個人的眼睛向前望
[00:27:31.960 --> 00:27:34.360]  我想大家
[00:27:34.360 --> 00:27:36.280]  每一位同工
[00:27:36.280 --> 00:27:38.800]  弟兄姊妹你們都坐下
[00:27:38.800 --> 00:27:42.320]  每一個安靜舒服的位置坐下
[00:27:42.320 --> 00:27:46.880]  我想大家專注一分鐘
[00:27:46.880 --> 00:27:51.240]  來看這幅圖片
[00:27:51.240 --> 00:27:52.840]  如果你想清楚一點
[00:27:52.840 --> 00:27:56.880]  用你的手機或電視來看清楚
[00:27:56.880 --> 00:28:01.920]  一分鐘來看這幅圖片
[00:28:01.920 --> 00:28:03.720]  一分鐘很快到了
[00:28:03.720 --> 00:28:06.120]  你閉上眼睛
[00:28:06.120 --> 00:28:10.400]  閉上眼睛來看你剛才一分鐘
[00:28:10.400 --> 00:28:14.440]  在你的眼裏看到的圖片
[00:28:14.440 --> 00:28:20.640]  感受一下這幅圖片
[00:28:20.640 --> 00:28:24.840]  看到什麼呢?
[00:28:24.840 --> 00:28:27.200]  我給兩分鐘大家
[00:28:27.200 --> 00:28:36.440]  在你的閉目裏重溫這幅圖片
[00:28:36.440 --> 00:28:39.120]  我星期四晚都有機會
[00:28:39.120 --> 00:28:43.400]  刑事這幅圖片一分鐘之後
[00:28:43.400 --> 00:28:48.760]  可能大家剛才有兩分多鐘的時間
[00:28:48.760 --> 00:28:54.440]  可以看到主耶穌看著我
[00:28:54.440 --> 00:29:02.280]  好像祂和修士是好朋友一樣
[00:29:02.280 --> 00:29:06.440]  接納我、支持我
[00:29:06.440 --> 00:29:10.960]  很感謝神有這份體會
[00:29:10.960 --> 00:29:13.240]  原來我刑事一分鐘
[00:29:13.240 --> 00:29:18.960]  把這幅圖片代入了
[00:29:18.960 --> 00:29:26.080]  在我進入了和主的關係裏
[00:29:26.080 --> 00:29:30.680]  正如有時我們重覆讀聖經
[00:29:30.680 --> 00:29:33.240]  默想一兩個字
[00:29:33.240 --> 00:29:36.640]  就是主和我們說話
[00:29:36.640 --> 00:29:42.000]  主和修士的一份友誼
[00:29:42.000 --> 00:29:45.720]  也反映了主同樣可以和我
[00:29:45.720 --> 00:29:48.720]  去建立這份友誼
[00:29:48.720 --> 00:29:51.800]  我從外面去看這幅圖像
[00:29:51.800 --> 00:29:55.120]  逐漸將它內在化
[00:29:55.120 --> 00:29:57.480]  在我的眼簾裏
[00:29:57.480 --> 00:30:04.280]  和主結連有這份關係
[00:30:04.280 --> 00:30:08.960]  我不知道剛才大家有什麼體會
[00:30:08.960 --> 00:30:10.400]  其實可以是沒有
[00:30:10.400 --> 00:30:11.840]  可以是有
[00:30:11.840 --> 00:30:13.320]  如果真的有
[00:30:13.320 --> 00:30:17.840]  你不介意之後可以和我說
[00:30:17.840 --> 00:30:20.720]  星期四晚我自己也很興奮
[00:30:20.720 --> 00:30:26.680]  看到主自己和我一起
[00:30:26.680 --> 00:30:34.920]  其實就是在當中得力
[00:30:34.920 --> 00:30:36.760]  不用其他東西
[00:30:36.760 --> 00:30:40.600]  有主就已經足夠
[00:30:40.600 --> 00:30:43.720]  我感受到在上個主日
[00:30:43.720 --> 00:30:45.040]  我們剛才說的主日
[00:30:45.040 --> 00:30:51.280]  初時我們有16位陪談員等候
[00:30:51.280 --> 00:30:54.000]  很想有人決志
[00:30:54.000 --> 00:30:58.520]  等到12點半都沒有
[00:30:58.520 --> 00:31:04.760]  我自己想可能會令到我們心情急急的
[00:31:04.760 --> 00:31:08.120]  我們在開常務會的時候收到消息
[00:31:08.120 --> 00:31:10.240]  有一位弟兄決志
[00:31:10.240 --> 00:31:13.360]  所以內心也很開心
[00:31:13.360 --> 00:31:20.960]  第二天又收到一位姐妹重新立志
[00:31:20.960 --> 00:31:24.720]  第三天又知道有一位對基督教有興趣
[00:31:24.720 --> 00:31:27.920]  好像神給我們一些獎勵
[00:31:27.920 --> 00:31:31.240]  知道我們願意和別人分享
[00:31:31.240 --> 00:31:34.640]  福音給我們一些獎勵
[00:31:34.640 --> 00:31:37.800]  當然我們平時說「三福出兌」
[00:31:37.800 --> 00:31:40.960]  就算對方不決志我們也值得開心
[00:31:40.960 --> 00:31:44.520]  因為我們已經有機會和他講了福音
[00:31:44.520 --> 00:31:47.040]  他不決志是他要負的責任
[00:31:47.040 --> 00:31:50.240]  他未開放給主
[00:31:50.240 --> 00:31:53.120]  這不是我們的責任
[00:31:53.120 --> 00:31:59.000]  我們實在很感謝神給我們這些鼓勵
[00:31:59.000 --> 00:32:04.560]  其實當然主不是一定要我們做事才給鼓勵
[00:32:04.560 --> 00:32:13.120]  好像我剛才說或你剛才說不知道主是否也給你一些鼓勵
[00:32:13.120 --> 00:32:17.320]  今早茶經班裡我們都是默想經文
[00:32:17.320 --> 00:32:22.760]  有姐妹體會到神跟他們講說話
[00:32:22.760 --> 00:32:27.200]  實在很感謝神自己的同在
[00:32:27.200 --> 00:32:31.920]  當門徒在加里里海遇到大風浪的時候
[00:32:31.920 --> 00:32:35.680]  耶穌就在水面上走向他們
[00:32:35.680 --> 00:32:38.080]  他們有驚慌
[00:32:38.080 --> 00:32:40.520]  以為是鬼怪
[00:32:40.520 --> 00:32:42.600]  耶穌表明是他
[00:32:42.600 --> 00:32:45.520]  叫他們放心不需要怕
[00:32:45.520 --> 00:32:47.000]  知道是主的時候
[00:32:47.000 --> 00:32:48.760]  門徒就息言
[00:32:48.760 --> 00:32:50.360]  有平安
[00:32:50.360 --> 00:32:52.680]  除去了恐懼
[00:32:52.680 --> 00:32:55.080]  特別主上船
[00:32:55.080 --> 00:32:57.160]  風浪已經平靜
[00:32:57.160 --> 00:32:59.560]  頓然平靜
[00:32:59.560 --> 00:33:04.680]  門徒很敬畏去敬拜主
[00:33:04.680 --> 00:33:08.080]  他們對主有更深的體會認識
[00:33:08.080 --> 00:33:10.800]  衷心敬拜主
[00:33:10.800 --> 00:33:18.200]  因為成為主的門徒就是有這份榮耀
[00:33:18.200 --> 00:33:24.760]  我們是天國裡的王子公主
[00:33:24.760 --> 00:33:26.600]  不知道你怎樣看自己
[00:33:26.600 --> 00:33:29.480]  作為主的兒女身份
[00:33:29.480 --> 00:33:33.200]  我們可以凡事交託給神
[00:33:33.200 --> 00:33:35.200]  尋求祂的引導
[00:33:35.200 --> 00:33:37.680]  祂的幫助
[00:33:37.680 --> 00:33:40.440]  我們也有一個回應的禱告
[00:33:40.440 --> 00:33:47.200]  你自己來向神說話
[00:33:47.200 --> 00:33:48.880]  親愛的主耶穌
[00:33:48.880 --> 00:33:53.800]  很感謝祢為我們設下美好的榜樣
[00:33:53.800 --> 00:33:55.800]  在你忙碌之後
[00:33:55.800 --> 00:34:01.000]  你都是獨自上山去禱告
[00:34:01.000 --> 00:34:05.320]  是你服侍一個很重要的環節
[00:34:05.320 --> 00:34:07.000]  你就是我們的主
[00:34:07.000 --> 00:34:08.480]  我們的王
[00:34:08.480 --> 00:34:14.280]  尚且要安靜禱告
[00:34:14.280 --> 00:34:17.160]  從中得力
[00:34:17.160 --> 00:34:19.800]  豈不是我們更加要
[00:34:19.800 --> 00:34:22.400]  墮跌在你的根前
[00:34:22.400 --> 00:34:26.680]  尋求神你自己的帶領同在
[00:34:26.680 --> 00:34:28.880]  你的指引
[00:34:28.880 --> 00:34:33.040]  讓我們謙卑在你的根前
[00:34:33.040 --> 00:34:35.400]  俯伏的敬拜你
[00:34:35.400 --> 00:34:38.200]  你就是一位行其事的主
[00:34:38.200 --> 00:34:40.680]  讓我們去尊崇你
[00:34:40.680 --> 00:34:42.880]  讚美你的名
[00:34:42.880 --> 00:34:44.880]  多謝你聽我們的祈禱
[00:34:44.880 --> 00:34:47.200]  奉著耶穌基督的名
[00:34:47.200 --> 00:34:47.800]  阿門
