
[00:00:00.000 --> 00:00:06.520]  今天跟大家講的主題就是
[00:17:53.500 --> 00:17:54.860]  什麼人種
[00:17:54.860 --> 00:17:57.780]  當時已經人類分散了
[00:17:57.780 --> 00:17:59.020]  屬於哪個家族
[00:17:59.020 --> 00:17:59.980]  哪個人種
[00:17:59.980 --> 00:18:00.860]  追溯不了
[00:18:00.860 --> 00:18:03.300]  所以意思就是說無族譜的意思
[00:18:03.300 --> 00:18:04.900]  反過來猶太人就追溯到了
[00:18:04.900 --> 00:18:06.220]  他們有很多族譜記載
[00:18:06.220 --> 00:18:07.580]  誰打誰誰打誰
[00:18:07.580 --> 00:18:09.420]  屬於哪個支派
[00:18:09.420 --> 00:18:11.540]  所以這裡比起來的意思就是說
[00:18:11.540 --> 00:18:16.580]  原來祂的來源是屬於耿古的
[00:18:16.580 --> 00:18:17.740]  是追溯不了的
[00:18:17.740 --> 00:18:22.100]  可以說祂是沒有人間的父母的意思
[00:18:22.100 --> 00:18:25.260]  當然默基世德本身有
[00:18:25.260 --> 00:18:27.500]  但是祂預表的基督
[00:18:27.500 --> 00:18:31.180]  就是這位太初的道
[00:18:31.180 --> 00:18:34.860]  祂是神所創造之先就先傳的
[00:18:34.860 --> 00:18:37.460]  而且祂是永遠常存的一位主
[00:18:37.460 --> 00:18:38.540]  直到永遠
[00:18:38.540 --> 00:18:40.380]  所以無始無終
[00:18:40.380 --> 00:18:43.580]  祂是始也是終
[00:18:43.580 --> 00:18:46.020]  第三我們看到身份
[00:18:46.020 --> 00:18:47.700]  祂又是王
[00:18:47.700 --> 00:18:50.340]  因為祂是一個城的王
[00:18:50.340 --> 00:18:51.820]  但是又是祭司
[00:18:51.820 --> 00:18:54.340]  所以同時間又是王又是祭司
[00:18:54.340 --> 00:18:57.300]  在以色列人的歷史是沒有的
[00:18:57.300 --> 00:18:59.060]  沒有一個王同時又是祭司
[00:18:59.060 --> 00:19:01.540]  沒有一個祭司同時間去作王
[00:19:01.540 --> 00:19:04.260]  但是唯有在耶穌基督的身上就成就了
[00:19:04.260 --> 00:19:06.620]  所以後來只有耶穌基督
[00:19:06.620 --> 00:19:07.900]  祂是猶太人
[00:19:07.900 --> 00:19:11.020]  又是王又是祭司
[00:19:11.020 --> 00:19:11.580]  為什麼呢?
[00:19:11.580 --> 00:19:13.660]  因為神高納祂
[00:19:13.660 --> 00:19:15.740]  所以在希伯來書這裡解釋
[00:19:15.740 --> 00:19:18.940]  祂是神起誓納的祭司
[00:19:18.940 --> 00:19:20.340]  既然主起誓納了
[00:19:20.340 --> 00:19:23.460]  就決不後悔成為永遠的祭司
[00:19:23.460 --> 00:19:25.660]  這是在二十一節裡面說的
[00:19:25.660 --> 00:19:28.620]  所以我們看到耶穌基督很奇妙的
[00:19:28.620 --> 00:19:30.500]  又是王又是祭司
[00:19:30.500 --> 00:19:35.620]  從默基世德這個身份可以表達出來
[00:19:35.620 --> 00:19:37.220]  第四祂的位份
[00:19:37.220 --> 00:19:40.020]  祂的位份是高於亞伯拉罕的
[00:19:40.020 --> 00:19:40.900]  因為
[00:19:40.900 --> 00:19:41.860]  剛才我們讀過
[00:19:41.860 --> 00:19:44.540]  位份大的給位份小的祝福
[00:19:44.540 --> 00:19:46.140]  這是北北斗的里
[00:19:46.140 --> 00:19:47.900]  意思就是說常理
[00:19:47.900 --> 00:19:50.340]  當然是位份大的去祝福
[00:19:50.340 --> 00:19:51.660]  位份小的
[00:19:51.660 --> 00:19:53.300]  就好像我們中國人也有這樣
[00:19:53.300 --> 00:19:54.060]  過年過節
[00:19:54.060 --> 00:19:57.540]  那些長輩就給勵士的後輩
[00:19:57.540 --> 00:19:59.980]  沒有說後輩給勵士長輩
[00:19:59.980 --> 00:20:01.740]  意思就是說祂的位份高一點的
[00:20:01.740 --> 00:20:03.300]  祂是長輩
[00:20:03.300 --> 00:20:05.020]  所以這裡給我們看到
[00:20:05.020 --> 00:20:08.780]  原來這個是比亞伯拉罕更早更大
[00:20:08.780 --> 00:20:11.780]  整個的以色列民族更大更早的
[00:20:11.780 --> 00:20:14.660]  超越了這個位份
[00:20:14.660 --> 00:20:17.260]  第五我們看到等次
[00:20:17.260 --> 00:20:22.340]  祂是比摩西五經的祭司的制度
[00:20:22.340 --> 00:20:24.380]  高一個層次的
[00:20:24.380 --> 00:20:27.500]  所以剛才我們已經解釋了
[00:20:27.500 --> 00:20:30.860]  阿倫等次的祭司人數是很多的
[00:20:30.860 --> 00:20:32.100]  為什麼要這麼多?
[00:20:32.100 --> 00:20:35.380]  因為他們沒有辦法永遠長存
[00:20:35.380 --> 00:20:42.060]  因為他們要按著他們肉體的條例來設立
[00:20:42.060 --> 00:20:43.140]  但是我們感謝神
[00:20:43.140 --> 00:20:45.260]  在這裡第十六節剛才我們讀過的
[00:20:45.260 --> 00:20:46.460]  耶穌基督為祭司
[00:20:46.460 --> 00:20:50.300]  祂是照著無窮生命的大能
[00:20:50.300 --> 00:20:52.180]  神所設立的
[00:20:52.180 --> 00:20:54.660]  所以耶穌基督有一個超越性
[00:20:54.660 --> 00:20:56.540]  有一個更高的等次
[00:20:56.540 --> 00:20:57.820]  更高的等次
[00:20:57.820 --> 00:21:03.420]  就可以超越了這個亞伯拉罕整個的祭司
[00:21:03.420 --> 00:21:06.940]  不能夠成就這個異議
[00:21:06.940 --> 00:21:09.900]  所以第六點
[00:21:09.900 --> 00:21:13.180]  就是越過了律法所成就的異議
[00:21:13.180 --> 00:21:14.620]  剛才我們沒有讀到的經文
[00:21:14.620 --> 00:21:15.620]  他說
[00:21:15.620 --> 00:21:18.140]  律法原來一無所成
[00:21:18.140 --> 00:21:20.740]  就引進了更美的指望
[00:21:20.740 --> 00:21:21.940]  這個意思就是
[00:21:21.940 --> 00:21:25.220]  這個職任已經更改了
[00:21:25.220 --> 00:21:27.900]  所以律法也必須更改
[00:21:27.900 --> 00:21:29.100]  什麼叫做律法必須更改?
[00:21:29.100 --> 00:21:32.020]  就是說律法不能夠達到那個意義
[00:21:32.020 --> 00:21:36.220]  現在透過這個新的制度來完成了
[00:21:36.220 --> 00:21:41.460]  就是說守律法不可以令我們在神面前輕易
[00:21:41.460 --> 00:21:44.340]  因為我們沒有辦法能夠守全律法
[00:21:44.340 --> 00:21:48.540]  而且守律法是靠著人的能力
[00:21:48.540 --> 00:21:51.660]  以想達到神的標準
[00:21:51.660 --> 00:21:54.140]  沒有一個人的標準
[00:21:54.140 --> 00:21:56.540]  人的方法
[00:21:56.540 --> 00:21:58.220]  所以我們看到所有的宗教
[00:21:58.220 --> 00:22:01.980]  我們看到在地上神仍然有很多的作為
[00:22:01.980 --> 00:22:03.220]  除了基督教之外
[00:22:03.220 --> 00:22:06.020]  神仍然在其他人類當中有很多的作為
[00:22:06.020 --> 00:22:07.420]  祂知道人的心
[00:22:07.420 --> 00:22:09.980]  就像當時亞伯拉罕以外的默基西德
[00:22:09.980 --> 00:22:12.540]  神都在工作
[00:22:12.540 --> 00:22:15.060]  有很多人他們要追求人本的宗教
[00:22:15.060 --> 00:22:20.740]  是沒有辦法用人為的方法來達到神的標準
[00:22:20.740 --> 00:22:22.860]  包括了以色列守律法
[00:22:22.860 --> 00:22:28.300]  甚至到如果基督教走了律法的主義
[00:22:28.300 --> 00:22:32.660]  用一些行為、儀式
[00:22:32.660 --> 00:22:35.700]  代替了基督的救恩所成就的那一刻
[00:22:35.700 --> 00:22:40.300]  我們都沒有辦法能夠得到神的稱我們為義
[00:22:40.300 --> 00:22:41.380]  但是感謝主
[00:22:41.380 --> 00:22:44.620]  因著信靠耶穌基督和聖靈的更新
[00:22:44.620 --> 00:22:48.220]  我們就能夠得著這種更美的指紋
[00:22:48.220 --> 00:22:54.660]  這是超過了舊約整個的律法制度所成就的意義
[00:22:54.660 --> 00:22:57.660]  在創世紀的時候就將祂表達出來
[00:22:57.660 --> 00:23:01.260]  然後時效是永遠長存的
[00:23:01.260 --> 00:23:03.220]  剛才說過祭司必須要更改
[00:23:03.220 --> 00:23:06.940]  因為他年老就要找別人接任
[00:23:06.940 --> 00:23:11.420]  但是耶穌基督是直到永遠
[00:23:11.420 --> 00:23:13.580]  拯救我們到底
[00:23:13.580 --> 00:23:18.420]  因為照著默基使德的等次永遠為祭司
[00:23:18.420 --> 00:23:20.660]  所以祂不需要很多個
[00:23:20.660 --> 00:23:24.740]  因為祂們要很多個是因為有死左隔
[00:23:24.740 --> 00:23:27.580]  但是耶穌沒有因死左隔
[00:23:27.580 --> 00:23:28.620]  祂已經復活了
[00:23:28.620 --> 00:23:30.180]  勝過死亡
[00:23:30.180 --> 00:23:34.780]  祂能夠在父神的右邊永遠常存
[00:23:34.780 --> 00:23:37.660]  成為人和神之間的中部
[00:23:37.660 --> 00:23:40.580]  祂的職任是長久不更換
[00:23:40.580 --> 00:23:44.620]  所以凡靠祂進到神面前的這兩句說話
[00:23:44.620 --> 00:23:46.300]  是非常重要的
[00:23:46.300 --> 00:23:48.340]  這位既是永遠常存的
[00:23:48.340 --> 00:23:52.180]  祂祭司的職任就長久不更換
[00:23:52.180 --> 00:23:56.380]  凡靠著祂進到上帝面前的人
[00:23:56.380 --> 00:23:58.940]  靠著耶穌基督進到神面前的人
[00:23:58.940 --> 00:24:01.540]  祂都能拯救到底
[00:24:01.540 --> 00:24:05.100]  因為祂是長遠沒著替他們祈求
[00:24:05.100 --> 00:24:06.500]  有一位年輕人
[00:24:06.500 --> 00:24:10.700]  他以前犯了很多罪 污酒
[00:24:10.700 --> 00:24:13.380]  有很多問題入獄
[00:24:13.380 --> 00:24:14.500]  他因為在監獄裡面
[00:24:14.500 --> 00:24:16.380]  這個叫做約翰果不
[00:24:16.380 --> 00:24:18.740]  他信了耶穌基督
[00:24:18.740 --> 00:24:19.500]  認識了救恩
[00:24:19.500 --> 00:24:20.300]  生命改變
[00:24:20.300 --> 00:24:21.820]  後來他出監之後
[00:24:21.820 --> 00:24:23.780]  他就成為了一個報道家
[00:24:23.780 --> 00:24:26.820]  專門勸那些年輕人戒酒
[00:24:26.820 --> 00:24:29.700]  離開惡事
[00:24:29.700 --> 00:24:31.220]  當他去見證的時候
[00:24:31.220 --> 00:24:32.380]  他說這兩節經文
[00:24:32.380 --> 00:24:34.180]  就是影響他一生的經文
[00:24:34.180 --> 00:24:35.740]  因為他知道原來
[00:24:35.740 --> 00:24:39.020]  他靠著耶穌基督來到神面前
[00:24:39.020 --> 00:24:41.180]  神拯救他到底
[00:24:41.180 --> 00:24:42.780]  所以他說我本來他敗位到極了
[00:24:42.780 --> 00:24:46.380]  我都想不到自己有什麼方法去救我自己
[00:24:46.380 --> 00:24:48.260]  但直覺信靠耶穌基督
[00:24:48.260 --> 00:24:51.860]  了解到基督無比的大愛和祂的救贖
[00:24:51.860 --> 00:24:53.940]  他的生命就改變
[00:24:53.940 --> 00:24:56.580]  讓神來使用他的人生
[00:24:56.580 --> 00:24:58.820]  成為很多人的祝福
[00:24:58.820 --> 00:25:00.980]  所以這個經文非常寶貴
[00:25:00.980 --> 00:25:02.500]  如果你喜歡背金句
[00:25:02.500 --> 00:25:06.700]  這節應該是其中一個我們應該背的金句
[00:25:06.700 --> 00:25:08.300]  希伯來書第七章二十五節
[00:25:08.300 --> 00:25:11.020]  凡靠著他進到神面前的人
[00:25:11.020 --> 00:25:13.460]  他都能拯救到底
[00:25:13.460 --> 00:25:17.140]  因為他是長遠沒著替他們祈求
[00:25:17.140 --> 00:25:19.140]  感謝主基督耶穌
[00:25:19.140 --> 00:25:21.700]  祂是永遠的大祭司
[00:25:21.700 --> 00:25:25.500]  是神奇妙的救恩計劃的安排
[00:25:25.500 --> 00:25:27.460]  早在創世紀的時候
[00:25:27.460 --> 00:25:29.660]  透過默基世德這個人物
[00:25:29.660 --> 00:25:35.740]  把這種超越性 這種偉大的救恩的預表性
[00:25:35.740 --> 00:25:37.940]  告訴我們
[00:25:37.940 --> 00:25:38.620]  所以既然如此
[00:25:38.620 --> 00:25:40.060]  希伯來書第四章
[00:25:40.060 --> 00:25:40.980]  我們很熟悉的經文
[00:25:40.980 --> 00:25:43.300]  我們得到提醒
[00:25:43.300 --> 00:25:45.580]  大家讀讀這三節經文
[00:25:45.580 --> 00:25:48.380]  是希伯來書四章十四至十六節
[00:25:48.380 --> 00:25:49.180]  請讀
[00:25:49.180 --> 00:25:51.180]  我們既然有一位
[00:25:51.180 --> 00:25:54.540]  已經升入高天尊名的大祭司
[00:25:54.540 --> 00:25:57.060]  就是上帝的兒子耶穌基督
[00:25:57.060 --> 00:26:00.180]  便當持定所承認的道
[00:26:00.180 --> 00:26:03.180]  這就是希伯來書對我們的勸勉
[00:26:03.180 --> 00:26:05.700]  當我們認識到這位這麼偉大的
[00:26:05.700 --> 00:26:08.220]  為我們升上高天尊名的大祭司
[00:26:08.220 --> 00:26:10.660]  就是耶穌基督 神的兒子
[00:26:10.660 --> 00:26:14.460]  所以我們應該持定所承認的道
[00:26:14.460 --> 00:26:15.700]  持定這個道
[00:26:15.700 --> 00:26:16.700]  無論什麼環境
[00:26:16.700 --> 00:26:18.380]  人生什麼的際遇
[00:26:18.380 --> 00:26:20.820]  面對什麼的考驗
[00:26:20.820 --> 00:26:22.260]  我們仍然要持守這個道
[00:26:22.260 --> 00:26:22.740]  為什麼?
[00:26:22.740 --> 00:26:27.940]  因為有一位大祭司成為我們人生的幫助
[00:26:27.940 --> 00:26:28.620]  第十五節
[00:26:28.620 --> 00:26:32.300]  因我們的大祭司並非不能體恤我們的怨虐
[00:26:32.300 --> 00:26:34.940]  他也曾凡事受過試探
[00:26:34.940 --> 00:26:35.860]  與我們一樣
[00:26:35.860 --> 00:26:37.860]  只是他沒有犯罪
[00:26:37.860 --> 00:26:38.540]  十六節
[00:26:38.540 --> 00:26:41.900]  所以我們只管坦然無懼的
[00:26:41.900 --> 00:26:44.020]  來到施恩的寶座前
[00:26:44.020 --> 00:26:46.620]  為要得廉恤蒙恩惠
[00:26:46.620 --> 00:26:48.660]  作隨時的幫助
[00:26:48.660 --> 00:26:50.020]  所以既然有耶穌基督
[00:26:50.020 --> 00:26:51.780]  祂長遠活著為我們代求
[00:26:51.780 --> 00:26:52.860]  祂是這個大祭司
[00:26:52.860 --> 00:26:54.340]  所以我們就可以靠著祂
[00:26:54.340 --> 00:26:55.540]  坦然無懼
[00:26:55.540 --> 00:26:58.700]  來到神的施恩寶座面前
[00:26:58.700 --> 00:27:00.980]  在苦難中得到祂的安慰
[00:27:00.980 --> 00:27:04.820]  在悲哀中得到祂的鼓勵
[00:27:04.820 --> 00:27:06.340]  祂要賜廉恤
[00:27:06.340 --> 00:27:08.060]  使我們得到恩惠
[00:27:08.060 --> 00:27:09.740]  而且在危難的時候
[00:27:09.740 --> 00:27:10.980]  成為我們隨時的幫助
[00:27:10.980 --> 00:27:13.180]  特別是在我們怨虐的時候
[00:27:13.180 --> 00:27:14.980]  所以祂能夠體恤我們的怨虐
[00:27:14.980 --> 00:27:17.740]  因為耶穌曾經凡事受過試探
[00:27:17.740 --> 00:27:19.940]  但已經勝過
[00:27:19.940 --> 00:27:22.420]  所以我們有了這位大祭司
[00:27:22.420 --> 00:27:25.660]  我們面對人生各樣的問題
[00:27:25.660 --> 00:27:28.100]  甚至我們現在所面對的
[00:27:28.100 --> 00:27:29.820]  生老病死
[00:27:29.820 --> 00:27:30.820]  環境的困難
[00:27:30.820 --> 00:27:32.220]  疾病的威脅
[00:27:32.220 --> 00:27:34.180]  我們仍然要靠著基督
[00:27:34.180 --> 00:27:37.460]  來得到祂的幫助
[00:27:37.460 --> 00:27:38.700]  耶穌基督無瑕無癡
[00:27:38.700 --> 00:27:40.380]  成為我們的宗寶
[00:27:40.380 --> 00:27:42.980]  帶給我們無限的安慰
[00:27:42.980 --> 00:27:46.580]  祂是真正的賜平安
[00:27:46.580 --> 00:27:50.100]  給平安我們的上帝
[00:27:50.100 --> 00:27:51.020]  同樣的
[00:27:51.020 --> 00:27:52.900]  祂能夠使我們心靈裡面
[00:27:52.900 --> 00:27:55.780]  得到真正的安全感
[00:27:55.780 --> 00:28:04.340]  有一對夫婦在美國
[00:28:04.340 --> 00:28:07.860]  她有兩個兒子
[00:28:07.860 --> 00:28:08.740]  一個十五歲
[00:28:08.740 --> 00:28:10.580]  一個十三歲
[00:28:10.580 --> 00:28:14.260]  是否差不多大?
[00:28:14.260 --> 00:28:17.020]  十五歲和十三歲
[00:28:17.020 --> 00:28:21.780]  他們在二十五年前
[00:28:21.780 --> 00:28:23.300]  二十五年前的兒子
[00:28:23.300 --> 00:28:24.980]  十五歲和十三歲
[00:28:24.980 --> 00:28:27.180]  他們很希望收養一個女兒
[00:28:27.180 --> 00:28:29.340]  因為他們一方面沒有女兒
[00:28:29.340 --> 00:28:32.500]  第二方面很想在貧窮的國家
[00:28:32.500 --> 00:28:34.940]  收養一個兒童
[00:28:34.940 --> 00:28:37.020]  所以決定辦好手續之後
[00:28:37.020 --> 00:28:38.740]  就去海地
[00:28:38.740 --> 00:28:41.620]  來收養一個五歲大的新婚女兒
[00:28:41.620 --> 00:28:43.860]  這個五歲大的新婚女兒叫Eddie
[00:28:43.860 --> 00:28:47.580]  Eddie
[00:28:47.580 --> 00:28:48.420]  這個新婚女兒
[00:28:48.420 --> 00:28:50.620]  因為在貧窮的國家
[00:28:50.620 --> 00:28:53.220]  又缺乏資源
[00:28:53.220 --> 00:28:55.380]  經常沒得吃
[00:28:55.380 --> 00:28:57.180]  所以父母經常都要出去
[00:28:57.180 --> 00:29:00.340]  結果在一次交通意外當中
[00:29:00.340 --> 00:29:04.380]  傷傷的死亡
[00:29:04.380 --> 00:29:07.260]  所以只剩下她一個孤兒
[00:29:07.260 --> 00:29:10.340]  所以他們知道Eddie的身份
[00:29:10.340 --> 00:29:12.860]  這對夫婦就決心收養她
[00:29:12.860 --> 00:29:14.660]  就長途跋涉去到海地
[00:29:14.660 --> 00:29:15.940]  辦好手續了
[00:29:15.940 --> 00:29:18.380]  來帶她回美國
[00:29:18.380 --> 00:29:22.420]  當她上飛機的時候
[00:29:22.420 --> 00:29:24.380]  這個新婚女兒Eddie
[00:29:24.380 --> 00:29:26.660]  因為知道這個就是她新的父母
[00:29:26.660 --> 00:29:27.860]  特別是媽媽
[00:29:27.860 --> 00:29:30.540]  所以她就拿了她小小的手
[00:29:30.540 --> 00:29:33.940]  抓住她新媽媽的手
[00:29:33.940 --> 00:29:38.060]  這個媽媽Carol
[00:29:38.060 --> 00:29:39.940]  當時說回這件事的時候
[00:29:39.940 --> 00:29:43.220]  她說這種感覺就好像她生了兩個兒子
[00:29:43.220 --> 00:29:45.540]  十五歲到十三歲那兩個兒子的時候
[00:29:45.540 --> 00:29:49.220]  那種從媽媽的肚腹出來
[00:29:49.220 --> 00:29:51.260]  那種生命的奧妙
[00:29:51.260 --> 00:29:53.180]  和那種親密感
[00:29:53.180 --> 00:29:56.580]  當Eddie的手握住她的時候
[00:29:56.580 --> 00:29:59.340]  帶給她一種很無限的安慰
[00:29:59.340 --> 00:30:01.500]  和很甜蜜的感覺
[00:30:01.500 --> 00:30:03.220]  相反這種感覺
[00:30:03.220 --> 00:30:06.220]  也是Eddie能夠得到真正的安全感
[00:30:06.220 --> 00:30:10.100]  因為她知道現在她有一個新的家庭
[00:30:10.100 --> 00:30:12.660]  所以她就抓住這個新媽媽的手
[00:30:12.660 --> 00:30:15.260]  得到很大的安全
[00:30:15.260 --> 00:30:17.860]  回到亞利桑那的家之後
[00:30:17.860 --> 00:30:20.580]  他們就吃第一餐的晚餐
[00:30:20.580 --> 00:30:23.820]  擺在桌面上有很多食物
[00:30:23.820 --> 00:30:26.980]  最吸引就是豬扒和薯蓉
[00:30:26.980 --> 00:30:30.580]  我不知道昨天大家July 4有沒有慶祝國慶
[00:30:30.580 --> 00:30:31.620]  是不是很多東西吃
[00:30:31.620 --> 00:30:35.860]  今年可能都不同了
[00:30:35.860 --> 00:30:38.820]  那兩個teenager
[00:30:38.820 --> 00:30:41.220]  拼命吃吃吃
[00:30:41.220 --> 00:30:42.220]  吃完又添吃完又添
[00:30:42.220 --> 00:30:46.860]  很快他們自己的份吃完之外
[00:30:46.860 --> 00:30:49.380]  桌面就空了
[00:30:49.380 --> 00:30:52.820]  這個新的父母也留意到Eddie
[00:30:52.820 --> 00:30:55.740]  一直關心她看她能不能適應
[00:30:55.740 --> 00:30:58.260]  她最初坐在那裡眼睛都張開了
[00:30:58.260 --> 00:31:00.340]  從來沒見過這麼多東西吃
[00:31:00.340 --> 00:31:03.580]  從來這麼大個沒見過這麼多食物
[00:31:03.580 --> 00:31:07.620]  但沒多久之後就一掃而空
[00:31:07.620 --> 00:31:11.380]  當時她的神情有些變了
[00:31:11.380 --> 00:31:13.620]  這個新的媽媽就留意到
[00:31:13.620 --> 00:31:16.140]  就問她:你覺得怎樣?
[00:31:16.140 --> 00:31:17.780]  有什麼心事?
[00:31:17.780 --> 00:31:20.020]  開心嗎?
[00:31:20.020 --> 00:31:23.220]  結果這個Eddie就沒什麼回答
[00:31:23.220 --> 00:31:24.740]  也不太會說
[00:31:24.740 --> 00:31:25.740]  但媽媽很聰明
[00:31:25.740 --> 00:31:30.460]  她知道當然她又勾起她沒東西吃
[00:31:30.460 --> 00:31:34.580]  或者也不知道這個家將來是怎樣的
[00:31:34.580 --> 00:31:37.340]  一種缺乏安全感
[00:31:37.340 --> 00:31:41.260]  所以她就拖著她小小的手帶她去
[00:31:41.260 --> 00:31:44.100]  去到麵包的櫃子拉開
[00:31:44.100 --> 00:31:46.540]  看見有很多條麵包
[00:31:46.540 --> 00:31:49.860]  然後又帶她去雪櫃打開
[00:31:49.860 --> 00:31:52.940]  看見有牛奶、果汁
[00:31:52.940 --> 00:31:56.060]  新鮮的菜蔬、啫喱醬
[00:31:56.060 --> 00:32:00.580]  花生醬、蛋、煙肉等等
[00:32:00.580 --> 00:32:02.220]  很多很多東西
[00:32:02.220 --> 00:32:07.940]  然後又帶她去廚房看見很多罐頭
[00:32:07.940 --> 00:32:10.300]  各樣的食物
[00:32:10.300 --> 00:32:11.340]  罐裝的食物
[00:32:11.340 --> 00:32:15.660]  番茄、水果、馬鈴薯等等
[00:32:15.660 --> 00:32:20.340]  最後就帶她去冰箱
[00:32:20.340 --> 00:32:24.100]  看看冷凍的雞
[00:32:24.100 --> 00:32:27.500]  有很多凍肉
[00:32:27.500 --> 00:32:31.740]  最開心的就是雪糕
[00:32:31.740 --> 00:32:34.820]  然後她去到每一個地方都把這些拿起來
[00:32:34.820 --> 00:32:37.220]  放在Andy的手上
[00:32:37.220 --> 00:32:40.060]  讓他親身摸摸看
[00:32:40.060 --> 00:32:42.380]  當她做完這個之後
[00:32:42.380 --> 00:32:45.460]  這個Andy就完全不同了
[00:32:45.460 --> 00:32:46.980]  然後媽媽就跟她說
[00:32:46.980 --> 00:32:48.740]  她說你可以放心
[00:32:48.740 --> 00:32:50.020]  就算你看不到
[00:32:50.020 --> 00:32:51.820]  看到也好,看不到也好
[00:32:51.820 --> 00:32:53.540]  好像剛才你雖然看不到
[00:32:53.540 --> 00:32:55.900]  其實我們背後有很多很多東西
[00:32:55.900 --> 00:33:00.380]  就像我們今天家裡可能已經儲存了很多東西一樣
[00:33:00.380 --> 00:33:02.020]  讓這個新嬰兒
[00:33:02.020 --> 00:33:04.220]  他能夠知道在這個家庭裏面
[00:33:04.220 --> 00:33:06.900]  你必定會得到供應
[00:33:06.900 --> 00:33:08.220]  在這個家庭裏面
[00:33:08.220 --> 00:33:12.940]  是你真正的安全感的源頭
[00:33:12.940 --> 00:33:17.260]  其實今天雖然我們有很多東西眼看不到
[00:33:17.260 --> 00:33:19.260]  我們有時候甚至看到另外一些東西
[00:33:19.260 --> 00:33:21.980]  可能是那些不好的景象
[00:33:21.980 --> 00:33:25.540]  好像這個新嬰兒看到的就是沒有食物
[00:33:25.540 --> 00:33:29.740]  沒有什麼可以讓他覺得有安全感
[00:33:29.740 --> 00:33:31.860]  但是其實在背後
[00:33:31.860 --> 00:33:35.420]  上帝他已經為我們預備了
[00:33:35.420 --> 00:33:37.340]  神是我們的供應
[00:33:37.340 --> 00:33:39.300]  神是那個豐富供應的源頭
[00:33:39.300 --> 00:33:42.180]  耶穌基督來到這個世界就是告訴人類
[00:33:42.180 --> 00:33:43.460]  我就是生命的糧
[00:33:43.460 --> 00:33:45.020]  這個就是我們教會的名字
[00:33:45.020 --> 00:33:47.100]  I am the bread of life
[00:33:47.100 --> 00:33:49.420]  我就是那個活水的江河
[00:33:49.420 --> 00:33:52.540]  這個不單止能夠餵養我們人生
[00:33:52.540 --> 00:33:53.460]  得到祂的供應
[00:33:53.460 --> 00:33:57.300]  更加是使我們靈魂的深處得到滿足
[00:33:57.300 --> 00:34:01.180]  是我們真正人生的安全的來源
[00:34:01.180 --> 00:34:02.100]  所以親愛的弟兄姊妹
[00:34:02.100 --> 00:34:05.060]  今天我們面對著人生
[00:34:05.060 --> 00:34:06.220]  我們各樣的事情
[00:34:06.220 --> 00:34:09.020]  有時候我們見到可能是一些好的事
[00:34:09.020 --> 00:34:10.740]  有時候又見到可能是一些
[00:34:10.740 --> 00:34:12.900]  我們眼見不是那麼好的事
[00:34:12.900 --> 00:34:15.740]  但是上帝永遠常存的上帝
[00:34:15.740 --> 00:34:18.220]  永不改變我們這位的大祭司
[00:34:18.220 --> 00:34:19.500]  長遠活著
[00:34:19.500 --> 00:34:20.500]  直到永遠
[00:34:20.500 --> 00:34:21.900]  而且為我們代求
[00:34:21.900 --> 00:34:24.220]  是我們的私人寶座面前
[00:34:24.220 --> 00:34:29.300]  得著連續幫助的一位我們的救主
[00:34:29.300 --> 00:34:31.460]  祂沒有改變
[00:34:31.460 --> 00:34:33.860]  祂仍然長遠活著
[00:34:33.860 --> 00:34:35.700]  祂是生命的糧
[00:34:35.700 --> 00:34:37.380]  祂是活水的江河
[00:34:37.380 --> 00:34:40.740]  祂要成為我們和神之間的中譜
[00:34:40.740 --> 00:34:42.900]  所以希伯書勸勉我們
[00:34:42.900 --> 00:34:45.540]  我們要持定所承認的道
[00:34:45.540 --> 00:34:48.380]  今天其實面對著這些試煉的時候
[00:34:48.380 --> 00:34:52.060]  就是考驗我們究竟是否還持守神的道
[00:34:52.060 --> 00:34:53.380]  是否繼續愛著
[00:34:53.380 --> 00:34:55.060]  繼續侍奉著
[00:34:55.060 --> 00:34:56.060]  繼續為祂而活
[00:34:56.060 --> 00:34:59.020]  好像剛才我們所唱的詩歌一樣
[00:34:59.020 --> 00:35:00.180]  求神幫助我們
[00:35:00.180 --> 00:35:04.900]  讓我們能夠了解到上帝奇妙的安排
[00:35:04.900 --> 00:35:07.100]  在我們人類都想不到
[00:35:07.100 --> 00:35:08.820]  看不到的時候
[00:35:08.820 --> 00:35:13.140]  神已經在背後做了很多很多的事情
[00:35:13.140 --> 00:35:15.660]  讓我們今天能夠透過耶穌基督
[00:35:15.660 --> 00:35:17.460]  連接著幾千年前
[00:35:17.460 --> 00:35:20.020]  這個默基世德的預表
[00:35:20.020 --> 00:35:23.700]  活現出上帝的真實性
[00:35:23.700 --> 00:35:26.100]  第二個聖上的人物
[00:35:26.100 --> 00:35:27.420]  是我們都很熟悉的
[00:35:27.420 --> 00:35:28.420]  也是一個很重要的人物
[00:35:28.420 --> 00:35:30.260]  不過他有一件事是最重要的
[00:35:30.260 --> 00:35:31.940]  就是以撒
[00:35:31.940 --> 00:35:34.580]  以撒他被獻上
[00:35:34.580 --> 00:35:38.220]  他是阿伯拉罕獨生的愛子
[00:35:38.220 --> 00:35:39.100]  只說這幾個字
[00:35:39.100 --> 00:35:42.940]  大家就知道肯定是有很特別的原因
[00:35:42.940 --> 00:35:46.100]  在創世的二十二章第一節
