
[00:00:00.000 --> 00:00:05.740]  歡迎大家來到我們第八講,我們舊約的講座
[00:18:03.900 --> 00:18:06.200]  要麼捧到他鬼那麼高
[00:18:06.200 --> 00:18:07.900]  要麼踩到他鬼那麼低
[00:18:07.900 --> 00:18:08.700]  你明白嗎?
[00:18:08.700 --> 00:18:10.500]  就是淫人妻的時候
[00:18:10.500 --> 00:18:12.200]  就踩到他低
[00:18:12.200 --> 00:18:14.200]  他打贏哥利亞那一刻
[00:18:14.200 --> 00:18:15.500]  就在那裡捧到很高
[00:18:15.500 --> 00:18:17.500]  他其實不明白
[00:18:17.500 --> 00:18:19.100]  在撒姆爾記裡面
[00:18:19.100 --> 00:18:21.000]  一早已經告訴你
[00:18:21.000 --> 00:18:23.900]  大衛是攔住的
[00:18:23.900 --> 00:18:24.600]  OK?
[00:18:24.600 --> 00:18:25.800]  在撒姆爾記裡面
[00:18:25.800 --> 00:18:27.100]  你看到蘇羅
[00:18:27.100 --> 00:18:28.300]  蘇羅是誰都知道的
[00:18:28.300 --> 00:18:29.400]  因為他升得很快
[00:18:29.400 --> 00:18:31.100]  但是他跌得很快
[00:18:31.100 --> 00:18:34.500]  大衛升得很慢
[00:18:34.500 --> 00:18:36.100]  但是慢完之後
[00:18:36.100 --> 00:18:37.400]  他突然間到了那裡
[00:18:37.400 --> 00:18:39.600]  他真的又跌得很快
[00:18:39.600 --> 00:18:41.900]  當你這樣去看的時候
[00:18:41.900 --> 00:18:43.400]  你開始明白
[00:18:43.400 --> 00:18:45.400]  原來這本書是在說
[00:18:45.400 --> 00:18:46.700]  兩個君王都不行
[00:18:46.700 --> 00:18:50.900]  如果你回到史詩記和魯德記的時候
[00:18:50.900 --> 00:18:54.300]  史詩記和魯德記的主題是什麼?
[00:18:54.300 --> 00:18:56.700]  蘇羅實非皆損
[00:18:56.700 --> 00:18:58.900]  大衛才是賢君
[00:18:58.900 --> 00:19:01.100]  但是你到了撒姆爾記的時候
[00:19:01.100 --> 00:19:02.500]  撒姆爾告訴你
[00:19:02.500 --> 00:19:05.700]  其實大衛也不是賢君
[00:19:05.700 --> 00:19:07.100]  也不行的
[00:19:07.100 --> 00:19:07.600]  OK?
[00:19:07.600 --> 00:19:09.200]  但是大衛和蘇羅是不一樣的
[00:19:09.200 --> 00:19:12.100]  因為大衛有真正的悔改
[00:19:12.100 --> 00:19:13.900]  而蘇羅沒有悔改
[00:19:13.900 --> 00:19:16.200]  或者你會讀到一些經文
[00:19:16.200 --> 00:19:18.100]  是說到蘇羅悔改
[00:19:18.100 --> 00:19:19.600]  其實蘇羅的悔改
[00:19:19.600 --> 00:19:21.800]  是一個無神的悔改
[00:19:21.800 --> 00:19:24.400]  就是很怕上帝懲罰他
[00:19:24.400 --> 00:19:27.400]  將他最寶貝的皇位拿走
[00:19:27.400 --> 00:19:30.000]  對不起對不起
[00:19:30.000 --> 00:19:32.300]  他不是一個真心的悔改
[00:19:32.300 --> 00:19:34.900]  大衛是一個真心的悔改
[00:19:34.900 --> 00:19:36.100]  無論如何
[00:19:36.100 --> 00:19:38.400]  當你看到整本書是
[00:19:38.400 --> 00:19:40.700]  兩個君王的上升和墜落的時候
[00:19:40.700 --> 00:19:43.000]  你問這本書
[00:19:43.000 --> 00:19:44.300]  哪裡有盼望呢?
[00:19:44.300 --> 00:19:45.700]  盼望在哪裡呢?
[00:19:45.700 --> 00:19:52.000]  盼望是在起頭、終結和中間
[00:19:52.000 --> 00:19:55.600]  因為在三個很關鍵的地方
[00:19:55.600 --> 00:19:59.900]  起頭、中間和最終
[00:19:59.900 --> 00:20:03.000]  上帝給了一個君王的認許
[00:20:03.000 --> 00:20:05.300]  在這三個認許中
[00:20:05.300 --> 00:20:06.500]  撐著整本書
[00:20:06.500 --> 00:20:07.500]  如果你想想
[00:20:07.500 --> 00:20:10.400]  撒姆爾記是一個房屋的時候
[00:20:10.400 --> 00:20:11.300]  其實是倒塌的
[00:20:11.300 --> 00:20:12.000]  為什麼?
[00:20:12.000 --> 00:20:16.000]  因為兩個之柱是完全無力可以支撐的
[00:20:16.000 --> 00:20:19.700]  最後講的是三個認許支撐著整本書
[00:20:19.700 --> 00:20:23.200]  而三個認許最終所指向的是主耶穌基督
[00:20:23.200 --> 00:20:27.500]  所以是永約、上主、三君王
[00:20:27.500 --> 00:20:28.900]  OK 好
[00:20:28.900 --> 00:20:32.200]  我現在想帶你去看這三個人物
[00:20:32.200 --> 00:20:37.000]  這三個人物就是撒姆爾、沙米爾、蘇羅、大衛
[00:20:37.000 --> 00:20:38.600]  我想
[00:20:38.600 --> 00:20:41.500]  因為如果你就這樣讀這麼多章的聖經裡面
[00:20:41.500 --> 00:20:43.400]  它是很清晰地分為
[00:20:43.400 --> 00:20:47.600]  撒姆爾、蘇羅和大衛的
[00:20:47.600 --> 00:20:48.400]  OK
[00:20:48.400 --> 00:20:53.200]  每一段其實你都會看到耶穌基督的影子的
[00:20:53.200 --> 00:20:53.500]  OK
[00:20:53.500 --> 00:20:55.400]  我想做一點 Bible study
[00:20:55.400 --> 00:20:57.500]  讓你慢慢可以看到那些影子
[00:20:57.500 --> 00:20:59.000]  好 我們先看撒姆爾
[00:20:59.000 --> 00:21:03.200]  撒姆爾的部分是最短的
[00:21:03.200 --> 00:21:03.600]  OK
[00:21:03.600 --> 00:21:08.000]  我將每個人的故事分為五段的
[00:21:08.000 --> 00:21:08.600]  OK
[00:21:08.600 --> 00:21:12.900]  撒姆爾的部分是由撒姆爾記上第一章第一節
[00:21:12.900 --> 00:21:15.400]  到第七章第十七節
[00:21:15.400 --> 00:21:16.000]  OK
[00:21:16.000 --> 00:21:21.000]  這些故事你未必會記得所有的細節
[00:21:21.000 --> 00:21:24.700]  但是你一定會有一些印象的
[00:21:24.700 --> 00:21:28.400]  撒姆爾記開播的時候是講撒姆爾的出世
[00:21:28.400 --> 00:21:32.000]  你記不記得他有個媽媽叫什麼
[00:21:32.000 --> 00:21:32.700]  Hannah
[00:21:32.700 --> 00:21:33.500]  是吧
[00:21:33.500 --> 00:21:35.500]  Hannah就沒有兒子生
[00:21:35.500 --> 00:21:37.400]  於是祈求她出世了
[00:21:37.400 --> 00:21:38.300]  OK
[00:21:38.300 --> 00:21:40.500]  她的出世與奉獻
[00:21:40.500 --> 00:21:44.400]  第二段是撒姆爾取代了綺麗
[00:21:44.400 --> 00:21:48.100]  他奉獻了在綺麗的聖殿裡面
[00:21:48.100 --> 00:21:50.000]  就是做祭司還是什麼的
[00:21:50.000 --> 00:21:51.800]  總之奉獻了給上帝
[00:21:51.800 --> 00:21:55.200]  結果他聽到上帝呼召他
[00:21:55.200 --> 00:21:56.400]  記不記得那個故事
[00:21:56.400 --> 00:21:59.000]  其實終極他是取代了綺麗
[00:21:59.000 --> 00:22:01.800]  接著有兩個故事大家都很喜歡的
[00:22:01.800 --> 00:22:06.800]  菲力士人去擄去了上帝的約跪
[00:22:06.800 --> 00:22:10.100]  接著上帝的約跪是到哪裡去
[00:22:10.100 --> 00:22:14.200]  是將他們菲力士人的偶像打翻了
[00:22:14.200 --> 00:22:18.400]  結果菲力士人送回上帝的約跪
[00:22:18.400 --> 00:22:21.200]  最後一段簡單的是
[00:22:21.200 --> 00:22:24.200]  撒姆爾作以色列人的事先
