
[00:00:00.000 --> 00:00:03.800]  再次向大家問候 各位聽眾平安
[00:18:59.300 --> 00:19:03.300]  都改變了
[00:19:03.300 --> 00:19:05.300]  社監收回成命
[00:19:05.300 --> 00:19:07.300]  沒錯
[00:19:07.300 --> 00:19:09.300]  我們真的要出聲
[00:19:09.300 --> 00:19:12.300]  不過不要亂出聲
[00:19:12.300 --> 00:19:14.300]  因為出聲又會死
[00:19:14.300 --> 00:19:16.300]  不出聲都會死
[00:19:16.300 --> 00:19:17.300]  所以我們實際上
[00:19:17.300 --> 00:19:20.300]  需要求神給我們智慧
[00:19:20.300 --> 00:19:22.300]  給我們勇氣
[00:19:22.300 --> 00:19:25.300]  說上帝要我們說的話
[00:19:25.300 --> 00:19:28.300]  不單止因為這是祂的命令
[00:19:28.300 --> 00:19:31.300]  要讓惡人有條生路
[00:19:31.300 --> 00:19:33.300]  我們不是指出他的錯誤
[00:19:33.300 --> 00:19:35.300]  而是讓這個惡人
[00:19:35.300 --> 00:19:38.300]  去轉離惡行
[00:19:38.300 --> 00:19:40.300]  因為當一個人轉離惡行的時候
[00:19:40.300 --> 00:19:42.300]  上帝會寬恕他
[00:19:42.300 --> 00:19:43.300]  其次
[00:19:43.300 --> 00:19:45.300]  這更加是為這個世界好
[00:19:45.300 --> 00:19:46.300]  正如剛才所說
[00:19:46.300 --> 00:19:48.300]  如果一個人都不出聲的話
[00:19:48.300 --> 00:19:51.300]  只會造就惡人橫行
[00:19:51.300 --> 00:19:53.300]  當然最重要的是
[00:19:53.300 --> 00:19:55.300]  因為我們關心對方
[00:19:55.300 --> 00:19:57.300]  我想他好
[00:19:57.300 --> 00:19:59.300]  難道我們見到一個人
[00:19:59.300 --> 00:20:01.300]  還是我們關心的人
[00:20:01.300 --> 00:20:02.300]  走一條歪路
[00:20:02.300 --> 00:20:03.300]  走一條錯路
[00:20:03.300 --> 00:20:05.300]  都會見死不救嗎
[00:20:05.300 --> 00:20:06.300]  孟子說
[00:20:06.300 --> 00:20:08.300]  親之心人皆有知
[00:20:08.300 --> 00:20:10.300]  我記得在撒姆爾
[00:20:10.300 --> 00:20:12.300]  他的師父以來
[00:20:12.300 --> 00:20:13.300]  祭司以來
[00:20:13.300 --> 00:20:15.300]  大家記不記得
[00:20:15.300 --> 00:20:18.300]  大家可以打開撒姆爾記上
[00:20:18.300 --> 00:20:21.300]  頭三四章就會看到
[00:20:21.300 --> 00:20:23.300]  因為他是祭司
[00:20:23.300 --> 00:20:25.300]  他有兩個兒子
[00:20:25.300 --> 00:20:27.300]  這兩個兒子
[00:20:27.300 --> 00:20:29.300]  有很大的惡行
[00:20:29.300 --> 00:20:32.300]  強搶百姓獻給上帝的祭物
[00:20:32.300 --> 00:20:33.300]  褻瀆上帝
[00:20:33.300 --> 00:20:35.300]  更加在聖殿裡
[00:20:35.300 --> 00:20:37.300]  和這個婦女
[00:20:37.300 --> 00:20:41.300]  和在聖殿裡做事的婦女行淫
[00:20:41.300 --> 00:20:43.300]  以你作為上帝的僕人
[00:20:43.300 --> 00:20:46.300]  他沒有介意勸止和阻止
[00:20:46.300 --> 00:20:48.300]  最終以你連同他們兩個兒子
[00:20:48.300 --> 00:20:51.300]  都被上帝所撇棄
[00:20:51.300 --> 00:20:53.300]  當然我們實在需要求上帝
[00:20:53.300 --> 00:20:56.300]  給我們智慧去規勸
[00:20:56.300 --> 00:20:58.300]  並且千方百計
[00:20:58.300 --> 00:20:59.300]  想盡辦法
[00:20:59.300 --> 00:21:03.300]  用各樣的智慧
[00:21:03.300 --> 00:21:08.300]  其實都是想對方可以轉離惡行
[00:21:08.300 --> 00:21:11.300]  以西傑他連默他都做了
[00:21:11.300 --> 00:21:13.300]  他連他自己的遭遇
[00:21:13.300 --> 00:21:15.300]  都願意奉獻給上帝
[00:21:15.300 --> 00:21:17.300]  目的都是想百姓去明白
[00:21:17.300 --> 00:21:19.300]  上帝的心意
[00:21:19.300 --> 00:21:21.300]  去離開所走開
[00:21:21.300 --> 00:21:25.300]  所慣做的一些不好的行為
[00:21:25.300 --> 00:21:28.300]  免招致他們自己的死亡
[00:21:28.300 --> 00:21:29.300]  我們記得
[00:21:29.300 --> 00:21:32.300]  拿丹對大衛王的勸誡
[00:21:32.300 --> 00:21:35.300]  對著一個擁有無上權威
[00:21:35.300 --> 00:21:38.300]  兼懂得借刀殺人
[00:21:38.300 --> 00:21:40.300]  在這個借刀殺人的事件裡
[00:21:40.300 --> 00:21:43.300]  他還賺到良心僱主
[00:21:43.300 --> 00:21:45.300]  稱號的一個皇帝
[00:21:45.300 --> 00:21:47.300]  你直言告訴他
[00:21:47.300 --> 00:21:49.300]  他做錯事
[00:21:49.300 --> 00:21:51.300]  真的只有死路一條
[00:21:51.300 --> 00:21:54.300]  不過拿丹憑著一個智慧的比喻
[00:21:54.300 --> 00:21:56.300]  去點醒了大衛
[00:21:56.300 --> 00:21:58.300]  大衛在上帝面前去懺悔
[00:21:58.300 --> 00:22:00.300]  去轉離惡行
[00:22:00.300 --> 00:22:02.300]  得到上帝的寬恕
[00:22:02.300 --> 00:22:06.300]  所以規勸都真的需要有些智慧
[00:22:06.300 --> 00:22:09.300]  《馬太福音》十八章的十五至二十節
[00:22:09.300 --> 00:22:10.300]  耶穌教導我們
[00:22:10.300 --> 00:22:14.300]  如何去對待一些有過錯的弟兄姊妹
[00:22:14.300 --> 00:22:18.300]  重點是保存對方的顏面
[00:22:18.300 --> 00:22:22.300]  在只有你和他兩個人的時候
[00:22:22.300 --> 00:22:25.300]  你要告訴他他錯的地方
[00:22:25.300 --> 00:22:27.300]  如果他聽你的話
[00:22:27.300 --> 00:22:29.300]  你就贏了你的弟兄
[00:22:29.300 --> 00:22:31.300]  不過如果不聽
[00:22:31.300 --> 00:22:33.300]  你就另外帶一個或兩個人
[00:22:33.300 --> 00:22:35.300]  跟你一起去
[00:22:35.300 --> 00:22:36.300]  因為任何指控
[00:22:36.300 --> 00:22:38.300]  都要憑兩個或三個證人的口述
[00:22:38.300 --> 00:22:41.300]  才能夠成立
[00:22:41.300 --> 00:22:44.300]  但是如果他不聽你們的話
[00:22:44.300 --> 00:22:46.300]  就告訴教會
[00:22:46.300 --> 00:22:48.300]  如果他不聽教會的話
[00:22:48.300 --> 00:22:52.300]  就要將他當作外邦人和稅吏
[00:22:52.300 --> 00:22:54.300]  這段經文提到
[00:22:54.300 --> 00:22:56.300]  要另外帶一個或兩個人
[00:22:56.300 --> 00:23:01.300]  不是我們自己的天見覺得他錯
[00:23:01.300 --> 00:23:04.300]  而是連其他人都覺得
[00:23:04.300 --> 00:23:07.300]  這是當事人的錯誤的時候
[00:23:07.300 --> 00:23:10.300]  是需要糾正的
[00:23:10.300 --> 00:23:14.300]  不過如果當事人不聽的話
[00:23:14.300 --> 00:23:17.300]  就真的要交給教會去定奪
[00:23:17.300 --> 00:23:21.300]  目的是想挽回一位弟兄和姊妹
[00:23:21.300 --> 00:23:23.300]  在今天經文的第十節
[00:23:23.300 --> 00:23:27.300]  在以色列人被擄的時候
[00:23:27.300 --> 00:23:30.300]  他們提出一個疑問
[00:23:30.300 --> 00:23:34.300]  因為他們陷在一個很大的絕望當中
[00:23:34.300 --> 00:23:38.300]  割破家亡的經驗讓他們突然醒悟
[00:23:38.300 --> 00:23:42.300]  信律竟然不會顧惜自己的聖所
[00:23:42.300 --> 00:23:46.300]  更加不會憐恤自己的選民
[00:23:46.300 --> 00:23:48.300]  讓聖城淪陷
[00:23:48.300 --> 00:23:50.300]  讓選民被擄
[00:23:50.300 --> 00:23:51.300]  他們又想
[00:23:51.300 --> 00:23:54.300]  哪裡還可以有希望呢
[00:23:54.300 --> 00:23:55.300]  他們想
[00:23:55.300 --> 00:23:57.300]  他們只可以等著有一天
[00:23:57.300 --> 00:24:00.300]  他們被傳言的消滅
[00:24:00.300 --> 00:24:02.300]  百姓沒有了以前的氣焰
[00:24:02.300 --> 00:24:06.300]  當以前以色列人去勸告他們的時候
[00:24:06.300 --> 00:24:07.300]  他們不聽
[00:24:07.300 --> 00:24:11.300]  還恥笑以色列人所說的預言
[00:24:11.300 --> 00:24:14.300]  今天他們倒轉頭
[00:24:14.300 --> 00:24:17.300]  他們落在很絕望的當中
[00:24:17.300 --> 00:24:19.300]  他們深知自己罪孽深重
[00:24:19.300 --> 00:24:21.300]  沒有了復國的希望
[00:24:21.300 --> 00:24:26.300]  他們更加深信上帝已經完全撇下他們
[00:24:26.300 --> 00:24:28.300]  不過上帝透過以色列人
[00:24:28.300 --> 00:24:30.300]  鄭重地發出一個訊息
[00:24:30.300 --> 00:24:33.300]  上帝說
[00:24:33.300 --> 00:24:37.300]  他不喜悅惡人死亡
[00:24:37.300 --> 00:24:39.300]  他的刑罰不是想你死
[00:24:39.300 --> 00:24:43.300]  而是希望你去回轉
[00:24:43.300 --> 00:24:44.300]  但若惡人願意悔改
[00:24:44.300 --> 00:24:46.300]  就好像殺戈
[00:24:46.300 --> 00:24:47.300]  就好像浪子
[00:24:47.300 --> 00:24:50.300]  上帝又怎會不寬恕呢
[00:24:50.300 --> 00:24:51.300]  不過
[00:24:51.300 --> 00:24:53.300]  當我們看完十二十三節
[00:24:53.300 --> 00:24:56.300]  如果義人行惡又如何
[00:24:56.300 --> 00:24:58.300]  千萬不要以為
[00:24:58.300 --> 00:25:00.300]  我做了這麼多好事
[00:25:00.300 --> 00:25:02.300]  這只是壞事
[00:25:02.300 --> 00:25:05.300]  怎樣計算都是正增值
[00:25:05.300 --> 00:25:07.300]  已經是正數
[00:25:07.300 --> 00:25:08.300]  對不起
[00:25:08.300 --> 00:25:11.300]  上帝的數目不是這樣計算的
[00:25:11.300 --> 00:25:13.300]  這個人
[00:25:13.300 --> 00:25:17.300]  他同樣會遭到上帝的審判和刑罰
[00:25:17.300 --> 00:25:18.300]  經文這樣說
[00:25:18.300 --> 00:25:21.300]  以西傑書的三十三章十二至十三節
[00:25:21.300 --> 00:25:26.300]  義人的義在他犯罪之日不能夠救他
[00:25:26.300 --> 00:25:28.300]  義人在他犯罪之日
[00:25:28.300 --> 00:25:31.300]  不能夠因為自己的義存活
[00:25:31.300 --> 00:25:34.300]  他要依靠自己的義作惡
[00:25:34.300 --> 00:25:38.300]  所行的義就不被紀念
[00:25:38.300 --> 00:25:42.300]  他被因所作的惡死亡
[00:25:42.300 --> 00:25:44.300]  無錯上帝是很慈愛
[00:25:44.300 --> 00:25:46.300]  但同時間
[00:25:46.300 --> 00:25:49.300]  他對惡是心痛惡絕
[00:25:49.300 --> 00:25:51.300]  經文很清楚地告訴我們
[00:25:51.300 --> 00:25:52.300]  上帝對惡人惡事
[00:25:52.300 --> 00:25:53.300]  很心痛惡絕
[00:25:53.300 --> 00:25:55.300]  他情願惡人回轉
[00:25:55.300 --> 00:25:56.300]  當他們願意悔改
[00:25:56.300 --> 00:25:58.300]  不再做以往的惡事
[00:25:58.300 --> 00:26:00.300]  他一定會寬恕接納
[00:26:00.300 --> 00:26:03.300]  但不要以為上帝是自愛憐憫
[00:26:03.300 --> 00:26:05.300]  和寬大就任意妄為
[00:26:05.300 --> 00:26:07.300]  更加以為自己做了那麼多好事
[00:26:07.300 --> 00:26:09.300]  一件罷了
[00:26:09.300 --> 00:26:13.300]  上帝不會記在心上
[00:26:13.300 --> 00:26:14.300]  對不起
[00:26:14.300 --> 00:26:15.300]  經文告訴我們
[00:26:15.300 --> 00:26:18.300]  不要依靠自己的義去作惡
[00:26:18.300 --> 00:26:20.300]  作惡的必要滅亡
[00:26:20.300 --> 00:26:21.300]  經文提到
[00:26:21.300 --> 00:26:25.300]  做守望者是一個很大的困難
[00:26:25.300 --> 00:26:28.300]  不過這是上帝所交託給我們的任務
[00:26:28.300 --> 00:26:31.300]  不能推卸
[00:26:31.300 --> 00:26:34.300]  我們每一位都是上帝的跟隨者
[00:26:34.300 --> 00:26:37.300]  都是這個世界的守望者
[00:26:37.300 --> 00:26:38.300]  更加是教會裡
[00:26:38.300 --> 00:26:42.300]  肢體彼此之間的守望者
[00:26:42.300 --> 00:26:44.300]  不過我要鄭重地說
[00:26:44.300 --> 00:26:49.300]  在出警告、勸誡、支持
[00:26:49.300 --> 00:26:51.300]  我們需要為這位
[00:26:51.300 --> 00:26:55.300]  我們需要勸誡的弟兄姐妹去禱告
[00:26:55.300 --> 00:26:58.300]  求上帝賜給我們個人的智慧
[00:26:58.300 --> 00:27:01.300]  更要去保存對方的顏面
[00:27:01.300 --> 00:27:03.300]  讓對方能夠明白
[00:27:03.300 --> 00:27:05.300]  從心裡去覺醒
[00:27:05.300 --> 00:27:07.300]  其實自己不是得罪你
[00:27:07.300 --> 00:27:10.300]  是得罪了上帝
[00:27:10.300 --> 00:27:13.300]  這個過程是需要極多的愛心
[00:27:13.300 --> 00:27:15.300]  極大的耐性
[00:27:15.300 --> 00:27:18.300]  願上帝憐憫去幫助我們
[00:27:18.300 --> 00:27:20.300]  難為守望者
[00:27:20.300 --> 00:27:22.300]  難為都要為
[00:27:22.300 --> 00:27:25.300]  因為這是我們的責任
[00:27:25.300 --> 00:27:28.300]  在我開始的時候都告訴大家
[00:27:28.300 --> 00:27:31.300]  連保安員都說在大廈裡商會的好處
[00:27:31.300 --> 00:27:34.300]  搞盡腦汁去設計海報
[00:27:34.300 --> 00:27:35.300]  都是想他們好
[00:27:35.300 --> 00:27:38.300]  更何況我們是主裡面的肢體
[00:27:38.300 --> 00:27:41.300]  更應當彼此的相互守望
[00:27:41.300 --> 00:27:43.300]  我們更加要為我們所愛
[00:27:43.300 --> 00:27:46.300]  所身處的香港這個城市去守望
[00:27:46.300 --> 00:27:48.300]  願上帝感動
[00:27:48.300 --> 00:27:49.300]  帶領我們
[00:27:49.300 --> 00:27:51.300]  賜我們有智慧
[00:27:51.300 --> 00:27:53.300]  愛心和耐性
[00:27:53.300 --> 00:27:55.300]  去守望愛情
[00:27:55.300 --> 00:27:57.300]  去幫助作惡的
[00:27:57.300 --> 00:27:58.300]  行歪理的
[00:27:58.300 --> 00:28:00.300]  可以轉離惡行
[00:28:00.300 --> 00:28:02.300]  榮神益人
[00:28:02.300 --> 00:28:04.300]  誠心所願
