
[00:00:00.000 --> 00:00:05.240]  好了 我們今天看《數羅》第二個課題
[00:16:44.420 --> 00:16:46.420]  我們都可以徵信
[00:16:46.420 --> 00:16:48.420]  一些朋友和我們熟悉的人
[00:16:48.420 --> 00:16:50.420]  那些意見
[00:16:50.420 --> 00:16:52.420]  我們可不可以求神給我們
[00:16:52.420 --> 00:16:54.420]  有神聖的指引呢
[00:16:54.420 --> 00:16:56.420]  深信神是會有憐憫的
[00:16:56.420 --> 00:16:58.420]  最重要的是你的心態
[00:16:58.420 --> 00:17:00.420]  不是為自己的利益
[00:17:00.420 --> 00:17:02.420]  而是為了神
[00:17:02.420 --> 00:17:04.420]  為了人
[00:17:04.420 --> 00:17:06.420]  這時候是很重要的
[00:17:06.420 --> 00:17:08.420]  我分享一下
[00:17:08.420 --> 00:17:10.420]  當我十七八歲的時候
[00:17:10.420 --> 00:17:12.420]  就已經感受到
[00:17:12.420 --> 00:17:14.420]  神呼召我
[00:17:14.420 --> 00:17:16.420]  去奉獻做傳道人
[00:17:16.420 --> 00:17:18.420]  我是大兒子
[00:17:18.420 --> 00:17:20.420]  爸爸對我很有期望
[00:17:20.420 --> 00:17:22.420]  你剛剛有聽我這期的
[00:17:22.420 --> 00:17:24.420]  永善連壇就講了我自己的背景
[00:17:24.420 --> 00:17:26.420]  爸爸很想我承繼
[00:17:26.420 --> 00:17:28.420]  他的工作
[00:17:28.420 --> 00:17:30.420]  還有我也賺到不少錢
[00:17:30.420 --> 00:17:32.420]  我剛剛畢業之後
[00:17:32.420 --> 00:17:34.420]  薪水都挺好的
[00:17:34.420 --> 00:17:36.420]  我只有一份補習
[00:17:36.420 --> 00:17:38.420]  等於一個普通的文員
[00:17:38.420 --> 00:17:40.420]  一個月的薪水
[00:17:40.420 --> 00:17:42.420]  所以後來
[00:17:42.420 --> 00:17:44.420]  我在大會堂音樂會
[00:17:44.420 --> 00:17:46.420]  看到神學院的音樂會
[00:17:46.420 --> 00:17:48.420]  神呼召我的時候
[00:17:48.420 --> 00:17:50.420]  雖然我心裡很大感動
[00:17:50.420 --> 00:17:52.420]  但我拒絕
[00:17:52.420 --> 00:17:54.420]  但心裡很不安
[00:17:54.420 --> 00:17:56.420]  想起神跟我說的話
[00:17:56.420 --> 00:17:58.420]  人若知道行善不得行
[00:17:58.420 --> 00:18:00.420]  這就是他的罪
[00:18:00.420 --> 00:18:02.420]  於是我跟神說
[00:18:02.420 --> 00:18:04.420]  如果神真的要我做傳道人
[00:18:04.420 --> 00:18:06.420]  給我看到全福音的緊要
[00:18:06.420 --> 00:18:08.420]  其實全福音的緊要我當然知道
[00:18:08.420 --> 00:18:10.420]  第二部分就是
[00:18:10.420 --> 00:18:12.420]  我一定要在大會堂
[00:18:12.420 --> 00:18:14.420]  奉獻自己
[00:18:14.420 --> 00:18:16.420]  我不會再去大會堂了
[00:18:16.420 --> 00:18:18.420]  怎料神都憐憫我
[00:18:18.420 --> 00:18:20.420]  他用不平常的詞
[00:18:20.420 --> 00:18:22.420]  去譴明神的心意
[00:18:22.420 --> 00:18:24.420]  很簡單舉例
[00:18:24.420 --> 00:18:26.420]  這本聖經是死海古卷
[00:18:26.420 --> 00:18:28.420]  我稱之為死海古卷
[00:18:28.420 --> 00:18:30.420]  我到現在都用著它
[00:18:30.420 --> 00:18:36.420]  這本聖經
[00:18:36.420 --> 00:18:38.420]  是殘卷
[00:18:38.420 --> 00:18:40.420]  1974年6月的時候
[00:18:40.420 --> 00:18:42.420]  是宣道完
[00:18:42.420 --> 00:18:44.420]  現在宣道完都已經結束了
[00:18:44.420 --> 00:18:46.420]  再沒有營會做了
[00:18:46.420 --> 00:18:48.420]  但其實我是73年
[00:18:48.420 --> 00:18:50.420]  第一次去宣道完做福級營的導師
[00:18:50.420 --> 00:18:52.420]  在小學六年級的導師
[00:18:52.420 --> 00:18:54.420]  當然不是這一班
[00:18:54.420 --> 00:18:56.420]  然後74年我再去做
[00:18:56.420 --> 00:18:58.420]  我認識一個東頭村十八座
[00:18:58.420 --> 00:19:00.420]  天台學校的小朋友
[00:19:00.420 --> 00:19:02.420]  原來我沒見過七層大廈
[00:19:02.420 --> 00:19:04.420]  原來他們是
[00:19:04.420 --> 00:19:06.420]  這麼有需要的
[00:19:06.420 --> 00:19:08.420]  結果我就在
[00:19:08.420 --> 00:19:10.420]  東頭村十八座
[00:19:10.420 --> 00:19:12.420]  天台學校裡面
[00:19:12.420 --> 00:19:14.420]  我們建立了團契
[00:19:14.420 --> 00:19:16.420]  後來有一個做了傳導人
[00:19:16.420 --> 00:19:18.420]  在1973年
[00:19:18.420 --> 00:19:20.420]  我是第一次
[00:19:20.420 --> 00:19:22.420]  因為我是在香港出生
[00:19:22.420 --> 00:19:24.420]  第一次回中國大陸
[00:19:24.420 --> 00:19:26.420]  看到國內的人很需要福音
[00:19:26.420 --> 00:19:28.420]  確認到福音的需要
[00:19:28.420 --> 00:19:30.420]  不詳細說了
[00:19:30.420 --> 00:19:32.420]  後來終於在一種
[00:19:32.420 --> 00:19:34.420]  很特別的情況下
[00:19:34.420 --> 00:19:36.420]  本來我不去大會堂
[00:19:36.420 --> 00:19:38.420]  但終於去大會堂
[00:19:38.420 --> 00:19:40.420]  來肯定神的心意
[00:19:40.420 --> 00:19:42.420]  我就奉獻自己做傳導人
[00:19:42.420 --> 00:19:44.420]  到今天
[00:19:44.420 --> 00:19:46.420]  我1975年進神學院到現在
[00:19:46.420 --> 00:19:48.420]  就是做了四十多年的傳導人
[00:19:48.420 --> 00:19:50.420]  所以我們一定要
[00:19:50.420 --> 00:19:52.420]  確認到神的心意
[00:19:52.420 --> 00:19:54.420]  於是我們就會去搭上
[00:19:54.420 --> 00:19:56.420]  這個是很重要
[00:19:56.420 --> 00:19:58.420]  我再說不是為自己的益處
[00:19:58.420 --> 00:20:00.420]  是為了神為了人
[00:20:00.420 --> 00:20:02.420]  更加不要有些前設
[00:20:02.420 --> 00:20:04.420]  求神配合你的計劃
[00:20:04.420 --> 00:20:06.420]  我們是要信服神的引導
[00:20:06.420 --> 00:20:08.420]  你的隨從
[00:20:08.420 --> 00:20:10.420]  攻擊菲律師人
[00:20:10.420 --> 00:20:12.420]  你是為了解救自己的民族
[00:20:12.420 --> 00:20:14.420]  和神的姓名
[00:20:14.420 --> 00:20:16.420]  所以的時候
[00:20:16.420 --> 00:20:18.420]  神就給了這個神聖的指引
[00:20:18.420 --> 00:20:20.420]  結果是怎樣呢
[00:20:20.420 --> 00:20:22.420]  我們看看第14到第15節
[00:20:22.420 --> 00:20:24.420]  若拿丹和拿兵器的人
[00:20:24.420 --> 00:20:26.420]  起頭所殺的
[00:20:26.420 --> 00:20:28.420]  若有二十人
[00:20:28.420 --> 00:20:30.420]  都在一某地的半泥溝之內
[00:20:30.420 --> 00:20:32.420]  於是在延宗
[00:20:32.420 --> 00:20:34.420]  在田野
[00:20:34.420 --> 00:20:36.420]  有戰經
[00:20:36.420 --> 00:20:38.420]  防兵和略兵也都戰經
[00:20:38.420 --> 00:20:40.420]  地也震動
[00:20:40.420 --> 00:20:42.420]  戰經之勢甚大
[00:20:42.420 --> 00:20:44.420]  你想想
[00:20:44.420 --> 00:20:46.420]  很厲害
[00:20:46.420 --> 00:20:48.420]  一對十
[00:20:48.420 --> 00:20:50.420]  殺了二十個敵人
[00:20:50.420 --> 00:20:52.420]  即是不止二十個敵人
[00:20:52.420 --> 00:20:54.420]  有些人都圖考了
[00:20:54.420 --> 00:20:56.420]  之前
[00:20:56.420 --> 00:20:58.420]  上一次有查經
[00:20:58.420 --> 00:21:00.420]  第13章第7節就說到
[00:21:00.420 --> 00:21:02.420]  以色列人害怕
[00:21:02.420 --> 00:21:04.420]  於是有些人走了
[00:21:04.420 --> 00:21:06.420]  有些人躲在山洞裡
[00:21:06.420 --> 00:21:08.420]  但現在回過頭來
[00:21:08.420 --> 00:21:10.420]  是非利時人大大戰經
[00:21:10.420 --> 00:21:12.420]  所以你看到
[00:21:12.420 --> 00:21:14.420]  是多麼奇妙
[00:21:14.420 --> 00:21:16.420]  甚至地也震動
[00:21:16.420 --> 00:21:18.420]  所以今天我們有沒有反思
[00:21:18.420 --> 00:21:20.420]  我們有沒有信心
[00:21:20.420 --> 00:21:22.420]  為神去求大事
[00:21:22.420 --> 00:21:24.420]  更加求神
[00:21:24.420 --> 00:21:26.420]  給我們做大事
[00:21:26.420 --> 00:21:28.420]  在這個過程當中
[00:21:28.420 --> 00:21:30.420]  我們有沒有求神
[00:21:30.420 --> 00:21:32.420]  給我們做大事
[00:21:32.420 --> 00:21:34.420]  這個是很重要
[00:21:34.420 --> 00:21:36.420]  在我自己建立教會時
[00:21:36.420 --> 00:21:38.420]  經歷了很多這些事
[00:21:38.420 --> 00:21:40.420]  甚至在我來到英國時
[00:21:40.420 --> 00:21:42.420]  我都感恩
[00:21:42.420 --> 00:21:44.420]  現在我們建立了
[00:21:44.420 --> 00:21:46.420]  星期三的查經
[00:21:46.420 --> 00:21:48.420]  我和少年人學是學非
[00:21:48.420 --> 00:21:50.420]  我今天寄了五份禮物
[00:21:50.420 --> 00:21:52.420]  原來繼續有人說
[00:21:52.420 --> 00:21:54.420]  牧師我已經回了五次
[00:21:54.420 --> 00:21:56.420]  禮拜五還要寄多幾份
[00:21:56.420 --> 00:21:58.420]  這些就是禮物
[00:21:58.420 --> 00:22:00.420]  我們看到約拿丹
[00:22:00.420 --> 00:22:02.420]  很值得我們欣賞
[00:22:02.420 --> 00:22:04.420]  稍後去到大衛那裡
[00:22:04.420 --> 00:22:06.420]  我們更加會看到約拿丹
[00:22:06.420 --> 00:22:08.420]  更加值得我們欣賞
[00:22:08.420 --> 00:22:10.420]  現在鏡頭一轉
[00:22:10.420 --> 00:22:12.420]  就回到掃羅那裡
[00:22:12.420 --> 00:22:14.420]  我們看看掃羅究竟犯了什麼錯
[00:22:14.420 --> 00:22:16.420]  第一就是他急不及待
[00:22:16.420 --> 00:22:18.420]  去做一些事情
[00:22:18.420 --> 00:22:20.420]  我們一起看
[00:22:20.420 --> 00:22:22.420]  十字記上十四章
[00:22:22.420 --> 00:22:24.420]  十六到二十三節
[00:22:24.420 --> 00:22:26.420]  在變亞敏的基比亞
[00:22:26.420 --> 00:22:28.420]  掃羅的守望兵看見
[00:22:28.420 --> 00:22:30.420]  菲利士的軍中
[00:22:30.420 --> 00:22:32.420]  遣散四圍亂犬
[00:22:32.420 --> 00:22:34.420]  掃羅就對跟隨
[00:22:34.420 --> 00:22:36.420]  他的文說
[00:22:36.420 --> 00:22:38.420]  你們查檢查檢
[00:22:38.420 --> 00:22:40.420]  看從我們這裏出去的是誰
[00:22:40.420 --> 00:22:42.420]  他們一查檢
[00:22:42.420 --> 00:22:44.420]  就知道約拿丹和那兵器的人
[00:22:44.420 --> 00:22:46.420]  沒有在這裏
[00:22:46.420 --> 00:22:48.420]  那時神的藥櫃在
[00:22:48.420 --> 00:22:50.420]  以色列人那裡
[00:22:50.420 --> 00:22:52.420]  掃羅對亞興那說
[00:22:52.420 --> 00:22:54.420]  你將神的藥櫃運了來
[00:22:54.420 --> 00:22:56.420]  說話的時候
[00:22:56.420 --> 00:22:58.420]  菲利士營中的圈養越發大了
[00:22:58.420 --> 00:23:00.420]  掃羅就對祭司說
[00:23:00.420 --> 00:23:02.420]  停手吧
[00:23:02.420 --> 00:23:04.420]  掃羅和跟隨他的人都聚集
[00:23:04.420 --> 00:23:06.420]  來到戰場
[00:23:06.420 --> 00:23:08.420]  看見菲利士人用刀互相擊殺
[00:23:08.420 --> 00:23:10.420]  大大亡亂
[00:23:10.420 --> 00:23:12.420]  從前由四方來跟隨
[00:23:12.420 --> 00:23:14.420]  菲利士軍的西伯來人
[00:23:14.420 --> 00:23:16.420]  現在也轉過來
[00:23:16.420 --> 00:23:18.420]  幫助跟隨掃羅和
[00:23:18.420 --> 00:23:20.420]  約拿丹的以色列人了
[00:23:20.420 --> 00:23:22.420]  那藏在以法連山地的
[00:23:22.420 --> 00:23:24.420]  以色列人聽說
[00:23:24.420 --> 00:23:26.420]  菲利士人逃跑
[00:23:26.420 --> 00:23:28.420]  就出來緊緊的追殺他們
[00:23:28.420 --> 00:23:30.420]  那天
[00:23:30.420 --> 00:23:32.420]  以色列人急醒
[00:23:32.420 --> 00:23:34.420]  一直戰鬥伯雅文
[00:23:34.420 --> 00:23:36.420]  這段經文就讓我們看到
[00:23:36.420 --> 00:23:38.420]  掃羅又犯了什麼錯
[00:23:38.420 --> 00:23:40.420]  和約拿丹有一個很大的分別
[00:23:40.420 --> 00:23:42.420]  在汴雅文
[00:23:42.420 --> 00:23:44.420]  基比亞那些守望軍
[00:23:44.420 --> 00:23:46.420]  看到菲利士的陣營
[00:23:46.420 --> 00:23:48.420]  亂得很厲害
[00:23:48.420 --> 00:23:50.420]  就馬上通知掃羅
[00:23:50.420 --> 00:23:52.420]  他們亂了
[00:23:52.420 --> 00:23:54.420]  掃羅知道
[00:23:54.420 --> 00:23:56.420]  不會無端端亂的
[00:23:56.420 --> 00:23:58.420]  一定是出有因
[00:23:58.420 --> 00:24:00.420]  就查看究竟是誰出招
[00:24:00.420 --> 00:24:02.420]  但這一刻他正在要求
[00:24:02.420 --> 00:24:04.420]  祭司亞希亞
[00:24:04.420 --> 00:24:06.420]  亞希亞是誰呢
[00:24:06.420 --> 00:24:08.420]  是以利的孫
[00:24:08.420 --> 00:24:10.420]  在撒貝爾記上第14章第3節
[00:24:10.420 --> 00:24:12.420]  有記載就是求問神
[00:24:12.420 --> 00:24:14.420]  這裡我們會看一看
[00:24:14.420 --> 00:24:16.420]  其實是搞錯了些東西
[00:24:16.420 --> 00:24:18.420]  在中文聖經裡面
[00:24:18.420 --> 00:24:20.420]  亞希亞說
[00:24:20.420 --> 00:24:22.420]  你將神的約跪運了來
[00:24:22.420 --> 00:24:24.420]  這時候
[00:24:24.420 --> 00:24:26.420]  其實這是錯的
[00:24:26.420 --> 00:24:28.420]  首先
[00:24:28.420 --> 00:24:30.420]  掃羅的方向是正確的
[00:24:30.420 --> 00:24:32.420]  他要去求問神
[00:24:32.420 --> 00:24:34.420]  求問神的心意怎樣可以
[00:24:34.420 --> 00:24:36.420]  去面對這個
[00:24:36.420 --> 00:24:38.420]  的空險怎樣去出兵
[00:24:38.420 --> 00:24:40.420]  誰知道聖經裡面怎樣說呢
[00:24:40.420 --> 00:24:42.420]  剛才我講
[00:24:42.420 --> 00:24:44.420]  為什麼這裡是譯錯了呢
[00:24:44.420 --> 00:24:46.420]  因為約跪的時候
[00:24:46.420 --> 00:24:48.420]  不是在那裡
[00:24:48.420 --> 00:24:50.420]  是在基列耶林這個地方
[00:24:50.420 --> 00:24:52.420]  阿比拿達的家裡面
[00:24:52.420 --> 00:24:54.420]  在撒貝爾記上
[00:24:54.420 --> 00:24:56.420]  第7章第1節裡面
[00:24:56.420 --> 00:24:58.420]  已經記載了
[00:24:58.420 --> 00:25:00.420]  一直都停留在那裡
[00:25:00.420 --> 00:25:02.420]  所以七十四章直譯就是說
[00:25:02.420 --> 00:25:04.420]  掃羅對亞希亞說
[00:25:04.420 --> 00:25:06.420]  把以忽德拿來
[00:25:06.420 --> 00:25:08.420]  以忽德就是他們求問神的
[00:25:08.420 --> 00:25:10.420]  一些器具是輕輕很多的
[00:25:10.420 --> 00:25:12.420]  所以那個不是約跪
[00:25:12.420 --> 00:25:14.420]  中文的和合本裡面
[00:25:14.420 --> 00:25:16.420]  是譯錯了的
[00:25:16.420 --> 00:25:18.420]  我再講這個方向是正確的
[00:25:18.420 --> 00:25:20.420]  求問神的心意
[00:25:20.420 --> 00:25:22.420]  誰知道當你一聽到
[00:25:22.420 --> 00:25:24.420]  那個情況是怎樣呢
[00:25:24.420 --> 00:25:26.420]  我們看第19節
[00:25:26.420 --> 00:25:28.420]  掃羅正與祭司說話的時候
[00:25:28.420 --> 00:25:30.420]  菲律師人
[00:25:30.420 --> 00:25:32.420]  在菲律師營中的天壤
[00:25:32.420 --> 00:25:34.420]  越發越大
[00:25:34.420 --> 00:25:36.420]  掃羅就對祭司說
[00:25:36.420 --> 00:25:38.420]  停手吧
[00:25:38.420 --> 00:25:40.420]  因為聽到菲律師
[00:25:40.420 --> 00:25:42.420]  那邊很吵很亂
[00:25:42.420 --> 00:25:44.420]  他們互相殘殺的時候
[00:25:44.420 --> 00:25:46.420]  看到敵軍潰敗
[00:25:46.420 --> 00:25:48.420]  自相殘殺的時候
[00:25:48.420 --> 00:25:50.420]  他覺得又有好東西
[00:25:50.420 --> 00:25:52.420]  就是曾經驚走的人
[00:25:52.420 --> 00:25:54.420]  現在回頭
[00:25:54.420 --> 00:25:56.420]  來幫我
[00:25:56.420 --> 00:25:58.420]  那時候應該是
[00:25:58.420 --> 00:26:00.420]  最好乘勝追擊的時候
[00:26:00.420 --> 00:26:02.420]  所以不要等了
[00:26:02.420 --> 00:26:04.420]  他立刻
[00:26:04.420 --> 00:26:06.420]  放棄了求問神
[00:26:06.420 --> 00:26:08.420]  自行決定
[00:26:08.420 --> 00:26:10.420]  要做些什麼
[00:26:10.420 --> 00:26:12.420]  跟第13章
[00:26:12.420 --> 00:26:14.420]  上一個星期我們看的
[00:26:14.420 --> 00:26:16.420]  他利用憲制
[00:26:16.420 --> 00:26:18.420]  留住子民是剛剛相反
[00:26:18.420 --> 00:26:20.420]  這次
[00:26:20.420 --> 00:26:22.420]  不再去求問神了
[00:26:22.420 --> 00:26:24.420]  原來神在掃羅心目中
[00:26:24.420 --> 00:26:26.420]  是可有可無的
[00:26:26.420 --> 00:26:28.420]  在困難的裡面
[00:26:28.420 --> 00:26:30.420]  是那個救生圈拿著神
[00:26:30.420 --> 00:26:32.420]  他問他東西
[00:26:32.420 --> 00:26:34.420]  但這個是不是真正尊重神
[00:26:34.420 --> 00:26:36.420]  好了
[00:26:36.420 --> 00:26:38.420]  當他一覺得
[00:26:38.420 --> 00:26:40.420]  情勢好了就不需要神了
[00:26:40.420 --> 00:26:42.420]  那怎麼會得到神的祝福
[00:26:42.420 --> 00:26:44.420]  和得到神的愛呢
[00:26:44.420 --> 00:26:46.420]  正因為掃羅對神的不敬
[00:26:46.420 --> 00:26:48.420]  就是造成他
[00:26:48.420 --> 00:26:50.420]  被神放棄的
[00:26:50.420 --> 00:26:52.420]  原因
[00:26:52.420 --> 00:26:54.420]  的因素
[00:26:54.420 --> 00:26:56.420]  這次雖然他們獲勝
[00:26:56.420 --> 00:26:58.420]  但請你記住
[00:26:58.420 --> 00:27:00.420]  絕對不是掃羅的功勞
[00:27:00.420 --> 00:27:02.420]  是神的憐憫和恩典
[00:27:02.420 --> 00:27:04.420]  正如最後一句
[00:27:04.420 --> 00:27:06.420]  是耶和華斯以色列人得勝
[00:27:06.420 --> 00:27:08.420]  一直戰到白衙門
[00:27:08.420 --> 00:27:10.420]  所以絕對不是
[00:27:10.420 --> 00:27:12.420]  掃羅的功勞
[00:27:12.420 --> 00:27:14.420]  我們反思一下
[00:27:14.420 --> 00:27:16.420]  今天我們會不會同樣
[00:27:16.420 --> 00:27:18.420]  犯了掃羅的錯誤呢
[00:27:18.420 --> 00:27:20.420]  當我們有事
[00:27:20.420 --> 00:27:22.420]  我們會謹謹地求問神
[00:27:22.420 --> 00:27:24.420]  但當形勢有改變
[00:27:24.420 --> 00:27:26.420]  甚至很急的時候
[00:27:26.420 --> 00:27:28.420]  我們不再等候神給我們的答案
[00:27:28.420 --> 00:27:30.420]  我們自己就來了
[00:27:30.420 --> 00:27:32.420]  很簡單舉個例子
[00:27:32.420 --> 00:27:34.420]  有些人剛剛問我
[00:27:34.420 --> 00:27:36.420]  因為切了辣椒
[00:27:36.420 --> 00:27:38.420]  那個樓市
[00:27:38.420 --> 00:27:40.420]  所謂的反彈
[00:27:40.420 --> 00:27:42.420]  你留意到報紙
[00:27:42.420 --> 00:27:44.420]  或者電視就會說
[00:27:44.420 --> 00:27:46.420]  很多人想買新樓
[00:27:46.420 --> 00:27:48.420]  造成一種氣氛
[00:27:48.420 --> 00:27:50.420]  但你要看成交價
[00:27:50.420 --> 00:27:52.420]  雖然有人反價
[00:27:52.420 --> 00:27:54.420]  但那個反價
[00:27:54.420 --> 00:27:56.420]  都是跟原本的
[00:27:56.420 --> 00:27:58.420]  買價跌了很多
[00:27:58.420 --> 00:28:00.420]  只不過是少了
[00:28:00.420 --> 00:28:02.420]  有些人還說
[00:28:02.420 --> 00:28:04.420]  不知道神你是否真的
[00:28:04.420 --> 00:28:06.420]  可以讓我買這個地方呢
[00:28:06.420 --> 00:28:08.420]  你在香港買個樓
[00:28:08.420 --> 00:28:10.420]  或者賣個樓
[00:28:10.420 --> 00:28:12.420]  你就知道
[00:28:12.420 --> 00:28:14.420]  那些代理完全跟英國的很不同
[00:28:14.420 --> 00:28:16.420]  很拼命的
[00:28:16.420 --> 00:28:18.420]  我記得有一次我賣我的物業
[00:28:18.420 --> 00:28:20.420]  給女兒來英國讀書的時候
[00:28:20.420 --> 00:28:22.420]  我星期天來
[00:28:22.420 --> 00:28:24.420]  沒有機會給她去商量
[00:28:24.420 --> 00:28:26.420]  因為那天我們要開執事會
[00:28:26.420 --> 00:28:28.420]  接著我要去喝
[00:28:28.420 --> 00:28:30.420]  竟然我們晚上
[00:28:30.420 --> 00:28:32.420]  差不多11點多
[00:28:32.420 --> 00:28:34.420]  才回到大埔
[00:28:34.420 --> 00:28:36.420]  那個代理竟然
[00:28:36.420 --> 00:28:38.420]  可以在巴士站等我們
[00:28:38.420 --> 00:28:40.420]  然後去我們家
[00:28:40.420 --> 00:28:42.420]  不斷給我們留眼力
[00:28:42.420 --> 00:28:44.420]  你想想
[00:28:44.420 --> 00:28:46.420]  有時候我就是這樣
[00:28:46.420 --> 00:28:48.420]  如果我再遲一點
[00:28:48.420 --> 00:28:50.420]  很可能價格又上升
[00:28:50.420 --> 00:28:52.420]  會不會出現這種情況呢
[00:28:52.420 --> 00:28:54.420]  真的有人會有這種情況
[00:28:54.420 --> 00:28:56.420]  特別在股市興旺的時候
[00:28:56.420 --> 00:28:58.420]  就更加是這樣
[00:28:58.420 --> 00:29:00.420]  所以你留意到
[00:29:00.420 --> 00:29:02.420]  原來蘇羅他犯了這個錯
[00:29:02.420 --> 00:29:04.420]  就在困境裡面
[00:29:04.420 --> 00:29:06.420]  來求問神
[00:29:06.420 --> 00:29:08.420]  但是當在暗暗之中
[00:29:08.420 --> 00:29:10.420]  手露曙光
[00:29:10.420 --> 00:29:12.420]  那就沒有再生求問了
[00:29:12.420 --> 00:29:14.420]  究竟現在做這件事
[00:29:14.420 --> 00:29:16.420]  是不是合乎神的心意呢
[00:29:16.420 --> 00:29:18.420]  結果就是不幸的後果
[00:29:18.420 --> 00:29:20.420]  所以我們要很小心
[00:29:20.420 --> 00:29:22.420]  其實結果是最次要的
[00:29:22.420 --> 00:29:24.420]  最重要就是對神是不是尊重
[00:29:24.420 --> 00:29:26.420]  我們一定要好好的
[00:29:26.420 --> 00:29:28.420]  去提醒自己
[00:29:28.420 --> 00:29:30.420]  我們要尊重我們的神
[00:29:30.420 --> 00:29:32.420]  接著就是今晚的主題
[00:29:32.420 --> 00:29:34.420]  就是興忽民情
[00:29:34.420 --> 00:29:36.420]  一個政治人物
[00:29:36.420 --> 00:29:38.420]  是一個很懂得
[00:29:38.420 --> 00:29:40.420]  把握機會的人
[00:29:40.420 --> 00:29:42.420]  甚至是沒有什麼立場的
[00:29:42.420 --> 00:29:44.420]  他主要的立場是什麼
[00:29:44.420 --> 00:29:46.420]  對自己有利
[00:29:46.420 --> 00:29:48.420]  這個就是最重要的立場
[00:29:48.420 --> 00:29:50.420]  所以你看到有些政黨
[00:29:50.420 --> 00:29:52.420]  有些政治人物
[00:29:52.420 --> 00:29:54.420]  去講一套就做一套的
[00:29:54.420 --> 00:29:56.420]  甚至會否定自己以前講的東西
[00:29:56.420 --> 00:29:58.420]  你想一下
[00:29:58.420 --> 00:30:00.420]  那個什麼麥玲玲呢
[00:30:00.420 --> 00:30:02.420]  那時候林作
[00:30:02.420 --> 00:30:04.420]  就是在娛樂戲院
[00:30:04.420 --> 00:30:06.420]  現在叫娛樂行
[00:30:06.420 --> 00:30:08.420]  就是以前的娛樂戲院
[00:30:08.420 --> 00:30:10.420]  就是我看《沖天大火災》
[00:30:10.420 --> 00:30:12.420]  那個地方
[00:30:12.420 --> 00:30:14.420]  斜對面就是皇后戲院
[00:30:14.420 --> 00:30:16.420]  現在就變成了一個
[00:30:16.420 --> 00:30:18.420]  商業的借樓宇
[00:30:18.420 --> 00:30:20.420]  林作那裡就搞了
[00:30:20.420 --> 00:30:22.420]  什麼加密貨幣
[00:30:22.420 --> 00:30:24.420]  就說你的選址很漂亮
[00:30:24.420 --> 00:30:26.420]  最旺財
[00:30:26.420 --> 00:30:28.420]  但是誰知道後來
[00:30:28.420 --> 00:30:30.420]  林作被人抓
[00:30:30.420 --> 00:30:32.420]  他就說我沒有說過
[00:30:32.420 --> 00:30:34.420]  但是不要忘記
[00:30:34.420 --> 00:30:36.420]  有那些記錄在那裡
[00:30:36.420 --> 00:30:38.420]  所以你留意到
[00:30:38.420 --> 00:30:40.420]  很多時候一些政治人物
[00:30:40.420 --> 00:30:42.420]  前言不對後語
[00:30:42.420 --> 00:30:44.420]  蘇羅就很懂得把握機會
[00:30:44.420 --> 00:30:46.420]  他要將敵人來帶去殲滅
[00:30:46.420 --> 00:30:48.420]  竟然要求百姓
[00:30:48.420 --> 00:30:50.420]  立下誓言
[00:30:50.420 --> 00:30:52.420]  能夠完成任務
[00:30:52.420 --> 00:30:54.420]  就不可以來帶去進食
[00:30:54.420 --> 00:30:56.420]  這個就好像不斬留難
[00:30:56.420 --> 00:30:58.420]  誓不還那樣
[00:30:58.420 --> 00:31:00.420]  我們看看第14章的第24節
[00:31:00.420 --> 00:31:16.420]  蘇羅他自己
[00:31:16.420 --> 00:31:18.420]  為了要
[00:31:18.420 --> 00:31:20.420]  建功立業
[00:31:20.420 --> 00:31:22.420]  為了要乘勝追擊
[00:31:22.420 --> 00:31:24.420]  他沒有體會到跟隨他那些百姓
[00:31:24.420 --> 00:31:26.420]  那些戰士
[00:31:26.420 --> 00:31:28.420]  已經很累了
[00:31:28.420 --> 00:31:30.420]  就要他們立誓
[00:31:30.420 --> 00:31:32.420]  不去殺光敵人
[00:31:32.420 --> 00:31:34.420]  是不可以吃東西的
[00:31:34.420 --> 00:31:36.420]  要誰吃東西就有問題了
[00:31:36.420 --> 00:31:38.420]  他只是要求達到自己的目的
[00:31:38.420 --> 00:31:40.420]  沒有看出人民的需要
[00:31:40.420 --> 00:31:42.420]  輕率落決定
[00:31:42.420 --> 00:31:44.420]  就帶來了很大的惡果
[00:31:44.420 --> 00:31:46.420]  而當時百姓
[00:31:46.420 --> 00:31:48.420]  原來當時百姓
[00:31:48.420 --> 00:31:50.420]  已經身心疲累了
[00:31:50.420 --> 00:31:52.420]  他們打仗
[00:31:52.420 --> 00:31:54.420]  很累
[00:31:54.420 --> 00:31:56.420]  但又不敢翼子
[00:31:56.420 --> 00:31:58.420]  因為一定要逼他們
[00:31:58.420 --> 00:32:00.420]  來起誓
[00:32:00.420 --> 00:32:02.420]  那時候如果
[00:32:02.420 --> 00:32:04.420]  起了誓
[00:32:04.420 --> 00:32:06.420]  違反了這個誓言的時候
[00:32:06.420 --> 00:32:08.420]  很懼怕神的刑罰
[00:32:08.420 --> 00:32:10.420]  就正如現在香港
[00:32:10.420 --> 00:32:12.420]  有些人很無奈
[00:32:12.420 --> 00:32:14.420]  因為要面對的是什麼
[00:32:14.420 --> 00:32:16.420]  他們就是因為很害怕
[00:32:16.420 --> 00:32:18.420]  所以不敢進食
[00:32:18.420 --> 00:32:20.420]  你看不看到BBC
