
[00:00:00.000 --> 00:00:04.120]  羅馬尼亞在歐洲的東部
[00:19:49.840 --> 00:19:52.960]  以色列的民族禱告
[00:19:52.960 --> 00:19:57.600]  慕約翰牧師為烏干特禱告
[00:19:57.600 --> 00:20:00.520]  羅馬尼亞有一位牧師為國家禱告
[00:20:00.520 --> 00:20:03.120]  神都改變 神都聽
[00:20:03.120 --> 00:20:06.000]  今日我們面對的香港
[00:20:06.000 --> 00:20:07.240]  經濟下行
[00:20:07.240 --> 00:20:11.960]  美國對中國的壓力會越來越大
[00:20:11.960 --> 00:20:14.200]  新冠疫情還未減退
[00:20:14.200 --> 00:20:17.000]  政治轉型貧富懸殊
[00:20:17.000 --> 00:20:18.920]  人心不穩
[00:20:18.920 --> 00:20:21.400]  你說我一個小市民
[00:20:21.400 --> 00:20:23.280]  我沒有事做到出來的
[00:20:23.280 --> 00:20:25.280]  你做到 你可以祈禱
[00:20:25.280 --> 00:20:27.160]  我們可以一起祈禱
[00:20:27.160 --> 00:20:30.760]  這個禱告不單止為國家祈禱
[00:20:30.760 --> 00:20:33.120]  你自己也為自己祈禱
[00:20:33.120 --> 00:20:34.680]  你說我有很多困難
[00:20:34.680 --> 00:20:35.960]  我站都站不穩
[00:20:35.960 --> 00:20:37.200]  我經常有病
[00:20:37.200 --> 00:20:39.120]  上班老闆不喜歡
[00:20:39.120 --> 00:20:41.080]  IQ不夠高
[00:20:41.080 --> 00:20:42.320]  EQ不夠高
[00:20:42.320 --> 00:20:43.840]  SQ都不夠高
[00:20:43.840 --> 00:20:46.320]  你的禱告
[00:20:46.320 --> 00:20:49.080]  如果神聽以色列的禱告
[00:20:49.080 --> 00:20:50.520]  聽慕約翰的禱告
[00:20:50.520 --> 00:20:51.960]  改變整個國家
[00:20:51.960 --> 00:20:53.520]  更加可以改變你
[00:20:53.520 --> 00:20:56.600]  你可以得著一個新的開始
[00:20:56.600 --> 00:20:58.800]  所以弟兄姊妹
[00:20:58.800 --> 00:21:04.400]  我們在神面前禱告
[00:21:04.400 --> 00:21:06.800]  就能夠改變自己的命運
[00:21:06.800 --> 00:21:09.160]  也可以改變香港的命運
[00:21:09.160 --> 00:21:12.360]  改變整個世界的命運
[00:21:12.360 --> 00:21:15.480]  聖經裏面有很多經文鼓勵我們禱告
[00:21:15.480 --> 00:21:17.880]  而且那個應許很奇妙
[00:21:17.880 --> 00:21:19.120]  我時間關係
[00:21:19.120 --> 00:21:21.640]  只選了三段跟大家分享
[00:21:21.640 --> 00:21:25.800]  第一段是提摩太前書第二章一到二節
[00:21:25.800 --> 00:21:27.280]  保羅那時還在監獄
[00:21:27.280 --> 00:21:28.760]  他的徒弟
[00:21:28.760 --> 00:21:32.360]  他差不多認做兒子的提摩太
[00:21:32.360 --> 00:21:34.440]  他寫信給提摩太
[00:21:34.440 --> 00:21:36.040]  因此我勸你
[00:21:36.040 --> 00:21:38.320]  最重要的是要為萬人
[00:21:38.320 --> 00:21:39.360]  為君王
[00:21:39.360 --> 00:21:41.960]  為一切有權位的懇求
[00:21:41.960 --> 00:21:44.120]  禱告代求和感恩
[00:21:44.120 --> 00:21:45.880]  好讓我們可以
[00:21:45.880 --> 00:21:49.520]  敬虔莊重地過平靜安穩的日子
[00:21:49.520 --> 00:21:52.960]  大家喜不喜歡過一個平靜安穩的日子
[00:21:52.960 --> 00:21:54.520]  現在你說沒有一口好吃
[00:21:54.520 --> 00:21:56.440]  這樣連吃街食都不行
[00:21:56.440 --> 00:21:59.240]  只有兩個人
[00:21:59.240 --> 00:22:00.600]  但是我們祈禱
[00:22:00.600 --> 00:22:02.200]  我們為政府禱告
[00:22:02.200 --> 00:22:03.480]  為特朗普
[00:22:03.480 --> 00:22:04.800]  我們怎麼為他禱告
[00:22:04.800 --> 00:22:05.840]  為他禱告
[00:22:05.840 --> 00:22:07.360]  神會不會改變我們的社會
[00:22:07.360 --> 00:22:10.160]  神會不會改變我們的政府
[00:22:10.160 --> 00:22:11.800]  神會不會改變一些
[00:22:11.800 --> 00:22:15.480]  一些我們覺得很麻煩的
[00:22:15.480 --> 00:22:16.760]  譬如我們的老闆
[00:22:16.760 --> 00:22:17.840]  我們的同事
[00:22:17.840 --> 00:22:18.720]  我們的家人
[00:22:18.720 --> 00:22:20.480]  神可以改變
[00:22:20.480 --> 00:22:24.160]  詩篇107篇28到29節
[00:22:24.160 --> 00:22:27.120]  「於是他們在急難中呼求耶和華
[00:22:27.120 --> 00:22:29.640]  祂就拯救他們脫離困苦
[00:22:29.640 --> 00:22:31.280]  祂使狂風止息
[00:22:31.280 --> 00:22:33.640]  海浪就平靜無聲
[00:22:33.640 --> 00:22:35.040]  上帝聽禱告」
[00:22:35.040 --> 00:22:37.080]  耶穌基督平靜風浪
[00:22:37.080 --> 00:22:40.560]  耶穌基督都能夠平靜你生命裏面的風浪
[00:22:40.560 --> 00:22:44.000]  耶穌自己在《馬太福音》7章第7節這樣應許
[00:22:44.000 --> 00:22:45.960]  「你們祈求就給你們
[00:22:45.960 --> 00:22:47.760]  尋找就尋見
[00:22:47.760 --> 00:22:49.560]  叩門就為你們開門」
[00:22:49.560 --> 00:22:51.760]  哇!應許這個多厲害
[00:22:51.760 --> 00:22:54.960]  上帝說「你求甚麼我都給你」
[00:22:54.960 --> 00:22:58.120]  你要做一件事
[00:22:58.120 --> 00:22:59.960]  就好像以色列那樣
[00:22:59.960 --> 00:23:01.640]  那五個元素
[00:23:01.640 --> 00:23:03.640]  或者歸納為
[00:23:03.640 --> 00:23:06.640]  將神放在你心中的第一位
[00:23:06.640 --> 00:23:09.040]  究竟我今天所做的
[00:23:09.040 --> 00:23:11.240]  上帝喜不喜歡
[00:23:11.240 --> 00:23:12.960]  我所說的
[00:23:12.960 --> 00:23:15.600]  上帝喜不喜歡
[00:23:15.600 --> 00:23:18.560]  如果你放祂在第一位的時候
[00:23:18.560 --> 00:23:19.680]  你就好了
[00:23:19.680 --> 00:23:23.080]  我最近寫了一篇電子通訊文章
[00:23:23.080 --> 00:23:24.160]  我提到
[00:23:24.160 --> 00:23:25.960]  我們說話
[00:23:25.960 --> 00:23:27.560]  很多時候我們不小心
[00:23:27.560 --> 00:23:29.560]  我見到一些人
[00:23:29.560 --> 00:23:31.040]  平時說話好端端
[00:23:31.040 --> 00:23:33.520]  但他一上網就開口罵人
[00:23:33.520 --> 00:23:34.720]  毫不留情
[00:23:34.720 --> 00:23:37.720]  尖酸刻薄
[00:23:37.720 --> 00:23:38.880]  這個就不敬虔
[00:23:38.880 --> 00:23:41.200]  如果你以上帝為第一位的話
[00:23:41.200 --> 00:23:43.360]  無論你在網上也好
[00:23:43.360 --> 00:23:44.640]  你在網下也好
[00:23:44.640 --> 00:23:45.440]  你在面談也好
[00:23:45.440 --> 00:23:45.960]  在Zoom也好
[00:23:45.960 --> 00:23:51.680]  我們都會好像聖經那樣教導
[00:23:51.680 --> 00:23:55.280]  保羅教導提摩太
[00:23:55.280 --> 00:23:58.160]  為他們禱告
[00:23:58.160 --> 00:24:00.640]  我們有一個溫柔的心
[00:24:00.640 --> 00:24:06.800]  準備好回答別人問我們的信仰的恩由
[00:24:06.800 --> 00:24:10.880]  過一個敬虔的生活
[00:24:10.880 --> 00:24:13.280]  態度真誠的
[00:24:13.280 --> 00:24:15.280]  以神為首的生活
[00:24:15.280 --> 00:24:17.000]  神就聽我們的禱告
[00:24:17.000 --> 00:24:19.480]  所以最後
[00:24:19.480 --> 00:24:23.600]  總括整個以色列記
[00:24:23.600 --> 00:24:26.240]  我提過以色列記的中心思想
[00:24:26.240 --> 00:24:27.840]  就是神是信實的
[00:24:27.840 --> 00:24:29.760]  我們不信實祂也信實
[00:24:29.760 --> 00:24:33.000]  祂帶領猶太人回到聖殿
[00:24:33.000 --> 00:24:35.320]  回到耶路撒冷
[00:24:35.320 --> 00:24:37.920]  神有恩典有賢賢文
[00:24:37.920 --> 00:24:39.360]  神聽禱告
[00:24:39.360 --> 00:24:42.960]  所以今天讓我們學習以色列的榜樣
[00:24:42.960 --> 00:24:46.320]  將神放在你生命的第一位
[00:24:46.320 --> 00:24:49.080]  以敬虔和真誠的心
[00:24:49.080 --> 00:24:51.560]  在神面前認罪悔改
[00:24:51.560 --> 00:24:55.080]  憑信心為香港、中國和世界禱告
[00:24:55.080 --> 00:24:57.600]  你不要覺得自己力量有限
[00:24:57.600 --> 00:24:59.680]  你的力量、我的力量雖然有限
[00:24:59.680 --> 00:25:01.720]  但我們禱告的力量無限
[00:25:01.720 --> 00:25:04.520]  神怎樣聽羅馬尼亞牧師禱告
[00:25:04.520 --> 00:25:06.720]  怎樣聽烏干達牧師禱告
[00:25:06.720 --> 00:25:08.600]  怎樣聽以色列禱告
[00:25:08.600 --> 00:25:11.720]  神今天都會聽你和我的禱告
[00:25:11.720 --> 00:25:13.120]  我們的神沒有改變
[00:25:13.120 --> 00:25:16.320]  我們的神是信實的
[00:25:16.320 --> 00:25:17.920]  我們來到祂面前
[00:25:17.920 --> 00:25:20.440]  為自己、為家庭
[00:25:20.440 --> 00:25:22.560]  為我們全恩堂教會
[00:25:22.560 --> 00:25:26.560]  為香港、為中國、為整個世界禱告
[00:25:26.560 --> 00:25:31.520]  叫我們能夠有莊重、平靜、安穩的日子
[00:25:31.520 --> 00:25:33.320]  叫世界得和平
[00:25:33.320 --> 00:25:38.320]  叫各地的人民可以從這個疫症中跳出來
[00:25:38.320 --> 00:25:42.920]  我們重新教會在這個世上得到復興
[00:25:42.920 --> 00:25:45.280]  我們一起低頭祈禱
[00:25:45.280 --> 00:25:47.960]  我首先請大家用半分鐘的時間安靜
[00:25:47.960 --> 00:25:49.480]  為你自己禱告
[00:25:49.480 --> 00:25:53.440]  你對上帝說:主,我承認過犯
[00:25:53.440 --> 00:25:55.520]  我求祢幫助我
[00:25:55.520 --> 00:25:56.560]  求祢潔淨我
[00:25:56.560 --> 00:25:57.640]  求祢賜福給我
[00:25:57.640 --> 00:25:59.360]  求祢改變我的命運
[00:25:59.360 --> 00:26:02.520]  改變我的家庭、我的社會的命運
[00:26:02.520 --> 00:26:03.840]  大家安靜半分鐘後
[00:26:03.840 --> 00:26:05.240]  我就為大家祈禱
[00:26:09.320 --> 00:26:11.320]  主,我們來到面前
[00:26:11.320 --> 00:26:13.320]  為全恩堂弟兄姊妹感恩
[00:26:13.320 --> 00:26:17.320]  我們有心志、有渴望
[00:26:17.320 --> 00:26:23.320]  在這個時候一起敬拜、有交通
[00:26:23.320 --> 00:26:26.320]  主,雖然疫情令我們不能夠有實體聚會
[00:26:26.320 --> 00:26:28.320]  但我們的心都是黏在一起的
[00:26:28.320 --> 00:26:29.320]  我們感謝祢
[00:26:29.320 --> 00:26:33.320]  我們彼此相顧、彼此顧念
[00:26:33.320 --> 00:26:34.320]  我們感謝神的恩典
[00:26:34.320 --> 00:26:38.320]  主,我們為我們當中的弟兄姊妹
[00:26:38.320 --> 00:26:39.320]  遇上不同的困難
[00:26:39.320 --> 00:26:44.320]  我們有些事情似乎沒有辦法
[00:26:44.320 --> 00:26:46.320]  憑自己的力量可以改變
[00:26:46.320 --> 00:26:51.320]  但我們今天看到你的話語
[00:26:51.320 --> 00:26:52.320]  你提醒我們
[00:26:52.320 --> 00:26:53.320]  你聽禱告
[00:26:53.320 --> 00:26:56.320]  禱告可以改變我們的命運
[00:26:56.320 --> 00:27:00.320]  我們也知道禱告不單止可以改變我們的命運
[00:27:00.320 --> 00:27:04.320]  也可以改變我們的香港、我們的國家
[00:27:04.320 --> 00:27:07.320]  我們的世界的命運
[00:27:07.320 --> 00:27:09.320]  主,我們求祢恩代
[00:27:09.320 --> 00:27:12.320]  祢垂聽你的兒女在祢面前的禱告
[00:27:12.320 --> 00:27:15.320]  我們願意在祢面前認罪悔改
[00:27:15.320 --> 00:27:19.320]  為自己、為社會、為家庭認罪悔改
[00:27:19.320 --> 00:27:22.320]  求祢施恩憐憫香港
[00:27:22.320 --> 00:27:24.320]  施恩憐憫中國
[00:27:24.320 --> 00:27:26.320]  施恩憐憫世界
[00:27:26.320 --> 00:27:28.320]  施恩憐憫我們每一個人
[00:27:28.320 --> 00:27:30.320]  施恩憐憫我們的教會
[00:27:30.320 --> 00:27:32.320]  施恩憐憫我們的阿灣
[00:27:32.320 --> 00:27:34.320]  因為有很多小朋友等著回來
[00:27:34.320 --> 00:27:36.320]  但直接回不來
[00:27:36.320 --> 00:27:37.320]  我們有很多的團體
[00:27:37.320 --> 00:27:38.320]  我們的崇拜
[00:27:38.320 --> 00:27:40.320]  我們渴望一起回來
[00:27:40.320 --> 00:27:42.320]  一起有聚餐的時間
[00:27:42.320 --> 00:27:43.320]  一起有敬拜
[00:27:43.320 --> 00:27:44.320]  有讀經的時間
[00:27:44.320 --> 00:27:45.320]  有團體的時間
[00:27:45.320 --> 00:27:49.320]  我們求祢叫疫情消退
[00:27:49.320 --> 00:27:52.320]  求祢叫我們彼此相愛
[00:27:52.320 --> 00:27:54.320]  彼此享受一切的交通
[00:27:54.320 --> 00:27:55.320]  我們多謝祢
[00:27:55.320 --> 00:27:58.320]  我們深信祢的應許凡求得著
[00:27:58.320 --> 00:28:00.320]  我們在祢面前奉耶穌基督的命求
[00:28:00.320 --> 00:28:01.320]  阿門
