
[00:00:00.000 --> 00:00:04.920]  我們這個題目就是《從聖經看疫症大流行》
[00:17:05.720 --> 00:17:07.720]  講到瘟疫
[00:17:07.720 --> 00:17:09.720]  被人看到
[00:17:09.720 --> 00:17:11.720]  是一個神的審判
[00:17:11.720 --> 00:17:13.720]  的情況
[00:17:13.720 --> 00:17:15.720]  當有這些出來
[00:17:15.720 --> 00:17:17.720]  人就要去留意
[00:17:17.720 --> 00:17:19.720]  會不會是
[00:17:19.720 --> 00:17:21.720]  我們已經去到一個很大的問題
[00:17:21.720 --> 00:17:23.720]  所以
[00:17:23.720 --> 00:17:25.720]  你看回
[00:17:25.720 --> 00:17:27.720]  新約
[00:17:27.720 --> 00:17:29.720]  現在看到經文
[00:17:29.720 --> 00:17:31.720]  耶穌在不同的地方
[00:17:31.720 --> 00:17:33.720]  都有去預言
[00:17:33.720 --> 00:17:35.720]  關於末世的時間
[00:17:35.720 --> 00:17:37.720]  的事
[00:17:37.720 --> 00:17:39.720]  路加福音這裏就說
[00:17:39.720 --> 00:17:41.720]  末世的時間
[00:17:41.720 --> 00:17:43.720]  前文後理講耶穌的預言
[00:17:43.720 --> 00:17:45.720]  末世的時間
[00:17:45.720 --> 00:17:47.720]  會怎樣呢?會有地震,地要大大震動
[00:17:47.720 --> 00:17:49.720]  這是末世現象
[00:17:49.720 --> 00:17:51.720]  其中一個
[00:17:51.720 --> 00:17:53.720]  昨天加州有地震
[00:17:53.720 --> 00:17:55.720]  雪上加霜
[00:17:55.720 --> 00:17:57.720]  如果你看回數據
[00:17:57.720 --> 00:17:59.720]  近年地震是非常多和密
[00:17:59.720 --> 00:18:01.720]  這一百年裏
[00:18:01.720 --> 00:18:03.720]  歷史上
[00:18:03.720 --> 00:18:05.720]  從沒有這麼密的地震
[00:18:05.720 --> 00:18:07.720]  每一次的規模都很大
[00:18:07.720 --> 00:18:09.720]  我不詳細說
[00:18:09.720 --> 00:18:11.720]  今天不是說地震
[00:18:11.720 --> 00:18:13.720]  但這裏特別說
[00:18:13.720 --> 00:18:15.720]  地要大大震動
[00:18:15.720 --> 00:18:17.720]  多處必有饑荒瘟疫
[00:18:17.720 --> 00:18:19.720]  特別提到瘟疫
[00:18:19.720 --> 00:18:21.720]  又有可怕的異象
[00:18:21.720 --> 00:18:23.720]  和大神跡在天上顯現
[00:18:23.720 --> 00:18:25.720]  所以
[00:18:25.720 --> 00:18:27.720]  會不會有些很奇特的事
[00:18:27.720 --> 00:18:29.720]  會發生?有機會
[00:18:29.720 --> 00:18:31.720]  因為聖經預言
[00:18:31.720 --> 00:18:33.720]  有一些假冒
[00:18:33.720 --> 00:18:35.720]  真正信仰的所謂先知
[00:18:35.720 --> 00:18:37.720]  甚至說自己是基督
[00:18:37.720 --> 00:18:39.720]  即是耶穌
[00:18:39.720 --> 00:18:41.720]  想人信他還可以行神蹟
[00:18:41.720 --> 00:18:43.720]  所以不只是看神蹟
[00:18:43.720 --> 00:18:45.720]  你會覺得那是對還是錯
[00:18:45.720 --> 00:18:47.720]  不是
[00:18:47.720 --> 00:18:49.720]  在末世的時候也有這些
[00:18:49.720 --> 00:18:51.720]  很混亂
[00:18:51.720 --> 00:18:53.720]  很多假先知
[00:18:53.720 --> 00:18:55.720]  今天也不是說
[00:18:55.720 --> 00:18:57.720]  大先知,是假假先知
[00:18:57.720 --> 00:18:59.720]  但你會看到
[00:18:59.720 --> 00:19:01.720]  這段經文特別提到瘟疫
[00:19:01.720 --> 00:19:03.720]  另外有段經文
[00:19:03.720 --> 00:19:05.720]  就是啟示錄
[00:19:05.720 --> 00:19:07.720]  大家都聽過啟示錄
[00:19:07.720 --> 00:19:09.720]  是聖經最後一本書
[00:19:09.720 --> 00:19:11.720]  講很多將來的事
[00:19:11.720 --> 00:19:13.720]  在六章八字裡面特別說
[00:19:13.720 --> 00:19:15.720]  啟示錄的作者
[00:19:15.720 --> 00:19:17.720]  約翰,這個使徒
[00:19:17.720 --> 00:19:19.720]  他見到異象
[00:19:19.720 --> 00:19:21.720]  將來會怎樣呢?
[00:19:21.720 --> 00:19:23.720]  他說他看到
[00:19:23.720 --> 00:19:25.720]  有一個灰色的馬
[00:19:25.720 --> 00:19:27.720]  灰馬
[00:19:27.720 --> 00:19:29.720]  騎在馬上
[00:19:29.720 --> 00:19:31.720]  那個人的名字叫死亡
[00:19:31.720 --> 00:19:33.720]  陰虎隨著他們
[00:19:33.720 --> 00:19:35.720]  真的是死神
[00:19:35.720 --> 00:19:37.720]  基本上
[00:19:37.720 --> 00:19:39.720]  有權定賜給他們
[00:19:39.720 --> 00:19:41.720]  就可以用刀劍
[00:19:41.720 --> 00:19:43.720]  這匹灰馬和死神
[00:19:43.720 --> 00:19:45.720]  一個叫死亡的角色
[00:19:45.720 --> 00:19:47.720]  就用刀劍
[00:19:47.720 --> 00:19:49.720]  饑荒瘟疫野獸
[00:19:49.720 --> 00:19:51.720]  殺害地上四分之一的人
[00:19:51.720 --> 00:19:53.720]  你會看到規模很大
[00:19:53.720 --> 00:19:55.720]  就是
[00:19:55.720 --> 00:19:57.720]  是一個
[00:19:57.720 --> 00:19:59.720]  全面性的
[00:19:59.720 --> 00:20:01.720]  你會看到
[00:20:01.720 --> 00:20:03.720]  刀劍包括戰爭
[00:20:03.720 --> 00:20:05.720]  饑荒
[00:20:05.720 --> 00:20:07.720]  瘟疫
[00:20:07.720 --> 00:20:09.720]  其實
[00:20:09.720 --> 00:20:11.720]  我前陣子在
[00:20:11.720 --> 00:20:13.720]  教會講末世
[00:20:13.720 --> 00:20:15.720]  講道有一段短片
[00:20:15.720 --> 00:20:17.720]  都提過當你研究
[00:20:17.720 --> 00:20:19.720]  在很多歷史上的
[00:20:19.720 --> 00:20:21.720]  一些瘟疫
[00:20:21.720 --> 00:20:23.720]  或者是饑荒,兩樣東西是
[00:20:23.720 --> 00:20:25.720]  黏在一起的,加上打仗
[00:20:25.720 --> 00:20:27.720]  幾樣東西是黏在一起的
[00:20:27.720 --> 00:20:29.720]  當然你說究竟
[00:20:29.720 --> 00:20:31.720]  它是什麼時間發生
[00:20:31.720 --> 00:20:33.720]  這裡沒有講,是講到
[00:20:33.720 --> 00:20:35.720]  在末後的日子會有
[00:20:35.720 --> 00:20:37.720]  很大量的人
[00:20:37.720 --> 00:20:39.720]  會死亡
[00:20:39.720 --> 00:20:41.720]  是因著
[00:20:41.720 --> 00:20:43.720]  刀劍、戰爭、饑荒、瘟疫
[00:20:43.720 --> 00:20:45.720]  其實我們
[00:20:45.720 --> 00:20:47.720]  在這個日子
[00:20:47.720 --> 00:20:49.720]  看到這些瘟疫越來越厲害
[00:20:49.720 --> 00:20:51.720]  或者打仗的饑荒
[00:20:51.720 --> 00:20:53.720]  譬如現在瘟疫的情況
[00:20:53.720 --> 00:20:55.720]  有很多人已經開始
[00:20:55.720 --> 00:20:57.720]  去講
[00:20:57.720 --> 00:20:59.720]  各個國家都有很大的
[00:20:59.720 --> 00:21:01.720]  困難
[00:21:01.720 --> 00:21:03.720]  亦都有可能
[00:21:03.720 --> 00:21:05.720]  引進將
[00:21:05.720 --> 00:21:07.720]  接下來會有所謂一個
[00:21:07.720 --> 00:21:09.720]  戰爭的可能性
[00:21:09.720 --> 00:21:11.720]  當各個國家都面對
[00:21:11.720 --> 00:21:13.720]  這些困難的時候
[00:21:13.720 --> 00:21:15.720]  就會資源的爭奪
[00:21:15.720 --> 00:21:17.720]  等等,有很多
[00:21:17.720 --> 00:21:19.720]  這樣的可能性,所以大家可能都真的要
[00:21:19.720 --> 00:21:21.720]  預了,而這件事
[00:21:21.720 --> 00:21:23.720]  是聖經在啟示錄
[00:21:23.720 --> 00:21:25.720]  世已經預言
[00:21:25.720 --> 00:21:27.720]  有這樣的情況出現
[00:21:27.720 --> 00:21:29.720]  不知何時
[00:21:29.720 --> 00:21:31.720]  我們看到這些現象
[00:21:31.720 --> 00:21:33.720]  我們基督徒就會這樣看
[00:21:33.720 --> 00:21:35.720]  你看到這些現象
[00:21:35.720 --> 00:21:37.720]  越來越近,我們就會
[00:21:37.720 --> 00:21:39.720]  更加去
[00:21:39.720 --> 00:21:41.720]  警告
[00:21:41.720 --> 00:21:43.720]  所以
[00:21:43.720 --> 00:21:45.720]  瘟疫其實是
[00:21:45.720 --> 00:21:47.720]  一個給予我們
[00:21:47.720 --> 00:21:49.720]  一個警號
[00:21:49.720 --> 00:21:51.720]  你說究竟這些瘟疫
[00:21:51.720 --> 00:21:53.720]  OK
[00:21:53.720 --> 00:21:55.720]  他是神的審判
[00:21:55.720 --> 00:21:57.720]  或者
[00:21:57.720 --> 00:21:59.720]  這些瘟疫出來的時候
[00:21:59.720 --> 00:22:01.720]  有一個這麼大的
[00:22:01.720 --> 00:22:03.720]  影響,究竟
[00:22:03.720 --> 00:22:05.720]  我們怎樣看呢?
[00:22:05.720 --> 00:22:07.720]  是不是神搞出來的呢?
[00:22:07.720 --> 00:22:09.720]  一會兒我都會處理這個問題
[00:22:09.720 --> 00:22:11.720]  但是,大家要先
[00:22:11.720 --> 00:22:13.720]  去看一看一件事
[00:22:13.720 --> 00:22:15.720]  其實
[00:22:15.720 --> 00:22:17.720]  這些瘟疫的
[00:22:17.720 --> 00:22:19.720]  出現,起碼要看到出現
[00:22:19.720 --> 00:22:21.720]  就會看到
[00:22:21.720 --> 00:22:23.720]  或者戰爭
[00:22:23.720 --> 00:22:25.720]  饑荒的出現
[00:22:25.720 --> 00:22:27.720]  大規模的出現,其實反過來
[00:22:27.720 --> 00:22:29.720]  究竟神為什麼要搞這些
[00:22:29.720 --> 00:22:31.720]  停一停,你先看看
[00:22:31.720 --> 00:22:33.720]  倒過來我們看聖經
[00:22:33.720 --> 00:22:35.720]  聖經一早已經有
[00:22:35.720 --> 00:22:37.720]  這樣的預告
[00:22:37.720 --> 00:22:39.720]  就是說
[00:22:39.720 --> 00:22:41.720]  這個
[00:22:41.720 --> 00:22:43.720]  出現,從聖經
[00:22:43.720 --> 00:22:45.720]  怎樣看這個瘟疫大流行
[00:22:45.720 --> 00:22:47.720]  疫症大流行
[00:22:47.720 --> 00:22:49.720]  就是聖經給我們看到
[00:22:49.720 --> 00:22:51.720]  其實一早已經說了
[00:22:51.720 --> 00:22:53.720]  會有這樣的情況出現
[00:22:53.720 --> 00:22:55.720]  所以,其實基督徒
[00:22:55.720 --> 00:22:57.720]  就不會驚訝
[00:22:57.720 --> 00:22:59.720]  不會驚訝
[00:22:59.720 --> 00:23:01.720]  出現這些事,只不過
[00:23:01.720 --> 00:23:03.720]  大家都不想,也會面對
[00:23:03.720 --> 00:23:05.720]  也不是說
[00:23:05.720 --> 00:23:07.720]  基督徒個個都可以避免
[00:23:07.720 --> 00:23:09.720]  這些瘟疫
[00:23:09.720 --> 00:23:11.720]  為什麼會有假先知呢?
[00:23:11.720 --> 00:23:13.720]  如果你看看
[00:23:13.720 --> 00:23:15.720]  一些網站,或者
[00:23:15.720 --> 00:23:17.720]  很多時候會和大家分享
[00:23:17.720 --> 00:23:19.720]  很多一些所謂
[00:23:19.720 --> 00:23:21.720]  異端、異教
[00:23:21.720 --> 00:23:23.720]  講末日的
[00:23:23.720 --> 00:23:25.720]  這些
[00:23:25.720 --> 00:23:27.720]  用這些末日的一種
[00:23:27.720 --> 00:23:29.720]  的
[00:23:29.720 --> 00:23:31.720]  氣氛
[00:23:31.720 --> 00:23:33.720]  嚇人,其實
[00:23:33.720 --> 00:23:35.720]  他也不是完全錯,但是
[00:23:35.720 --> 00:23:37.720]  他就會用他的方法
[00:23:37.720 --> 00:23:39.720]  來說,但是
[00:23:39.720 --> 00:23:41.720]  很多時候他都會
[00:23:41.720 --> 00:23:43.720]  說,有瘟疫
[00:23:43.720 --> 00:23:45.720]  有這些病痛
[00:23:45.720 --> 00:23:47.720]  所以,你要
[00:23:47.720 --> 00:23:49.720]  靠我,我就會有一些
[00:23:49.720 --> 00:23:51.720]  他說自己能夠
[00:23:51.720 --> 00:23:53.720]  解決這些問題,他就會
[00:23:53.720 --> 00:23:55.720]  可能會弄一些藥
[00:23:55.720 --> 00:23:57.720]  譬如最出名的就是
[00:23:57.720 --> 00:23:59.720]  香港錫安教會,雙氧水
[00:23:59.720 --> 00:24:01.720]  其實
[00:24:01.720 --> 00:24:03.720]  他就會有很多所謂
[00:24:03.720 --> 00:24:05.720]  怪力亂神,很多
[00:24:05.720 --> 00:24:07.720]  不同的宗教
[00:24:07.720 --> 00:24:09.720]  因為人的心
[00:24:09.720 --> 00:24:11.720]  你面對到瘟疫
[00:24:11.720 --> 00:24:13.720]  你就會很害怕
[00:24:13.720 --> 00:24:15.720]  不知道怎麼辦
[00:24:15.720 --> 00:24:17.720]  所以,其實那些
[00:24:17.720 --> 00:24:19.720]  很多異端,或者很多新興宗教
[00:24:19.720 --> 00:24:21.720]  尤其是講這些末日
[00:24:21.720 --> 00:24:23.720]  的感覺
[00:24:23.720 --> 00:24:25.720]  就會是
[00:24:25.720 --> 00:24:27.720]  他都是和我們這樣說,末日來了
[00:24:27.720 --> 00:24:29.720]  但是他導引你
[00:24:29.720 --> 00:24:31.720]  去信一些
[00:24:31.720 --> 00:24:33.720]  沒有根據的東西
[00:24:33.720 --> 00:24:35.720]  或者信那個教主,或者買他的東西
[00:24:35.720 --> 00:24:37.720]  但是
[00:24:37.720 --> 00:24:39.720]  和我們有什麼分別呢
[00:24:39.720 --> 00:24:41.720]  我們就不知道什麼時候是末日
[00:24:41.720 --> 00:24:43.720]  但是再說
[00:24:43.720 --> 00:24:45.720]  就是看這些現象
[00:24:45.720 --> 00:24:47.720]  我們就會看到末日是很近
[00:24:47.720 --> 00:24:49.720]  而在當中,也都知道
[00:24:49.720 --> 00:24:51.720]  背後這些瘟疫
[00:24:51.720 --> 00:24:53.720]  有神的審判
[00:24:53.720 --> 00:24:55.720]  的意識在,不過
[00:24:55.720 --> 00:24:57.720]  因為已經是所謂
[00:24:57.720 --> 00:24:59.720]  全人類面對
[00:24:59.720 --> 00:25:01.720]  所以那些異端
[00:25:01.720 --> 00:25:03.720]  有時候說,你信
[00:25:03.720 --> 00:25:05.720]  就一定不會受瘟疫
[00:25:05.720 --> 00:25:07.720]  我看耶和華見證人的網頁
[00:25:07.720 --> 00:25:09.720]  其實你說基督徒
[00:25:09.720 --> 00:25:11.720]  會不會有機會染病呢
[00:25:11.720 --> 00:25:13.720]  如果大家知道
[00:25:13.720 --> 00:25:15.720]  在我們雪梨
[00:25:15.720 --> 00:25:17.720]  最近有位老牧者
[00:25:17.720 --> 00:25:19.720]  張牧師
[00:25:19.720 --> 00:25:21.720]  他都染了肺炎
[00:25:21.720 --> 00:25:23.720]  他是一個傳統人
[00:25:23.720 --> 00:25:25.720]  他是一個敬虔的
[00:25:25.720 --> 00:25:27.720]  信徒
[00:25:27.720 --> 00:25:29.720]  他都染到的
[00:25:29.720 --> 00:25:31.720]  難道神要審判他嗎
[00:25:31.720 --> 00:25:33.720]  所以就不是這樣看
[00:25:33.720 --> 00:25:35.720]  而是說在末世
[00:25:35.720 --> 00:25:37.720]  已經是一個全人類
[00:25:37.720 --> 00:25:39.720]  要面對的,無一倖免
[00:25:39.720 --> 00:25:41.720]  所以有些人都說,這個病菌
[00:25:41.720 --> 00:25:43.720]  小小的病菌
[00:25:43.720 --> 00:25:45.720]  不會因為你有錢
[00:25:45.720 --> 00:25:47.720]  不會因為你有知識
[00:25:47.720 --> 00:25:49.720]  你可以避免得到
[00:25:49.720 --> 00:25:51.720]  任何人
[00:25:51.720 --> 00:25:53.720]  男女老幼都有機會
[00:25:53.720 --> 00:25:55.720]  是無差別的
[00:25:55.720 --> 00:25:57.720]  所謂
[00:25:57.720 --> 00:25:59.720]  那你說基督徒
[00:25:59.720 --> 00:26:01.720]  信了,或者基督徒
[00:26:01.720 --> 00:26:03.720]  又
[00:26:03.720 --> 00:26:05.720]  面對瘟疫
[00:26:05.720 --> 00:26:07.720]  又好像會染病,怎樣去面對
[00:26:07.720 --> 00:26:09.720]  這個就是關鍵
[00:26:09.720 --> 00:26:11.720]  關鍵就是
[00:26:11.720 --> 00:26:13.720]  剛才我一開始說
[00:26:13.720 --> 00:26:15.720]  聖經說人會面對生老病死
[00:26:15.720 --> 00:26:17.720]  根本我們
[00:26:17.720 --> 00:26:19.720]  就會明白這件事
[00:26:19.720 --> 00:26:21.720]  如果你換一換字眼
[00:26:21.720 --> 00:26:23.720]  不是說瘟疫
[00:26:23.720 --> 00:26:25.720]  非典型肺炎
[00:26:25.720 --> 00:26:27.720]  或者新冠病毒
[00:26:27.720 --> 00:26:29.720]  如果換一換字眼
[00:26:29.720 --> 00:26:31.720]  有人就面對
[00:26:31.720 --> 00:26:33.720]  很難
[00:26:33.720 --> 00:26:35.720]  我有一個絕症
[00:26:35.720 --> 00:26:37.720]  好像世界末日一樣
[00:26:37.720 --> 00:26:39.720]  因為要面對死亡
[00:26:39.720 --> 00:26:41.720]  其實同樣的道理
[00:26:41.720 --> 00:26:43.720]  其實無論
[00:26:43.720 --> 00:26:45.720]  瘟疫或者一些病痛
[00:26:45.720 --> 00:26:47.720]  當然
[00:26:47.720 --> 00:26:49.720]  我們信耶穌
[00:26:49.720 --> 00:26:51.720]  我再說,我們都會看醫生
[00:26:51.720 --> 00:26:53.720]  我們都要保持自己健康
[00:26:53.720 --> 00:26:55.720]  不是說
[00:26:55.720 --> 00:26:57.720]  因為這樣
[00:26:57.720 --> 00:26:59.720]  我們就
[00:26:59.720 --> 00:27:01.720]  因為我們信耶穌
[00:27:01.720 --> 00:27:03.720]  我們不怕的
[00:27:03.720 --> 00:27:05.720]  我們就不用保護自己
[00:27:05.720 --> 00:27:07.720]  不用看醫生
[00:27:07.720 --> 00:27:09.720]  這是錯誤的
[00:27:09.720 --> 00:27:11.720]  對基督教信仰的看法
[00:27:11.720 --> 00:27:13.720]  不是這樣的
[00:27:13.720 --> 00:27:15.720]  我們是要保持健康去看醫生
[00:27:15.720 --> 00:27:17.720]  但我們都接受
[00:27:17.720 --> 00:27:19.720]  如果有一天我們有病
[00:27:19.720 --> 00:27:21.720]  或者會
[00:27:21.720 --> 00:27:23.720]  在這個末世裏面
[00:27:23.720 --> 00:27:25.720]  全球社會瘟疫
[00:27:25.720 --> 00:27:27.720]  有一天我染到了
[00:27:27.720 --> 00:27:29.720]  只不過
[00:27:29.720 --> 00:27:31.720]  我們一會兒會說
[00:27:31.720 --> 00:27:33.720]  我們信耶穌的人
[00:27:33.720 --> 00:27:37.720]  是會有一些不同的基礎的看法
[00:27:37.720 --> 00:27:39.720]  而你看見
[00:27:39.720 --> 00:27:41.720]  其實神是一個醫治的神
[00:27:41.720 --> 00:27:43.720]  祂都會醫治我們
[00:27:43.720 --> 00:27:45.720]  祂會透過醫生醫治我們
[00:27:45.720 --> 00:27:47.720]  有時候神也有一個
[00:27:47.720 --> 00:27:49.720]  特別的憐憫
[00:27:49.720 --> 00:27:51.720]  會使我們
[00:27:51.720 --> 00:27:53.720]  能夠在特別的情況
[00:27:53.720 --> 00:27:55.720]  得到醫治
[00:27:55.720 --> 00:27:57.720]  有神蹟的醫治
[00:27:57.720 --> 00:27:59.720]  但又不是說
[00:27:59.720 --> 00:28:01.720]  經常有神蹟去醫治
[00:28:01.720 --> 00:28:03.720]  如果是這樣說
[00:28:03.720 --> 00:28:05.720]  說不通
[00:28:05.720 --> 00:28:07.720]  很多基督徒都染病死亡
[00:28:07.720 --> 00:28:09.720]  但你會看見
[00:28:09.720 --> 00:28:11.720]  末世裏面
[00:28:11.720 --> 00:28:13.720]  瘟疫是一個
[00:28:13.720 --> 00:28:15.720]  很大的
[00:28:15.720 --> 00:28:17.720]  指標
[00:28:17.720 --> 00:28:19.720]  讓我們看到末世
[00:28:19.720 --> 00:28:21.720]  我們要面對
[00:28:21.720 --> 00:28:23.720]  所以引申到一個問題
[00:28:23.720 --> 00:28:25.720]  上次其實說到
[00:28:25.720 --> 00:28:27.720]  沈祖堯醫生
[00:28:27.720 --> 00:28:29.720]  的分享
[00:28:29.720 --> 00:28:31.720]  都有人提出一個問題
[00:28:31.720 --> 00:28:33.720]  有些微信的朋友就說
[00:28:33.720 --> 00:28:35.720]  如果你說神掌管一切
[00:28:35.720 --> 00:28:37.720]  那些瘟疫
[00:28:37.720 --> 00:28:39.720]  祂又掌管不到
[00:28:39.720 --> 00:28:41.720]  還有為什麼要使人有那麼多苦難
[00:28:41.720 --> 00:28:43.720]  所以其實
[00:28:43.720 --> 00:28:45.720]  這個問題
[00:28:45.720 --> 00:28:47.720]  都會很多人問的
[00:28:47.720 --> 00:28:49.720]  我都覺得要處理一下
[00:28:49.720 --> 00:28:51.720]  首先已經說了
[00:28:51.720 --> 00:28:53.720]  就是說
[00:28:53.720 --> 00:28:55.720]  這個瘟疫
[00:28:55.720 --> 00:28:57.720]  的出現
[00:28:57.720 --> 00:28:59.720]  是不是神管理不到
[00:28:59.720 --> 00:29:01.720]  很明顯
[00:29:01.720 --> 00:29:03.720]  如果你看回剛才聽的就不是
[00:29:03.720 --> 00:29:05.720]  反而是神容讓
[00:29:05.720 --> 00:29:07.720]  這些瘟疫出現
[00:29:07.720 --> 00:29:11.720]  對人類的審判
[00:29:11.720 --> 00:29:15.720]  所以
[00:29:15.720 --> 00:29:17.720]  這些瘟疫出現
[00:29:17.720 --> 00:29:19.720]  你說神去容許
[00:29:19.720 --> 00:29:21.720]  我們
[00:29:21.720 --> 00:29:23.720]  如果面對這個苦難的問題
[00:29:23.720 --> 00:29:25.720]  或者所謂的天災
[00:29:25.720 --> 00:29:27.720]  我們要一層一層
[00:29:27.720 --> 00:29:29.720]  去明白
[00:29:29.720 --> 00:29:31.720]  這個瘟疫來看
[00:29:31.720 --> 00:29:33.720]  首先
[00:29:33.720 --> 00:29:35.720]  這個瘟疫
[00:29:35.720 --> 00:29:37.720]  這個新冠肺炎
[00:29:37.720 --> 00:29:39.720]  怎麼來的呢
[00:29:39.720 --> 00:29:41.720]  其實很明顯
[00:29:41.720 --> 00:29:43.720]  你看到
[00:29:43.720 --> 00:29:45.720]  是野生動物來的
[00:29:45.720 --> 00:29:47.720]  現在還不知道宿主在哪裡
[00:29:47.720 --> 00:29:49.720]  SARS我們知道
[00:29:49.720 --> 00:29:51.720]  在蝙蝠、果子狸那些
[00:29:51.720 --> 00:29:53.720]  現在還在研究
[00:29:53.720 --> 00:29:55.720]  這個新冠的病毒
[00:29:55.720 --> 00:29:57.720]  但也很大可能
[00:29:57.720 --> 00:29:59.720]  在野生動物裡面
[00:29:59.720 --> 00:30:01.720]  本身
[00:30:01.720 --> 00:30:03.720]  蝙蝠那樣
[00:30:03.720 --> 00:30:05.720]  很多病毒在裡面是沒問題的
[00:30:05.720 --> 00:30:07.720]  因為他們的免疫系統
[00:30:07.720 --> 00:30:09.720]  跟我們很不同
[00:30:09.720 --> 00:30:11.720]  但那些病毒出到人類那裡
[00:30:11.720 --> 00:30:13.720]  就不行了
[00:30:13.720 --> 00:30:15.720]  那為什麼會出到人類那裡呢
[00:30:15.720 --> 00:30:17.720]  我們也會去想
[00:30:17.720 --> 00:30:19.720]  其實
[00:30:19.720 --> 00:30:21.720]  其中一件事
[00:30:21.720 --> 00:30:23.720]  我相信這個也有很多人
[00:30:23.720 --> 00:30:25.720]  會有這樣的
[00:30:25.720 --> 00:30:27.720]  看法
[00:30:27.720 --> 00:30:29.720]  因為香港的袁國勇醫生
[00:30:29.720 --> 00:30:31.720]  他也說
[00:30:31.720 --> 00:30:33.720]  他們的研究團隊
[00:30:33.720 --> 00:30:35.720]  去研究那些病毒是從哪裡出來的
[00:30:35.720 --> 00:30:37.720]  就是從
[00:30:37.720 --> 00:30:39.720]  武漢出來的
[00:30:39.720 --> 00:30:41.720]  那為什麼會出來呢
[00:30:41.720 --> 00:30:43.720]  其中有些研究
[00:30:43.720 --> 00:30:45.720]  究竟那個洩漏出來也好
[00:30:45.720 --> 00:30:47.720]  或是那些人吃野味也好
[00:30:47.720 --> 00:30:49.720]  都是在那個源頭出來
[00:30:49.720 --> 00:30:51.720]  而在那個源頭出來的時候
[00:30:51.720 --> 00:30:53.720]  那些病毒就出來了
[00:30:53.720 --> 00:30:55.720]  那你說
[00:30:55.720 --> 00:30:57.720]  這個跟腐爛問題有什麼關係呢
[00:30:57.720 --> 00:30:59.720]  這個就要去看了
[00:30:59.720 --> 00:31:01.720]  當中
[00:31:01.720 --> 00:31:03.720]  這個災難裡面
[00:31:03.720 --> 00:31:05.720]  就會有人為的因素
[00:31:05.720 --> 00:31:07.720]  本身大自然有一個平衡
[00:31:07.720 --> 00:31:09.720]  ok
[00:31:09.720 --> 00:31:11.720]  其實病毒早就存在了
[00:31:11.720 --> 00:31:13.720]  但是
[00:31:13.720 --> 00:31:15.720]  人類的行為
[00:31:15.720 --> 00:31:17.720]  我不太judge究竟它是怎樣
[00:31:17.720 --> 00:31:19.720]  但很肯定
[00:31:19.720 --> 00:31:21.720]  是有人類的行為加入
[00:31:21.720 --> 00:31:23.720]  以致那些病毒
[00:31:23.720 --> 00:31:25.720]  出來成為
[00:31:25.720 --> 00:31:27.720]  傳染給其他人的
[00:31:27.720 --> 00:31:29.720]  一個途徑
[00:31:29.720 --> 00:31:31.720]  所以
[00:31:31.720 --> 00:31:33.720]  當我們看天災的時候
[00:31:33.720 --> 00:31:35.720]  有不少是人為的
[00:31:35.720 --> 00:31:37.720]  這個我想沒有人可以否認
[00:31:37.720 --> 00:31:39.720]  還有
[00:31:39.720 --> 00:31:41.720]  我們去看
[00:31:41.720 --> 00:31:43.720]  甚至是很多的腐爛
[00:31:43.720 --> 00:31:45.720]  或者天災背後
[00:31:45.720 --> 00:31:47.720]  究竟是人禍還是天災
[00:31:47.720 --> 00:31:49.720]  我們很難去
[00:31:49.720 --> 00:31:51.720]  judge到
[00:31:51.720 --> 00:31:53.720]  因為你說天災
[00:31:53.720 --> 00:31:55.720]  你說神怎樣容許
[00:31:55.720 --> 00:31:57.720]  其實神是給人有自由的
[00:31:57.720 --> 00:31:59.720]  這個基本就是說
[00:31:59.720 --> 00:32:01.720]  人是
[00:32:01.720 --> 00:32:03.720]  他自己甚至可以反對神都可以
[00:32:03.720 --> 00:32:05.720]  我們所相信的信仰
[00:32:05.720 --> 00:32:07.720]  這個神給人真正自由
[00:32:07.720 --> 00:32:09.720]  他真是
[00:32:09.720 --> 00:32:11.720]  讓人自由的
[00:32:11.720 --> 00:32:13.720]  可以敬拜他
[00:32:13.720 --> 00:32:15.720]  但也可以自由的去
[00:32:15.720 --> 00:32:17.720]  去奏助他
[00:32:17.720 --> 00:32:19.720]  所以其實這是一個
[00:32:19.720 --> 00:32:21.720]  我們所說的
[00:32:21.720 --> 00:32:23.720]  神的一種
[00:32:23.720 --> 00:32:25.720]  最奇妙的
[00:32:25.720 --> 00:32:27.720]  一種處理
[00:32:27.720 --> 00:32:29.720]  他給人
[00:32:29.720 --> 00:32:31.720]  一個絕對的自由
[00:32:31.720 --> 00:32:33.720]  他不會像機械人那樣控制你
[00:32:33.720 --> 00:32:35.720]  你一定要相信他
[00:32:35.720 --> 00:32:37.720]  因為他是給你自由
[00:32:37.720 --> 00:32:39.720]  不過這個自由就會引申到
[00:32:39.720 --> 00:32:41.720]  人有時候的行為
[00:32:41.720 --> 00:32:43.720]  就會出界了
[00:32:43.720 --> 00:32:45.720]  做錯了
[00:32:45.720 --> 00:32:47.720]  基督教經常說是人的罪
[00:32:47.720 --> 00:32:49.720]  很多時候
[00:32:49.720 --> 00:32:51.720]  有很多腐爛
[00:32:51.720 --> 00:32:53.720]  都是人的罪的原因
[00:32:53.720 --> 00:32:55.720]  家人的家暴
[00:32:55.720 --> 00:32:57.720]  為什麼呢?
[00:32:57.720 --> 00:32:59.720]  人的罪很簡單
