
[00:00:00.000 --> 00:00:02.920]  (主席)各位兄弟姊妹早晨
[00:21:08.680 --> 00:21:11.800]  香港社會都是非常富有的
[00:21:11.800 --> 00:21:14.480]  財富本身沒有甚麼問題
[00:21:14.480 --> 00:21:16.440]  問題只是在於我們
[00:21:16.440 --> 00:21:19.160]  是否只是注目那些財富
[00:21:19.160 --> 00:21:27.480]  而忽略了內在生命的那些靈性和德行
[00:21:27.480 --> 00:21:29.640]  孔子這樣說
[00:21:29.640 --> 00:21:35.360]  「不義而富且貴,與我愈浮雲」
[00:21:35.360 --> 00:21:40.920]  「如果取之無道,用之不義則」
[00:21:40.920 --> 00:21:45.720]  這些所謂富貴有甚麼意義呢?
[00:21:45.720 --> 00:21:47.840]  孟子又這樣說
[00:21:47.840 --> 00:21:59.600]  「人之有道也,飽食亂衣,日居而無交,則近於禽獸」
[00:21:59.600 --> 00:22:02.680]  即是說人的生命應該有一些道
[00:22:02.680 --> 00:22:05.360]  有一些高貴的內涵
[00:22:05.360 --> 00:22:07.920]  但如果你有很豐富的生命
[00:22:07.920 --> 00:22:12.760]  你飽食、亂衣、日居、住得很好
[00:22:12.760 --> 00:22:14.200]  這些都是很好的
[00:22:14.200 --> 00:22:16.840]  但他說「而無教」
[00:22:16.840 --> 00:22:19.320]  卻是如果你沒有教
[00:22:19.320 --> 00:22:25.120]  沒有教養、沒有道德、沒有靈魂的話
[00:22:25.120 --> 00:22:27.320]  「則近於禽獸」
[00:22:27.320 --> 00:22:31.640]  孟子用的字很重
[00:22:31.640 --> 00:22:35.200]  這就是主耶穌基督對我們的提示
[00:22:35.200 --> 00:22:37.240]  最後主的叮嚀是這樣的
[00:22:37.240 --> 00:22:41.000]  第十九節至第二十一節
[00:22:41.000 --> 00:22:44.920]  「凡我所疼愛的,我就責備管教他」
[00:22:44.920 --> 00:22:47.920]  「所以你要發熱心,也要悔改」
[00:22:47.920 --> 00:22:50.560]  「看,我站在門外叩門」
[00:22:50.560 --> 00:22:52.680]  「若有聽見我聲音就開門的」
[00:22:52.680 --> 00:23:00.200]  「我就進到他那裡跟我一起坐直得聖的」
[00:23:00.200 --> 00:23:03.840]  「我要賜給他在寶座上與我同坐」
[00:23:03.840 --> 00:23:10.240]  「就如我得了聖,在我父的寶座上與他同坐一般」
[00:23:10.240 --> 00:23:12.880]  主耶穌基督非常愛他的教會
[00:23:12.880 --> 00:23:16.680]  所以他的責備也是很嚴厲的
[00:23:16.680 --> 00:23:18.280]  他的責備出於愛
[00:23:18.280 --> 00:23:22.680]  也出於對我們每一個人的期望
[00:23:22.680 --> 00:23:27.160]  大家留意到主耶穌站的位置
[00:23:27.160 --> 00:23:32.120]  是站在門外叩門
[00:23:32.120 --> 00:23:36.760]  等待每一個人去接待他
[00:23:36.760 --> 00:23:40.800]  主耶穌應該為這個光景哀嘆
[00:23:40.800 --> 00:23:45.680]  因為祂只不過是站在門外
[00:23:45.680 --> 00:23:49.920]  而沒有進入信徒的生命裡
[00:23:49.920 --> 00:23:53.320]  他的信徒只是關心世上的風俗
[00:23:53.320 --> 00:23:57.760]  卻將祂留在門外
[00:23:57.760 --> 00:24:00.000]  主耶穌期望我們每一個人
[00:24:00.000 --> 00:24:02.800]  認清永恆的價值所在
[00:24:02.800 --> 00:24:11.200]  以致有一天能夠分享到神永恆的榮美
[00:24:11.200 --> 00:24:16.080]  「老弟加教會」其實也是很多教會、信徒
[00:24:16.080 --> 00:24:19.040]  追求的目標
[00:24:19.040 --> 00:24:24.960]  他們在富裕、自信、滿足
[00:24:24.960 --> 00:24:27.440]  從現實的角度來看
[00:24:27.440 --> 00:24:31.400]  他們真是一無所缺
[00:24:31.400 --> 00:24:35.040]  但他們缺乏的是生命的內涵
[00:24:35.040 --> 00:24:40.560]  價值的質素、靈性的品格
[00:24:40.560 --> 00:24:44.680]  似乎他們過著一個純物質化的生活
[00:24:44.680 --> 00:24:48.920]  卻與主耶穌基督毫無內在的關連
[00:24:48.920 --> 00:24:50.760]  這種生命
[00:24:50.760 --> 00:24:54.000]  他們上教會、信神
[00:24:54.000 --> 00:25:00.560]  但徒有信仰的外表卻令主耶穌作嘔
[00:25:00.560 --> 00:25:02.120]  他們活在這個世界
[00:25:02.120 --> 00:25:06.960]  卻不會在這個世界留下任何意義
[00:25:06.960 --> 00:25:08.960]  他們應該是世上的光
[00:25:08.960 --> 00:25:11.720]  但卻悔暗不明
[00:25:11.720 --> 00:25:14.040]  他們誤將物質的豐盛
[00:25:14.040 --> 00:25:17.160]  看成為生命的豐盛
[00:25:17.160 --> 00:25:19.320]  他們對甚麼叫真正的價值
[00:25:19.320 --> 00:25:21.200]  完全誤判
[00:25:21.200 --> 00:25:22.920]  他們自以為富足
[00:25:22.920 --> 00:25:24.440]  但在主耶穌的眼中
[00:25:24.440 --> 00:25:27.600]  他們卻貧窮不堪
[00:25:27.600 --> 00:25:32.080]  每人都追求豐富和富足
[00:25:32.080 --> 00:25:34.280]  這些都是人之常情
[00:25:34.280 --> 00:25:37.200]  但很渴望我們所追求的
[00:25:37.200 --> 00:25:41.760]  是一種有永恆意義的富足和豐盛
[00:25:41.760 --> 00:25:45.920]  但願榮耀歸於聖父、聖子、聖靈的明智
[00:25:45.920 --> 00:25:47.920]  阿們
