
[00:00:00.000 --> 00:00:03.760]  我今天做的事情有少許不同
[00:16:02.540 --> 00:16:04.540]  又即是受告者的意思
[00:16:04.540 --> 00:16:09.540]  是神所設立的王的身份
[00:16:09.540 --> 00:16:12.540]  耶穌來到這個世上的時候
[00:16:12.540 --> 00:16:16.540]  他說你見到我就等於見到天上的父神
[00:16:16.540 --> 00:16:19.540]  我所說的就是天上父神所說的
[00:16:19.540 --> 00:16:20.540]  因為我所說的
[00:16:20.540 --> 00:16:23.540]  是我聽到他怎樣說就怎樣去說
[00:16:23.540 --> 00:16:25.540]  含義是什麼
[00:16:25.540 --> 00:16:28.540]  就是說耶穌就是神在地上
[00:16:28.540 --> 00:16:29.540]  父神在地上
[00:16:29.540 --> 00:16:31.540]  最清楚的
[00:16:31.540 --> 00:16:33.540]  我們在神學上的名稱
[00:16:33.540 --> 00:16:36.540]  叫做Special Revelation
[00:16:36.540 --> 00:16:38.540]  這個是特別的啟示
[00:16:38.540 --> 00:16:40.540]  大自然界裏面有很多的啟示
[00:16:40.540 --> 00:16:42.540]  我們叫做General Revelation
[00:16:42.540 --> 00:16:44.540]  或者是Natural Revelation
[00:16:44.540 --> 00:16:45.540]  自然界的啟示
[00:16:45.540 --> 00:16:48.540]  我們看見這個自然界的事物
[00:16:48.540 --> 00:16:49.540]  我們說知道
[00:16:49.540 --> 00:16:52.540]  這位創造主是很厲害的
[00:16:52.540 --> 00:16:54.540]  他有很大的威力
[00:16:54.540 --> 00:16:56.540]  你看看火山爆發
[00:16:56.540 --> 00:16:58.540]  你看看海洋
[00:16:58.540 --> 00:17:00.540]  你看看這個山
[00:17:00.540 --> 00:17:03.540]  自然界的力量很龐大的
[00:17:03.540 --> 00:17:06.540]  所以在背後去創造這些自然界的
[00:17:06.540 --> 00:17:08.540]  那位神是很厲害的
[00:17:08.540 --> 00:17:10.540]  就算你不知道哪位也好
[00:17:10.540 --> 00:17:13.540]  人們都知道神是很厲害的
[00:17:13.540 --> 00:17:15.540]  那些叫Natural Revelation
[00:17:15.540 --> 00:17:16.540]  自然界的啟示
[00:17:16.540 --> 00:17:19.540]  或者叫General Revelation
[00:17:19.540 --> 00:17:20.540]  籠統性的啟示
[00:17:20.540 --> 00:17:22.540]  因為啟示了給你看之後
[00:17:22.540 --> 00:17:25.540]  你都不知道哪一個是神
[00:17:25.540 --> 00:17:27.540]  但是耶穌來到這個世上
[00:17:27.540 --> 00:17:29.540]  叫做特別的啟示
[00:17:29.540 --> 00:17:32.540]  祂將神是怎樣去講解給我們聽
[00:17:32.540 --> 00:17:34.540]  甚至我們所讀的聖經
[00:17:34.540 --> 00:17:35.540]  都有在神學上的名稱
[00:17:35.540 --> 00:17:37.540]  都是有一個叫特別的啟示
[00:17:37.540 --> 00:17:39.540]  Special Revelation
[00:17:39.540 --> 00:17:41.540]  很清楚講到神是怎樣
[00:17:41.540 --> 00:17:42.540]  祂喜歡甚麼
[00:17:42.540 --> 00:17:43.540]  祂不喜歡甚麼
[00:17:43.540 --> 00:17:46.540]  祂的律例典章
[00:17:46.540 --> 00:17:47.540]  祂的心意
[00:17:47.540 --> 00:17:49.540]  這個世界將會是怎樣發生
[00:17:49.540 --> 00:17:52.540]  都是很清楚很具體的講給我們聽
[00:17:52.540 --> 00:17:56.540]  這兩個無論是神的說話
[00:17:56.540 --> 00:17:58.540]  這個Written Word
[00:17:58.540 --> 00:17:59.540]  我們叫Written Word
[00:17:59.540 --> 00:18:00.540]  寫出來的
[00:18:00.540 --> 00:18:02.540]  或者是耶穌基督
[00:18:02.540 --> 00:18:04.540]  太初有道這個道
[00:18:04.540 --> 00:18:05.540]  就是Logos
[00:18:05.540 --> 00:18:06.540]  就是Word
[00:18:06.540 --> 00:18:07.540]  In the beginning was the Word
[00:18:07.540 --> 00:18:09.540]  And the Word was with God
[00:18:09.540 --> 00:18:10.540]  And the Word was God
[00:18:10.540 --> 00:18:11.540]  看到嗎
[00:18:11.540 --> 00:18:12.540]  是個Word
[00:18:12.540 --> 00:18:15.540]  走出來的神的說話
[00:18:15.540 --> 00:18:16.540]  所以在這裡來說
[00:18:16.540 --> 00:18:18.540]  當耶穌基督在這個世上的時候
[00:18:18.540 --> 00:18:20.540]  祂是那個叫做見證者
[00:18:20.540 --> 00:18:22.540]  祂的見證方式是怎樣
[00:18:22.540 --> 00:18:23.540]  耶穌的見證方式就是
[00:18:23.540 --> 00:18:26.540]  甚至大祭司說
[00:18:26.540 --> 00:18:27.540]  你是不是神的兒子
[00:18:27.540 --> 00:18:30.540]  祂都不否認
[00:18:30.540 --> 00:18:31.540]  祂仍然要見證
[00:18:31.540 --> 00:18:33.540]  祂是神的兒子
[00:18:33.540 --> 00:18:34.540]  因為當祂這樣去堅持
[00:18:34.540 --> 00:18:36.540]  承認自己是神的兒子的時候
[00:18:36.540 --> 00:18:38.540]  祂會被處死
[00:18:38.540 --> 00:18:40.540]  大祭司將祂這個承認
[00:18:40.540 --> 00:18:42.540]  神的兒子的身份這回事
[00:18:42.540 --> 00:18:43.540]  是一個褻瀆神
[00:18:43.540 --> 00:18:44.540]  你是一個人
[00:18:44.540 --> 00:18:46.540]  你說你是神的兒子
[00:18:46.540 --> 00:18:47.540]  你褻瀆了神
[00:18:47.540 --> 00:18:49.540]  因為對他們來說
[00:18:49.540 --> 00:18:50.540]  神怎會來到這個世界
[00:18:50.540 --> 00:18:54.540]  和別人一起居住
[00:18:54.540 --> 00:18:56.540]  是不會的
[00:18:56.540 --> 00:18:57.540]  在猶太人的觀念上
[00:18:57.540 --> 00:18:58.540]  他們想像不到
[00:18:58.540 --> 00:19:00.540]  神會來到這個世界
[00:19:00.540 --> 00:19:01.540]  神的兒子來到這個世界
[00:19:01.540 --> 00:19:03.540]  和別人居住
[00:19:03.540 --> 00:19:05.540]  所以耶穌基督寧願
[00:19:05.540 --> 00:19:06.540]  以至於死
[00:19:06.540 --> 00:19:07.540]  且死在十字架上
[00:19:07.540 --> 00:19:08.540]  祂都要見證
[00:19:08.540 --> 00:19:12.540]  見證神的啟示出來
[00:19:12.540 --> 00:19:13.540]  同樣上
[00:19:13.540 --> 00:19:14.540]  這個安提柏
[00:19:14.540 --> 00:19:16.540]  這個殉道者
[00:19:16.540 --> 00:19:20.540]  他都一樣被稱為見證人
[00:19:20.540 --> 00:19:21.540]  忠心的見證人
[00:19:21.540 --> 00:19:22.540]  什麼叫忠心?
[00:19:22.540 --> 00:19:23.540]  忠心就是說
[00:19:23.540 --> 00:19:24.540]  你打死我
[00:19:24.540 --> 00:19:26.540]  我都要聽主人的說話
[00:19:26.540 --> 00:19:28.540]  這就叫做忠心
[00:19:28.540 --> 00:19:29.540]  大家要知道
[00:19:29.540 --> 00:19:31.540]  原來見證這個字
[00:19:31.540 --> 00:19:33.540]  和殉道這個字
[00:19:33.540 --> 00:19:35.540]  在希臘文應該是materia
[00:19:35.540 --> 00:19:37.540]  這個字是同一個字
[00:19:37.540 --> 00:19:38.540]  有趣嗎?
[00:19:38.540 --> 00:19:39.540]  很有趣
[00:19:39.540 --> 00:19:41.540]  希臘文裡面的見證
[00:19:41.540 --> 00:19:42.540]  這個字
[00:19:42.540 --> 00:19:44.540]  和殉道
[00:19:44.540 --> 00:19:46.540]  這個字是同一個字
[00:19:46.540 --> 00:19:47.540]  為什麼會這樣?
[00:19:47.540 --> 00:19:49.540]  為什麼見證和殉道是同一個字呢?
[00:19:49.540 --> 00:19:51.540]  原來一個見證
[00:19:51.540 --> 00:19:53.540]  可以到一個地步
[00:19:53.540 --> 00:19:57.540]  是要將你自己的生命都擺上
[00:19:57.540 --> 00:20:00.540]  有些人說
[00:20:00.540 --> 00:20:01.540]  我告訴你
[00:20:01.540 --> 00:20:02.540]  是這樣的
[00:20:02.540 --> 00:20:04.540]  如果不是這樣
[00:20:04.540 --> 00:20:06.540]  你想說要多少錢
[00:20:06.540 --> 00:20:08.540]  我都和你賭一把
[00:20:08.540 --> 00:20:09.540]  是這樣的
[00:20:09.540 --> 00:20:10.540]  是不是?
[00:20:10.540 --> 00:20:11.540]  一餐茶
[00:20:11.540 --> 00:20:12.540]  不要賭錢
[00:20:12.540 --> 00:20:13.540]  喝一餐茶
[00:20:13.540 --> 00:20:14.540]  好不好?
[00:20:14.540 --> 00:20:16.540]  找出事實
[00:20:16.540 --> 00:20:18.540]  我們去喝一餐茶
[00:20:18.540 --> 00:20:19.540]  如果你贏了
[00:20:19.540 --> 00:20:20.540]  我出
[00:20:20.540 --> 00:20:21.540]  我贏了
[00:20:21.540 --> 00:20:22.540]  你出
[00:20:22.540 --> 00:20:23.540]  聽者有份
[00:20:23.540 --> 00:20:25.540]  你都要付出代價
[00:20:25.540 --> 00:20:27.540]  一餐茶的錢
[00:20:27.540 --> 00:20:28.540]  但如果你說
[00:20:28.540 --> 00:20:29.540]  我告訴你
[00:20:29.540 --> 00:20:31.540]  就算我把我的命都出來了
[00:20:31.540 --> 00:20:33.540]  我都說是這樣的
[00:20:33.540 --> 00:20:34.540]  這是什麼?
[00:20:34.540 --> 00:20:36.540]  這種的見證
[00:20:36.540 --> 00:20:39.540]  是去到最高的代價
[00:20:39.540 --> 00:20:40.540]  我的命我都給你了
[00:20:40.540 --> 00:20:41.540]  不是說錢
[00:20:41.540 --> 00:20:42.540]  我的命我都給你了
[00:20:42.540 --> 00:20:45.540]  所以在聖經裡面用的字很有趣
[00:20:45.540 --> 00:20:48.540]  見證和殉道是同一個字眼
[00:20:48.540 --> 00:20:49.540]  好了
[00:20:49.540 --> 00:20:52.540]  講完裡面經文的這兩節
[00:20:52.540 --> 00:20:56.540]  我就回到別加摩教會一些背景
[00:20:56.540 --> 00:20:57.540]  和大家去看
[00:20:57.540 --> 00:20:59.540]  其實是因著有這樣的背景
[00:20:59.540 --> 00:21:02.540]  我們去看這個教會
[00:21:02.540 --> 00:21:03.540]  七個教會
[00:21:03.540 --> 00:21:04.540]  個個不同
[00:21:04.540 --> 00:21:06.540]  個個是不同的
[00:21:06.540 --> 00:21:09.540]  我自己一直在寫這些講道的講章
[00:21:09.540 --> 00:21:11.540]  剛剛就寫到第七個了
[00:21:11.540 --> 00:21:13.540]  老底家教會
[00:21:13.540 --> 00:21:14.540]  已經差不多寫好了
[00:21:14.540 --> 00:21:16.540]  還要做收尾一點
[00:21:16.540 --> 00:21:18.540]  就是第七個教會了
[00:21:18.540 --> 00:21:19.540]  每一個教會
[00:21:19.540 --> 00:21:21.540]  都有和當地的
[00:21:21.540 --> 00:21:22.540]  可能地理
[00:21:22.540 --> 00:21:23.540]  可能歷史
[00:21:23.540 --> 00:21:26.540]  可能一些其他的文化背景
[00:21:26.540 --> 00:21:27.540]  是很有關係的
[00:21:27.540 --> 00:21:30.540]  我們看回前面的部分
[00:21:30.540 --> 00:21:33.540]  別加摩是一個皇帝崇拜的中心
[00:21:33.540 --> 00:21:37.540]  這個城是建造在三百多呎
[00:21:37.540 --> 00:21:41.540]  這麼高的一個圓錐形的山上
[00:21:41.540 --> 00:21:42.540]  很特別的
[00:21:42.540 --> 00:21:45.540]  我也曾經認識有些人
[00:21:45.540 --> 00:21:48.540]  他們去土耳其的地方
[00:21:48.540 --> 00:21:50.540]  其實別加摩這個地方在哪裡呢
[00:21:50.540 --> 00:21:51.540]  就是土耳其的西邊
[00:21:51.540 --> 00:21:52.540]  土耳其
[00:21:52.540 --> 00:21:53.540]  今天的土耳其
[00:21:53.540 --> 00:21:54.540]  的西邊
[00:21:54.540 --> 00:21:57.540]  我有一位姐妹是做導遊的
[00:21:57.540 --> 00:21:59.540]  她帶我去中東
[00:21:59.540 --> 00:22:02.540]  我說你去那裡拍些照片給我
[00:22:02.540 --> 00:22:03.540]  她沒有和我拍照
[00:22:03.540 --> 00:22:04.540]  她送了一本書給我
[00:22:04.540 --> 00:22:06.540]  在那裡買了一本書給我
[00:22:06.540 --> 00:22:07.540]  有很多圖片
[00:22:07.540 --> 00:22:09.540]  甚至有很多歷史
[00:22:09.540 --> 00:22:10.540]  甚至有解經
[00:22:10.540 --> 00:22:12.540]  那本書挺好的
[00:22:12.540 --> 00:22:15.540]  是講一些關於契索七個教會的
[00:22:15.540 --> 00:22:17.540]  曾經買過一些DVD
[00:22:17.540 --> 00:22:19.540]  拍一些歷史背景
[00:22:19.540 --> 00:22:20.540]  地理環境
[00:22:20.540 --> 00:22:21.540]  挺好的
[00:22:21.540 --> 00:22:22.540]  原來那裡
[00:22:22.540 --> 00:22:23.540]  別加摩這個地方
[00:22:23.540 --> 00:22:25.540]  是有一個山的
[00:22:25.540 --> 00:22:26.540]  它不是很高
[00:22:26.540 --> 00:22:28.540]  是三百多呎
[00:22:28.540 --> 00:22:30.540]  有很多間寺廟
[00:22:30.540 --> 00:22:32.540]  好像雅典娜的神廟
[00:22:32.540 --> 00:22:33.540]  宙斯的祭壇
[00:22:33.540 --> 00:22:37.540]  和剛才我說的阿克里比亞神廟
[00:22:37.540 --> 00:22:38.540]  我再寫給大家
[00:22:38.540 --> 00:22:39.540]  是有醫治的能力
[00:22:39.540 --> 00:22:41.540]  她說她有醫治的能力
[00:22:41.540 --> 00:22:43.540]  甚至那個廟裡面
[00:22:43.540 --> 00:22:46.540]  是設有專業的醫師
[00:22:46.540 --> 00:22:47.540]  挺好的
[00:22:47.540 --> 00:22:49.540]  一方面那些人去拜祭他
[00:22:49.540 --> 00:22:50.540]  又說可以得醫治
[00:22:50.540 --> 00:22:51.540]  又有些人幫你
[00:22:51.540 --> 00:22:53.540]  就是醫病
[00:22:53.540 --> 00:22:55.540]  真的醫師在那裡幫你醫病
[00:22:55.540 --> 00:22:56.540]  有趣的地方
[00:22:56.540 --> 00:22:59.540]  就是這個阿克里比亞的象徵
[00:22:59.540 --> 00:23:00.540]  是一條蛇
[00:23:00.540 --> 00:23:04.540]  就作為敬拜神和聖聖交易之地
[00:23:04.540 --> 00:23:05.540]  聖聖是什麼?
[00:23:05.540 --> 00:23:06.540]  就是在神寺中
[00:23:06.540 --> 00:23:08.540]  有聖的交易
[00:23:08.540 --> 00:23:09.540]  寺內設有聖祭
[00:23:09.540 --> 00:23:11.540]  為神奉獻
[00:23:11.540 --> 00:23:12.540]  為信徒效力
[00:23:12.540 --> 00:23:13.540]  而那些女祭師
[00:23:13.540 --> 00:23:14.540]  就是娼妓
[00:23:14.540 --> 00:23:16.540]  不可思議
[00:23:16.540 --> 00:23:17.540]  真的不可思議
[00:23:17.540 --> 00:23:19.540]  但原來在一些異教
[00:23:19.540 --> 00:23:21.540]  甚至一些邪教
[00:23:21.540 --> 00:23:23.540]  這些我們簡直稱為邪教
[00:23:23.540 --> 00:23:27.540]  因為他們做的是淫邪的事情
[00:23:29.540 --> 00:23:32.540]  可以有這樣的事情發生
[00:23:32.540 --> 00:23:34.540]  當一些迷信的事情發生的時候
[00:23:34.540 --> 00:23:35.540]  我可以告訴你
[00:23:35.540 --> 00:23:39.540]  很多很不可思議的事情會發生
[00:23:39.540 --> 00:23:40.540]  很多年前
[00:23:40.540 --> 00:23:41.540]  我認識一個醫生
[00:23:41.540 --> 00:23:43.540]  他患重病
[00:23:43.540 --> 00:23:44.540]  這是很多年前了
[00:23:44.540 --> 00:23:45.540]  他患重病
[00:23:45.540 --> 00:23:50.540]  他太太就去那些佛寺求神
[00:23:50.540 --> 00:23:52.540]  去幫助她的丈夫
[00:23:52.540 --> 00:23:53.540]  就不知怎樣
[00:23:53.540 --> 00:23:55.540]  有人就告訴他
[00:23:55.540 --> 00:23:57.540]  你想醫你的丈夫嗎?
[00:23:57.540 --> 00:23:58.540]  你做一件事
[00:23:58.540 --> 00:24:01.540]  你在你手臂剪一塊肉出來
[00:24:01.540 --> 00:24:03.540]  煲湯給你丈夫喝
[00:24:03.540 --> 00:24:05.540]  他會得到醫治
[00:24:05.540 --> 00:24:07.540]  你覺得這個太太有沒有做?
[00:24:07.540 --> 00:24:08.540]  有沒有做?
[00:24:08.540 --> 00:24:11.540]  是真的有做
[00:24:11.540 --> 00:24:12.540]  我認識她
[00:24:12.540 --> 00:24:13.540]  我很小的時候
[00:24:13.540 --> 00:24:14.540]  她就長大了
[00:24:14.540 --> 00:24:15.540]  我認識她
[00:24:15.540 --> 00:24:17.540]  她告訴我這件事
[00:24:17.540 --> 00:24:19.540]  她還給我看她手上有疤痕
[00:24:19.540 --> 00:24:21.540]  真的自己剪一塊肉出來
[00:24:21.540 --> 00:24:31.540]  我真的覺得她對她丈夫是很愛的丈夫
[00:24:31.540 --> 00:24:33.540]  甚至很想她丈夫能夠得到醫治
[00:24:33.540 --> 00:24:36.540]  但結果她丈夫是否真的這樣就得到醫治呢?
[00:24:36.540 --> 00:24:39.540]  當然不是
[00:24:39.540 --> 00:24:43.540]  所以這個已經是一種很不可思議的事情
[00:24:43.540 --> 00:24:45.540]  但是更多不可思議的事情
[00:24:45.540 --> 00:24:47.540]  在報紙上看到
[00:24:47.540 --> 00:24:49.540]  我都不會想跟大家去講
[00:24:49.540 --> 00:24:51.540]  主要我會跟大家分享
[00:24:51.540 --> 00:24:52.540]  有些是很離譜的
[00:24:52.540 --> 00:24:55.540]  是港台都不應該講的事情
[00:24:55.540 --> 00:25:00.540]  所以這些地方居然會有一些祭司去做這些事
[00:25:00.540 --> 00:25:02.540]  將他們所得到的金錢
[00:25:02.540 --> 00:25:05.540]  去維持那個寺院
[00:25:05.540 --> 00:25:09.540]  或者是他們那些敬拜的使用
[00:25:09.540 --> 00:25:10.540]  啟宗二章十三節就說
[00:25:10.540 --> 00:25:12.540]  有撒旦的座位
[00:25:12.540 --> 00:25:14.540]  這個詞應該翻譯為皇座
[00:25:14.540 --> 00:25:15.540]  或者是法官的座位
[00:25:15.540 --> 00:25:16.540]  英文是throne
[00:25:16.540 --> 00:25:18.540]  可想而知這個地方
[00:25:18.540 --> 00:25:20.540]  是有撒旦的勢力在
[00:25:20.540 --> 00:25:21.540]  極受他的影響
[00:25:21.540 --> 00:25:23.540]  是撒旦居住的地方
[00:25:23.540 --> 00:25:26.540]  無怪乎忠心的殉道者
[00:25:26.540 --> 00:25:28.540]  安提帕在這個城市被殺
[00:25:28.540 --> 00:25:30.540]  別加摩教會的弟兄姊妹
[00:25:30.540 --> 00:25:33.540]  大多數都是堅守主的命
[00:25:33.540 --> 00:25:36.540]  換言之他們不願意向皇帝敬拜
[00:25:36.540 --> 00:25:38.540]  不願意稱皇帝為主
[00:25:38.540 --> 00:25:39.540]  持守真道
[00:25:39.540 --> 00:25:42.540]  稱基督為主
[00:25:42.540 --> 00:25:44.540]  可惜在這個教會中
[00:25:44.540 --> 00:25:45.540]  也有一些人
[00:25:45.540 --> 00:25:47.540]  可能是少數的人
[00:25:47.540 --> 00:25:50.540]  服從了尼哥拉一黨人的教訓
[00:25:50.540 --> 00:25:52.540]  在啟宗二章十五節有說到
[00:25:52.540 --> 00:25:55.540]  服從了尼哥拉一黨人的教訓
[00:25:55.540 --> 00:25:56.540]  二章十五節他說
[00:25:56.540 --> 00:25:58.540]  同樣你那裡也有人
[00:25:58.540 --> 00:26:02.540]  服從了尼哥拉派的教訓
[00:26:02.540 --> 00:26:04.540]  究竟尼哥拉派是什麼人呢?
[00:26:04.540 --> 00:26:05.540]  這個教訓
[00:26:05.540 --> 00:26:09.540]  是和昔日的巴蘭的教訓相似
[00:26:09.540 --> 00:26:11.540]  巴蘭是舊約人物
[00:26:11.540 --> 00:26:16.540]  主要是去參加一些異教的筵席
[00:26:17.540 --> 00:26:20.540]  因為當時在舊約時期
[00:26:20.540 --> 00:26:22.540]  是猶太人、以色列人
[00:26:22.540 --> 00:26:25.540]  他們是有獨一的真神耶和華神
[00:26:25.540 --> 00:26:28.540]  但當時也有很多民間的宗教
[00:26:28.540 --> 00:26:33.540]  譬如當他們還在埃及圍爐之地的時候
[00:26:33.540 --> 00:26:35.540]  在埃及地的時候
[00:26:35.540 --> 00:26:38.540]  埃及一樣有他們的牛鬼蛇神
[00:26:38.540 --> 00:26:41.540]  當他們離開埃及出紅海
[00:26:41.540 --> 00:26:44.540]  去到加南地方的時候
[00:26:44.540 --> 00:26:48.540]  加南這個地方本地的原居民、原住人
[00:26:48.540 --> 00:26:52.540]  他們有很多很多他們的偶像、他們的宗教
[00:26:52.540 --> 00:26:55.540]  他們不是敬拜獨一的真神
[00:26:55.540 --> 00:26:58.540]  所以這個巴蘭的教訓相似
[00:26:58.540 --> 00:27:01.540]  主要是參與了一些異教的筵席
[00:27:01.540 --> 00:27:02.540]  可能你說
[00:27:02.540 --> 00:27:06.540]  異教筵席大家吃飯、social一下
[00:27:06.540 --> 00:27:08.540]  沒什麼問題啊
[00:27:08.540 --> 00:27:11.540]  我就住一些村的原居民
[00:27:11.540 --> 00:27:14.540]  每年他們都有吃盤菜這回事
[00:27:14.540 --> 00:27:16.540]  過年過節吃盤菜
[00:27:16.540 --> 00:27:17.540]  有時候他們也叫我去
[00:27:17.540 --> 00:27:19.540]  不過我從來都沒有去
[00:27:19.540 --> 00:27:23.540]  以前我也在其他粉嶺的村子裡吃過盤菜
[00:27:23.540 --> 00:27:25.540]  但是我住那裡
[00:27:25.540 --> 00:27:27.540]  我從來都沒有去吃盤菜
[00:27:27.540 --> 00:27:30.540]  如果你說純粹是一條鄉村
[00:27:30.540 --> 00:27:33.540]  他們大家煮盤菜吃
[00:27:33.540 --> 00:27:35.540]  那些不是一個宗教的儀式
[00:27:35.540 --> 00:27:39.540]  純粹是大家圍村很流行這些東西
[00:27:39.540 --> 00:27:40.540]  那些不是一個問題
[00:27:40.540 --> 00:27:44.540]  但是他們這些異教的筵席不是這麼簡單的
[00:27:44.540 --> 00:27:47.540]  這種的行為是等同於拜偶像
[00:27:47.540 --> 00:27:53.540]  因為他們在舉行他們的異教的拜祭裡面
[00:27:53.540 --> 00:27:56.540]  他們會做很多不可思議的事情出來
[00:27:56.540 --> 00:27:59.540]  有些是很殘忍的情況出來
[00:27:59.540 --> 00:28:02.540]  有些是很色情的情況出來
[00:28:02.540 --> 00:28:05.540]  有些在那裡會有一些邪靈
[00:28:05.540 --> 00:28:08.540]  他們說邪靈上了身
[00:28:08.540 --> 00:28:09.540]  在那裡亂叫亂跳
[00:28:09.540 --> 00:28:12.540]  甚至拿一把刀去割自己的身體
[00:28:12.540 --> 00:28:14.540]  我想今時今日你們都見過
[00:28:14.540 --> 00:28:16.540]  有時候電視都看過
[00:28:16.540 --> 00:28:18.540]  這個世界有某些地方
[00:28:18.540 --> 00:28:19.540]  當他們敬拜的時候怎樣
[00:28:19.540 --> 00:28:21.540]  我最近看電視
[00:28:21.540 --> 00:28:23.540]  看到有一個不知道什麼國家
[00:28:23.540 --> 00:28:24.540]  我都忘記了
[00:28:24.540 --> 00:28:26.540]  不過就算是我也不提給大家聽
[00:28:26.540 --> 00:28:29.540]  找了很多個鉤鉤著他的背脊
[00:28:29.540 --> 00:28:30.540]  有沒有看到
[00:28:30.540 --> 00:28:31.540]  然後釣起他
[00:28:31.540 --> 00:28:33.540]  真的有幾十個鉤
[00:28:33.540 --> 00:28:35.540]  鉤鉤鉤鉤好像釣魚一樣
[00:28:35.540 --> 00:28:36.540]  鉤著背脊鉤著腳
[00:28:36.540 --> 00:28:40.540]  然後一些人扯他就釣起了他
[00:28:40.540 --> 00:28:45.540]  這些異教他們的敬拜儀式
[00:28:45.540 --> 00:28:48.540]  基督徒不應該去參與
[00:28:48.540 --> 00:28:51.540]  也不合意去參與
[00:28:51.540 --> 00:28:52.540]  現在很多時候
[00:28:52.540 --> 00:28:55.540]  他們都和一些所謂的邪靈
[00:28:55.540 --> 00:28:57.540]  拉上一些關係
[00:28:57.540 --> 00:28:58.540]  好像我們中國人
[00:28:58.540 --> 00:29:01.540]  大家這一代好像越來越少聽見
[00:29:01.540 --> 00:29:04.540]  有沒有聽過神打這些東西
[00:29:04.540 --> 00:29:07.540]  我那時候真的聽見這些東西
[00:29:07.540 --> 00:29:08.540]  甚至在沙田區
[00:29:08.540 --> 00:29:09.540]  在萬佛寺
[00:29:09.540 --> 00:29:11.540]  有一班人在練神打
[00:29:11.540 --> 00:29:13.540]  因為我以前時常去沙田那裡
[00:29:13.540 --> 00:29:14.540]  排頭村裡面
[00:29:14.540 --> 00:29:16.540]  寺廟那裡
[00:29:16.540 --> 00:29:17.540]  因為我乾爹是和尚
[00:29:17.540 --> 00:29:18.540]  我就去那裡
[00:29:18.540 --> 00:29:20.540]  所以我認識了很多他們的人
[00:29:20.540 --> 00:29:23.540]  他們又說可以刀槍不入
[00:29:23.540 --> 00:29:25.540]  說得這麼厲害
[00:29:25.540 --> 00:29:27.540]  被刀劈下來都不怕
[00:29:27.540 --> 00:29:29.540]  只要你不要拖就行了
[00:29:29.540 --> 00:29:30.540]  你斬不怕
[00:29:30.540 --> 00:29:31.540]  拖又不行
[00:29:31.540 --> 00:29:32.540]  很多東西
[00:29:32.540 --> 00:29:35.540]  他們會請什麼上身
[00:29:35.540 --> 00:29:37.540]  試過我見過一個猴子
[00:29:37.540 --> 00:29:38.540]  不是猴子
[00:29:38.540 --> 00:29:39.540]  孫悟空上身
[00:29:39.540 --> 00:29:41.540]  突然變成猴子
[00:29:41.540 --> 00:29:42.540]  跳來跳去
[00:29:42.540 --> 00:29:43.540]  這些東西
[00:29:43.540 --> 00:29:45.540]  有些我相信是一種心理
[00:29:45.540 --> 00:29:48.540]  但我也相信有些可能和邪靈有關係
[00:29:48.540 --> 00:29:50.540]  真的要很小心
[00:29:50.540 --> 00:29:51.540]  這些東西
[00:29:51.540 --> 00:29:53.540]  以前我去外國讀書的時候
[00:29:53.540 --> 00:29:54.540]  我第一年
[00:29:54.540 --> 00:29:55.540]  很流行那時候玩什麼
[00:29:55.540 --> 00:29:57.540]  玩那些叫做
[00:29:57.540 --> 00:29:59.540]  一時想不起名字
[00:29:59.540 --> 00:30:04.540]  碟仙
[00:30:04.540 --> 00:30:05.540]  碟仙他都記得
[00:30:05.540 --> 00:30:07.540]  我又去玩
[00:30:07.540 --> 00:30:09.540]  那時候我未信主
[00:30:09.540 --> 00:30:12.540]  有幾個同學就很想知道未來怎樣
[00:30:12.540 --> 00:30:13.540]  我們個個都想知道
[00:30:13.540 --> 00:30:15.540]  我們讀完第一年
[00:30:15.540 --> 00:30:17.540]  我們個個都想離開那間學校
[00:30:17.540 --> 00:30:18.540]  是用來讀第一年
[00:30:18.540 --> 00:30:20.540]  第二年就轉校
[00:30:20.540 --> 00:30:21.540]  轉到UT
[00:30:21.540 --> 00:30:22.540]  UBC
[00:30:22.540 --> 00:30:23.540]  或者是Waterloo
[00:30:23.540 --> 00:30:24.540]  Weston
[00:30:24.540 --> 00:30:25.540]  Madmaster
[00:30:25.540 --> 00:30:26.540]  個個都想轉的
[00:30:26.540 --> 00:30:27.540]  大家有一天
[00:30:27.540 --> 00:30:29.540]  我很記得那些同學
[00:30:29.540 --> 00:30:31.540]  就說不如我們玩碟仙
[00:30:31.540 --> 00:30:34.540]  看看他指示我們去哪一間
[00:30:34.540 --> 00:30:36.540]  我又玩
[00:30:36.540 --> 00:30:37.540]  真的
[00:30:37.540 --> 00:30:38.540]  我都不記得詳細性
[00:30:38.540 --> 00:30:39.540]  總而言之
[00:30:39.540 --> 00:30:41.540]  就是有些東西在動
[00:30:41.540 --> 00:30:44.540]  有錢在動
[00:30:44.540 --> 00:30:48.540]  我就問了兩個問題
[00:30:48.540 --> 00:30:49.540]  一個問題就是
[00:30:49.540 --> 00:30:52.540]  我明年將會去哪一間學校讀書呢
[00:30:52.540 --> 00:30:54.540]  因為我報了四間
[00:30:54.540 --> 00:30:56.540]  不知道哪一間收我讀第二年
[00:30:56.540 --> 00:30:57.540]  即是轉校的
[00:30:57.540 --> 00:30:59.540]  他居然弄出來那個
[00:30:59.540 --> 00:31:01.540]  真是我去了那間
