
[00:00:00.000 --> 00:00:02.760]  我們一同先來有個祈禱
[00:20:59.120 --> 00:21:00.560]  不是什麼大人物
[00:21:00.560 --> 00:21:02.440]  找牧師去吧
[00:21:02.440 --> 00:21:05.920]  不用的 你可以去的
[00:21:05.920 --> 00:21:11.200]  你可以成為宣教士的
[00:21:11.200 --> 00:21:13.880]  最後我也想對微信主的朋友說
[00:21:13.880 --> 00:21:17.160]  今天我們也看到一位人物
[00:21:17.160 --> 00:21:19.160]  他比較明達
[00:21:19.160 --> 00:21:20.680]  自求保羅
[00:21:20.680 --> 00:21:24.360]  我鼓勵你保持開放的態度
[00:21:24.360 --> 00:21:27.320]  你先要了解基督教的信仰
[00:21:27.320 --> 00:21:30.320]  和耶穌基督所做過的事
[00:21:30.320 --> 00:21:34.720]  然後才決定是否相信耶穌
[00:21:34.720 --> 00:21:36.440]  如果你心裏有感動
[00:21:36.440 --> 00:21:39.840]  願意花點時間了解福音的話
[00:21:39.840 --> 00:21:41.720]  散會之後你來跟我說
[00:21:41.720 --> 00:21:43.520]  我會幫助你
[00:21:43.520 --> 00:21:47.040]  我們現在一起祈禱
[00:21:47.040 --> 00:21:49.200]  漆黑天父求你幫助我們
[00:21:49.200 --> 00:21:52.840]  時常藉著禱告跟你說話
[00:21:52.840 --> 00:21:56.040]  也會聽從聖靈的聲音
[00:21:56.040 --> 00:21:59.440]  樂於隨時為主作見證
[00:21:59.440 --> 00:22:02.600]  求聖靈感動我們當中未信祢的人
[00:22:02.600 --> 00:22:05.160]  願意保持開放的態度
[00:22:05.160 --> 00:22:07.000]  尋求認識主
[00:22:07.000 --> 00:22:09.400]  奉耶穌基督的名祈禱
[00:22:09.400 --> 00:22:11.400]  阿們
