
[00:00:00.000 --> 00:00:06.840]  幾年之前我就去Tasmania環島旅遊
[00:17:55.560 --> 00:17:57.560]  家庭有和諧
[00:17:57.560 --> 00:18:00.560]  很大的可能性
[00:18:00.560 --> 00:18:02.560]  我們就會得到健康
[00:18:02.560 --> 00:18:04.560]  財富和成功
[00:18:04.560 --> 00:18:06.560]  正所謂家和萬事興
[00:18:06.560 --> 00:18:09.560]  我相信大家都會同意
[00:18:09.560 --> 00:18:12.560]  一個和諧的家庭
[00:18:12.560 --> 00:18:13.560]  很重要
[00:18:13.560 --> 00:18:14.560]  是不是
[00:18:14.560 --> 00:18:15.560]  想像一下
[00:18:15.560 --> 00:18:17.560]  在外面做了一天的工作
[00:18:17.560 --> 00:18:19.560]  我不相信有人生在家裡的時候
[00:18:19.560 --> 00:18:20.560]  還有能力
[00:18:20.560 --> 00:18:22.560]  還有心情
[00:18:22.560 --> 00:18:25.560]  去面對家裡的壓力
[00:18:25.560 --> 00:18:26.560]  傷害
[00:18:26.560 --> 00:18:28.560]  或者緊張的關係
[00:18:28.560 --> 00:18:29.560]  不會的
[00:18:29.560 --> 00:18:31.560]  我們都希望回到一個
[00:18:31.560 --> 00:18:34.560]  開心健康的和諧的家
[00:18:34.560 --> 00:18:36.560]  不過在這個詩篇裡面
[00:18:36.560 --> 00:18:38.560]  大衛告訴我們
[00:18:38.560 --> 00:18:40.560]  有另外一種和諧
[00:18:40.560 --> 00:18:42.560]  比家庭的和諧更為重要
[00:18:42.560 --> 00:18:43.560]  什麼和諧呢
[00:18:43.560 --> 00:18:46.560]  就是神與人之間的和諧
[00:18:46.560 --> 00:18:49.560]  有很多的基督徒的講解見證
[00:18:49.560 --> 00:18:50.560]  都告訴我們
[00:18:50.560 --> 00:18:54.560]  當人和神恢復這個關係
[00:18:54.560 --> 00:18:57.560]  建立這個和諧的時候
[00:18:57.560 --> 00:19:01.560]  他們就能夠更有動力
[00:19:01.560 --> 00:19:06.560]  來修補地上破損的關係
[00:19:06.560 --> 00:19:07.560]  我們都知道
[00:19:07.560 --> 00:19:09.560]  經歷過每一個人都會犯罪
[00:19:09.560 --> 00:19:11.560]  剛才說的
[00:19:11.560 --> 00:19:13.560]  當你犯了罪之後
[00:19:13.560 --> 00:19:15.560]  你會怎麼樣
[00:19:15.560 --> 00:19:16.560]  當你犯了罪之後
[00:19:16.560 --> 00:19:17.560]  你會怎麼樣
[00:19:17.560 --> 00:19:18.560]  當你得罪人之後
[00:19:18.560 --> 00:19:19.560]  你會怎麼樣
[00:19:19.560 --> 00:19:22.560]  有些人是死不認錯
[00:19:22.560 --> 00:19:24.560]  你從來不會在口中聽到
[00:19:24.560 --> 00:19:28.560]  他說自己是錯的
[00:19:28.560 --> 00:19:30.560]  你會說不是的
[00:19:30.560 --> 00:19:31.560]  我犯錯的時候
[00:19:31.560 --> 00:19:33.560]  我一定會認錯的
[00:19:33.560 --> 00:19:35.560]  不過我想大家想一想
[00:19:35.560 --> 00:19:37.560]  如果是你犯錯
[00:19:37.560 --> 00:19:41.560]  你就走到傷害過的人的面前
[00:19:41.560 --> 00:19:43.560]  認錯
[00:19:43.560 --> 00:19:47.560]  不過對方不接受你的道歉
[00:19:47.560 --> 00:19:49.560]  你會怎麼樣
[00:19:49.560 --> 00:19:51.560]  真人真事
[00:19:51.560 --> 00:19:53.560]  去年之前
[00:19:53.560 --> 00:19:54.560]  有一個香港
[00:19:54.560 --> 00:19:57.560]  有一個醉駕的司機
[00:19:57.560 --> 00:19:58.560]  醉酒駕車
[00:19:58.560 --> 00:20:00.560]  一踩過去
[00:20:00.560 --> 00:20:02.560]  六個人死了
[00:20:02.560 --> 00:20:03.560]  一踩過去
[00:20:03.560 --> 00:20:04.560]  六個人死了
[00:20:04.560 --> 00:20:07.560]  這個司機不是有心
[00:20:07.560 --> 00:20:09.560]  他只不過是喝醉酒
[00:20:09.560 --> 00:20:10.560]  他清醒的時候
[00:20:10.560 --> 00:20:12.560]  他很內疚
[00:20:12.560 --> 00:20:15.560]  竟然在他的手下
[00:20:15.560 --> 00:20:16.560]  死了六個人
[00:20:16.560 --> 00:20:19.560]  六條人命就這樣沒了
[00:20:19.560 --> 00:20:21.560]  到他出庭的時候
[00:20:21.560 --> 00:20:24.560]  竟然在法庭門口見到
[00:20:24.560 --> 00:20:27.560]  這六個死者的家屬
[00:20:27.560 --> 00:20:28.560]  他就馬上
[00:20:28.560 --> 00:20:30.560]  這個真是那個圖片
[00:20:30.560 --> 00:20:32.560]  他就馬上跪在家人面前
[00:20:32.560 --> 00:20:33.560]  來向他們道歉
[00:20:33.560 --> 00:20:35.560]  你原諒我的疏忽
[00:20:35.560 --> 00:20:38.560]  你原諒我的醉駕
[00:20:38.560 --> 00:20:39.560]  我問大家
[00:20:39.560 --> 00:20:40.560]  如果你是那個其中一個家人
[00:20:40.560 --> 00:20:46.560]  你會不會接受這個人的道歉
[00:20:46.560 --> 00:20:49.560]  現實卻是
[00:20:49.560 --> 00:20:52.560]  當人去真誠地道歉
[00:20:52.560 --> 00:20:55.560]  求寬恕的時候
[00:20:55.560 --> 00:20:57.560]  現實這個場景
[00:20:57.560 --> 00:21:00.560]  不單止沒有接受他的道歉
[00:21:00.560 --> 00:21:02.560]  還罵到狗血淋頭
[00:21:02.560 --> 00:21:04.560]  這個是一個罪的世界
[00:21:04.560 --> 00:21:05.560]  我們每一個人都是罪人
[00:21:05.560 --> 00:21:07.560]  我們每一個人都是受罪的影響
[00:21:07.560 --> 00:21:08.560]  我告訴大家
[00:21:08.560 --> 00:21:11.560]  人的愛是有限的
[00:21:11.560 --> 00:21:14.560]  人的愛是有條件的
[00:21:14.560 --> 00:21:16.560]  不過
[00:21:16.560 --> 00:21:18.560]  好消息就是
[00:21:18.560 --> 00:21:20.560]  神卻不一樣
[00:21:20.560 --> 00:21:21.560]  聖經告訴我們
[00:21:21.560 --> 00:21:22.560]  神就是愛
[00:21:22.560 --> 00:21:24.560]  當我們願意來到神面前
[00:21:24.560 --> 00:21:27.560]  去認我們的罪的時候
[00:21:27.560 --> 00:21:28.560]  聖經講得很清楚
[00:21:28.560 --> 00:21:30.560]  但是經驗也告訴我們
[00:21:30.560 --> 00:21:33.560]  神就赦免他的罪
[00:21:33.560 --> 00:21:34.560]  留意
[00:21:34.560 --> 00:21:35.560]  這個很清楚我們要知道
[00:21:35.560 --> 00:21:39.560]  當我們來到神面前認罪的時候
[00:21:39.560 --> 00:21:41.560]  我們並不是告訴神
[00:21:41.560 --> 00:21:43.560]  一些他不知道的東西
[00:21:43.560 --> 00:21:45.560]  神一早知道我們做過什麼
[00:21:45.560 --> 00:21:48.560]  神一清清楚楚知道我們犯過什麼罪
[00:21:48.560 --> 00:21:50.560]  所以我們不是來到神面前
[00:21:50.560 --> 00:21:52.560]  說一些他不知道的東西
[00:21:52.560 --> 00:21:53.560]  當我們認罪的時候
[00:21:53.560 --> 00:21:55.560]  我們是來到神的面前承認
[00:21:55.560 --> 00:21:59.560]  他一早已經知道我們做錯的事
[00:21:59.560 --> 00:22:02.560]  來到神面前的時候
[00:22:02.560 --> 00:22:07.560]  我們就放下我們的面具
[00:22:07.560 --> 00:22:09.560]  開放我們的心靈
[00:22:09.560 --> 00:22:11.560]  來到神面前求寬恕
[00:22:11.560 --> 00:22:14.560]  如果那個認罪是真誠的話
[00:22:14.560 --> 00:22:16.560]  神的回應
[00:22:16.560 --> 00:22:18.560]  大會講得很清楚
[00:22:18.560 --> 00:22:20.560]  他就赦免
[00:22:20.560 --> 00:22:22.560]  絕不拖泥帶水
[00:22:22.560 --> 00:22:23.560]  神不會說
[00:22:23.560 --> 00:22:24.560]  不行
[00:22:24.560 --> 00:22:25.560]  我不接受
[00:22:25.560 --> 00:22:26.560]  或者說
[00:22:26.560 --> 00:22:27.560]  我想一下
[00:22:27.560 --> 00:22:28.560]  又或者
[00:22:28.560 --> 00:22:29.560]  等一段時間
[00:22:29.560 --> 00:22:31.560]  看看你的悔過是不是真正的
[00:22:31.560 --> 00:22:33.560]  神不會拖泥帶水
[00:22:33.560 --> 00:22:34.560]  當我們來到神面前
[00:22:34.560 --> 00:22:37.560]  認真真誠的悔過的時候
[00:22:37.560 --> 00:22:38.560]  神就說
[00:22:38.560 --> 00:22:40.560]  就必赦免
[00:22:40.560 --> 00:22:42.560]  在大衛經驗了
[00:22:42.560 --> 00:22:45.560]  被赦免的甜蜜之後
[00:22:45.560 --> 00:22:49.560]  他在罪惡的重擔裡面
[00:22:49.560 --> 00:22:51.560]  被釋放出來
[00:22:51.560 --> 00:22:53.560]  他接著就說了一件事
[00:22:53.560 --> 00:22:54.560]  他說
[00:22:54.560 --> 00:22:58.560]  我們應該趁著有的機會
[00:22:58.560 --> 00:23:00.560]  禱告神
[00:23:00.560 --> 00:23:03.560]  這個很明顯是有一個
[00:23:03.560 --> 00:23:06.560]  催逼性在這裡
[00:23:06.560 --> 00:23:10.560]  因為施恩的日子
[00:23:10.560 --> 00:23:11.560]  不要等
[00:23:11.560 --> 00:23:12.560]  執在現在
[00:23:12.560 --> 00:23:16.560]  躲在神的護蔭底下
[00:23:16.560 --> 00:23:17.560]  就是今天
[00:23:17.560 --> 00:23:18.560]  不要等
[00:23:18.560 --> 00:23:20.560]  因為將來如何
[00:23:20.560 --> 00:23:22.560]  並不掌握在我們的手中
[00:23:22.560 --> 00:23:27.560]  在大衛承認了他的過錯之後
[00:23:27.560 --> 00:23:30.560]  被寬恕之後
[00:23:30.560 --> 00:23:32.560]  神在第八節這樣說
[00:23:32.560 --> 00:23:33.560]  他說我要教導你
[00:23:33.560 --> 00:23:35.560]  指示你當行的路
[00:23:35.560 --> 00:23:37.560]  我要定徵在你身上
[00:23:37.560 --> 00:23:39.560]  勸戒你
[00:23:39.560 --> 00:23:41.560]  就是告訴我們
[00:23:41.560 --> 00:23:43.560]  當我們得到神的寬恕之後
[00:23:43.560 --> 00:23:46.560]  這個並不是完結
[00:23:46.560 --> 00:23:47.560]  反而是一個開始
[00:23:47.560 --> 00:23:48.560]  開始什麼
[00:23:48.560 --> 00:23:49.560]  開始就是說
[00:23:49.560 --> 00:23:50.560]  神會在那個時候
[00:23:50.560 --> 00:23:52.560]  開始在你生命裡面
[00:23:52.560 --> 00:23:54.560]  一個奇妙的作為
[00:23:54.560 --> 00:23:56.560]  修補你破損的生命
[00:23:56.560 --> 00:23:59.560]  讓你得到一個新的生命
[00:23:59.560 --> 00:24:02.560]  正如使徒保羅
[00:24:02.560 --> 00:24:03.560]  在哥倫多後書所說
[00:24:03.560 --> 00:24:05.560]  若有人在基督裡
[00:24:05.560 --> 00:24:07.560]  他就是新造的人
[00:24:07.560 --> 00:24:08.560]  舊事已過
[00:24:08.560 --> 00:24:10.560]  都變成新的了
[00:24:10.560 --> 00:24:12.560]  並不是每一個
[00:24:12.560 --> 00:24:15.560]  世界不是原理
[00:24:15.560 --> 00:24:16.560]  並不是每一個
[00:24:16.560 --> 00:24:17.560]  得到神的寬恕
[00:24:17.560 --> 00:24:19.560]  得到神的拯救之後
[00:24:19.560 --> 00:24:21.560]  都會信服的
[00:24:21.560 --> 00:24:23.560]  同意嗎
[00:24:23.560 --> 00:24:26.560]  不知道哪個養過狗的
[00:24:26.560 --> 00:24:28.560]  我相信如果大家養過狗的話
[00:24:28.560 --> 00:24:30.560]  你都很明白道理
[00:24:30.560 --> 00:24:32.560]  不是每隻狗都會聽你說話
[00:24:32.560 --> 00:24:33.560]  不是每隻狗都會
[00:24:33.560 --> 00:24:34.560]  你說什麼牠就什麼
[00:24:34.560 --> 00:24:36.560]  有些狗很有個性
[00:24:36.560 --> 00:24:38.560]  你叫牠行東牠就行西
[00:24:38.560 --> 00:24:43.560]  簡單來說
[00:24:43.560 --> 00:24:44.560]  不是
[00:24:44.560 --> 00:24:45.560]  用狗的例子
[00:24:45.560 --> 00:24:46.560]  不是所有狗
[00:24:46.560 --> 00:24:49.560]  都是完全的
[00:24:49.560 --> 00:24:51.560]  會信服
[00:24:51.560 --> 00:24:53.560]  聽人的說話
[00:24:53.560 --> 00:24:54.560]  在這裡
[00:24:54.560 --> 00:24:56.560]  神並不是用狗來做例子
[00:24:56.560 --> 00:24:59.560]  神是用雷馬來做例子
[00:24:59.560 --> 00:25:01.560]  雷馬大家都知道
[00:25:01.560 --> 00:25:04.560]  雷和馬都是比較固執
[00:25:04.560 --> 00:25:05.560]  頑固
[00:25:05.560 --> 00:25:07.560]  不聽話
[00:25:07.560 --> 00:25:09.560]  要監牠才會做
[00:25:09.560 --> 00:25:12.560]  動物都有這樣的特性
[00:25:12.560 --> 00:25:15.560]  馬喜歡跑在人的前面
[00:25:15.560 --> 00:25:17.560]  雷不給牠一點外力
[00:25:17.560 --> 00:25:19.560]  牠不會動
[00:25:19.560 --> 00:25:22.560]  兩個的馬和雷
[00:25:22.560 --> 00:25:24.560]  很多時候都不會很自然地
[00:25:24.560 --> 00:25:27.560]  很順坦地聽主人的聲音
[00:25:27.560 --> 00:25:28.560]  所以這裡
[00:25:28.560 --> 00:25:31.560]  聖經說必須要
[00:25:31.560 --> 00:25:34.560]  用爵橫臂頭
[00:25:34.560 --> 00:25:36.560]  勒住牠
[00:25:36.560 --> 00:25:38.560]  這兩句的意思
[00:25:38.560 --> 00:25:40.560]  簡單來說
[00:25:40.560 --> 00:25:42.560]  如果當我們
[00:25:42.560 --> 00:25:44.560]  願意不自願地
[00:25:44.560 --> 00:25:46.560]  信服神的帶領的時候
[00:25:46.560 --> 00:25:49.560]  神必管教
[00:25:49.560 --> 00:25:50.560]  來引導我們
[00:25:50.560 --> 00:25:52.560]  而這個管教
[00:25:52.560 --> 00:25:54.560]  就是大衛所經歷的
[00:25:54.560 --> 00:25:56.560]  神沉重的手
[00:25:56.560 --> 00:25:58.560]  神警戒我們
[00:25:58.560 --> 00:26:01.560]  不像那些無知的雷馬
[00:26:01.560 --> 00:26:02.560]  不受教導
[00:26:02.560 --> 00:26:03.560]  不受勸戒
[00:26:03.560 --> 00:26:05.560]  而是會將那個
[00:26:05.560 --> 00:26:06.560]  爵橫臂頭
[00:26:06.560 --> 00:26:07.560]  勒住牠
[00:26:07.560 --> 00:26:08.560]  表示什麼
[00:26:08.560 --> 00:26:10.560]  表示外家的欲促管教
[00:26:10.560 --> 00:26:11.560]  甚至懲罰
[00:26:11.560 --> 00:26:13.560]  神會用牠的方式
[00:26:13.560 --> 00:26:15.560]  來將我們帶回牠的身邊
[00:26:15.560 --> 00:26:17.560]  大衛吸收了
[00:26:17.560 --> 00:26:20.560]  自己的經驗教訓之後
[00:26:20.560 --> 00:26:21.560]  在這個詩篇結尾的時候
[00:26:21.560 --> 00:26:23.560]  他就給了一個建議
[00:26:23.560 --> 00:26:25.560]  這個建議是什麼
[00:26:25.560 --> 00:26:27.560]  惡人必多受苦楚
[00:26:27.560 --> 00:26:29.560]  惟道倚靠耶和華的
[00:26:29.560 --> 00:26:32.560]  必有慈愛四面環繞他
[00:26:32.560 --> 00:26:34.560]  對大衛來說
[00:26:34.560 --> 00:26:36.560]  從來不認罪而所受到的
[00:26:36.560 --> 00:26:39.560]  從一個不認罪而得到的痛苦
[00:26:39.560 --> 00:26:43.560]  到認罪之後而得到的釋放
[00:26:43.560 --> 00:26:45.560]  一個痛苦一個釋放
[00:26:45.560 --> 00:26:48.560]  好像在地獄走了一轉
[00:26:48.560 --> 00:26:50.560]  又回到天堂一樣
[00:26:50.560 --> 00:26:51.560]  那個感覺
[00:26:51.560 --> 00:26:53.560]  所以福建理的時候
[00:26:53.560 --> 00:26:56.560]  他不得不從心底說出他的經驗
[00:26:56.560 --> 00:26:57.560]  和大家分享
[00:26:57.560 --> 00:26:59.560]  這個經驗其實有兩個方向
[00:26:59.560 --> 00:27:01.560]  一是你偏行自己的路
[00:27:01.560 --> 00:27:03.560]  如果你偏行自己的路
[00:27:03.560 --> 00:27:07.560]  即是說你犯罪不肯悔改
[00:27:07.560 --> 00:27:10.560]  結果就必多受苦楚
[00:27:10.560 --> 00:27:13.560]  另一條路就是神要你走的路
[00:27:13.560 --> 00:27:16.560]  即是代表認罪悔改
[00:27:16.560 --> 00:27:17.560]  這個認罪悔改
[00:27:17.560 --> 00:27:19.560]  讓人通往舊恩
[00:27:19.560 --> 00:27:22.560]  結果神的慈愛就會環繞這個人
[00:27:22.560 --> 00:27:26.560]  讓他得著喜樂的人生
[00:27:26.560 --> 00:27:31.560]  不單止我們可以享受神所賜喜樂的人生
[00:27:31.560 --> 00:27:33.560]  大衛這裡也吹逼
[00:27:33.560 --> 00:27:36.560]  愛神的人需要歡呼
[00:27:36.560 --> 00:27:37.560]  為什麼歡呼呢?
[00:27:37.560 --> 00:27:39.560]  我們每一次來到崇拜的時候
[00:27:39.560 --> 00:27:42.560]  其實就是向我們所愛的神
[00:27:42.560 --> 00:27:45.560]  發出內心裡邊讚嘆感恩的歡呼
[00:27:45.560 --> 00:27:47.560]  表達我們內裡邊的喜樂
[00:27:47.560 --> 00:27:49.560]  換言之我們需要活出
[00:27:49.560 --> 00:27:51.560]  神所給過我們的恩典的喜樂
[00:27:51.560 --> 00:27:53.560]  我們都是我們的責任
[00:27:53.560 --> 00:27:55.560]  來跟周圍的人分享
[00:27:55.560 --> 00:27:57.560]  從神而來的恩典
[00:27:57.560 --> 00:28:00.560]  所以在這裡都祈禱
[00:28:00.560 --> 00:28:03.560]  我們都不會像大衛這樣
[00:28:03.560 --> 00:28:06.560]  犯了罪之後而不認錯
[00:28:06.560 --> 00:28:08.560]  如果真的我們有這樣當中的時候
[00:28:08.560 --> 00:28:10.560]  要求神憐憫
[00:28:10.560 --> 00:28:12.560]  讓我們有大衛的勇氣
[00:28:12.560 --> 00:28:15.560]  到神面前認罪悔改
[00:28:15.560 --> 00:28:19.560]  讓神的恩典再一次臨到我們
[00:28:19.560 --> 00:28:21.560]  以致我們
[00:28:21.560 --> 00:28:25.560]  如果我們選擇我們自己的道路的時候
[00:28:25.560 --> 00:28:28.560]  我們就是一直的逃避神
[00:28:28.560 --> 00:28:30.560]  但當我們選擇神的道路的時候
[00:28:30.560 --> 00:28:33.560]  神就成為我們的避難所
[00:28:33.560 --> 00:28:35.560]  一個是天堂一個是地獄的分別
[00:28:35.560 --> 00:28:39.560]  也許我們沒有先知拿丹
[00:28:39.560 --> 00:28:43.560]  來提醒我們犯過的過錯
[00:28:43.560 --> 00:28:46.560]  不過今天我們活在這個恩典的時代
[00:28:46.560 --> 00:28:50.560]  我們有聖靈在我們的生命裡面
[00:28:50.560 --> 00:28:54.560]  聖靈會用它說不出來的話語
[00:28:54.560 --> 00:28:56.560]  來讓我們知道
[00:28:56.560 --> 00:29:00.560]  我們在神面前要認的罪
[00:29:00.560 --> 00:29:02.560]  要改的過錯
[00:29:02.560 --> 00:29:03.560]  所以讓我們認定
[00:29:03.560 --> 00:29:06.560]  唯有擁有一個和神和諧的關係
[00:29:06.560 --> 00:29:08.560]  我們才能擁有一個健康
[00:29:08.560 --> 00:29:10.560]  幸福快樂的人生
[00:29:10.560 --> 00:29:12.560]  這個就是今天我們的題目
[00:29:12.560 --> 00:29:15.560]  我們怎樣得到福祿的秘訣
[00:29:15.560 --> 00:29:18.560]  就是我們在神面前
[00:29:18.560 --> 00:29:21.560]  建立一個和諧的關係
[00:29:21.560 --> 00:29:23.560]  希望未來這個
[00:29:23.560 --> 00:29:25.560]  2026年
[00:29:25.560 --> 00:29:28.560]  我們都立定心志
[00:29:28.560 --> 00:29:30.560]  走在神的道路上
[00:29:30.560 --> 00:29:31.560]  一生不偏離
[00:29:31.560 --> 00:29:33.560]  請我一同低頭祈禱
[00:29:33.560 --> 00:29:35.560]  耶穌基督我們多謝你
[00:29:35.560 --> 00:29:37.560]  在這個詩篇裡面
[00:29:37.560 --> 00:29:40.560]  我們看到一個很實在的生命的經歷
[00:29:40.560 --> 00:29:45.560]  這個是大胃王自己走過不容易的
[00:29:45.560 --> 00:29:47.560]  一段困難的日子
[00:29:47.560 --> 00:29:50.560]  讓我們在這段經歷裡面去學習
[00:29:50.560 --> 00:29:51.560]  神啊我們需要在祢面前
[00:29:51.560 --> 00:29:53.560]  躺開我們的生命
[00:29:53.560 --> 00:29:56.560]  如果我們有隱而未現的罪的時候
[00:29:56.560 --> 00:29:59.560]  神啊求祢讓我們去面對
[00:29:59.560 --> 00:30:00.560]  承認改過
[00:30:00.560 --> 00:30:02.560]  以致我們走在祢的人生
[00:30:02.560 --> 00:30:05.560]  祢為我們安排人生路上的時候
[00:30:05.560 --> 00:30:08.560]  我們就能夠得到祢的賜福
[00:30:08.560 --> 00:30:11.560]  祢給我們的平安與喜樂
[00:30:11.560 --> 00:30:12.560]  多謝祢給我們一切祈禱
[00:30:12.560 --> 00:30:14.560]  奉主命求
