
[00:00:00.000 --> 00:00:05.520]  讓大家看看我所設計的part point
[00:16:41.400 --> 00:16:44.400]  將這一段八到二十節的事
[00:16:44.400 --> 00:16:47.200]  用四個方向跟大家分段
[00:16:47.200 --> 00:16:51.600]  不知道大家還記不記得
[00:16:51.600 --> 00:16:53.400]  上帝的宣告
[00:16:53.400 --> 00:16:55.400]  天使的報喜
[00:16:55.400 --> 00:16:57.600]  耶穌的記號
[00:16:57.600 --> 00:17:00.400]  牧羊人的反應
[00:17:00.400 --> 00:17:03.400]  我今天去到反思和應用的時候
[00:17:03.400 --> 00:17:04.600]  我的處理方法就是
[00:17:04.600 --> 00:17:06.200]  先看歷史背景
[00:17:06.200 --> 00:17:08.800]  再看整段經文的四大分段
[00:17:08.800 --> 00:17:10.600]  再用這四大分段
[00:17:10.600 --> 00:17:12.000]  跟大家去看
[00:17:12.000 --> 00:17:14.000]  這四個在我們心目當中
[00:17:14.000 --> 00:17:16.400]  很重要的反思和應用
[00:17:16.400 --> 00:17:18.200]  以下就是很重要的時間
[00:17:18.200 --> 00:17:20.600]  是神個別跟你說話的時候
[00:17:20.600 --> 00:17:22.200]  我希望弟子妹你自己
[00:17:22.200 --> 00:17:25.000]  每一點你去問一下自己
[00:17:25.000 --> 00:17:26.200]  我看見什麼
[00:17:26.200 --> 00:17:28.800]  我看見神還是看見自己
[00:17:28.800 --> 00:17:31.400]  以及究竟今天這些事情
[00:17:31.400 --> 00:17:33.000]  與我何干呢
[00:17:33.000 --> 00:17:36.800]  我們先進入第一點
[00:17:36.800 --> 00:17:38.400]  這個是給個提示大家
[00:17:38.400 --> 00:17:39.600]  四個重點
[00:17:39.600 --> 00:17:40.600]  四個應用
[00:17:40.600 --> 00:17:43.200]  第一點
[00:17:43.200 --> 00:17:46.200]  上帝的宣告
[00:17:46.200 --> 00:17:47.400]  上帝的宣告剛纔讀了
[00:17:47.400 --> 00:17:49.200]  二章八至九節
[00:17:49.200 --> 00:17:53.000]  跟大家想一件事
[00:17:53.000 --> 00:17:57.600]  就是人親自的揀選
[00:17:57.600 --> 00:17:59.600]  剛纔我提及
[00:17:59.600 --> 00:18:01.600]  我報給你們大氣的信息
[00:18:01.600 --> 00:18:04.400]  是關乎萬民的
[00:18:04.400 --> 00:18:06.600]  我很想再次告訴大家
[00:18:06.600 --> 00:18:08.200]  在新約時代
[00:18:08.200 --> 00:18:11.000]  牧羊人在別人眼中
[00:18:11.000 --> 00:18:13.800]  並不是社會的最高層
[00:18:13.800 --> 00:18:15.600]  雖然我可以這麼說
[00:18:15.600 --> 00:18:17.000]  未必這羣牧羊人
[00:18:17.000 --> 00:18:19.400]  遭別人歧視、鄙視
[00:18:19.400 --> 00:18:21.400]  但是在社會層層疊疊
[00:18:21.400 --> 00:18:23.200]  分階級的時候
[00:18:23.200 --> 00:18:24.800]  他們並不是最高
[00:18:24.800 --> 00:18:29.000]  也被人視爲很低下層的一羣人
[00:18:29.000 --> 00:18:30.800]  但你有沒有回憶過
[00:18:30.800 --> 00:18:33.400]  究竟今天神的使者天使
[00:18:33.400 --> 00:18:36.600]  第一批和誰說話
[00:18:36.600 --> 00:18:38.000]  神的宣告第一批
[00:18:38.000 --> 00:18:40.600]  降臨在誰身上
[00:18:40.600 --> 00:18:45.200]  這羣首先的接收者是牧羊人
[00:18:45.200 --> 00:18:49.200]  還記得哪一個是第一個的傳遞者
[00:18:49.200 --> 00:18:52.800]  也是牧羊人
[00:18:52.800 --> 00:18:56.200]  你見不見到一羣被視爲
[00:18:56.200 --> 00:18:59.200]  在人硬要分階級的社會里
[00:18:59.200 --> 00:19:02.000]  被視爲最低最低層的人
[00:19:02.000 --> 00:19:04.800]  在神的國度救恩的宣告裏
[00:19:04.800 --> 00:19:08.200]  他可以成爲第一批接收者
[00:19:08.200 --> 00:19:12.000]  也可以成爲第一批的傳遞者
[00:19:12.000 --> 00:19:15.200]  見不見到當中神那份很特別的揀選
[00:19:15.200 --> 00:19:18.800]  那份的恩典
[00:19:18.800 --> 00:19:20.800]  還記得我剛纔給了一個圖表給你們看
[00:19:20.800 --> 00:19:22.200]  三個不要拒拍
[00:19:22.200 --> 00:19:25.200]  我就放在這裏跟大家詳細講
[00:19:25.200 --> 00:19:27.400]  伊麗莎白年老身子
[00:19:27.400 --> 00:19:29.200]  對很多人來說
[00:19:29.200 --> 00:19:31.800]  甚至對他們兩夫婦來說
[00:19:31.800 --> 00:19:35.400]  這麼老我還能生出來嗎
[00:19:35.400 --> 00:19:36.600]  是真的
[00:19:36.600 --> 00:19:40.200]  我每天都和朋友分享
[00:19:40.200 --> 00:19:43.000]  接着一羣朋友就問
[00:19:43.000 --> 00:19:45.400]  你還生不生嬰兒
[00:19:45.400 --> 00:19:46.200]  另一個回答他
[00:19:46.200 --> 00:19:48.800]  我這麼大年紀不要玩了
[00:19:48.800 --> 00:19:50.600]  還生嬰兒哪能生出來
[00:19:50.600 --> 00:19:53.800]  我怕我生的那些不健康
[00:19:53.800 --> 00:19:56.200]  這麼大年紀還生
[00:19:56.200 --> 00:19:57.400]  很想和大家說
[00:19:57.400 --> 00:20:00.800]  當天使和撒加利亞伊麗莎白說
[00:20:00.800 --> 00:20:05.000]  你在年老的時候將會懷孕生子
[00:20:05.000 --> 00:20:07.200]  其實對他們兩夫婦來說
[00:20:07.200 --> 00:20:08.800]  是神奇到不得了
[00:20:08.800 --> 00:20:12.600]  在地上國度來說是不可能發生的事
[00:20:12.600 --> 00:20:15.600]  就是接收這個宣告
[00:20:15.600 --> 00:20:17.800]  童貞女瑪利亞
[00:20:17.800 --> 00:20:19.800]  我還沒結婚
[00:20:19.800 --> 00:20:22.800]  我沒有發生過任何關係
[00:20:22.800 --> 00:20:26.400]  爲什麼跟我說我會懷孕生子
[00:20:26.400 --> 00:20:28.000]  不可能的
[00:20:28.000 --> 00:20:30.400]  也在倫尚裏面
[00:20:30.400 --> 00:20:32.200]  不可能的事
[00:20:32.200 --> 00:20:33.600]  是因爲這個宣告
[00:20:33.600 --> 00:20:36.600]  發生在童貞女瑪利亞身上
[00:20:36.600 --> 00:20:39.600]  牧羊人一羣被鄙視的人
[00:20:39.600 --> 00:20:40.800]  你從來沒有想過
[00:20:40.800 --> 00:20:44.000]  你這麼身份被看似低微
[00:20:44.000 --> 00:20:46.200]  和低下階層的人
[00:20:46.200 --> 00:20:47.600]  神會興起你
[00:20:47.600 --> 00:20:49.000]  神會向你有宣告
[00:20:49.000 --> 00:20:51.200]  有呼召
[00:20:51.200 --> 00:20:54.400]  無論你的身體機能上的年老
[00:20:54.400 --> 00:20:56.200]  在倫尚概念上
[00:20:56.200 --> 00:20:58.400]  倫理觀上沒可能發生的事
[00:20:58.400 --> 00:21:01.800]  或者在你人生階層身份位置上
[00:21:01.800 --> 00:21:04.800]  你覺得沒可能的事
[00:21:04.800 --> 00:21:06.400]  今天
[00:21:06.400 --> 00:21:08.000]  神都告訴你
[00:21:08.000 --> 00:21:10.800]  這些都不是問題
[00:21:10.800 --> 00:21:13.600]  如果我是定義給你的話
[00:21:13.600 --> 00:21:15.200]  無論你是什麼背景
[00:21:15.200 --> 00:21:16.800]  什麼身份
[00:21:16.800 --> 00:21:18.400]  什麼情況
[00:21:18.400 --> 00:21:21.200]  在我手上都沒有難成的事
[00:21:21.200 --> 00:21:23.600]  問題就是
[00:21:23.600 --> 00:21:25.400]  我揀選你的時候
[00:21:25.400 --> 00:21:28.400]  你讓不讓我選
[00:21:28.400 --> 00:21:29.200]  頂子妹
[00:21:29.200 --> 00:21:30.600]  看着下面三行字眼
[00:21:30.600 --> 00:21:34.200]  你去問自己一個問題
[00:21:34.200 --> 00:21:35.400]  記住在神眼中
[00:21:35.400 --> 00:21:39.200]  沒有階級高低之分
[00:21:39.200 --> 00:21:41.800]  神用撒加利亞伊麗莎白夫婦
[00:21:41.800 --> 00:21:44.200]  神用童貞雷瑪利亞
[00:21:44.200 --> 00:21:48.000]  神用被人輕嘆的牧羊人
[00:21:48.000 --> 00:21:48.800]  你看看自己
[00:21:48.800 --> 00:21:50.200]  不要看人
[00:21:50.200 --> 00:21:53.800]  神同樣都會用你
[00:21:53.800 --> 00:21:55.400]  你記住這六個字
[00:21:55.400 --> 00:21:57.400]  是神親自的揀選
[00:21:57.400 --> 00:21:59.400]  你不需要問爲什麼
[00:21:59.400 --> 00:22:01.000]  你不要問神爲什麼要揀選我
[00:22:01.000 --> 00:22:01.600]  沒可能的
[00:22:01.600 --> 00:22:02.200]  我這個不好
[00:22:02.200 --> 00:22:02.800]  那個不好
[00:22:02.800 --> 00:22:05.400]  你不需要問了
[00:22:05.400 --> 00:22:07.800]  三個人物告訴你
[00:22:07.800 --> 00:22:09.400]  沒有東西是沒可能的
[00:22:09.400 --> 00:22:12.400]  神要親自揀選你
[00:22:12.400 --> 00:22:13.800]  重要的是
[00:22:13.800 --> 00:22:16.200]  你信不信神
[00:22:16.200 --> 00:22:17.400]  重要的是
[00:22:17.400 --> 00:22:19.200]  你察不察看到
[00:22:19.200 --> 00:22:20.400]  神給你個人
[00:22:20.400 --> 00:22:22.000]  只是屬於你
[00:22:22.000 --> 00:22:23.600]  Only you
[00:22:23.600 --> 00:22:26.400]  獨特的感動和照明
[00:22:26.400 --> 00:22:27.200]  不是其他人
[00:22:27.200 --> 00:22:28.200]  不需要拋給人
[00:22:28.200 --> 00:22:29.200]  不需要劈給人
[00:22:29.200 --> 00:22:30.800]  不需要感動人
[00:22:30.800 --> 00:22:33.000]  只是自己就夠了
[00:22:33.000 --> 00:22:36.200]  你願不願意參與在其中
[00:22:36.200 --> 00:22:39.200]  成爲其中一份子
[00:22:39.200 --> 00:22:41.800]  成爲神親自揀選
[00:22:41.800 --> 00:22:46.200]  而又合用的器皿
[00:22:46.200 --> 00:22:48.200]  我給你三十秒
[00:22:48.200 --> 00:22:50.200]  看着POPCORN
[00:22:50.200 --> 00:22:57.200]  你再問自己一次
[00:22:57.200 --> 00:22:59.000]  我希望靖姐妹
[00:22:59.000 --> 00:23:01.600]  按着你的感動和勇氣
[00:23:01.600 --> 00:23:06.600]  你跟神說我願意
[00:23:06.600 --> 00:23:09.800]  第二點是天使的報喜
[00:23:09.800 --> 00:23:11.000]  反思應用是
[00:23:11.000 --> 00:23:14.400]  是關乎萬民的
[00:23:14.400 --> 00:23:17.400]  天使向牧羊人宣告訊息
[00:23:17.400 --> 00:23:19.400]  這個訊息是大喜的
[00:23:19.400 --> 00:23:21.600]  是關乎萬民
[00:23:21.600 --> 00:23:24.200]  牧羊人終於去找
[00:23:24.200 --> 00:23:25.600]  他尋見
[00:23:25.600 --> 00:23:27.400]  尋見也都印證了
[00:23:27.400 --> 00:23:29.400]  父上帝這個很得意
[00:23:29.400 --> 00:23:30.200]  很特別
[00:23:30.200 --> 00:23:33.000]  很重要的宣召
[00:23:33.000 --> 00:23:34.400]  你會看到在經文裏面描述
[00:23:34.400 --> 00:23:37.400]  牧羊人怎麼去找這個聖嬰降生
[00:23:37.400 --> 00:23:40.000]  是一個探索的旅程
[00:23:40.000 --> 00:23:41.600]  而我們呢
[00:23:41.600 --> 00:23:43.000]  我也很想靖姐妹
[00:23:43.000 --> 00:23:47.600]  你有一個屬於自己的人生旅程
[00:23:47.600 --> 00:23:48.800]  我不知道在座的靖姐妹
[00:23:48.800 --> 00:23:50.200]  或者是家中
[00:23:50.200 --> 00:23:51.400]  或者海外的靖姐妹
[00:23:51.400 --> 00:23:53.800]  你信了耶穌沒有
[00:23:53.800 --> 00:23:54.600]  如果對於一批
[00:23:54.600 --> 00:23:57.600]  你仍然沒有信耶穌的
[00:23:57.600 --> 00:24:01.200]  市民 人民 家人 朋友 親戚
[00:24:01.200 --> 00:24:05.800]  我很希望今天你在紀念聖誕的日期裏面
[00:24:05.800 --> 00:24:07.600]  你可以像牧羊人一樣
[00:24:07.600 --> 00:24:10.800]  尋見這個聖嬰耶穌基督
[00:24:10.800 --> 00:24:16.200]  得着這份大喜和關乎萬民的訊息
[00:24:16.200 --> 00:24:17.200]  我看着你的課堂
[00:24:17.200 --> 00:24:18.600]  應該很多都是信了耶穌
[00:24:18.600 --> 00:24:19.600]  很好的朋友
[00:24:19.600 --> 00:24:21.800]  認識了很多年
[00:24:21.800 --> 00:24:23.000]  你們不用尋
[00:24:23.000 --> 00:24:24.200]  因爲你已經尋了
[00:24:24.200 --> 00:24:27.000]  不需要在人生旅程裏尋救主
[00:24:27.000 --> 00:24:29.800]  不過我們要尋第二樣東西
[00:24:29.800 --> 00:24:33.200]  你尋覓了耶穌基督做你個人救主
[00:24:33.200 --> 00:24:37.600]  但你沒有尋覓在你餘下的人生旅程裏
[00:24:37.600 --> 00:24:41.200]  你很想 很恨 很羨慕
[00:24:41.200 --> 00:24:42.400]  和神一起
[00:24:42.400 --> 00:24:47.400]  認證屬於神更多的奇妙大事
[00:24:47.400 --> 00:24:49.000]  你們恨不恨
[00:24:49.000 --> 00:24:50.800]  想不想
[00:24:50.800 --> 00:24:52.200]  想不想像牧羊人一樣
[00:24:52.200 --> 00:24:55.200]  有份在當中
[00:24:55.200 --> 00:24:56.400]  我仍然這麼說
[00:24:56.400 --> 00:24:59.800]  對於神要做的事情
[00:24:59.800 --> 00:25:02.000]  沒有說一定要給哪個頂姐妹做
[00:25:02.000 --> 00:25:03.600]  我相信對神來說
[00:25:03.600 --> 00:25:04.600]  祂要輕棄哪個
[00:25:04.600 --> 00:25:05.600]  祂要使用哪個
[00:25:05.600 --> 00:25:06.600]  祂要選哪個
[00:25:06.600 --> 00:25:08.400]  都是祂的旨意
[00:25:08.400 --> 00:25:10.000]  當祂選擇你的時候
[00:25:10.000 --> 00:25:11.800]  在你身上就可以去承傳
[00:25:11.800 --> 00:25:13.000]  可以印證
[00:25:13.000 --> 00:25:15.000]  可以一起做
[00:25:15.000 --> 00:25:16.600]  不過對你來說
[00:25:16.600 --> 00:25:18.800]  你想不想
[00:25:18.800 --> 00:25:21.000]  還是你覺得我只想平平淡淡
[00:25:21.000 --> 00:25:22.800]  回到團契 回到小組
[00:25:22.800 --> 00:25:23.400]  回到崇拜
[00:25:23.400 --> 00:25:24.600]  我什麼都不管了
[00:25:24.600 --> 00:25:25.800]  你不要教我
[00:25:25.800 --> 00:25:27.000]  我不需要爲你去侍奉
[00:25:27.000 --> 00:25:28.000]  我不需要爲你去作供
[00:25:28.000 --> 00:25:29.400]  我不需要見證福音的大難
[00:25:29.400 --> 00:25:31.600]  你不需要教我
[00:25:31.600 --> 00:25:34.000]  但我仍然很想說
[00:25:34.000 --> 00:25:36.800]  我盼望頂姐妹仍然像牧羊人一樣
[00:25:36.800 --> 00:25:39.400]  沉溯到你人生裏面的人生旅程
[00:25:39.400 --> 00:25:41.800]  是有神跟你同在同行
[00:25:41.800 --> 00:25:44.600]  有更多的奇妙奇事
[00:25:44.600 --> 00:25:45.800]  一起經歷
[00:25:45.800 --> 00:25:47.200]  並且一起印證
[00:25:47.200 --> 00:25:50.800]  可以唱着哈利路亞
[00:25:50.800 --> 00:25:52.800]  看着下面的兩行
[00:25:52.800 --> 00:25:55.200]  讓我們謹記這個福音
[00:25:55.200 --> 00:25:56.800]  是關乎萬民
[00:25:56.800 --> 00:25:58.600]  並不是很自私的
[00:25:58.600 --> 00:26:01.200]  我信了耶穌
[00:26:01.200 --> 00:26:03.400]  我就DN 搞定
[00:26:03.400 --> 00:26:05.600]  其實頂姐妹是一個很自私的人
[00:26:05.600 --> 00:26:06.800]  如果你信了耶穌
[00:26:06.800 --> 00:26:07.600]  你就不傳
[00:26:07.600 --> 00:26:08.800]  你就不理會身邊的人
[00:26:08.800 --> 00:26:09.600]  你什麼都不管的時候
[00:26:09.600 --> 00:26:11.000]  是很自私的
[00:26:11.000 --> 00:26:14.000]  容許我這樣說
[00:26:14.000 --> 00:26:15.400]  天使告訴牧羊人
[00:26:15.400 --> 00:26:16.600]  這是大喜的信息
[00:26:16.600 --> 00:26:18.000]  是關乎萬民
[00:26:18.000 --> 00:26:19.400]  如果你仍然覺得
[00:26:19.400 --> 00:26:20.800]  我自己信了就OK
[00:26:20.800 --> 00:26:21.600]  什麼都不做的話
[00:26:21.600 --> 00:26:25.800]  是很自私很自私很自私
[00:26:25.800 --> 00:26:26.600]  今天我坐在這裏
[00:26:26.600 --> 00:26:28.000]  可以跟身邊的人分享
[00:26:28.000 --> 00:26:29.600]  我今天可以跟周圍的人分享
[00:26:29.600 --> 00:26:30.600]  今天可以在
[00:26:30.600 --> 00:26:32.400]  政治仍然可以不斷去說話的時候
[00:26:32.400 --> 00:26:33.400]  你都不說的話
[00:26:33.400 --> 00:26:36.000]  是很自私的
[00:26:36.000 --> 00:26:37.800]  經文說
[00:26:37.800 --> 00:26:40.200]  這個信仰是屬於全世界
[00:26:40.200 --> 00:26:42.800]  不是單單你自己一個
[00:26:42.800 --> 00:26:43.800]  你仍然要謹記
[00:26:43.800 --> 00:26:45.200]  福音要廣傳
[00:26:45.200 --> 00:26:46.600]  無論你的家人朋友
[00:26:46.600 --> 00:26:47.600]  香港還是外地
[00:26:47.600 --> 00:26:51.800]  你都要廣傳
[00:26:51.800 --> 00:26:53.600]  經文說到大喜的信息
[00:26:53.600 --> 00:26:55.800]  我想起歡樂
[00:26:55.800 --> 00:26:56.600]  其實今天我們
[00:26:56.600 --> 00:26:58.200]  爲什麼仍然都要歡樂呢
[00:26:58.200 --> 00:26:59.800]  好像很多困難
[00:26:59.800 --> 00:27:01.200]  很多辛苦的地方
[00:27:01.200 --> 00:27:03.400]  但爲什麼仍然要歡樂呢
[00:27:03.400 --> 00:27:04.800]  記住是因着
[00:27:04.800 --> 00:27:06.800]  耶穌基督的降生
[00:27:06.800 --> 00:27:08.400]  天使很清楚說到
[00:27:08.400 --> 00:27:09.600]  這個大喜的信息
[00:27:09.600 --> 00:27:11.200]  不是因爲其他事
[00:27:11.200 --> 00:27:13.000]  是因爲耶穌基督降生
[00:27:13.000 --> 00:27:13.800]  是關乎萬民
[00:27:13.800 --> 00:27:15.200]  所以你們要歡喜快樂
[00:27:15.200 --> 00:27:16.600]  不要懼怕
[00:27:16.600 --> 00:27:17.800]  今天我們仍然
[00:27:17.800 --> 00:27:19.000]  在艱難日子裏面
[00:27:19.000 --> 00:27:20.000]  仍然歡喜快樂
[00:27:20.000 --> 00:27:20.600]  不要懼怕
[00:27:20.600 --> 00:27:22.000]  是因爲我們知道
[00:27:22.000 --> 00:27:23.200]  這個大喜的信息
[00:27:23.200 --> 00:27:24.600]  是關乎萬民的
[00:27:24.600 --> 00:27:26.000]  當你每次回教會
[00:27:26.000 --> 00:27:26.600]  經過禮堂
[00:27:26.600 --> 00:27:28.000]  見到這個背景的時候
[00:27:28.000 --> 00:27:30.200]  你要告訴自己
[00:27:30.200 --> 00:27:31.200]  不是聖誕節
[00:27:31.200 --> 00:27:33.400]  只是才關乎萬民
[00:27:33.400 --> 00:27:35.000]  我每次進了禮堂
[00:27:35.000 --> 00:27:37.000]  在外面大堂看到的時候
[00:27:37.000 --> 00:27:38.200]  你都告訴自己
[00:27:38.200 --> 00:27:40.000]  你在耶穌基督的時候
[00:27:40.000 --> 00:27:41.800]  福音是關乎萬民
[00:27:41.800 --> 00:27:43.600]  你是走不掉
[00:27:43.600 --> 00:27:45.000]  你都責無旁貸
[00:27:45.000 --> 00:27:47.400]  OK 麻頂姐妹
[00:27:47.400 --> 00:27:48.600]  最後
[00:27:48.600 --> 00:27:50.200]  第二點裏面說到
[00:27:50.200 --> 00:27:51.400]  正因爲這個福音
[00:27:51.400 --> 00:27:53.000]  是關乎萬民的時候
[00:27:53.000 --> 00:27:54.200]  我們要顧念
[00:27:54.200 --> 00:27:57.000]  未得之民
[00:27:57.000 --> 00:27:58.600]  我都給你們三十秒
[00:27:58.600 --> 00:28:00.000]  三十秒
[00:28:00.000 --> 00:28:01.600]  你們就跟神說
[00:28:01.600 --> 00:28:03.400]  你願意還是不願意
[00:28:03.400 --> 00:28:04.200]  你願不願意
[00:28:04.200 --> 00:28:06.200]  好像牧羊人一樣
[00:28:06.200 --> 00:28:09.600]  成爲見證的傳遞者
[00:28:09.600 --> 00:28:11.800]  將你所經歷的
[00:28:11.800 --> 00:28:20.000]  跟你身邊的人分享
[00:28:20.000 --> 00:28:21.400]  不需要告訴其他人
[00:28:21.400 --> 00:28:25.600]  神已經聽了你的答案
[00:28:25.600 --> 00:28:26.800]  他們說我們都珍惜
[00:28:26.800 --> 00:28:28.800]  可以跟人分享信仰
[00:28:28.800 --> 00:28:30.200]  仍然自由敬拜
[00:28:30.200 --> 00:28:32.400]  以及我仍然可以作爲傳道
[00:28:32.400 --> 00:28:33.200]  我不會被人抓
[00:28:33.200 --> 00:28:36.000]  我仍然可以站在臺上說話的時候
[00:28:36.000 --> 00:28:38.200]  就不要閉口不言
[00:28:38.200 --> 00:28:41.200]  教會每個月
[00:28:41.200 --> 00:28:43.000]  當有第五個禮拜的時候
[00:28:43.000 --> 00:28:44.400]  有見證周
[00:28:44.400 --> 00:28:45.000]  鼓勵頂姐妹
[00:28:45.000 --> 00:28:47.800]  你可以分享你的見證
[00:28:47.800 --> 00:28:49.600]  在十一點半方崇拜裏面
[00:28:49.600 --> 00:28:51.800]  我們每個星期都有見證周
[00:28:51.800 --> 00:28:53.000]  我都鼓勵頂姐妹
[00:28:53.000 --> 00:28:54.600]  不要讓牧者去找你了
[00:28:54.600 --> 00:28:55.200]  很辛苦
[00:28:55.200 --> 00:28:56.400]  每年都找得很辛苦
[00:28:56.400 --> 00:28:58.000]  沒有人肯講見證
[00:28:58.000 --> 00:29:00.200]  你主動告訴牧者
[00:29:00.200 --> 00:29:01.400]  我願意
[00:29:01.400 --> 00:29:02.800]  我願意像牧羊一樣
[00:29:02.800 --> 00:29:04.800]  我要做見證者
[00:29:04.800 --> 00:29:07.200]  福音的見證者
[00:29:07.200 --> 00:29:08.400]  如果你說我很擔心
[00:29:08.400 --> 00:29:10.400]  很怕站在人面前講見證
[00:29:10.400 --> 00:29:12.200]  不要緊
[00:29:12.200 --> 00:29:14.200]  輕輕和你人生裏面
[00:29:14.200 --> 00:29:15.200]  屬於你的朋友
[00:29:15.200 --> 00:29:17.600]  你仍然有相遇機會的朋友
[00:29:17.600 --> 00:29:19.000]  你只要做好自己的見證
[00:29:19.000 --> 00:29:21.400]  輕輕說一下
[00:29:21.400 --> 00:29:23.600]  回不回教會
[00:29:23.600 --> 00:29:26.600]  想不想聽一下福音
[00:29:26.600 --> 00:29:27.400]  多幾次
[00:29:27.400 --> 00:29:28.600]  你就很有勇氣
[00:29:28.600 --> 00:29:30.600]  就不斷去分享
[00:29:30.600 --> 00:29:31.800]  頂姐妹
[00:29:31.800 --> 00:29:33.000]  牧羊人
[00:29:33.000 --> 00:29:36.600]  擺在我們面前一個很好的榜樣
[00:29:36.600 --> 00:29:39.000]  當他接收上帝的宣告的時候
[00:29:39.000 --> 00:29:40.800]  你就會去尋找他的印證
[00:29:40.800 --> 00:29:42.200]  他的經歷
[00:29:42.200 --> 00:29:44.600]  並且成爲首先接收者
[00:29:44.600 --> 00:29:49.000]  也是首先的傳遞者
[00:29:49.000 --> 00:29:51.200]  第三個是耶穌的記號
[00:29:51.200 --> 00:29:53.200]  剛纔提及耶穌的記號很簡單
[00:29:53.200 --> 00:29:54.000]  一節經文
[00:29:54.000 --> 00:29:55.400]  二章十二節
[00:29:55.400 --> 00:29:56.800]  你們看幾個嬰孩
[00:29:56.800 --> 00:29:57.800]  包着布
[00:29:57.800 --> 00:29:59.200]  餓在馬槽裏
[00:29:59.200 --> 00:30:02.400]  那就是記號了
[00:30:02.400 --> 00:30:04.800]  聖嬰耶穌基督降生在地上
[00:30:04.800 --> 00:30:08.800]  沒有用一個很風光的包裝
[00:30:08.800 --> 00:30:11.400]  連華麗都沒有這些包裝
[00:30:11.400 --> 00:30:11.800]  經文說
[00:30:11.800 --> 00:30:14.800]  只是生於一個很平凡的市鎮裏
[00:30:14.800 --> 00:30:16.000]  被一些布包着
[00:30:16.000 --> 00:30:19.600]  放在一個馬槽裏
[00:30:19.600 --> 00:30:20.400]  真心的
[00:30:20.400 --> 00:30:22.000]  我們上次問爹地媽咪
[00:30:22.000 --> 00:30:23.000]  我們的出生
[00:30:23.000 --> 00:30:25.800]  應該在醫院或者診所
[00:30:25.800 --> 00:30:27.600]  應該不會在街上
[00:30:27.600 --> 00:30:29.600]  應該不會在馬路邊
[00:30:29.600 --> 00:30:31.600]  不會在垃圾房
[00:30:31.600 --> 00:30:33.200]  不會
[00:30:33.200 --> 00:30:35.200]  但耶穌基督今天仍然選擇
[00:30:35.200 --> 00:30:39.400]  一個氣味不太輕香
[00:30:39.400 --> 00:30:42.000]  地方不太乾淨
[00:30:42.000 --> 00:30:44.600]  人和牲畜一起共處的地方
[00:30:44.600 --> 00:30:48.400]  成爲祂自己很尊貴的身份
[00:30:48.400 --> 00:30:49.600]  祂的卑微
[00:30:49.600 --> 00:30:52.200]  並且信服父神的安排
[00:30:52.200 --> 00:30:55.600]  就是這樣去踏上
[00:30:55.600 --> 00:30:58.000]  很想和大家去看
[00:30:58.000 --> 00:31:03.400]  紫色那兩行
[00:31:03.400 --> 00:31:08.600]  不知道大家怎樣去評價自己的出生
[00:31:08.600 --> 00:31:11.400]  人的出生有時是出生得很富貴
[00:31:11.400 --> 00:31:14.400]  或者出生得很卑微很貧窮
[00:31:14.400 --> 00:31:17.400]  其實是否真是最重要的呢
[00:31:17.400 --> 00:31:18.000]  我知道的
[00:31:18.000 --> 00:31:19.800]  我都在另一段時間
[00:31:19.800 --> 00:31:21.600]  我知道某些頂尖妹一出生
[00:31:21.600 --> 00:31:24.000]  已經是很有錢的家庭
[00:31:24.000 --> 00:31:25.400]  因爲父母都很有錢
[00:31:25.400 --> 00:31:28.400]  所以她住的地方一點都不缺乏
[00:31:28.400 --> 00:31:32.600]  有些頂尖妹出生於很貧窮的屋村
[00:31:32.600 --> 00:31:36.600]  有些頂尖妹出生於在建板房的家庭
[00:31:36.600 --> 00:31:37.800]  在農屋的家庭
[00:31:37.800 --> 00:31:38.800]  真的
[00:31:38.800 --> 00:31:41.400]  我們一出生的時候都有富貴的
[00:31:41.400 --> 00:31:43.400]  或者中產的
[00:31:43.400 --> 00:31:45.200]  或者是很貧窮
[00:31:45.200 --> 00:31:47.400]  或者是父母偷渡而來
[00:31:47.400 --> 00:31:49.400]  再生出我自己
[00:31:49.400 --> 00:31:50.800]  是
[00:31:50.800 --> 00:31:52.600]  你的出生富貴或貧窮
[00:31:52.600 --> 00:31:55.000]  你在地上擁有的財物多少
[00:31:55.000 --> 00:31:57.400]  是否那麼重要
[00:31:57.400 --> 00:31:59.400]  是否真的那麼重要
[00:31:59.400 --> 00:32:02.600]  是否我有錢人就會比較聰明比較威風
[00:32:02.600 --> 00:32:04.600]  是否我小康之家很貧窮
[00:32:04.600 --> 00:32:07.000]  父母要掃街倒垃圾
[00:32:07.000 --> 00:32:08.200]  我就會很卑微
[00:32:08.200 --> 00:32:09.800]  不是
[00:32:09.800 --> 00:32:12.200]  我好朋友的父母都是掃街的
[00:32:12.200 --> 00:32:14.800]  一點都不卑微的頂尖妹
[00:32:14.800 --> 00:32:16.400]  如果你要這樣想自己的話
[00:32:16.400 --> 00:32:18.200]  其實是你有問題
[00:32:18.200 --> 00:32:21.800]  爲什麼要將你擁有的富貴或貧窮
[00:32:21.800 --> 00:32:23.400]  成爲你自己的定義
[00:32:23.400 --> 00:32:25.800]  甚至是你父母的定義
[00:32:25.800 --> 00:32:29.400]  爲什麼我父母不是厲害的人
[00:32:29.400 --> 00:32:30.800]  坐辦公室做經理
[00:32:30.800 --> 00:32:33.400]  我父母要掃街要倒垃圾
[00:32:33.400 --> 00:32:35.400]  我覺得很自卑
