
[00:00:00.000 --> 00:00:11.000]  親愛的朋友,親愛的弟兄姊妹,平安!
[00:23:27.000 --> 00:23:30.000]  又或者我們可以問
[00:23:30.000 --> 00:23:35.000]  救人需不需要理由
[00:23:35.000 --> 00:23:37.000]  如果套用在我們的信仰
[00:23:37.000 --> 00:23:40.000]  都有很多值得我們反思的地方
[00:23:40.000 --> 00:23:42.000]  我們翻開近代教會的歷史
[00:23:42.000 --> 00:23:44.000]  我們發覺我們的宣教士
[00:23:44.000 --> 00:23:48.000]  甚至以鮮血灌溉那些福音的硬圖
[00:23:48.000 --> 00:23:50.000]  為了搶救靈魂
[00:23:50.000 --> 00:23:55.000]  丁子妹值不值得
[00:23:55.000 --> 00:23:57.000]  再盡心的說
[00:23:57.000 --> 00:24:01.000]  上帝差拜他獨生兒子
[00:24:01.000 --> 00:24:03.000]  死在這個十字架上
[00:24:03.000 --> 00:24:08.000]  為了今天救我們這裡在座所有人
[00:24:08.000 --> 00:24:10.000]  還有世界很多不認識他的人
[00:24:10.000 --> 00:24:16.000]  值不值得
[00:24:16.000 --> 00:24:19.000]  天父說值得
[00:24:19.000 --> 00:24:27.000]  因為他我們是他心所愛
[00:24:27.000 --> 00:24:30.000]  親愛的丁子妹
[00:24:30.000 --> 00:24:34.000]  但願你和我都能夠體會
[00:24:34.000 --> 00:24:37.000]  我們是天父所愛
[00:24:37.000 --> 00:24:41.000]  天父值得這麼愛我們
[00:24:41.000 --> 00:24:44.000]  因為他說我們值得
[00:24:44.000 --> 00:24:46.000]  當我們體會到這份大愛的時候
[00:24:46.000 --> 00:24:50.000]  其實我們才有能力去承擔主的使命
[00:24:50.000 --> 00:24:58.000]  我們才有能力出去傳福音
[00:24:58.000 --> 00:25:03.000]  今天如果詹森要做一間傳福音的教會
[00:25:03.000 --> 00:25:05.000]  其實最重要最重要
[00:25:05.000 --> 00:25:08.000]  當然我們有些裝備
[00:25:08.000 --> 00:25:13.000]  但最重要的是我們要先活出福音
[00:25:13.000 --> 00:25:17.000]  我們中間要先學懂彼此切實相愛
[00:25:17.000 --> 00:25:19.000]  這樣我們才有吸引力
[00:25:19.000 --> 00:25:23.000]  這樣我們才有影響力
[00:25:23.000 --> 00:25:27.000]  如果你經常看到別人眼中的刺
[00:25:27.000 --> 00:25:31.000]  看不到自己眼中的良目
[00:25:31.000 --> 00:25:35.000]  這樣我們沒有辦法有吸引力
[00:25:35.000 --> 00:25:37.000]  其實教會要復興增長
[00:25:37.000 --> 00:25:38.000]  不需要跑到美國
[00:25:38.000 --> 00:25:39.000]  不需要跑到韓國
[00:25:39.000 --> 00:25:41.000]  不需要跑到新加坡去學
[00:25:41.000 --> 00:25:43.000]  沒有用的
[00:25:43.000 --> 00:25:45.000]  沒有辦法複製
[00:25:45.000 --> 00:25:48.000]  每間教會的氛圍都不同
[00:25:48.000 --> 00:25:51.000]  反而我們要回到最起初最原點
[00:25:51.000 --> 00:25:52.000]  誰是我們最起初
[00:25:52.000 --> 00:25:55.000]  誰是我們原點
[00:25:55.000 --> 00:25:59.000]  我們回到《士道行傳》看一看
[00:25:59.000 --> 00:26:18.000]  《士道行傳》第二章44至47節
[00:26:18.000 --> 00:26:20.000]  找到我們一起讀
[00:26:30.000 --> 00:26:49.000]  (《士道行傳》第二章44至47節)
[00:26:49.000 --> 00:26:54.000]  回到這個原點
[00:26:54.000 --> 00:26:56.000]  回到這個起初
[00:26:56.000 --> 00:27:01.000]  44節那裡說什麼人都在一處
[00:27:01.000 --> 00:27:07.000]  信的人就是你和我
[00:27:07.000 --> 00:27:09.000]  我不是說我們要回到
[00:27:09.000 --> 00:27:13.000]  人民公社那些大鑊飯的年代
[00:27:13.000 --> 00:27:14.000]  要住在一起
[00:27:14.000 --> 00:27:15.000]  意思不是這裡
[00:27:15.000 --> 00:27:16.000]  意思是當初他們一起
[00:27:16.000 --> 00:27:20.000]  因為當時是受逼迫
[00:27:20.000 --> 00:27:23.000]  四次流竄
[00:27:23.000 --> 00:27:24.000]  而是他們背後那種
[00:27:24.000 --> 00:27:27.000]  彼此切實相愛的精神
[00:27:27.000 --> 00:27:30.000]  令他們走在一起
[00:27:30.000 --> 00:27:32.000]  賣了自己的田產家業
[00:27:32.000 --> 00:27:34.000]  分給其他人
[00:27:34.000 --> 00:27:41.000]  同心合意
[00:27:41.000 --> 00:27:43.000]  歡歡樂樂
[00:27:43.000 --> 00:27:46.000]  而且最重要是47節
[00:27:46.000 --> 00:27:50.000]  他們得到什麼喜愛
[00:27:50.000 --> 00:27:54.000]  中文的喜愛
[00:27:54.000 --> 00:27:57.000]  自然吸引到人來
[00:27:57.000 --> 00:27:58.000]  如果我們說
[00:27:58.000 --> 00:28:02.000]  我們在尖沙咀今晚輪到31號
[00:28:02.000 --> 00:28:05.000]  我們信的人
[00:28:05.000 --> 00:28:07.000]  我們都在一處
[00:28:07.000 --> 00:28:12.000]  雖然我們不是在一起生活
[00:28:12.000 --> 00:28:14.000]  但如果我們能夠好像這個精神
[00:28:14.000 --> 00:28:18.000]  我們是同心合意彼此相愛
[00:28:18.000 --> 00:28:23.000]  周圍的人都喜愛我們
[00:28:23.000 --> 00:28:26.000]  因為他在我們中間見到什麼
[00:28:26.000 --> 00:28:30.000]  見到耶穌在我們中間
[00:28:30.000 --> 00:28:32.000]  如果沒有愛
[00:28:32.000 --> 00:28:36.000]  沒辦法同心合意
[00:28:36.000 --> 00:28:38.000]  如果你永遠只見到別人的刺
[00:28:38.000 --> 00:28:41.000]  看不到自己眼中的良目
[00:28:41.000 --> 00:28:42.000]  沒辦法愛
[00:28:42.000 --> 00:28:44.000]  沒辦法合一
[00:28:44.000 --> 00:28:46.000]  唯有我們這樣做的時候
[00:28:46.000 --> 00:28:49.000]  主先將得救的人數
[00:28:49.000 --> 00:28:54.000]  天天加給我們
[00:28:54.000 --> 00:28:57.000]  所以紫路約翰說
[00:28:57.000 --> 00:29:00.000]  從來沒有人見過上帝
[00:29:00.000 --> 00:29:04.000]  但如果我們相愛
[00:29:04.000 --> 00:29:07.000]  上帝就住在我們裏面
[00:29:07.000 --> 00:29:10.000]  那些人就見到了
[00:29:10.000 --> 00:29:16.000]  這是不是我們的渴望?
[00:29:16.000 --> 00:29:22.000]  這是不是我們的渴求?
[00:29:22.000 --> 00:29:25.000]  去年年終崇拜的時候
[00:29:25.000 --> 00:29:30.000]  我在正道的時候提及
[00:29:30.000 --> 00:29:34.000]  我們教會有一排排的空燈
[00:29:34.000 --> 00:29:38.000]  好像以前一首流行曲叫做空燈
[00:29:38.000 --> 00:29:42.000]  在早堂晚堂看見的時候
[00:29:42.000 --> 00:29:44.000]  今天都有點疏落
[00:29:44.000 --> 00:29:46.000]  我不知道你看著旁邊的空位
[00:29:46.000 --> 00:29:47.000]  你有什麼感覺呢?
[00:29:47.000 --> 00:29:51.000]  還好,坐得舒服點,不用那麼擠
[00:29:51.000 --> 00:30:02.000]  但為我,我覺得荒涼
[00:30:02.000 --> 00:30:05.000]  特別在早堂,在晚堂
[00:30:05.000 --> 00:30:08.000]  看到黑漆漆的,在上面
[00:30:08.000 --> 00:30:18.000]  有什麼感覺呢?
[00:30:18.000 --> 00:30:21.000]  上主一早堂領師
[00:30:21.000 --> 00:30:23.000]  帶領了姊妹
[00:30:23.000 --> 00:30:25.000]  更加用了一首歌
[00:30:25.000 --> 00:30:27.000]  幽谷中的盼望
[00:30:27.000 --> 00:30:32.000]  來回應我一排排的空燈的訊息
[00:30:32.000 --> 00:30:36.000]  我心裡很觸動
[00:30:36.000 --> 00:30:38.000]  弟兄姊妹那些空燈
[00:30:38.000 --> 00:30:45.000]  是要你跟我一起努力才能夠填滿的
[00:30:45.000 --> 00:30:48.000]  是要你跟我真的努力活出彼此相愛
[00:30:48.000 --> 00:30:52.000]  才能夠填滿的
[00:30:52.000 --> 00:30:54.000]  大家知道我們2019年
[00:30:54.000 --> 00:30:56.000]  有一個行動目標嗎?
[00:30:56.000 --> 00:30:58.000]  知道嗎?
[00:30:58.000 --> 00:30:59.000]  不知道嗎?
[00:30:59.000 --> 00:31:01.000]  有多少支?
[00:31:01.000 --> 00:31:04.000]  你看看我們的程序表
[00:31:04.000 --> 00:31:11.000]  就是封面
[00:31:11.000 --> 00:31:13.000]  為己為人
[00:31:13.000 --> 00:31:14.000]  怎樣?
[00:31:14.000 --> 00:31:15.000]  一加一
[00:31:15.000 --> 00:31:18.000]  請問這個是給誰的目標?
[00:31:18.000 --> 00:31:20.000]  前面這裡有寫過
[00:31:20.000 --> 00:31:21.000]  我們一起讀好不好?
[00:31:21.000 --> 00:31:24.000]  全體什麼?
[00:31:24.000 --> 00:31:26.000]  不是很全體
[00:31:26.000 --> 00:31:27.000]  一二三讀
[00:31:27.000 --> 00:31:34.000]  全體會眾行動目標為己為人一加一
[00:31:34.000 --> 00:31:36.000]  全體就是你和我
[00:31:36.000 --> 00:31:39.000]  再做每一位
[00:31:39.000 --> 00:31:41.000]  一加一你知道是什麼嗎?
[00:31:41.000 --> 00:31:43.000]  就是做一個新的服侍
[00:31:43.000 --> 00:31:47.000]  帶一個新朋友來一次聚會
[00:31:47.000 --> 00:31:50.000]  我再擴充一點
[00:31:50.000 --> 00:31:52.000]  在新朋友這件事
[00:31:52.000 --> 00:31:55.000]  我希望我們不是單單帶一個新朋友來聚會
[00:31:55.000 --> 00:31:57.000]  就可以了
[00:31:57.000 --> 00:32:01.000]  我希望你能夠帶一個朋友
[00:32:01.000 --> 00:32:03.000]  在這一年只帶一個
[00:32:03.000 --> 00:32:05.000]  不是很難吧?
[00:32:05.000 --> 00:32:10.000]  順著加入尖沉
[00:32:10.000 --> 00:32:11.000]  不是一定做到
[00:32:11.000 --> 00:32:12.000]  但我要努力做
[00:32:12.000 --> 00:32:14.000]  要有一個目標在跑
[00:32:14.000 --> 00:32:16.000]  不要一開始就覺得很難
[00:32:16.000 --> 00:32:19.000]  這樣就永遠不用做了
[00:32:19.000 --> 00:32:23.000]  上個主日聚會人數是1182人
[00:32:23.000 --> 00:32:25.000]  我打過五折
[00:32:25.000 --> 00:32:30.000]  有591個弟兄姊妹肯回應和遵從的話
[00:32:30.000 --> 00:32:32.000]  一年裡努力帶一個人
[00:32:32.000 --> 00:32:34.000]  他能夠順著加入尖沉
[00:32:34.000 --> 00:32:38.000]  如果這591人真的全力以赴這樣做
[00:32:38.000 --> 00:32:41.000]  鬥拳不是在打空氣的話
[00:32:41.000 --> 00:32:44.000]  591人就多帶幾多人來?
[00:32:44.000 --> 00:32:46.000]  幾多?
[00:32:46.000 --> 00:32:48.000]  就是591人
[00:32:48.000 --> 00:32:50.000]  591人沒那麼容易
[00:32:50.000 --> 00:32:51.000]  有時很難的
[00:32:51.000 --> 00:32:53.000]  又再打一個五折
[00:32:53.000 --> 00:32:57.000]  我們591人很努力帶591人
[00:32:57.000 --> 00:32:58.000]  但帶不到591人
[00:32:58.000 --> 00:33:00.000]  591人再給他一個五折
[00:33:00.000 --> 00:33:02.000]  就多少?
[00:33:02.000 --> 00:33:06.000]  就有295個人加入尖沉的話
[00:33:06.000 --> 00:33:09.000]  尖沉增加了295人
[00:33:09.000 --> 00:33:13.000]  足足可以填滿早堂
[00:33:13.000 --> 00:33:15.000]  午堂
[00:33:15.000 --> 00:33:18.000]  或者午堂可以坐滿一點
[00:33:18.000 --> 00:33:21.000]  這樣的增長已經不得了
[00:33:21.000 --> 00:33:22.000]  弟兄姊妹
[00:33:22.000 --> 00:33:24.000]  我現在不是叫你一年帶十個人
[00:33:24.000 --> 00:33:29.000]  我只是叫你一年帶一個人
[00:33:29.000 --> 00:33:32.000]  不過我要問一個問題
[00:33:32.000 --> 00:33:35.000]  我們有沒有這個向心力?
[00:33:35.000 --> 00:33:37.000]  我們有沒有這個凝聚力?
[00:33:37.000 --> 00:33:40.000]  或者我講得更白一點
[00:33:40.000 --> 00:33:49.000]  我是不是以尖沈為我的家?
[00:33:49.000 --> 00:33:52.000]  最後我有一個挑戰
[00:33:52.000 --> 00:33:55.000]  3月7日到5月16日
[00:33:55.000 --> 00:33:57.000]  逢星期四晚
[00:33:57.000 --> 00:33:59.000]  有11堂
[00:33:59.000 --> 00:34:03.000]  我們傳道部開展一個新的裝備訓練
[00:34:03.000 --> 00:34:06.000]  就是三福故事編織法的訓練
[00:34:06.000 --> 00:34:10.000]  你會說什麼是三福故事編織法呢?
[00:34:10.000 --> 00:34:13.000]  就是將聖經的故事和日常的交談
[00:34:13.000 --> 00:34:17.000]  可以緊扣在一起
[00:34:17.000 --> 00:34:20.000]  藉著跟對方的交談
[00:34:20.000 --> 00:34:24.000]  我們可以學習更好的聆聽
[00:34:24.000 --> 00:34:27.000]  我們用對方能夠明白的方式
[00:34:27.000 --> 00:34:31.000]  跟他分享一些與神相遇的經歷和故事
[00:34:31.000 --> 00:34:36.000]  幫助對方能夠開展一個與神同在的生活
[00:34:36.000 --> 00:34:39.000]  有志接受裝備的會友
[00:34:39.000 --> 00:34:41.000]  請你聯絡我
[00:34:41.000 --> 00:34:45.000]  當然我們都需要經過恩選
[00:34:45.000 --> 00:34:47.000]  年齡是沒有上限的
[00:34:47.000 --> 00:34:50.000]  下限可能有
[00:34:50.000 --> 00:34:55.000]  太小的嬰兒我怕他未必適用這些故事
[00:34:55.000 --> 00:34:57.000]  我們有兒童三福
[00:34:57.000 --> 00:35:04.000]  所以希望你今晚回去好好祈禱
[00:35:04.000 --> 00:35:10.000]  想想我們一排排的空燈
[00:35:10.000 --> 00:35:12.000]  在我生命之中
[00:35:12.000 --> 00:35:17.000]  我是否能夠可以總要救死人
[00:35:17.000 --> 00:35:26.000]  我們同心祈禱
[00:35:26.000 --> 00:35:28.000]  親愛的天父
[00:35:28.000 --> 00:35:32.000]  在你幕後多變的世代裡
[00:35:32.000 --> 00:35:36.000]  唯有你是永恆不變
[00:35:36.000 --> 00:35:38.000]  我們所堅信的福音
[00:35:38.000 --> 00:35:41.000]  依舊是那個古舊的福音
[00:35:41.000 --> 00:35:43.000]  依舊是救世的福音
[00:35:43.000 --> 00:35:47.000]  依舊是使人有盼望的福音
[00:35:47.000 --> 00:35:49.000]  主讓我們懇求你
[00:35:49.000 --> 00:35:53.000]  開啟我們眾弟兄姊妹的心目和耳朵
[00:35:53.000 --> 00:35:56.000]  讓我們能夠注意到聆聽到
[00:35:56.000 --> 00:36:00.000]  你給我們每個人傳福音的使命
[00:36:00.000 --> 00:36:04.000]  也使我們能夠注意和聆聽到
[00:36:04.000 --> 00:36:07.000]  失喪靈魂的呼號
[00:36:07.000 --> 00:36:09.000]  主啊
[00:36:09.000 --> 00:36:21.000]  求你加深我們對搶救靈魂的負擔
[00:36:21.000 --> 00:36:24.000]  使我們能夠在有生之年
[00:36:24.000 --> 00:36:27.000]  能夠為福音擺上
[00:36:27.000 --> 00:36:32.000]  總要去救死人
[00:36:32.000 --> 00:36:33.000]  巴不得有一天
[00:36:33.000 --> 00:36:37.000]  我們站在你白色審判寶座面前的時候
[00:36:37.000 --> 00:36:39.000]  你稱讚我們
[00:36:39.000 --> 00:36:43.000]  是有良善有忠心的僕人
[00:36:43.000 --> 00:36:49.000]  也都見到我們所傑出的福音過節
[00:36:49.000 --> 00:36:51.000]  因為凡我們所行
[00:36:51.000 --> 00:36:54.000]  都是為福音的緣故
[00:36:54.000 --> 00:37:00.000]  為要與人同得這福音的好處
[00:37:00.000 --> 00:37:04.000]  求你呼聽我們的祈禱
[00:37:04.000 --> 00:37:07.000]  靠賴耶穌基督的使命
[00:37:07.000 --> 00:37:08.000]  阿們
