
[00:00:00.000 --> 00:00:08.120]  很多謝邱太達和龔牧師在我們當中分享這麼好聽的福音樂曲
[00:21:36.480 --> 00:21:38.080]  我所指的就是
[00:21:38.080 --> 00:21:40.480]  我們有沒有用潔淨的眼光
[00:21:40.480 --> 00:21:43.200]  去看上帝所創造的人
[00:21:43.200 --> 00:21:47.680]  我們可能會以混濁的眼光去判斷人
[00:21:47.680 --> 00:21:50.640]  這個混濁可能是貪婪
[00:21:50.640 --> 00:21:52.000]  想佔有
[00:21:52.000 --> 00:21:53.120]  控制
[00:21:53.120 --> 00:21:55.520]  或者嫉妒等等
[00:21:55.520 --> 00:21:57.440]  因著這些混濁
[00:21:57.440 --> 00:21:59.760]  我們不單止傷害了人
[00:21:59.760 --> 00:22:02.400]  這些混濁也令我們看不到
[00:22:02.400 --> 00:22:06.480]  神在這個人生命裡潛藏的美
[00:22:06.480 --> 00:22:08.720]  耶穌就在這個福裡面
[00:22:08.720 --> 00:22:13.040]  要將混濁的眼睛的我們去喚醒
[00:22:13.040 --> 00:22:15.280]  讓我們有一個潔淨的心
[00:22:15.280 --> 00:22:18.640]  要我們看到我們所相遇的人
[00:22:18.640 --> 00:22:22.080]  他們所蘊藏著上帝的榮美
[00:22:22.080 --> 00:22:23.760]  因為這個不單止
[00:22:23.760 --> 00:22:26.880]  直接影響了人與人之間的關係
[00:22:26.880 --> 00:22:30.720]  更加影響了我們怎樣從上帝的創造裡面
[00:22:30.720 --> 00:22:32.880]  遇見上帝
[00:22:32.880 --> 00:22:36.720]  我很久很久之前帶領一個小組
[00:22:36.720 --> 00:22:38.800]  當時我是組長
[00:22:38.800 --> 00:22:41.120]  就是教會裡面的小組
[00:22:41.120 --> 00:22:42.640]  其中有一個組員
[00:22:42.640 --> 00:22:46.000]  他的生命是沒有什麼動力的
[00:22:46.000 --> 00:22:48.320]  無論是工作、信仰
[00:22:48.320 --> 00:22:52.560]  很多事情你會覺得他咪咪摸摸
[00:22:52.560 --> 00:22:54.400]  其實我們各組員
[00:22:54.400 --> 00:22:56.160]  或者我們一些核心的組員
[00:22:56.160 --> 00:22:57.680]  都用了很多方法
[00:22:57.680 --> 00:23:00.000]  但總是覺得好像拉牛上樹
[00:23:00.000 --> 00:23:02.560]  不知道怎樣去幫助他
[00:23:02.560 --> 00:23:05.440]  我記得有一次
[00:23:05.440 --> 00:23:07.040]  我為他祈禱
[00:23:07.040 --> 00:23:08.720]  其實是為自己祈禱
[00:23:08.720 --> 00:23:14.000]  我說:「主啊!他怎樣搞啊?他真的很難搞啊」
[00:23:14.000 --> 00:23:17.680]  「你快點搞定他吧,我快搞不定了」
[00:23:17.680 --> 00:23:20.240]  因為我們各人都很想去幫助他
[00:23:20.240 --> 00:23:23.600]  但我們真的沒有這個方法去繼續幫助他
[00:23:23.600 --> 00:23:25.760]  我們覺得很乏力
[00:23:25.760 --> 00:23:28.400]  當時在我深切的禱告裡面
[00:23:28.400 --> 00:23:30.720]  我聽到上帝這樣跟我說
[00:23:30.720 --> 00:23:34.640]  他說:「我喜悅賢克的他」
[00:23:34.640 --> 00:23:37.440]  「我喜悅賢克的他」
[00:23:37.440 --> 00:23:39.440]  當時我心裡想
[00:23:39.440 --> 00:23:44.480]  「他那麼不濟,你怎樣喜悅賢克的他?」
[00:23:44.480 --> 00:23:47.760]  所以當時我就學習
[00:23:47.760 --> 00:23:52.480]  看看到底上帝喜悅他些什麼
[00:23:52.480 --> 00:23:55.040]  在當中我慢慢發現
[00:23:55.040 --> 00:23:58.240]  上帝喜悅他的溫柔
[00:23:58.240 --> 00:24:01.280]  喜悅他不與人爭競
[00:24:01.280 --> 00:24:03.120]  喜悅他的細心
[00:24:03.120 --> 00:24:08.560]  並且喜悅他當刻在生命裡面的掙扎
[00:24:08.560 --> 00:24:12.400]  當時我不再用「我要改變他」
[00:24:12.400 --> 00:24:15.520]  這個混濁的眼光去看這個人
[00:24:15.520 --> 00:24:19.520]  我就看到上帝怎樣跟他同在
[00:24:19.520 --> 00:24:20.720]  而這樣做
[00:24:20.720 --> 00:24:24.720]  不單止令到我跟這個組員的關係能夠復和
[00:24:24.720 --> 00:24:28.400]  也讓我同樣看到
[00:24:28.400 --> 00:24:32.720]  上帝也曾經怎樣跟我同在
[00:24:32.720 --> 00:24:41.040]  我在上帝的創造裡面看到上帝的榮美
[00:24:41.040 --> 00:24:46.000]  而這就是上帝要我們所領受的福
[00:24:46.000 --> 00:24:47.760]  而第七個福就是
[00:24:47.760 --> 00:24:50.800]  「有福了,締造和平的人
[00:24:50.800 --> 00:24:54.880]  因為他們必稱為神的兒子」
[00:24:54.880 --> 00:24:58.160]  耶穌的時代宗教領袖分黨分派
[00:24:58.160 --> 00:25:02.240]  在以色列的文裡面製造了很多的分化
[00:25:02.240 --> 00:25:06.960]  希臘文「和平」是有和諧的意思
[00:25:06.960 --> 00:25:11.840]  這個也表示了人生各方面的完整和健全
[00:25:11.840 --> 00:25:16.160]  包括了人與神、論社和列國的關係
[00:25:16.160 --> 00:25:21.440]  不過「締造和平的人」並不是指做一個和事佬
[00:25:21.440 --> 00:25:24.560]  因為人用自己的知識去介入
[00:25:24.560 --> 00:25:27.440]  或者判斷誰對誰錯的時候
[00:25:27.440 --> 00:25:29.520]  其實都很受限制的
[00:25:29.520 --> 00:25:38.240]  「締造和平的人」是為了宣告上帝作王的好消息
[00:25:38.240 --> 00:25:43.840]  宣告讓上帝介入在人與人、國與國的關係之中
[00:25:43.840 --> 00:25:47.680]  這樣才能真正達至完整和健全
[00:25:47.680 --> 00:25:50.880]  為天下帶來終極的和平
[00:25:50.880 --> 00:25:52.080]  不過我們知道
[00:25:52.080 --> 00:25:57.120]  不是所有的人都希望得到這份平安和和平
[00:25:57.120 --> 00:26:00.800]  就是每一個人都不想上帝作王
[00:26:00.800 --> 00:26:05.040]  因為世界有很多人都是想自己作王
[00:26:05.040 --> 00:26:08.400]  所以他們會用著很多不同的方法
[00:26:08.400 --> 00:26:12.640]  去為自己的利益和權利去爭取
[00:26:12.640 --> 00:26:15.680]  將人造成很多的分裂
[00:26:15.680 --> 00:26:22.800]  所以耶穌轉向那些想得著上帝平安並且回應的人
[00:26:22.800 --> 00:26:26.640]  他們就會被稱為「神的兒子」
[00:26:26.640 --> 00:26:30.160]  因為他們正正反映著上帝的特質
[00:26:30.160 --> 00:26:33.440]  並且這也是主耶穌在地上的工作
[00:26:33.440 --> 00:26:37.680]  令人恢復與上帝和人的關係
[00:26:37.680 --> 00:26:43.280]  令人生的各方面完整和健全
[00:26:43.280 --> 00:26:45.360]  以上這五個「福」
[00:26:45.360 --> 00:26:50.480]  我們知道上帝是關切人與人之間的復和關係
[00:26:50.480 --> 00:26:54.480]  因為人與人之間的友善、愛和和平
[00:26:54.480 --> 00:26:59.120]  都是讓人生命得以整全、達致幸福的途徑
[00:26:59.120 --> 00:27:01.120]  而人與人之間的互動
[00:27:01.120 --> 00:27:06.160]  亦都是我們經驗上帝對我們生命改變的福祿的途徑
[00:27:06.160 --> 00:27:10.000]  不過很多時候我們未開始實踐的時候
[00:27:10.000 --> 00:27:13.920]  我們就會想「是否有效?是否可行?」
[00:27:13.920 --> 00:27:18.320]  我們就要回到清心的「福」裏面
[00:27:18.320 --> 00:27:20.960]  我們是否以清潔的心
[00:27:20.960 --> 00:27:25.520]  去觀看上帝所創給我們的這些福祿呢?
[00:27:25.520 --> 00:27:28.080]  我們是否看到眼前的事情
[00:27:28.080 --> 00:27:30.400]  上帝的榮美在當中
[00:27:30.400 --> 00:27:33.440]  以致我們可以繼續堅持
[00:27:33.440 --> 00:27:36.960]  不過我們知道這一份堅持的確是不容易的
[00:27:36.960 --> 00:27:40.720]  可能我們反而會遇上一些不好的對待
[00:27:40.720 --> 00:27:44.400]  正如耶穌在第八個「福」裏面這樣說
[00:27:44.400 --> 00:27:47.760]  耶穌在第八個「福」正正安慰那些受著
[00:27:47.760 --> 00:27:51.600]  不應該受逼迫的人,他這樣說
[00:27:51.600 --> 00:27:58.000]  「有福了,為而受迫害的人,因為天國是他們的。」
[00:27:58.000 --> 00:28:03.120]  我們知道人如果因為自己犯罪或者愚昧而受迫害
[00:28:03.120 --> 00:28:04.720]  是咎由自取
[00:28:04.720 --> 00:28:08.880]  但是那些因為疑的立場而受迫害的人
[00:28:08.880 --> 00:28:11.600]  耶穌用安慰的說話
[00:28:11.600 --> 00:28:15.920]  一方面是譴責那些施行迫害的人
[00:28:15.920 --> 00:28:19.760]  另一方面也是在安慰受迫害的人
[00:28:19.760 --> 00:28:22.720]  耶穌了解他們心裏的難受
[00:28:22.720 --> 00:28:26.000]  也宣告他們所得的獎賞
[00:28:26.000 --> 00:28:29.760]  是遠超過他們所受的害
[00:28:29.760 --> 00:28:32.320]  「天國是他們的。」
[00:28:32.320 --> 00:28:38.160]  耶穌將這個盼望賜給那些堅守維持神眼中的義的人
[00:28:38.160 --> 00:28:39.920]  藉著這個教導
[00:28:39.920 --> 00:28:41.760]  耶穌提醒他們
[00:28:41.760 --> 00:28:44.080]  無論什麼情況有多困難
[00:28:44.080 --> 00:28:47.120]  天國仍然必然會來臨
[00:28:47.120 --> 00:28:52.400]  並且他們仍然會做繼承者
[00:28:52.400 --> 00:28:56.560]  這八福,正如我剛才所說
[00:28:56.560 --> 00:28:59.200]  他們彼此是有關連的
[00:28:59.200 --> 00:29:01.280]  但不是循序漸進
[00:29:01.280 --> 00:29:04.400]  不是有了第一樣才有第二樣
[00:29:04.400 --> 00:29:06.160]  耶穌宣告這八福
[00:29:06.160 --> 00:29:09.760]  是令我們重新檢視自己的生命
[00:29:09.760 --> 00:29:12.000]  在我們生活的處境裏面
[00:29:12.000 --> 00:29:16.400]  我們可以選取不同的方式和態度去面對
[00:29:16.400 --> 00:29:20.320]  我們因此就會有不同的經驗和經歷
[00:29:20.320 --> 00:29:23.600]  耶穌就是邀請我們按照上帝的教導
[00:29:23.600 --> 00:29:25.760]  去經歷不一樣的福樂
[00:29:25.760 --> 00:29:30.000]  這就是神賜給我們的神級的祝福
[00:29:30.000 --> 00:29:33.440]  在第《馬太福音》五章十三至十四節
[00:29:33.440 --> 00:29:37.360]  即是原本我們今天的經文之後的那兩節
[00:29:37.360 --> 00:29:41.280]  耶穌說「你們是世上的炎,世上的光
[00:29:41.280 --> 00:29:44.720]  做回炎本身就發揮咸味
[00:29:44.720 --> 00:29:48.160]  做回光的本身就會發出光芒」
[00:29:48.160 --> 00:29:51.680]  即是說其實上帝要我們做的事
[00:29:51.680 --> 00:29:53.920]  不是我們本能以外的事
[00:29:53.920 --> 00:29:56.640]  而是我們能夠達成的事
[00:29:56.640 --> 00:30:01.200]  就是上帝早已放置在他的子民當中的福分
[00:30:01.200 --> 00:30:04.960]  所以如果你讓上帝掌管你
[00:30:04.960 --> 00:30:08.160]  如果上帝的國就在你的心中
[00:30:08.160 --> 00:30:12.400]  作為上帝的子民我們就應該做我們應該做的事
[00:30:12.400 --> 00:30:15.840]  就是讓我們在不同的處境裏面
[00:30:15.840 --> 00:30:19.520]  去以上帝的教導去面對
[00:30:19.520 --> 00:30:21.920]  並且在這些生活處境裏面
[00:30:21.920 --> 00:30:26.400]  我們就可以經歷神賜給我們的幸福
[00:30:26.400 --> 00:30:29.440]  而這件事可能不用去到很大
[00:30:29.440 --> 00:30:32.960]  向世界出發這樣去做
[00:30:32.960 --> 00:30:34.240]  可能很簡單
[00:30:34.240 --> 00:30:37.760]  就是在我們自己家裏開始去實踐
[00:30:37.760 --> 00:30:41.200]  當我們遇到一些情況的時候
[00:30:41.200 --> 00:30:43.840]  我們就學習怎樣去選取
[00:30:43.840 --> 00:30:47.280]  上帝藉著謙和 記學無疑
[00:30:47.280 --> 00:30:50.560]  憐憫 清心 締造和平
[00:30:50.560 --> 00:30:53.760]  為我們帶來神級的幸福
[00:30:53.760 --> 00:30:57.280]  也讓我們藉著心靈貧窮 哀動
[00:30:57.280 --> 00:30:59.200]  為易受迫害的福樂
[00:30:59.200 --> 00:31:03.280]  成為我們實踐的力量和推動
[00:31:03.280 --> 00:31:05.840]  盼望上帝今天藉著他的道
[00:31:05.840 --> 00:31:09.520]  在新的一年更新和引導我們的生命
[00:31:09.520 --> 00:31:12.640]  願我們彼此學習 彼此守望
[00:31:12.640 --> 00:31:17.440]  願一切榮耀 重讚都歸給三一上帝
