
[00:00:00.000 --> 00:00:04.000]  天壤之法門,天國子民的軟實力。
[00:28:03.000 --> 00:28:23.000]  宣揚好多時其實係另一種嘅態度,係一種處事待人嘅態度,係一種軟實力嚟㗎。而你有幾多嘅才智,有幾多嘅權力,有幾多嘅學問,唔關呢啲事㗎,係心靈裏面嘅一種狀況,令到你有處事待人嘅一種態度。
[00:28:23.000 --> 00:28:42.000]  即係唔走極端,唔走極端。唔係叫你溫溫水,兩頭唔到岸喎。傳道師勸我們唔好行義到過份。
[00:28:42.000 --> 00:28:59.000]  主要宣揚就係你識到為別人著想,切身處理係別人嘅立場,諗一諗。宣揚就係唔堅持自己嘅權益,就好似耶穌基督一樣,佢不以自己與神同等,以此為強奪的反對攻擊。
[00:28:59.000 --> 00:29:13.000]  你唔堅持我嘅權利,唔堅持我嘅立場,唔堅持我嘅道理,咪叫你妥協,睇爭你嘅行業,係叫你去用一種適當嘅方法行義。
[00:29:13.000 --> 00:29:39.000]  當你被迫害,被攻擊嘅時候,你唔好即刻咁樣報復,即刻還招。你敬我一拳,我就敬你一腳。好似摩西咁,摩西係一個謙和嘅人,係西方都搵唔到嘅。摩西係極其謙和,比過西方所有嘅人。
[00:29:39.000 --> 00:29:53.000]  摩西好謙和,一直對住嗰班以色列人搞嘅夢想,咁多怨氣,佢幾謙和,不過有一次都唔謙和,搏咗嗰盤石,跟大家講,都比唔上嘅,有時聖人都比唔上,好似摩西咁。
[00:29:53.000 --> 00:30:00.000]  不過唔係,摩西已經頂到好緊要㗎啦,人係好完美㗎,人係好完美㗎。
[00:30:00.000 --> 00:30:18.000]  所以謙和嘅人係乜嘢人呢?馮永坤博士喺本《菲勒比書》嘅注釋嗰度,有句好精嘅句,我印咗佢俾大家睇。佢話,一個謙和嘅人係,擺一次圖,一個謙和嘅人,是個能作出合理讓步嘅人。
[00:30:18.000 --> 00:30:23.000]  一個公義嘅人,是個堅持要入得他全部權益嘅人。
[00:30:23.000 --> 00:30:34.000]  喺呢度呢,本王冇叫佢哋唔行公義,都叫佢哋喺呢個情況底下,要考慮咩嘢呀?考慮謙和,係咪呀?係要作合理嘅讓步。
[00:30:34.000 --> 00:30:39.000]  如果冇人讓步呢,就冇相應嘅局面㗎啦,係咪呀?
[00:30:39.000 --> 00:30:43.000]  大家堅持己見嘅時候,大家撼做嘢。
[00:30:43.000 --> 00:30:56.000]  所以謙和係一種軟嘅實力,呢個係一個與基督福音相稱嘅軟實力,就係喜樂同埋謙卑、謙和、柔和、謙讓。
[00:30:56.000 --> 00:31:24.000]  第三啦,第七節,對唔錯,第六節,第七節,「我應當一無掛慮,只要凡善者若禱告,祈求若感謝,將你們所要的供送上帝,上帝所賜納超越人所能了解的平安,你的聖經講出人意外的平安,必在基督耶穌你保守你們的心懷意願。」
[00:31:24.000 --> 00:31:36.000]  咁我呢句法就要好啲啦,超越人所能了解的平安,就唔係出人意外嘅平安,就算解釋係意外就無保守嘅平安,唔係咁嘅意思㗎啦。
[00:31:36.000 --> 00:31:40.000]  要一無掛慮,點樣一無掛慮呢?
[00:31:40.000 --> 00:31:43.000]  主耶穌話叫你掛慮,唔需要為明天憂慮。
[00:31:43.000 --> 00:31:47.000]  但我唔講呢啲掛慮啲乜嘢啦,冇時間講啦。
[00:31:47.000 --> 00:31:51.000]  我哋有掛慮就有掛慮啦,知唔知?但佢話一無掛慮。
[00:31:51.000 --> 00:31:59.000]  佢唔係話你聽,你嘅掛慮係無需要嘅,而係你嘅掛慮有咗個方法去處理佢。
[00:31:59.000 --> 00:32:07.000]  就係你嘅掛慮係你嘅心靈需要保守㗎啦,需要守護。你心靈如果得咗保守呢,就無任何嘅掛慮。
[00:32:07.000 --> 00:32:11.000]  唔係咁嘅意思㗎啦。點樣保守你呢?
[00:32:11.000 --> 00:32:17.000]  就係你要第一,你話俾上帝聽啦,行上帝,供奉上帝啦,將你所有嘅供奉上帝啦。
[00:32:17.000 --> 00:32:21.000]  你記得我講過喎,禱告係一種關係嘅語言啦。
[00:32:21.000 --> 00:32:25.000]  咁但係其實禱告都有所求嘅內容多,係咪呀?
[00:32:25.000 --> 00:32:32.000]  你儘管都求,佢又冇叫你唔將你需要嘅嘢去求神賜畀你喎。
[00:32:32.000 --> 00:32:38.000]  將你嘅所有嘅去供奉上帝,儘管咁做,神唔會唔高興嘅。
[00:32:38.000 --> 00:32:46.000]  神反而會按照住佢嘅豐富憐憫恩典,豐豐富富嘅賜畀你。
[00:32:46.000 --> 00:32:53.000]  好啦,然後呢,呢度話係有兩樣嘢我哋要守護。
[00:32:53.000 --> 00:32:55.000]  第一,我哋要守護我哋嘅禱告,係咪呀?
[00:32:55.000 --> 00:32:57.000]  我哋要守護自己嘅生命,係咪呀?
[00:32:57.000 --> 00:32:58.000]  禱告。
[00:32:58.000 --> 00:33:03.000]  第二樣嘢呢,神呢,就賜上帝自己嘅平安。
[00:33:03.000 --> 00:33:06.000]  呢個係上帝嘅平安呀。
[00:33:06.000 --> 00:33:10.000]  願聞係上帝嘅平安。
[00:33:10.000 --> 00:33:12.000]  係上帝自己嘅平安。
[00:33:12.000 --> 00:33:14.000]  嘩!上帝幾平安呀,啲穩佢呀,係咪呀?
[00:33:14.000 --> 00:33:16.000]  俾佢你。
[00:33:16.000 --> 00:33:20.000]  呢個平安係你雖然唔了解,但係係上帝嘅平安呀嘛。
[00:33:20.000 --> 00:33:27.000]  但係呢個平安係你雖然唔能夠了解,但呢個平安就係臨到你,去保衛你,保守你嘅生命,生化意念呀。
[00:33:27.000 --> 00:33:29.000]  你嘅內心世界。
[00:33:29.000 --> 00:33:33.000]  呢個平安,一種軟實力。
[00:33:33.000 --> 00:33:35.000]  你要認識耶穌基督係你心中嘅主。
[00:33:35.000 --> 00:33:43.000]  神係全能全能嘅神,佢看顧你,佢保守你,佢護衛你,佢帶領你。
[00:33:43.000 --> 00:33:45.000]  佢係為你作主嘅。
[00:33:45.000 --> 00:33:47.000]  為你伸冤嘅。
[00:33:47.000 --> 00:33:51.000]  你為佢而活嘅。
[00:33:51.000 --> 00:33:55.000]  你搞掂你嘅侍奉,或者你嘅種種嘅訴求。
[00:33:55.000 --> 00:33:58.000]  如果為主嘅話,神一定著緊過你。
[00:33:58.000 --> 00:34:00.000]  你唔好著緊過神。
[00:34:00.000 --> 00:34:10.000]  你搞唔掂一切嘅話,你就交托俾神。
[00:34:10.000 --> 00:34:18.000]  你護衛住自己嘅內心世界,你自己嘅世界清福咗,失去失衡咗,咁你就完晒容了。
[00:34:18.000 --> 00:34:21.000]  你明唔明白呀?軟實力呀。
[00:34:21.000 --> 00:34:23.000]  神嘅恩賜、神嘅愛呀。
[00:34:23.000 --> 00:34:26.000]  神嘅話語呀,先命嘅同在呀。
[00:34:26.000 --> 00:34:30.000]  然後,神亦都設個平安嚟護衛我哋。
[00:34:30.000 --> 00:34:33.000]  係我哋諗都諗唔到嘅。
[00:34:33.000 --> 00:34:36.000]  護衛緊我哋。
[00:34:38.000 --> 00:34:41.000]  所以,第三個現實嚟緊咩呀?
[00:34:41.000 --> 00:34:47.000]  語喺度話,與基督福音相證嘅內心世界,係咩呀?
[00:34:47.000 --> 00:34:49.000]  禱告與平安。
[00:34:49.000 --> 00:34:52.000]  一首詩我想唱吓俾大家聽嘅。
[00:34:52.000 --> 00:34:53.000]  依家先唱。
[00:34:53.000 --> 00:34:58.000]  不知天圖,同住是今。
[00:34:58.000 --> 00:35:02.000]  不知天圖,如穿耳聽。
[00:35:02.000 --> 00:35:06.000]  真心已去,卻不失聲。
[00:35:06.000 --> 00:35:09.000]  不知天圖,住不了人。
[00:35:09.000 --> 00:35:12.000]  唱過未㗎?
[00:35:12.000 --> 00:35:14.000]  DG樂的歌你唱過嗎?
[00:35:14.000 --> 00:35:15.000]  DG樂嘅歌你唱過嗎?
[00:35:15.000 --> 00:35:17.000]  我飲啖啫先,我口渴。
[00:35:17.000 --> 00:35:22.000]  姑爺,嗰個key啱唔啱呀?
[00:35:22.000 --> 00:35:30.000]  不知天圖,同住是今。
[00:35:30.000 --> 00:35:34.000]  不知天圖,如穿耳聽。
[00:35:34.000 --> 00:35:38.000]  真心已去,卻不失聲。
[00:35:38.000 --> 00:35:43.000]  不知天圖,住不了人。
[00:35:43.000 --> 00:35:47.000]  不知天圖,反白面人。
[00:35:47.000 --> 00:35:52.000]  不知天圖,住似風聲。
[00:35:52.000 --> 00:35:56.000]  無日透似,住漢太夫。
[00:35:56.000 --> 00:36:01.000]  不知天圖,住得似下。
[00:36:01.000 --> 00:36:06.000]  基本上,不知天圖,別似探似。
[00:36:06.000 --> 00:36:10.000]  不知天圖,別欣讚諸。
[00:36:10.000 --> 00:36:15.000]  住撐哨時,哨時太貼。
[00:36:15.000 --> 00:36:20.000]  不知天圖,住參你哨底。
[00:36:20.000 --> 00:36:25.000]  不知天圖,欲你愛上。
[00:36:25.000 --> 00:36:29.000]  不知天圖,別不正確。
[00:36:29.000 --> 00:36:34.000]  理心苦楚,真心知道。
[00:36:34.000 --> 00:36:39.000]  不知天圖,住安排好快。
[00:36:39.000 --> 00:36:43.000]  不知天圖,當有信心。
[00:36:43.000 --> 00:36:48.000]  不知天圖,是最要緊。
[00:36:48.000 --> 00:36:52.000]  上心能才,又受傷心。
[00:36:52.000 --> 00:36:57.000]  不知天圖,住別隔離。
[00:36:57.000 --> 00:36:59.000]  無意收檔。
[00:36:59.000 --> 00:37:02.000]  最後調到第八節,末了。
[00:37:02.000 --> 00:37:03.000]  啊!又末了?
[00:37:03.000 --> 00:37:05.000]  啱啱分分鐘第一節又末了?
[00:37:05.000 --> 00:37:06.000]  咁兩個末了?
[00:37:06.000 --> 00:37:09.000]  嘩!好似劉伯斯講到個戲都未完咁。
[00:37:09.000 --> 00:37:10.000]  末了太傷,末了?
[00:37:10.000 --> 00:37:14.000]  唔係,末了其實係好來話,好重要嘅。
[00:37:14.000 --> 00:37:18.000]  麥其琛牧師,即係八十幾歲啦。
[00:37:18.000 --> 00:37:21.000]  麥其琛牧師係一個好地神使用嘅牧師。
[00:37:21.000 --> 00:37:27.000]  佢寫咗,佢一日就錄影一輯嘅題目叫《末了的話》。
[00:37:27.000 --> 00:37:29.000]  咁佢整咗一輯叫《未了的話》。
[00:37:29.000 --> 00:37:32.000]  所以,即係好多緊句你哋講完,繼續講咁解。
[00:37:32.000 --> 00:37:35.000]  所以《末了的話》,《未了的話》。
[00:37:35.000 --> 00:37:37.000]  好啦,記唔記得呀?
[00:37:37.000 --> 00:37:43.000]  我哋作為明光照耀我哋嘅光度呀,光明度呀。
[00:37:43.000 --> 00:37:46.000]  有兩個嘅測試呀,一個測試就內在嘅測試。
[00:37:46.000 --> 00:37:50.000]  喺教會裏面,我哋點樣用呢?第二章係咪呀?
[00:37:50.000 --> 00:37:54.000]  四個弱勢,四個相同,邊四個弱勢呀?
[00:37:54.000 --> 00:37:57.000]  你哋若有咩呀?任何嘅豁免。
[00:37:57.000 --> 00:38:00.000]  若有咩呀?愛心嘅安慰。
[00:38:00.000 --> 00:38:03.000]  若有咩呀?性命嘅團契。
[00:38:03.000 --> 00:38:06.000]  同埋咩呀?慈悲憐憫,係咪呀?四個弱勢。
[00:38:06.000 --> 00:38:09.000]  而家仲要咩呀?相同呀?
[00:38:09.000 --> 00:38:14.000]  意念、愛心、心思、想法相共,係咪呀?
[00:38:14.000 --> 00:38:16.000]  內部嘅合一,係咪呀?
[00:38:16.000 --> 00:38:18.000]  你唔合一咩?你接唔到光出去㗎。
[00:38:18.000 --> 00:38:20.000]  對外呀!
[00:38:20.000 --> 00:38:22.000]  我哋喺嗰個撥物嘅世代係點樣呢?
[00:38:22.000 --> 00:38:26.000]  記住呀!你要喺生活上面,做一個嘅世界上面,
[00:38:26.000 --> 00:38:31.000]  一個真實無礙嘅,無瑕疵,無可指責嘅人呀,係對外嘅。
[00:38:31.000 --> 00:38:34.000]  仲要點樣呀?
[00:38:34.000 --> 00:38:36.000]  第八節啦。
[00:38:36.000 --> 00:38:45.000]  凡事真佛的,凡事可敬的,凡事公義的,凡事清潔的,凡事可愛的,凡事有美名的。
[00:38:45.000 --> 00:38:47.000]  幾多凡事呀?六個凡事。
[00:38:47.000 --> 00:38:51.000]  然後呢,就有兩個藥油。
[00:38:51.000 --> 00:38:53.000]  藥油有乜嘢?吉行。
[00:38:53.000 --> 00:38:56.000]  藥油有乜嘢?稱讚。你都要留意。
[00:38:56.000 --> 00:39:03.000]  小心呀!檢查我哋嘅生命呀,有個嘅industry呀,有個嘅,
[00:39:03.000 --> 00:39:12.000]  即係作一個嘅生命嘅,我哋點存吓,點吓我哋做咩嘢要呀,我哋生命狀況係點,要checklist住。
[00:39:12.000 --> 00:39:19.000]  根據學習呢啲嘢呢,人哋真實嘅,可敬嘅,公義嘅,清潔嘅,可愛嘅,美名嘅。
[00:39:19.000 --> 00:39:22.000]  乜嘢叫可愛,乜嘢叫美名?
[00:39:22.000 --> 00:39:25.000]  大家唔需要介入。
[00:39:25.000 --> 00:39:31.000]  仲要啦,有乜得幸,有乜嘢稱讚嘅,都要留意喎。
[00:39:31.000 --> 00:39:35.000]  你同佢經過學嘅,你師父呀,見唔見得呀?講師父呀。
[00:39:35.000 --> 00:39:39.000]  你同佢學嘅,所領受嘅,所聽見嘅,所看見嘅,都要繼續去做呀。
[00:39:39.000 --> 00:39:44.000]  咁樣呢,次平安嘅上帝,就必與你們同在啦。
[00:39:44.000 --> 00:39:49.000]  嘩,好緊要,上帝次佢自己嘅平安,上帝嘅平安,係咪呀?
[00:39:49.000 --> 00:39:57.000]  而家係嗰個次平安嘅主呀,我諗返次有上帝次嘅平安喎,係咪呀?
[00:39:57.000 --> 00:40:00.000]  你知有咩呀?次平安嘅上帝喎,係咪呀?
[00:40:00.000 --> 00:40:03.000]  嘩,比喻我咁樣講,感謝神。
[00:40:03.000 --> 00:40:08.000]  如果有咁樣嘅軟實力嘅話,我哋要靠啲咩嘢呀?
[00:40:08.000 --> 00:40:13.000]  係下次會最後講埋,我俾師父大結局。
[00:40:13.000 --> 00:40:20.000]  同住幫助我哋,記住我哋有三種嘅軟實力,係與基督夫今生稱嘅軟實力。
[00:40:20.000 --> 00:40:23.000]  第一種實力係咩呀?見唔見得呀?第一個係要,
[00:40:23.000 --> 00:40:29.000]  我哋要同別人唔同嘅,基督嘅合乎神心意嘅和解嘅方法,係咪呀?
[00:40:29.000 --> 00:40:31.000]  就同路同埋咩呀?同工。
[00:40:31.000 --> 00:40:35.000]  第二呢,就一個與基督夫今生稱嘅咩呀?
[00:40:39.000 --> 00:40:42.000]  吓?天讓同埋喜樂係咩呀?
[00:40:42.000 --> 00:40:46.000]  內心係咁嘢嚟㗎,天讓喜樂。
[00:40:46.000 --> 00:40:49.000]  第三呢,就係咩呀?
[00:40:49.000 --> 00:40:55.000]  祈禱同埋平安,係咪呀?
[00:40:55.000 --> 00:41:02.000]  下個禮拜我會同大家睇返嘅,願主保重我哋,與我們同在,阿彌陀佛。
