
[00:00:00.000 --> 00:00:06.000]  (主席) 弟兄姊妹早安 主內平安
[00:22:47.000 --> 00:22:48.000]  去顯明
[00:22:48.000 --> 00:22:49.000]  這不是浪費生命
[00:22:49.000 --> 00:22:52.000]  而是填滿了生命
[00:22:52.000 --> 00:22:56.000]  這就是至仁至勇至智的生命
[00:22:56.000 --> 00:22:58.000]  這就是聖靈所賜的
[00:22:58.000 --> 00:23:03.000]  一種至仁勇的生命
[00:23:03.000 --> 00:23:06.000]  這就是保羅所領悟的
[00:23:06.000 --> 00:23:09.000]  生命就是這樣的
[00:23:09.000 --> 00:23:11.000]  然後第八節說
[00:23:11.000 --> 00:23:15.000]  你不要以給我們的主作見證為恥
[00:23:15.000 --> 00:23:19.000]  也不要以我這為主被囚的為恥
[00:23:19.000 --> 00:23:25.000]  總要按神的能力與我為福音同受苦難
[00:23:25.000 --> 00:23:27.000]  保羅說到
[00:23:27.000 --> 00:23:30.000]  他現在就是為了這個福音
[00:23:30.000 --> 00:23:33.000]  他現在被囚
[00:23:33.000 --> 00:23:34.000]  受苦
[00:23:34.000 --> 00:23:37.000]  受辱
[00:23:37.000 --> 00:23:40.000]  但他呼籲他的徒弟
[00:23:40.000 --> 00:23:42.000]  要藉著聖靈之力
[00:23:42.000 --> 00:23:47.000]  剛健勇毅地去持守這個信仰的奧秘
[00:23:47.000 --> 00:23:49.000]  也要為這樣的使命
[00:23:49.000 --> 00:23:54.000]  而承受人生的種種的艱難
[00:23:54.000 --> 00:23:56.000]  當時的人
[00:23:56.000 --> 00:23:58.000]  當時的社會重視榮譽
[00:23:58.000 --> 00:24:00.000]  遠離羞辱
[00:24:00.000 --> 00:24:03.000]  這個跟中國人有點相似
[00:24:03.000 --> 00:24:05.000]  但在這裡保羅要說
[00:24:05.000 --> 00:24:07.000]  說得清楚的是
[00:24:07.000 --> 00:24:08.000]  什麼叫榮譽
[00:24:08.000 --> 00:24:10.000]  什麼叫羞辱
[00:24:10.000 --> 00:24:12.000]  這個一定要搞清楚
[00:24:12.000 --> 00:24:15.000]  世界有世界的標準
[00:24:15.000 --> 00:24:19.000]  信仰的傳統有信仰的傳統的標準
[00:24:19.000 --> 00:24:21.000]  在人的眼中
[00:24:21.000 --> 00:24:26.000]  羞辱者莫過於耶穌釘在十字架上
[00:24:26.000 --> 00:24:29.000]  但保羅見到的是榮譽者
[00:24:29.000 --> 00:24:33.000]  也莫如耶穌從死裡復活
[00:24:33.000 --> 00:24:36.000]  世人厭棄十字架
[00:24:36.000 --> 00:24:40.000]  厭棄捨己
[00:24:40.000 --> 00:24:42.000]  厭棄犧牲
[00:24:42.000 --> 00:24:47.000]  但這才是神真正榮耀的前奏
[00:24:47.000 --> 00:24:51.000]  保羅看到耶穌所啟示的真理
[00:24:51.000 --> 00:24:54.000]  他藉此看到天父的心
[00:24:54.000 --> 00:24:56.000]  然後他說
[00:24:56.000 --> 00:24:59.000]  我不以當下的苦為苦
[00:24:59.000 --> 00:25:05.000]  不以當下的恥為恥
[00:25:05.000 --> 00:25:07.000]  然後第九節他說
[00:25:07.000 --> 00:25:08.000]  神救了我們
[00:25:08.000 --> 00:25:10.000]  用聖召召我們
[00:25:10.000 --> 00:25:12.000]  不是按我們的行為
[00:25:12.000 --> 00:25:15.000]  而是按祂自己的旨意和恩典
[00:25:15.000 --> 00:25:17.000]  這個恩典是在萬古以先
[00:25:17.000 --> 00:25:19.000]  未有你以前
[00:25:19.000 --> 00:25:23.000]  在基督耶穌裡已經賜給我們
[00:25:23.000 --> 00:25:24.000]  保羅很明白
[00:25:24.000 --> 00:25:26.000]  在萬古以先
[00:25:26.000 --> 00:25:28.000]  在永恆裡
[00:25:28.000 --> 00:25:31.000]  有一個托著萬物的天心
[00:25:31.000 --> 00:25:33.000]  即是天父的心
[00:25:33.000 --> 00:25:36.000]  這個心在基督的十字架
[00:25:36.000 --> 00:25:40.000]  死亡與復活裡顯明
[00:25:40.000 --> 00:25:44.000]  保羅被這個天父的心所感動
[00:25:44.000 --> 00:25:47.000]  被這個天父的心所感召
[00:25:47.000 --> 00:25:49.000]  然後他進入這個心裡
[00:25:49.000 --> 00:25:51.000]  與基督認同
[00:25:51.000 --> 00:25:55.000]  然後以他的生命受苦的愛
[00:25:55.000 --> 00:25:58.000]  去顯明什麼叫真正的復活
[00:25:58.000 --> 00:25:59.000]  真正的光明
[00:25:59.000 --> 00:26:02.000]  真正的生命
[00:26:02.000 --> 00:26:03.000]  第十一節第十二節
[00:26:03.000 --> 00:26:04.000]  他說
[00:26:04.000 --> 00:26:07.000]  我為這個福音奉派作傳道
[00:26:07.000 --> 00:26:09.000]  作使徒作師傅
[00:26:09.000 --> 00:26:10.000]  為這個緣故
[00:26:10.000 --> 00:26:12.000]  我也會受這些苦難
[00:26:12.000 --> 00:26:14.000]  然而我不以為恥
[00:26:14.000 --> 00:26:17.000]  因為知道我所信的是誰
[00:26:17.000 --> 00:26:22.000]  我深信他能保存他所交付我的
[00:26:22.000 --> 00:26:25.000]  直到那一日
[00:26:25.000 --> 00:26:27.000]  保羅領受這個使命
[00:26:27.000 --> 00:26:31.000]  為這個使命承受羞恥
[00:26:31.000 --> 00:26:34.000]  但他知道這些只不過是人覺得羞恥
[00:26:34.000 --> 00:26:35.000]  從另一個角度說
[00:26:35.000 --> 00:26:38.000]  這是無限的榮耀
[00:26:38.000 --> 00:26:41.000]  他相信
[00:26:41.000 --> 00:26:42.000]  他的生命
[00:26:42.000 --> 00:26:45.000]  一切一切都源自天父
[00:26:45.000 --> 00:26:47.000]  天父所交託的
[00:26:47.000 --> 00:26:49.000]  只要我們努力去承擔
[00:26:49.000 --> 00:26:55.000]  天父會用他的方法去完成
[00:26:55.000 --> 00:26:57.000]  君子自強不息
[00:26:57.000 --> 00:27:03.000]  因為他深深體會到天行健
[00:27:03.000 --> 00:27:05.000]  面對莫大的艱難
[00:27:05.000 --> 00:27:07.000]  面對無告的羞辱
[00:27:07.000 --> 00:27:10.000]  面對不被理解的使命
[00:27:10.000 --> 00:27:12.000]  提摩太的壓力很大
[00:27:12.000 --> 00:27:14.000]  可想而知
[00:27:14.000 --> 00:27:18.000]  但這也是每個基督徒要承受的壓力
[00:27:18.000 --> 00:27:19.000]  壓力之大
[00:27:19.000 --> 00:27:21.000]  可想而知
[00:27:44.000 --> 00:27:46.000]  多謝您收睇時局新聞,再會!
