
[00:00:00.000 --> 00:00:02.000]  利用姊妹 平安
[00:15:26.000 --> 00:15:29.000]  你其實也不是一個過一個人的
[00:15:29.000 --> 00:15:31.000]  一個很自我的一個人的生活
[00:15:31.000 --> 00:15:32.000]  對不對
[00:15:32.000 --> 00:15:33.000]  因爲你一定是
[00:15:33.000 --> 00:15:35.000]  跟你的父母住在一起的
[00:15:35.000 --> 00:15:37.000]  你從小跟你的父母住在一起
[00:15:37.000 --> 00:15:40.000]  你生活在父母的婚姻的
[00:15:40.000 --> 00:15:43.000]  一個全餅的遮蓋和管束底下
[00:15:43.000 --> 00:15:45.000]  你不是想幹什麼就幹什麼對吧
[00:15:45.000 --> 00:15:46.000]  你爸會告訴你說
[00:15:46.000 --> 00:15:48.000]  十點之前回家哦
[00:15:48.000 --> 00:15:50.000]  那你十點之前就必須回家
[00:15:50.000 --> 00:15:51.000]  對吧
[00:15:51.000 --> 00:15:55.000]  所以你是有父母的婚姻
[00:15:55.000 --> 00:15:56.000]  成爲你的遮蓋
[00:15:56.000 --> 00:15:59.000]  然後你到了十八歲十九歲
[00:15:59.000 --> 00:16:00.000]  你愛上了一個女生
[00:16:00.000 --> 00:16:02.000]  一個女生愛上了一個男生
[00:16:02.000 --> 00:16:03.000]  他們結爲夫妻
[00:16:03.000 --> 00:16:04.000]  你就離開父母
[00:16:04.000 --> 00:16:07.000]  跟對方成爲了一個新的
[00:16:07.000 --> 00:16:08.000]  一個婚姻的
[00:16:08.000 --> 00:16:10.000]  你自己的一個婚姻的關係當中
[00:16:10.000 --> 00:16:13.000]  你就進到了這個婚姻的遮蓋
[00:16:13.000 --> 00:16:15.000]  所以在傳統社會當中
[00:16:15.000 --> 00:16:16.000]  正常情況下
[00:16:16.000 --> 00:16:17.000]  一個人的一生
[00:16:17.000 --> 00:16:19.000]  在他成長的過程當中
[00:16:19.000 --> 00:16:21.000]  其實沒有太多
[00:16:21.000 --> 00:16:25.000]  獨自一人生活的這種習慣
[00:16:25.000 --> 00:16:28.000]  either你在這個家庭的遮蓋
[00:16:28.000 --> 00:16:29.000]  either你在另外一個家庭的
[00:16:29.000 --> 00:16:31.000]  遮蓋當中對不對
[00:16:31.000 --> 00:16:33.000]  現在不一樣
[00:16:33.000 --> 00:16:35.000]  今天的社會結構
[00:16:35.000 --> 00:16:38.000]  已經讓很多的人很年輕
[00:16:38.000 --> 00:16:39.000]  可能他高中畢業
[00:16:39.000 --> 00:16:40.000]  甚至有的時候
[00:16:40.000 --> 00:16:41.000]  他高中還沒畢業
[00:16:41.000 --> 00:16:43.000]  他已經離開父母了
[00:16:43.000 --> 00:16:44.000]  他已經開始
[00:16:44.000 --> 00:16:46.000]  獨自一個人的生活了
[00:16:46.000 --> 00:16:48.000]  而且當結婚的年齡
[00:16:48.000 --> 00:16:50.000]  推遲的越來越晚的時候
[00:16:50.000 --> 00:16:51.000]  你知道嗎
[00:16:51.000 --> 00:16:52.000]  所以一個年輕人
[00:16:52.000 --> 00:16:55.000]  從實際上離開父母的遮蓋
[00:16:55.000 --> 00:16:57.000]  全品去生活
[00:16:57.000 --> 00:16:58.000]  從這個狀態
[00:16:58.000 --> 00:17:00.000]  進入到下一個婚姻的狀態
[00:17:00.000 --> 00:17:04.000]  中間間隔了十幾年
[00:17:04.000 --> 00:17:08.000]  甚至更長久的一段時間
[00:17:08.000 --> 00:17:11.000]  這是今天
[00:17:11.000 --> 00:17:14.000]  現代人面對的一個挑戰
[00:17:14.000 --> 00:17:16.000]  各位想一想
[00:17:16.000 --> 00:17:18.000]  假設結婚前一個人
[00:17:18.000 --> 00:17:20.000]  已經獨自生活了十年
[00:17:20.000 --> 00:17:22.000]  請問這十年獨自的生活
[00:17:22.000 --> 00:17:26.000]  會導致一個什麼樣的結果
[00:17:26.000 --> 00:17:28.000]  當然因人而異
[00:17:28.000 --> 00:17:29.000]  每個人都不一樣
[00:17:29.000 --> 00:17:31.000]  但是有一點是相同的
[00:17:31.000 --> 00:17:33.000]  就是一定導致一種
[00:17:33.000 --> 00:17:36.000]  強烈的自我中心
[00:17:36.000 --> 00:17:37.000]  對不對
[00:17:37.000 --> 00:17:39.000]  因爲在這十年當中
[00:17:39.000 --> 00:17:40.000]  一切生活當中
[00:17:40.000 --> 00:17:42.000]  人生當中的大小決定
[00:17:42.000 --> 00:17:43.000]  我都是自己在做決定的
[00:17:43.000 --> 00:17:44.000]  早餐喫什麼
[00:17:44.000 --> 00:17:46.000]  我幾點要起牀
[00:17:46.000 --> 00:17:47.000]  或者是我要去哪裏
[00:17:47.000 --> 00:17:49.000]  我要不要去旅遊
[00:17:49.000 --> 00:17:50.000]  這一切的決定
[00:17:50.000 --> 00:17:52.000]  都是你在自己做決定的
[00:17:52.000 --> 00:17:54.000]  但是現在突然有一個人
[00:17:54.000 --> 00:17:56.000]  參與到你的決定裏來了
[00:17:56.000 --> 00:17:57.000]  我告訴你
[00:17:57.000 --> 00:17:58.000]  你的本性
[00:17:58.000 --> 00:18:01.000]  你天然就會去抵抗
[00:18:01.000 --> 00:18:04.000]  你天然就會去反抗
[00:18:04.000 --> 00:18:05.000]  各位
[00:18:05.000 --> 00:18:07.000]  過去人是在婚姻當中
[00:18:07.000 --> 00:18:09.000]  一生都在婚姻當中
[00:18:09.000 --> 00:18:10.000]  一則在父母的婚姻當中
[00:18:10.000 --> 00:18:12.000]  一則在自己的婚姻當中
[00:18:12.000 --> 00:18:14.000]  但是今天不一樣了
[00:18:14.000 --> 00:18:15.000]  所以今天年輕人
[00:18:15.000 --> 00:18:19.000]  你會發現爲什麼這麼難
[00:18:19.000 --> 00:18:20.000]  因爲兩個自我中心
[00:18:20.000 --> 00:18:23.000]  自我意識都如此強烈的人
[00:18:23.000 --> 00:18:25.000]  你說要他們全人的合一
[00:18:25.000 --> 00:18:26.000]  讓他們捨己
[00:18:26.000 --> 00:18:28.000]  死掉他們的自己
[00:18:28.000 --> 00:18:30.000]  其實是越來越難的
[00:18:30.000 --> 00:18:32.000]  中國有一個成語叫做
[00:18:32.000 --> 00:18:33.000]  成家立業
[00:18:33.000 --> 00:18:34.000]  什麼意思
[00:18:34.000 --> 00:18:36.000]  其實基本上就是一個意思
[00:18:36.000 --> 00:18:38.000]  先成家再立業
[00:18:38.000 --> 00:18:39.000]  對不對
[00:18:39.000 --> 00:18:40.000]  對不對
[00:18:40.000 --> 00:18:42.000]  當一個孩子在父母的養育下
[00:18:42.000 --> 00:18:43.000]  漸漸地長大
[00:18:43.000 --> 00:18:45.000]  漸漸地成熟的時候
[00:18:45.000 --> 00:18:46.000]  各位
[00:18:46.000 --> 00:18:47.000]  什麼是他成熟
[00:18:47.000 --> 00:18:48.000]  長大成人的標誌
[00:18:48.000 --> 00:18:50.000]  你知道嗎
[00:18:50.000 --> 00:18:52.000]  是他成家的那一刻
[00:18:52.000 --> 00:18:54.000]  他作爲一個男人的角色
[00:18:54.000 --> 00:18:55.000]  進入到一個丈夫
[00:18:55.000 --> 00:18:56.000]  進入到一個父親
[00:18:56.000 --> 00:18:58.000]  然後揹負着這個角色
[00:18:58.000 --> 00:18:59.000]  然後呢
[00:18:59.000 --> 00:19:00.000]  然後呢
[00:19:00.000 --> 00:19:02.000]  進入他人生的使命當中
[00:19:02.000 --> 00:19:05.000]  這是傳統
[00:19:05.000 --> 00:19:06.000]  那今天
[00:19:06.000 --> 00:19:07.000]  今天恰恰相反
[00:19:07.000 --> 00:19:08.000]  對不對
[00:19:08.000 --> 00:19:09.000]  我不立業
[00:19:09.000 --> 00:19:11.000]  我沒有經濟基礎
[00:19:11.000 --> 00:19:12.000]  結個婚
[00:19:12.000 --> 00:19:14.000]  連婚禮都很花錢的
[00:19:14.000 --> 00:19:16.000]  我怎麼敢結婚
[00:19:16.000 --> 00:19:18.000]  我怎麼敢生子
[00:19:18.000 --> 00:19:20.000]  今天反了
[00:19:20.000 --> 00:19:21.000]  丟子妹
[00:19:21.000 --> 00:19:24.000]  但是
[00:19:24.000 --> 00:19:25.000]  但是讓我說
[00:19:25.000 --> 00:19:27.000]  這不是聖經的價值觀
[00:19:27.000 --> 00:19:29.000]  聖經不是說你有多少的財產積累
[00:19:29.000 --> 00:19:30.000]  多少的事業
[00:19:30.000 --> 00:19:31.000]  多少的
[00:19:31.000 --> 00:19:34.000]  你才能夠讓這個家庭贏在七寶線上
[00:19:34.000 --> 00:19:36.000]  才能夠讓你的孩子贏在七寶線上
[00:19:36.000 --> 00:19:37.000]  這不是的
[00:19:37.000 --> 00:19:40.000]  聖經上常常出現一個term
[00:19:40.000 --> 00:19:41.000]  在舊約反覆出現
[00:19:41.000 --> 00:19:45.000]  叫做幼年的妻
[00:19:45.000 --> 00:19:47.000]  讀到過這樣的經文嗎
[00:19:47.000 --> 00:19:48.000]  我列了幾節
[00:19:48.000 --> 00:19:49.000]  這裏說
[00:19:49.000 --> 00:19:54.000]  耶和華在你和你幼年所娶的妻當中做見證
[00:19:54.000 --> 00:19:55.000]  他雖是你的配偶
[00:19:55.000 --> 00:19:57.000]  又是你盟約的妻
[00:19:57.000 --> 00:19:58.000]  怎麼樣怎麼樣
[00:19:58.000 --> 00:20:00.000]  然後到最後他也說
[00:20:00.000 --> 00:20:06.000]  誰也不可以鬼詐代幼年所娶的妻
[00:20:06.000 --> 00:20:09.000]  在耶律米說二章二節那裏說你幼年的妻
[00:20:09.000 --> 00:20:12.000]  幼年的恩愛婚姻的愛情我都記得
[00:20:12.000 --> 00:20:15.000]  在真言那裏說要使你的全員盟福
[00:20:15.000 --> 00:20:18.000]  要喜悅你幼年所娶的妻
[00:20:18.000 --> 00:20:19.000]  等等
[00:20:19.000 --> 00:20:21.000]  各位其實也不止這些經文
[00:20:21.000 --> 00:20:22.000]  我只列了這些
[00:20:22.000 --> 00:20:24.000]  反覆的出現幼年
[00:20:24.000 --> 00:20:27.000]  當然幼年不是說你還幼小的時候
[00:20:27.000 --> 00:20:29.000]  幼年是講到
[00:20:29.000 --> 00:20:33.000]  講到你已經到了一個婚嫁的年齡
[00:20:33.000 --> 00:20:34.000]  你就進入你的婚姻
[00:20:34.000 --> 00:20:37.000]  憑着心進入這個婚姻吧
[00:20:37.000 --> 00:20:39.000]  所以我自己
[00:20:39.000 --> 00:20:41.000]  這也是我自己的結婚經歷
[00:20:41.000 --> 00:20:44.000]  寧可早結婚不要晚結婚
[00:20:44.000 --> 00:20:47.000]  各位我的記錄可能在座不會有人突破
[00:20:47.000 --> 00:20:48.000]  特別是我這個年代
[00:20:48.000 --> 00:20:54.000]  因爲我是法律允許的那天結的婚
[00:20:54.000 --> 00:20:59.000]  願聞其詳單獨找我
[00:20:59.000 --> 00:21:02.000]  但是我加一句話
[00:21:02.000 --> 00:21:04.000]  寧可早結婚不可晚結婚
[00:21:04.000 --> 00:21:05.000]  趕快回家結婚
[00:21:05.000 --> 00:21:09.000]  不是寧可不結婚也不要亂結婚
[00:21:09.000 --> 00:21:11.000]  寧可守獨身
[00:21:11.000 --> 00:21:12.000]  一會我會講到
[00:21:12.000 --> 00:21:14.000]  也不要亂結婚
[00:21:14.000 --> 00:21:15.000]  爲什麼
[00:21:15.000 --> 00:21:18.000]  因爲這樣的一個合一的婚姻
[00:21:18.000 --> 00:21:24.000]  也要同受使命的呼召
[00:21:24.000 --> 00:21:26.000]  在這裏耶穌回答說
[00:21:26.000 --> 00:21:30.000]  神所配合的人不可以分開
[00:21:30.000 --> 00:21:33.000]  配合這個字在原文當中
[00:21:33.000 --> 00:21:36.000]  其實是用"厄"用那個yoke
[00:21:36.000 --> 00:21:39.000]  把兩個動物連接
[00:21:39.000 --> 00:21:40.000]  把兩頭牛
[00:21:40.000 --> 00:21:44.000]  把兩隻馬給連接在一起
[00:21:44.000 --> 00:21:46.000]  這個"厄"的意思
[00:21:46.000 --> 00:21:49.000]  就是使這兩者一起背一個重擔
[00:21:49.000 --> 00:21:51.000]  一起完成一項工作
[00:21:51.000 --> 00:21:54.000]  一起達成一個使命
[00:21:54.000 --> 00:21:56.000]  各位
[00:21:56.000 --> 00:21:59.000]  在人還沒有墮落之前
[00:21:59.000 --> 00:22:02.000]  整個創世紀前兩章半
[00:22:02.000 --> 00:22:04.000]  前兩章半沒有貶義詞
[00:22:04.000 --> 00:22:07.000]  如果要說的話只有一個貶義詞
[00:22:07.000 --> 00:22:10.000]  哪一個
[00:22:10.000 --> 00:22:12.000]  神造
[00:22:12.000 --> 00:22:13.000]  造完亞當之後
[00:22:13.000 --> 00:22:14.000]  神就說了一句話
[00:22:14.000 --> 00:22:15.000]  神說什麼
[00:22:15.000 --> 00:22:18.000]  那人獨居好還是不好
[00:22:18.000 --> 00:22:21.000]  他說那人獨居不好
[00:22:21.000 --> 00:22:24.000]  亞當獨自一個人不好
[00:22:24.000 --> 00:22:27.000]  當然這個不好不是倫理上的
[00:22:27.000 --> 00:22:28.000]  或者道德意義上的不好
[00:22:28.000 --> 00:22:30.000]  是亞當一個人在犯罪
[00:22:30.000 --> 00:22:31.000]  而是說
[00:22:31.000 --> 00:22:33.000]  救着神的工作
[00:22:33.000 --> 00:22:36.000]  救着神想要託付人的使命
[00:22:36.000 --> 00:22:39.000]  使命而言亞當是個半成品
[00:22:39.000 --> 00:22:42.000]  亞當一個人沒有辦法完成神的使命
[00:22:42.000 --> 00:22:43.000]  神的使命是什麼呢
[00:22:43.000 --> 00:22:46.000]  神的使命是要讓人
[00:22:46.000 --> 00:22:48.000]  要人生養衆多
[00:22:48.000 --> 00:22:49.000]  佈滿全地
[00:22:49.000 --> 00:22:50.000]  使神的形象
[00:22:50.000 --> 00:22:52.000]  使神的榮耀
[00:22:52.000 --> 00:22:53.000]  充滿這個地
[00:22:53.000 --> 00:22:54.000]  然後呢
[00:22:54.000 --> 00:22:55.000]  然後管理
[00:22:55.000 --> 00:22:56.000]  然後治理這地
[00:22:56.000 --> 00:22:58.000]  管理海里的魚
[00:22:58.000 --> 00:22:59.000]  空中的鳥
[00:22:59.000 --> 00:23:00.000]  地上各樣的活物
[00:23:00.000 --> 00:23:01.000]  對不對
[00:23:01.000 --> 00:23:05.000]  這是亞當下挖要完成的使命
[00:23:05.000 --> 00:23:07.000]  救着這個使命和託付而言
[00:23:07.000 --> 00:23:09.000]  亞當一個人幹不來
[00:23:09.000 --> 00:23:11.000]  是這麼個意思
[00:23:11.000 --> 00:23:13.000]  各位
[00:23:13.000 --> 00:23:15.000]  皮姆凱勒
[00:23:15.000 --> 00:23:18.000]  他在講到婚姻的時候
[00:23:18.000 --> 00:23:21.000]  他有一個很獨特的一個見解
[00:23:21.000 --> 00:23:26.000]  他說友誼是
[00:23:26.000 --> 00:23:27.000]  應該怎麼說
[00:23:27.000 --> 00:23:31.000]  婚姻應當是從友誼開始的
[00:23:31.000 --> 00:23:33.000]  你知道現代人認爲說
[00:23:33.000 --> 00:23:35.000]  婚姻應當是
[00:23:35.000 --> 00:23:36.000]  應當是從愛情開始的
[00:23:36.000 --> 00:23:38.000]  不是嗎
[00:23:38.000 --> 00:23:39.000]  但是他說
[00:23:39.000 --> 00:23:42.000]  兩個人真正的那個婚姻的起點
[00:23:42.000 --> 00:23:44.000]  一定是友誼
[00:23:44.000 --> 00:23:46.000]  當我們說愛情最重要
[00:23:46.000 --> 00:23:48.000]  愛情是婚姻的全部
[00:23:48.000 --> 00:23:49.000]  是婚姻的基礎的時候
[00:23:49.000 --> 00:23:51.000]  各位聽上去很浪漫
[00:23:51.000 --> 00:23:53.000]  這是一種
[00:23:53.000 --> 00:23:56.000]  以兩個人之間的那個關係
[00:23:56.000 --> 00:23:59.000]  爲中心的一種情感
[00:23:59.000 --> 00:24:01.000]  聽上去是很動人的
[00:24:01.000 --> 00:24:04.000]  這種愛情的感覺是很浪漫的
[00:24:04.000 --> 00:24:06.000]  但是這種感覺什麼時候強烈
[00:24:06.000 --> 00:24:08.000]  什麼時候趨於平淡
[00:24:08.000 --> 00:24:11.000]  那平淡的時候婚姻還在不在呢
[00:24:11.000 --> 00:24:12.000]  各位
[00:24:12.000 --> 00:24:15.000]  就會對婚姻本身構成了一種威脅
[00:24:15.000 --> 00:24:17.000]  有人說這樣的話
[00:24:17.000 --> 00:24:21.000]  女人需要崇拜一個男人才會嫁給他
[00:24:21.000 --> 00:24:23.000]  女人需要沉迷於一個
[00:24:23.000 --> 00:24:24.000]  不是
[00:24:24.000 --> 00:24:26.000]  女人需要崇拜一個男人才會嫁給他
[00:24:26.000 --> 00:24:29.000]  男人需要對一個女人着迷
[00:24:29.000 --> 00:24:31.000]  纔會娶她
[00:24:31.000 --> 00:24:32.000]  是這樣嗎
[00:24:32.000 --> 00:24:33.000]  各位
[00:24:33.000 --> 00:24:35.000]  你結婚三個月後你還要崇拜那個人嗎
[00:24:35.000 --> 00:24:38.000]  結婚三個月之後還會沉迷嗎
[00:24:38.000 --> 00:24:42.000]  這樣的感覺是忽高忽低的
[00:24:42.000 --> 00:24:44.000]  這樣的感覺是沒有保證的
[00:24:44.000 --> 00:24:48.000]  甚至CS Lewis這位20世紀最偉大的基督徒作家
[00:24:48.000 --> 00:24:49.000]  他說過這樣的話
[00:24:49.000 --> 00:24:53.000]  他說這種浪漫主義的愛情觀
[00:24:53.000 --> 00:24:56.000]  是19世紀纔出現的一種邪說
[00:24:56.000 --> 00:24:58.000]  哇哦
[00:24:58.000 --> 00:24:59.000]  各位
[00:24:59.000 --> 00:25:02.000]  當我們說友誼
[00:25:02.000 --> 00:25:04.000]  友誼的焦點是什麼
[00:25:04.000 --> 00:25:06.000]  友誼的焦點不是
[00:25:06.000 --> 00:25:10.000]  從來不是兩個人的關係當中的那一種感覺
[00:25:10.000 --> 00:25:12.000]  什麼叫做友誼呀
[00:25:12.000 --> 00:25:15.000]  友誼就是你特別喜歡唱歌
[00:25:15.000 --> 00:25:16.000]  我也喜歡唱歌
[00:25:16.000 --> 00:25:18.000]  然後我們倆就一輩子追求唱歌
[00:25:18.000 --> 00:25:19.000]  對不對
[00:25:19.000 --> 00:25:21.000]  你的夢想是環遊世界
[00:25:21.000 --> 00:25:22.000]  我的夢想也是環遊世界
[00:25:22.000 --> 00:25:24.000]  然後我們就一起去環遊世界
[00:25:24.000 --> 00:25:25.000]  各位
[00:25:25.000 --> 00:25:26.000]  友誼是什麼
[00:25:26.000 --> 00:25:28.000]  友誼是關乎一件事情
[00:25:28.000 --> 00:25:32.000]  而且我們決定一輩子我們兩個人同時致力於那件事情
[00:25:32.000 --> 00:25:33.000]  這個叫做友誼
[00:25:33.000 --> 00:25:35.000]  友誼不是面對面
[00:25:35.000 --> 00:25:37.000]  友誼比較像肩並肩
[00:25:37.000 --> 00:25:41.000]  所以當神說我要爲亞當造一個配偶
[00:25:41.000 --> 00:25:43.000]  那人讀句不好
[00:25:43.000 --> 00:25:46.000]  配偶的意思各位就是伴侶
[00:25:46.000 --> 00:25:49.000]  其實這個詞也可以翻譯成朋友
[00:25:49.000 --> 00:25:52.000]  神給亞當要造一個朋友
[00:25:52.000 --> 00:25:55.000]  一個partner也是一個朋友一個伴侶
[00:25:55.000 --> 00:25:57.000]  其實你在雅歌書
[00:25:57.000 --> 00:26:00.000]  描寫愛情的那個舊約的雅歌當中
[00:26:00.000 --> 00:26:02.000]  這個女子也稱呼這個良人說
[00:26:02.000 --> 00:26:05.000]  我的良人我的朋友
[00:26:05.000 --> 00:26:13.000]  這種姊妹當然你儂我儂這種相見相看兩不厭
[00:26:13.000 --> 00:26:16.000]  這種關係是很美好的是很浪漫的
[00:26:16.000 --> 00:26:19.000]  但是呢各位友誼是肩並肩
[00:26:19.000 --> 00:26:22.000]  一同朝着同一個目標去奔跑
[00:26:22.000 --> 00:26:25.000]  一同朝着同一個目標去投入
[00:26:25.000 --> 00:26:27.000]  這個叫做友誼
[00:26:27.000 --> 00:26:30.000]  當然這個目標應當是從神來的
[00:26:30.000 --> 00:26:32.000]  單單是從神來的
[00:26:32.000 --> 00:26:35.000]  大家有沒有看過這部美劇
[00:26:35.000 --> 00:26:38.000]  評分很高哎叫做紙牌屋
[00:26:38.000 --> 00:26:41.000]  都沒看過看過的
[00:26:41.000 --> 00:26:45.000]  有幾個講到美國政治多麼的黑暗對不對
[00:26:45.000 --> 00:26:48.000]  這個男主角叫做Frank對不對
[00:26:48.000 --> 00:26:51.000]  女主角叫Claire是不是這對夫妻
[00:26:51.000 --> 00:26:55.000]  哇我告訴你這對夫妻這對狗男女
[00:26:55.000 --> 00:26:59.000]  真的真的他們的關係是牢不可破的
[00:26:59.000 --> 00:27:02.000]  哇你知道這對夫妻幾個季的美劇
[00:27:02.000 --> 00:27:04.000]  他們經歷了什麼
[00:27:04.000 --> 00:27:06.000]  他們經歷了各式各樣的挑戰
[00:27:06.000 --> 00:27:08.000]  他們勝過金錢的誘惑
[00:27:08.000 --> 00:27:10.000]  他們其中殺人哦
[00:27:10.000 --> 00:27:12.000]  他們中間殺人都可以相互包庇
[00:27:12.000 --> 00:27:14.000]  哎他們有婚外情
[00:27:14.000 --> 00:27:16.000]  這個女的和別的人有淫亂
[00:27:16.000 --> 00:27:18.000]  哎也沒有讓他們離婚
[00:27:18.000 --> 00:27:20.000]  他們緊密的團結在一起
[00:27:20.000 --> 00:27:22.000]  無論什麼事都不能讓他們分開爲什麼
[00:27:22.000 --> 00:27:24.000]  爲什麼看過的
[00:27:24.000 --> 00:27:26.000]  因爲他們有同樣一個目標
[00:27:26.000 --> 00:27:28.000]  這個男的的目標就是做總統
[00:27:28.000 --> 00:27:31.000]  這個女的的目標就是做第一夫人
[00:27:31.000 --> 00:27:34.000]  這個目標讓他們絕對
[00:27:34.000 --> 00:27:36.000]  他們的婚姻成了一個牢不可破的堅實
[00:27:36.000 --> 00:27:37.000]  你知道吧
[00:27:37.000 --> 00:27:38.000]  容納很多的罪惡
[00:27:38.000 --> 00:27:40.000]  就是不分開我就是不分開
[00:27:40.000 --> 00:27:41.000]  分開我就完了
[00:27:41.000 --> 00:27:43.000]  分開我就沒前途了
[00:27:43.000 --> 00:27:45.000]  各位
[00:27:45.000 --> 00:27:46.000]  讓我說
[00:27:46.000 --> 00:27:48.000]  這是一個世俗的目標
[00:27:48.000 --> 00:27:49.000]  當我們說
[00:27:49.000 --> 00:27:52.000]  我們基督徒夫妻之間要有同一個目標
[00:27:52.000 --> 00:27:53.000]  被這個目標所吸引的時候
[00:27:53.000 --> 00:27:55.000]  我們要從神來的一個目標
[00:27:55.000 --> 00:27:57.000]  阿門
[00:27:57.000 --> 00:27:59.000]  有的時候看到教會的一些弟兄姊妹的見證
[00:27:59.000 --> 00:28:00.000]  也很感恩
[00:28:00.000 --> 00:28:02.000]  今天高長老做主席
[00:28:02.000 --> 00:28:04.000]  看到長老和師母
[00:28:04.000 --> 00:28:07.000]  我相信師母和高長老也會相看兩不厭
[00:28:07.000 --> 00:28:09.000]  但是呢
[00:28:09.000 --> 00:28:11.000]  應該也會有一些摩擦吧
[00:28:11.000 --> 00:28:12.000]  應該也會有意見不合的時候
[00:28:12.000 --> 00:28:13.000]  但是
[00:28:13.000 --> 00:28:15.000]  但是人家一提到UCL校園師公
[00:28:15.000 --> 00:28:17.000]  兩個人就一起投入
[00:28:17.000 --> 00:28:19.000]  有比這個更浪漫的嗎
[00:28:19.000 --> 00:28:20.000]  你看光燈和永利
[00:28:20.000 --> 00:28:23.000]  我相信他們之間有爭執的時候
[00:28:23.000 --> 00:28:24.000]  但是人家一講到德國
[00:28:24.000 --> 00:28:26.000]  兩個人就一起請假一起去了
[00:28:26.000 --> 00:28:29.000]  哎呦何必再多說呢
[00:28:29.000 --> 00:28:30.000]  各位
[00:28:30.000 --> 00:28:31.000]  有很多的
[00:28:31.000 --> 00:28:33.000]  我知道很多的小組組長
[00:28:33.000 --> 00:28:35.000]  夫妻
[00:28:35.000 --> 00:28:36.000]  團體的主席
[00:28:36.000 --> 00:28:38.000]  也都是夫妻一起的投入
[00:28:38.000 --> 00:28:39.000]  各位
[00:28:39.000 --> 00:28:42.000]  有比這個更浪漫的婚姻嗎
[00:28:42.000 --> 00:28:46.000]  他們被一個使命深深的連在一起
[00:28:46.000 --> 00:28:47.000]  粘在一起
[00:28:47.000 --> 00:28:51.000]  二人成爲一體
[00:28:51.000 --> 00:28:52.000]  婚姻
[00:28:52.000 --> 00:28:53.000]  這樣的婚姻
[00:28:53.000 --> 00:28:55.000]  這樣同盟生命之恩
[00:28:55.000 --> 00:28:57.000]  同受使命之招的婚姻
[00:28:57.000 --> 00:29:01.000]  乃是指向耶穌基督和他的教會
[00:29:01.000 --> 00:29:02.000]  這樣的愛
[00:29:02.000 --> 00:29:03.000]  各位
[00:29:03.000 --> 00:29:06.000]  這樣的愛不是讓我們去享受的
[00:29:06.000 --> 00:29:09.000]  讓我講到一個觀點
[00:29:09.000 --> 00:29:13.000]  基督徒在講到婚姻的時候
[00:29:13.000 --> 00:29:14.000]  我們要意識一件事情
[00:29:14.000 --> 00:29:16.000]  我們是在一個幕後的
[00:29:16.000 --> 00:29:17.000]  黑暗的
[00:29:17.000 --> 00:29:20.000]  敗壞的世界當中結婚
[00:29:20.000 --> 00:29:22.000]  所以婚姻的目的
[00:29:22.000 --> 00:29:24.000]  不是婚姻的本身
[00:29:24.000 --> 00:29:25.000]  讓我說婚姻的目的
[00:29:25.000 --> 00:29:28.000]  甚至不是幸福美滿
[00:29:28.000 --> 00:29:30.000]  白頭偕老
[00:29:30.000 --> 00:29:31.000]  這不是婚姻最高的目的
[00:29:31.000 --> 00:29:33.000]  有很多不幸的人
[00:29:33.000 --> 00:29:35.000]  他們也可以用各樣的技巧
[00:29:35.000 --> 00:29:37.000]  讓自己的婚姻看起來比較幸福
[00:29:37.000 --> 00:29:38.000]  丟子妹
[00:29:38.000 --> 00:29:39.000]  在我們的信仰當中
[00:29:39.000 --> 00:29:41.000]  婚姻本身就是指向
[00:29:41.000 --> 00:29:43.000]  我們跟上帝之間的那層關係
[00:29:43.000 --> 00:29:44.000]  對不對
[00:29:44.000 --> 00:29:47.000]  就約是耶和華神和以色列之間的關係
[00:29:47.000 --> 00:29:49.000]  用夫妻用婚姻來比喻
[00:29:49.000 --> 00:29:50.000]  是不是
[00:29:50.000 --> 00:29:52.000]  在新約基督和教會的關係
[00:29:52.000 --> 00:29:55.000]  用新郎和新婦用愛情來表達
[00:29:55.000 --> 00:29:56.000]  丟子妹這是基督教特有的
[00:29:56.000 --> 00:29:57.000]  你知道嗎
[00:29:57.000 --> 00:29:58.000]  在佛教當中
[00:29:58.000 --> 00:30:00.000]  你絕對不會把你跟婚姻的關係
[00:30:00.000 --> 00:30:02.000]  比喻成愛情
[00:30:02.000 --> 00:30:04.000]  這樣講不僅僅很奇怪
[00:30:04.000 --> 00:30:06.000]  而且有點褻瀆
[00:30:06.000 --> 00:30:09.000]  我怎麼跟婚姻跟佛產生愛情呢
[00:30:09.000 --> 00:30:10.000]  對吧
[00:30:10.000 --> 00:30:12.000]  各位基督教以外
[00:30:12.000 --> 00:30:14.000]  所有的宗教都不會用愛情來表達信仰
[00:30:14.000 --> 00:30:17.000]  只有基督教會用愛情來表達信仰
[00:30:17.000 --> 00:30:18.000]  爲什麼
[00:30:18.000 --> 00:30:21.000]  因爲信仰的本質就是愛情
[00:30:21.000 --> 00:30:22.000]  在很多的宗教當中
[00:30:22.000 --> 00:30:26.000]  有些宗教是在追求一種解脫的途徑
[00:30:26.000 --> 00:30:28.000]  救贖的一種方式
[00:30:28.000 --> 00:30:29.000]  特別是佛教
[00:30:29.000 --> 00:30:30.000]  剛纔講到佛教
[00:30:30.000 --> 00:30:33.000]  佛教甚至是用一種無情
[00:30:33.000 --> 00:30:34.000]  絕情
[00:30:34.000 --> 00:30:36.000]  用一種出家的方式
[00:30:36.000 --> 00:30:39.000]  來一種否定你的情你的欲
