
[00:00:00.000 --> 00:00:03.820]  所以我們今天要談到全家侍奉主
[00:20:27.600 --> 00:20:33.560]  兄子們如果你都不覺得家人信主這麼重要
[00:20:33.560 --> 00:20:36.320]  你期望他會信主嗎
[00:20:36.320 --> 00:20:38.200]  如果他會信主
[00:20:38.200 --> 00:20:44.080]  那是神的憐憫
[00:20:44.080 --> 00:20:46.080]  所以我們為我們的家人禱告
[00:20:46.080 --> 00:20:46.880]  迫切的禱告
[00:20:46.880 --> 00:20:50.360]  甚至你需要的話你應該進食禱告
[00:20:50.360 --> 00:20:53.320]  有的人為家裡面的這個信主禱告
[00:20:53.320 --> 00:20:55.280]  他一個禮拜說我進食一天
[00:20:55.280 --> 00:20:58.160]  或者一個禮拜我哪一餐我進食
[00:20:58.160 --> 00:21:00.280]  就是我要固定的一直持續的
[00:21:00.280 --> 00:21:03.880]  為我的家人信主這件事情禱告
[00:21:03.880 --> 00:21:05.320]  兄子們
[00:21:05.320 --> 00:21:07.680]  我們不要受到西方教會
[00:21:07.680 --> 00:21:10.160]  傳福音給我們的一個錯誤影響
[00:21:10.160 --> 00:21:12.320]  西方的個人主義
[00:21:12.320 --> 00:21:15.200]  好多時候帶來的就是讓我們感覺
[00:21:15.200 --> 00:21:17.120]  一個人信耶穌你個人信耶穌
[00:21:17.120 --> 00:21:18.480]  這是你個人的事情
[00:21:18.480 --> 00:21:21.200]  你今天在美國也是這樣子
[00:21:21.200 --> 00:21:26.000]  很多時候把這種事情當作這是個人的Privacy
[00:21:26.000 --> 00:21:27.600]  兄子們
[00:21:27.600 --> 00:21:32.560]  你一個人的生命是走到永恆還是走到永死裡面
[00:21:32.560 --> 00:21:34.480]  這是何等重要的事情
[00:21:34.480 --> 00:21:38.080]  我怎麼能夠讓你變成這是你的Privacy
[00:21:38.080 --> 00:21:41.000]  你是我的家人你是我的朋友你是我的鄰居
[00:21:41.000 --> 00:21:43.240]  我怎麼能夠讓你說這是你的事情
[00:21:43.240 --> 00:21:45.040]  不這是我的事情
[00:21:45.040 --> 00:21:45.880]  我有責任
[00:21:45.880 --> 00:21:46.800]  因為我認識你
[00:21:46.800 --> 00:21:47.520]  你是我的朋友
[00:21:47.520 --> 00:21:49.240]  你是我的家人
[00:21:49.240 --> 00:21:52.640]  你要有這種迫切的心
[00:21:52.640 --> 00:21:54.760]  那麼第二個
[00:21:54.760 --> 00:21:56.600]  我剛剛講跟自己家人傳福音最難
[00:21:56.600 --> 00:21:57.800]  為什麼
[00:21:57.800 --> 00:21:58.680]  哎呀
[00:21:58.680 --> 00:21:59.760]  你那個一樣
[00:21:59.760 --> 00:22:01.760]  從小他就看
[00:22:01.760 --> 00:22:04.720]  調皮搗蛋
[00:22:04.720 --> 00:22:05.480]  是不是
[00:22:05.480 --> 00:22:09.480]  他都知道你過去做了多少壞事
[00:22:09.480 --> 00:22:12.400]  欺負弟弟妹妹
[00:22:12.400 --> 00:22:15.280]  偷爸爸媽媽的錢
[00:22:15.280 --> 00:22:15.760]  哎呀
[00:22:15.760 --> 00:22:17.640]  過去怎麼樣頂撞父母親
[00:22:17.640 --> 00:22:20.040]  他都清楚啊
[00:22:20.040 --> 00:22:22.120]  所以你要跟你爸爸媽媽傳福音啊
[00:22:22.120 --> 00:22:26.160]  不容易啊
[00:22:26.160 --> 00:22:27.200]  有個弟兄分享說
[00:22:27.200 --> 00:22:28.240]  他說
[00:22:28.240 --> 00:22:32.960]  他代理他的爸爸媽媽姓蘇啊
[00:22:32.960 --> 00:22:37.040]  直到他做到一個地步
[00:22:37.040 --> 00:22:40.440]  他跟他家裡面爸爸媽媽兄弟姐妹
[00:22:40.440 --> 00:22:42.920]  每一個人認罪道歉
[00:22:42.920 --> 00:22:44.720]  為著過去他們曾經做過
[00:22:44.720 --> 00:22:46.520]  什麼什麼事情在他們身上
[00:22:46.520 --> 00:22:49.200]  為這些人道歉
[00:22:49.200 --> 00:22:52.040]  他的父母親才真正看見
[00:22:52.040 --> 00:22:56.200]  覺得這個人改變了
[00:22:56.200 --> 00:22:57.320]  同志們
[00:22:57.320 --> 00:22:59.080]  我不知道你在家如何
[00:22:59.080 --> 00:23:01.560]  但是你的家人會非常清楚
[00:23:01.560 --> 00:23:05.320]  你在教會的時候可能是一個好人
[00:23:05.320 --> 00:23:07.040]  可是你到家裡面去的時候
[00:23:07.040 --> 00:23:09.040]  你要看這個人姓耶穌
[00:23:09.040 --> 00:23:13.560]  那我也不要信
[00:23:13.560 --> 00:23:18.040]  所以我們的言行見證很重要
[00:23:18.040 --> 00:23:19.520]  所以當我信了主之後
[00:23:19.520 --> 00:23:20.360]  我在家裡面
[00:23:20.360 --> 00:23:22.920]  我真的是有的時候不是說裝了
[00:23:22.920 --> 00:23:25.360]  甚至我刻意的
[00:23:25.360 --> 00:23:29.800]  我要在家裡面去幫助爸爸媽媽去買菜
[00:23:29.800 --> 00:23:31.160]  去做家事
[00:23:31.160 --> 00:23:32.160]  在我們家來人
[00:23:32.160 --> 00:23:36.080]  其實通常不做這些事情的
[00:23:36.080 --> 00:23:38.120]  但是為了福音的緣故
[00:23:38.120 --> 00:23:39.680]  為了要有好的見證
[00:23:39.680 --> 00:23:45.280]  我盡量的去做
[00:23:45.280 --> 00:23:47.560]  我們家裡面反對我最厲害的
[00:23:47.560 --> 00:23:53.080]  應該講就是我有一個舅舅
[00:23:53.080 --> 00:23:57.360]  從我的父母親從大陸撤台
[00:23:57.360 --> 00:23:58.800]  他就跟著一起來
[00:23:58.800 --> 00:24:01.400]  他一輩子沒有結婚
[00:24:01.400 --> 00:24:03.960]  一個單身的
[00:24:03.960 --> 00:24:05.800]  當初也是跟著
[00:24:05.800 --> 00:24:07.800]  是要來保護我媽媽
[00:24:07.800 --> 00:24:11.320]  因為媽媽是家裡面唯一的獨生女
[00:24:11.320 --> 00:24:13.560]  就是說沒有其他女孩
[00:24:13.560 --> 00:24:14.840]  就她一個女孩
[00:24:14.840 --> 00:24:17.920]  所以這些哥哥們就被託付
[00:24:17.920 --> 00:24:18.800]  要去保護你
[00:24:18.800 --> 00:24:20.200]  他就跟著跟我們一起來
[00:24:20.200 --> 00:24:21.960]  一輩子住在我們家裡面
[00:24:21.960 --> 00:24:25.080]  好像就是來陪伴著我的母親
[00:24:25.080 --> 00:24:27.320]  所以他也是我們家的長輩
[00:24:27.320 --> 00:24:30.160]  又是舅舅
[00:24:30.160 --> 00:24:33.360]  但是我記得我以前信主之後
[00:24:33.360 --> 00:24:36.520]  我每一次看見我們家裡面的人打麻將
[00:24:36.520 --> 00:24:40.800]  我就心裡面一種義憤就起來
[00:24:40.800 --> 00:24:43.200]  我就想要怎麼樣子去
[00:24:43.200 --> 00:24:44.680]  不要讓他們打麻將
[00:24:44.680 --> 00:24:45.960]  所以有時候有一些手段
[00:24:45.960 --> 00:24:47.600]  口吻就是不是很好
[00:24:47.600 --> 00:24:49.240]  那我舅舅他不打麻將
[00:24:49.240 --> 00:24:51.360]  可是他就喜歡喝老米酒
[00:24:51.360 --> 00:24:53.480]  每一餐都要喝個米酒
[00:24:53.480 --> 00:24:54.640]  配個花生米
[00:24:54.640 --> 00:24:56.920]  他一輩子就是這樣子
[00:24:56.920 --> 00:24:59.240]  我就覺得這個傷身體
[00:24:59.240 --> 00:25:03.280]  然後他也是每一次看電視的時候
[00:25:03.280 --> 00:25:05.000]  你知道以前在台灣的時候
[00:25:05.000 --> 00:25:07.840]  我們到節目結束的時候
[00:25:07.840 --> 00:25:10.040]  都是大概到十二點鐘
[00:25:10.040 --> 00:25:11.280]  十二點鐘節目結束
[00:25:11.280 --> 00:25:13.320]  然後做什麼你知道嗎
[00:25:13.320 --> 00:25:16.840]  唱國歌
[00:25:16.840 --> 00:25:19.600]  三民什麼的
[00:25:19.600 --> 00:25:22.480]  所以你一聽到唱國歌就知道怎麼樣
[00:25:22.480 --> 00:25:24.240]  電視節目結束了
[00:25:24.240 --> 00:25:27.760]  我們那個年代我們家裡面的電視
[00:25:27.760 --> 00:25:29.240]  是那個很古舊的
[00:25:29.240 --> 00:25:34.800]  是那種要把那個門要拉起來才關的
[00:25:34.800 --> 00:25:38.240]  讓你們回憶一下童年
[00:25:38.240 --> 00:25:41.200]  所以我舅舅每一次在那邊看
[00:25:41.200 --> 00:25:44.120]  大概到九點鐘左右的時候
[00:25:44.120 --> 00:25:46.160]  他這個酒精就開始發作
[00:25:46.160 --> 00:25:48.200]  他就開始打瞌睡了
[00:25:48.200 --> 00:25:50.600]  然後可以一直做到唱國歌
[00:25:50.600 --> 00:25:53.200]  還繼續坐在那邊睡著
[00:25:53.200 --> 00:25:55.840]  我看了很久了我就覺得這樣不行
[00:25:55.840 --> 00:25:57.880]  所以他後來他眼睛一閉上
[00:25:57.880 --> 00:26:00.960]  我就去把那個電視一拉起來
[00:26:00.960 --> 00:26:07.040]  很靈啊 我一關他就起來
[00:26:07.040 --> 00:26:10.000]  然後就說你這個行也輸的
[00:26:10.000 --> 00:26:11.360]  就這樣罵下來
[00:26:11.360 --> 00:26:12.600]  後來我就學乖了
[00:26:12.600 --> 00:26:14.520]  我就開始學習怎麼樣做
[00:26:14.520 --> 00:26:16.440]  我就是每一次他已經睡了
[00:26:16.440 --> 00:26:18.200]  我覺得他睡得蠻熟了
[00:26:18.200 --> 00:26:21.640]  然後再把燈慢慢的關起來
[00:26:21.640 --> 00:26:24.520]  然後看他也沒有覺得怎麼樣
[00:26:24.520 --> 00:26:25.960]  再慢慢的把那個門
[00:26:25.960 --> 00:26:30.480]  輕輕輕輕非常慢的把他最後拉起來
[00:26:30.480 --> 00:26:33.240]  拉起來之後成功了
[00:26:33.240 --> 00:26:40.320]  那天就省了三個小時的電
[00:26:40.320 --> 00:26:42.640]  但是anyway這個當中失敗很多次
[00:26:42.640 --> 00:26:45.520]  所以他對我的這個就是行也輸的
[00:26:45.520 --> 00:26:47.720]  關我電視這一種的
[00:26:47.720 --> 00:26:51.000]  就是很一致式的一個觀念在他裡面
[00:26:51.000 --> 00:26:54.040]  可是我盡量的怎麼樣子去幫助他
[00:26:54.040 --> 00:26:55.360]  怎麼樣子服侍他
[00:26:55.360 --> 00:26:57.000]  怎麼樣子的對他好
[00:26:57.000 --> 00:26:58.760]  我盡量的這樣做
[00:26:58.760 --> 00:27:00.800]  可是他是我們家最難行也輸的
[00:27:00.800 --> 00:27:03.240]  直到有一天我從美國回去
[00:27:03.240 --> 00:27:06.280]  聽到我的舅舅生病
[00:27:06.280 --> 00:27:07.880]  他在醫院裡面
[00:27:07.880 --> 00:27:10.760]  已經是可能是最後的一個stage
[00:27:10.760 --> 00:27:12.560]  我下飛機第一件事情
[00:27:12.560 --> 00:27:14.960]  跑到這個他的病房去
[00:27:14.960 --> 00:27:16.680]  那正在那個時候
[00:27:16.680 --> 00:27:20.680]  他因為這個叫做
[00:27:20.680 --> 00:27:21.960]  就是他沒有辦法控制
[00:27:21.960 --> 00:27:25.680]  所以他就那個就打好出來
[00:27:25.680 --> 00:27:26.880]  在床上
[00:27:26.880 --> 00:27:31.040]  就在當時候就這樣打出來
[00:27:31.040 --> 00:27:33.320]  那時候我的爸爸媽媽在旁邊
[00:27:33.320 --> 00:27:35.160]  還有我
[00:27:35.160 --> 00:27:37.520]  我看的時候沒有任何的考慮
[00:27:37.520 --> 00:27:40.640]  立刻的去找那些衛生紙這些來幫他
[00:27:40.640 --> 00:27:41.600]  把他處理
[00:27:41.600 --> 00:27:44.840]  把他弄乾淨了這些東西
[00:27:44.840 --> 00:27:48.640]  我父親在旁邊看到了
[00:27:48.640 --> 00:27:53.080]  他一直在那邊點頭
[00:27:53.080 --> 00:27:55.280]  就覺得說
[00:27:55.280 --> 00:27:58.280]  他就覺得說這個孩子不容易
[00:27:58.280 --> 00:28:00.960]  其實我不覺得我有什麼了不起
[00:28:00.960 --> 00:28:03.480]  我覺得就是一個
[00:28:03.480 --> 00:28:04.680]  我覺得當新的主之後
[00:28:04.680 --> 00:28:06.640]  裡面就是有這樣子的一個
[00:28:06.640 --> 00:28:11.480]  好像就是願意去更多的去服侍家人
[00:28:11.480 --> 00:28:16.080]  但是那一天就在病床上面
[00:28:16.080 --> 00:28:18.360]  我跟我的舅舅講說
[00:28:18.360 --> 00:28:22.120]  舅舅你願不願意跟我一起做禱告
[00:28:22.120 --> 00:28:25.600]  他信耶穌他點點頭
[00:28:25.600 --> 00:28:30.160]  就在那一天在病床上面他信了耶穌
[00:28:30.160 --> 00:28:32.480]  隔了沒有多久
[00:28:32.480 --> 00:28:36.200]  他就到主那邊去了
[00:28:36.200 --> 00:28:40.400]  同志們
[00:28:40.400 --> 00:28:42.720]  所以我們在家裡面
[00:28:42.720 --> 00:28:44.080]  其實你講再多
[00:28:44.080 --> 00:28:46.560]  有時候不見得有用
[00:28:46.560 --> 00:28:48.520]  但不是說不要講
[00:28:48.520 --> 00:28:49.680]  你該講的都講了
[00:28:49.680 --> 00:28:51.600]  他還是不去
[00:28:51.600 --> 00:28:54.200]  那很可能接下來是什麼
[00:28:54.200 --> 00:28:57.520]  你的行為要向他說話
[00:28:57.520 --> 00:29:00.320]  他在觀察你到底是不是真正的信了耶穌
[00:29:00.320 --> 00:29:01.680]  你有沒有改變
[00:29:01.680 --> 00:29:03.880]  你這個人信耶穌有比較好嗎
[00:29:03.880 --> 00:29:05.760]  還是你信了耶穌
[00:29:05.760 --> 00:29:07.200]  脾氣還是這個樣子
[00:29:07.200 --> 00:29:09.600]  你信了耶穌還是這樣子不好
[00:29:09.600 --> 00:29:12.040]  那他很難信的
[00:29:12.040 --> 00:29:13.400]  所以我們全家要得救
[00:29:13.400 --> 00:29:14.160]  弟兄姊妹
[00:29:14.160 --> 00:29:16.080]  每一個做父母親的
[00:29:16.080 --> 00:29:17.280]  你要帶領你的孩子
[00:29:17.280 --> 00:29:19.680]  做兒女的帶領父母親
[00:29:19.680 --> 00:29:22.400]  我們每一個都有這一個責任
[00:29:22.400 --> 00:29:23.920]  我們要為我們的家人禱告
[00:29:23.920 --> 00:29:25.880]  帶領他們信主
[00:29:25.880 --> 00:29:28.240]  那麼接著第二個
[00:29:28.240 --> 00:29:30.800]  神在家庭的旨意就是今天
[00:29:30.800 --> 00:29:35.200]  我們讀到的第二段經文
[00:29:35.200 --> 00:29:40.240]  這是約書亞在事件跟以色列人所立的約
[00:29:40.240 --> 00:29:43.320]  好那這一段經文裡面
[00:29:43.320 --> 00:29:45.160]  有很重要的
[00:29:45.160 --> 00:29:47.040]  講到兩件事情
[00:29:47.040 --> 00:29:50.440]  第一個他說
[00:29:50.440 --> 00:29:53.760]  你們要將你們列祖在大河那邊
[00:29:53.760 --> 00:29:58.480]  和在埃及所侍奉的神除掉
[00:29:58.480 --> 00:30:00.080]  所以第一件事情
[00:30:00.080 --> 00:30:02.880]  他要把他們過去所拜的假神
[00:30:02.880 --> 00:30:04.680]  所拜的偶像除掉
[00:30:04.680 --> 00:30:07.040]  弟兄姊妹我不曉得你在你的家中
[00:30:07.040 --> 00:30:08.040]  還有沒有這些偶像
[00:30:08.040 --> 00:30:10.320]  還有沒有這些假神
[00:30:10.320 --> 00:30:13.040]  有的人可能是來自這個拜偶像的背景
[00:30:13.040 --> 00:30:16.000]  那你需要把這些偶像除掉
[00:30:16.000 --> 00:30:18.480]  但是我相信可能我們很多人信了耶穌之後
[00:30:18.480 --> 00:30:23.080]  應該不會在家裡面有偶像對不對
[00:30:23.080 --> 00:30:25.000]  可是我們可能沒有有形的偶像
[00:30:25.000 --> 00:30:29.120]  在我們家裡面可能有無形的偶像
[00:30:29.120 --> 00:30:30.760]  那當然很多了
[00:30:30.760 --> 00:30:32.040]  但我今天就列幾項
[00:30:32.040 --> 00:30:33.760]  第一個
[00:30:33.760 --> 00:30:35.800]  第一個就是
[00:30:35.800 --> 00:30:38.880]  money 錢
[00:30:38.880 --> 00:30:40.240]  你說不
[00:30:40.240 --> 00:30:44.680]  還有錢不會是我的偶像
[00:30:44.680 --> 00:30:46.840]  根據統計
[00:30:46.840 --> 00:30:51.400]  夫妻離婚的
[00:30:51.400 --> 00:30:53.920]  第二大原因
[00:30:53.920 --> 00:30:56.920]  就是錢
[00:30:56.920 --> 00:31:04.440]  第一大原因是淫亂的問題
[00:31:04.440 --> 00:31:07.040]  所以你說錢厲不厲害
[00:31:07.040 --> 00:31:09.800]  錢對一個家庭對一個婚姻裡面
[00:31:09.800 --> 00:31:11.560]  它有太重要的影響了
[00:31:11.560 --> 00:31:12.800]  是不是
[00:31:12.800 --> 00:31:16.040]  耶穌也講說你的財寶在哪裡
[00:31:16.040 --> 00:31:19.920]  你的心就在哪裡
[00:31:19.920 --> 00:31:23.760]  所以耶穌說不要
[00:31:23.760 --> 00:31:25.360]  耶穌說什麼
[00:31:25.360 --> 00:31:29.480]  他說一個人不能侍奉兩個主
[00:31:29.480 --> 00:31:32.480]  不是物這個愛那個
[00:31:32.480 --> 00:31:35.160]  就是眾這個親那個
[00:31:35.160 --> 00:31:38.160]  你們不能又侍奉神又侍奉什麼
[00:31:38.160 --> 00:31:45.080]  碼門就是財力的意思
[00:31:45.080 --> 00:31:49.120]  就很簡單
[00:31:49.120 --> 00:31:55.360]  你說我金錢不是我偶像
[00:31:55.360 --> 00:31:58.880]  但是假設哪一天叫你做選擇
[00:31:58.880 --> 00:32:06.720]  把你所有的錢都捐出去
[00:32:06.720 --> 00:32:10.680]  然後你來侍奉主
[00:32:10.680 --> 00:32:16.120]  敢不敢
[00:32:16.120 --> 00:32:19.440]  就是一個人不能侍奉兩個主
[00:32:19.440 --> 00:32:23.160]  所以那個碼門可能成為我們的主
[00:32:23.160 --> 00:32:26.480]  因此碼門就是偶像
[00:32:26.480 --> 00:32:28.320]  金錢就成為偶像
[00:32:28.320 --> 00:32:40.360]  金錢是今天很多人的偶像
[00:32:40.360 --> 00:32:47.080]  第二個東西
[00:32:47.080 --> 00:32:48.840]  大家應該看起來很熟悉
[00:32:48.840 --> 00:32:56.640]  這是什麼東西
[00:32:56.640 --> 00:33:03.600]  有誰知道它是哪一款的嗎
[00:33:03.600 --> 00:33:06.720]  汪達說什麼
[00:33:06.720 --> 00:33:08.720]  十一的
[00:33:08.720 --> 00:33:11.240]  這個識貨的一看就知道
[00:33:11.240 --> 00:33:14.920]  我是要看那個它的網上面的說明
[00:33:14.920 --> 00:33:17.400]  我才知道這叫十一
[00:33:17.400 --> 00:33:22.680]  因為我現在才用六
[00:33:22.680 --> 00:33:24.960]  我們都差不多
[00:33:24.960 --> 00:33:28.160]  當然他們是比我早擁有
[00:33:28.160 --> 00:33:31.320]  他們比我多一兩年的時間擁有
[00:33:31.320 --> 00:33:33.800]  那丁子妹
[00:33:33.800 --> 00:33:39.840]  你會發現現在沒有人不會有手機的
[00:33:39.840 --> 00:33:43.640]  除了這個麗娟之外
[00:33:43.640 --> 00:33:47.640]  所以找她也很辛苦
[00:33:47.640 --> 00:33:48.480]  那丁子妹
[00:33:48.480 --> 00:33:50.720]  請問你可能沒有手機
[00:33:50.720 --> 00:33:52.600]  但是我現在講的不是只有手機
[00:33:52.600 --> 00:33:56.320]  是3C產品
[00:33:56.320 --> 00:33:59.880]  電視電腦這些東西都算進去
[00:33:59.880 --> 00:34:03.640]  那丁子妹你會發現這個在美國來講
[00:34:03.640 --> 00:34:05.080]  這個根據統計
[00:34:05.080 --> 00:34:10.680]  他說美國的家庭平均一天至少有一台電視
[00:34:10.680 --> 00:34:12.960]  這意思就是說他可能不只一台電視
[00:34:12.960 --> 00:34:16.600]  平均至少有一天有一個一個一台電視
[00:34:16.600 --> 00:34:21.560]  他是開七個小時
[00:34:21.560 --> 00:34:23.920]  你覺得很可怕
[00:34:23.920 --> 00:34:27.080]  那這個還是電視的年代
[00:34:27.080 --> 00:34:30.400]  現在手機比他更厲害
[00:34:30.400 --> 00:34:32.000]  是嗎
[00:34:32.000 --> 00:34:34.640]  你電視還搬不走
[00:34:34.640 --> 00:34:36.200]  你不對不對
[00:34:36.200 --> 00:34:39.600]  現在有一些車子為了看電視才裝個電視
[00:34:39.600 --> 00:34:42.560]  現在現在也不需要了
[00:34:42.560 --> 00:34:45.720]  有手機就可以都搞定了是不是
[00:34:45.720 --> 00:34:46.480]  那丁子妹
[00:34:46.480 --> 00:34:51.360]  所以手機就變成今天現代人的偶像
[00:34:51.360 --> 00:34:53.520]  那丁子妹你說
[00:34:53.520 --> 00:34:57.000]  你有沒有把手機當偶像
[00:34:57.000 --> 00:34:58.560]  有嗎
[00:34:58.560 --> 00:35:00.040]  有沒有
[00:35:00.040 --> 00:35:01.640]  沒有
[00:35:01.640 --> 00:35:02.360]  好
[00:35:02.360 --> 00:35:04.080]  感謝讚美主
[00:35:04.080 --> 00:35:06.160]  你有沒有我不知道
[00:35:06.160 --> 00:35:09.720]  問你家人就知道了
[00:35:09.720 --> 00:35:10.880]  丁子妹
[00:35:10.880 --> 00:35:12.800]  我曾經講過
[00:35:12.800 --> 00:35:15.320]  我今天不花太多時間了
[00:35:15.320 --> 00:35:20.360]  但是有一個兒童心理學家
[00:35:20.360 --> 00:35:24.480]  他在這個一篇的文章裡面
[00:35:24.480 --> 00:35:25.840]  他就提出
[00:35:25.840 --> 00:35:27.440]  他說
[00:35:27.440 --> 00:35:33.240]  他說每一個家庭都應該有五個手機禁區
[00:35:33.240 --> 00:35:37.280]  而且父母親家長要以身作則
[00:35:37.280 --> 00:35:40.000]  教育孩子養成好習慣
[00:35:40.000 --> 00:35:41.200]  哪五個禁區
[00:35:41.200 --> 00:35:46.880]  第一個禁區房間不可以有電視手機
[00:35:50.760 --> 00:35:51.920]  也就是說
[00:35:51.920 --> 00:35:53.720]  你如果把電視
[00:35:53.720 --> 00:35:56.320]  你把手機帶到房間裡面去了
[00:35:56.320 --> 00:35:59.960]  每個人關在房間做什麼
[00:35:59.960 --> 00:36:01.720]  看電視看手機
[00:36:01.720 --> 00:36:06.960]  第二個床上
[00:36:06.960 --> 00:36:07.640]  意思就是說
[00:36:07.640 --> 00:36:11.640]  你上床的時候就不要把手機帶上床了
[00:36:11.640 --> 00:36:14.760]  有的人上了床之後
[00:36:14.760 --> 00:36:18.280]  還躺在床上怎麼樣
[00:36:18.280 --> 00:36:18.840]  你知道嗎
[00:36:18.840 --> 00:36:22.960]  我覺得這非常像吸鴉片
[00:36:22.960 --> 00:36:24.560]  有沒有
[00:36:24.560 --> 00:36:28.240]  跟你旁邊說不要再吸鴉片了
[00:36:28.240 --> 00:36:29.400]  現代鴉片
[00:36:29.400 --> 00:36:32.360]  那比吸鴉片還可怕
[00:36:32.360 --> 00:36:33.080]  是不是
[00:36:33.080 --> 00:36:37.200]  所以第一個禁區床上這個房間不要有
[00:36:37.200 --> 00:36:37.880]  第二個呢
[00:36:37.880 --> 00:36:39.480]  不要把手機帶到哪裡
[00:36:39.480 --> 00:36:42.440]  不要把手機帶到餐桌上
[00:36:42.440 --> 00:36:43.160]  有沒有
[00:36:43.160 --> 00:36:44.280]  餐桌上面很多人
[00:36:44.280 --> 00:36:45.680]  大家就在那邊看手機
[00:36:45.680 --> 00:36:47.720]  一家人在一起團圓吃飯
[00:36:47.720 --> 00:36:49.640]  然後吃到這個半勤
[00:36:49.640 --> 00:36:50.800]  大家已經有點飽了
[00:36:50.800 --> 00:36:51.520]  怎麼樣
[00:36:51.520 --> 00:36:52.880]  每個人把手機拿出來
[00:36:52.880 --> 00:36:56.200]  你可以看見五支手機
[00:36:56.200 --> 00:36:57.320]  六支手機
[00:36:57.320 --> 00:36:58.440]  四支手機
[00:36:58.440 --> 00:36:59.800]  大家全在那邊看手機
[00:36:59.800 --> 00:37:01.560]  有沒有
[00:37:01.560 --> 00:37:06.280]  第三個第三個禁區就是書桌上面
[00:37:06.280 --> 00:37:07.920]  你的孩子還在讀書的話
[00:37:07.920 --> 00:37:10.160]  你不要讓他在手機上面
[00:37:10.160 --> 00:37:12.480]  這個一面讀書一面看手機
[00:37:12.480 --> 00:37:14.720]  我們家以前沒有手機那個年代
[00:37:14.720 --> 00:37:16.480]  小孩子說他在讀書
[00:37:16.480 --> 00:37:19.480]  我都會去這邊偷瞄一眼
[00:37:19.480 --> 00:37:20.000]  為什麼
[00:37:20.000 --> 00:37:22.480]  因為那個年代他們都會怎麼樣子呢
[00:37:22.480 --> 00:37:25.360]  一面在那邊打電腦
[00:37:25.360 --> 00:37:28.240]  說是看書一面做什麼
[00:37:28.240 --> 00:37:29.960]  一面開始
[00:37:29.960 --> 00:37:30.800]  哎呀
[00:37:30.800 --> 00:37:33.320]  那個AOL有沒有
[00:37:33.320 --> 00:37:34.160]  AOL
[00:37:34.160 --> 00:37:35.960]  American Online
[00:37:35.960 --> 00:37:36.880]  那個年代
[00:37:36.880 --> 00:37:38.400]  就開始這個跟人家聊天了
[00:37:38.400 --> 00:37:40.560]  跟同學聊天了等等這些東西了
[00:37:40.560 --> 00:37:42.360]  所以在這個書桌上面
[00:37:42.360 --> 00:37:46.440]  讀書就好好讀書專心讀書
[00:37:46.440 --> 00:37:48.080]  不要把手機帶到桌上去
[00:37:48.080 --> 00:37:53.920]  第四個禁區在戶外大家玩耍的時候
[00:37:53.920 --> 00:37:55.400]  全家人到戶外去玩耍
[00:37:55.400 --> 00:37:58.280]  或者是走這個出去運動
[00:37:58.280 --> 00:38:00.160]  不要帶手機
[00:38:00.160 --> 00:38:02.480]  免得去滑來滑去
[00:38:02.480 --> 00:38:05.280]  最後一個在車上開車的時候
[00:38:05.280 --> 00:38:09.280]  不要滑手機
[00:38:09.280 --> 00:38:12.280]  那你說我不開車
[00:38:12.280 --> 00:38:13.280]  這個意思就是說
[00:38:13.280 --> 00:38:14.480]  你在車上的時候
[00:38:14.480 --> 00:38:16.320]  特別是家人在一起的時候
[00:38:16.320 --> 00:38:20.080]  應該是全家人可以在一起交通聊天的時間
[00:38:20.080 --> 00:38:24.080]  不要把這個時間又被手機所佔據
[00:38:24.080 --> 00:38:27.000]  這五個禁區請大家可以記起來
[00:38:27.000 --> 00:38:32.440]  床上餐桌上書桌上戶外運動或戶外這玩耍
[00:38:32.440 --> 00:38:33.800]  最後車上
[00:38:33.800 --> 00:38:35.320]  那麼丟什麼
[00:38:35.320 --> 00:38:38.200]  這些3C產品會不會是你現在的禁區
[00:38:38.200 --> 00:38:40.120]  會不會是你現在的偶像
[00:38:40.120 --> 00:38:41.320]  求主憐憫我們
[00:38:41.320 --> 00:38:42.320]  你第一件事情
[00:38:42.320 --> 00:38:43.480]  你的家庭要快樂
[00:38:43.480 --> 00:38:45.520]  你要學習把這些偶像丟掉
[00:38:45.520 --> 00:38:47.080]  你要學習把這些偶像
[00:38:47.080 --> 00:38:51.040]  以前我們在幫助一個家庭拆偶像的時候
[00:38:51.040 --> 00:38:55.240]  把那個偶像拆了之後做什麼事情呢
[00:38:55.240 --> 00:38:56.960]  把他砸碎
[00:38:56.960 --> 00:38:58.480]  把他燒掉
[00:38:58.480 --> 00:38:59.520]  有的人說
[00:38:59.520 --> 00:39:02.720]  那個佛珠
[00:39:02.720 --> 00:39:03.920]  那個戀珠
[00:39:03.920 --> 00:39:05.040]  那個手鐲
[00:39:05.040 --> 00:39:07.640]  那個是幾千塊美金買的
[00:39:07.640 --> 00:39:10.120]  管你幾千塊美金
[00:39:10.120 --> 00:39:12.040]  那就是偶像
[00:39:12.040 --> 00:39:13.000]  對不對
[00:39:13.000 --> 00:39:14.240]  那個可能點了光了
[00:39:14.240 --> 00:39:16.000]  可能做了什麼東西了
[00:39:16.000 --> 00:39:18.080]  就是把他丟掉
[00:39:18.080 --> 00:39:20.240]  把他destroy
[00:39:20.240 --> 00:39:20.960]  沒關係
[00:39:20.960 --> 00:39:23.560]  我拿去再當掉
[00:39:23.560 --> 00:39:24.800]  賣掉
