
[00:00:00.000 --> 00:00:02.800]  各位訂閱字幕係平安
[00:19:32.120 --> 00:19:33.920]  定睛望天
[00:19:33.920 --> 00:19:35.320]  這個定睛的意思是
[00:19:35.320 --> 00:19:39.320]  他主動去注目、觀看
[00:19:39.320 --> 00:19:41.520]  這個定睛令到他
[00:19:41.520 --> 00:19:44.320]  不會被任何其他環境上的混亂
[00:19:44.320 --> 00:19:47.120]  轉移他的視線
[00:19:47.120 --> 00:19:50.320]  並且他看到神的榮耀
[00:19:50.320 --> 00:19:51.920]  看到天開了
[00:19:51.920 --> 00:19:56.120]  耶穌基督站在神的右邊
[00:19:56.120 --> 00:19:59.120]  原來在《少唐傳》七章二節
[00:19:59.120 --> 00:20:00.920]  事提反已經提到
[00:20:00.920 --> 00:20:05.520]  榮耀的神向阿伯拉罕顯現
[00:20:05.520 --> 00:20:08.320]  而去到事提反信息的尾段
[00:20:08.320 --> 00:20:09.920]  他也作見證
[00:20:09.920 --> 00:20:12.920]  他說他見到神的榮耀
[00:20:12.920 --> 00:20:14.920]  原來這個首尾的呼應
[00:20:14.920 --> 00:20:19.320]  不單止凸顯神不但從阿伯拉罕開始
[00:20:19.320 --> 00:20:20.920]  直到事提反
[00:20:20.920 --> 00:20:23.720]  神也是那位願意向他忠心的僕人
[00:20:23.720 --> 00:20:27.520]  顯現、啟示、引導並且拯救的神
[00:20:27.520 --> 00:20:30.120]  更加有很重要的意義是
[00:20:30.120 --> 00:20:33.320]  當事提反見到神的榮耀時
[00:20:33.320 --> 00:20:35.920]  即代表著事提反在他的生命裡
[00:20:35.920 --> 00:20:38.320]  不斷地為主耶穌作見證
[00:20:38.320 --> 00:20:39.920]  去宣告神的信息
[00:20:39.920 --> 00:20:42.120]  這些都是真實的
[00:20:42.120 --> 00:20:45.920]  是神願意為他去證明的
[00:20:45.920 --> 00:20:47.720]  在這一處我們會見到
[00:20:47.720 --> 00:20:49.720]  事提反宣告了
[00:20:49.720 --> 00:20:52.720]  耶穌基督是神的人子
[00:20:52.720 --> 00:20:56.720]  即是地上這個公會曾經所迫害
[00:20:56.720 --> 00:20:59.320]  所釘十字架的這位耶穌
[00:20:59.320 --> 00:21:01.320]  已經復活了
[00:21:01.320 --> 00:21:03.920]  被神高舉
[00:21:03.920 --> 00:21:06.720]  這就是事提反在生命當中
[00:21:06.720 --> 00:21:10.720]  最後為耶穌所作的見證
[00:21:10.720 --> 00:21:13.520]  值得留意的是在聖經其他地方裡
[00:21:13.520 --> 00:21:17.720]  他記載耶穌是坐在神的右邊
[00:21:17.720 --> 00:21:19.520]  很特別在這一處
[00:21:19.520 --> 00:21:24.720]  事提反見到耶穌是站在神的右邊
[00:21:24.720 --> 00:21:26.720]  為什麼呢?
[00:21:26.720 --> 00:21:28.320]  當然聖經在這一處
[00:21:28.320 --> 00:21:30.720]  其實是一個很直接的描述
[00:21:30.720 --> 00:21:32.720]  事提反所見到的
[00:21:32.720 --> 00:21:34.320]  沒有什麼特別的解釋
[00:21:34.320 --> 00:21:36.920]  但有聖經學者去詮釋
[00:21:36.920 --> 00:21:39.520]  當主耶穌站著的時候
[00:21:39.520 --> 00:21:40.720]  其實也代表著
[00:21:40.720 --> 00:21:44.720]  主耶穌願意為他中心的僕人
[00:21:44.720 --> 00:21:47.520]  作見證的人而站立
[00:21:47.520 --> 00:21:51.320]  並且主耶穌願意為地上所有受苦的人
[00:21:51.320 --> 00:21:55.120]  去表達一種關注
[00:21:55.120 --> 00:21:57.120]  讓他們得著加油
[00:21:57.120 --> 00:21:59.320]  甚至是為他們去辯護
[00:21:59.320 --> 00:22:02.120]  因為耶穌是站著
[00:22:02.120 --> 00:22:06.320]  證明地上雖然有不公義的審判
[00:22:06.320 --> 00:22:08.720]  但在天國那邊
[00:22:08.720 --> 00:22:11.720]  原來耶穌基督是等候著我們
[00:22:11.720 --> 00:22:15.120]  並且願意接納我們
[00:22:15.120 --> 00:22:16.720]  事提反被聖靈充滿
[00:22:16.720 --> 00:22:18.520]  於是他看到神的榮耀
[00:22:18.520 --> 00:22:20.920]  看到耶穌基督的榮耀
[00:22:20.920 --> 00:22:22.920]  他體驗了
[00:22:22.920 --> 00:22:24.320]  聖父、聖子、聖靈
[00:22:24.320 --> 00:22:27.320]  三一真神的同在
[00:22:27.320 --> 00:22:29.320]  環境雖然很危急
[00:22:29.320 --> 00:22:31.120]  但他得著力量
[00:22:31.120 --> 00:22:34.920]  知道神、耶穌基督、聖靈的同在
[00:22:34.920 --> 00:22:36.520]  沒有離開他
[00:22:36.520 --> 00:22:39.520]  甚至願意來見證
[00:22:39.520 --> 00:22:42.920]  他是一位中心的僕人
[00:22:42.920 --> 00:22:44.120]  我們試想一下
[00:22:44.120 --> 00:22:45.920]  正如一個小朋友
[00:22:45.920 --> 00:22:49.120]  他可能在台上面對一群大人
[00:22:49.120 --> 00:22:52.320]  去分享或者做一些表演
[00:22:52.320 --> 00:22:56.320]  但好像看不到台下有任何欣賞的眼神
[00:22:56.320 --> 00:22:58.320]  甚至有一種敵視
[00:22:58.320 --> 00:23:00.720]  並且沒有一些掌聲
[00:23:00.720 --> 00:23:03.920]  但他看到爸爸站在後面
[00:23:03.920 --> 00:23:05.720]  默默地用愛心
[00:23:05.720 --> 00:23:08.720]  用鼓勵的眼神去支持著他的時候
[00:23:08.720 --> 00:23:10.320]  深信這個小朋友
[00:23:10.320 --> 00:23:12.120]  都會繼續得著力量
[00:23:12.120 --> 00:23:15.520]  繼續完成他的分享
[00:23:15.520 --> 00:23:17.320]  親愛的弟兄姊妹
[00:23:17.320 --> 00:23:19.120]  在我們的生命當中
[00:23:19.120 --> 00:23:21.320]  我們可能有不同的處境
[00:23:21.320 --> 00:23:23.320]  會不會都是因為信仰緣故
[00:23:23.320 --> 00:23:27.520]  你面對著一些別人對你的誤解
[00:23:27.520 --> 00:23:29.720]  一些排斥
[00:23:29.720 --> 00:23:31.120]  對你嘲笑
[00:23:31.120 --> 00:23:36.320]  甚至會不會給你一些迫害
[00:23:36.320 --> 00:23:37.920]  但願意我們
[00:23:37.920 --> 00:23:40.120]  不會只是單單看著這些環境
[00:23:40.120 --> 00:23:41.720]  或者聽到人的聲音
[00:23:41.720 --> 00:23:43.320]  願意我們好像士提法一樣
[00:23:43.320 --> 00:23:47.520]  將我們的眼目轉向見到神
[00:23:47.520 --> 00:23:52.920]  昔日士提法將他見到神的榮耀
[00:23:52.920 --> 00:23:54.120]  他見證出來
[00:23:54.120 --> 00:23:55.520]  他是說出來的
[00:23:55.520 --> 00:23:56.720]  深信這個見證
[00:23:56.720 --> 00:24:01.320]  不是單單講給昔日當時的群眾聽
[00:24:01.320 --> 00:24:02.920]  士提法這個見證
[00:24:02.920 --> 00:24:07.120]  我們深信同樣是今天告訴我們的
[00:24:07.120 --> 00:24:08.520]  弟兄姊妹
[00:24:08.520 --> 00:24:09.720]  我們未必好像士提法一樣
[00:24:09.720 --> 00:24:11.520]  親眼見到天開了
[00:24:11.520 --> 00:24:12.720]  見到神的榮耀
[00:24:12.720 --> 00:24:14.320]  但深信這個訊息
[00:24:14.320 --> 00:24:16.920]  是神願意透過聖經
[00:24:16.920 --> 00:24:19.320]  透過士提法宣講出來
[00:24:19.320 --> 00:24:21.920]  也讓我們今天同樣知道
[00:24:21.920 --> 00:24:25.720]  在天上有神看著我們
[00:24:25.720 --> 00:24:28.520]  縱然我們面對很多艱難的處境
[00:24:28.520 --> 00:24:29.720]  我們不要害怕
[00:24:29.720 --> 00:24:31.920]  我們不要氣餒
[00:24:31.920 --> 00:24:34.320]  當士提法見到天開了
[00:24:34.320 --> 00:24:37.520]  但也不代表他可以逃避這個苦難
[00:24:37.520 --> 00:24:40.520]  他繼續被人拉到速成外面
[00:24:40.520 --> 00:24:43.920]  準備用石頭去打他
[00:24:43.920 --> 00:24:46.720]  但正正因為他見到主
[00:24:46.720 --> 00:24:48.320]  他在死亡的時候
[00:24:48.320 --> 00:24:52.720]  他仍然能夠活出一個不一樣的生命
[00:24:52.720 --> 00:24:55.920]  最後在經文第七章57-60節裏
[00:24:55.920 --> 00:24:57.120]  我們看到士提法
[00:24:57.120 --> 00:25:00.320]  他是一種效法耶穌基督的生命
[00:25:00.320 --> 00:25:01.720]  他願意在受苦當中
[00:25:01.720 --> 00:25:04.320]  把自己的生命交託給主
[00:25:04.320 --> 00:25:08.320]  並且為迫害他的人來代求
[00:25:08.320 --> 00:25:10.520]  第57-58節裏提到
[00:25:10.520 --> 00:25:12.520]  當時憤怒的群眾
[00:25:12.520 --> 00:25:15.520]  「唬著耳朵」即是掩著耳朵
[00:25:15.520 --> 00:25:16.720]  不再聽了
[00:25:16.720 --> 00:25:18.720]  齊心衝向士提法
[00:25:18.720 --> 00:25:19.920]  撲向他那裏
[00:25:19.920 --> 00:25:22.120]  把他推開
[00:25:22.120 --> 00:25:23.520]  推速成外面
[00:25:23.520 --> 00:25:25.120]  並且拾起石頭
[00:25:25.120 --> 00:25:26.920]  要扔在他身上
[00:25:26.920 --> 00:25:29.920]  要殺害他
[00:25:29.920 --> 00:25:32.520]  就在這個劇痛和死亡的邊緣裏
[00:25:32.520 --> 00:25:33.720]  我們見到士提法
[00:25:33.720 --> 00:25:37.120]  展現出一個很寶貴的生命見證
[00:25:37.120 --> 00:25:40.120]  他在當中發出了兩個禱告
[00:25:40.120 --> 00:25:42.320]  這兩個禱告是甚麼呢?
[00:25:42.320 --> 00:25:44.720]  第59節他說道
[00:25:44.720 --> 00:25:48.720]  「主耶穌啊!求祢接納我的靈魂」
[00:25:48.720 --> 00:25:49.920]  他將他的靈魂
[00:25:49.920 --> 00:25:55.120]  將他的生命交託給他很信任的這位主
[00:25:55.120 --> 00:25:56.920]  交在主手裏面
[00:25:56.920 --> 00:25:59.120]  第60節他說道
[00:25:59.120 --> 00:26:04.920]  「主啊!不要將這罪歸於他們」
[00:26:04.920 --> 00:26:09.720]  他為迫害他的人去禱告、祈求
[00:26:09.720 --> 00:26:12.920]  並不是代表著對方的加害、傷害
[00:26:12.920 --> 00:26:14.120]  沒有所謂
[00:26:14.120 --> 00:26:16.520]  例如士提法他展現出
[00:26:16.520 --> 00:26:22.920]  不願意將仇恨佔據他的內心
[00:26:22.920 --> 00:26:25.720]  他願意將這個審判交回給神
[00:26:25.720 --> 00:26:30.520]  更加願意以饒恕回應這個傷害
[00:26:30.520 --> 00:26:30.920]  弟兄姊妹
[00:26:30.920 --> 00:26:32.320]  這就是很真實地
[00:26:32.320 --> 00:26:36.920]  士提法是初期教會第一位的殉道者
[00:26:36.920 --> 00:26:38.520]  但是為主殉道
[00:26:38.520 --> 00:26:39.320]  為了信仰
[00:26:39.320 --> 00:26:40.720]  為了跟隨主的緣故
[00:26:40.720 --> 00:26:42.120]  去捨棄性命的
[00:26:42.120 --> 00:26:46.920]  不單止昔日記載在聖經裏面的門徒
[00:26:46.920 --> 00:26:49.720]  就算來到今時今日
[00:26:49.720 --> 00:26:53.120]  也有世界上有很多的信徒
[00:26:53.120 --> 00:26:55.120]  他們為了信仰的緣故
[00:26:55.120 --> 00:26:56.720]  為了見證主的緣故
[00:26:56.720 --> 00:26:59.320]  繼續受到迫害
[00:26:59.320 --> 00:27:00.320]  不知道弟兄姊妹
[00:27:00.320 --> 00:27:02.520]  大家有沒有留意我們教會外面的牆台
[00:27:02.520 --> 00:27:05.520]  我們也有擺出一些猜拳的刊物
[00:27:05.520 --> 00:27:07.720]  其中有一本叫做《躺開的門》
[00:27:07.720 --> 00:27:10.520]  這些刊物可能數量有限
[00:27:10.520 --> 00:27:14.720]  但是大家也可以在網頁裏面打這幾個字
[00:27:14.720 --> 00:27:15.720]  《躺開的門》
[00:27:15.720 --> 00:27:18.920]  就可以進入到他們機構的網頁裏面
[00:27:18.920 --> 00:27:22.120]  他們機構是不斷去評估
[00:27:22.120 --> 00:27:27.320]  去調查世界上現今最少50個國家
[00:27:27.320 --> 00:27:29.520]  不斷去了解當中信徒
[00:27:29.520 --> 00:27:31.920]  他們繼續如何受到迫害
[00:27:31.920 --> 00:27:34.120]  受到歧視
[00:27:34.120 --> 00:27:36.720]  有不同的事跡
[00:27:36.720 --> 00:27:39.920]  一些事件不斷地被記錄下來
[00:27:39.920 --> 00:27:43.920]  而他們機構也不斷地作出一些支援
[00:27:43.920 --> 00:27:45.920]  就在最新一期裏面
[00:27:45.920 --> 00:27:49.320]  都有不同的故事去凸顯出來
[00:27:49.320 --> 00:27:53.120]  其中有一個就是在敘利亞裏面
[00:27:53.120 --> 00:27:55.920]  有一間教會
[00:27:55.920 --> 00:28:00.320]  很突然地受到一些恐怖的襲擊
[00:28:00.320 --> 00:28:03.920]  有22位信徒罹難
[00:28:03.920 --> 00:28:05.520]  當中有一個家庭
[00:28:05.520 --> 00:28:07.720]  他們帶著孩子
[00:28:07.720 --> 00:28:08.920]  親身經歷
[00:28:08.920 --> 00:28:10.120]  都很驚慌
[00:28:10.120 --> 00:28:11.920]  有很多的難處
[00:28:11.920 --> 00:28:14.720]  但是當這個教堂襲擊完之後
[00:28:14.720 --> 00:28:16.120]  開始收拾了
[00:28:16.120 --> 00:28:18.520]  開始要重建了
[00:28:18.520 --> 00:28:23.320]  他們這個家庭願意再一次回到這個教會裏面
[00:28:23.320 --> 00:28:27.520]  當時這位父親說了一句話
[00:28:27.520 --> 00:28:29.520]  「無論發生什麼事都好
[00:28:29.520 --> 00:28:33.120]  我們都會來教會的」
[00:28:33.120 --> 00:28:36.720]  當時他們回到這個教會
[00:28:36.720 --> 00:28:41.920]  一些收集的工人暫時放下了工作
[00:28:41.920 --> 00:28:45.720]  接著有一些車子經過
[00:28:45.720 --> 00:28:48.720]  記載到他們很年幼的孩子
[00:28:48.720 --> 00:28:50.520]  都突然間很害怕
[00:28:50.520 --> 00:28:51.520]  為什麼呢?
[00:28:51.520 --> 00:28:54.720]  因為不知道會不會再一次有攻擊臨到
[00:28:54.720 --> 00:28:58.720]  深信這個陰影就是留在孩子的身上
[00:28:58.720 --> 00:29:00.920]  但是這位人物
[00:29:00.920 --> 00:29:03.920]  他的名字是「爾利亞斯」
[00:29:03.920 --> 00:29:07.720]  他說「我們在這處經歷了信心和恐懼
[00:29:07.720 --> 00:29:12.120]  但我們知道主是絕對不會離棄我們的
[00:29:12.120 --> 00:29:15.520]  我們的信心是建立在盤石上
[00:29:15.520 --> 00:29:19.720]  並不是在肥皂舖上」
[00:29:19.720 --> 00:29:21.920]  他們家庭的見證代表著
[00:29:21.920 --> 00:29:26.320]  就算這個教會曾經被襲擊
[00:29:26.320 --> 00:29:27.520]  他們沒有神的帶領
[00:29:27.520 --> 00:29:28.520]  沒有神的感動
[00:29:28.520 --> 00:29:30.120]  他們不會離開的
[00:29:30.120 --> 00:29:33.120]  他們願意繼續回來教會
[00:29:33.120 --> 00:29:34.120]  弟兄姊妹
[00:29:34.120 --> 00:29:37.120]  不知道我們每一次回來教會的時候
[00:29:37.120 --> 00:29:38.920]  我們帶著什麼心情
[00:29:38.920 --> 00:29:41.320]  深信我們都是帶著平安
[00:29:41.320 --> 00:29:43.920]  帶著一份與神親近
[00:29:43.920 --> 00:29:46.120]  蒙神祝福的心
[00:29:46.120 --> 00:29:47.520]  但原來在遠方
[00:29:47.520 --> 00:29:49.720]  當很多人回到教會的時候
[00:29:49.720 --> 00:29:52.520]  原來是有機會面對著
[00:29:52.520 --> 00:29:57.120]  突然其來的一些迫害
[00:29:57.120 --> 00:29:59.120]  求主去幫助我們
[00:29:59.120 --> 00:30:02.920]  今天我們落在平安穩妥的日子當中的時候
[00:30:02.920 --> 00:30:04.720]  我們同樣藉著禱告
[00:30:04.720 --> 00:30:07.120]  去紀念在遠方裡面
[00:30:07.120 --> 00:30:09.320]  這些受苦
[00:30:09.320 --> 00:30:10.720]  為了信仰緣故
[00:30:10.720 --> 00:30:12.720]  去見證主的這群信徒
[00:30:12.720 --> 00:30:14.120]  為了他們的禱告
[00:30:14.120 --> 00:30:18.120]  求主去醫治他們 去幫助他們
[00:30:18.120 --> 00:30:20.720]  也都為我們的心靈去禱告
[00:30:20.720 --> 00:30:25.120]  不要讓這些仇恨去佔據我們的心靈
[00:30:25.120 --> 00:30:27.720]  這個機構繼續有些統計
[00:30:27.720 --> 00:30:28.920]  告訴我們知道
[00:30:28.920 --> 00:30:33.120]  今天全球有3.88億的信徒
[00:30:33.120 --> 00:30:34.520]  他們因為信仰的緣故
[00:30:34.520 --> 00:30:37.720]  受到高度的逼迫和歧視
[00:30:37.720 --> 00:30:39.320]  接著在去年
[00:30:39.320 --> 00:30:41.120]  因為為了信仰的緣故
[00:30:41.120 --> 00:30:42.520]  為了堅持自己
[00:30:42.520 --> 00:30:43.920]  相信耶穌的緣故
[00:30:43.920 --> 00:30:48.720]  離世的 殉道的有4849人
[00:30:48.720 --> 00:30:51.720]  而很大部分的這些人
[00:30:51.720 --> 00:30:55.720]  是在撒哈拉爾南非洲這個地區裡面
[00:30:55.720 --> 00:30:59.120]  佔了差不多有九成的人口
[00:30:59.120 --> 00:31:00.320]  所以弟兄姊妹我們發覺
[00:31:00.320 --> 00:31:03.120]  原來為主的緣故受迫害
[00:31:03.120 --> 00:31:07.720]  今時今日原來仍然是在發生的
[00:31:07.720 --> 00:31:09.720]  所以就讓我們藉著禱告
[00:31:09.720 --> 00:31:12.320]  去紀念這群肢體
[00:31:12.320 --> 00:31:14.120]  聖經裡面教導我們
[00:31:14.120 --> 00:31:15.920]  一個肢體受苦
[00:31:15.920 --> 00:31:18.920]  我們所有肢體都一同去受苦
[00:31:18.920 --> 00:31:21.320]  就讓我們學習
[00:31:21.320 --> 00:31:24.120]  撒哈拉爾南非洲那種的生命
[00:31:24.120 --> 00:31:25.120]  在受苦的時候
[00:31:25.120 --> 00:31:26.320]  我們要學習
[00:31:26.320 --> 00:31:29.120]  我們知道我們將自己交託給神
[00:31:29.120 --> 00:31:31.120]  主知道我們的委屈
[00:31:31.120 --> 00:31:33.520]  主知道我們的眼淚
[00:31:33.520 --> 00:31:36.920]  我們也學習以惡報惡
[00:31:36.920 --> 00:31:38.720]  不要讓別人的惡
[00:31:38.720 --> 00:31:41.720]  將仇恨灌注在我們的內心
[00:31:41.720 --> 00:31:44.520]  我們也學習為傷害我們的人
[00:31:44.520 --> 00:31:45.720]  去禱告
[00:31:45.720 --> 00:31:48.320]  求主施恩給我們
[00:31:48.320 --> 00:31:51.520]  願意我們一起同盟在神的面前
[00:31:51.520 --> 00:31:53.520]  得到神的饒恕
[00:31:53.520 --> 00:31:55.720]  在聖經第六十節結尾的時候
[00:31:55.720 --> 00:32:01.720]  它說「說了這話就長眠了」
[00:32:01.720 --> 00:32:06.320]  最後聖經用「長眠」去形容肢體犯
[00:32:06.320 --> 00:32:09.120]  的確 因為作為基督徒
[00:32:09.120 --> 00:32:13.320]  神的兒女死亡並不是終點
[00:32:13.320 --> 00:32:17.720]  只是一場短暫的休息
[00:32:17.720 --> 00:32:20.120]  我們會等候主耶穌基督再回來
[00:32:20.120 --> 00:32:22.720]  到時我們就會得到復活
[00:32:22.720 --> 00:32:24.520]  在五十八節的經文裡
[00:32:24.520 --> 00:32:26.920]  路加也加插了一個伏筆
[00:32:26.920 --> 00:32:30.920]  他提到當時旁觀並且贊同
[00:32:30.920 --> 00:32:32.920]  這個暴行的人當中
[00:32:32.920 --> 00:32:36.920]  有一個叫做素羅的青年
[00:32:36.920 --> 00:32:41.520]  我們深信素羅當肢體犯說出了
[00:32:41.520 --> 00:32:43.320]  「我見到天開了」
[00:32:43.320 --> 00:32:46.320]  「見到神的榮耀」
[00:32:46.320 --> 00:32:49.720]  肢體犯為傷害他的人去禱告
[00:32:49.720 --> 00:32:50.720]  這些一切
[00:32:50.720 --> 00:32:53.520]  相信素羅當時是會聽到的
[00:32:53.520 --> 00:32:57.920]  縱然他當時還未相信耶穌
[00:32:57.920 --> 00:32:59.720]  但相信這個種子
[00:32:59.720 --> 00:33:02.520]  還是留在了他的生命裡
[00:33:02.520 --> 00:33:03.520]  最後我們知道
[00:33:03.520 --> 00:33:06.520]  後來在大馬士革的路上
[00:33:06.520 --> 00:33:10.120]  主耶穌基督親自向素羅顯現
[00:33:10.120 --> 00:33:13.920]  呼召他讓素羅生命改變
[00:33:13.920 --> 00:33:15.320]  素羅悔改
[00:33:15.320 --> 00:33:17.520]  從此成為使徒保羅
[00:33:17.520 --> 00:33:19.920]  被神繼續大大使用
[00:33:19.920 --> 00:33:24.120]  差他到外邦地向外邦人傳福音
[00:33:24.120 --> 00:33:24.920]  所以弟兄姊妹
[00:33:24.920 --> 00:33:28.520]  我們千萬不要對某一個人下定論
[00:33:28.520 --> 00:33:31.120]  他這麼拒絕
[00:33:31.120 --> 00:33:33.120]  跟他傳福音這麼久
[00:33:33.120 --> 00:33:34.920]  他不可能信主的
[00:33:34.920 --> 00:33:36.920]  我們不要小看每一個人
[00:33:36.920 --> 00:33:41.320]  因為神的福音是預備給每一個人
[00:33:41.320 --> 00:33:44.320]  剛才我和大家分享
[00:33:44.320 --> 00:33:49.320]  我兩位姐姐接受水禮的見證
[00:33:49.320 --> 00:33:50.920]  接著和大家分享
[00:33:50.920 --> 00:33:51.920]  大家猜猜
[00:33:51.920 --> 00:33:53.920]  到我要和媽媽說
[00:33:53.920 --> 00:33:55.920]  我要接受水禮的時候
[00:33:55.920 --> 00:33:57.320]  十多年之後
[00:33:57.320 --> 00:34:00.120]  我媽媽有什麼反應?
[00:34:00.120 --> 00:34:01.520]  我後來才知道
[00:34:01.520 --> 00:34:04.320]  原來我被我媽媽契了給觀音
[00:34:04.320 --> 00:34:06.920]  契了給這些偶像
[00:34:06.920 --> 00:34:10.920]  當我要勇敢一點和我媽媽說
[00:34:10.920 --> 00:34:13.920]  當然我媽媽也未信主
[00:34:13.920 --> 00:34:15.720]  但當我這樣說的時候
[00:34:15.720 --> 00:34:18.720]  發覺她沒有怎樣反對
[00:34:18.720 --> 00:34:20.720]  當然我的表達並不是說
[00:34:20.720 --> 00:34:22.320]  她是重男輕女
[00:34:22.320 --> 00:34:23.320]  並不是
[00:34:23.320 --> 00:34:25.520]  但也發覺因為十多年了
[00:34:25.520 --> 00:34:27.520]  我們也不斷不斷禱告
[00:34:27.520 --> 00:34:30.920]  姐姐有時也繼續和媽媽傳福音
[00:34:30.920 --> 00:34:32.320]  帶她回報道會
[00:34:32.320 --> 00:34:36.720]  慢慢媽媽的抗拒減輕了
[00:34:36.720 --> 00:34:40.320]  甚至她真的願意出席我的水禮
[00:34:40.320 --> 00:34:42.120]  水禮結束後我出來
[00:34:42.120 --> 00:34:43.920]  我媽媽衝出來
[00:34:43.920 --> 00:34:46.920]  她給了我一些東西
[00:34:46.920 --> 00:34:51.120]  大家猜猜她給了我什麼?
[00:34:51.120 --> 00:34:54.120]  早期李牧師說是利是
[00:34:54.120 --> 00:34:55.320]  我忘記了
[00:34:55.320 --> 00:34:57.120]  但可能也會有
[00:34:57.120 --> 00:34:59.720]  接著她給了我一份禮物
[00:34:59.720 --> 00:35:01.920]  那份禮物是什麼呢?
[00:35:01.920 --> 00:35:03.520]  還有點尷尬
[00:35:03.520 --> 00:35:06.320]  她馬上拆開要我戴
[00:35:06.320 --> 00:35:11.320]  原來我媽媽送了一個金鏈給我
[00:35:11.320 --> 00:35:14.520]  這個金鏈裡面還有一個十字架
[00:35:14.520 --> 00:35:16.520]  我本來今天想戴
[00:35:16.520 --> 00:35:18.520]  作為一個見證
[00:35:18.520 --> 00:35:20.520]  但我想不要了
[00:35:20.520 --> 00:35:22.520]  我想表達的意思是
[00:35:22.520 --> 00:35:24.520]  我們一直心目中以為
[00:35:24.520 --> 00:35:25.720]  這麼艱難
[00:35:25.720 --> 00:35:27.720]  這麼抗拒的媽媽
[00:35:27.720 --> 00:35:30.120]  怎會接納呢?
[00:35:30.120 --> 00:35:32.720]  但最終她也接納了
[00:35:32.720 --> 00:35:36.120]  因為這個十字架代表著我們的信仰
[00:35:36.120 --> 00:35:37.320]  就算她戴一個金鏈也好
[00:35:37.320 --> 00:35:39.920]  她也不會戴一個觀音偶像給我
[00:35:39.920 --> 00:35:42.120]  她戴一個十字架的金鏈給我
[00:35:42.120 --> 00:35:44.520]  代表著她認同
[00:35:44.520 --> 00:35:46.720]  我們也很感謝主
[00:35:46.720 --> 00:35:49.920]  當然十多年之後
[00:35:49.920 --> 00:35:52.520]  我媽媽已經信了耶穌
[00:35:52.520 --> 00:35:53.320]  也很感恩
[00:35:53.320 --> 00:35:55.320]  她也信得很認真的
[00:35:55.320 --> 00:35:57.920]  也有回教會、團契
[00:35:57.920 --> 00:36:00.320]  還有回長者師班
[00:36:00.320 --> 00:36:02.720]  她也有繼續回教會
[00:36:02.720 --> 00:36:04.520]  之前也有回神土會
[00:36:04.520 --> 00:36:05.920]  回了二十多年
[00:36:05.920 --> 00:36:07.520]  她也很忠心
[00:36:07.520 --> 00:36:09.520]  不過最近她開始知道自己
[00:36:09.520 --> 00:36:10.920]  有時腳軟了
[00:36:10.920 --> 00:36:11.720]  打倒後退
[00:36:11.720 --> 00:36:12.520]  接著她就說
[00:36:12.520 --> 00:36:13.920]  我不回長者師班了
[00:36:13.920 --> 00:36:14.920]  因為擔心回去後
[00:36:14.920 --> 00:36:15.920]  有時跌倒
[00:36:15.920 --> 00:36:17.920]  弟兄姊妹會擔心
[00:36:17.920 --> 00:36:21.120]  她也開始慢慢退下來
[00:36:21.120 --> 00:36:24.120]  但回顧也看到神的恩典
[00:36:24.120 --> 00:36:27.920]  看到沒可能小時候覺得
[00:36:27.920 --> 00:36:29.720]  爸爸媽媽很艱難
[00:36:29.720 --> 00:36:30.720]  但不要放棄
[00:36:30.720 --> 00:36:31.920]  繼續為他們禱告
[00:36:31.920 --> 00:36:33.120]  繼續去做
[00:36:33.120 --> 00:36:34.720]  繼續作見證
[00:36:34.720 --> 00:36:36.520]  邀請他們相信耶穌
[00:36:36.520 --> 00:36:38.920]  到最後他們也願意
[00:36:38.920 --> 00:36:40.720]  所以我們深信
[00:36:40.720 --> 00:36:42.520]  神有祂的時間
[00:36:42.520 --> 00:36:43.520]  所以弟兄姊妹
[00:36:43.520 --> 00:36:45.520]  願意我們彼此去激勵
[00:36:45.520 --> 00:36:48.320]  我們願意勇敢地為主作見證
[00:36:48.320 --> 00:36:50.120]  縱然面對一些反對
[00:36:50.120 --> 00:36:52.320]  或者一些當時的挑戰
[00:36:52.320 --> 00:36:55.120]  但我們不要因為環境而退下來
[00:36:55.120 --> 00:36:56.320]  我們繼續勇敢地
[00:36:56.320 --> 00:36:58.720]  去見證耶穌基督的救恩
[00:36:58.720 --> 00:37:00.320]  當我們面對困難的時候
[00:37:00.320 --> 00:37:02.120]  我們不要單單看待別人
[00:37:02.120 --> 00:37:05.320]  看待我們身處艱難的環境
[00:37:05.320 --> 00:37:06.320]  或者那件事
[00:37:06.320 --> 00:37:08.920]  我們抬頭仰望天上
[00:37:08.920 --> 00:37:12.320]  我們知道天上有天父
[00:37:12.320 --> 00:37:13.920]  有主耶穌基督
[00:37:13.920 --> 00:37:15.920]  祂是看著我們的
[00:37:15.920 --> 00:37:18.320]  最後我們也求主幫助我們
[00:37:18.320 --> 00:37:20.120]  就算我們因為相信主
[00:37:20.120 --> 00:37:22.320]  跟隨主的緣故受了傷害
[00:37:22.320 --> 00:37:23.720]  有委屈也好
[00:37:23.720 --> 00:37:26.120]  我們繼續將我們的生命交給神
[00:37:26.120 --> 00:37:29.920]  因為我們全人都是神掌管著的
[00:37:29.920 --> 00:37:31.320]  沒有神的允許
[00:37:31.320 --> 00:37:34.520]  我們一根頭髮也不會掉在地上
[00:37:34.520 --> 00:37:36.120]  也讓我們去學習
[00:37:36.120 --> 00:37:38.920]  去饒恕傷害我們的人
