
[00:00:00.000 --> 00:00:03.600]  大姐妹早安 很開心來到大家當中
[00:16:59.400 --> 00:17:04.200]  有時要祝福國家改變世界是很大的挑戰
[00:17:04.200 --> 00:17:05.400]  有時都不要明白
[00:17:05.400 --> 00:17:07.600]  神叫我們勢尚剛,勢尚嚴
[00:17:07.600 --> 00:17:09.400]  太大的挑戰
[00:17:09.400 --> 00:17:12.600]  我想起孫中山的一個故事
[00:17:12.600 --> 00:17:14.000]  孫中山以前有一個綽號
[00:17:14.000 --> 00:17:16.000]  你知道是什麼綽號嗎?
[00:17:16.000 --> 00:17:19.000]  叫孫大炮
[00:17:19.000 --> 00:17:21.200]  廣東話一句說話叫什麼?
[00:17:21.200 --> 00:17:22.600]  車大炮
[00:17:22.600 --> 00:17:25.400]  孫中山為什麼叫孫大炮呢?
[00:17:25.400 --> 00:17:27.800]  我估計典故是這樣
[00:17:27.800 --> 00:17:30.200]  當時孫中山去到夏威夷讀書
[00:17:30.200 --> 00:17:32.200]  見到那些共和體制
[00:17:32.200 --> 00:17:34.400]  民主體制很昌盛
[00:17:34.400 --> 00:17:36.400]  想起中國封建的失敗
[00:17:36.400 --> 00:17:38.600]  希望改變當時的清朝
[00:17:38.600 --> 00:17:41.600]  改變當時清朝的帝國,腐敗的帝國
[00:17:41.600 --> 00:17:43.600]  發起很多的運動
[00:17:43.600 --> 00:17:47.000]  當時可能呼籲華僑捐錢
[00:17:47.000 --> 00:17:48.600]  希望改變中國
[00:17:48.600 --> 00:17:50.800]  華僑可能有些聽到捐些錢
[00:17:50.800 --> 00:17:53.000]  但幾次運動都失敗
[00:17:53.000 --> 00:17:54.800]  可能華僑說
[00:17:54.800 --> 00:17:57.400]  唉,當年聽你說捐錢
[00:17:57.400 --> 00:17:58.800]  你說天下無敵
[00:17:58.800 --> 00:18:00.800]  做就……
[00:18:00.800 --> 00:18:03.000]  封他叫孫大炮
[00:18:03.000 --> 00:18:05.800]  孫中山低谷的時候
[00:18:05.800 --> 00:18:09.400]  就去英國倫敦探望他的老師
[00:18:09.400 --> 00:18:11.600]  孫先生可能好像部份基督徒一樣
[00:18:11.600 --> 00:18:14.800]  間中敬錢,間中可能不要敬錢那種
[00:18:14.800 --> 00:18:16.600]  去倫敦的時候
[00:18:16.600 --> 00:18:20.200]  在清朝大使館旁邊被人捉了
[00:18:20.200 --> 00:18:23.200]  秘密就禁在清朝大使館裏面
[00:18:23.200 --> 00:18:26.000]  將他偷偷運出,就處死他
[00:18:26.000 --> 00:18:29.200]  孫中山好像很多基督徒一樣
[00:18:29.200 --> 00:18:31.600]  在低谷的時候只可以祈禱
[00:18:31.600 --> 00:18:33.600]  他這樣分享過
[00:18:33.600 --> 00:18:37.000]  身在牢中,自焚必死
[00:18:37.000 --> 00:18:40.800]  無再生之亡,窮則枯天
[00:18:40.800 --> 00:18:42.800]  乃是人之常情
[00:18:42.800 --> 00:18:45.200]  弟此時唯有痛心懺悔
[00:18:45.200 --> 00:18:47.800]  懇切的祈禱一年六七日
[00:18:47.800 --> 00:18:51.400]  日夜不絕的祈禱,越祈越切
[00:18:51.400 --> 00:18:54.800]  直到第七日突然心裏很大的平安
[00:18:54.800 --> 00:18:56.800]  他相信神拯救他
[00:18:56.800 --> 00:18:59.200]  當時他曾經偷偷找一條便條
[00:18:59.200 --> 00:19:04.800]  給當時清朝大使館裏面的一個英國暴人
[00:19:04.800 --> 00:19:06.600]  偷給他的老師
[00:19:06.600 --> 00:19:09.600]  那老師就找英國外交部協商
[00:19:09.600 --> 00:19:11.400]  要救孫中山
[00:19:11.400 --> 00:19:13.800]  英國外交部不接這個問題
[00:19:13.800 --> 00:19:15.200]  為了救一個中國人
[00:19:15.200 --> 00:19:20.200]  搞到中英爭端,不濟逗
[00:19:20.200 --> 00:19:23.600]  那這位老師就想辦法通知報館
[00:19:23.600 --> 00:19:25.800]  報紙寫的東西比很多人厲害
[00:19:25.800 --> 00:19:27.000]  那報紙大概寫甚麼呢
[00:19:27.000 --> 00:19:30.000]  我這樣聯想,這應該是真實的
[00:19:30.000 --> 00:19:34.400]  唉,我們英國當時是世界最強的國家
[00:19:34.400 --> 00:19:39.400]  竟然有其他人在英國地方隨便捉拿我們人
[00:19:39.400 --> 00:19:42.600]  不跟我們的警察公安條例
[00:19:42.600 --> 00:19:45.600]  然後侵犯我們國家的主權
[00:19:45.600 --> 00:19:47.000]  我們政府又不理
[00:19:47.000 --> 00:19:49.000]  我們主權被侵犯的時候又不理
[00:19:49.000 --> 00:19:51.000]  政府是怎麼做事的
[00:19:51.000 --> 00:19:53.400]  你猜說完之後政府還做事嗎
[00:19:53.400 --> 00:19:55.000]  一定要做事
[00:19:55.000 --> 00:19:58.000]  那報紙連續講了很多天
[00:19:58.000 --> 00:19:59.000]  連續講了很多天
[00:19:59.000 --> 00:20:01.800]  怎麼介紹孫中山呢
[00:20:01.800 --> 00:20:04.800]  中國革命家孫逸仙
[00:20:04.800 --> 00:20:06.800]  中國革命家孫中山
[00:20:06.800 --> 00:20:09.600]  那從此孫中山就不叫孫大炮了
[00:20:09.600 --> 00:20:11.000]  就是中國革命家
[00:20:11.000 --> 00:20:15.000]  奠定了中國孫中山革命的地位
[00:20:15.000 --> 00:20:19.000]  有時在神的工作裏面很奇妙
[00:20:19.000 --> 00:20:21.200]  有時你在最低谷的時候
[00:20:21.200 --> 00:20:24.000]  但如果你堅持你的敬虔的時候
[00:20:24.000 --> 00:20:25.400]  神在祂的時間
[00:20:25.400 --> 00:20:26.400]  在祂掌權的時候
[00:20:26.400 --> 00:20:30.000]  要承受很奇妙的事情
[00:20:30.000 --> 00:20:31.200]  以史記講到
[00:20:31.200 --> 00:20:33.800]  這個末底改其實有很多敬虔大臣
[00:20:33.800 --> 00:20:36.000]  好像沒有祝福他
[00:20:36.000 --> 00:20:38.200]  他有親戚、有女兒、孤兒
[00:20:38.200 --> 00:20:39.600]  收養了這個女兒
[00:20:39.600 --> 00:20:41.000]  很奇妙的成為了皇后
[00:20:41.000 --> 00:20:42.000]  但沒有人知道
[00:20:42.000 --> 00:20:44.000]  又沒有什麼獎賞
[00:20:44.000 --> 00:20:47.000]  有太監想謀謀叛亂
[00:20:47.000 --> 00:20:48.400]  殺皇帝
[00:20:48.400 --> 00:20:50.800]  末底改知道通知皇后
[00:20:50.800 --> 00:20:53.000]  但皇帝又沒有獎賞他
[00:20:53.000 --> 00:20:55.200]  《聖經》有個字眼很有意思
[00:20:55.200 --> 00:20:58.200]  在這件事有很多敬虔的事情裏面
[00:20:58.200 --> 00:21:01.000]  之後在《史記》第三章第一節
[00:21:01.000 --> 00:21:03.000]  頭四個字一起讀
[00:21:03.000 --> 00:21:05.200]  「這是以後」
[00:21:05.200 --> 00:21:07.400]  就是這個末底改
[00:21:07.400 --> 00:21:09.200]  做了很多敬虔之後
[00:21:09.200 --> 00:21:10.600]  不是順境
[00:21:10.600 --> 00:21:13.200]  神興起了一個死對頭
[00:21:13.200 --> 00:21:14.600]  哈曼
[00:21:14.600 --> 00:21:16.600]  要整死他
[00:21:16.600 --> 00:21:19.600]  所以有時基督徒都有一個心結就是
[00:21:19.600 --> 00:21:21.000]  很敬虔奮鬥
[00:21:21.000 --> 00:21:22.600]  不是順境
[00:21:22.600 --> 00:21:24.800]  有更多的逆境
[00:21:24.800 --> 00:21:26.200]  好像《馬拉基書》講到
[00:21:26.200 --> 00:21:28.000]  有時神的子民就掙扎
[00:21:28.000 --> 00:21:29.000]  就說
[00:21:29.000 --> 00:21:31.800]  「侍奉神是徒然的」
[00:21:31.800 --> 00:21:33.800]  有時我們懷疑我們侍奉
[00:21:33.800 --> 00:21:35.400]  好像很傻
[00:21:35.400 --> 00:21:38.000]  好像沒有祝福一樣
[00:21:38.000 --> 00:21:40.600]  但在這個人以為沒有祝福
[00:21:40.600 --> 00:21:43.400]  或者人以為神不存在
[00:21:43.400 --> 00:21:45.800]  或者不保守的時代裏面
[00:21:45.800 --> 00:21:48.000]  有一件奇妙的事情發生
[00:21:48.000 --> 00:21:51.400]  就是這個皇帝睡不著覺
[00:21:51.400 --> 00:21:53.600]  大家試過深夜睡不著覺嗎
[00:21:53.600 --> 00:21:54.800]  兩點三點睡不著
[00:21:54.800 --> 00:21:57.600]  你睡不著覺起身做甚麼
[00:21:57.600 --> 00:22:00.200]  有沒有看一些香港歷史書
[00:22:00.200 --> 00:22:01.400]  1984年
[00:22:01.400 --> 00:22:04.600]  「大翠夫人在人民大陸撲親」
[00:22:04.600 --> 00:22:06.600]  1989年「六四」
[00:22:06.600 --> 00:22:08.400]  1997年「移交」
[00:22:08.400 --> 00:22:09.800]  1998年「負資產」
[00:22:09.800 --> 00:22:10.800]  那時我又負資產
[00:22:10.800 --> 00:22:13.200]  有沒有看這些書
[00:22:13.200 --> 00:22:14.000]  沒有甚麼
[00:22:14.000 --> 00:22:15.600]  可能聽聽音樂
[00:22:15.600 --> 00:22:16.400]  看YouTube
[00:22:16.400 --> 00:22:18.600]  打電視機
[00:22:18.600 --> 00:22:21.600]  看書都比較輕鬆
[00:22:21.600 --> 00:22:22.800]  這些皇帝又找宮女
[00:22:22.800 --> 00:22:23.400]  甚麼都好
[00:22:23.400 --> 00:22:25.200]  找一些歷史的片段
[00:22:25.200 --> 00:22:27.400]  剛好讀到一段就是
[00:22:27.400 --> 00:22:29.200]  這個末底改
[00:22:29.200 --> 00:22:30.800]  通告這個叛變
[00:22:30.800 --> 00:22:33.600]  給皇帝救了皇帝一次
[00:22:33.600 --> 00:22:35.200]  皇帝就問
[00:22:35.200 --> 00:22:37.600]  那時他幫了一次
[00:22:37.600 --> 00:22:38.600]  救了一命
[00:22:38.600 --> 00:22:40.000]  我掌過他沒有
[00:22:40.000 --> 00:22:41.000]  太監說
[00:22:41.000 --> 00:22:42.600]  未掌過
[00:22:42.600 --> 00:22:43.800]  未掌過很重要
[00:22:43.800 --> 00:22:45.000]  甚麼意思呢
[00:22:45.000 --> 00:22:46.200]  有時我們做很多好事
[00:22:46.200 --> 00:22:49.400]  你覺得不得獎
[00:22:49.400 --> 00:22:51.200]  做一件獎事
[00:22:51.200 --> 00:22:51.800]  做一件好事
[00:22:51.800 --> 00:22:52.600]  神真的獎我
[00:22:52.600 --> 00:22:53.400]  但有時做十件
[00:22:53.400 --> 00:22:54.400]  神都不獎我
[00:22:54.400 --> 00:22:55.800]  心裡不平安
[00:22:55.800 --> 00:22:57.600]  有時很重要
[00:22:57.600 --> 00:22:59.000]  假如
[00:22:59.000 --> 00:23:00.200]  假如這個末底改
[00:23:00.200 --> 00:23:02.200]  N年前做這件事的時候
[00:23:02.200 --> 00:23:03.400]  已經獎了
[00:23:03.400 --> 00:23:04.800]  獎了一元
[00:23:04.800 --> 00:23:06.800]  獎了升了兩職
[00:23:06.800 --> 00:23:07.800]  給他發紅
[00:23:07.800 --> 00:23:09.800]  那些皇帝再今天看的時候
[00:23:09.800 --> 00:23:11.400]  有沒有感動
[00:23:11.400 --> 00:23:12.400]  就沒有感動了
[00:23:12.400 --> 00:23:13.400]  太監說獎了
[00:23:13.400 --> 00:23:14.600]  獎了皇帝就沒事了
[00:23:14.600 --> 00:23:16.000]  就未獎
[00:23:16.000 --> 00:23:18.000]  所以基督有一個很重要的觀念
[00:23:18.000 --> 00:23:21.200]  未獎先好
[00:23:21.200 --> 00:23:24.000]  先有大獎
[00:23:24.000 --> 00:23:26.000]  所以
[00:23:26.000 --> 00:23:27.400]  你未獎的時候
[00:23:27.400 --> 00:23:28.000]  神有預備
[00:23:28.000 --> 00:23:31.000]  這麼寶貴的禮物要獎你
[00:23:31.000 --> 00:23:32.200]  當時皇帝就問
[00:23:32.200 --> 00:23:33.400]  外面有誰
[00:23:33.400 --> 00:23:35.200]  他說外面有哈曼
[00:23:35.200 --> 00:23:37.600]  皇帝就問哈曼一個問題
[00:23:37.600 --> 00:23:39.200]  皇所喜歡的人
[00:23:39.200 --> 00:23:41.600]  要怎樣獎他
[00:23:41.600 --> 00:23:42.600]  哈曼就想
[00:23:42.600 --> 00:23:45.000]  皇帝一向只喜歡我
[00:23:45.000 --> 00:23:46.600]  只會獎我
[00:23:46.600 --> 00:23:49.400]  請問哈曼有沒有錢
[00:23:49.400 --> 00:23:50.800]  錢對你來說
[00:23:50.800 --> 00:23:52.200]  是不是很特別
[00:23:52.200 --> 00:23:52.800]  不特別
[00:23:52.800 --> 00:23:53.600]  有高位
[00:23:53.600 --> 00:23:55.000]  他要獎什麼
[00:23:55.000 --> 00:23:56.400]  皇帝喜歡的人
[00:23:56.400 --> 00:23:59.600]  就獎他穿皇帝的朝服
[00:23:59.600 --> 00:24:02.000]  坐在皇帝的馬
[00:24:02.000 --> 00:24:04.200]  找皇帝最尊貴的大臣
[00:24:04.200 --> 00:24:07.000]  親王做馬夫
[00:24:07.000 --> 00:24:08.200]  什麼意思
[00:24:08.200 --> 00:24:10.000]  用中國的比喻
[00:24:10.000 --> 00:24:12.400]  如果中國皇帝穿朝服
[00:24:12.400 --> 00:24:14.800]  那條服我們叫什麼
[00:24:14.800 --> 00:24:16.400]  龍袍
[00:24:16.400 --> 00:24:18.600]  用中國的比喻
[00:24:18.600 --> 00:24:20.400]  親王
[00:24:20.400 --> 00:24:22.000]  一品大臣
[00:24:22.000 --> 00:24:23.400]  宰相
[00:24:23.400 --> 00:24:25.600]  可不可以穿龍袍
[00:24:25.600 --> 00:24:27.200]  可不可以
[00:24:27.200 --> 00:24:29.400]  穿龍袍會怎樣
[00:24:29.400 --> 00:24:31.600]  豬狗族會殺
[00:24:31.600 --> 00:24:34.000]  這個哈曼一生中
[00:24:34.000 --> 00:24:37.000]  唯一未做過的就是穿龍袍
[00:24:37.000 --> 00:24:38.600]  所以獅子開大口
[00:24:38.600 --> 00:24:39.800]  皇帝你獎嗎
[00:24:39.800 --> 00:24:40.800]  那就穿龍袍吧
[00:24:40.800 --> 00:24:42.200]  不是穿軟服上
[00:24:42.200 --> 00:24:44.800]  要在整個首都裡面走完
[00:24:44.800 --> 00:24:45.800]  走完來到這裏
[00:24:45.800 --> 00:24:47.000]  走完皇后大道中
[00:24:47.000 --> 00:24:48.800]  這麼威風才行
[00:24:48.800 --> 00:24:50.000]  走到港督府
[00:24:50.000 --> 00:24:51.200]  不是港督府
[00:24:51.200 --> 00:24:53.200]  又不是特首府
[00:24:53.200 --> 00:24:54.000]  走到這裏才行
[00:24:54.000 --> 00:24:55.000]  這麼威風才行
[00:24:55.000 --> 00:24:58.000]  多好戲
[00:24:58.000 --> 00:25:00.800]  誰知皇帝怎樣說
[00:25:00.800 --> 00:25:02.000]  皇帝說
[00:25:02.000 --> 00:25:05.200]  沒抵改就穿龍袍
[00:25:05.200 --> 00:25:07.200]  你做什麼
[00:25:07.200 --> 00:25:10.000]  你做馬夫
[00:25:10.000 --> 00:25:12.600]  你想像昨晚
[00:25:12.600 --> 00:25:14.800]  蘇珊誠建了一個大木架
[00:25:14.800 --> 00:25:16.800]  在皇帝很重視
[00:25:16.800 --> 00:25:19.800]  重要的大官大親王
[00:25:19.800 --> 00:25:21.200]  這個哈曼裏面
[00:25:21.200 --> 00:25:24.000]  人們都知道要整死沒抵改
[00:25:24.000 --> 00:25:24.800]  人們睜大眼睛
[00:25:24.800 --> 00:25:27.000]  翌日會想著沒抵改何時死
[00:25:27.000 --> 00:25:28.600]  誰知睜大眼睛
[00:25:28.600 --> 00:25:29.800]  打開城門
[00:25:29.800 --> 00:25:32.800]  沒抵改穿了龍袍
[00:25:32.800 --> 00:25:34.800]  騎著皇帝的馬
[00:25:34.800 --> 00:25:36.000]  再看清楚
[00:25:36.000 --> 00:25:38.400]  那個馬夫是哈曼
[00:25:38.400 --> 00:25:40.000]  那個惡霸
[00:25:40.000 --> 00:25:42.600]  哈曼還要說話
[00:25:42.600 --> 00:25:44.600]  這個才是皇帝喜歡的那個
[00:25:44.600 --> 00:25:45.200]  走到哪裏
[00:25:45.200 --> 00:25:47.000]  這個才是皇帝喜歡的那個
[00:25:47.000 --> 00:25:48.600]  由油麻地走到旺角
[00:25:48.600 --> 00:25:50.000]  接著到長安道
[00:25:50.000 --> 00:25:51.200]  接著過海
[00:25:51.200 --> 00:25:52.800]  這個才是皇帝說的那個
[00:25:52.800 --> 00:25:54.600]  你猜哈曼說的時候
[00:25:54.600 --> 00:25:58.000]  哈曼的心是什麼
[00:25:58.000 --> 00:26:00.000]  流血好語
[00:26:00.000 --> 00:26:02.200]  《聖經記載》一幕很有意思
[00:26:02.200 --> 00:26:05.000]  就是哈曼做完一切的時候
[00:26:05.000 --> 00:26:07.600]  第二第三行紅色紙在那裏
[00:26:07.600 --> 00:26:12.000]  哈曼卻悠悠悶悶地蒙著頭
[00:26:12.000 --> 00:26:13.800]  什麼意思
[00:26:13.800 --> 00:26:15.800]  丟架
[00:26:15.800 --> 00:26:19.400]  全世界都知道他丟架
[00:26:19.400 --> 00:26:22.400]  所以聖經說不要犯罪
[00:26:22.400 --> 00:26:25.400]  犯罪多高位都會丟架
[00:26:25.400 --> 00:26:27.200]  這哈曼敵對神的時候
[00:26:27.200 --> 00:26:29.800]  最後都是丟架
[00:26:29.800 --> 00:26:32.000]  昨天他的太太
[00:26:32.000 --> 00:26:35.800]  和他的豬朋狗友說要整死沒抵改
[00:26:35.800 --> 00:26:38.400]  當這麼大件事發生的時候
[00:26:38.400 --> 00:26:41.000]  他整個隊工都震撼
[00:26:41.000 --> 00:26:43.800]  他太太和他的朋友就轉口
[00:26:43.800 --> 00:26:44.600]  說什麼呢
[00:26:44.600 --> 00:26:46.400]  藍色紙一起讀
[00:26:46.400 --> 00:26:48.800]  你在沒抵改面前
[00:26:48.800 --> 00:26:50.600]  此而敗落
[00:26:50.600 --> 00:26:53.200]  他如果是猶太人
[00:26:53.200 --> 00:26:55.200]  你必不能勝他
[00:26:55.200 --> 00:26:58.400]  終必在他面前敗落
[00:26:58.400 --> 00:27:00.800]  有時候我們覺得自己做的事很微小
[00:27:00.800 --> 00:27:01.400]  不能影響人
[00:27:01.400 --> 00:27:02.200]  但有時候很特別
[00:27:02.200 --> 00:27:03.800]  有某些時刻
[00:27:03.800 --> 00:27:07.200]  有些其他人或同事叫我們基督徒很特別
[00:27:07.200 --> 00:27:08.600]  去探你病癌
[00:27:08.600 --> 00:27:13.000]  你笑到整群基督徒在病房吵到要死
[00:27:13.000 --> 00:27:14.000]  或者很多時候
[00:27:14.000 --> 00:27:14.600]  很多故事
[00:27:14.600 --> 00:27:17.400]  基督徒覺得你心靈裏面有神同在
[00:27:17.400 --> 00:27:19.400]  是與別不同
[00:27:19.400 --> 00:27:21.400]  十年前沙士的時候
[00:27:21.400 --> 00:27:23.400]  我那時候在建道教書
[00:27:23.400 --> 00:27:24.200]  我還在廚房
[00:27:24.200 --> 00:27:28.400]  記得一次鄭宇文醫生安葬禮的時候
[00:27:28.400 --> 00:27:31.200]  我在廚房幫我太太做晚餐
[00:27:31.200 --> 00:27:32.200]  錄節目新聞的時候
[00:27:32.200 --> 00:27:33.600]  突然到結束的時候
[00:27:33.600 --> 00:27:35.200]  突然聽到電視機播
[00:27:35.200 --> 00:27:36.600]  《彩虹下的約定》
[00:27:36.600 --> 00:27:39.000]  無線播師哥很奇怪的一段歌
[00:27:39.000 --> 00:27:41.000]  真的是
[00:27:41.000 --> 00:27:43.000]  那時候香港很多人
[00:27:43.000 --> 00:27:48.400]  被這個故事基督徒的見證所感動
[00:27:48.400 --> 00:27:50.400]  所以這個時代
[00:27:50.400 --> 00:27:52.200]  當他們想到
[00:27:52.200 --> 00:27:55.400]  可能想起舊約故事
[00:27:55.400 --> 00:27:58.200]  摩西拿著木人的杖
[00:27:58.200 --> 00:28:03.400]  能夠打敗當時強盛的埃及法老帝國
[00:28:03.400 --> 00:28:06.200]  我們以為打一個沒底角很容易
[00:28:06.200 --> 00:28:09.600]  但我聽到猶大民族是有神的
[00:28:09.600 --> 00:28:11.200]  是打不到的
[00:28:11.200 --> 00:28:12.600]  他說如果他是猶太人
[00:28:12.600 --> 00:28:15.200]  你是恥而敗落
[00:28:15.200 --> 00:28:17.200]  我想起新的一個教導
[00:28:17.200 --> 00:28:19.200]  《楊一書》第四章第四節
[00:28:19.200 --> 00:28:20.600]  找到石頭嗎?
[00:28:20.600 --> 00:28:22.000]  小子們啊
[00:28:22.000 --> 00:28:24.000]  你們是屬神的
[00:28:24.000 --> 00:28:26.200]  並且姓了他們
[00:28:26.200 --> 00:28:28.800]  因為那在你們裏面
[00:28:28.800 --> 00:28:31.800]  比那在世界上
[00:28:31.800 --> 00:28:35.400]  基督徒與犯惡神不會與我們同在
[00:28:35.400 --> 00:28:37.600]  我們做什麼事就會失敗
[00:28:37.600 --> 00:28:40.400]  但如果我們真的有真正的敬虔的時候
[00:28:40.400 --> 00:28:42.400]  請提醒我們
[00:28:42.400 --> 00:28:44.400]  神是與我們同在
[00:28:44.400 --> 00:28:46.000]  與我們同行
[00:28:46.000 --> 00:28:47.800]  與我們同躬
[00:28:47.800 --> 00:28:50.200]  與我們同在的神
[00:28:50.200 --> 00:28:55.000]  比這世界更大
[00:28:55.000 --> 00:28:57.200]  我年輕時很喜歡數學
[00:28:57.200 --> 00:28:59.600]  中學時有個老師教授
[00:28:59.600 --> 00:29:02.200]  講一個觀念我現在也不明白
[00:29:02.200 --> 00:29:05.400]  他說無限大乘什麼都是來源大
[00:29:05.400 --> 00:29:06.800]  無限大乘零就複雜一點
[00:29:06.800 --> 00:29:08.400]  不要講這個
[00:29:08.400 --> 00:29:11.000]  他利用這個觀念
[00:29:11.000 --> 00:29:14.400]  無限大乘一千萬是多少?
[00:29:14.400 --> 00:29:15.600]  無限大
[00:29:15.600 --> 00:29:18.200]  無限大乘一百呢?
[00:29:18.200 --> 00:29:19.800]  無限大,很簡單
[00:29:19.800 --> 00:29:24.800]  那無限大乘零點零零一呢?
[00:29:24.800 --> 00:29:25.800]  都是無限大
[00:29:25.800 --> 00:29:27.200]  什麼意思呢?
[00:29:27.200 --> 00:29:29.600]  用數人角度看這個題目就是
[00:29:29.600 --> 00:29:33.400]  有時基督徒經常看自己究竟是一千萬
[00:29:33.400 --> 00:29:35.200]  一百
[00:29:35.200 --> 00:29:37.200]  還是零零一?
[00:29:37.200 --> 00:29:39.000]  一千萬是驕傲
[00:29:39.000 --> 00:29:40.200]  一百是謙卑
[00:29:40.200 --> 00:29:42.800]  或者是自卑
[00:29:42.800 --> 00:29:44.200]  但聖經裏面很特別就是
[00:29:44.200 --> 00:29:46.200]  神用不同的人
[00:29:46.200 --> 00:29:48.000]  不同的民族
[00:29:48.000 --> 00:29:51.000]  聖經裏面最喜歡用小人物
[00:29:51.000 --> 00:29:54.200]  用愚夫的彼得約翰
[00:29:54.200 --> 00:29:59.200]  而那個小兒子牧羊人的大衛
[00:29:59.200 --> 00:30:01.000]  小女兒提醒
[00:30:01.000 --> 00:30:03.400]  我能夠成就很奇妙的事情
[00:30:03.400 --> 00:30:06.400]  我們自己本身只是啞器
[00:30:06.400 --> 00:30:10.000]  要顯出這個莫大能力是什麼?
[00:30:10.000 --> 00:30:11.800]  出於神
[00:30:11.800 --> 00:30:15.000]  不是出於我們
[00:30:15.000 --> 00:30:17.200]  梅底改能夠當時震撼世代
[00:30:17.200 --> 00:30:19.400]  不是靠他個人
[00:30:19.400 --> 00:30:21.000]  因為他有敬虔
[00:30:21.000 --> 00:30:22.800]  有神的同在
[00:30:22.800 --> 00:30:24.400]  神的保守之下
[00:30:24.400 --> 00:30:26.800]  雖然經歷很多的死線
[00:30:26.800 --> 00:30:29.000]  但最後震撼了世代
[00:30:29.000 --> 00:30:31.400]  見證神的榮耀
[00:30:31.400 --> 00:30:34.000]  最後皇帝殺了哈曼
[00:30:34.000 --> 00:30:36.400]  把他的善財給了以斯帖
[00:30:36.400 --> 00:30:37.800]  我很喜歡一段
[00:30:37.800 --> 00:30:39.000]  紅色中間這一段
[00:30:39.000 --> 00:30:40.800]  一起讀紅色字
[00:30:40.800 --> 00:30:45.400]  那覺得人民有許多因懼怕猶太人
[00:30:45.400 --> 00:30:47.800]  就入了猶太籍
[00:30:47.800 --> 00:30:50.800]  前幾天的人肯不肯入猶太籍?
[00:30:50.800 --> 00:30:53.200]  死定了
[00:30:53.200 --> 00:30:54.800]  在中國文革的時候
[00:30:54.800 --> 00:30:57.600]  沒有人敢信耶穌
[00:30:57.600 --> 00:30:58.600]  做牧師?
[00:30:58.600 --> 00:31:00.200]  手臂白的
[00:31:00.200 --> 00:31:01.000]  教堂?
[00:31:01.000 --> 00:31:02.800]  罩位
[00:31:02.800 --> 00:31:05.800]  但是那個開放的時候很奇妙
[00:31:05.800 --> 00:31:08.400]  一個教堂一個大浪興起
[00:31:08.400 --> 00:31:10.800]  很多人心靈虛空的時候
[00:31:10.800 --> 00:31:13.400]  湧入教堂信耶穌
[00:31:13.400 --> 00:31:15.200]  在沙士期的香港
[00:31:15.200 --> 00:31:18.000]  很多人信耶穌
[00:31:18.000 --> 00:31:21.000]  神的權柄被高舉的時候
[00:31:21.000 --> 00:31:24.200]  他知道這個群體有神
[00:31:24.200 --> 00:31:26.400]  他學牧親近神
[00:31:26.400 --> 00:31:29.000]  他就來到神的教會裡面
[00:31:29.000 --> 00:31:31.000]  以斯人到今天都慶祝這個節日
[00:31:31.000 --> 00:31:33.000]  叫普爾節
[00:31:33.000 --> 00:31:34.800]  是一個很開心
[00:31:34.800 --> 00:31:36.200]  歡樂
[00:31:36.200 --> 00:31:38.400]  幫助窮人的日子
[00:31:38.400 --> 00:31:40.200]  最特別就是來自一本書
[00:31:40.200 --> 00:31:42.000]  《以斯帖記》
[00:31:42.000 --> 00:31:43.800]  《以斯帖記》的特色就是
[00:31:43.800 --> 00:31:48.200]  整本書裡面都沒有神這個字
[00:31:48.200 --> 00:31:50.600]  整本書裡面都沒有神這個字
[00:31:50.600 --> 00:31:53.000]  就好像以斯人在秘魯裡面
[00:31:53.000 --> 00:31:54.400]  見不到盼望
[00:31:54.400 --> 00:31:56.000]  一直見到冤屈
[00:31:56.000 --> 00:31:58.400]  甚至整個民族都要滅絕
[00:31:58.400 --> 00:31:59.600]  如果這個民族滅絕
[00:31:59.600 --> 00:32:02.400]  耶穌基督都可能沒得誕生
[00:32:02.400 --> 00:32:05.600]  在這個人覺得沒有神的世代裡面
[00:32:05.600 --> 00:32:09.000]  原來神仍然掌權
[00:32:09.000 --> 00:32:10.000]  敬騎的人
[00:32:10.000 --> 00:32:12.800]  神仍然與他同工
[00:32:12.800 --> 00:32:16.000]  仍然成就奇妙的事情
[00:32:16.000 --> 00:32:17.000]  後來沒得改
[00:32:17.000 --> 00:32:19.400]  竟成為這個帝國的宰相
[00:32:19.400 --> 00:32:25.400]  這個帝國人再次被神的權柄所震撼
[00:32:25.400 --> 00:32:28.600]  結束的時候用這些例子來結束
[00:32:28.600 --> 00:32:30.400]  中國的故事很複雜
[00:32:30.400 --> 00:32:32.200]  大家有沒有年輕的時候讀過
[00:32:32.200 --> 00:32:33.600]  教科書讀過什麼
[00:32:33.600 --> 00:32:36.800]  春花秋月何時了
[00:32:36.800 --> 00:32:39.400]  往事知多少
[00:32:39.400 --> 00:32:41.800]  看書的時候很美麗
[00:32:41.800 --> 00:32:43.600]  後來看到歷史就不是那麼美麗
[00:32:43.600 --> 00:32:46.600]  發覺李後柱都有很多女人
[00:32:46.600 --> 00:32:48.200]  很複雜的故事
[00:32:48.200 --> 00:32:52.400]  原來中國女子扎足
[00:32:52.400 --> 00:32:54.600]  就是從李後柱開始
[00:32:54.600 --> 00:32:56.400]  畸形的愛
[00:32:56.400 --> 00:32:59.200]  搞到中國女子扎足一千年
[00:32:59.200 --> 00:33:01.600]  如果上網看到扎足這些字眼
