
[00:00:00.000 --> 00:00:03.680]  今天和大家講的題目是「愛侶團圓」
[00:15:18.940 --> 00:15:21.940]  「從前你們的意思是要害我」
[00:15:21.940 --> 00:15:24.580]  「但神的意思原是好的」
[00:15:24.580 --> 00:15:27.140]  「要保存許多人的性命」
[00:15:27.140 --> 00:15:29.100]  「成就今日的光景」
[00:15:29.100 --> 00:15:30.020]  讀下去
[00:15:30.020 --> 00:15:33.660]  「你們的用意確實是要加害於我」
[00:15:33.660 --> 00:15:38.140]  「是神的用意使它變成美好」
[00:15:38.140 --> 00:15:40.460]  你覺不覺得很興奮
[00:15:40.460 --> 00:15:41.580]  讀的時候
[00:15:41.580 --> 00:15:43.740]  無論我們的處境是怎樣
[00:15:43.740 --> 00:15:45.020]  有人想害我也好
[00:15:45.020 --> 00:15:46.060]  陷害我也好
[00:15:46.060 --> 00:15:47.980]  設計去煽你也好
[00:15:47.980 --> 00:15:50.740]  那些心意不好可能是邪惡的
[00:15:50.740 --> 00:15:52.620]  「You plan against me evil」
[00:15:52.620 --> 00:15:53.820]  「God plan it for good」
[00:15:53.820 --> 00:15:55.700]  上帝的心意確是好
[00:15:55.700 --> 00:15:57.020]  而這個好
[00:15:57.020 --> 00:15:59.060]  我一日上網看到李思敬博士說
[00:15:59.060 --> 00:16:02.540]  原來這個好就是創世紀的美好
[00:16:02.540 --> 00:16:03.460]  你們不興奮
[00:16:03.460 --> 00:16:05.020]  你們知不知道為甚麼這麼興奮
[00:16:05.020 --> 00:16:07.060]  因為我們經常都以為
[00:16:07.060 --> 00:16:08.380]  人犯罪之後
[00:16:08.380 --> 00:16:11.220]  所有的東西不美好就被破壞了
[00:16:11.220 --> 00:16:15.140]  但這個美好原來是和創世紀的美好一樣
[00:16:15.140 --> 00:16:18.300]  就是告訴我們無論在甚麼境況裡
[00:16:18.300 --> 00:16:21.740]  上帝的美好依然存在
[00:16:21.740 --> 00:16:25.220]  Let's see the goodness of God
[00:16:25.220 --> 00:16:27.740]  讓我們看到上帝的美好
[00:16:27.740 --> 00:16:28.740]  那你說怎麼看呢
[00:16:28.740 --> 00:16:31.100]  我舉兩個例子在約瑟的生平裡
[00:16:31.100 --> 00:16:32.540]  第一
[00:16:32.540 --> 00:16:36.180]  約瑟幫兩個兒子改名
[00:16:36.180 --> 00:16:37.500]  約瑟生兩個兒子的時候
[00:16:37.500 --> 00:16:38.940]  在41章49節
[00:16:38.940 --> 00:16:41.940]  「積蓄五穀甚多,如同海邊的沙」
[00:16:41.940 --> 00:16:43.220]  可能你會說不明白
[00:16:43.220 --> 00:16:44.180]  那即是甚麼呢
[00:16:44.180 --> 00:16:47.060]  即是說他順風順水最好景的時候
[00:16:47.060 --> 00:16:49.220]  即是說樓價最高
[00:16:49.220 --> 00:16:51.260]  股票最好的時間
[00:16:51.260 --> 00:16:52.940]  現在是不是
[00:16:52.940 --> 00:16:54.500]  現在不是嗎
[00:16:54.500 --> 00:16:56.860]  不是說現在的樓價是癲狂的嗎
[00:16:56.860 --> 00:16:59.060]  總之就是在最好的時間
[00:16:59.060 --> 00:17:00.540]  他生了兩個兒子
[00:17:00.540 --> 00:17:03.300]  第一個兒子改名叫馬拿西
[00:17:03.300 --> 00:17:05.700]  是史之忘記
[00:17:05.700 --> 00:17:06.940]  是忘記甚麼呢
[00:17:06.940 --> 00:17:10.540]  不要記得在家裡給他一切的困苦
[00:17:10.540 --> 00:17:11.620]  一切的suffering
[00:17:11.620 --> 00:17:12.780]  一切的難過
[00:17:12.780 --> 00:17:17.420]  第二 以法蓮就是在這裡讓他昌盛
[00:17:17.420 --> 00:17:19.420]  我很明白約瑟的
[00:17:19.420 --> 00:17:21.380]  當你在一個家庭
[00:17:21.380 --> 00:17:23.100]  你遭受到迫害也好
[00:17:23.100 --> 00:17:23.820]  甚麼都好
[00:17:23.820 --> 00:17:25.700]  你很想移民也好
[00:17:25.700 --> 00:17:26.580]  去到別的地方
[00:17:26.580 --> 00:17:28.820]  沒有人認識你
[00:17:28.820 --> 00:17:31.820]  所以我小時候就想離開香港
[00:17:31.820 --> 00:17:34.340]  不要有人知道我叫羅乃萱
[00:17:34.340 --> 00:17:35.820]  免得有人一聽到就問我
[00:17:35.820 --> 00:17:38.060]  姐姐是誰
[00:17:38.060 --> 00:17:40.940]  我就去了加拿大
[00:17:40.940 --> 00:17:41.780]  約瑟就是這樣
[00:17:41.780 --> 00:17:44.020]  最好沒有人認識他
[00:17:44.020 --> 00:17:45.620]  他在那裡發財了
[00:17:45.620 --> 00:17:46.340]  甚麼都可以
[00:17:46.340 --> 00:17:48.740]  然後就說把兒子的名字也改了
[00:17:48.740 --> 00:17:49.900]  我忘記以前發生的事
[00:17:49.900 --> 00:17:52.780]  以前沒有事當作沒有發生過
[00:17:52.780 --> 00:17:53.700]  你明白嗎
[00:17:53.700 --> 00:17:55.420]  他已經覺得沒事了
[00:17:55.420 --> 00:17:56.140]  無所謂了
[00:17:56.140 --> 00:17:57.900]  不要緊
[00:17:57.900 --> 00:17:58.980]  但是
[00:17:58.980 --> 00:18:00.540]  四十一章五十五
[00:18:00.540 --> 00:18:01.060]  五十六
[00:18:01.060 --> 00:18:02.740]  五十七節
[00:18:02.740 --> 00:18:04.780]  有三節很有趣的事發生
[00:18:04.780 --> 00:18:06.580]  就在他把兒子的名字改了之後
[00:18:06.580 --> 00:18:08.260]  然後埃及就有饑荒
[00:18:08.260 --> 00:18:10.620]  然後饑荒約瑟就要派糧
[00:18:10.620 --> 00:18:12.780]  然後四十二章我沒有錄出來
[00:18:12.780 --> 00:18:15.100]  就是雅各見到埃及有糧
[00:18:15.100 --> 00:18:16.620]  就叫兒子去作糧
[00:18:16.620 --> 00:18:17.660]  意思是甚麼
[00:18:17.660 --> 00:18:19.740]  我們人很多事我們可以謀算
[00:18:19.740 --> 00:18:20.500]  我們可以覺得
[00:18:20.500 --> 00:18:21.540]  忘記了沒事了
[00:18:21.540 --> 00:18:22.740]  當作沒有發生過
[00:18:22.740 --> 00:18:24.020]  不過上帝不是這樣
[00:18:24.020 --> 00:18:25.940]  上帝會介入
[00:18:25.940 --> 00:18:31.020]  上帝要讓約瑟去面對
[00:18:31.020 --> 00:18:31.900]  所以我經常說
[00:18:31.900 --> 00:18:34.620]  我們基督徒的生命是一條線
[00:18:34.620 --> 00:18:36.340]  過去發生的事
[00:18:36.340 --> 00:18:39.220]  是預備我們今天的
[00:18:39.220 --> 00:18:42.020]  當來慧娟姐妹
[00:18:42.020 --> 00:18:44.380]  她知道自己有胰臟癌那天
[00:18:44.380 --> 00:18:45.420]  我在那裡
[00:18:45.420 --> 00:18:46.900]  她看醫生之前
[00:18:46.900 --> 00:18:48.540]  我跟她祈禱
[00:18:48.540 --> 00:18:51.100]  坦白說我以為她沒事
[00:18:51.100 --> 00:18:53.100]  到她
[00:18:53.100 --> 00:18:54.340]  檢驗了回來
[00:18:54.340 --> 00:18:56.260]  我很記得她的訊息
[00:18:56.260 --> 00:18:57.540]  她說我中獎了
[00:18:57.540 --> 00:18:58.900]  然後噔噔噔噔
[00:18:58.900 --> 00:19:00.540]  我得了末期胰臟癌
[00:19:00.540 --> 00:19:04.620]  哪有人這樣宣告她有病
[00:19:04.620 --> 00:19:07.460]  然後幾天之後跟她上山頂
[00:19:07.460 --> 00:19:08.740]  我說阿娟你怕不怕
[00:19:08.740 --> 00:19:09.620]  她說不怕
[00:19:09.620 --> 00:19:13.580]  就好像她在DVD裡說
[00:19:13.580 --> 00:19:15.660]  上帝正在預備我
[00:19:15.660 --> 00:19:18.260]  讓我經歷失衝
[00:19:18.260 --> 00:19:19.700]  抑鬱
[00:19:19.700 --> 00:19:20.740]  負資產
[00:19:20.740 --> 00:19:25.460]  很多東西就是預備我今天去面對
[00:19:25.460 --> 00:19:27.980]  我們的生命是一條線
[00:19:27.980 --> 00:19:29.740]  過去發生很多事
[00:19:29.740 --> 00:19:32.860]  其實是提醒我們
[00:19:32.860 --> 00:19:35.260]  問題是在發生的每一件事裡
[00:19:35.260 --> 00:19:36.900]  我們願不願意接受
[00:19:36.900 --> 00:19:38.660]  上帝給我們的磨練
[00:19:38.660 --> 00:19:40.940]  還有另外一個畫面給你看
[00:19:40.940 --> 00:19:42.420]  三十三章
[00:19:42.420 --> 00:19:44.020]  一到四節
[00:19:44.020 --> 00:19:45.860]  又用啟營的方式讀一讀
[00:19:45.860 --> 00:19:47.380]  「雅各舉目觀看
[00:19:47.380 --> 00:19:48.380]  見耳掃來了
[00:19:48.380 --> 00:19:50.820]  後頭跟著四百日」
[00:19:50.820 --> 00:20:03.220]  「他自己在他們前頭過去一年
[00:20:03.220 --> 00:20:06.820]  七次俯伏在地才就近他哥哥」
[00:20:08.700 --> 00:20:11.780]  「他自己在他們前頭過去一年
[00:20:11.780 --> 00:20:15.540]  七次俯伏在地才就近他哥哥」
[00:20:15.540 --> 00:20:17.740]  這裡是說回上一代
[00:20:17.740 --> 00:20:20.940]  若瑟的爸爸雅各
[00:20:20.940 --> 00:20:24.540]  跟他的哥哥有很多爭競
[00:20:24.540 --> 00:20:26.620]  大家都大吵大鬧
[00:20:26.620 --> 00:20:28.660]  但這一幕是他們團圓
[00:20:28.660 --> 00:20:31.020]  兩兄弟抱頭抱頸哭了
[00:20:31.020 --> 00:20:32.460]  若瑟在不在?
[00:20:32.460 --> 00:20:34.900]  若瑟看到
[00:20:34.900 --> 00:20:37.060]  原來這個和好團圓的畫面
[00:20:37.060 --> 00:20:39.220]  若瑟很小的時候已經看到
[00:20:39.220 --> 00:20:42.860]  但問題是看到我們會忘記
[00:20:42.860 --> 00:20:44.300]  我們經歷過上帝的恩典
[00:20:44.300 --> 00:20:45.220]  我們會忘記
[00:20:45.220 --> 00:20:46.060]  我們會當作
[00:20:46.060 --> 00:20:51.500]  Nothing has happened
[00:20:51.500 --> 00:20:53.940]  最近在微博
[00:20:53.940 --> 00:20:58.420]  有人給了我一個廣告短片
[00:20:58.420 --> 00:21:00.180]  令我很感動
[00:21:00.180 --> 00:21:03.020]  這個短片是說一個中年的爸爸
[00:21:03.020 --> 00:21:07.300]  和他青春期的兒子在客廳
[00:21:07.300 --> 00:21:10.260]  爸爸學人上網
[00:21:10.260 --> 00:21:14.100]  打那些辯證符號
[00:21:14.100 --> 00:21:16.420]  又加數字又有英文
[00:21:16.420 --> 00:21:19.100]  其實你看不到他們貼在一起
[00:21:19.100 --> 00:21:20.260]  你們可能不覺得
[00:21:20.260 --> 00:21:21.820]  我真的覺得他們貼在一起
[00:21:21.820 --> 00:21:22.860]  打不到
[00:21:22.860 --> 00:21:24.140]  爸爸就問兒子怎樣打
[00:21:24.140 --> 00:21:24.940]  兒子打完
[00:21:24.940 --> 00:21:25.980]  爸爸又刪除了
[00:21:25.980 --> 00:21:26.820]  又問兒子怎樣打
[00:21:26.820 --> 00:21:27.740]  兒子又打
[00:21:27.740 --> 00:21:29.020]  爸爸又刪除了
[00:21:29.020 --> 00:21:30.820]  然後兒子終於罵了
[00:21:30.820 --> 00:21:32.620]  「爸爸你是不是很煩?」
[00:21:32.620 --> 00:21:35.540]  「怎麼教你都學不會」
[00:21:35.540 --> 00:21:37.860]  爸爸當然很生氣
[00:21:37.860 --> 00:21:42.460]  就進房間拿了一篇陳舊的作文出來
[00:21:42.460 --> 00:21:43.980]  然後就跟兒子說
[00:21:43.980 --> 00:21:46.980]  「念」
[00:21:46.980 --> 00:21:51.020]  「我的爸爸有一輛黑色的自行車」
[00:21:51.020 --> 00:21:52.900]  「比我還要高」
[00:21:52.900 --> 00:21:57.380]  「但他能騎得很快」
[00:21:57.380 --> 00:21:59.940]  他說「我爸爸有一輛單車」
[00:21:59.940 --> 00:22:02.100]  「他經常帶著我去走」
[00:22:02.100 --> 00:22:03.740]  「帶著我去騎」
[00:22:03.740 --> 00:22:05.660]  然後畫面就轉到
[00:22:05.660 --> 00:22:08.540]  兒子不肯騎單車很害怕
[00:22:08.540 --> 00:22:09.980]  爸爸就跟他說
[00:22:09.980 --> 00:22:11.020]  「為什麼害怕?」
[00:22:11.020 --> 00:22:13.660]  他說「我怕我會跌跤」
[00:22:13.660 --> 00:22:15.020]  爸爸就跟他說
[00:22:15.020 --> 00:22:16.580]  「男子漢」
[00:22:16.580 --> 00:22:20.540]  「就算摔幾次跤算什麼」
[00:22:20.540 --> 00:22:22.580]  然後爸爸就跟他說
[00:22:22.580 --> 00:22:24.580]  「你只要伸直坐直」
[00:22:24.580 --> 00:22:25.940]  「看著前方」
[00:22:25.940 --> 00:22:27.940]  「繼續踩就行了」
[00:22:27.940 --> 00:22:29.020]  「結果他就行了」
[00:22:29.020 --> 00:22:30.500]  「真的踩到了」
[00:22:30.500 --> 00:22:32.420]  然後胖伯就說
[00:22:32.420 --> 00:22:33.740]  「爸爸告訴我」
[00:22:33.740 --> 00:22:35.940]  「每一個人都一樣」
[00:22:35.940 --> 00:22:39.500]  「別人會的事情我也一定會」
[00:22:39.500 --> 00:22:41.780]  「也許別人學得比我快」
[00:22:41.780 --> 00:22:44.060]  「但只要我加倍努力」
[00:22:44.060 --> 00:22:47.140]  「肯定能夠學會」
[00:22:47.140 --> 00:22:49.140]  然後畫面一轉
[00:22:49.140 --> 00:22:51.100]  小孩騎著騎著單車
[00:22:51.100 --> 00:22:52.820]  掉到地上
[00:22:52.820 --> 00:22:56.700]  單車壓在兒子和爸爸的腳上
[00:22:56.700 --> 00:22:59.580]  爸爸扶著兒子起來
[00:22:59.580 --> 00:23:01.220]  叫他坐上去
[00:23:01.220 --> 00:23:02.140]  然後扶著兒子
[00:23:02.140 --> 00:23:02.980]  「你去吧」
[00:23:02.980 --> 00:23:03.700]  「你試試吧」
[00:23:03.700 --> 00:23:05.020]  「可以的」
[00:23:05.020 --> 00:23:07.700]  接著畫面就看著爸爸
[00:23:07.700 --> 00:23:09.340]  急著急著
[00:23:09.340 --> 00:23:12.860]  然後兒子揚長而去
[00:23:12.860 --> 00:23:14.700]  看到這裡的時候
[00:23:14.700 --> 00:23:16.780]  我忍不住哭
[00:23:16.780 --> 00:23:19.660]  我想起我爸爸
[00:23:19.660 --> 00:23:21.860]  我想起那個
[00:23:21.860 --> 00:23:24.860]  我也曾經很憎恨的爸爸
[00:23:24.860 --> 00:23:28.780]  原來是他教我踩單車的
[00:23:28.780 --> 00:23:29.780]  他跟我說
[00:23:29.780 --> 00:23:32.380]  「你出生未足月」
[00:23:32.380 --> 00:23:34.020]  「多做運動會好的」
[00:23:34.020 --> 00:23:35.220]  「所以他叫我踩單車」
[00:23:35.220 --> 00:23:37.140]  「一踩他就放我」
[00:23:37.140 --> 00:23:39.540]  「叫我自己去」
[00:23:39.540 --> 00:23:43.740]  到我女兒出生
[00:23:43.740 --> 00:23:44.580]  五、六歲
[00:23:44.580 --> 00:23:48.420]  他買了第一輛三輪車給我女兒
[00:23:48.420 --> 00:23:51.060]  教她踩單車
[00:23:51.060 --> 00:23:53.620]  沒問題
[00:23:53.620 --> 00:23:56.140]  到我女兒八、九歲
[00:23:56.140 --> 00:23:58.980]  他買了一輛大單車
[00:23:58.980 --> 00:24:01.580]  我女兒只有八、九歲
[00:24:01.580 --> 00:24:05.340]  爸爸說要教她踩單車
[00:24:05.340 --> 00:24:08.820]  這就是問題
[00:24:08.820 --> 00:24:10.740]  然後每個星期六
[00:24:10.740 --> 00:24:11.740]  我要上班
[00:24:11.740 --> 00:24:13.380]  有時候要趕拖
[00:24:13.380 --> 00:24:15.420]  到了家裡
[00:24:15.420 --> 00:24:17.740]  爸爸和我女兒走到家附近的路上
[00:24:17.740 --> 00:24:19.180]  在那裡踩單車
[00:24:19.180 --> 00:24:21.300]  八十多歲的爸爸
[00:24:21.300 --> 00:24:23.660]  走路不是很行得通
[00:24:23.660 --> 00:24:27.220]  但他不斷扶著我女兒
[00:24:27.220 --> 00:24:30.620]  叫我女兒「你踩吧,你踩吧」
[00:24:30.620 --> 00:24:32.940]  有一次
[00:24:32.940 --> 00:24:35.660]  我看到我女兒掉在地上
[00:24:35.660 --> 00:24:37.100]  我忍不住
[00:24:37.100 --> 00:24:37.860]  我對著爸爸說
[00:24:37.860 --> 00:24:39.180]  「你怎麼搞的」
[00:24:39.180 --> 00:24:41.100]  「這麼危險的」
[00:24:41.100 --> 00:24:42.140]  「你不能走路」
[00:24:42.140 --> 00:24:43.580]  「女兒又這樣」
[00:24:43.580 --> 00:24:47.340]  「女兒跌倒了怎麼辦」
[00:24:47.340 --> 00:24:49.100]  我永遠無法忘記
[00:24:49.100 --> 00:24:50.580]  那天我爸爸
[00:24:50.580 --> 00:24:54.340]  就好像一個小朋友
[00:24:54.340 --> 00:24:58.260]  做錯事的小朋友
[00:24:58.260 --> 00:25:02.500]  其實我想你女兒學會踩單車
[00:25:02.500 --> 00:25:04.820]  像你一樣
[00:25:04.820 --> 00:25:10.460]  這樣又錯嗎
[00:25:10.460 --> 00:25:14.860]  頂子們
[00:25:14.860 --> 00:25:18.620]  我們真的很容易會忘記
[00:25:18.620 --> 00:25:19.580]  我們可能忘記
[00:25:19.580 --> 00:25:21.420]  我們爸爸媽媽怎樣教我們
[00:25:21.420 --> 00:25:23.860]  媽媽教我們煮菜
[00:25:23.860 --> 00:25:26.260]  爸爸教我們踩單車
[00:25:26.260 --> 00:25:29.020]  到現在又教我們下一代踩單車
[00:25:29.020 --> 00:25:30.660]  又可能遲些教我們孫子
[00:25:30.660 --> 00:25:34.900]  又跟著被我們女兒罵
[00:25:34.900 --> 00:25:39.980]  讓我們被提醒
[00:25:39.980 --> 00:25:41.700]  學習去感激
[00:25:41.700 --> 00:25:45.420]  第三,愛彼此饒恕與釋放
[00:25:45.420 --> 00:25:47.420]  《老家福音》六章三十七節
[00:25:47.420 --> 00:25:49.660]  我們一起讀
[00:25:49.660 --> 00:25:53.260]  「你們不要論斷人,就不必論斷」
[00:25:53.260 --> 00:25:57.020]  「你們不要定人的罪,就不必定罪」
[00:25:57.020 --> 00:26:01.180]  「你們要饒恕人,就必蒙饒恕」
[00:26:01.180 --> 00:26:05.820]  這裡說愛其實就是饒恕
[00:26:05.820 --> 00:26:07.580]  我們饒恕的時候
[00:26:07.580 --> 00:26:09.340]  我們就得著釋放
[00:26:09.340 --> 00:26:13.060]  這個饒恕原文是有釋放
[00:26:13.060 --> 00:26:14.540]  但當我們不饒恕的時候
[00:26:14.540 --> 00:26:17.940]  我們捆綁自己,也捆綁別人
[00:26:17.940 --> 00:26:21.620]  約瑟的故事很多人用來講饒恕
[00:26:21.620 --> 00:26:23.260]  有人用七點,有人用十二點
[00:26:23.260 --> 00:26:25.940]  不過你不用怕,我用三點
[00:26:25.940 --> 00:26:28.580]  不完全的,不過我講觸動我的三點
[00:26:28.580 --> 00:26:31.700]  第一點,叫做時間,三日
[00:26:31.700 --> 00:26:33.540]  這裡說約瑟見到他的哥哥
[00:26:33.540 --> 00:26:36.780]  將他們下在監裡三天
[00:26:36.780 --> 00:26:39.180]  我們看看三天之前約瑟怎樣
[00:26:39.180 --> 00:26:40.740]  這裡說約瑟見到他的哥哥來
[00:26:40.740 --> 00:26:43.020]  就認得他,不過裝不認識
[00:26:43.020 --> 00:26:46.500]  當陌生人,然後跟他們講很惡的說話
[00:26:46.500 --> 00:26:48.540]  問他們「你們從哪裡來」
[00:26:48.540 --> 00:26:51.220]  然後約瑟就說「我說你們是奸細」
[00:26:51.220 --> 00:26:53.820]  然後還要打發他們中間一個人
[00:26:53.820 --> 00:26:57.580]  回去其他的關係裡
[00:26:57.580 --> 00:26:58.820]  解經家就開始說
[00:26:58.820 --> 00:27:00.900]  「為什麼約瑟會這樣」
[00:27:00.900 --> 00:27:02.900]  有些就說「當然啦」
[00:27:02.900 --> 00:27:05.620]  「約瑟想讓他哥哥都知錯認罪」
[00:27:05.620 --> 00:27:07.020]  「給他們有機會」
[00:27:07.020 --> 00:27:07.860]  有些解經家就說
[00:27:07.860 --> 00:27:09.460]  「不是啊,約瑟想念辯雅文」
[00:27:09.460 --> 00:27:12.020]  「所以扣留他們,想辯雅文也來」
[00:27:12.020 --> 00:27:14.340]  如果你問我,約瑟為什麼會這樣
[00:27:14.340 --> 00:27:16.180]  我覺得只有兩個字
[00:27:16.180 --> 00:27:19.300]  「人性」
[00:27:19.300 --> 00:27:21.620]  我們是人來的
[00:27:21.620 --> 00:27:23.020]  當我們被人欺負
[00:27:23.020 --> 00:27:26.300]  然後見到欺負我們的人跪在這裡
[00:27:26.300 --> 00:27:30.260]  「嘩,你也有今天」
[00:27:30.260 --> 00:27:32.940]  可能就是人性的不老
[00:27:32.940 --> 00:27:34.900]  但三天之後,我們又去看看
[00:27:34.900 --> 00:27:37.340]  三天之後發生什麼事
[00:27:37.340 --> 00:27:39.020]  又用啟營的方式讀一讀
[00:27:39.020 --> 00:27:42.260]  到了第三天,約瑟對他們說「我是敬畏神的」
[00:27:42.260 --> 00:27:45.260]  「你們照我的話行,就可以存活」
[00:27:45.260 --> 00:27:47.260]  「你們不可辭職」
[00:27:47.260 --> 00:28:00.460]  「可以把你們的兄弟帶到我這裡來,如此你們的話便有證據」
[00:28:00.460 --> 00:28:03.620]  「你們也不至於死,他們就照樣而行」
[00:28:03.620 --> 00:28:05.220]  三天之後有什麼改變
[00:28:05.220 --> 00:28:07.220]  約瑟怎樣說自己
[00:28:07.220 --> 00:28:08.620]  他第一句說什麼
[00:28:08.620 --> 00:28:11.620]  「我是敬畏神的」
[00:28:11.620 --> 00:28:12.940]  然後呢
[00:28:12.940 --> 00:28:14.540]  那個方案改變了
[00:28:14.540 --> 00:28:15.860]  本來是怎樣
[00:28:15.860 --> 00:28:17.260]  多少個回去埃及
[00:28:17.260 --> 00:28:19.420]  記不記得
[00:28:19.420 --> 00:28:20.580]  一個回去
[00:28:20.580 --> 00:28:21.620]  其他留在這裡
[00:28:21.620 --> 00:28:23.460]  現在呢
[00:28:23.460 --> 00:28:24.700]  一個留在這裡
[00:28:24.700 --> 00:28:25.620]  其他回去
[00:28:25.620 --> 00:28:27.460]  是不是寬鬆了
[00:28:27.460 --> 00:28:29.220]  完全不同了
[00:28:29.220 --> 00:28:30.180]  但有些解傾家說
[00:28:30.180 --> 00:28:32.580]  「當然啦,因為他算過那筆帳」
[00:28:32.580 --> 00:28:35.100]  「覺得要搬糧食回去」
[00:28:35.100 --> 00:28:37.220]  「九個回去比較好」
[00:28:37.220 --> 00:28:38.500]  你問我,我覺得不是
[00:28:38.500 --> 00:28:40.340]  我覺得是那三天
[00:28:40.340 --> 00:28:43.100]  那三天讓他想清想楚
[00:28:43.100 --> 00:28:44.900]  讓他親眼見到上帝
[00:28:44.900 --> 00:28:46.340]  讓他提醒自己
[00:28:46.340 --> 00:28:47.860]  「我是敬畏上帝的」
[00:28:47.860 --> 00:28:49.940]  所以他有改變
[00:28:49.940 --> 00:28:52.020]  有些兄弟姐妹在Facebook問我
[00:28:52.020 --> 00:28:54.620]  「我也很想這樣」
[00:28:54.620 --> 00:28:57.500]  「面對很多事情的時候能夠冷靜下來」
[00:28:57.500 --> 00:28:58.380]  「有什麼方法」
[00:28:58.380 --> 00:29:01.500]  「有什麼方法令我們面對生活這麼多壓力」
[00:29:01.500 --> 00:29:03.180]  「可能你外出會被人撞的」
[00:29:03.180 --> 00:29:06.060]  「你知不知道現在自由行,很多人的」
[00:29:06.060 --> 00:29:08.300]  「被人的行李箱撞一撞」
[00:29:08.300 --> 00:29:09.260]  「不要發火」
[00:29:09.260 --> 00:29:11.300]  「要冷靜地面對」
[00:29:11.300 --> 00:29:13.420]  最近看了一條故事很有意思
[00:29:13.420 --> 00:29:15.260]  有個靈修大師
[00:29:15.260 --> 00:29:16.620]  有個年輕人就去請教他
[00:29:16.620 --> 00:29:18.380]  「我怎麼可以不要這麼衝動」
[00:29:18.380 --> 00:29:20.300]  「做決定的時候能夠」
[00:29:20.300 --> 00:29:21.740]  「真的等候上帝」
[00:29:21.740 --> 00:29:23.140]  他說「很簡單」
[00:29:23.140 --> 00:29:26.020]  「你做任何重大決定之前」
[00:29:26.020 --> 00:29:27.620]  「你要做一件事」
[00:29:27.620 --> 00:29:29.620]  「向前走七步」
[00:29:29.620 --> 00:29:31.740]  「向後走七步」
[00:29:31.740 --> 00:29:33.540]  「再向前走七步」
[00:29:33.540 --> 00:29:35.860]  「又再向後走七步」
[00:29:35.860 --> 00:29:37.900]  「又再向前走七步」
[00:29:37.900 --> 00:29:39.580]  「又再向後走七步」
[00:29:39.580 --> 00:29:42.900]  「那總共向前向後走了多少次」
[00:29:42.900 --> 00:29:43.420]  「三次」
[00:29:43.420 --> 00:29:45.100]  「這堂課比較聰明」
[00:29:45.100 --> 00:29:49.340]  (笑聲)
[00:29:49.340 --> 00:29:50.580]  「三次」
[00:29:50.580 --> 00:29:51.940]  他聽了
[00:29:51.940 --> 00:29:54.380]  回到家
[00:29:54.380 --> 00:29:55.700]  關了燈
[00:29:55.700 --> 00:29:57.300]  開門進房
[00:29:57.300 --> 00:30:01.580]  看到老婆旁邊睡了一個人
[00:30:01.580 --> 00:30:02.900]  「嘩」
[00:30:02.900 --> 00:30:05.100]  進廚房拿刀
[00:30:05.100 --> 00:30:06.940]  準備去斬
[00:30:06.940 --> 00:30:09.660]  突然想起靈修大師的話
[00:30:09.660 --> 00:30:11.860]  「向前走七步」
[00:30:11.860 --> 00:30:13.420]  「向後走七步」
[00:30:13.420 --> 00:30:14.580]  「向前」
[00:30:14.580 --> 00:30:15.900]  「向後」
[00:30:15.900 --> 00:30:18.260]  放下刀他覺得有事要做
[00:30:18.260 --> 00:30:21.740]  「起碼你要開燈」
[00:30:21.740 --> 00:30:23.260]  看看是誰也好
[00:30:23.260 --> 00:30:25.660]  就算是姦夫
[00:30:25.660 --> 00:30:26.500]  看看是誰也好
[00:30:26.500 --> 00:30:27.740]  一開燈
[00:30:27.740 --> 00:30:29.340]  原來是他媽媽
[00:30:29.340 --> 00:30:32.820]  他媽媽來探望他太太
[00:30:32.820 --> 00:30:36.300]  他太太說「留在這裡」
[00:30:36.300 --> 00:30:41.900]  所以有時不要太衝動
[00:30:41.900 --> 00:30:46.100]  有很多事我們看的很有限
[00:30:46.100 --> 00:30:47.340]  激氣的時候
[00:30:47.340 --> 00:30:48.220]  記住
[00:30:48.220 --> 00:30:49.340]  「怎樣」
[00:30:49.340 --> 00:30:51.060]  「向前走七步」
[00:30:51.060 --> 00:30:52.060]  「向後走七步」
[00:30:52.060 --> 00:30:53.100]  「走多少次」
[00:30:53.100 --> 00:30:55.300]  「三次」
[00:30:55.300 --> 00:30:57.140]  「This is time」
[00:30:57.140 --> 00:30:58.500]  「時間」
[00:30:58.500 --> 00:30:59.700]  第二
[00:30:59.700 --> 00:31:01.820]  我覺得另外一樣東西很重要的
[00:31:01.820 --> 00:31:03.860]  叫做「timing」
[00:31:03.860 --> 00:31:05.740]  「時機」
[00:31:05.740 --> 00:31:07.180]  很多人覺得
[00:31:07.180 --> 00:31:08.340]  饒恕就是
[00:31:08.340 --> 00:31:09.700]  「我要饒恕,回去」
[00:31:09.700 --> 00:31:13.180]  「我要饒恕,很大量」
[00:31:13.180 --> 00:31:14.380]  不行的
[00:31:14.380 --> 00:31:15.940]  要有時機的
[00:31:15.940 --> 00:31:17.940]  要有timing的
[00:31:17.940 --> 00:31:19.340]  這裡
[00:31:19.340 --> 00:31:21.220]  藥室看到一些東西
[00:31:21.220 --> 00:31:23.900]  他看到他哥哥開始有悔意
[00:31:23.900 --> 00:31:27.460]  42章21,22節
[00:31:27.460 --> 00:31:31.180]  他看到要囚禁哥哥的時候
[00:31:31.180 --> 00:31:31.820]  他們在說
[00:31:31.820 --> 00:31:33.860]  「我們在兄弟身上有罪」
[00:31:33.860 --> 00:31:35.780]  「他哀求我的時候」
