
[00:00:00.000 --> 00:00:02.880]  中國人的農曆新年快要到來
[00:18:24.120 --> 00:18:25.120]  獨生的意思
[00:18:25.120 --> 00:18:27.120]  有翻譯就是說
[00:18:27.120 --> 00:18:28.120]  你所愛
[00:18:28.120 --> 00:18:29.120]  你所摯愛的
[00:18:29.120 --> 00:18:33.120]  你如珠如寶所寶貴的兒子
[00:18:33.120 --> 00:18:36.120]  你每天都要跟他玩耍
[00:18:36.120 --> 00:18:37.120]  看著他長大
[00:18:37.120 --> 00:18:40.120]  培育他、教導他、輔哲他
[00:18:40.120 --> 00:18:43.120]  你所愛的兒子
[00:18:43.120 --> 00:18:45.120]  每天都見到的
[00:18:45.120 --> 00:18:49.120]  如珠如寶的
[00:18:49.120 --> 00:18:50.120]  帶著你的兒子
[00:18:50.120 --> 00:18:52.120]  你去獻上
[00:18:52.120 --> 00:18:54.120]  在這個形容裡面
[00:18:54.120 --> 00:18:56.120]  我們有一個反向的思想
[00:18:56.120 --> 00:18:58.120]  就是其實我們所敬拜
[00:18:58.120 --> 00:19:00.120]  我們所侍奉的神
[00:19:00.120 --> 00:19:04.120]  我們是怎樣對待他的呢
[00:19:04.120 --> 00:19:06.120]  今天我們有所寶貴的東西
[00:19:06.120 --> 00:19:09.120]  今天我們有所珍貴的事情
[00:19:09.120 --> 00:19:15.120]  我們捍衛很重要的神
[00:19:15.120 --> 00:19:16.120]  你怎樣形容呢
[00:19:16.120 --> 00:19:18.120]  你說你是敬畏神
[00:19:18.120 --> 00:19:20.120]  你很愛你的神
[00:19:20.120 --> 00:19:26.120]  你怎樣形容你愛你的神呢
[00:19:26.120 --> 00:19:28.120]  怎樣形容你敬畏
[00:19:28.120 --> 00:19:30.120]  可能是一些行動
[00:19:30.120 --> 00:19:33.120]  你怎樣形容呢
[00:19:33.120 --> 00:19:37.120]  實在是一個很重大的挑戰
[00:19:37.120 --> 00:19:40.120]  有時候我們忘記
[00:19:40.120 --> 00:19:44.120]  剛才我們所唱的詩歌
[00:19:44.120 --> 00:19:47.120]  我們所讀的經文
[00:19:47.120 --> 00:19:48.120]  都要提醒我們
[00:19:48.120 --> 00:19:53.120]  神的屬性、神的偉大
[00:19:53.120 --> 00:19:57.120]  我們應該傳頌我們神的名字
[00:19:57.120 --> 00:19:59.120]  神的名字是這麼偉大
[00:19:59.120 --> 00:20:00.120]  我們要傳頌
[00:20:00.120 --> 00:20:04.120]  我們要傳頌我們神的名字
[00:20:04.120 --> 00:20:06.120]  是甚麼一種形容呢
[00:20:06.120 --> 00:20:09.120]  是甚麼一種行動呢
[00:20:09.120 --> 00:20:12.120]  但很多時候我們都沒有去思想
[00:20:12.120 --> 00:20:14.120]  或者是有困難
[00:20:14.120 --> 00:20:17.120]  有困難所以不容易
[00:20:17.120 --> 00:20:20.120]  但我們要學習怎樣去形容
[00:20:20.120 --> 00:20:21.120]  用我們的說話
[00:20:21.120 --> 00:20:22.120]  用我們的行動
[00:20:22.120 --> 00:20:25.120]  去表達我們對神的敬畏
[00:20:25.120 --> 00:20:29.120]  在以色列這個民族裏
[00:20:29.120 --> 00:20:31.120]  經歷過很多苦難
[00:20:31.120 --> 00:20:36.120]  特別是在國家滅亡的時候
[00:20:36.120 --> 00:20:39.120]  猶大國在主前的586年
[00:20:39.120 --> 00:20:43.120]  被巴比倫所滅國
[00:20:43.120 --> 00:20:47.120]  神在先知的口中應許
[00:20:47.120 --> 00:20:50.120]  七十年之後
[00:20:50.120 --> 00:20:53.120]  你們會回到耶路撒冷
[00:20:53.120 --> 00:20:56.120]  為我重建聖殿
[00:20:56.120 --> 00:20:58.120]  為神重建聖殿
[00:20:58.120 --> 00:21:00.120]  七十年
[00:21:00.120 --> 00:21:03.120]  等了這麼多年
[00:21:03.120 --> 00:21:07.120]  神的承諾果然實現
[00:21:07.120 --> 00:21:11.120]  在波斯王古烈元年的時候
[00:21:11.120 --> 00:21:15.120]  可以帶著一班以色列人
[00:21:15.120 --> 00:21:18.120]  一班以色列人可以回去耶路撒冷
[00:21:18.120 --> 00:21:20.120]  來重建神的聖殿
[00:21:20.120 --> 00:21:23.120]  四萬多人帶著金銀珠寶
[00:21:23.120 --> 00:21:25.120]  帶著建築的材料
[00:21:25.120 --> 00:21:27.120]  帶著興奮的心情
[00:21:27.120 --> 00:21:29.120]  回去建造聖殿
[00:21:29.120 --> 00:21:30.120]  為什麼呢?
[00:21:30.120 --> 00:21:32.120]  因為聖殿的象徵就是
[00:21:32.120 --> 00:21:36.120]  神在他們中間
[00:21:36.120 --> 00:21:37.120]  聖殿的象徵就是
[00:21:37.120 --> 00:21:40.120]  神與他們同在
[00:21:40.120 --> 00:21:42.120]  很興奮
[00:21:42.120 --> 00:21:45.120]  回去興建聖殿的地基
[00:21:45.120 --> 00:21:46.120]  立好地基
[00:21:46.120 --> 00:21:48.120]  大家一起去讚美神
[00:21:48.120 --> 00:21:50.120]  然後再想做多一點的時候
[00:21:50.120 --> 00:21:52.120]  有人就說
[00:21:52.120 --> 00:21:53.120]  你們不能做
[00:21:53.120 --> 00:21:56.120]  因為違反政府的規例
[00:21:56.120 --> 00:21:58.120]  我們不可以繼續了
[00:21:58.120 --> 00:22:01.120]  大家都很愕然
[00:22:01.120 --> 00:22:02.120]  今天不能開工
[00:22:02.120 --> 00:22:03.120]  明天不能開工
[00:22:03.120 --> 00:22:04.120]  後天也不能開工
[00:22:04.120 --> 00:22:05.120]  今年做不到
[00:22:05.120 --> 00:22:06.120]  明年做不到
[00:22:06.120 --> 00:22:08.120]  後年也做不到
[00:22:08.120 --> 00:22:10.120]  等了多少年呢?
[00:22:10.120 --> 00:22:11.120]  聖經的記載
[00:22:11.120 --> 00:22:15.120]  是足足等了十六年的時間
[00:22:15.120 --> 00:22:16.120]  這十六年的時間
[00:22:16.120 --> 00:22:19.120]  他們沒有計劃
[00:22:19.120 --> 00:22:21.120]  他們沒有資源
[00:22:21.120 --> 00:22:23.120]  他們沒有韌力
[00:22:23.120 --> 00:22:24.120]  也不是
[00:22:24.120 --> 00:22:28.120]  是因為他們沒有敬畏神的心
[00:22:28.120 --> 00:22:31.120]  為什麼這樣來判斷呢?
[00:22:31.120 --> 00:22:33.120]  因為
[00:22:33.120 --> 00:22:35.120]  在這十六年裡面
[00:22:35.120 --> 00:22:38.120]  他們不是什麼都沒有做的
[00:22:38.120 --> 00:22:43.120]  他們為自己種植大麥
[00:22:43.120 --> 00:22:45.120]  為自己種植葡萄
[00:22:45.120 --> 00:22:47.120]  為自己建造房屋
[00:22:47.120 --> 00:22:49.120]  聖經裡面特別提到
[00:22:49.120 --> 00:22:53.120]  建造的是有天花頂的房屋
[00:22:53.120 --> 00:22:58.120]  今天我們說豪宅
[00:22:58.120 --> 00:23:01.120]  先知說
[00:23:01.120 --> 00:23:03.120]  你們為什麼這樣做呢?
[00:23:03.120 --> 00:23:04.120]  你們種植
[00:23:04.120 --> 00:23:05.120]  失收
[00:23:05.120 --> 00:23:08.120]  你們釀製的葡萄酒
[00:23:08.120 --> 00:23:11.120]  都不能夠符合標準
[00:23:11.120 --> 00:23:13.120]  或者你積蓄的財寶
[00:23:13.120 --> 00:23:17.120]  你的錢袋都要破爛
[00:23:17.120 --> 00:23:18.120]  為什麼呢?
[00:23:18.120 --> 00:23:22.120]  因為你們沒有將神放在首位
[00:23:22.120 --> 00:23:26.120]  今天我們看到很多人都忽略了靈性生活
[00:23:26.120 --> 00:23:30.120]  有很多人到處尋找真神
[00:23:30.120 --> 00:23:32.120]  教會一個屬靈的群體
[00:23:32.120 --> 00:23:37.120]  我們應該為神來作炎作光
[00:23:37.120 --> 00:23:40.120]  我們應該來為主作見證
[00:23:40.120 --> 00:23:42.120]  領人歸主
[00:23:42.120 --> 00:23:45.120]  這些是我們的使命
[00:23:45.120 --> 00:23:49.120]  是我們的任務
[00:23:49.120 --> 00:23:53.120]  當其時哈鬼先知去講論
[00:23:53.120 --> 00:23:56.120]  去提醒神的子民
[00:23:56.120 --> 00:23:58.120]  他們就起來回應
[00:23:58.120 --> 00:24:01.120]  重建聖殿
[00:24:01.120 --> 00:24:06.120]  讓人看到神在以色列人中間
[00:24:06.120 --> 00:24:09.120]  今天我們都希望
[00:24:09.120 --> 00:24:11.120]  弟兄姊妹
[00:24:11.120 --> 00:24:16.120]  神在我們中間
[00:24:16.120 --> 00:24:20.120]  事件背後顯出神的要求
[00:24:20.120 --> 00:24:22.120]  對神的敬畏
[00:24:22.120 --> 00:24:25.120]  事件背後要讓人知道
[00:24:25.120 --> 00:24:29.120]  我們是以神為我們生命的主宰
[00:24:29.120 --> 00:24:33.120]  以神為我們生命的主宰
[00:24:33.120 --> 00:24:35.120]  當阿伯拉凱面對
[00:24:35.120 --> 00:24:38.120]  獻以撒伊樂的試驗的時候
[00:24:38.120 --> 00:24:41.120]  他都會很慘痛
[00:24:41.120 --> 00:24:42.120]  為什麼呢?
[00:24:42.120 --> 00:24:48.120]  因為要將他所珍愛的拿走
[00:24:48.120 --> 00:24:51.120]  所寶貴的拿走
[00:24:51.120 --> 00:24:54.120]  神呀!為什麼你這麼殘忍?
[00:24:54.120 --> 00:24:56.120]  神呀!為什麼你這麼不講道理?
[00:24:56.120 --> 00:24:58.120]  這些心聲
[00:24:58.120 --> 00:25:00.120]  是不是阿伯拉凱的心聲呢?
[00:25:00.120 --> 00:25:02.120]  還是我們今天人的心聲
[00:25:02.120 --> 00:25:05.120]  就是拿走最好的最寶貴的
[00:25:05.120 --> 00:25:07.120]  我們就說
[00:25:07.120 --> 00:25:10.120]  神呀!你這麼殘忍
[00:25:10.120 --> 00:25:12.120]  你這麼不講道理
[00:25:12.120 --> 00:25:14.120]  我不相信你
[00:25:14.120 --> 00:25:17.120]  很多人都是這樣想的
[00:25:17.120 --> 00:25:24.120]  當正中他的要害的時候
[00:25:24.120 --> 00:25:27.120]  就放棄信靠神
[00:25:27.120 --> 00:25:30.120]  神給我們的恩典豐盛
[00:25:30.120 --> 00:25:32.120]  我們忘記了嗎?
[00:25:32.120 --> 00:25:36.120]  但是在掙扎的時候
[00:25:36.120 --> 00:25:38.120]  我們就看到
[00:25:38.120 --> 00:25:45.120]  很多人都因為這樣而棄信仰
[00:25:45.120 --> 00:25:49.120]  在舊聖經裡面有一個人物叫以斯帖
[00:25:49.120 --> 00:25:51.120]  以斯帖
[00:25:51.120 --> 00:25:54.120]  他在波斯王阿哈徐老
[00:25:54.120 --> 00:25:56.120]  他選拔另一個皇后的時候
[00:25:56.120 --> 00:25:58.120]  被選上
[00:25:58.120 --> 00:26:01.120]  是猶太人的族系
[00:26:01.120 --> 00:26:05.120]  成為皇后是何等的尊貴
[00:26:05.120 --> 00:26:09.120]  本來他的名字叫哈大沙
[00:26:09.120 --> 00:26:12.120]  改名叫以斯帖,是不是很好聽?
[00:26:12.120 --> 00:26:15.120]  好聽的名字,很尊貴
[00:26:15.120 --> 00:26:18.120]  我中間有很多人叫以斯帖
[00:26:18.120 --> 00:26:22.120]  過著無憂無慮的生活
[00:26:22.120 --> 00:26:24.120]  過著宮廷的生活
[00:26:24.120 --> 00:26:30.120]  過著豪華而又能夠休閒的生活
[00:26:30.120 --> 00:26:35.120]  不用再擔心,不用再憂慮
[00:26:35.120 --> 00:26:38.120]  但是當他們的人民
[00:26:38.120 --> 00:26:40.120]  當他們的族民
[00:26:40.120 --> 00:26:42.120]  猶太人面對困難
[00:26:42.120 --> 00:26:47.120]  面對滅族的危險的時候
[00:26:47.120 --> 00:26:50.120]  他都不知道怎麼辦
[00:26:50.120 --> 00:26:52.120]  他叔叔沒抵改就說
[00:26:52.120 --> 00:26:55.120]  快點快點去見皇帝
[00:26:55.120 --> 00:26:56.120]  向他求情
[00:26:56.120 --> 00:26:59.120]  找方法來幫我們解脫
[00:26:59.120 --> 00:27:01.120]  他的反應是什麼?
[00:27:01.120 --> 00:27:03.120]  第一
[00:27:03.120 --> 00:27:06.120]  我很久沒有見皇帝了
[00:27:06.120 --> 00:27:08.120]  第二
[00:27:08.120 --> 00:27:11.120]  如果我就這樣去見皇帝
[00:27:11.120 --> 00:27:12.120]  沒有許可的話
[00:27:12.120 --> 00:27:15.120]  是會被處死的
[00:27:15.120 --> 00:27:17.120]  第三
[00:27:17.120 --> 00:27:19.120]  我都不知道怎麼說
[00:27:19.120 --> 00:27:26.120]  這樣回覆沒抵改的時候
[00:27:26.120 --> 00:27:28.120]  沒抵改說了一句話
[00:27:28.120 --> 00:27:31.120]  他說:焉知你得了皇后的位份
[00:27:31.120 --> 00:27:35.120]  不是為現今的機會嗎?
[00:27:35.120 --> 00:27:39.120]  今天我們得到這個名譽地位
[00:27:39.120 --> 00:27:41.120]  我們的成就
[00:27:41.120 --> 00:27:45.120]  我們的學業有這麼好的成績
[00:27:45.120 --> 00:27:53.120]  不是為了神要你做的事情嗎?
[00:27:53.120 --> 00:27:56.120]  正正是我們的提醒
[00:27:56.120 --> 00:27:58.120]  原來這一切
[00:27:58.120 --> 00:28:01.120]  是神給我們的
[00:28:01.120 --> 00:28:05.120]  為了讓我們去侍奉神
[00:28:05.120 --> 00:28:07.120]  榮耀神
[00:28:07.120 --> 00:28:11.120]  阿伯拉罕帶著兒子以撒去獻祭的時候
[00:28:11.120 --> 00:28:13.120]  明白神的吩咐
[00:28:13.120 --> 00:28:14.120]  清早起來
[00:28:14.120 --> 00:28:17.120]  被上爐帶著兩個僕人和以撒一起去
[00:28:17.120 --> 00:28:20.120]  摩尼亞地的山上
[00:28:20.120 --> 00:28:24.120]  聖經裡面沒有特別記載當時有什麼聲音
[00:28:24.120 --> 00:28:26.120]  沒什麼交談
[00:28:26.120 --> 00:28:27.120]  沒什麼討論
[00:28:27.120 --> 00:28:29.120]  又沒什麼掙扎
[00:28:29.120 --> 00:28:32.120]  一切都很平靜
[00:28:32.120 --> 00:28:35.120]  我們說
[00:28:35.120 --> 00:28:38.120]  發生重要事情的死籍
[00:28:38.120 --> 00:28:40.120]  不是的
[00:28:40.120 --> 00:28:43.120]  其實我們看回事件的記載的時候
[00:28:43.120 --> 00:28:48.120]  我們看到一切都是很暢順的
[00:28:48.120 --> 00:28:50.120]  很暢順
[00:28:50.120 --> 00:28:51.120]  暢順成怎樣呢?
[00:28:51.120 --> 00:28:54.120]  就是
[00:28:54.120 --> 00:28:56.120]  沒有爭吵
[00:28:56.120 --> 00:28:57.120]  沒有掙扎
[00:28:57.120 --> 00:28:58.120]  沒有拒絕
[00:28:58.120 --> 00:29:02.120]  沒有追逐
[00:29:02.120 --> 00:29:06.120]  原來神的吩咐不單止是吩咐阿伯拉罕
[00:29:06.120 --> 00:29:08.120]  同樣的
[00:29:08.120 --> 00:29:10.120]  讓以撒都知道
[00:29:10.120 --> 00:29:13.120]  明白神的心意
[00:29:13.120 --> 00:29:17.120]  你喜歡聽神的吩咐嗎?
[00:29:17.120 --> 00:29:19.120]  當我們嘗過天因的滋味的時候
[00:29:19.120 --> 00:29:21.120]  當我們嘗過主因的滋味的時候
[00:29:21.120 --> 00:29:23.120]  我們知道
[00:29:23.120 --> 00:29:25.120]  神所做的事情
[00:29:25.120 --> 00:29:26.120]  臨到我們的事情
[00:29:26.120 --> 00:29:28.120]  都是有祂的美意的
[00:29:28.120 --> 00:29:29.120]  因為
[00:29:29.120 --> 00:29:36.120]  神是我們生命的主宰
[00:29:36.120 --> 00:29:40.120]  在初期教會
[00:29:40.120 --> 00:29:41.120]  發展得很快
[00:29:41.120 --> 00:29:43.120]  福音傳得很廣
[00:29:43.120 --> 00:29:49.120]  由以色列傳到大馬式
[00:29:49.120 --> 00:29:51.120]  今天是敘利亞
[00:29:51.120 --> 00:29:52.120]  土耳其
[00:29:52.120 --> 00:29:54.120]  當日的小阿西亞
[00:29:54.120 --> 00:29:55.120]  很多人信耶穌
[00:29:55.120 --> 00:29:58.120]  直到意大利羅馬
[00:29:58.120 --> 00:30:00.120]  斯班牙的地方
[00:30:00.120 --> 00:30:02.120]  很多人信耶穌
[00:30:02.120 --> 00:30:05.120]  試圖建立很多教會
[00:30:05.120 --> 00:30:07.120]  以地方來命名
[00:30:07.120 --> 00:30:09.120]  當時有一個教會叫做
[00:30:09.120 --> 00:30:13.120]  史美娜教會
[00:30:13.120 --> 00:30:14.120]  是很蓬勃的
[00:30:14.120 --> 00:30:16.120]  我們知道
[00:30:16.120 --> 00:30:18.120]  啟示錄形容
[00:30:18.120 --> 00:30:23.120]  是致死中心的教會
[00:30:23.120 --> 00:30:25.120]  致死中心的教會
[00:30:25.120 --> 00:30:28.120]  當時羅馬政府迫害的時候
[00:30:28.120 --> 00:30:33.120]  是專抓基督徒和基督徒的領袖
[00:30:33.120 --> 00:30:35.120]  貝卓娜有當時的領袖
[00:30:35.120 --> 00:30:38.120]  波雷格
[00:30:38.120 --> 00:30:39.120]  他年紀不小
[00:30:39.120 --> 00:30:41.120]  86歲
[00:30:41.120 --> 00:30:45.120]  巡撫和叮叮捉住他的時候
[00:30:45.120 --> 00:30:47.120]  慫恿他
[00:30:47.120 --> 00:30:48.120]  你發誓吧
[00:30:48.120 --> 00:30:51.120]  你發誓放棄信仰
[00:30:51.120 --> 00:30:53.120]  不信靠耶穌基督
[00:30:53.120 --> 00:30:56.120]  你當眾咒罵耶穌基督的名字
[00:30:56.120 --> 00:30:58.120]  我們就放過你
[00:30:58.120 --> 00:31:00.120]  不用死
[00:31:00.120 --> 00:31:05.120]  說幾句話就可以了
[00:31:05.120 --> 00:31:08.120]  波雷格說
[00:31:08.120 --> 00:31:10.120]  神對我這麼好
[00:31:10.120 --> 00:31:12.120]  我為什麼要這樣做
[00:31:12.120 --> 00:31:14.120]  神這麼愛我
[00:31:14.120 --> 00:31:16.120]  我為什麼要這樣說
[00:31:16.120 --> 00:31:18.120]  神為我捨去生命
[00:31:18.120 --> 00:31:19.120]  我得了生命
[00:31:19.120 --> 00:31:22.120]  我得了救恩得永生
[00:31:22.120 --> 00:31:23.120]  你再不說的時候
[00:31:23.120 --> 00:31:24.120]  我們放野獸出來
[00:31:24.120 --> 00:31:26.120]  有獅子老虎咬死你
[00:31:26.120 --> 00:31:30.120]  不然我用火燒死你
[00:31:30.120 --> 00:31:32.120]  他怎麼回答呢
[00:31:32.120 --> 00:31:35.120]  他說你儘管放吧
[00:31:35.120 --> 00:31:38.120]  你儘管燃燒吧
[00:31:38.120 --> 00:31:41.120]  因為火很快熄滅
[00:31:41.120 --> 00:31:45.120]  但是永遠的火就快淋到你了
[00:31:45.120 --> 00:31:48.120]  因為你不信耶穌
[00:31:48.120 --> 00:31:53.120]  我們看到
[00:31:53.120 --> 00:31:55.120]  是姆拿教會
[00:31:55.120 --> 00:31:56.120]  波雷格
[00:31:56.120 --> 00:31:57.120]  為主殉道
[00:31:57.120 --> 00:32:01.120]  為什麼他能夠這樣做
[00:32:01.120 --> 00:32:05.120]  因為他嘗過主恩的滋味
[00:32:05.120 --> 00:32:07.120]  他知道淋到這事情
[00:32:07.120 --> 00:32:08.120]  淋到他身上的
[00:32:08.120 --> 00:32:13.120]  都是美事
[00:32:31.120 --> 00:32:34.120]  不能作我的門徒
[00:32:34.120 --> 00:32:37.120]  是對等的要求
[00:32:37.120 --> 00:32:39.120]  舊的聖經和新的聖經
[00:32:39.120 --> 00:32:41.120]  耶穌同樣的要求我們
[00:32:41.120 --> 00:32:44.120]  就是愛他
[00:32:44.120 --> 00:32:48.120]  超過自己的性命
[00:32:48.120 --> 00:32:51.120]  一切
[00:32:51.120 --> 00:32:52.120]  如果不是的時候
[00:32:52.120 --> 00:32:55.120]  是不配作我的門徒
[00:32:55.120 --> 00:32:57.120]  這段聖經大家不是很喜歡去讀的
[00:32:57.120 --> 00:32:59.120]  或者是不常常讀的
[00:32:59.120 --> 00:33:02.120]  記住就在路加福音十四章
[00:33:02.120 --> 00:33:04.120]  二十六至二十七節
[00:33:04.120 --> 00:33:05.120]  回去慢慢讀
[00:33:05.120 --> 00:33:06.120]  再重新讀
[00:33:06.120 --> 00:33:10.120]  再思考主耶穌對我們的要求
[00:33:10.120 --> 00:33:14.120]  就是愛耶穌
[00:33:14.120 --> 00:33:17.120]  甚至是超過自己的性命
[00:33:17.120 --> 00:33:23.120]  才能夠配作神的門徒
[00:33:23.120 --> 00:33:27.120]  是不是很慘烈
[00:33:27.120 --> 00:33:29.120]  很慘烈的要求
[00:33:29.120 --> 00:33:31.120]  這個考驗是很重大
[00:33:31.120 --> 00:33:32.120]  所以我們說
[00:33:32.120 --> 00:33:33.120]  又新又重大
[00:33:33.120 --> 00:33:35.120]  因為我們從來都未
[00:33:35.120 --> 00:33:37.120]  未面對過的
[00:33:37.120 --> 00:33:39.120]  阿伯拉罕和以撒
[00:33:39.120 --> 00:33:42.120]  從來都未面對過的
[00:33:42.120 --> 00:33:45.120]  今天我們讀到
[00:33:45.120 --> 00:33:47.120]  我們說是
[00:33:47.120 --> 00:33:49.120]  很特別的
[00:33:49.120 --> 00:33:53.120]  神的預備
[00:33:53.120 --> 00:33:54.120]  神的預備
[00:33:54.120 --> 00:33:56.120]  是始終如一的
[00:33:56.120 --> 00:33:59.120]  我們說神始終的預備
[00:33:59.120 --> 00:34:01.120]  在經文所說的就是
[00:34:01.120 --> 00:34:03.120]  神必為自己預備
[00:34:03.120 --> 00:34:10.120]  其實在以撒和雅各對話的時候
[00:34:10.120 --> 00:34:12.120]  以撒
[00:34:12.120 --> 00:34:14.120]  阿伯拉罕不是雅各
[00:34:14.120 --> 00:34:17.120]  以撒問他爸爸阿伯拉罕
[00:34:17.120 --> 00:34:19.120]  什麼都齊了
[00:34:19.120 --> 00:34:21.120]  有梵制的柴
[00:34:21.120 --> 00:34:23.120]  有火有刀
[00:34:23.120 --> 00:34:26.120]  但是就沒有這個
[00:34:26.120 --> 00:34:28.120]  獻梵制的羊羔
[00:34:28.120 --> 00:34:30.120]  阿伯拉罕怎麼回答呢
[00:34:30.120 --> 00:34:33.120]  神必自己預備
[00:34:33.120 --> 00:34:34.120]  早就說了
[00:34:34.120 --> 00:34:38.120]  神必自己預備
[00:34:38.120 --> 00:34:41.120]  以撒的心裡面怎麼想呢
[00:34:41.120 --> 00:34:47.120]  神必自己預備
[00:34:47.120 --> 00:34:49.120]  看不到
[00:34:49.120 --> 00:34:51.120]  他會不會想
[00:34:51.120 --> 00:34:53.120]  我也知道
[00:34:53.120 --> 00:34:54.120]  以撒會不會這樣想
[00:34:54.120 --> 00:34:56.120]  我也知道
[00:34:56.120 --> 00:35:00.120]  神預備的就是我
[00:35:00.120 --> 00:35:02.120]  就是我
[00:35:02.120 --> 00:35:05.120]  做梵制的祭神
[00:35:05.120 --> 00:35:06.120]  當然了
[00:35:06.120 --> 00:35:07.120]  牧師呼籲大家
[00:35:07.120 --> 00:35:10.120]  來到這裡去獻賞
[00:35:10.120 --> 00:35:12.120]  始終都是弟兄姊妹
[00:35:12.120 --> 00:35:15.120]  來到這裡去獻成梵制
[00:35:15.120 --> 00:35:16.120]  作犧牲
[00:35:16.120 --> 00:35:18.120]  大家會不會這樣想
[00:35:18.120 --> 00:35:20.120]  可能會這樣想
[00:35:20.120 --> 00:35:23.120]  但是這裡的要求是神要求
[00:35:23.120 --> 00:35:25.120]  當然就是我們說
[00:35:25.120 --> 00:35:27.120]  神必定預備
[00:35:27.120 --> 00:35:30.120]  所以那個地方要改名
[00:35:30.120 --> 00:35:32.120]  有一個特別的命名
[00:35:32.120 --> 00:35:33.120]  阿伯拉罕特別的命名
[00:35:33.120 --> 00:35:35.120]  結果那裡叫耶和華爾勒
[00:35:35.120 --> 00:35:39.120]  就是看顧預備和供應
[00:35:39.120 --> 00:35:43.120]  神必親自的預備
[00:35:43.120 --> 00:35:45.120]  耶和華爾勒
[00:35:45.120 --> 00:35:50.120]  神必定親自的預備
[00:35:50.120 --> 00:35:53.120]  我們說
[00:35:53.120 --> 00:35:55.120]  看到這段經文記載
[00:35:55.120 --> 00:35:57.120]  令人心驚膽顫
[00:35:57.120 --> 00:36:01.120]  但是聽到神必定預備的意思就是說
[00:36:01.120 --> 00:36:03.120]  我們的呈獻
[00:36:03.120 --> 00:36:04.120]  我們面對的考驗
[00:36:04.120 --> 00:36:07.120]  我們願意付賞的時候
[00:36:07.120 --> 00:36:12.120]  神有更美好的準備
[00:36:12.120 --> 00:36:19.120]  在創世紀
[00:36:19.120 --> 00:36:21.120]  第五十章我們記載了
[00:36:21.120 --> 00:36:25.120]  阿伯拉罕的室
[00:36:25.120 --> 00:36:27.120]  他的兒子
[00:36:27.120 --> 00:36:28.120]  他的孫
[00:36:28.120 --> 00:36:29.120]  他的室
[00:36:29.120 --> 00:36:32.120]  他的室叫約室
[00:36:32.120 --> 00:36:35.120]  怎樣和他的十個哥哥來聊天
[00:36:35.120 --> 00:36:37.120]  讓我們看到
[00:36:37.120 --> 00:36:39.120]  原來阿伯拉罕和以實
[00:36:39.120 --> 00:36:43.120]  他的見證 記載他的事情
[00:36:43.120 --> 00:36:45.120]  正正在他的後裔裡面
[00:36:45.120 --> 00:36:48.120]  繼續體現
[00:36:48.120 --> 00:36:50.120]  約室我們知道就是
[00:36:50.120 --> 00:36:51.120]  爸爸所寵愛的雅各
[00:36:51.120 --> 00:36:53.120]  很愛他的
[00:36:53.120 --> 00:36:55.120]  所以就為他做採衣哥哥
[00:36:55.120 --> 00:36:56.120]  十個哥哥
[00:36:56.120 --> 00:36:58.120]  不值得
[00:36:58.120 --> 00:36:59.120]  所以就將他
[00:36:59.120 --> 00:37:02.120]  把他埋到遠遠的地方
[00:37:02.120 --> 00:37:03.120]  最後去了埃及
[00:37:03.120 --> 00:37:05.120]  成為奴隸
[00:37:05.120 --> 00:37:07.120]  成為奴隸的日子很慘的
[00:37:07.120 --> 00:37:09.120]  很痛苦的
[00:37:09.120 --> 00:37:10.120]  非人化
[00:37:10.120 --> 00:37:12.120]  但我們知道
[00:37:12.120 --> 00:37:13.120]  最後
[00:37:13.120 --> 00:37:19.120]  約室都成為埃及的宰相
[00:37:19.120 --> 00:37:22.120]  到饑荒的時候
[00:37:22.120 --> 00:37:25.120]  雅各和他十一個兒子
[00:37:25.120 --> 00:37:26.120]  都不能倖免
[00:37:26.120 --> 00:37:28.120]  最後要到埃及
[00:37:28.120 --> 00:37:31.120]  去買糧食
[00:37:31.120 --> 00:37:34.120]  有機會讓他們兄弟相遇
[00:37:34.120 --> 00:37:37.120]  大家都很開心
[00:37:37.120 --> 00:37:39.120]  一切都性平
[00:37:39.120 --> 00:37:41.120]  一家人團聚
[00:37:41.120 --> 00:37:43.120]  但當雅各面對死亡的時候
[00:37:43.120 --> 00:37:46.120]  他十個哥哥心裡面都很懼怕
[00:37:46.120 --> 00:37:47.120]  很擔心
[00:37:47.120 --> 00:37:52.120]  因為約室會不會報復呢
[00:37:52.120 --> 00:37:55.120]  在雅各離開世界之後
[00:37:55.120 --> 00:37:58.120]  約室那十個哥哥更加害怕
[00:37:58.120 --> 00:38:01.120]  但約室對他這十個哥哥這樣說
[00:38:01.120 --> 00:38:03.120]  是這樣說的
[00:38:03.120 --> 00:38:05.120]  不要害怕
[00:38:05.120 --> 00:38:07.120]  我豈能代替神呢
[00:38:07.120 --> 00:38:10.120]  從前你們的意思是要害我
[00:38:10.120 --> 00:38:11.120]  但神的意思
[00:38:11.120 --> 00:38:12.120]  原是好的
[00:38:12.120 --> 00:38:14.120]  要保存許多人的性命
[00:38:14.120 --> 00:38:18.120]  成就今日的光景
[00:38:18.120 --> 00:38:20.120]  神的意思是好的
[00:38:20.120 --> 00:38:26.120]  因為就是為大家預備
[00:38:26.120 --> 00:38:28.120]  不要想
[00:38:28.120 --> 00:38:32.120]  我做的事情就是成為別人的災害災難
[00:38:32.120 --> 00:38:33.120]  不是的
[00:38:33.120 --> 00:38:35.120]  約室的意思就是說
