
[00:00:00.000 --> 00:00:03.600]  這次我們開始這個新的系列
[00:17:48.160 --> 00:17:52.460]  希望子女入到一間好的學校
[00:17:52.460 --> 00:17:56.640]  但是,頂姐妹,這些不是錯的
[00:17:56.640 --> 00:17:58.740]  但是很重要的前提就是
[00:17:58.740 --> 00:18:02.440]  如果這些東西沒有了上帝在當中
[00:18:02.440 --> 00:18:04.240]  索門王說
[00:18:04.240 --> 00:18:06.740]  是翻檢譜的
[00:18:06.740 --> 00:18:09.540]  如果上帝不在當中的話
[00:18:09.540 --> 00:18:11.440]  是一陣虛空的風
[00:18:11.440 --> 00:18:16.560]  是沒用的,只有個零頭
[00:18:16.560 --> 00:18:21.520]  頂姐妹不想將一些最不好的事件說出來
[00:18:21.520 --> 00:18:23.460]  但是的確有很多
[00:18:23.460 --> 00:18:28.800]  我所認識的下一代
[00:18:28.800 --> 00:18:31.360]  讓他們入到名校
[00:18:31.360 --> 00:18:32.640]  都面對的就是
[00:18:32.640 --> 00:18:35.460]  depression,drop out
[00:18:35.460 --> 00:18:40.840]  甚至前陣子聽到有幾個自殺
[00:18:40.840 --> 00:18:43.640]  這不是我們想見到的
[00:18:43.640 --> 00:18:44.640]  但是
[00:18:44.640 --> 00:18:48.280]  詩人一開始已經告訴我們一件很重要的事
[00:18:48.280 --> 00:18:49.720]  各位家長
[00:18:49.720 --> 00:18:51.720]  我們做所有的事為我們子女好
[00:18:51.720 --> 00:18:53.680]  這不是錯的
[00:18:53.680 --> 00:18:56.480]  但是我們必須要有上帝在當中
[00:18:56.480 --> 00:18:58.640]  參與在當中
[00:18:58.640 --> 00:19:00.800]  用上帝的方法去教導他們
[00:19:00.800 --> 00:19:03.360]  所以詩人就告訴我們有三件很重要的事
[00:19:03.360 --> 00:19:04.980]  讓我們去看到
[00:19:04.980 --> 00:19:07.200]  我知道在座當中不是每個人都有子女
[00:19:07.200 --> 00:19:09.320]  不是每個人都有家長
[00:19:09.320 --> 00:19:10.680]  但是
[00:19:10.680 --> 00:19:12.560]  其實我們每一個在座當中
[00:19:12.560 --> 00:19:15.360]  每一個人都是別人的子女
[00:19:15.360 --> 00:19:16.680]  所以這裡說的
[00:19:16.680 --> 00:19:21.160]  都是要幫助我們每一個人明白自己的身份究竟是什麼
[00:19:21.160 --> 00:19:23.280]  我們的使命是什麼
[00:19:23.280 --> 00:19:25.360]  還有我們存在的目的是什麼
[00:19:25.360 --> 00:19:27.440]  我們來看看蘇勒門王怎麼說
[00:19:27.440 --> 00:19:32.440]  漢娜,兒女是由華所賜的產業
[00:19:32.440 --> 00:19:33.640]  懷的胎
[00:19:33.640 --> 00:19:35.960]  是所賜的賞賜
[00:19:35.960 --> 00:19:37.520]  我們來看看漢娜這個字
[00:19:37.520 --> 00:19:41.000]  在和合本原文是沒有的
[00:19:41.000 --> 00:19:45.160]  在和修本就譯作漢娜
[00:19:45.160 --> 00:19:49.640]  其實原文希伯來文是有漢娜這個字的
[00:19:49.640 --> 00:19:52.440]  遲些我們聽信息的時候
[00:19:52.440 --> 00:19:54.800]  一看舊約就會知道
[00:19:54.800 --> 00:19:59.320]  希伯來文這個字是一個警告詞
[00:19:59.320 --> 00:20:00.920]  或者是一個
[00:20:00.920 --> 00:20:02.440]  我們叫做exclamation
[00:20:02.440 --> 00:20:04.960]  一個讚嘆式的用字
[00:20:04.960 --> 00:20:07.120]  這個其實基本上不是一個字
[00:20:07.120 --> 00:20:07.840]  是一個
[00:20:07.840 --> 00:20:10.800]  好像江湖賣藝那些
[00:20:10.800 --> 00:20:13.560]  以前看雨場片
[00:20:13.560 --> 00:20:16.280]  江湖賣藝一出來的時候
[00:20:16.280 --> 00:20:18.480]  他首先不是變戲法
[00:20:18.480 --> 00:20:19.360]  首先他就
[00:20:19.360 --> 00:20:20.600]  咚咚咚咚咚咚
[00:20:20.600 --> 00:20:21.400]  先打個鑼
[00:20:21.400 --> 00:20:23.800]  接著有東西看有東西看
[00:20:23.800 --> 00:20:27.200]  那些人就引起他們的注意力
[00:20:27.200 --> 00:20:28.840]  這個字就是這個字
[00:20:28.840 --> 00:20:30.640]  希伯來人通常用這個字就是
[00:20:30.640 --> 00:20:32.880]  喂
[00:20:32.880 --> 00:20:35.440]  不要走,不要走開
[00:20:35.440 --> 00:20:38.480]  有東西看,有東西聽
[00:20:38.480 --> 00:20:40.080]  小心,小心去聽
[00:20:40.080 --> 00:20:44.280]  留下一陣我講的東西就是
[00:20:44.280 --> 00:20:45.560]  很重要的東西
[00:20:45.560 --> 00:20:47.680]  我們要注意
[00:20:47.680 --> 00:20:50.480]  Pay attention
[00:20:50.480 --> 00:20:53.120]  我不知道為什麼和合本沒有翻譯出來
[00:20:53.120 --> 00:20:55.320]  但是NASB
[00:20:55.320 --> 00:20:57.000]  Behold就是這個字
[00:20:57.000 --> 00:20:59.040]  或者和修本
[00:20:59.040 --> 00:21:01.240]  有什麼這麼重要呢
[00:21:01.240 --> 00:21:02.840]  Attention我們要注意
[00:21:02.840 --> 00:21:04.360]  第一件事
[00:21:04.360 --> 00:21:09.480]  子女是神所賜的產業
[00:21:09.480 --> 00:21:10.360]  我們叫遺產
[00:21:10.360 --> 00:21:12.320]  但是遺產就是死了之後給你的
[00:21:12.320 --> 00:21:14.920]  但是神不會死的
[00:21:14.920 --> 00:21:16.520]  祂給你的產業就是
[00:21:16.520 --> 00:21:19.560]  這個東西是屬於祂的
[00:21:19.560 --> 00:21:20.880]  但是現在交託了給你
[00:21:20.880 --> 00:21:22.360]  就好像在座當中有些人
[00:21:22.360 --> 00:21:24.640]  可能你有一些的資金
[00:21:24.640 --> 00:21:28.480]  你給了一些的投資的經紀或經理
[00:21:28.480 --> 00:21:30.000]  幫你去投資
[00:21:30.000 --> 00:21:31.600]  你entrust了他
[00:21:31.600 --> 00:21:34.200]  你交託了給他去投資
[00:21:34.200 --> 00:21:36.800]  那些錢仍然是屬於你的
[00:21:36.800 --> 00:21:38.600]  但是你信任得過他
[00:21:38.600 --> 00:21:42.400]  你讓他幫你去管理
[00:21:42.400 --> 00:21:45.720]  這個就是上帝賜給我們的產業
[00:21:45.720 --> 00:21:47.840]  就是我們的子女
[00:21:47.840 --> 00:21:49.560]  第二件事更加重要的就是
[00:21:49.560 --> 00:21:51.440]  是一個賞賜
[00:21:51.440 --> 00:21:53.880]  這個很重要
[00:21:53.880 --> 00:21:56.080]  不是一個懲罰
[00:21:56.080 --> 00:21:59.680]  是上帝給你一個賞賜
[00:21:59.680 --> 00:22:01.840]  最近香港有一個舊的同工
[00:22:01.840 --> 00:22:02.360]  有一個嬰兒
[00:22:02.360 --> 00:22:03.720]  她和她的先生
[00:22:03.720 --> 00:22:05.600]  一直都不想有嬰兒
[00:22:05.600 --> 00:22:07.520]  因為她經常跟我說
[00:22:07.520 --> 00:22:09.520]  結婚就是戀愛的墳墓
[00:22:09.520 --> 00:22:13.960]  子女就是婚姻的監獄
[00:22:13.960 --> 00:22:15.360]  她說不想要
[00:22:15.360 --> 00:22:18.480]  但是上帝就作弄她
[00:22:18.480 --> 00:22:21.240]  就是賞賜給她
[00:22:21.240 --> 00:22:23.000]  她就哭了
[00:22:23.000 --> 00:22:24.240]  跟我溝通的時候
[00:22:24.240 --> 00:22:25.040]  WhatsApp她說
[00:22:25.040 --> 00:22:26.800]  為什麼要作這麼大的作弄
[00:22:26.800 --> 00:22:28.120]  我也提醒她
[00:22:28.120 --> 00:22:30.040]  這個不是上帝作弄你
[00:22:30.040 --> 00:22:31.480]  是上帝覺得你行
[00:22:31.480 --> 00:22:33.160]  給你一個賞賜
[00:22:33.160 --> 00:22:35.280]  是獎賞你
[00:22:35.280 --> 00:22:38.040]  當我們看這段聖經的時候
[00:22:38.040 --> 00:22:39.960]  很重要的一個身份
[00:22:39.960 --> 00:22:44.360]  不單止是看到每一個人
[00:22:44.360 --> 00:22:45.760]  包括我們自己每一個
[00:22:45.760 --> 00:22:47.520]  我們的子女
[00:22:47.520 --> 00:22:49.480]  他們的身份
[00:22:49.480 --> 00:22:50.720]  很開心見到
[00:22:50.720 --> 00:22:53.240]  上帝再次肯定
[00:22:53.240 --> 00:22:56.440]  我或者我的子女
[00:22:56.440 --> 00:22:59.760]  不是我爸爸媽媽
[00:22:59.760 --> 00:23:02.840]  親密之後出來的一個
[00:23:02.840 --> 00:23:06.640]  可有可無的存在
[00:23:06.640 --> 00:23:08.440]  我和我的子女
[00:23:08.440 --> 00:23:10.880]  不是一塊叉燒
[00:23:10.880 --> 00:23:13.680]  不是石頭爆出來
[00:23:13.680 --> 00:23:16.600]  是上帝創造
[00:23:16.600 --> 00:23:19.120]  賜給我們子女
[00:23:19.120 --> 00:23:22.760]  我們父母管理的一個產業
[00:23:22.760 --> 00:23:25.000]  是上帝矜貴的產業
[00:23:25.000 --> 00:23:26.760]  如果你看C篇139篇
[00:23:26.760 --> 00:23:29.000]  你見到的就是上帝怎樣創造
[00:23:29.000 --> 00:23:30.720]  這個不是pro-life
[00:23:30.720 --> 00:23:32.640]  這個是pro-God
[00:23:32.640 --> 00:23:33.680]  是上帝的創造
[00:23:33.680 --> 00:23:35.400]  每一個人都是
[00:23:35.400 --> 00:23:37.040]  我覺得很開心的是
[00:23:37.040 --> 00:23:43.360]  原來我是上帝眼中很貴重的一個產業
[00:23:43.360 --> 00:23:45.400]  不單止這樣
[00:23:45.400 --> 00:23:47.920]  我感覺到
[00:23:47.920 --> 00:23:50.960]  光榮
[00:23:50.960 --> 00:23:52.160]  我是何許人也
[00:23:52.160 --> 00:23:55.560]  我只是一個無助的罪人
[00:23:55.560 --> 00:23:56.840]  一個不完全的人
[00:23:56.840 --> 00:23:58.520]  但是上帝不嫌棄我
[00:23:58.520 --> 00:24:00.480]  給我機會去
[00:24:00.480 --> 00:24:04.200]  take care 他的 管理他的產業
[00:24:04.200 --> 00:24:07.840]  給我機會去學怎樣去做一個爸爸
[00:24:07.840 --> 00:24:10.720]  一個父母
[00:24:10.720 --> 00:24:12.440]  我和我大女兒
[00:24:12.440 --> 00:24:14.800]  前陣子也有分享
[00:24:14.800 --> 00:24:16.600]  我大女兒23歲
[00:24:16.600 --> 00:24:19.400]  我說你做了我的女兒多少年
[00:24:19.400 --> 00:24:21.760]  我就做了你爸爸多少年
[00:24:21.760 --> 00:24:22.840]  學去做
[00:24:22.840 --> 00:24:24.680]  你有23年的經歷
[00:24:24.680 --> 00:24:27.920]  怎樣去學做一個女兒
[00:24:27.920 --> 00:24:29.200]  我同樣地也是
[00:24:29.200 --> 00:24:32.680]  那23年去學怎樣做一個爸爸
[00:24:32.680 --> 00:24:34.320]  我不會比你多
[00:24:34.320 --> 00:24:35.520]  學的東西
[00:24:35.520 --> 00:24:37.760]  我們都是一同的學習
[00:24:37.760 --> 00:24:40.560]  這個上帝給我的恩典
[00:24:40.560 --> 00:24:42.760]  是更加重要的
[00:24:42.760 --> 00:24:44.240]  我感到
[00:24:44.240 --> 00:24:48.160]  害怕
[00:24:48.160 --> 00:24:51.040]  上帝將這麼重要的東西
[00:24:51.040 --> 00:24:55.320]  交給在我的手裏去教育
[00:24:55.320 --> 00:24:56.800]  你想一下
[00:24:56.800 --> 00:24:58.280]  你完全沒有投資經驗的
[00:24:58.280 --> 00:24:59.840]  有人說給你一筆錢來幫他投資
[00:24:59.840 --> 00:25:00.880]  你害不害怕
[00:25:00.880 --> 00:25:02.480]  你會不會覺得
[00:25:02.480 --> 00:25:03.640]  這不是我的錢
[00:25:03.640 --> 00:25:05.760]  隨便吧
[00:25:05.760 --> 00:25:06.840]  不行的
[00:25:06.840 --> 00:25:08.600]  如果是你的朋友
[00:25:08.600 --> 00:25:10.080]  你也覺得無所謂
[00:25:10.080 --> 00:25:12.760]  但是是全能的主宰的上帝
[00:25:12.760 --> 00:25:15.000]  將他的產業交給我的手裏
[00:25:15.000 --> 00:25:16.640]  由我去教育
[00:25:16.640 --> 00:25:19.800]  給我機會學去做一個爸爸媽媽
[00:25:19.800 --> 00:25:20.920]  這個
[00:25:20.920 --> 00:25:24.080]  是否需要敬畏上帝
[00:25:24.080 --> 00:25:25.680]  不是再用我自己的方法
[00:25:25.680 --> 00:25:28.520]  而是用聖經的教導去教導
[00:25:28.520 --> 00:25:30.280]  去養育我的子女
[00:25:30.280 --> 00:25:31.040]  以致
[00:25:31.040 --> 00:25:33.520]  這些方法才是上帝
[00:25:33.520 --> 00:25:39.560]  他應該教導我們的子女去做的
[00:25:39.560 --> 00:25:40.400]  所以為甚麼
[00:25:40.400 --> 00:25:41.000]  我都說
[00:25:41.000 --> 00:25:43.440]  你只有一個願意
[00:25:43.440 --> 00:25:44.640]  降伏
[00:25:44.640 --> 00:25:45.520]  認同
[00:25:45.520 --> 00:25:46.120]  接納
[00:25:46.120 --> 00:25:48.920]  和實踐聖經話語的爸爸媽媽
[00:25:48.920 --> 00:25:51.360]  你才有一個實踐
[00:25:51.360 --> 00:25:52.920]  神話語的子女
[00:25:52.920 --> 00:25:55.080]  就是這個意思
[00:25:55.080 --> 00:25:57.040]  不單止我們要明白這個身份
[00:25:57.040 --> 00:25:58.880]  更加我們要明白
[00:25:58.880 --> 00:26:01.320]  究竟我們在世的使命是甚麼
[00:26:01.320 --> 00:26:02.440]  我們經常要回答這個問題
[00:26:02.440 --> 00:26:03.600]  Who am I 之外
[00:26:03.600 --> 00:26:05.040]  更加要問
[00:26:05.040 --> 00:26:06.520]  What should we do on earth?
[00:26:06.520 --> 00:26:08.520]  在地上我們要做些甚麼呢
[00:26:08.520 --> 00:26:10.160]  看看聖經怎樣說
[00:26:10.160 --> 00:26:11.600]  給了幾個比喻
[00:26:11.600 --> 00:26:14.320]  年輕時生的子女
[00:26:14.320 --> 00:26:16.160]  好像勇士手中的箭
[00:26:16.160 --> 00:26:17.640]  箭袋充滿的人
[00:26:17.640 --> 00:26:19.040]  有福了
[00:26:19.040 --> 00:26:20.200]  有頂尖會問
[00:26:20.200 --> 00:26:21.920]  為甚麼叫箭呢
[00:26:21.920 --> 00:26:23.440]  萬箭穿心
[00:26:23.440 --> 00:26:25.080]  這些子女
[00:26:25.080 --> 00:26:25.960]  一言九鼎
[00:26:25.960 --> 00:26:26.960]  萬箭穿心
[00:26:26.960 --> 00:26:30.000]  總之
[00:26:30.000 --> 00:26:33.800]  手中的箭就是一個很好的比喻
[00:26:33.800 --> 00:26:34.840]  箭
[00:26:34.840 --> 00:26:35.840]  留在箭袋裏面
[00:26:35.840 --> 00:26:36.760]  沒錯有福的
[00:26:36.760 --> 00:26:38.160]  但是
[00:26:38.160 --> 00:26:41.360]  如果箭永遠留在箭袋裏面
[00:26:41.360 --> 00:26:43.400]  是沒有用的
[00:26:43.400 --> 00:26:44.200]  是不是
[00:26:44.200 --> 00:26:47.000]  箭是要射出去
[00:26:47.000 --> 00:26:49.480]  是要發放出去
[00:26:49.480 --> 00:26:50.560]  不是困它在屋裏面
[00:26:50.560 --> 00:26:53.440]  就能夠成為一個好的基督徒
[00:26:53.440 --> 00:26:55.920]  基督徒是要出去世界裏面
[00:26:55.920 --> 00:26:57.320]  去傳揚福音
[00:26:57.320 --> 00:27:01.040]  要去世界裏面去發放釋放出去
[00:27:01.040 --> 00:27:05.280]  這是上帝嘗試要教導我們的
[00:27:05.280 --> 00:27:08.000]  不是
[00:27:08.000 --> 00:27:10.240]  想著養兒防老
[00:27:10.240 --> 00:27:12.440]  爸爸媽媽希望
[00:27:12.440 --> 00:27:15.880]  子女
[00:27:15.880 --> 00:27:18.880]  年紀大的時候照顧你
[00:27:18.880 --> 00:27:21.320]  是不是
[00:27:21.320 --> 00:27:25.480]  要讓他們尋求上帝究竟要他們做些什麼
[00:27:25.480 --> 00:27:26.920]  要幫他們明白
[00:27:26.920 --> 00:27:31.040]  他們不是活爸爸媽媽的夢想
[00:27:31.040 --> 00:27:33.560]  我有兩個女兒
[00:27:33.560 --> 00:27:35.280]  大女兒是髮型師
[00:27:35.280 --> 00:27:37.440]  她沒有讀大學
[00:27:37.440 --> 00:27:40.360]  她喜歡做那些事
[00:27:40.360 --> 00:27:42.840]  我第一件事當跟一個教會的執事
[00:27:42.840 --> 00:27:45.080]  有其他教會執事談的時候
[00:27:45.080 --> 00:27:47.120]  第一件事她已經說
[00:27:47.120 --> 00:27:48.720]  當然是裸背
[00:27:48.720 --> 00:27:52.800]  在美國不讀大學沒有前途
[00:27:52.800 --> 00:27:56.200]  是不是
[00:27:56.200 --> 00:27:57.920]  她不覺得
[00:27:57.920 --> 00:28:00.320]  我大女兒就不覺得一定要讀大學
[00:28:00.320 --> 00:28:04.600]  她自己不喜歡讀書
[00:28:04.600 --> 00:28:07.680]  我小女兒
[00:28:07.680 --> 00:28:10.440]  在第十一班的時候
[00:28:10.440 --> 00:28:11.440]  她跟我說
[00:28:11.440 --> 00:28:13.960]  爸爸
[00:28:13.960 --> 00:28:19.680]  我想全時間在教會裡面侍奉
[00:28:19.680 --> 00:28:21.240]  我第一件事作為一個牧師
[00:28:21.240 --> 00:28:22.640]  我就立刻停了她
[00:28:22.640 --> 00:28:24.680]  我說女兒
[00:28:24.680 --> 00:28:27.320]  我心想老順有沒有生下來
[00:28:27.320 --> 00:28:30.040]  這麼快奉獻
[00:28:30.040 --> 00:28:31.520]  我不是discourage她
[00:28:31.520 --> 00:28:33.160]  但我跟她說
[00:28:33.160 --> 00:28:35.880]  你是不是很清楚這是上帝的呼召
[00:28:35.880 --> 00:28:41.440]  這是爸爸對你的期望
[00:28:41.440 --> 00:28:43.480]  她說我很想像爸爸一樣
[00:28:43.480 --> 00:28:45.520]  去服侍上帝
[00:28:45.520 --> 00:28:49.040]  我說不如你清楚尋求上帝的呼召
[00:28:49.040 --> 00:28:52.480]  因為教會是很難頂的
[00:28:52.480 --> 00:28:55.200]  你沒有呼召你怎麼熬得了
[00:28:55.200 --> 00:28:57.800]  我說你不是尋求你爸爸的喜悅
[00:28:57.800 --> 00:29:00.160]  你要尋求天父爸爸的喜悅
[00:29:00.160 --> 00:29:01.560]  如果天父呼召你
[00:29:01.560 --> 00:29:04.040]  你多難頂你都可以頂得住
[00:29:04.040 --> 00:29:05.760]  但如果不是的話
[00:29:05.760 --> 00:29:08.680]  你純粹想滿足爸爸的夢想
[00:29:08.680 --> 00:29:10.560]  這是做不到的
[00:29:10.560 --> 00:29:13.600]  我現在大女兒在LA吃飽了在讀書
[00:29:13.600 --> 00:29:16.080]  她希望尋求上帝
[00:29:16.080 --> 00:29:20.880]  究竟在她生命裡要她做些什麼
[00:29:20.880 --> 00:29:25.920]  我們不是要子女活我們的夢想
[00:29:25.920 --> 00:29:27.560]  有些人說養兒防老
[00:29:27.560 --> 00:29:31.000]  大家知不知道養兒防老是一個很蠢的投資
[00:29:31.000 --> 00:29:33.120]  各位頂姐妹
[00:29:33.120 --> 00:29:34.520]  你是不是多生幾個
[00:29:34.520 --> 00:29:37.440]  有些人說多生幾個那個陪她玩
[00:29:37.440 --> 00:29:43.160]  其實這是我們自己個人的夢想
[00:29:43.160 --> 00:29:46.280]  美國農業部2017年的統計
[00:29:46.280 --> 00:29:48.520]  在2017年生的小孩
[00:29:48.520 --> 00:29:52.480]  一直養到17歲讀公立學校
[00:29:52.480 --> 00:29:58.040]  全國的平均是23萬3千萬
[00:29:58.040 --> 00:30:00.000]  你要扔25萬
[00:30:00.000 --> 00:30:03.240]  我們加州更加貴
[00:30:03.240 --> 00:30:05.560]  這是全國的平均數
[00:30:05.560 --> 00:30:07.560]  25萬
[00:30:07.560 --> 00:30:09.560]  那裡是150萬港幣
[00:30:09.560 --> 00:30:14.920]  所以為什麼有人說養小孩不容易呢
[00:30:14.920 --> 00:30:16.400]  大家知不知道加州
[00:30:16.400 --> 00:30:18.960]  我前幾天看USA Today
[00:30:18.960 --> 00:30:20.920]  我希望你今天回去看看
[00:30:20.920 --> 00:30:23.640]  USA Today
[00:30:23.640 --> 00:30:27.360]  4月8日的一個研究
[00:30:27.360 --> 00:30:30.640]  他說全美國的metropolitan cities
[00:30:30.640 --> 00:30:35.200]  就是那些超過幾十萬人的metropolitan cities
[00:30:35.200 --> 00:30:38.600]  哪些的城市是最便宜
[00:30:38.600 --> 00:30:40.320]  養小孩
[00:30:40.320 --> 00:30:41.760]  和最貴
[00:30:41.760 --> 00:30:42.360]  養小孩
[00:30:42.360 --> 00:30:44.560]  即是你要將小孩從小養大
[00:30:44.560 --> 00:30:48.160]  是最貴最expensive
[00:30:48.160 --> 00:30:49.720]  最expensive
[00:30:49.720 --> 00:30:53.640]  No.1的metropolitan city
[00:30:53.640 --> 00:30:55.360]  San Jose
[00:30:55.360 --> 00:30:58.080]  Hallelujah感謝主
[00:30:58.080 --> 00:30:59.440]  No.1
[00:30:59.440 --> 00:31:06.040]  其實top ten十個裡面有六個都是加州的城市
[00:31:06.040 --> 00:31:07.400]  第二是Santa Cruz
[00:31:07.400 --> 00:31:09.920]  第三是San Francisco
[00:31:09.920 --> 00:31:11.240]  走得不遠
[00:31:11.240 --> 00:31:12.520]  我們在Bay Area
[00:31:12.520 --> 00:31:13.600]  我們的樓價
[00:31:13.600 --> 00:31:15.640]  我們的生活費用是很高的
[00:31:15.640 --> 00:31:18.080]  但其實有很多研究告訴我
[00:31:18.080 --> 00:31:23.440]  我看一個最近的Yahoo的金融研究
[00:31:23.440 --> 00:31:25.760]  哪個州的人
[00:31:25.760 --> 00:31:28.000]  儲錢儲得最少
[00:31:28.000 --> 00:31:30.000]  即是出糧之後就花光了
[00:31:30.000 --> 00:31:32.360]  哪個州呢?大家知不知道?
[00:31:32.360 --> 00:31:33.480]  不是加州
[00:31:33.480 --> 00:31:34.440]  No.1
[00:31:34.440 --> 00:31:37.520]  夏威夷
[00:31:37.520 --> 00:31:39.040]  No.2
[00:31:39.040 --> 00:31:41.800]  No.2就是加州
[00:31:41.800 --> 00:31:43.160]  那麼
[00:31:43.160 --> 00:31:44.280]  沒得說了
[00:31:44.280 --> 00:31:46.160]  metropolitan city如果你要養小孩
[00:31:46.160 --> 00:31:49.040]  最便宜的
[00:31:49.040 --> 00:31:50.920]  Pittsburgh
[00:31:50.920 --> 00:31:52.840]  OKC
[00:31:52.840 --> 00:31:56.880]  這些就是他們找出來的研究
[00:31:56.880 --> 00:31:58.440]  但弟兄姊妹
[00:31:58.440 --> 00:32:00.840]  你用那麼多的錢那麼多的精神
[00:32:00.840 --> 00:32:02.280]  去養育子女
[00:32:02.280 --> 00:32:07.920]  在這個地方他們又要面對同樣的痛苦
[00:32:07.920 --> 00:32:11.280]  他們哪有能力去養育你
[00:32:11.280 --> 00:32:13.280]  不是說不想
[00:32:13.280 --> 00:32:16.720]  長大之後他們面對的痛苦可能比你更加大
[00:32:16.720 --> 00:32:19.320]  他們壓力更加大
[00:32:19.320 --> 00:32:20.680]  但聖經告訴我們
[00:32:20.680 --> 00:32:25.680]  我們不要有這樣的個人的想法
[00:32:25.680 --> 00:32:30.000]  子女要滿足父母的期望
[00:32:30.000 --> 00:32:31.240]  要教導他們
[00:32:31.240 --> 00:32:34.240]  要去滿足上帝對他們的期望
[00:32:34.240 --> 00:32:35.600]  因為
[00:32:35.600 --> 00:32:38.480]  城門口跟仇敵爭論的時候
[00:32:38.480 --> 00:32:40.520]  必不蒙羞
[00:32:40.520 --> 00:32:42.720]  不是說你有些箭在那
[00:32:42.720 --> 00:32:44.040]  嚇得住一下
[00:32:44.040 --> 00:32:45.760]  叫你拖支槍出去
[00:32:45.760 --> 00:32:47.680]  那些人都記你三分
[00:32:47.680 --> 00:32:48.880]  這裡說的是守城
[00:32:48.880 --> 00:32:50.480]  大家都知道古代
[00:32:50.480 --> 00:32:52.600]  你守的城不單止是守一個
[00:32:52.600 --> 00:32:56.440]  physical structure一個城那麼簡單
[00:32:56.440 --> 00:32:58.840]  一個地方
[00:32:58.840 --> 00:33:00.600]  你守城
[00:33:00.600 --> 00:33:02.360]  是你要守住你的家庭
[00:33:02.360 --> 00:33:03.760]  守住你的民族
[00:33:03.760 --> 00:33:04.880]  守住你的信仰
[00:33:04.880 --> 00:33:05.880]  為什麼呢
[00:33:05.880 --> 00:33:07.560]  當你失了城的時候
[00:33:07.560 --> 00:33:09.360]  敵人攻進來的時候
[00:33:09.360 --> 00:33:10.320]  一定
[00:33:10.320 --> 00:33:11.800]  在古代裡面一定
[00:33:11.800 --> 00:33:12.640]  殺光所有的人
[00:33:12.640 --> 00:33:13.360]  我們叫屠城
[00:33:13.360 --> 00:33:14.480]  一定
[00:33:14.480 --> 00:33:14.960]  為什麼呢
[00:33:14.960 --> 00:33:18.160]  因為不單止要毀滅敵人
[00:33:18.160 --> 00:33:22.040]  更加要毀滅你的信仰
[00:33:22.040 --> 00:33:23.480]  因為當
[00:33:23.480 --> 00:33:25.840]  那些不信耀華的外邦人
[00:33:25.840 --> 00:33:28.800]  攻陷你的城的話
[00:33:28.800 --> 00:33:30.520]  你不單止會沒了你的民族
[00:33:30.520 --> 00:33:35.640]  更加不會再有你的信仰存在
[00:33:35.640 --> 00:33:36.520]  這裡
[00:33:36.520 --> 00:33:38.480]  所有人提醒我們
[00:33:38.480 --> 00:33:41.160]  子女是我們
[00:33:41.160 --> 00:33:44.360]  延續上帝使命
[00:33:44.360 --> 00:33:48.000]  很重要的其中一個
[00:33:48.000 --> 00:33:49.840]  上帝給我們的產業
[00:33:49.840 --> 00:33:51.960]  給我們的使命
[00:33:51.960 --> 00:33:52.920]  大家記得
[00:33:52.920 --> 00:33:55.880]  當上帝創造阿當之後
[00:33:55.880 --> 00:33:56.840]  跟他說
[00:33:56.840 --> 00:33:58.120]  你要生養眾多
[00:33:58.120 --> 00:33:59.720]  遍滿全地
[00:33:59.720 --> 00:34:01.400]  為什麼呢
[00:34:01.400 --> 00:34:02.360]  有一個目的
[00:34:02.360 --> 00:34:04.120]  目的不是多些人
[00:34:04.120 --> 00:34:05.560]  大家好玩點
[00:34:05.560 --> 00:34:06.480]  不是
[00:34:06.480 --> 00:34:10.680]  目的就是要管理地上所有的東西
[00:34:10.680 --> 00:34:13.560]  是上帝的一個計劃
[00:34:13.560 --> 00:34:14.360]  當阿伯拉罕
[00:34:14.360 --> 00:34:15.120]  上帝跟他說
[00:34:15.120 --> 00:34:17.960]  你的後裔要像海的沙
[00:34:17.960 --> 00:34:19.920]  或者天上的星那麼多
[00:34:19.920 --> 00:34:23.600]  不是我們成為全世界最大的民族
[00:34:23.600 --> 00:34:25.160]  不是
[00:34:25.160 --> 00:34:26.040]  有一個目的
[00:34:26.040 --> 00:34:26.960]  目的就是
[00:34:26.960 --> 00:34:30.400]  叫萬族萬國都能夠因此得福
[00:34:30.400 --> 00:34:31.480]  多些人的時候
[00:34:31.480 --> 00:34:36.560]  就多些人可以影響世界其他人去認識上帝
[00:34:36.560 --> 00:34:38.000]  去到新約的時候
[00:34:38.000 --> 00:34:39.720]  上帝叫我們每個基督徒
[00:34:39.720 --> 00:34:42.400]  當我們所生的
[00:34:42.400 --> 00:34:44.360]  基督徒的下一代
[00:34:44.360 --> 00:34:46.760]  所謂的spiritual children
[00:34:46.760 --> 00:34:47.880]  屬靈的下一代
[00:34:47.880 --> 00:34:51.440]  同樣地我們就是要去叫萬民作主的門徒
[00:34:51.440 --> 00:34:52.440]  不是一個人去
[00:34:52.440 --> 00:34:54.880]  而是我們傳宗接代那樣
[00:34:54.880 --> 00:34:57.440]  一代一代gear up幫他們去
[00:34:57.440 --> 00:35:00.560]  將上帝的救贖計劃繼續傳開去
[00:35:00.560 --> 00:35:05.400]  這個就是上帝對我們每一個人的吩咐
[00:35:05.400 --> 00:35:07.440]  無論你有沒有子女
[00:35:07.440 --> 00:35:08.640]  我們都要透過
[00:35:08.640 --> 00:35:09.880]  子女是其中一個方法
