
[00:00:00.000 --> 00:00:03.760]  我想和你再想想保羅的書信
[00:15:39.440 --> 00:15:40.760]  去出來
[00:15:40.760 --> 00:15:44.800]  讓我們的生命爲你完全的傾倒
[00:15:44.800 --> 00:15:48.720]  主我們需要良目去指引我們行天路
[00:15:48.720 --> 00:15:51.520]  我們需要你興起新一代
[00:15:51.520 --> 00:15:52.640]  不是一個兩個
[00:15:52.640 --> 00:15:54.280]  而是整個時代
[00:15:54.280 --> 00:15:57.920]  我們需要有這樣的良目
[00:15:57.920 --> 00:16:00.720]  帶我們不是走地上的道路
[00:16:00.720 --> 00:16:01.800]  而是天上的道路
[00:16:01.800 --> 00:16:02.640]  幫助我們
[00:16:02.640 --> 00:16:03.960]  幫助我們這個弟兄姊妹
[00:16:03.960 --> 00:16:06.480]  讓他們都可以在這幾天裏面
[00:16:06.480 --> 00:16:11.760]  得着一點點的滋味
[00:16:11.760 --> 00:16:17.040]  知道基督人生的方向和取向應該怎樣
[00:16:17.040 --> 00:16:21.080]  讓我們有安靜在你面前的時間
[00:16:21.080 --> 00:16:21.920]  再次多謝你
[00:16:21.920 --> 00:16:22.680]  我們這樣的祈禱
[00:16:22.680 --> 00:16:24.160]  去奉主耶穌基督名革
[00:16:24.160 --> 00:16:25.160]  阿們
