
[00:00:00.000 --> 00:00:04.500]  現在想帶你回去看剛才我們看過的兩張聖經
[00:16:11.960 --> 00:16:13.960]  你明白嗎
[00:16:13.960 --> 00:16:15.960]  他們的人很安居在那裡
[00:16:15.960 --> 00:16:17.960]  安寧無憂
[00:16:17.960 --> 00:16:19.960]  與西頓他們幫手的地方
[00:16:19.960 --> 00:16:21.960]  很遠
[00:16:21.960 --> 00:16:23.960]  你問有什麼問題
[00:16:23.960 --> 00:16:25.960]  大家都找地方住
[00:16:25.960 --> 00:16:27.960]  為什麼要找一個容易的目標
[00:16:27.960 --> 00:16:29.960]  問題就在這裡
[00:16:29.960 --> 00:16:31.960]  上帝已經認許了他們一塊地
[00:16:31.960 --> 00:16:33.960]  他們打不贏
[00:16:33.960 --> 00:16:35.960]  如果你
[00:16:35.960 --> 00:16:37.960]  不要理會彈不彈
[00:16:37.960 --> 00:16:39.960]  你記得上帝認許他們迦蘭之地的時候
[00:16:39.960 --> 00:16:41.960]  他說那個地方是流奶與麥
[00:16:41.960 --> 00:16:43.960]  結果是不是流奶與麥呢
[00:16:43.960 --> 00:16:47.960]  你記得第一次探子
[00:16:47.960 --> 00:16:49.960]  幾個月就去到那個地方
[00:16:49.960 --> 00:16:51.960]  結果
[00:16:51.960 --> 00:16:53.960]  為什麼要在曠野四十年
[00:16:53.960 --> 00:16:55.960]  就因為他們去到
[00:16:55.960 --> 00:16:57.960]  是不是流奶與麥
[00:16:57.960 --> 00:16:59.960]  但那裡有一個問題
[00:16:59.960 --> 00:17:01.960]  有巨人
[00:17:01.960 --> 00:17:03.960]  你明白嗎
[00:17:03.960 --> 00:17:05.960]  而上帝要我們去的地方
[00:17:05.960 --> 00:17:07.960]  是有巨人的
[00:17:07.960 --> 00:17:09.960]  是要打仗的
[00:17:09.960 --> 00:17:11.960]  要打一場激烈的仗
[00:17:11.960 --> 00:17:13.960]  要完全投入
[00:17:13.960 --> 00:17:15.960]  完全相信上帝
[00:17:15.960 --> 00:17:17.960]  他說那個地方太難
[00:17:17.960 --> 00:17:19.960]  於是讓我創造一個新的認許之地
[00:17:19.960 --> 00:17:23.960]  你明白發生了什麼事嗎
[00:17:23.960 --> 00:17:25.960]  他其實在創造一個
[00:17:25.960 --> 00:17:27.960]  New Congress
[00:17:27.960 --> 00:17:29.960]  一個新的認許之地
[00:17:29.960 --> 00:17:33.960]  而這個東西根本不是上帝
[00:17:33.960 --> 00:17:35.960]  給他們的
[00:17:35.960 --> 00:17:37.960]  他們說起來我們想去
[00:17:37.960 --> 00:17:39.960]  攻打他們白亨
[00:17:39.960 --> 00:17:41.960]  那地非常之好
[00:17:41.960 --> 00:17:43.960]  不要再延遲了
[00:17:43.960 --> 00:17:45.960]  那地危險
[00:17:45.960 --> 00:17:47.960]  這句說話如果當時是上帝給他們的地方
[00:17:47.960 --> 00:17:49.960]  而他這樣說
[00:17:49.960 --> 00:17:51.960]  是很正的
[00:17:51.960 --> 00:17:53.960]  是完全正確的
[00:17:53.960 --> 00:17:55.960]  應該Let's Go
[00:17:55.960 --> 00:17:57.960]  但他為什麼會說這句說話
[00:17:57.960 --> 00:17:59.960]  因為他們已經找到最容易的目標
[00:17:59.960 --> 00:18:01.960]  而上帝給他們的
[00:18:01.960 --> 00:18:03.960]  是好地來的
[00:18:03.960 --> 00:18:05.960]  不過是爛的
[00:18:05.960 --> 00:18:07.960]  而他們拒絕了他們
[00:18:07.960 --> 00:18:09.960]  然後他現在還用上帝的名字
[00:18:09.960 --> 00:18:11.960]  上帝已經將這個地方
[00:18:11.960 --> 00:18:13.960]  包在我們的手中
[00:18:13.960 --> 00:18:15.960]  他們在創造一個新的Congress
[00:18:15.960 --> 00:18:17.960]  一個新的認許之地
[00:18:17.960 --> 00:18:19.960]  這件事是完全錯誤的
[00:18:19.960 --> 00:18:21.960]  你去到應用那裡
[00:18:21.960 --> 00:18:23.960]  你就知道
[00:18:23.960 --> 00:18:25.960]  這些就是我們今天經常見到的東西
[00:18:25.960 --> 00:18:27.960]  真是很可怕的一件事
[00:18:27.960 --> 00:18:29.960]  他們要一個
[00:18:29.960 --> 00:18:31.960]  容易去的地方
[00:18:31.960 --> 00:18:33.960]  容易的認許
[00:18:33.960 --> 00:18:35.960]  容易進入的認許之地
[00:18:35.960 --> 00:18:39.960]  但他們還沒去打仗之前
[00:18:39.960 --> 00:18:41.960]  他們還做多一件事
[00:18:41.960 --> 00:18:43.960]  他們來到以法連山區
[00:18:43.960 --> 00:18:45.960]  再回去米家的家
[00:18:45.960 --> 00:18:47.960]  又在米家的家
[00:18:47.960 --> 00:18:49.960]  米家的家做什麼呢
[00:18:49.960 --> 00:18:51.960]  不是去多謝他們
[00:18:51.960 --> 00:18:53.960]  而是去窺探他們的五個人
[00:18:53.960 --> 00:18:55.960]  將那些雕像
[00:18:55.960 --> 00:18:57.960]  以佛他和家中的神像
[00:18:57.960 --> 00:18:59.960]  鑄成的像
[00:18:59.960 --> 00:19:01.960]  拿了
[00:19:01.960 --> 00:19:03.960]  現在每個人都偷的
[00:19:03.960 --> 00:19:05.960]  為什麼他們去打仗
[00:19:05.960 --> 00:19:07.960]  因為他們要這些偶像跟著他們
[00:19:07.960 --> 00:19:09.960]  於是祭司和大兵器人
[00:19:09.960 --> 00:19:11.960]  在門口
[00:19:11.960 --> 00:19:13.960]  有六百人在門口
[00:19:13.960 --> 00:19:15.960]  他現在不是偷是搶
[00:19:15.960 --> 00:19:17.960]  你記得開始的時候米家是偷的
[00:19:17.960 --> 00:19:19.960]  他媽媽是不知道的
[00:19:19.960 --> 00:19:21.960]  現在是搶
[00:19:21.960 --> 00:19:23.960]  這個就是希伯龍文得意的地方
[00:19:23.960 --> 00:19:25.960]  他一個字可以
[00:19:25.960 --> 00:19:27.960]  又是偷又是他搶又是他
[00:19:27.960 --> 00:19:29.960]  基本上都是拿
[00:19:29.960 --> 00:19:31.960]  在這個時候如果你繼續看這個故事
[00:19:31.960 --> 00:19:33.960]  是唯有有一個人
[00:19:33.960 --> 00:19:35.960]  有一點點良心
[00:19:35.960 --> 00:19:37.960]  這個良心的人是誰呢
[00:19:37.960 --> 00:19:39.960]  就是這個祭司
[00:19:39.960 --> 00:19:41.960]  那個年輕的里美人摩西的孫
[00:19:41.960 --> 00:19:43.960]  摩西的孫有一點點良心
[00:19:43.960 --> 00:19:45.960]  什麼呢
[00:19:45.960 --> 00:19:47.960]  他看到他們在搶別人的東西的時候
[00:19:47.960 --> 00:19:49.960]  他對他們說你做什麼
[00:19:49.960 --> 00:19:51.960]  意味著
[00:19:51.960 --> 00:19:53.960]  你不應該偷別人的東西
[00:19:53.960 --> 00:19:55.960]  不應該拿別人的東西
[00:19:55.960 --> 00:19:57.960]  於是他們給他的回應就是
[00:19:57.960 --> 00:19:59.960]  你作一家人的祭司好
[00:19:59.960 --> 00:20:03.960]  還是作以色列一個支派的祭司好呢
[00:20:03.960 --> 00:20:05.960]  你明白嗎
[00:20:05.960 --> 00:20:07.960]  然後他的反應就厲害了
[00:20:07.960 --> 00:20:09.960]  祭司心裡歡喜就
[00:20:09.960 --> 00:20:11.960]  你明白嗎
[00:20:11.960 --> 00:20:13.960]  不用你做
[00:20:13.960 --> 00:20:15.960]  我幫你拿的
[00:20:15.960 --> 00:20:17.960]  這樣
[00:20:17.960 --> 00:20:19.960]  所以你去到這個故事的最後的時候
[00:20:19.960 --> 00:20:21.960]  每個人的手都是在拿東西的
[00:20:21.960 --> 00:20:23.960]  前面的米家
[00:20:23.960 --> 00:20:25.960]  他媽媽也是在拿東西
[00:20:25.960 --> 00:20:27.960]  然後這些大人也在拿東西
[00:20:27.960 --> 00:20:29.960]  連這個里美祭司也是在拿東西
[00:20:29.960 --> 00:20:31.960]  每個人都在偷東西
[00:20:31.960 --> 00:20:33.960]  這個就是整個故事
[00:20:33.960 --> 00:20:35.960]  說的叛亂
[00:20:35.960 --> 00:20:37.960]  但是還沒完
[00:20:37.960 --> 00:20:39.960]  因為他要打完那場仗
[00:20:39.960 --> 00:20:41.960]  然後將所有的東西搬去那裡
[00:20:41.960 --> 00:20:43.960]  新的地方
[00:20:43.960 --> 00:20:45.960]  第五幅童話
[00:20:45.960 --> 00:20:47.960]  但人把米家做的神像
[00:20:47.960 --> 00:20:49.960]  祭司也帶了去拉益這個地方
[00:20:49.960 --> 00:20:51.960]  將拉益火燒了
[00:20:51.960 --> 00:20:53.960]  重新建這個城
[00:20:53.960 --> 00:20:55.960]  住在那裡
[00:20:55.960 --> 00:20:57.960]  他叫這個城以前叫拉益
[00:20:57.960 --> 00:20:59.960]  然後最重要的
[00:20:59.960 --> 00:21:01.960]  你建了城之後要做什麼呢
[00:21:01.960 --> 00:21:03.960]  在那裡為自己
[00:21:03.960 --> 00:21:05.960]  設立了一個雕刻的像
[00:21:05.960 --> 00:21:07.960]  在那裡重新建立
[00:21:07.960 --> 00:21:09.960]  一個
[00:21:09.960 --> 00:21:11.960]  偶像
[00:21:11.960 --> 00:21:13.960]  和成為一個大的神殿
