
[00:00:00.000 --> 00:00:04.500]  《人生旅途的祝福》詩篇一百三十四篇。
[00:21:35.500 --> 00:21:42.500]  好啦,咁呢個嘅神嘅獨人呀,呢啲神嘅獨人,利尼人呀,呢啲嘅祭司,
[00:21:42.500 --> 00:21:45.500]  佢哋嘅工作係咩呀?去祝福會眾喎。
[00:21:45.500 --> 00:21:48.500]  佢哋祝福上帝,請祝上帝啦,係咪呀?
[00:21:48.500 --> 00:21:50.500]  仲係咩呀?祝福會眾喎。
[00:21:50.500 --> 00:21:53.500]  然後會眾呢,彼此祝福喎。
[00:21:53.500 --> 00:21:56.500]  整件嘅詩篇,佢哋彼此祝福嘅,係咪呀?
[00:21:56.500 --> 00:22:01.500]  好啦,行過路邊,有啲同佢唔妥當嘅敵人,嗰啲奸人,
[00:22:01.500 --> 00:22:04.500]  就可能會同佢祝福嘅,可能會祝福佢嘅。
[00:22:04.500 --> 00:22:10.500]  咁得㗎喎,嗰啲唔妥當嘅人,你唔會祝福佢。
[00:22:10.500 --> 00:22:13.500]  但係神嘅兒女,佢會彼此祝福㗎喎。
[00:22:13.500 --> 00:22:16.500]  可以祝福家庭喎,可以祝福你嘅社會喎,
[00:22:16.500 --> 00:22:18.500]  可以祝福你嘅國家喎,
[00:22:18.500 --> 00:22:23.500]  甚至祝福你所存喺嘅世界嘅裏面。
[00:22:23.500 --> 00:22:27.500]  敬拜神嘅人。
[00:22:27.500 --> 00:22:30.500]  所以當神哋呼召我哋耶穌基督,
[00:22:30.500 --> 00:22:33.500]  拯救我哋,呼召我哋,用佢嘅補血嚟,
[00:22:33.500 --> 00:22:38.500]  喺萬人當中埋屬我哋嘅之後呢,
[00:22:38.500 --> 00:22:41.500]  我哋就係好似以色列人多元一樣,
[00:22:41.500 --> 00:22:46.500]  成為神嘅一個嘅子民嘅群體。
[00:22:46.500 --> 00:22:49.500]  係你揀少嘅一族,
[00:22:49.500 --> 00:22:51.500]  係君尊嘅祭司,
[00:22:51.500 --> 00:22:53.500]  係神聖嘅國道,
[00:22:53.500 --> 00:22:54.500]  係屬聖帝嘅子民,
[00:22:54.500 --> 00:22:57.500]  要使你哋先揚那尖領門出,
[00:22:57.500 --> 00:23:00.500]  當日其妙光明者的美德。
[00:23:00.500 --> 00:23:04.500]  而家前書第二章,係舊節所講嘅。
[00:23:04.500 --> 00:23:09.500]  原來我哋嘅敬拜,係一個宣揚嚟嘅。
[00:23:09.500 --> 00:23:11.500]  清揚。
[00:23:11.500 --> 00:23:15.500]  全福音,第一樣要做嘅,就要敬拜。
[00:23:15.500 --> 00:23:20.500]  敬拜,從你嘅敬拜裏面,就睇到你嘅信仰係咪純正㗎喎。
[00:23:20.500 --> 00:23:24.500]  你冇純正嘅信仰,你就冇一個純正嘅敬拜。
[00:23:24.500 --> 00:23:29.500]  或者話,你冇一個正確嘅神學呢,你冇一個正確嘅敬拜。
[00:23:29.500 --> 00:23:35.500]  如果你冇一個正確嘅敬拜呢,你亦都冇一個正確嘅,
[00:23:35.500 --> 00:23:45.500]  即係話,你喺神學上面,正確嘅一個宣教全福音嘅基礎。
[00:23:45.500 --> 00:23:48.500]  咁你傳咗乜呀?你傳咗乜呀?
[00:23:48.500 --> 00:23:53.500]  你傳嘅內容呀,而家我哋成日都話要學之三福四律嗰啲嘅嘢啦。
[00:23:53.500 --> 00:24:01.500]  其實,全福音嘅內容,就包括喺我哋嘅敬拜裏面。
[00:24:01.500 --> 00:24:05.500]  喺我哋嘅敬拜裏面,當我哋,點解要全福音呀?
[00:24:05.500 --> 00:24:08.500]  係為咗神嘅名得名譽呀嘛。
[00:24:08.500 --> 00:24:16.500]  讓神嘅名能夠宣揚到內邦、萬國、萬民當中。
[00:24:16.500 --> 00:24:17.500]  咁樣就敬拜囉。
[00:24:17.500 --> 00:24:20.500]  所以,你全福音嘅時候,就係敬拜。
[00:24:20.500 --> 00:24:23.500]  你敬拜嘅神呀,你全福音嘅時候,點樣講呀?
[00:24:23.500 --> 00:24:26.500]  你傳咗個敬拜神嘅心嘅全福音呀。
[00:24:26.500 --> 00:24:29.500]  咁你就唔會高舉你自己㗎。
[00:24:29.500 --> 00:24:34.500]  有啲人呢,全福音叻啲嘅,大家多人信主嘅,咁就好似好叻咁。
[00:24:34.500 --> 00:24:37.500]  都成為咗自我崇拜囉變咗。
[00:24:37.500 --> 00:24:41.500]  唔係呀,你敬拜緊神嘅啫,榮耀係歸俾神嘅。
[00:24:41.500 --> 00:24:43.500]  邊個講本呢?
[00:24:43.500 --> 00:24:45.500]  舉手喎。
[00:24:45.500 --> 00:25:04.500]  舉手,呢個就係一個猶太人喺耶路撒冷嘅一個小山崗上面,舉手為佢哋嘅國家、佢哋嘅民族嚟祈禱。
[00:25:04.500 --> 00:25:05.500]  舉手。
[00:25:05.500 --> 00:25:08.500]  其實,舉手呢,我哋唔係幾慣舉手㗎喎。
[00:25:08.500 --> 00:25:11.500]  而家好多教會開始舉手啦。
[00:25:11.500 --> 00:25:15.500]  舉手,唔知舉幾高好呢?
[00:25:15.500 --> 00:25:19.500]  舉手投降咁呢,啱㗎,向神投降吖嘛。
[00:25:19.500 --> 00:25:23.500]  各位,大家要舉啲衫出嚟。
[00:25:23.500 --> 00:25:26.500]  因為你已經被神的愛重重圍困住啦。
[00:25:26.500 --> 00:25:29.500]  你冇地方走㗎啦,神揀咗你㗎啦。
[00:25:29.500 --> 00:25:35.500]  你唔要向神投降,你就死緊㗎啦。
[00:25:35.500 --> 00:25:40.500]  所以而家,用神的愛嚟向你宣告,話俾你聽。
[00:25:40.500 --> 00:25:44.500]  你要舉手,向神投降。
[00:25:44.500 --> 00:25:48.500]  因為佢知係佢能夠救你,係咪呀?
[00:25:48.500 --> 00:25:51.500]  而呢個能夠救你嘅,亦都值得你去㗎嘛。
[00:25:51.500 --> 00:25:55.500]  去佢投降,去投降意思咩?讚美佢,說服佢,係咪呀?
[00:25:55.500 --> 00:25:58.500]  說服個個,去佢投降。
[00:25:58.500 --> 00:26:03.500]  就係咁嘅意思㗎嘛。
[00:26:03.500 --> 00:26:05.500]  向神投降吖嘛,向神祈求。
[00:26:05.500 --> 00:26:09.500]  我冇能為你,你有能力。
[00:26:09.500 --> 00:26:12.500]  我做唔到,你做到。
[00:26:12.500 --> 00:26:16.500]  一切要唔俾我攞,係你攞,歸俾你。
[00:26:16.500 --> 00:26:20.500]  舉手。
[00:26:20.500 --> 00:26:25.500]  咁大家,願唔願意舉手投降呀?
[00:26:25.500 --> 00:26:27.500]  大家舉下手,我睇吓。
[00:26:27.500 --> 00:26:29.500]  佢有五十堅,舉唔起算吓?
[00:26:29.500 --> 00:26:33.500]  即係佢有五十堅,舉得起嘅,就係佢有五十堅。
[00:26:33.500 --> 00:26:36.500]  五十堅佢就死㗎啦。
[00:26:36.500 --> 00:26:41.500]  祈禱,讚美佢。
[00:26:41.500 --> 00:26:46.500]  而祭司嘅祝福呢,就唔係舉手㗎喎。
[00:26:46.500 --> 00:26:48.500]  呢度呢,我係中學都教過㗎啦。
[00:26:48.500 --> 00:26:51.500]  即係佢嘅手勢係咁㗎。
[00:26:51.500 --> 00:26:53.500]  即係手腕係咁㗎。
[00:26:53.500 --> 00:26:59.500]  點解呢?呢個係一個咁樣嘅,係一個希伯來文嘅字母呀。
[00:26:59.500 --> 00:27:04.500]  呢個字母呢,係神嘅名,嗰個大能嘅神呀。
[00:27:04.500 --> 00:27:12.500]  唔係即係未來話係,Shaddai, El Shaddai,Shaddai,嗰個字,第一個字母,Shaddai Shah嗰個字母呀。
[00:27:12.500 --> 00:27:15.500]  即係話,全民之神,El Shaddai。
[00:27:15.500 --> 00:27:18.500]  你知唔知佢講咩,El Shaddai, El Shaddai,有冇聽過呀?
[00:27:18.500 --> 00:27:26.500]  聽過呀,即係佢講話,祝福你,神祝福你,神祈福你。
[00:27:26.500 --> 00:27:29.500]  都係祭司嘅祝福。
[00:27:29.500 --> 00:27:33.500]  佢,陣間我,即係沙公上,我咁祝福啦,大家唔好怪呀。
[00:27:33.500 --> 00:27:36.500]  即係可以咁祝福㗎,呢個係祭司嘅祝福㗎。
[00:27:36.500 --> 00:27:41.500]  Sorry,我又撳錯咗。
[00:27:41.500 --> 00:27:43.500]  祭司祝福係點祝福呀?
[00:27:43.500 --> 00:27:47.500]  願耶和華賜福給你,保護你。
[00:27:47.500 --> 00:27:53.500]  願耶和華使他的念光,照你,賜恩給你。
[00:27:53.500 --> 00:27:58.500]  願耶和華向你養念,賜你平安,文素記。
[00:27:58.500 --> 00:28:05.500]  當以色列抗野,拔刑,起行,上路嘅時候,係路上嘅祝福,係個出發嘅祝福。
[00:28:05.500 --> 00:28:12.500]  所以,祝福,係個出發嘅祝福。
[00:28:12.500 --> 00:28:14.500]  係個再出發嘅祝福。
[00:28:14.500 --> 00:28:17.500]  造星者回家路上嘅祝福。
[00:28:17.500 --> 00:28:19.500]  向世界進發嘅祝福。
[00:28:19.500 --> 00:28:21.500]  向社會進發嘅祝福。
[00:28:21.500 --> 00:28:24.500]  向人群進發嘅祝福。
[00:28:29.500 --> 00:28:41.500]  我諗到好耐,用啲乜嘢,將啲十五首嘅詩篇,好簡潔咁去作為總結。
[00:28:41.500 --> 00:28:53.500]  我諗來諗去,後年有本書,係一個法國嘅哲學家,叫做《彼得利克·葛霍斯》。
[00:28:53.500 --> 00:28:57.500]  寫咗本書,叫做《走路也是一種哲學》。
[00:28:57.500 --> 00:29:01.500]  喺屋企,佢幾啱啱使喎,原來佢幫我諗咗,咁我就唔想腦筋。
[00:29:01.500 --> 00:29:06.500]  我將佢讀出嚟俾大家聽,作為呢個十五篇嘅上文詩嘅總結。
[00:29:06.500 --> 00:29:17.500]  佢話:「朝聖強調離去,寫棄,寫得」。
[00:29:17.500 --> 00:29:26.500]  因此,耶穌基督鼓勵人同出發上路,要拋下妻小,放棄土地,相見地位,不斷走路。
[00:29:26.500 --> 00:29:29.500]  成為別人嘅女伴。
[00:29:29.500 --> 00:29:33.500]  朝聖者要成為別人嘅女伴。
[00:29:33.500 --> 00:29:36.500]  要散步福音。
[00:29:36.500 --> 00:29:42.500]  把你的一切賣掉,分給窮人,你還要來跟隨我。
[00:29:42.500 --> 00:29:49.500]  早在耶穌之前,阿乃罕即意實踐,拋棄一切嘅舉動。
[00:29:49.500 --> 00:29:58.500]  你會話:「恢照阿乃罕說,你要離開滿地,滿族,富家,旺國,所有人,指引你的地方去,返故土。」
[00:29:58.500 --> 00:30:05.500]  走路呢,係一種轉換,係一種召喚嚟嘅。
[00:30:05.500 --> 00:30:07.500]  即係朝聖嘅路呀,走路。
[00:30:07.500 --> 00:30:10.500]  轉換呀,你要轉變,要召喚。
[00:30:10.500 --> 00:30:14.500]  走路亦都為之要了結呀,要決定個過去。
[00:30:14.500 --> 00:30:18.500]  為之要解決呀,了結人世間嘅紛擾啦。
[00:30:18.500 --> 00:30:23.500]  繁重嘅責任啦,歲月嘅磨損啦。
[00:30:23.500 --> 00:30:31.500]  如果以為忙,若要脫離此處,最好嘅辦法,莫過於投身百官,直連的道路。
[00:30:31.500 --> 00:30:39.500]  忙成於無盡延伸嘅臨間小徑,走路,抽身,離開,放棄。
[00:30:39.500 --> 00:30:48.500]  佢一旦人開始真正走起路來,即係朝聖,每天就由一連串嘅告別所構成呀。
[00:30:48.500 --> 00:30:54.500]  同過去,say goodbye,你嗰啲跟空住你嗰啲,goodbye。
[00:30:54.500 --> 00:31:00.500]  佢仇怨,goodbye。佢苦讀,goodbye。
[00:31:00.500 --> 00:31:09.500]  舉目離開某地時,永遠無法確定是否能回到此處呀,路途兇險㗎。
[00:31:09.500 --> 00:31:12.500]  意思唔係話你真係被強盜殺咗,個意思呀。
[00:31:12.500 --> 00:31:20.500]  你返轉,可能返到去你從前嗰個,你放下咗呀嘛。
[00:31:20.500 --> 00:31:31.500]  這不見離去的處境,為你目光賦予更大的強度呀。
[00:31:31.500 --> 00:31:39.500]  那時女人越過阿口、茶口,在全新風景即將開展之際,
[00:31:39.500 --> 00:31:59.500]  回眸望向來時路的解神,或者在早晨出發上路之前,最後一次定神注視到過一夜的避難山谷。
[00:31:59.500 --> 00:32:12.500]  最後一次,她們回身仍是,但這個帶來不安的目光,並不是真的想取得所有神望,為了留意那些東西。
[00:32:12.500 --> 00:32:21.500]  而是希望付出,把她的一片光芒留在顏色和花朵僅供不見的存在上。
[00:32:21.500 --> 00:32:34.500]  走路之前,用她的目光化成西夜信片,散落在沒有明智的江河,沒有明日的天空,沒有歷史的原野上,身心陷入萬事萬物之中。
[00:32:34.500 --> 00:32:42.500]  送她邁開走路的痛乏,那是為了切透世界的混沌,好似好文賴康咁。
[00:32:42.500 --> 00:32:54.500]  大家可以先,值得我們去反省,或者將這段話當一個清泉般流過,細啲解一下你的眼睛和心胸。
[00:32:54.500 --> 00:33:10.500]  用這十五首的詩傳起,活到真正會覺起丙子妹,你一個新的女前妻當中,作為你的路上面的女伴和指南。
[00:33:10.500 --> 00:33:11.500]  安安
