
[00:00:00.000 --> 00:00:02.440]  今天的題目是應節的
[00:15:55.600 --> 00:16:02.400]  這就是上帝從天而來的福氣
[00:16:02.400 --> 00:16:05.520]  基督徒想承這個福氣是什麼
[00:16:05.520 --> 00:16:07.520]  我們不是地上的福氣
[00:16:07.520 --> 00:16:09.680]  是屬靈的福氣
[00:16:09.680 --> 00:16:11.040]  屬靈的福氣大家回去看
[00:16:11.040 --> 00:16:13.840]  《爾忽所書》一章就看得很清楚
[00:16:13.840 --> 00:16:14.920]  它是講屬靈的福氣
[00:16:14.920 --> 00:16:16.080]  三至十四節
[00:16:16.080 --> 00:16:20.240]  今天沒有時間逐句逐句和大家去解話
[00:16:20.240 --> 00:16:24.360]  但其實它包含了很多的意思
[00:16:24.360 --> 00:16:28.240]  它說願眾贊歸給我們主耶穌基督的上帝
[00:16:28.240 --> 00:16:29.440]  伊保羅所說的
[00:16:29.440 --> 00:16:30.720]  是和爾忽所教會
[00:16:30.720 --> 00:16:34.400]  他代基督女曾把天上各樣屬靈的福氣賜給我們
[00:16:34.400 --> 00:16:39.600]  原來上帝是將天上的屬靈的福氣賜給我們
[00:16:39.600 --> 00:16:41.800]  原來這個天上屬靈的福氣
[00:16:41.800 --> 00:16:44.240]  早已賜給我們基督徒
[00:16:44.240 --> 00:16:48.120]  不是我們去到新天新地才可以承受
[00:16:48.120 --> 00:16:52.200]  不是我們要離開這個世界才有屬靈的福氣
[00:16:52.200 --> 00:16:57.000]  屬靈的福氣今天已經臨到我們每一個信徒當中
[00:16:57.000 --> 00:17:01.320]  因為他從創世以前在基督裡揀選了我們
[00:17:01.320 --> 00:17:04.600]  這就是一個很大的福氣
[00:17:04.600 --> 00:17:07.120]  原來創世之前
[00:17:07.120 --> 00:17:10.640]  上帝已經在基督裡揀選了我們
[00:17:10.640 --> 00:17:13.280]  原來祂知道有名有姓
[00:17:13.280 --> 00:17:15.080]  原來上帝記得我們
[00:17:15.080 --> 00:17:16.600]  我們的死去哪了
[00:17:16.600 --> 00:17:18.760]  不知道去哪了
[00:17:18.760 --> 00:17:20.640]  還沒出生就是媽媽的肚子
[00:17:20.640 --> 00:17:22.240]  創世的時候
[00:17:22.240 --> 00:17:24.600]  原來創世之前
[00:17:24.600 --> 00:17:27.000]  上帝已經認定了我們的名份
[00:17:27.000 --> 00:17:27.880]  揀選了我們
[00:17:27.880 --> 00:17:29.520]  但這不是福氣
[00:17:29.520 --> 00:17:33.040]  能夠可以被上帝揀選
[00:17:33.040 --> 00:17:35.560]  這是福氣
[00:17:35.560 --> 00:17:39.920]  今天大家來到一個宣人的教會
[00:17:39.920 --> 00:17:43.920]  我們可以一起去敬拜我們的上帝
[00:17:43.920 --> 00:17:45.320]  這是一個很大的福氣
[00:17:45.320 --> 00:17:46.760]  因為從創世之前
[00:17:46.760 --> 00:17:49.360]  祂已經揀選了我們
[00:17:49.360 --> 00:17:51.600]  使我們在祂面前成為聖潔
[00:17:51.600 --> 00:17:53.440]  沒有瑕疵
[00:17:53.440 --> 00:17:54.840]  滿有愛心
[00:17:54.840 --> 00:17:56.720]  這是福氣
[00:17:56.720 --> 00:17:58.840]  靠著自己的本性
[00:17:58.840 --> 00:18:01.960]  我們一定是去犯罪
[00:18:01.960 --> 00:18:03.880]  我們不是沒有瑕疵
[00:18:03.880 --> 00:18:06.840]  我們只知道不知道什麼樣子
[00:18:06.840 --> 00:18:09.200]  是不是因為靠著自己的本性
[00:18:09.200 --> 00:18:10.360]  我們的驕傲
[00:18:10.360 --> 00:18:14.240]  我們的貪婪
[00:18:14.240 --> 00:18:16.040]  我們的自卑
[00:18:16.040 --> 00:18:17.320]  我們的仇恨
[00:18:17.320 --> 00:18:18.440]  太多了
[00:18:18.440 --> 00:18:19.840]  這個世界
[00:18:19.840 --> 00:18:21.480]  很多外面的罪
[00:18:21.480 --> 00:18:22.920]  少就少在家庭糾紛
[00:18:22.920 --> 00:18:24.920]  大大到國與國之間的打仗
[00:18:24.920 --> 00:18:29.320]  都是因為有驕傲有仇恨在裡面
[00:18:29.320 --> 00:18:29.680]  是不是
[00:18:29.680 --> 00:18:31.400]  因為
[00:18:31.400 --> 00:18:32.760]  一定是的
[00:18:32.760 --> 00:18:35.280]  所以靠著我們自己
[00:18:35.280 --> 00:18:36.400]  不是靠著上帝
[00:18:36.400 --> 00:18:38.680]  我們不單止沒有瑕疵
[00:18:38.680 --> 00:18:40.600]  我們一定是沉淪
[00:18:40.600 --> 00:18:43.000]  但是因為上帝揀選了我們
[00:18:43.000 --> 00:18:43.640]  藉著基督
[00:18:43.640 --> 00:18:45.280]  我們可以成為聖潔
[00:18:45.280 --> 00:18:46.520]  沒有瑕疵
[00:18:46.520 --> 00:18:49.800]  這個就是福氣
[00:18:49.800 --> 00:18:50.680]  接著保羅說
[00:18:50.680 --> 00:18:53.720]  滿有愛心
[00:18:53.720 --> 00:18:54.440]  是不是
[00:18:54.440 --> 00:18:55.320]  滿有愛心
[00:18:55.320 --> 00:18:55.880]  大家知道
[00:18:55.880 --> 00:19:00.160]  這個愛是無條件的愛
[00:19:00.160 --> 00:19:01.520]  是不是
[00:19:01.520 --> 00:19:05.520]  是上帝給我們的榜樣
[00:19:05.520 --> 00:19:07.040]  要我們去做
[00:19:07.040 --> 00:19:12.440]  不是那些很膚淺的人與人之間情慾的愛
[00:19:12.440 --> 00:19:17.160]  不是父母子女那種責任上的愛這麼簡單
[00:19:17.160 --> 00:19:19.280]  當你是愛一個你不認識的人
[00:19:19.280 --> 00:19:20.360]  或者你不喜歡的人
[00:19:20.360 --> 00:19:21.560]  或者甚至是你的仇敵
[00:19:21.560 --> 00:19:23.520]  這個才是上帝的愛
[00:19:23.520 --> 00:19:25.240]  但是給我們滿有愛心
[00:19:25.240 --> 00:19:26.720]  他按照自己所旨意所起
[00:19:26.720 --> 00:19:28.160]  予定我們
[00:19:28.160 --> 00:19:29.640]  藉著耶穌基督而至得名份
[00:19:29.640 --> 00:19:30.880]  得到名份
[00:19:30.880 --> 00:19:32.520]  藉著耶穌基督而得
[00:19:32.520 --> 00:19:34.000]  這個就是很大福氣
[00:19:34.000 --> 00:19:36.360]  藉著愛子的血得蒙救贖
[00:19:36.360 --> 00:19:38.440]  過犯得赦免
[00:19:38.440 --> 00:19:39.640]  這個保羅所說
[00:19:39.640 --> 00:19:42.400]  照自己在基督裡所立定的美義
[00:19:42.400 --> 00:19:44.600]  使我們知道他旨意的奧秘
[00:19:44.600 --> 00:19:46.080]  這個就是難
[00:19:46.080 --> 00:19:49.480]  很多時候我們不明白上帝的旨意
[00:19:49.480 --> 00:19:51.040]  記得我小時候在團契裡
[00:19:51.040 --> 00:19:53.240]  經常都有些討論
[00:19:53.240 --> 00:19:54.520]  少年團
[00:19:54.520 --> 00:19:57.520]  如何明白上帝的旨意
[00:19:57.520 --> 00:19:59.720]  實在是一個很高深的課題
[00:19:59.720 --> 00:20:01.400]  不只是少年團討論
[00:20:01.400 --> 00:20:03.280]  什麼團都可以
[00:20:03.280 --> 00:20:04.760]  你要明白上帝的旨意
[00:20:04.760 --> 00:20:07.440]  你要窺探上帝的奧秘
[00:20:07.440 --> 00:20:09.320]  一定要從神而來
[00:20:09.320 --> 00:20:13.120]  要神打開你的眼睛
[00:20:13.120 --> 00:20:14.640]  讓你看到有亮光
[00:20:14.640 --> 00:20:16.440]  這個才是福氣
[00:20:16.440 --> 00:20:18.280]  不然你不會明白
[00:20:18.280 --> 00:20:21.600]  如果你只是用人生的物質來衡量
[00:20:21.600 --> 00:20:22.520]  有沒有福氣
[00:20:22.520 --> 00:20:24.960]  你會很慘的
[00:20:24.960 --> 00:20:26.440]  是不是
[00:20:26.440 --> 00:20:28.040]  是不是慘
[00:20:28.040 --> 00:20:30.120]  是不是來到英國
[00:20:30.120 --> 00:20:32.360]  這個Swingdon的地方
[00:20:32.360 --> 00:20:34.040]  是不是沒有好吃的
[00:20:34.040 --> 00:20:34.880]  是不是
[00:20:34.880 --> 00:20:36.440]  天寒地凍
[00:20:36.440 --> 00:20:37.840]  你們生了腳瘡了嗎
[00:20:37.840 --> 00:20:38.440]  還沒有
[00:20:38.440 --> 00:20:39.200]  是不是
[00:20:39.200 --> 00:20:41.080]  沒有好吃的
[00:20:41.080 --> 00:20:43.480]  是不是想吃一碗魚蛋粉
[00:20:43.480 --> 00:20:44.360]  不知道在哪裡買的
[00:20:44.360 --> 00:20:46.040]  自己做吧
[00:20:46.040 --> 00:20:47.520]  如果你用這些來衡量
[00:20:47.520 --> 00:20:48.320]  開不開心
[00:20:48.320 --> 00:20:50.280]  你的開心指數是不行的
[00:20:50.280 --> 00:20:51.800]  一定不行
[00:20:51.800 --> 00:20:52.840]  是不是
[00:20:52.840 --> 00:20:57.200]  但是我們要用淑齡的角度去看
[00:20:57.200 --> 00:21:02.960]  我們因為已經看到上帝的旨意
[00:21:02.960 --> 00:21:04.280]  看到上帝的旨意
[00:21:04.280 --> 00:21:06.520]  我們看得不太通
[00:21:06.520 --> 00:21:07.760]  看得不太通當然了
[00:21:07.760 --> 00:21:09.720]  我們不可以真的
[00:21:09.720 --> 00:21:10.600]  但是我告訴你
[00:21:10.600 --> 00:21:12.560]  我兩年前沒有想過
[00:21:12.560 --> 00:21:16.040]  農曆新年的聚會會坐滿了這麼多人
[00:21:16.040 --> 00:21:17.840]  我沒有想過有競拜隊
[00:21:17.840 --> 00:21:21.840]  有十個八個人可以站出來唱歌
[00:21:21.840 --> 00:21:23.320]  我沒有想過一班老人家
[00:21:23.320 --> 00:21:24.680]  好像有二十個
[00:21:24.680 --> 00:21:28.040]  一班加拿團會出來獻唱
[00:21:28.040 --> 00:21:29.920]  從來沒有想過
[00:21:29.920 --> 00:21:31.760]  這些就是上帝的旨意
[00:21:31.760 --> 00:21:33.520]  上帝要我們成就
[00:21:33.520 --> 00:21:37.400]  在地上成就建立祂的角度
[00:21:37.400 --> 00:21:39.280]  接著他就說
[00:21:39.280 --> 00:21:40.640]  在時機成熟的時候
[00:21:40.640 --> 00:21:43.880]  天上地上一切所有都基督律歸於一
[00:21:43.880 --> 00:21:46.080]  我們也在祂裡面得到基業
[00:21:46.080 --> 00:21:48.840]  我們在上帝那裡得到這個基業
[00:21:48.840 --> 00:21:50.040]  這個基業是什麼
[00:21:50.040 --> 00:21:51.400]  是永恆的基業
[00:21:51.400 --> 00:21:53.720]  永恆的基業才是真正的福氣
[00:21:53.720 --> 00:21:55.960]  今天你所住的房子
[00:21:55.960 --> 00:21:57.400]  你們買了樓了嗎
[00:21:57.400 --> 00:21:59.040]  有些買了是不是
[00:21:59.040 --> 00:22:00.840]  四個房子是不是
[00:22:00.840 --> 00:22:02.560]  五個
[00:22:02.560 --> 00:22:04.000]  好像有人六個
[00:22:04.000 --> 00:22:05.280]  不知道
[00:22:05.280 --> 00:22:10.800]  那又如何呢
[00:22:10.800 --> 00:22:11.760]  是不是
[00:22:11.760 --> 00:22:13.960]  又如何呢
[00:22:13.960 --> 00:22:16.040]  你知不知道你
[00:22:16.040 --> 00:22:17.240]  房子再大
[00:22:17.240 --> 00:22:19.800]  你住得不開心
[00:22:19.800 --> 00:22:23.760]  你張床幾萬磅
[00:22:23.760 --> 00:22:26.560]  但是你慢慢失眠
[00:22:26.560 --> 00:22:29.320]  不是福氣
[00:22:29.320 --> 00:22:31.160]  上帝賜給我們的基業
[00:22:31.160 --> 00:22:32.680]  是永恆的基業
[00:22:32.680 --> 00:22:33.840]  是天上的基業
[00:22:33.840 --> 00:22:35.800]  是我們有所盼望的
[00:22:35.800 --> 00:22:38.400]  就是一個不會再有病痛
[00:22:38.400 --> 00:22:40.800]  眼淚的地方
[00:22:40.800 --> 00:22:42.200]  痛苦的地方
[00:22:42.200 --> 00:22:43.720]  這個新天新地
[00:22:43.720 --> 00:22:46.320]  原來祂已經是應允了我們
[00:22:46.320 --> 00:22:50.600]  你們也信他也受了所應許的聖靈為印記
[00:22:50.600 --> 00:22:53.760]  今天我相信祂這個聖靈的印記在我們當中
[00:22:53.760 --> 00:22:56.160]  所以這個屬靈的福氣在我們當中
[00:22:56.160 --> 00:23:01.960]  問題就是我們要將我們的眼光放遠一點
[00:23:01.960 --> 00:23:03.720]  看高一點
[00:23:03.720 --> 00:23:05.040]  宏觀一點
[00:23:05.040 --> 00:23:06.800]  才看到這個屬靈的福氣
[00:23:06.800 --> 00:23:10.160]  最重要就是我們要窺探到上帝的旨意
[00:23:10.160 --> 00:23:11.960]  和神要和好
[00:23:11.960 --> 00:23:14.200]  要熟悉神的話語
[00:23:14.200 --> 00:23:15.960]  讓聖靈打開我們的心眼
[00:23:15.960 --> 00:23:19.680]  我們才能夠明白
[00:23:19.680 --> 00:23:22.680]  看回剛才約百多個怎麼說
[00:23:22.680 --> 00:23:25.800]  約百是經過很多的災難
[00:23:25.800 --> 00:23:30.000]  到約百二十二章之後
[00:23:30.000 --> 00:23:30.960]  上帝和他講說話
[00:23:30.960 --> 00:23:34.520]  他說你要與上帝和好
[00:23:34.520 --> 00:23:35.400]  要和平
[00:23:35.400 --> 00:23:37.240]  這樣福氣必臨到你
[00:23:37.240 --> 00:23:39.960]  第一件事我們真的要有福氣的話
[00:23:39.960 --> 00:23:43.440]  我們要和上帝和好
[00:23:43.440 --> 00:23:46.200]  然後說你領受祂口中的教導
[00:23:46.200 --> 00:23:48.360]  就是我們要熟悉神的話語
[00:23:48.360 --> 00:23:50.720]  不只是知道就行了
[00:23:50.720 --> 00:23:52.160]  有很多神學家
[00:23:52.160 --> 00:23:55.080]  有時候你英國你去讀神學
[00:23:55.080 --> 00:23:57.840]  你不需要信主就可以了
[00:23:57.840 --> 00:24:03.120]  就是說大學那些以一個學科的形式去讀
[00:24:03.120 --> 00:24:04.840]  你有知識是沒有用的
[00:24:04.840 --> 00:24:06.600]  聖經說你要領受
[00:24:06.600 --> 00:24:09.600]  領受祂的教導
[00:24:09.600 --> 00:24:11.280]  就是你要受這件事
[00:24:11.280 --> 00:24:16.720]  就是你要順從你要同意上帝所說的主義
[00:24:16.720 --> 00:24:18.280]  不單止同意
[00:24:18.280 --> 00:24:22.680]  將言語存在心裡面
[00:24:22.680 --> 00:24:25.360]  聖經說將上帝的話藏在心裡面
[00:24:25.360 --> 00:24:26.320]  我們就不會得罪神
[00:24:26.320 --> 00:24:27.240]  是真的
[00:24:27.240 --> 00:24:29.880]  如果我們經常將話語藏在心裡面
[00:24:29.880 --> 00:24:31.120]  我們就不會得罪神
[00:24:31.120 --> 00:24:34.040]  所以熟讀聖經背金句
[00:24:34.040 --> 00:24:39.200]  我知道主也學有背金句
[00:24:39.200 --> 00:24:44.120]  就是我們低班就算不背也要他寫下
[00:24:44.120 --> 00:24:49.160]  因為這件事是很重要的
[00:24:49.160 --> 00:24:51.320]  這句話是給我們很大的提醒
[00:24:51.320 --> 00:24:53.840]  很多時候我們知道聖經好像說過這句話
[00:24:53.840 --> 00:24:55.320]  又不知道在哪裡說
[00:24:55.320 --> 00:24:56.720]  人家問你你又說不出
[00:24:56.720 --> 00:24:58.240]  總之有又找不到
[00:24:58.240 --> 00:24:59.440]  現在容易一點
[00:24:59.440 --> 00:25:01.760]  現在可以上網找哥哥
[00:25:01.760 --> 00:25:04.560]  但是你以前真的將聖經找到
[00:25:04.560 --> 00:25:06.600]  滿頭大汗都填不到那一頁出來
[00:25:06.600 --> 00:25:07.240]  我試過了
[00:25:07.240 --> 00:25:09.160]  因為不熟悉那本聖經
[00:25:09.160 --> 00:25:15.200]  上帝要我們將話語藏在心裡面
[00:25:15.200 --> 00:25:17.080]  我背東西其實很差
[00:25:17.080 --> 00:25:19.360]  我小時候最怕背物
[00:25:19.360 --> 00:25:21.480]  我一定不會好好睡
[00:25:21.480 --> 00:25:22.640]  我覺得很浪費時間
[00:25:22.640 --> 00:25:24.280]  為什麼要背呢
[00:25:24.280 --> 00:25:28.920]  又不是唐詩古文那麼值得
[00:25:28.920 --> 00:25:30.720]  但是背物學了我才知道
[00:25:30.720 --> 00:25:32.880]  有個中文老師跟我說
[00:25:32.880 --> 00:25:35.120]  他說背物最好
[00:25:35.120 --> 00:25:39.160]  我上課現在背物邊課邊課就讀了
[00:25:39.160 --> 00:25:41.400]  那他就不用再教書了
[00:25:41.400 --> 00:25:44.320]  他就可以坐在那裡改卷
[00:25:44.320 --> 00:25:45.600]  不用回家改
[00:25:45.600 --> 00:25:48.000]  整堂時間你慢慢在那裡背
[00:25:48.000 --> 00:25:49.720]  慢慢在那裡抹
[00:25:49.720 --> 00:25:50.440]  讀文不行
[00:25:50.440 --> 00:25:52.160]  他要說一句你寫一句
[00:25:52.160 --> 00:25:52.520]  真的
[00:25:52.520 --> 00:25:54.520]  這個中文老師後來告訴我
[00:25:54.520 --> 00:25:56.960]  若干年後
[00:25:56.960 --> 00:25:59.640]  所以我背東西是很差的
[00:25:59.640 --> 00:26:01.920]  這句話我也不擅長
[00:26:01.920 --> 00:26:04.080]  我在少年團的時候
[00:26:04.080 --> 00:26:07.000]  回來一陣子就有個顧問
[00:26:07.000 --> 00:26:08.560]  團契顧問
[00:26:08.560 --> 00:26:09.800]  他已經去世了
[00:26:09.800 --> 00:26:10.760]  現在對我很好
[00:26:10.760 --> 00:26:12.240]  就說安德魯
[00:26:12.240 --> 00:26:13.240]  他說石強
[00:26:13.240 --> 00:26:17.280]  他說你做不做團契職員
[00:26:17.280 --> 00:26:18.520]  我就說很開心
[00:26:18.520 --> 00:26:20.200]  有職員做是不是
[00:26:20.200 --> 00:26:21.800]  他就說OK
[00:26:21.800 --> 00:26:25.640]  今天我進了團契不是很久
[00:26:25.640 --> 00:26:27.720]  團長那些又不到我做
[00:26:27.720 --> 00:26:29.880]  我沒有輝哥那些那麼厲害
[00:26:29.880 --> 00:26:34.760]  那麼就做了團契做什麼呢
[00:26:34.760 --> 00:26:35.880]  顧問說對
[00:26:35.880 --> 00:26:37.840]  你做靈修部
[00:26:37.840 --> 00:26:38.400]  靈修部
[00:26:38.400 --> 00:26:39.760]  少年團都是靈修部
[00:26:39.760 --> 00:26:40.920]  很厲害
[00:26:40.920 --> 00:26:42.120]  靈修部有什麼做的
[00:26:42.120 --> 00:26:43.880]  它很簡單的
[00:26:43.880 --> 00:26:48.440]  每次你出來教他們一節的金句
[00:26:48.440 --> 00:26:50.520]  然後叫他們回去唸
[00:26:50.520 --> 00:26:52.160]  然後你下個星期出來
[00:26:52.160 --> 00:26:54.600]  就跟他一起站在那裡唸那段金句
[00:26:54.600 --> 00:26:56.440]  然後教第二個
[00:26:56.440 --> 00:26:58.320]  然後下次就出來
[00:26:58.320 --> 00:27:01.040]  就唸之前那兩個金句
[00:27:01.040 --> 00:27:02.960]  這次又教第三個
[00:27:02.960 --> 00:27:04.600]  不會無限止的
[00:27:04.600 --> 00:27:06.640]  一個月後就清的了
[00:27:06.640 --> 00:27:10.000]  就是每個月四五個金句
[00:27:10.000 --> 00:27:11.600]  嘩 慘了
[00:27:11.600 --> 00:27:13.800]  站出來唸
[00:27:13.800 --> 00:27:15.800]  我帶他們唸
[00:27:15.800 --> 00:27:16.960]  那是什麼意思
[00:27:16.960 --> 00:27:17.840]  我第一件事
[00:27:17.840 --> 00:27:19.440]  我自己要唸熟先
[00:27:19.440 --> 00:27:20.880]  我自己都不熟怎麼行
[00:27:20.880 --> 00:27:22.720]  你不要預料他們熟
[00:27:22.720 --> 00:27:26.520]  所以從那兩年開始
[00:27:26.520 --> 00:27:28.800]  我就唸了很多金句
[00:27:28.800 --> 00:27:32.840]  藏在心裡的金句
[00:27:32.840 --> 00:27:36.320]  上帝要我們將這句話藏在心裡
[00:27:36.320 --> 00:27:37.600]  你若歸向全能者
[00:27:37.600 --> 00:27:38.840]  就必得建立
[00:27:38.840 --> 00:27:39.720]  建立這個字
[00:27:39.720 --> 00:27:42.000]  上帝應允我們是一個Restore
[00:27:42.000 --> 00:27:44.920]  就是回復我們和上帝的關係
[00:27:44.920 --> 00:27:49.160]  但是我們要歸回去神那裡
[00:27:49.160 --> 00:27:53.280]  然後上帝要我們遠離不異
[00:27:53.280 --> 00:27:55.880]  因為根從上帝
[00:27:55.880 --> 00:27:58.080]  你不可以又信從上帝
[00:27:58.080 --> 00:28:00.760]  又信從Money
[00:28:00.760 --> 00:28:02.080]  是不是
[00:28:02.080 --> 00:28:04.400]  那些Money money那些歌
[00:28:04.400 --> 00:28:07.240]  聽得多也沒什麼益處
[00:28:07.240 --> 00:28:10.960]  因為我們不是信從這件事
[00:28:10.960 --> 00:28:12.440]  我們要信從什麼
[00:28:12.440 --> 00:28:13.560]  信從上帝的說話
[00:28:13.560 --> 00:28:14.360]  上帝說得很清楚
[00:28:14.360 --> 00:28:15.760]  你不可以信從馬門Money
[00:28:15.760 --> 00:28:17.200]  又要信從上帝
[00:28:17.200 --> 00:28:18.600]  我們要Restore
[00:28:18.600 --> 00:28:19.560]  就是要什麼
[00:28:19.560 --> 00:28:24.240]  要丟棄了一些不應該要的東西
[00:28:24.240 --> 00:28:26.480]  他講的就是
[00:28:26.480 --> 00:28:30.400]  你要將黃金丟在塵土裡
[00:28:30.400 --> 00:28:31.760]  將鵝飛的金紙
[00:28:31.760 --> 00:28:33.280]  鵝飛金紙我真的要上網查看
[00:28:33.280 --> 00:28:34.440]  我不知道什麼是鵝飛金紙
[00:28:34.440 --> 00:28:36.680]  原來是最純最漂亮的金紙
[00:28:36.680 --> 00:28:37.560]  是那裡出的
[00:28:37.560 --> 00:28:40.600]  當時有個地方是做這個金紙
[00:28:40.600 --> 00:28:43.440]  你連最好的金
[00:28:43.440 --> 00:28:44.720]  那些金價多少錢兩
[00:28:44.720 --> 00:28:46.480]  很久沒有回香港
[00:28:46.480 --> 00:28:49.320]  都掉了去
[00:28:49.320 --> 00:28:50.760]  就好像保羅所講的
[00:28:50.760 --> 00:28:52.000]  保羅其實講過的
[00:28:52.000 --> 00:28:53.400]  他信了主之後
[00:28:53.400 --> 00:28:54.920]  認識了主耶穌之後
[00:28:54.920 --> 00:28:57.520]  他萬事當作墳土
[00:28:57.520 --> 00:29:01.520]  他之前以為與我有益的
[00:29:01.520 --> 00:29:05.080]  我現在因基督有損
[00:29:05.080 --> 00:29:05.840]  不但如此
[00:29:05.840 --> 00:29:07.800]  我將萬事當作有損的
[00:29:07.800 --> 00:29:10.000]  因我已認識我主耶穌基督為自保
[00:29:10.000 --> 00:29:10.920]  現在一套主耶穌
[00:29:10.920 --> 00:29:12.520]  已經是自保最大的福氣
[00:29:12.520 --> 00:29:15.160]  因為我為他已經丟棄萬事
[00:29:15.160 --> 00:29:15.880]  看作墳土
[00:29:15.880 --> 00:29:17.360]  為要得著基督
[00:29:17.360 --> 00:29:19.200]  其他那些是不重要
[00:29:19.200 --> 00:29:22.400]  所以我們要將那些執著
[00:29:22.400 --> 00:29:25.160]  我們沒有用的東西放下
[00:29:25.160 --> 00:29:26.400]  不單止是物質
[00:29:26.400 --> 00:29:30.000]  不單止是要放下我們
[00:29:30.000 --> 00:29:31.640]  我們經常執著的東西
[00:29:31.640 --> 00:29:34.720]  我不是叫你把錢捐出去給教會
[00:29:34.720 --> 00:29:36.040]  當然我們都會很歡迎
[00:29:36.040 --> 00:29:37.200]  如果你這樣做
[00:29:37.200 --> 00:29:38.120]  不是要你這樣
[00:29:38.120 --> 00:29:42.200]  而是你的心不要只掛著這些東西
[00:29:42.200 --> 00:29:43.200]  放下這些執著
[00:29:43.200 --> 00:29:46.360]  這個不是支配你一生最大的福氣
[00:29:46.360 --> 00:29:47.600]  一定不是
[00:29:47.600 --> 00:29:48.600]  譬如你兒子長大了
[00:29:48.600 --> 00:29:49.840]  讓他出去闖一闖
[00:29:49.840 --> 00:29:51.000]  就讓他出去闖一闖
[00:29:51.000 --> 00:29:53.280]  不需要太過擔心
[00:29:53.280 --> 00:29:55.880]  因為上帝會看著他
[00:29:55.880 --> 00:29:57.040]  不用太擔心
[00:29:57.040 --> 00:29:58.600]  如果你還執著執著穿著
[00:29:58.600 --> 00:29:59.480]  你會不開心
[00:29:59.480 --> 00:30:01.000]  你太緊張
[00:30:01.000 --> 00:30:03.400]  不把地上的事放得下
[00:30:03.400 --> 00:30:05.160]  你就不會開心
[00:30:05.160 --> 00:30:06.160]  這個不是最大的福氣
[00:30:06.160 --> 00:30:08.080]  聖經提醒我們
[00:30:08.080 --> 00:30:12.160]  就是要將你認為最寶貴的東西
[00:30:12.160 --> 00:30:14.440]  包括黃金最美的那些
[00:30:14.440 --> 00:30:17.000]  你都要放下
[00:30:17.000 --> 00:30:18.520]  放下
[00:30:18.520 --> 00:30:19.280]  放下什麼
[00:30:19.280 --> 00:30:21.680]  放下我們做人的執著
[00:30:21.680 --> 00:30:23.360]  放下仇恨
[00:30:23.360 --> 00:30:25.080]  放下一些憂慮
[00:30:25.080 --> 00:30:29.160]  你要將世上的東西放下
[00:30:29.160 --> 00:30:30.160]  接著他說什麼呢
[00:30:30.160 --> 00:30:34.280]  要向他禱告
[00:30:34.280 --> 00:30:36.240]  他就聽你
[00:30:36.240 --> 00:30:37.080]  禱告
[00:30:37.080 --> 00:30:38.240]  禱告很重要
[00:30:38.240 --> 00:30:39.840]  神聽禱告
[00:30:39.840 --> 00:30:42.040]  記住說神是聽禱告
[00:30:42.040 --> 00:30:45.520]  不是神聽我們指揮他怎麼做
[00:30:45.520 --> 00:30:46.880]  這個很不同
[00:30:46.880 --> 00:30:48.760]  你講禱告神是會聽到
[00:30:48.760 --> 00:30:50.680]  他知道你想要什麼
[00:30:50.680 --> 00:30:51.600]  他要你講
[00:30:51.600 --> 00:30:52.800]  其實你不講神都知道
[00:30:52.800 --> 00:30:54.160]  不過他要你講
[00:30:54.160 --> 00:30:57.320]  但是他不會順從你所要的東西
[00:30:57.320 --> 00:30:59.280]  因為我們禱告一定是幼稚的
[00:30:59.280 --> 00:31:01.920]  我們一定是想發達
[00:31:01.920 --> 00:31:03.120]  一定是健康
[00:31:03.120 --> 00:31:06.920]  我們一定是想工作順利
[00:31:06.920 --> 00:31:08.440]  我不是說這樣不對
[00:31:08.440 --> 00:31:10.840]  跟神說你想要的東西是對的
[00:31:10.840 --> 00:31:13.440]  但是我們神不是一定
[00:31:13.440 --> 00:31:15.880]  讓你走一條路是那麼容易的
[00:31:15.880 --> 00:31:16.680]  但是你要禱告
[00:31:16.680 --> 00:31:18.480]  神是會聽
[00:31:18.480 --> 00:31:20.200]  你要還你的願
[00:31:20.200 --> 00:31:20.800]  還你的願
[00:31:20.800 --> 00:31:22.320]  我們今天很少做
[00:31:22.320 --> 00:31:25.600]  但猶太人很清楚什麼叫還願
[00:31:25.600 --> 00:31:26.720]  其實很簡單的
[00:31:26.720 --> 00:31:29.320]  就是不是說要你發什麼重誓
[00:31:29.320 --> 00:31:34.000]  但是其實我們基督徒
[00:31:34.000 --> 00:31:37.040]  已經是跟神立了一個約
[00:31:37.040 --> 00:31:40.600]  就是要我們去忠心去侍奉
[00:31:40.600 --> 00:31:43.200]  就好像上次我們有幫侍奉人員的
[00:31:43.200 --> 00:31:45.880]  每年一個年初的立約一樣
[00:31:45.880 --> 00:31:48.960]  我們其實這個都是一個還 一個願
[00:31:48.960 --> 00:31:50.200]  一個承諾
[00:31:50.200 --> 00:31:50.880]  什麼意思呢
[00:31:50.880 --> 00:31:54.120]  就是說上帝你愛我
[00:31:54.120 --> 00:31:55.880]  你拯救了我
[00:31:55.880 --> 00:31:59.320]  我要還一些東西給你
[00:31:59.320 --> 00:32:02.560]  我在地上我要為你多一點作供
[00:32:02.560 --> 00:32:05.680]  我要將身體獻上當作活祭
[00:32:05.680 --> 00:32:08.040]  我們要這樣去想
[00:32:08.040 --> 00:32:08.960]  明白了嗎
[00:32:08.960 --> 00:32:10.440]  這個才是還願
