
[00:00:00.000 --> 00:00:03.440]  看回學明她的生命的改變
[00:16:18.120 --> 00:16:20.120]  毫無償還能力的時候
[00:16:20.120 --> 00:16:22.320]  基督就站在我們的身邊
[00:16:22.320 --> 00:16:24.120]  讓我們所有的罪債
[00:16:24.120 --> 00:16:26.920]  全部轉移在他的肩膀上
[00:16:26.920 --> 00:16:27.920]  他承擔了
[00:16:27.920 --> 00:16:32.320]  他被掛在十字架上
[00:16:32.320 --> 00:16:35.520]  這個就是保羅效法基督的精神
[00:16:35.520 --> 00:16:37.320]  當保羅這樣說的時候
[00:16:37.320 --> 00:16:39.320]  他自己很希望一件事就是
[00:16:39.320 --> 00:16:43.120]  讓肥理門重新接納亞歷西姆
[00:16:43.120 --> 00:16:45.320]  因為保羅很清楚知道
[00:16:45.320 --> 00:16:47.920]  仇恨只會帶來更多的仇恨
[00:16:47.920 --> 00:16:52.320]  不要恕只會令到雙方都受到捆綁
[00:16:52.320 --> 00:16:54.320]  雙方都受到痛苦
[00:16:54.320 --> 00:16:56.720]  唯有寬恕和接納
[00:16:56.720 --> 00:16:59.320]  才能夠令到生命經歷改變
[00:16:59.320 --> 00:17:01.920]  因此保羅說很盼望你
[00:17:01.920 --> 00:17:03.720]  去接納這個弟兄
[00:17:03.720 --> 00:17:06.720]  使得有益重生的真的有益
[00:17:06.720 --> 00:17:07.520]  沒錯
[00:17:07.520 --> 00:17:09.920]  有益以前對你是有害的
[00:17:09.920 --> 00:17:10.920]  是無益的
[00:17:10.920 --> 00:17:13.320]  但是今天透過寬恕
[00:17:13.320 --> 00:17:14.320]  透過接納
[00:17:14.320 --> 00:17:16.920]  有益可以重新變為有益
[00:17:16.920 --> 00:17:18.520]  就好像學明弟兄一樣
[00:17:18.520 --> 00:17:22.520]  他以前對社會是帶來破壞的
[00:17:22.520 --> 00:17:24.120]  他害了很多的家庭
[00:17:24.120 --> 00:17:26.120]  令到很多的家庭妻離子散
[00:17:26.120 --> 00:17:27.920]  他以前曾經令到很多的人
[00:17:27.920 --> 00:17:29.120]  失去了他們
[00:17:29.120 --> 00:17:30.720]  毀了他們的前途
[00:17:30.720 --> 00:17:31.920]  透過販賣毒品
[00:17:31.920 --> 00:17:33.920]  去毀了很多人的前途
[00:17:33.920 --> 00:17:34.720]  甚至可能有很多人
[00:17:34.720 --> 00:17:36.120]  因為吸食過量的毒品
[00:17:36.120 --> 00:17:37.720]  失去了他的生命
[00:17:37.720 --> 00:17:39.720]  過去他對社會是無益的
[00:17:39.720 --> 00:17:42.520]  但是今天因著認識耶穌基督
[00:17:42.520 --> 00:17:44.520]  無益變為有益
[00:17:44.520 --> 00:17:46.920]  學明弟兄他以前對社會有害
[00:17:46.920 --> 00:17:48.320]  今天他對社會
[00:17:48.320 --> 00:17:49.920]  能夠作出一些貢獻
[00:17:49.920 --> 00:17:52.320]  他甚至在身體裏面
[00:17:52.320 --> 00:17:54.720]  重新學習怎樣去侍奉
[00:17:54.720 --> 00:17:56.720]  服侍這個社區
[00:17:56.720 --> 00:17:59.720]  弟兄姊妹唯有寬恕
[00:17:59.720 --> 00:18:03.320]  唯有接納才可以改變生命
[00:18:03.320 --> 00:18:05.720]  如果你曾經受過一些傷害
[00:18:05.720 --> 00:18:08.320]  如果你都曾經受過別人的欺騙
[00:18:08.320 --> 00:18:11.520]  或者你曾經被人欺騙
[00:18:11.520 --> 00:18:12.920]  以致你受過一些虧損
[00:18:12.920 --> 00:18:15.520]  我明白寬恕的困難
[00:18:15.520 --> 00:18:17.720]  但是當你在那種痛苦
[00:18:17.720 --> 00:18:18.920]  你在那種仇恨
[00:18:18.920 --> 00:18:20.320]  在那種困難當中
[00:18:20.320 --> 00:18:21.520]  我鼓勵你
[00:18:21.520 --> 00:18:24.720]  看看掛在十字架上的耶穌基督
[00:18:24.720 --> 00:18:27.320]  看看《非利門書》裏面的保羅
[00:18:27.320 --> 00:18:31.120]  去思考一下他們怎樣靠著主的恩典
[00:18:31.120 --> 00:18:32.520]  恩著主的愛
[00:18:32.520 --> 00:18:34.120]  願意放下執著
[00:18:34.120 --> 00:18:35.520]  放下仇恨
[00:18:35.520 --> 00:18:38.520]  重新去接納和寬恕
[00:18:38.520 --> 00:18:42.120]  在監房裏面我聽過很多悲慘的故事
[00:18:42.120 --> 00:18:46.920]  其中很多最悲慘的就是所謂的冤獄
[00:18:46.920 --> 00:18:50.520]  他們不是法官判錯他們
[00:18:50.520 --> 00:18:54.320]  而是有些人真的透過一些行為
[00:18:54.320 --> 00:18:56.920]  令他們踩了一些陷阱
[00:18:56.920 --> 00:18:58.120]  又或者
[00:18:58.120 --> 00:19:01.520]  一起說一些不利於他的政功
[00:19:01.520 --> 00:19:03.320]  以致他需要去坐牢
[00:19:03.320 --> 00:19:04.920]  往往這些囚友
[00:19:04.920 --> 00:19:07.320]  他來到我們宗教班的時候
[00:19:07.320 --> 00:19:08.720]  說兩句立刻哭
[00:19:08.720 --> 00:19:10.320]  因為他裏面的冤屈
[00:19:10.320 --> 00:19:12.920]  他裏面的痛苦實在是非常之深
[00:19:12.920 --> 00:19:15.320]  他們被最親的人出賣
[00:19:15.320 --> 00:19:18.520]  被他最親的人深深的傷害
[00:19:18.520 --> 00:19:20.320]  簡單的兩句說話
[00:19:20.320 --> 00:19:21.720]  就令他失去了工作
[00:19:21.720 --> 00:19:23.120]  就令他失去了家庭
[00:19:23.120 --> 00:19:24.720]  甚至失去了自由
[00:19:24.720 --> 00:19:27.120]  那種痛苦是非常之深
[00:19:27.120 --> 00:19:28.920]  但是我們看到的就是
[00:19:28.920 --> 00:19:32.520]  仇恨令到他每一天都活在痛苦之中
[00:19:32.520 --> 00:19:35.920]  他繼續的仇恨只會令他不斷的痛苦
[00:19:35.920 --> 00:19:38.720]  我們都鼓勵他學習去寬恕
[00:19:38.720 --> 00:19:42.320]  而他亦都開始慢慢地學習寬恕
[00:19:42.320 --> 00:19:43.520]  他看得到
[00:19:43.520 --> 00:19:46.120]  雖然他好像在這件事上沒有做錯
[00:19:46.120 --> 00:19:47.320]  但在人生裏面
[00:19:47.320 --> 00:19:50.920]  在神的面前他不敢自誇自己是一個完全人
[00:19:50.920 --> 00:19:53.520]  他開始知道什麼叫寬恕
[00:19:53.520 --> 00:19:58.120]  他開始學習怎樣去面對那些傷害他的人
[00:19:58.120 --> 00:20:00.120]  所以頂尖我也鼓勵你
[00:20:00.120 --> 00:20:01.520]  效法保羅
[00:20:01.520 --> 00:20:03.120]  做一個和平之子
[00:20:03.120 --> 00:20:05.920]  好像剛才青少年獻屍一樣
[00:20:05.920 --> 00:20:07.720]  走進每一個角落
[00:20:07.720 --> 00:20:11.120]  如果在你生活裏面曾經有人傷害你的
[00:20:11.120 --> 00:20:12.320]  願意踏出這一步
[00:20:12.320 --> 00:20:13.320]  寬恕他
[00:20:13.320 --> 00:20:14.720]  如果在你的身邊
[00:20:14.720 --> 00:20:17.920]  你看到有一些關係是未復和的
[00:20:17.920 --> 00:20:19.520]  還在破裂當中的
[00:20:19.520 --> 00:20:20.720]  學習保羅
[00:20:20.720 --> 00:20:22.120]  做一個中間人
[00:20:22.120 --> 00:20:23.720]  做一個和平之子
[00:20:23.720 --> 00:20:26.320]  將這個和睦的福音帶給他們
[00:20:26.320 --> 00:20:28.520]  使這個世界少一點的仇恨
[00:20:28.520 --> 00:20:31.120]  使這個世界多一點的盼望
[00:20:31.120 --> 00:20:32.720]  在這裏我也要提醒
[00:20:32.720 --> 00:20:35.720]  不是容易的
[00:20:35.720 --> 00:20:36.920]  這個不是一件
[00:20:36.920 --> 00:20:39.320]  好像我們想像中的童話故事那樣
[00:20:39.320 --> 00:20:40.720]  很美麗
[00:20:40.720 --> 00:20:42.920]  很開心
[00:20:42.920 --> 00:20:45.120]  毫不費力就做得到
[00:20:45.120 --> 00:20:47.320]  當我們要做和睦之子的時候
[00:20:47.320 --> 00:20:49.720]  留意我們有時候要受虧損
[00:20:49.720 --> 00:20:51.120]  我們要好像保羅
[00:20:51.120 --> 00:20:52.320]  甚至可能效法
[00:20:52.320 --> 00:20:53.920]  我們的主耶穌基督一樣
[00:20:53.920 --> 00:20:56.120]  我們會經歷一些犧牲
[00:20:56.120 --> 00:20:57.320]  一些損失
[00:20:57.320 --> 00:21:00.720]  可能我們要經歷財物上的損失
[00:21:00.720 --> 00:21:03.920]  這個做我們監房牧師是最常的
[00:21:03.920 --> 00:21:07.120]  我們都已經將這個視為我們工作的一部份
[00:21:07.120 --> 00:21:07.920]  就是被人騙
[00:21:07.920 --> 00:21:09.720]  被人騙是我們工作的一部份
[00:21:09.720 --> 00:21:11.120]  我們不介意的
[00:21:11.120 --> 00:21:13.720]  因為很多出來的更新人士
[00:21:13.720 --> 00:21:16.720]  他們真的有一些實際的生活問題
[00:21:16.720 --> 00:21:20.120]  我們不知道哪一些他講的是真是假
[00:21:20.120 --> 00:21:22.920]  但是我們覺得為了愛的緣故
[00:21:22.920 --> 00:21:25.120]  我寧願被你騙
[00:21:25.120 --> 00:21:27.320]  被你騙那少少幾百元
[00:21:27.320 --> 00:21:29.320]  但是如果你不是說謊的時候
[00:21:29.320 --> 00:21:30.920]  那幾百元可能真的幫你
[00:21:30.920 --> 00:21:32.120]  過了危危之急
[00:21:32.120 --> 00:21:33.720]  你可以重新找到工作的話
[00:21:33.720 --> 00:21:35.320]  我很樂意付出
[00:21:35.320 --> 00:21:37.520]  有時候我們可能被人騙了我們的錢
[00:21:37.520 --> 00:21:39.720]  有時候更加是被人騙了我們的時間
[00:21:39.720 --> 00:21:41.320]  半夜三更打來給你
[00:21:41.320 --> 00:21:42.720]  說是自殺
[00:21:42.720 --> 00:21:44.320]  你又要馬上衝出去
[00:21:44.320 --> 00:21:46.120]  但是原來他只不過很悶
[00:21:46.120 --> 00:21:47.720]  想你陪他聊幾個小時
[00:21:47.720 --> 00:21:50.720]  於是你第二天就半條人命地上班
[00:21:50.720 --> 00:21:53.520]  這個我們都經歷過的
[00:21:53.520 --> 00:21:55.920]  但是無論怎樣都好
[00:21:55.920 --> 00:21:58.720]  如果能夠將基督的愛
[00:21:58.720 --> 00:22:01.320]  將這個和睦的信息帶出去
[00:22:01.320 --> 00:22:03.720]  這個都是我們樂意的
[00:22:03.720 --> 00:22:04.920]  所以弟兄姊妹
[00:22:04.920 --> 00:22:06.920]  在這裡我都願意挑戰大家
[00:22:06.920 --> 00:22:08.720]  特別青少年主日
[00:22:08.720 --> 00:22:11.120]  我挑戰年輕人
[00:22:11.120 --> 00:22:12.920]  帶著基督的愛
[00:22:12.920 --> 00:22:15.320]  在這個世界成為和睦之子
[00:22:15.320 --> 00:22:17.920]  不要只是困在教會的四面牆裡面
[00:22:17.920 --> 00:22:19.720]  說我們在這裡真好
[00:22:19.720 --> 00:22:21.320]  放眼在這個世界
[00:22:21.320 --> 00:22:23.720]  還有很多破碎的家庭
[00:22:23.720 --> 00:22:26.320]  還有很多人他們活在沒有盼望
[00:22:26.320 --> 00:22:27.920]  沒有方向
[00:22:27.920 --> 00:22:30.120]  很多很深的傷害
[00:22:30.120 --> 00:22:32.320]  他們可能是被父母所傷害
[00:22:32.320 --> 00:22:34.320]  我在監獄裡面聽過很多
[00:22:34.320 --> 00:22:35.720]  被家人傷害
[00:22:35.720 --> 00:22:37.720]  小時候就在一些家舍住
[00:22:37.720 --> 00:22:39.920]  當人頭拋來拋去
[00:22:39.920 --> 00:22:41.320]  結果就學壞了
[00:22:41.320 --> 00:22:42.320]  進來坐牢
[00:22:42.320 --> 00:22:46.320]  我更加見到爸爸是終身監禁犯
[00:22:46.320 --> 00:22:48.320]  兒子是十幾年
[00:22:48.320 --> 00:22:49.320]  我們叫cat B
[00:22:49.320 --> 00:22:50.520]  乙類的犯人
[00:22:50.520 --> 00:22:52.320]  他生的兒子
[00:22:52.320 --> 00:22:54.520]  太太和兒子在外面
[00:22:54.520 --> 00:22:56.720]  現在還在經歷單親家庭
[00:22:56.720 --> 00:22:58.320]  不知道他的兒子將來會不會
[00:22:58.320 --> 00:23:00.720]  好像他一樣又變成監犯
[00:23:00.720 --> 00:23:02.720]  這個世界實在有太多太多
[00:23:02.720 --> 00:23:04.520]  令人心碎的故事
[00:23:04.520 --> 00:23:06.720]  我們願不願意效法保羅
[00:23:06.720 --> 00:23:08.720]  我們願不願意效法基督
[00:23:08.720 --> 00:23:10.320]  將這個愛的福音
[00:23:10.320 --> 00:23:12.720]  帶到社會裡面
[00:23:12.720 --> 00:23:14.520]  將這些破裂的關係
[00:23:14.520 --> 00:23:15.920]  重新修補
[00:23:15.920 --> 00:23:16.920]  也將這些人
[00:23:16.920 --> 00:23:18.520]  帶到神的面前
[00:23:18.520 --> 00:23:20.320]  讓他們在絕望的處境
[00:23:20.320 --> 00:23:21.320]  在仇恨
[00:23:21.320 --> 00:23:22.520]  在各樣的苦毒
[00:23:22.520 --> 00:23:23.720]  苦澀的裡面
[00:23:23.720 --> 00:23:25.320]  能夠經歷神的醫治
[00:23:25.320 --> 00:23:27.320]  得到神的救恩
[00:23:27.320 --> 00:23:28.320]  以至他們的人生
[00:23:28.320 --> 00:23:30.320]  重新找回方向
[00:23:30.320 --> 00:23:31.720]  找回盼望
[00:23:31.720 --> 00:23:34.320]  其實不單止監獄的工作
[00:23:34.320 --> 00:23:36.320]  其實在我們的侍奉裡面
[00:23:36.320 --> 00:23:37.720]  我們都和很多
[00:23:37.720 --> 00:23:39.920]  我們叫邊緣的侍工
[00:23:39.920 --> 00:23:40.720]  有聯繫
[00:23:40.720 --> 00:23:41.920]  例如戒毒
[00:23:41.920 --> 00:23:42.920]  戒賭
[00:23:42.920 --> 00:23:45.520]  又或者是一些輔導的服務
[00:23:45.520 --> 00:23:47.120]  因為在監房裡面
[00:23:47.120 --> 00:23:49.920]  很多人的背景非常複雜
[00:23:49.920 --> 00:23:51.320]  他們可能是有毒癮
[00:23:51.320 --> 00:23:53.120]  我們需要轉介他去福音戒毒
[00:23:53.120 --> 00:23:54.520]  他們可能有賭癮
[00:23:54.520 --> 00:23:56.120]  要轉介他去福音戒賭
[00:23:56.120 --> 00:23:58.120]  可能他有一些叫性沉溺
[00:23:58.120 --> 00:24:00.120]  我們要介紹他一些專業的輔導
[00:24:00.120 --> 00:24:02.120]  又或者可能他家裡
[00:24:02.120 --> 00:24:03.120]  已經破碎到
[00:24:03.120 --> 00:24:04.320]  不知道怎樣去理財
[00:24:04.320 --> 00:24:05.920]  我們要找一些機構
[00:24:05.920 --> 00:24:07.320]  介紹工給他
[00:24:07.320 --> 00:24:09.320]  又或者教他怎樣去理財
[00:24:09.320 --> 00:24:13.920]  其實在香港有很多邊緣的侍工
[00:24:13.920 --> 00:24:16.120]  都值得我們去留意
[00:24:16.120 --> 00:24:17.720]  例如露宿者
[00:24:17.720 --> 00:24:19.120]  很多的吸毒者
[00:24:19.120 --> 00:24:20.720]  他們同時都是露宿者
[00:24:20.720 --> 00:24:22.320]  我們有沒有去將神的愛
[00:24:22.320 --> 00:24:23.720]  神的福音
[00:24:23.720 --> 00:24:24.520]  關懷
[00:24:24.520 --> 00:24:26.120]  帶到他們的身邊
[00:24:26.120 --> 00:24:27.720]  我們願不願意
[00:24:27.720 --> 00:24:29.720]  衝出教會這四面牆
[00:24:29.720 --> 00:24:31.320]  看看我們這個社區
[00:24:31.320 --> 00:24:34.120]  我們可以怎樣做一個和睦之子
[00:24:34.120 --> 00:24:34.920]  使神的愛
[00:24:34.920 --> 00:24:35.720]  神的福音
[00:24:35.720 --> 00:24:37.320]  臨在這個社區
[00:24:37.320 --> 00:24:39.320]  讓我們一起低頭祈禱
[00:24:39.320 --> 00:24:47.520]  持我的天賦是多謝你
[00:24:47.520 --> 00:24:49.920]  我多謝你的
[00:24:49.920 --> 00:24:51.920]  心口無比的愛
[00:24:51.920 --> 00:24:56.320]  我們人類是你所創造
[00:24:56.320 --> 00:24:58.120]  是你所珍愛
[00:24:58.120 --> 00:24:59.720]  但是很多時候
[00:24:59.720 --> 00:25:01.720]  我們卻偏偏每一天
[00:25:01.720 --> 00:25:03.120]  都在做很多
[00:25:03.120 --> 00:25:04.920]  叫你痛心
[00:25:04.920 --> 00:25:06.920]  使你震怒的事情
[00:25:08.320 --> 00:25:10.320]  父啊我實在感謝你
[00:25:10.320 --> 00:25:13.120]  你沒有馬上的摧毀人類
[00:25:13.120 --> 00:25:15.720]  你沒有馬上的毀滅我們
[00:25:15.720 --> 00:25:17.720]  相反因著愛
[00:25:17.720 --> 00:25:19.320]  你願意
[00:25:19.320 --> 00:25:20.920]  猜探你的獨生子
[00:25:20.920 --> 00:25:21.920]  耶穌基督
[00:25:21.920 --> 00:25:23.920]  來到世間
[00:25:23.920 --> 00:25:26.520]  成了人的樣式
[00:25:26.520 --> 00:25:29.120]  體會我們的困苦
[00:25:29.120 --> 00:25:30.520]  甚至願意
[00:25:30.520 --> 00:25:32.320]  承擔我們的罪債
[00:25:32.320 --> 00:25:34.320]  死在十字架上面
[00:25:34.320 --> 00:25:37.320]  你提供了一個得救的方法
[00:25:37.320 --> 00:25:38.720]  讓我們藉著信
[00:25:38.720 --> 00:25:40.520]  與基督的生命聯合
[00:25:40.520 --> 00:25:41.720]  以致我們能夠
[00:25:41.720 --> 00:25:43.720]  化解一切的冤仇
[00:25:43.720 --> 00:25:45.720]  我們能夠重新的恢復
[00:25:45.720 --> 00:25:47.720]  和你的關係
[00:25:47.720 --> 00:25:48.520]  父啊
[00:25:48.520 --> 00:25:50.520]  求你讓我們懂得
[00:25:50.520 --> 00:25:51.920]  去看到你對我們的愛
[00:25:51.920 --> 00:25:53.320]  是何等的深厚
[00:25:53.320 --> 00:25:54.320]  讓我們看得到
[00:25:54.320 --> 00:25:55.720]  我們所領受的恩
[00:25:55.720 --> 00:25:57.320]  是何等的浩大
[00:25:57.320 --> 00:25:58.720]  以致我們懂得
[00:25:58.720 --> 00:26:00.120]  怎樣白白的得利
[00:26:00.120 --> 00:26:02.720]  我們都願意白白的捨去
[00:26:02.720 --> 00:26:05.720]  我們仍然看到在這個世界的裏面
[00:26:05.720 --> 00:26:06.720]  有很多人
[00:26:06.720 --> 00:26:08.120]  他們還未知道
[00:26:08.120 --> 00:26:09.120]  你這個救恩
[00:26:09.120 --> 00:26:10.720]  有很多人他還未經歷到
[00:26:10.720 --> 00:26:12.120]  你這份真實的愛
[00:26:12.120 --> 00:26:14.120]  他們活在仇恨的當中
[00:26:14.120 --> 00:26:16.120]  他們活在絕望的裏面
[00:26:16.120 --> 00:26:17.120]  父啊求你
[00:26:17.120 --> 00:26:19.520]  猜我們去到這些的角落當中
[00:26:19.520 --> 00:26:22.120]  將你使人得救
[00:26:22.120 --> 00:26:23.720]  使人有盼望的福音
[00:26:23.720 --> 00:26:24.720]  傳給他們
[00:26:24.720 --> 00:26:26.720]  亦都透過我們的身體力行
[00:26:26.720 --> 00:26:28.320]  讓他們真真實實的
[00:26:28.320 --> 00:26:29.920]  感受到你那份的愛
[00:26:29.920 --> 00:26:32.520]  無條件的包容和接納
[00:26:32.520 --> 00:26:34.320]  父啊我們知道靠著我們自己
[00:26:34.320 --> 00:26:35.720]  我們實在做不到
[00:26:35.720 --> 00:26:37.320]  因為我們只不過有血肉
[00:26:37.320 --> 00:26:38.720]  有限制的人
[00:26:38.720 --> 00:26:39.920]  但是求你的聖靈
[00:26:39.920 --> 00:26:41.920]  親自的加力量給我們
[00:26:41.920 --> 00:26:44.720]  讓我們能夠靠著你的愛
[00:26:44.720 --> 00:26:47.320]  靠著你的能力去服侍
[00:26:47.320 --> 00:26:48.720]  以致我們能夠
[00:26:48.720 --> 00:26:51.320]  被你稱為神的兒子
[00:26:51.320 --> 00:26:53.920]  因為你說過使人和睦的人有福了
[00:26:53.920 --> 00:26:56.120]  因為他們必稱為神的兒女
[00:26:56.120 --> 00:26:57.520]  主啊讓我們每一個
[00:26:57.520 --> 00:27:00.320]  都能夠成為你所喜悅的兒女
[00:27:00.320 --> 00:27:02.320]  猜我們去到每一個角落
[00:27:02.320 --> 00:27:03.320]  使用我們
[00:27:03.320 --> 00:27:04.520]  聽我們的祈禱
[00:27:04.520 --> 00:27:06.520]  奉主耶穌基督的聖名祈求
[00:27:06.520 --> 00:27:07.520]  阿門
