
[00:00:00.000 --> 00:00:04.100]  能夠見到大家是一件很開心的事情
[00:22:49.800 --> 00:22:52.200]  耶穌叫我們看的手和腳
[00:22:52.200 --> 00:22:57.600]  其實已經是復活的耶穌的手和腳
[00:22:57.600 --> 00:23:03.200]  復活這件事情意義重大
[00:23:03.200 --> 00:23:05.800]  影響著天地萬物
[00:23:05.800 --> 00:23:08.200]  古往今來
[00:23:08.200 --> 00:23:10.600]  我相信窮我一生
[00:23:10.600 --> 00:23:16.400]  都不能說明復活這件事於萬一
[00:23:16.400 --> 00:23:20.600]  復活不是翻山
[00:23:20.600 --> 00:23:23.800]  翻山只不過是在自然的世界裡
[00:23:23.800 --> 00:23:25.600]  重新打滾一次
[00:23:25.600 --> 00:23:27.800]  這是再度紅塵
[00:23:27.800 --> 00:23:30.600]  復活不是這種塵世的事件
[00:23:30.600 --> 00:23:32.800]  而是一個永恆的事件
[00:23:32.800 --> 00:23:35.200]  上帝使耶穌復活
[00:23:35.200 --> 00:23:39.000]  然後復活就是一個全新的開始
[00:23:39.000 --> 00:23:42.000]  一個全新的創造
[00:23:42.000 --> 00:23:45.200]  上帝以祂創造的全能
[00:23:45.200 --> 00:23:50.000]  在死亡裡創造出新的生命
[00:23:50.000 --> 00:23:54.600]  在虛無裡創造存在
[00:23:54.600 --> 00:23:56.400]  用英文的說法就是
[00:23:56.400 --> 00:23:59.600]  from nothing to being
[00:23:59.600 --> 00:24:02.200]  在什麼都沒有的一個廢墟裡
[00:24:02.200 --> 00:24:04.400]  重造一種生命
[00:24:04.400 --> 00:24:06.000]  透過耶穌的復活
[00:24:06.000 --> 00:24:08.200]  上帝要顯明
[00:24:08.200 --> 00:24:12.000]  祂要創造一個全新的世界
[00:24:12.000 --> 00:24:16.400]  讓祂的永恆闖入塵世
[00:24:16.400 --> 00:24:21.200]  讓生命的光明驅散塵世的黑暗
[00:24:21.200 --> 00:24:25.200]  這就是上帝對死亡、對黑暗、對暴力
[00:24:25.200 --> 00:24:28.400]  永恆地說不
[00:24:28.400 --> 00:24:30.600]  死亡No
[00:24:30.600 --> 00:24:32.400]  黑暗No
[00:24:32.400 --> 00:24:34.800]  暴力No
[00:24:34.800 --> 00:24:36.200]  神學家說
[00:24:36.200 --> 00:24:38.400]  耶穌就是透過死亡
[00:24:38.400 --> 00:24:42.600]  令死亡這件事永恆地死亡
[00:24:42.600 --> 00:24:46.000]  然後我們看看耶穌的手、耶穌的腳
[00:24:46.000 --> 00:24:49.600]  這雙手腳明刻著人類的苦難
[00:24:49.600 --> 00:24:53.800]  而這些苦難的確曾經令耶穌死亡
[00:24:53.800 --> 00:24:56.800]  而今天我們再看
[00:24:56.800 --> 00:24:59.200]  耶穌的手、耶穌的腳
[00:24:59.200 --> 00:25:03.200]  已經是一個復活者的手和腳
[00:25:03.200 --> 00:25:08.600]  上帝將用祂自己的生命的權能
[00:25:08.600 --> 00:25:13.200]  滲透在這個手和腳裡面
[00:25:13.200 --> 00:25:17.400]  當復活的耶穌叫我們去看祂的手和腳的時候
[00:25:17.400 --> 00:25:21.800]  就讓我們看到永恆的上帝
[00:25:21.800 --> 00:25:24.200]  以祂復活的權能
[00:25:24.200 --> 00:25:29.000]  永遠地記掛著塵世每一個受苦的人
[00:25:29.000 --> 00:25:32.600]  然後上帝進入這些苦難的無盡處
[00:25:32.600 --> 00:25:34.600]  以祂復活的光明
[00:25:34.600 --> 00:25:41.000]  推翻苦難的終極的「華氏權」
[00:25:41.000 --> 00:25:45.800]  藉此要激發我們每一個人盼望
[00:25:45.800 --> 00:25:48.400]  向歷史的將來盼望
[00:25:48.400 --> 00:25:52.400]  盼望一個不再有苦難的將來
[00:25:52.400 --> 00:25:54.000]  所以今天
[00:25:54.000 --> 00:25:58.400]  當主耶穌挑選我們每一個去看祂的手、祂的腳的時候
[00:25:58.400 --> 00:26:03.400]  耶穌基督是挑選你
[00:26:03.400 --> 00:26:06.600]  去參與這個歷史的工程
[00:26:06.600 --> 00:26:08.400]  放下仇恨
[00:26:08.400 --> 00:26:10.200]  放下暴力
[00:26:10.200 --> 00:26:12.400]  放下惡言惡語
[00:26:12.400 --> 00:26:15.400]  放下對弱者的嘲諷
[00:26:15.400 --> 00:26:18.000]  放下沒有意義的憎恨
[00:26:18.000 --> 00:26:24.200]  放下傷害自己和傷害其他人的那種嫉妒心
[00:26:24.200 --> 00:26:29.800]  放下製造人類苦難的任何武器
[00:26:29.800 --> 00:26:31.800]  上帝叫我們看祂的手
[00:26:31.800 --> 00:26:34.200]  看耶穌的手、耶穌的腳
[00:26:34.200 --> 00:26:38.200]  呼喚我們每一個
[00:26:38.200 --> 00:26:43.800]  參與建造一個沒有苦難的將來
[00:26:43.800 --> 00:26:48.800]  既然復活的生命已經顯明
[00:26:48.800 --> 00:26:51.200]  祂能勝過死亡
[00:26:51.200 --> 00:26:56.000]  故此讓我們大家不要失望
[00:26:56.000 --> 00:26:59.400]  天國是會降臨的
[00:26:59.400 --> 00:27:01.800]  願榮耀歸給上主
[00:27:01.800 --> 00:27:03.800]  願人間享和平
